NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;NAC_SEIS;NOTA_PLINEAL;NOTA_IECONOMICA;NOTA_DISENO;NOTA_METODOS;NOTA_EI_TRES;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NOTA_EMPRENDIMIENTO;VECES_EMPRENDIMIENTO;CREDITOS_EMPRENDIMIENTO;NOTA_GRAFOS;VECES_GRAFOS;CREDITOS_GRAFOS;NOTA_CALIDAD_UNO;VECES_CALIDAD_UNO;CREDITOS_CALIDAD_UNO;NOTA_MERCADOTECNIA;VECES_MERCADOTECNIA;CREDITOS_MERCADOTECNIA;NOTA_ERGONOMIA;VECES_ERGONOMIA;CREDITOS_ERGONOMIA;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO
199;34.55555555555555;32.75;37.0;35.33333333333334;30.0;28.0;30;33.46153846153846;31.0;35.0;0.0;41.0;0.0;33.36666666666667;7;25.5;30.0;35.0;38.0;0;36.09090909090909;0;11;11;0;6;6;0;2;30.0;1;2;37.0;1;2;38.0;1;2;35.0;1;2;41.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;33.11111111111111
202;30.51282051282051;29.42307692307692;0.0;22.89285714285714;10.5;0.0;0;32.5;0.0;30.0;0.0;0.0;0.0;29.0;2;0.0;0.0;45.0;0.0;0;35.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;0;0.0
204;34.33333333333334;38.88235294117647;43.0;41.33333333333334;40.0;35.0;40;40.0;45.0;45.0;42.5;0.0;0.0;37.8;7;25.0;45.0;50.0;35.0;0;37.44444444444444;0;9;9;0;5;5;0;2;0.0;0;2;36.0;1;2;42.0;1;2;35.0;1;2;38.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;35.90909090909091
218;28.97435897435897;28.33333333333333;0.0;28.27272727272727;21.5;0.0;0;22.83333333333333;0.0;0.0;0.0;40.0;0.0;35.83333333333334;2;0.0;0.0;40.0;0.0;0;22.5;1;1;0;1;1;0;1;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;22.5;2;1;0.0;0;2;0.0;0;2;0;0.0
230;32.8;33.78125;40.0;35.36666666666667;30.0;30.5;49;30.90909090909091;32.0;30.0;0.0;0.0;0.0;30.86666666666667;7;19.0;30.0;40.0;31.0;0;39.11111111111111;0;9;9;0;5;5;0;2;0.0;0;2;44.0;1;2;36.0;1;2;32.0;1;2;44.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;34.94444444444444
236;34.0;32.5625;34.0;37.26666666666667;30.0;30.0;33;37.5;38.0;35.0;46.0;39.0;45.0;37.66666666666666;7;30.0;30.0;41.0;37.0;0;37.22222222222222;1;9;9;0;5;5;0;2;0.0;0;2;31.5;2;2;33.0;1;2;41.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;35.88888888888889
238;37.93333333333333;35.15625;40.0;36.8;35.0;40.0;44;35.53846153846154;35.0;35.0;44.0;0.0;0.0;34.56666666666667;7;26.5;30.0;30.0;35.0;0;37.88888888888889;1;9;9;0;5;5;0;2;0.0;0;2;32.5;2;2;39.0;1;2;35.0;1;2;44.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;42.0
245;38.33333333333334;35.78125;50.0;38.66666666666666;35.0;30.5;46;35.76923076923077;38.0;30.0;45.5;0.0;0.0;34.13333333333333;7;31.0;30.0;35.0;35.0;0;39.77777777777778;0;9;9;0;5;5;0;2;0.0;0;2;44.0;1;2;40.0;1;2;34.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;35.45454545454545
251;39.4;37.9375;40.0;34.6;35.0;30.0;40;34.36363636363637;36.0;30.0;0.0;0.0;0.0;35.43333333333333;7;27.5;30.0;40.0;38.0;0;37.77777777777778;0;9;9;0;5;5;0;2;0.0;0;2;36.0;1;2;38.0;1;2;35.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;33.55555555555556
252;33.16666666666666;30.125;36.0;31.27272727272727;15.0;30.0;0;31.73076923076923;25.5;30.0;0.0;44.0;0.0;35.57142857142857;3;0.0;0.0;45.0;33.0;0;34.6;0;5;5;0;3;3;0;2;0.0;0;2;0.0;0;2;34.0;1;2;35.0;1;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;1;12.0
253;34.56666666666667;31.44117647058824;37.0;34.16666666666666;25.0;35.0;0;37.11764705882353;45.0;35.0;50.0;36.0;33.0;38.0;8;30.0;33.0;43.0;40.0;36;39.8;0;15;15;0;8;8;0;2;38.0;1;2;42.0;1;2;40.0;1;2;40.0;1;2;35.0;1;2;43.0;1;1;39.0;1;2;43.0;1;2;3;41.14285714285715
254;33.33333333333334;33.5625;45.0;36.73333333333333;30.0;30.0;47;31.54545454545455;31.0;40.0;0.0;0.0;0.0;35.8;7;31.0;30.0;31.0;31.0;0;38.22222222222222;0;9;9;0;5;5;0;2;0.0;0;2;38.0;1;2;41.0;1;2;34.0;1;2;39.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;35.88888888888889
255;33.43333333333333;30.05;34.0;32.375;0.0;0.0;0;31.0;0.0;40.0;0.0;32.0;0.0;29.73333333333333;2;0.0;0.0;0.0;36.0;0;35.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;35.0;1;1;0.0;0;2;0.0;0;2;0;0.0
258;34.66666666666666;33.71875;45.0;38.6;35.0;35.0;36;39.0;39.0;36.0;0.0;42.0;45.0;38.4;7;30.0;43.0;45.0;35.0;0;42.0;0;9;9;0;5;5;0;2;0.0;0;2;43.0;1;2;40.0;1;2;42.0;1;2;44.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;30.77777777777778
259;38.0;39.3125;42.0;42.6;40.0;40.0;45;40.46153846153846;45.0;40.0;0.0;44.0;0.0;38.6;7;32.0;40.0;40.0;39.0;0;36.63636363636363;0;11;11;0;6;6;0;2;35.0;1;2;33.0;1;2;36.0;1;2;34.0;1;2;41.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;3;40.22222222222222
261;35.0;33.21875;45.0;36.73333333333333;30.0;30.0;40;36.5;39.0;31.0;46.0;43.0;0.0;31.93333333333333;7;28.0;27.5;35.0;31.0;0;38.33333333333334;0;9;9;0;5;5;0;2;0.0;0;2;41.0;1;2;32.0;1;2;35.0;1;2;42.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;2;30.56060606060606
262;38.33333333333334;34.65625;50.0;40.2;35.0;35.0;50;36.95555555555555;34.0;35.0;43.66666666666666;45.0;0.0;40.06666666666667;7;34.0;45.0;50.0;35.0;0;42.66666666666666;0;9;9;0;5;5;0;2;0.0;0;2;45.0;1;2;43.0;1;2;42.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;41.44444444444444
263;33.3;38.3125;50.0;35.66666666666666;30.0;35.0;45;33.63636363636363;34.0;30.0;0.0;0.0;0.0;38.26666666666667;7;37.0;47.0;45.0;33.0;0;39.33333333333334;0;9;9;0;5;5;0;2;0.0;0;2;50.0;1;2;36.0;1;2;30.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;34.33333333333334
267;33.86666666666667;32.875;41.0;31.4;28.5;27.5;50;32.86666666666667;31.0;30.0;0.0;44.0;31.0;37.03333333333333;7;31.5;39.0;40.0;38.0;0;36.88888888888889;0;9;9;0;5;5;0;2;0.0;0;2;41.0;1;2;36.0;1;2;31.0;1;2;38.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;34.0
269;35.53333333333333;35.3125;45.0;35.13333333333333;35.0;30.0;40;35.53333333333333;34.0;30.0;47.0;46.0;0.0;35.93333333333333;7;32.0;35.0;45.0;30.0;0;38.66666666666666;0;9;9;0;5;5;0;2;0.0;0;2;39.0;1;2;35.0;1;2;43.0;1;2;42.0;1;2;30.0;1;1;0.0;0;2;0.0;0;2;2;33.88888888888889
270;36.33333333333334;36.25;50.0;38.93333333333333;35.0;35.0;45;40.61538461538461;40.0;45.0;0.0;44.0;0.0;38.0;7;31.0;35.0;45.0;41.0;0;38.36363636363637;1;11;9;2;6;5;1;2;35.0;1;2;29.0;2;2;40.0;1;2;45.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;39.77777777777778
271;40.33333333333334;40.0;45.0;40.46666666666667;45.0;40.0;41;43.18181818181818;45.0;40.0;0.0;0.0;0.0;39.53333333333333;7;37.0;40.0;45.0;38.0;0;38.81818181818182;0;11;11;0;6;6;0;2;35.0;1;2;35.0;1;2;39.0;1;2;41.0;1;2;41.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;3;42.88888888888889
272;32.5;34.875;37.0;36.13333333333333;30.0;32.5;39;36.53333333333333;46.0;31.0;42.0;39.0;0.0;35.73333333333333;7;33.0;35.0;45.0;30.0;0;34.44444444444444;1;9;7;2;5;4;1;2;0.0;0;2;28.0;2;2;31.0;1;2;34.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;36.0
273;38.8;33.5625;40.0;40.06666666666667;40.0;30.0;45;34.41025641025641;35.0;32.0;42.66666666666666;0.0;0.0;36.73333333333333;7;30.0;40.0;45.0;37.0;0;38.44444444444444;0;9;9;0;5;5;0;2;0.0;0;2;40.0;1;2;39.0;1;2;35.0;1;2;39.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;1;29.72727272727273
278;35.33333333333334;35.4375;41.0;38.26666666666667;30.0;30.0;50;39.61538461538461;40.0;35.0;0.0;45.0;0.0;37.2;7;25.0;40.0;45.0;39.0;0;39.66666666666666;0;9;9;0;5;5;0;2;0.0;0;2;37.0;1;2;37.0;1;2;40.0;1;2;42.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;2;39.11111111111111
282;41.66666666666666;36.25;45.0;39.26666666666667;30.0;40.0;45;38.87179487179487;35.0;30.0;47.66666666666666;0.0;0.0;40.53333333333333;7;37.0;43.0;50.0;39.0;0;39.66666666666666;0;9;9;0;5;5;0;2;0.0;0;2;30.0;1;2;40.0;1;2;44.0;1;2;42.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;3;41.81818181818182
290;29.61538461538462;30.38461538461538;0.0;31.36363636363636;29.33333333333333;0.0;0;27.45454545454545;22.0;41.0;0.0;0.0;0.0;34.57142857142857;3;0.0;0.0;41.0;32.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
294;42.0;37.34375;45.0;38.93333333333333;35.0;40.0;45;40.53846153846154;45.0;35.0;46.0;0.0;0.0;39.4;7;32.0;40.0;50.0;38.0;0;42.66666666666666;0;9;9;0;5;5;0;2;0.0;0;2;45.0;1;2;42.0;1;2;42.0;1;2;43.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;39.22222222222222
298;37.66666666666666;37.8125;45.0;37.6;35.0;40.0;46;42.15384615384615;45.0;35.0;46.5;0.0;0.0;40.4;7;38.0;45.0;45.0;40.0;0;42.33333333333334;0;9;9;0;5;5;0;2;0.0;0;2;46.0;1;2;38.0;1;2;42.0;1;2;42.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;3;41.45454545454545
301;40.66666666666666;40.125;41.0;38.93333333333333;35.0;40.0;45;43.46153846153846;40.0;45.0;0.0;49.0;0.0;39.8;7;39.0;40.0;40.0;42.0;0;38.22222222222222;0;9;9;0;5;5;0;2;0.0;0;2;30.0;1;2;39.0;1;2;42.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;40.88888888888889
305;37.66666666666666;32.84375;40.0;37.6;45.0;35.0;47;33.30769230769231;30.0;31.0;0.0;33.0;0.0;37.66666666666666;7;33.0;40.0;40.0;40.0;0;41.55555555555556;0;9;9;0;5;5;0;2;0.0;0;2;44.0;1;2;37.0;1;2;42.0;1;2;44.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;37.88888888888889
306;42.66666666666666;36.5625;40.0;41.86666666666667;40.0;40.0;50;42.76923076923077;40.0;40.0;48.0;0.0;0.0;37.8;7;30.0;30.0;45.0;38.0;0;40.22222222222222;0;9;9;0;5;5;0;2;0.0;0;2;36.0;1;2;43.0;1;2;41.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;43.18181818181818
308;44.46666666666667;44.375;45.0;44.26666666666667;45.0;45.0;40;41.90909090909091;40.0;40.0;0.0;0.0;0.0;41.5;7;27.5;45.0;45.0;40.0;0;42.44444444444444;0;9;9;0;5;5;0;2;0.0;0;2;49.0;1;2;40.0;1;2;40.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;3;40.66666666666666
309;44.0;42.3125;41.0;44.86666666666667;45.0;50.0;41;45.23076923076923;45.0;40.0;50.0;0.0;0.0;41.4;7;38.0;40.0;50.0;38.0;0;42.33333333333334;0;9;9;0;5;5;0;2;0.0;0;2;44.0;1;2;42.0;1;2;42.0;1;2;40.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;2;39.18181818181818
310;37.66666666666666;34.375;45.0;40.4;35.0;40.0;45;37.72727272727273;35.0;40.0;0.0;0.0;0.0;40.0;7;32.0;40.0;50.0;38.0;0;37.11111111111111;0;9;9;0;5;5;0;2;0.0;0;2;33.0;1;2;37.0;1;2;33.0;1;2;39.0;1;2;50.0;1;1;0.0;0;2;0.0;0;2;2;36.22222222222222
311;37.66666666666666;38.625;39.0;39.86666666666667;35.0;30.0;45;36.06666666666667;36.0;40.0;0.0;36.0;43.0;35.83333333333334;7;19.5;40.0;40.0;37.0;0;39.33333333333334;0;9;9;0;5;5;0;2;0.0;0;2;40.0;1;2;39.0;1;2;37.0;1;2;41.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;32.27777777777778
316;32.33333333333334;36.0;43.0;40.2;30.0;31.0;47;30.53333333333333;34.0;30.0;0.0;35.0;30.0;32.35555555555556;7;29.0;25.66666666666667;35.0;34.0;0;33.11111111111111;2;9;5;4;5;3;2;2;0.0;0;2;33.0;1;2;25.0;2;2;27.0;2;2;44.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;36.44444444444444
317;34.33333333333334;39.375;40.0;36.07692307692308;35.0;35.0;0;35.0;30.0;40.0;0.0;0.0;0.0;35.96428571428572;6;21.5;45.0;50.0;35.0;0;37.77777777777778;1;9;9;0;5;5;0;2;0.0;0;2;48.0;1;2;30.5;2;2;39.0;1;2;30.0;1;2;45.0;1;1;0.0;0;2;0.0;0;2;1;10.33333333333333
319;29.26666666666667;33.75;0.0;33.81818181818182;31.0;30.0;0;32.18181818181818;30.0;30.0;0.0;0.0;0.0;31.83333333333334;2;0.0;28.66666666666667;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
321;33.0;32.78125;36.0;38.86666666666667;40.0;34.5;42;34.07692307692308;37.0;35.0;0.0;36.0;0.0;37.06666666666667;7;38.0;35.0;40.0;36.0;0;39.77777777777778;0;9;9;0;5;5;0;2;0.0;0;2;42.0;1;2;40.0;1;2;35.0;1;2;42.0;1;2;40.0;1;1;0.0;0;2;0.0;0;2;2;36.22222222222222
327;34.0;36.90625;50.0;32.36666666666667;27.5;30.0;35;34.8;38.0;35.0;0.0;34.0;35.0;32.83333333333334;7;26.5;34.0;35.0;31.0;0;37.0;0;9;9;0;5;5;0;2;0.0;0;2;40.0;1;2;32.0;1;2;34.0;1;2;43.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;33.77777777777778
328;34.0;35.78125;41.0;36.53333333333333;30.0;34.0;41;36.96666666666667;41.0;38.0;0.0;40.0;41.0;33.05882352941177;8;26.66666666666667;22.0;45.0;30.0;37;36.11111111111111;0;9;9;0;5;5;0;2;0.0;0;2;33.0;1;2;39.0;1;2;31.0;1;2;42.0;1;2;35.0;1;1;0.0;0;2;0.0;0;2;2;36.0
334;36.0;32.47058823529412;41.0;34.25;30.0;30.0;50;39.1764705882353;43.0;42.0;35.0;41.0;36.0;35.3235294117647;8;26.5;40.0;41.0;36.0;44;37.33333333333334;0;15;15;0;8;8;0;2;35.0;1;2;41.0;1;2;33.0;1;2;32.0;1;2;39.0;1;2;42.0;1;1;42.0;1;2;37.0;1;2;3;40.78571428571428
354;36.0;33.58823529411764;33.0;31.75;19.5;30.0;0;37.94117647058823;43.0;41.0;36.0;41.0;38.0;36.94117647058823;8;30.0;33.5;39.0;39.0;40;40.4;0;15;15;0;8;8;0;2;47.0;1;2;43.0;1;2;37.0;1;2;33.0;1;2;39.0;1;2;42.0;1;1;40.0;1;2;43.0;1;2;2;36.64285714285715
366;35.0;36.47058823529412;45.0;33.55555555555556;30.0;9.666666666666666;44;40.16666666666666;0.0;37.0;40.0;37.0;42.0;27.0;2;0.0;0.0;0.0;0.0;0;22.0;0;3;1;2;2;1;1;1;12.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;42.0;1;1;0.0;0;2;0.0;0;2;2;40.0
377;32.0;30.05882352941176;33.0;31.38888888888889;28.0;31.0;0;34.94117647058823;30.0;38.0;45.0;45.0;30.0;36.23529411764706;8;29.0;34.0;33.0;38.0;37;35.93333333333333;0;15;15;0;8;8;0;2;30.0;1;2;38.0;1;2;32.0;1;2;37.0;1;2;42.0;1;2;41.0;1;1;36.0;1;2;34.0;1;2;2;36.0
381;34.46666666666667;32.41176470588236;43.0;33.94444444444444;35.0;31.0;0;34.88235294117647;38.0;36.0;40.0;39.0;43.0;35.11764705882353;8;26.0;30.5;40.0;38.0;37;35.4;1;15;13;2;8;7;1;2;30.0;1;2;40.0;1;2;37.0;1;2;32.0;1;2;42.0;1;2;42.0;1;1;27.5;2;2;36.0;1;2;2;36.14285714285715
382;31.9;33.44117647058823;43.0;34.11111111111111;35.0;41.0;31;35.94117647058823;32.0;40.0;50.0;39.0;34.0;38.47058823529412;8;37.0;39.0;45.0;38.0;34;38.26666666666667;0;15;15;0;8;8;0;2;33.0;1;2;49.0;1;2;37.0;1;2;34.0;1;2;45.0;1;2;40.0;1;1;34.0;1;2;35.0;1;2;2;36.71428571428572
383;31.88888888888889;34.1764705882353;41.0;31.30555555555556;30.0;30.0;0;37.23529411764706;33.0;41.0;44.0;39.0;40.0;36.26470588235294;8;28.5;30.0;41.0;33.0;43;42.6;0;15;15;0;8;8;0;2;43.0;1;2;35.0;1;2;42.0;1;2;40.0;1;2;50.0;1;2;41.0;1;1;45.0;1;2;44.0;1;2;3;40.64285714285715
402;35.0;37.11764705882353;43.0;35.55555555555556;35.0;30.0;50;38.1764705882353;37.0;40.0;50.0;42.0;33.0;36.35294117647059;8;30.0;34.0;45.0;34.0;44;40.6;0;15;15;0;8;8;0;2;31.0;1;2;49.0;1;2;37.0;1;2;39.0;1;2;45.0;1;2;41.0;1;1;48.0;1;2;35.0;1;2;2;38.14285714285715
404;26.8;31.61764705882353;35.0;34.36111111111111;30.0;25.0;0;34.20588235294117;30.0;37.0;46.0;39.0;39.0;35.41176470588236;8;31.0;30.0;40.0;37.0;44;35.46666666666667;1;15;15;0;8;8;0;2;38.0;2;2;41.0;1;2;36.0;1;2;30.0;1;2;39.0;1;2;34.0;1;1;33.0;1;2;32.0;1;2;2;31.75
407;31.43333333333333;31.11764705882353;32.0;34.61111111111111;40.0;28.5;0;33.20588235294117;28.0;30.5;44.0;41.0;45.0;33.08823529411764;8;29.0;32.0;38.0;30.5;42;34.06666666666667;0;15;15;0;8;8;0;2;33.0;1;2;40.0;1;2;32.0;1;2;35.0;1;2;36.0;1;2;39.0;1;1;30.0;1;2;30.0;1;2;2;34.46428571428572
409;31.5;30.08823529411765;34.0;34.5;28.0;34.0;31;37.0;36.0;38.0;39.0;44.0;41.0;35.70588235294117;8;30.0;41.0;41.0;32.0;35;36.73333333333333;0;15;15;0;8;8;0;2;30.0;1;2;45.0;1;2;45.0;1;2;31.0;1;2;38.0;1;2;43.0;1;1;30.0;1;2;35.0;1;2;2;35.32142857142857
425;37.46666666666667;34.35294117647059;37.0;35.22222222222222;30.0;32.0;0;36.8235294117647;39.0;40.0;48.0;36.0;35.0;40.35294117647059;8;38.0;39.0;41.0;39.0;46;36.26666666666667;0;15;15;0;8;8;0;2;30.0;1;2;35.0;1;2;40.0;1;2;40.0;1;2;40.0;1;2;40.0;1;1;32.0;1;2;35.0;1;2;2;39.71428571428572
426;35.86666666666667;29.88235294117647;39.0;28.84722222222222;23.25;32.0;0;33.64705882352941;31.0;36.0;35.0;38.0;38.0;37.29411764705883;8;35.0;27.0;39.0;35.0;36;39.06666666666667;0;15;15;0;8;8;0;2;36.0;1;2;40.0;1;2;32.0;1;2;37.0;1;2;42.0;1;2;38.0;1;1;43.0;1;2;44.0;1;2;3;41.07142857142857
427;33.88888888888889;29.38235294117647;33.0;31.19444444444444;24.66666666666667;31.0;38;34.94117647058823;39.0;38.0;38.0;36.0;35.0;34.70588235294117;8;30.0;30.0;42.0;32.0;35;37.86666666666667;0;15;15;0;8;8;0;2;34.0;1;2;36.0;1;2;39.0;1;2;42.0;1;2;41.0;1;2;32.0;1;1;38.0;1;2;38.0;1;2;2;37.85714285714285
428;35.2;35.8235294117647;42.0;32.83333333333334;30.0;30.0;41;37.94117647058823;33.0;41.0;50.0;41.0;45.0;34.70588235294117;8;26.0;30.0;40.0;36.0;36;34.33333333333334;1;15;13;2;8;7;1;2;35.0;1;2;32.0;1;2;35.0;1;2;30.0;1;2;44.0;1;2;44.0;1;1;27.5;2;2;32.0;1;2;2;38.64285714285715
431;35.2;35.05882352941177;43.0;36.88888888888889;30.0;35.0;44;38.11764705882353;35.0;35.0;48.0;41.0;37.0;39.02941176470588;8;29.5;42.0;40.0;37.0;44;40.73333333333333;0;15;15;0;8;8;0;2;34.0;1;2;49.0;1;2;45.0;1;2;37.0;1;2;41.0;1;2;43.0;1;1;44.0;1;2;34.0;1;2;2;38.07142857142857
432;34.13333333333333;34.58823529411764;39.0;36.44444444444444;35.0;35.0;0;37.88235294117647;34.0;38.0;48.0;48.0;34.0;37.47058823529412;8;29.0;45.0;45.0;32.0;42;40.53333333333333;0;15;15;0;8;8;0;2;43.0;1;2;47.0;1;2;45.0;1;2;35.0;1;2;42.0;1;2;42.0;1;1;33.0;1;2;38.0;1;2;2;39.64285714285715
433;36.83333333333334;33.94117647058823;41.0;32.55555555555556;28.5;33.0;33;36.23529411764706;40.0;36.0;42.0;37.0;33.0;34.55882352941177;8;27.5;31.0;39.0;38.0;31;37.53333333333333;0;15;15;0;8;8;0;2;35.0;1;2;46.0;1;2;40.0;1;2;35.0;1;2;40.0;1;2;41.0;1;1;30.0;1;2;35.0;1;2;2;33.64285714285715
435;32.8;31.91176470588235;35.0;37.88888888888889;34.0;33.0;44;35.23529411764706;39.0;40.0;35.0;41.0;32.0;36.35294117647059;8;35.0;40.0;40.0;36.0;31;34.6;0;15;15;0;8;8;0;2;30.0;1;2;37.0;1;2;36.0;1;2;31.0;1;2;40.0;1;2;39.0;1;1;30.0;1;2;36.0;1;2;2;38.21428571428572
438;35.33333333333334;35.79411764705883;43.0;37.55555555555556;35.0;40.0;45;37.23529411764706;35.0;40.0;45.0;41.0;34.0;40.64705882352941;8;37.0;37.0;45.0;37.0;44;39.33333333333334;0;15;15;0;8;8;0;2;30.0;1;2;49.0;1;2;42.0;1;2;40.0;1;2;45.0;1;2;42.0;1;1;37.0;1;2;31.0;1;2;3;40.21428571428572
439;37.26666666666667;36.23529411764706;43.0;33.05555555555556;30.0;38.0;43;35.8235294117647;32.0;38.0;47.0;34.0;40.0;34.91176470588236;8;26.5;28.5;42.0;40.0;32;37.93333333333333;0;15;15;0;8;8;0;2;30.0;1;2;41.0;1;2;38.0;1;2;37.0;1;2;39.0;1;2;43.0;1;1;35.0;1;2;43.0;1;2;2;37.5
442;38.2;38.1764705882353;47.0;35.97222222222222;28.5;32.5;0;38.83333333333334;0.0;40.0;0.0;44.0;43.0;35.0;2;0.0;34.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
450;38.06666666666667;33.26470588235294;46.0;35.27777777777778;30.0;40.0;0;38.58823529411764;38.0;41.0;30.0;44.0;42.0;40.1764705882353;8;34.0;35.5;47.0;37.0;45;39.86666666666667;0;15;15;0;8;8;0;2;37.0;1;2;42.0;1;2;40.0;1;2;32.0;1;2;39.0;1;2;42.0;1;1;46.0;1;2;42.0;1;2;2;37.07142857142857
451;33.2;31.26470588235294;44.0;31.94444444444444;31.0;34.0;48;38.52941176470588;30.0;42.0;50.0;47.0;42.0;38.08823529411764;8;30.5;40.0;38.0;37.0;48;38.26666666666667;0;15;15;0;8;8;0;2;32.0;1;2;42.0;1;2;44.0;1;2;32.0;1;2;39.0;1;2;46.0;1;1;37.0;1;2;38.0;1;2;2;37.5
454;41.6;37.41176470588236;43.0;35.5625;30.0;37.0;0;34.46153846153846;32.0;42.0;0.0;44.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
459;35.66666666666666;33.08823529411764;40.0;35.22222222222222;30.0;29.5;46;39.88235294117647;42.0;40.0;42.0;44.0;38.0;37.88235294117647;8;30.0;40.0;39.0;36.0;48;36.73333333333333;1;15;13;2;8;7;1;2;26.0;2;2;47.0;1;2;41.0;1;2;32.0;1;2;41.0;1;2;43.0;1;1;33.0;1;2;34.0;1;2;2;39.67857142857143
461;39.2;37.05882352941177;35.0;34.05555555555556;29.0;31.0;48;35.70588235294117;35.0;39.0;47.0;34.0;32.0;37.85294117647059;8;31.5;34.0;46.0;37.0;45;40.4;0;15;15;0;8;8;0;2;46.0;1;2;42.0;1;2;38.0;1;2;35.0;1;2;42.0;1;2;40.0;1;1;36.0;1;2;44.0;1;2;2;36.64285714285715
462;40.86666666666667;37.41176470588236;43.0;36.83333333333334;30.0;30.0;0;39.41176470588236;38.0;47.0;44.0;44.0;46.0;39.52941176470588;8;30.0;35.0;46.0;36.0;44;43.13333333333333;0;15;15;0;8;8;0;2;47.0;1;2;40.0;1;2;44.0;1;2;41.0;1;2;40.0;1;2;41.0;1;1;48.0;1;2;43.0;1;2;2;39.0
463;31.88888888888889;30.70588235294118;27.0;30.75;25.5;31.0;0;30.07692307692308;18.5;36.0;0.0;33.0;0.0;29.7;5;26.0;31.0;0.0;0.0;0;34.0;0;6;6;0;3;3;0;2;0.0;0;2;35.0;1;2;34.0;1;2;33.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;39.25
