EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_HIST;LITERATURA_ICFES;NOTA_INT;VECES_TOP;NCA_UNO;IDIOMA_ICFES;NAP_UNO;VECES_HIST;NOTA_EYB;NOTA_DIF;BIOLOGIA_ICFES;NCP_UNO;NOTA_DITO;NAA_DOS;NCA_DOS;CAR_DOS;NOTA_SEM;VECES_PROGB;VECES_INT;CON_MAT_ICFES;VECES_ALGEBRA;NAC_DOS;NAA_UNO;NAP_DOS;NOTA_ALGEBRA;NOTA_CD&C;NCP_DOS;NOTA_ASES;NCC_DOS;VECES_FIS_UNO;NOTA_TEXTOS;QUIMICA_ICFES;FILOSOFIA_ICFES;VECES_ASES;GENERO;VECES_EYB;CREDITOS_ASES;CREDITOS_EYB;CREDITOS_FIS_UNO;CREDITOS_PROGB;CREDITOS_TOP;PROMEDIO_DOS;PROMEDIO_UNO;CREDITOS_INT;RENDIMIENTO_TRES;PROMEDIO_TRES
2;37;30;30;47;52.56;37;1;15.0;48.4;0;1;40;38;56.51;0.0;44;6;17.0;1;37;1;3;65.46;1;6;7;0;33;43;0.0;38;17.0;1;46;50.78;49.23;1;1;1;3;2;3;3;3;35.05882352941177;40.333333333333336;3;2.0;34.333333333333336
2;31;37;30;40;58.25;31;1;15.0;58.01;0;1;33;30;59.32;0.0;36;6;17.0;2;33;2;1;55.27;1;6;7;0;31;37;0.0;40;17.0;1;38;57.27;51.03;2;0;1;3;2;3;3;3;33.705882352941174;34.06666666666667;3;2.0;34.27777777777778
2;37;30;40;40;52.4;30;1;15.0;53.27;0;1;43;30;55.21;0.0;39;6;17.0;2;31;1;3;64.12;2;6;7;0;30;36;0.0;30;17.0;2;38;59.17;52.03;1;1;1;3;2;3;3;3;34.529411764705884;34.06666666666667;3;2.0;34.5
2;32;30;30;38;50.41;30;1;15.0;60.9;0;1;36;30;49.94;0.0;30;6;17.0;3;30;3;1;53.05;1;6;7;0;30;34;0.0;32;17.0;2;36;46.93;47.31;2;0;1;3;2;3;3;3;31.41176470588235;32.13333333333333;3;2.0;33.72222222222222
1;32;28;0;42;58.8;0;1;11.0;65.1;1;1;40;29;50.78;4.0;37;2;5.0;2;33;2;0;58.94;2;4;6;2;30;42;6.0;23;11.0;0;42;45.59;46.77;2;0;1;3;2;3;3;3;29.90909090909091;34.86666666666667;3;2.0;38.0
2;40;40;31;43;58.25;31;1;15.0;61.66;0;1;45;34;51.88;0.0;39;6;17.0;1;39;1;2;57.88;2;6;7;0;34;41;0.0;42;17.0;1;41;54.03;41.63;1;0;1;3;2;3;3;3;37.76470588235294;37.6;3;3.0;41.111111111111114
2;37;34;31;38;48.29;34;1;15.0;56.82;0;1;33;31;53.24;0.0;32;6;17.0;1;32;3;1;57.88;2;6;7;0;31;40;0.0;34;17.0;1;40;50.15;53.3;1;0;1;3;2;3;3;3;33.88235294117647;33.93333333333333;3;2.0;38.5
2;37;0;30;44;62.45;33;1;15.0;62.94;0;2;0;31;57.8;0.0;33;3;9.0;0;38;0;1;50.18;2;4;7;1;38;37;3.0;21;12.0;1;40;55.8;46.43;1;0;0;3;2;3;3;3;30.25;36.46666666666667;3;1.0;30.0
2;33;34;0;41;61.41;0;1;11.0;45.63;1;1;46;25;49.77;4.0;35;4;11.0;0;31;1;0;62.53;2;4;6;0;30;33;0.0;35;11.0;0;38;50.78;46.79;1;0;1;3;2;3;3;3;36.18181818181818;32.13333333333333;3;2.0;35.0
2;41;36;37;40;56.23;40;1;15.0;67.41;0;1;33;31;49.94;0.0;35;6;17.0;1;32;1;3;57.88;1;6;7;0;30;43;0.0;34;17.0;1;41;54.03;48.75;1;1;1;3;2;3;3;3;37.05882352941177;34.733333333333334;3;2.0;35.0
2;32;32;0;43;58.33;0;1;8.0;48.86;2;1;40;26;49.94;7.0;34;4;11.0;0;36;1;0;58.38;2;4;5;0;23;33;0.0;30;11.0;0;38;50.53;44.91;1;0;1;3;2;3;3;3;32.90909090909091;31.466666666666665;3;1.0;27.444444444444443
2;45;39;33;43;48.29;39;1;15.0;40.54;0;1;42;31;51.3;0.0;36;6;17.0;1;37;1;3;69.96;1;6;7;0;35;40;0.0;41;17.0;1;41;57.27;51.03;1;1;1;3;2;3;3;3;39.705882352941174;36.4;3;2.0;34.666666666666664
2;32;30;34;41;56.74;39;1;15.0;55.95;0;1;36;33;53.46;0.0;31;6;17.0;1;34;1;3;57.34;3;6;7;0;30;35;0.0;34;17.0;1;31;57.67;45.93;1;0;1;3;2;3;3;3;34.05882352941177;33.13333333333333;3;2.0;35.22222222222222
2;35;30;44;40;56.23;35;1;15.0;64.24;0;1;46;35;43.16;0.0;35;6;17.0;1;36;1;2;57.88;2;6;7;0;33;42;0.0;33;17.0;1;41;51.9;55.62;1;1;1;3;2;3;3;3;36.64705882352941;36.6;3;2.0;34.72222222222222
2;40;34;33;39;52.31;36;1;15.0;52.08;0;1;35;30;43.16;0.0;38;6;17.0;2;30;2;2;69.96;2;6;7;0;30;41;0.0;33;17.0;1;41;44.7;51.03;1;0;1;3;2;3;3;3;35.1764705882353;34.46666666666667;3;2.0;32.05555555555556
2;35;45;33;44;58.25;31;1;15.0;66.95;0;3;30;32;55.21;0.0;36;6;17.0;0;36;1;1;60.6;2;6;7;0;30;39;0.0;39;17.0;1;40;46.58;44.08;1;0;1;3;2;3;3;3;35.8235294117647;35.53333333333333;3;2.0;37.111111111111114
1;30;30;30;36;52.31;0;1;15.0;43.53;0;1;33;30;47.96;0.0;31;5;14.0;2;31;3;1;52.71;2;6;7;1;30;38;3.0;35;17.0;1;37;50.53;41.63;3;0;1;3;2;3;3;3;25.941176470588236;32.46666666666667;3;1.0;26.0
1;34;23;0;40;54.28;0;1;11.0;69.93;1;1;33;27;57.23;4.0;35;2;5.0;2;30;2;0;66.56;3;4;6;2;31;38;6.0;24;11.0;0;37;48.39;44.08;2;1;1;3;2;3;3;3;28.09090909090909;32.86666666666667;3;2.0;40.0
2;38;36;30;42;62.55;30;1;15.0;56.82;0;1;42;31;55.21;0.0;38;6;17.0;1;32;1;3;55.69;2;6;7;0;42;40;0.0;30;17.0;1;36;48.39;44.91;1;1;1;3;2;3;3;3;33.88235294117647;36.93333333333333;3;2.0;35.388888888888886
2;35;30;0;44;50.41;0;1;8.0;54.45;2;1;35;26;36.54;7.0;38;4;11.0;1;30;1;0;61.16;2;4;5;0;24;39;0.0;30;11.0;0;40;48.76;52.03;2;1;1;3;2;3;3;3;32.27272727272727;32.6;3;1.0;25.666666666666668
2;35;30;31;42;50.37;30;1;15.0;47.17;0;1;0;32;53.07;0.0;42;5;15.0;1;32;1;1;46.45;3;5;7;0;33;40;0.0;33;15.0;1;40;47.62;48.86;2;1;0;3;2;3;3;3;31.8;36.46666666666667;3;1.0;28.2
2;33;34;31;42;50.41;39;1;15.0;0.0;0;1;31;35;47.96;0.0;41;6;17.0;2;30;1;3;64.11;2;6;7;0;30;38;0.0;31;17.0;1;38;54.02;47.31;1;1;2;3;2;3;3;3;33.294117647058826;36.0;3;2.0;34.666666666666664
2;41;33;31;43;91.0;36;1;15.0;43.0;0;1;40;36;63.0;0.0;38;6;17.0;0;42;1;1;59.0;1;6;7;0;33;42;0.0;35;17.0;1;43;63.0;60.0;1;1;1;3;2;3;3;3;35.76470588235294;38.333333333333336;3;2.0;39.94444444444444
2;30;35;34;37;77.0;35;1;15.0;41.0;0;1;42;32;59.0;0.0;32;6;17.0;1;34;1;1;76.0;1;6;7;0;31;30;0.0;35;17.0;1;31;62.0;33.0;2;0;1;3;2;3;3;3;34.76470588235294;32.333333333333336;3;2.0;33.72222222222222
2;32;30;30;35;53.0;30;1;15.0;55.0;0;1;37;30;76.0;0.0;34;6;17.0;2;34;1;2;102.0;2;6;7;0;31;40;0.0;36;17.0;1;38;55.0;44.0;2;0;1;3;2;3;3;3;32.23529411764706;33.4;3;2.0;38.27777777777778
2;36;32;32;41;58.0;30;1;15.0;50.0;0;1;35;31;63.0;0.0;34;6;17.0;3;37;2;3;76.0;2;6;7;0;32;42;0.0;35;17.0;2;38;67.0;84.0;1;0;1;3;2;3;3;3;33.23529411764706;35.0;3;2.0;37.333333333333336
2;32;45;30;38;91.0;34;1;15.0;49.0;0;1;33;30;63.0;0.0;35;6;17.0;1;34;1;2;76.0;2;6;7;0;34;32;0.0;34;17.0;1;38;55.0;53.0;1;0;1;3;2;3;3;3;34.76470588235294;34.0;3;2.0;34.72222222222222
2;32;30;30;36;68.0;36;1;15.0;63.0;0;1;31;30;63.0;0.0;35;6;17.0;1;33;2;1;68.0;1;6;7;0;30;34;0.0;32;17.0;1;39;59.0;84.0;1;0;1;3;2;3;3;3;31.88235294117647;33.13333333333333;3;1.0;21.77777777777778
2;34;34;40;31;63.0;34;1;15.0;55.0;0;1;41;30;68.0;0.0;41;6;17.0;3;31;1;2;76.0;1;6;7;0;31;37;0.0;30;17.0;2;33;67.0;59.0;2;0;1;3;2;3;3;3;35.1764705882353;32.733333333333334;3;2.0;35.44444444444444
2;48;46;48;41;68.0;45;1;15.0;63.0;0;1;46;42;63.0;0.0;46;6;17.0;0;49;1;1;63.0;1;6;7;0;44;50;0.0;43;17.0;1;50;63.0;69.0;1;0;1;3;2;3;3;3;46.0;44.86666666666667;3;1.0;4.0
2;30;34;20;31;69.0;31;1;15.0;61.0;0;1;38;30;59.0;0.0;34;5;14.0;2;37;1;2;63.0;3;6;7;1;30;32;3.0;31;17.0;1;32;59.0;60.0;3;0;1;3;2;3;3;3;30.235294117647058;31.533333333333335;3;1.0;15.5
1;20;23;30;37;69.0;24;2;15.0;56.0;0;1;35;42;55.0;0.0;40;3;8.0;3;41;2;2;68.0;1;6;7;3;34;44;9.0;32;17.0;1;46;59.0;53.0;1;0;1;3;2;3;3;3;26.88235294117647;40.06666666666667;3;1.0;24.0
1;30;25;24;35;69.0;19;1;15.0;45.0;0;1;40;30;51.0;0.0;31;2;5.0;2;36;1;2;86.0;1;6;7;4;30;40;12.0;23;17.0;2;43;46.0;53.0;1;1;1;3;2;3;3;3;26.058823529411764;33.6;3;1.0;26.666666666666668
2;39;40;36;41;57.0;30;1;15.0;60.0;0;1;40;30;63.0;0.0;41;6;17.0;1;39;1;2;76.0;1;6;7;0;32;46;0.0;36;17.0;1;40;41.0;59.0;1;0;1;3;2;3;3;3;36.64705882352941;36.333333333333336;3;2.0;36.27777777777778
2;32;30;31;39;78.0;31;1;15.0;43.0;0;1;30;31;63.0;0.0;33;6;17.0;2;38;1;3;63.0;1;6;7;0;31;30;0.0;32;17.0;2;38;56.0;49.0;1;0;1;3;2;3;3;3;31.058823529411764;33.666666666666664;3;2.0;35.44444444444444
2;46;42;46;37;69.0;44;1;15.0;58.0;0;1;44;38;77.0;0.0;36;6;17.0;0;36;1;1;63.0;1;6;7;0;32;30;0.0;42;17.0;1;33;56.0;54.0;1;0;1;3;2;3;3;3;44.0;35.06666666666667;3;3.0;43.77777777777778
2;30;44;31;44;68.0;43;1;15.0;58.0;0;1;38;35;63.0;0.0;42;6;17.0;1;41;1;2;69.0;1;6;7;0;30;35;0.0;37;17.0;1;42;59.0;53.0;1;1;1;3;2;3;3;3;37.11764705882353;37.46666666666667;3;2.0;37.77777777777778
2;42;41;50;42;63.0;31;1;15.0;58.0;0;1;47;38;68.0;0.0;36;6;17.0;1;31;1;1;69.0;1;6;7;0;35;39;0.0;43;17.0;2;42;74.0;60.0;1;0;1;3;2;3;3;3;42.05882352941177;37.8;3;4.0;45.44444444444444
2;45;37;33;37;58.0;34;1;15.0;56.0;0;1;31;31;68.0;0.0;34;6;17.0;1;38;2;1;76.0;1;6;7;0;33;31;0.0;41;17.0;1;31;47.0;60.0;1;0;1;3;2;3;3;3;37.1764705882353;33.06666666666667;3;2.0;36.27777777777778
2;34;37;39;39;63.0;36;1;15.0;53.0;0;1;45;33;55.0;0.0;41;6;17.0;3;34;2;3;76.0;1;6;7;0;30;35;0.0;30;17.0;2;30;67.0;53.0;1;1;1;3;2;3;3;3;36.35294117647059;34.06666666666667;3;2.0;33.888888888888886
2;34;35;33;37;57.0;39;1;15.0;43.0;0;1;33;34;68.0;0.0;44;6;17.0;1;40;1;2;64.0;1;6;7;0;34;42;0.0;43;17.0;1;45;58.0;53.0;1;0;1;3;2;3;3;3;36.35294117647059;38.13333333333333;3;3.0;43.388888888888886
2;39;30;38;40;69.0;42;1;15.0;58.0;0;1;37;36;48.0;0.0;40;6;17.0;1;38;1;2;64.0;1;6;7;0;30;41;0.0;37;17.0;1;41;67.0;48.0;1;1;1;3;2;3;3;3;37.1764705882353;37.0;3;2.0;38.5
2;40;37;31;39;69.0;30;1;15.0;43.0;0;1;38;36;58.0;0.0;39;6;17.0;0;37;1;1;68.0;1;6;7;0;30;43;0.0;37;17.0;1;43;41.0;84.0;1;0;1;3;2;3;3;3;35.35294117647059;37.06666666666667;3;2.0;36.44444444444444
2;35;38;40;35;63.0;39;1;15.0;66.0;0;1;46;33;69.0;0.0;42;6;17.0;2;40;1;2;68.0;1;6;7;0;38;39;0.0;40;17.0;2;35;47.0;49.0;1;0;1;3;2;3;3;3;39.294117647058826;36.6;3;2.0;38.333333333333336
2;30;30;38;43;57.0;30;1;15.0;58.0;0;1;43;32;63.0;0.0;30;6;17.0;1;33;1;2;68.0;3;6;7;0;33;34;0.0;31;17.0;1;33;56.0;53.0;1;0;1;3;2;3;3;3;33.11764705882353;33.733333333333334;3;2.0;35.888888888888886
2;35;30;30;39;63.0;31;1;15.0;61.0;0;1;32;33;59.0;0.0;30;6;17.0;2;33;3;3;63.0;2;6;7;0;30;32;0.0;32;17.0;1;31;56.0;69.0;1;0;1;3;2;3;3;3;31.647058823529413;32.46666666666667;3;2.0;37.0
2;34;35;36;36;63.0;32;1;15.0;43.0;0;1;33;30;68.0;0.0;42;6;17.0;0;39;1;1;63.0;1;6;7;0;30;36;0.0;31;17.0;1;37;63.0;69.0;1;1;1;3;2;3;3;3;33.529411764705884;34.333333333333336;3;2.0;35.333333333333336
2;32;30;32;38;78.0;39;1;15.0;49.0;0;1;40;30;51.0;0.0;36;6;17.0;1;35;1;2;64.0;1;6;7;0;32;41;0.0;34;17.0;1;40;55.0;60.0;1;0;1;3;2;3;3;3;34.1764705882353;34.666666666666664;3;2.0;34.94444444444444
2;39;36;32;37;62.0;30;1;15.0;43.0;0;1;40;31;59.0;0.0;35;6;17.0;1;38;1;2;64.0;3;6;7;0;31;41;0.0;33;17.0;1;37;62.0;69.0;1;1;1;3;2;3;3;3;34.705882352941174;34.266666666666666;3;2.0;35.833333333333336
2;36;31;30;39;50.0;35;1;15.0;43.0;0;1;37;30;55.0;0.0;36;6;17.0;2;38;1;2;68.0;2;6;7;0;30;38;0.0;32;17.0;2;37;53.0;45.0;1;1;1;3;2;3;3;3;33.294117647058826;34.0;3;2.0;39.55555555555556
1;32;8;0;39;63.0;0;1;11.0;45.0;1;1;36;28;63.0;4.0;36;3;8.0;0;31;1;0;75.0;1;4;6;1;30;35;3.0;35;11.0;0;40;53.0;69.0;1;0;1;3;2;3;3;3;27.0;33.2;3;1.0;20.666666666666668
2;34;33;35;33;69.0;24;1;15.0;56.0;0;1;23;35;68.0;0.0;33;4;12.0;3;31;1;3;69.0;1;6;7;2;30;31;5.0;43;17.0;3;34;49.0;53.0;2;0;1;3;2;3;3;3;32.529411764705884;32.8;3;1.0;27.666666666666668
2;30;40;32;44;57.0;30;1;15.0;56.0;0;1;37;38;69.0;0.0;46;6;17.0;0;41;1;1;59.0;1;6;7;0;41;37;0.0;37;17.0;1;35;59.0;69.0;1;1;1;3;2;3;3;3;34.1764705882353;40.2;3;2.0;38.611111111111114
2;36;30;30;41;68.0;32;1;15.0;55.0;0;1;32;36;55.0;0.0;36;6;17.0;1;42;1;2;60.0;1;6;7;0;30;41;0.0;37;17.0;1;43;55.0;44.0;1;0;1;3;2;3;3;3;32.88235294117647;37.13333333333333;3;2.0;38.611111111111114
2;35;47;42;41;63.0;33;1;15.0;43.0;0;1;40;40;55.0;0.0;38;6;17.0;0;41;1;1;60.0;1;6;7;0;30;41;0.0;38;17.0;1;41;55.0;53.0;1;1;1;3;2;3;3;3;39.11764705882353;38.13333333333333;3;2.0;37.5
2;30;30;36;41;69.0;30;1;15.0;50.0;0;1;50;30;51.0;0.0;30;6;17.0;1;35;2;1;68.0;2;6;7;0;35;37;0.0;34;17.0;1;42;59.0;60.0;1;1;1;3;2;3;3;3;34.11764705882353;34.86666666666667;3;2.0;36.166666666666664
2;30;31;30;34;78.0;33;1;15.0;56.0;0;1;37;31;55.0;0.0;39;6;17.0;0;37;1;1;60.0;2;6;7;0;30;41;0.0;34;17.0;1;41;59.0;44.0;1;0;1;3;2;3;3;3;32.23529411764706;34.666666666666664;3;2.0;36.611111111111114
2;33;44;30;41;63.0;30;1;15.0;53.0;0;1;40;32;69.0;0.0;40;6;17.0;1;41;2;1;63.0;2;6;7;0;45;44;0.0;40;17.0;1;40;53.0;60.0;1;1;1;3;2;3;3;3;35.94117647058823;39.333333333333336;3;2.0;36.05555555555556
2;30;40;43;43;62.0;31;1;15.0;60.0;0;1;41;32;55.0;0.0;36;6;17.0;1;37;1;2;59.0;2;6;7;0;37;42;0.0;34;17.0;1;43;50.0;60.0;1;0;1;3;2;3;3;3;36.23529411764706;37.46666666666667;3;2.0;39.833333333333336
2;44;48;43;40;62.0;44;1;15.0;50.0;0;1;45;40;63.0;0.0;41;6;17.0;0;38;1;1;64.0;1;6;7;0;35;43;0.0;41;17.0;1;43;67.0;53.0;1;0;1;3;2;3;3;3;44.11764705882353;39.6;3;4.0;47.111111111111114
2;37;40;34;37;58.0;34;1;15.0;60.0;0;1;35;31;58.0;0.0;35;6;17.0;0;36;1;1;60.0;1;6;7;0;30;40;0.0;33;17.0;1;41;67.0;59.0;1;0;1;3;2;3;3;3;35.529411764705884;34.4;3;2.0;35.55555555555556
1;17;21;0;39;69.0;0;1;7.0;77.0;3;1;0;24;58.0;8.0;34;1;3.0;1;19;2;0;56.0;3;3;4;2;28;37;6.0;32;9.0;0;32;46.0;44.0;1;0;0;3;2;3;3;3;23.333333333333332;29.733333333333334;3;2.0;39.0
2;30;41;33;37;57.0;30;1;15.0;56.0;0;1;38;36;55.0;0.0;32;6;17.0;4;36;3;3;63.0;2;6;7;0;35;35;0.0;46;17.0;2;34;56.0;60.0;3;0;1;3;2;3;3;3;36.23529411764706;35.06666666666667;3;2.0;37.44444444444444
1;10;26;0;34;54.0;0;1;8.0;50.0;2;1;36;23;63.0;7.0;35;1;2.0;1;34;2;0;63.0;3;3;5;2;23;37;6.0;0;8.0;0;40;59.0;60.0;0;0;1;3;2;3;3;3;22.5;30.0;3;1.0;13.0
2;0;0;0;31;63.0;0;0;8.0;43.0;2;1;35;23;59.0;7.0;34;2;5.0;0;30;0;0;64.0;2;2;5;0;21;39;0.0;34;5.0;0;40;47.0;49.0;1;0;1;3;2;3;3;3;34.4;28.933333333333334;3;1.0;2.0
1;30;26;22;38;63.0;30;1;15.0;58.0;0;1;32;30;63.0;0.0;39;4;11.0;2;33;3;1;60.0;2;6;7;2;36;39;6.0;40;17.0;2;41;52.0;49.0;1;0;1;3;2;3;3;3;29.88235294117647;35.733333333333334;3;2.0;38.0
2;38;40;39;42;63.0;32;1;15.0;47.0;0;1;33;34;68.0;0.0;42;6;17.0;0;42;1;1;64.0;2;6;7;0;40;38;0.0;37;17.0;1;40;55.0;49.0;1;1;1;3;2;3;3;3;36.705882352941174;38.93333333333333;3;2.0;37.5
2;37;45;40;43;62.0;42;1;15.0;53.0;0;1;49;46;59.0;0.0;45;6;17.0;0;44;1;1;55.0;1;6;7;0;47;41;0.0;44;17.0;1;43;56.0;60.0;1;0;1;3;2;3;3;3;42.470588235294116;44.8;3;3.0;43.94444444444444
2;37;33;37;37;54.0;30;1;15.0;43.0;0;1;39;30;51.0;0.0;44;6;17.0;2;40;2;1;64.0;2;6;7;0;42;39;0.0;33;17.0;2;39;52.0;53.0;1;1;1;3;2;3;3;3;34.588235294117645;37.666666666666664;3;2.0;37.666666666666664
2;30;38;33;37;62.0;34;1;15.0;52.0;0;1;34;31;68.0;0.0;36;6;17.0;2;35;2;1;55.0;1;6;7;0;31;43;0.0;40;17.0;1;40;56.0;53.0;2;0;1;3;2;3;3;3;34.88235294117647;34.733333333333334;3;2.0;34.55555555555556
2;40;36;34;41;57.0;37;1;15.0;39.0;0;2;30;33;41.0;0.0;30;6;17.0;3;31;3;2;68.0;2;6;7;0;34;41;0.0;36;17.0;1;37;56.0;60.0;2;0;1;3;2;3;3;3;35.8235294117647;34.8;3;2.0;37.05555555555556
2;38;33;38;45;56.32;37;1;15.0;68.41;0;1;47;47;57.23;0.0;44;6;17.0;0;38;1;1;64.12;1;6;7;0;35;42;0.0;43;17.0;1;41;63.39;59.25;1;1;1;3;2;3;3;3;38.88235294117647;42.2;3;2.0;36.333333333333336
2;37;37;30;43;58.0;41;1;15.0;77.0;0;1;42;31;45.0;0.0;47;6;17.0;2;40;2;2;60.0;2;6;7;0;37;45;0.0;34;17.0;1;42;67.0;59.0;1;1;1;3;2;3;3;3;36.529411764705884;38.93333333333333;3;2.0;35.72222222222222
2;30;30;30;40;57.0;30;1;15.0;49.0;0;1;32;32;58.0;0.0;39;6;17.0;1;41;1;1;63.0;1;6;7;0;30;36;0.0;33;17.0;2;35;47.0;60.0;1;1;1;3;2;3;3;3;30.764705882352942;34.86666666666667;3;2.0;37.166666666666664
2;42;36;32;43;69.0;38;1;15.0;50.0;0;1;42;40;51.0;0.0;45;6;17.0;0;40;1;1;59.0;1;6;7;0;33;42;0.0;41;17.0;1;42;53.0;60.0;1;0;1;3;2;3;3;3;38.294117647058826;40.06666666666667;3;3.0;43.72222222222222
2;31;38;31;44;53.0;36;1;15.0;56.0;0;1;41;32;55.0;0.0;44;6;17.0;1;37;1;3;59.0;2;6;7;0;37;44;0.0;33;17.0;1;42;53.0;60.0;1;0;1;3;2;3;3;3;34.64705882352941;38.666666666666664;3;2.0;36.333333333333336
1;32;9;0;41;54.35;0;1;11.0;49.66;1;2;36;19;62.09;4.0;36;2;5.0;1;30;2;0;61.16;2;4;6;2;36;32;6.0;5;11.0;0;39;57.63;49.69;1;0;1;3;2;3;3;3;19.09090909090909;31.866666666666667;3;1.0;20.333333333333332
2;30;36;30;39;78.0;38;1;15.0;45.0;0;1;42;30;58.0;0.0;35;6;17.0;0;36;1;1;55.0;2;6;7;0;34;41;0.0;33;17.0;1;43;44.0;53.0;1;0;1;3;2;3;3;3;34.411764705882355;35.53333333333333;3;2.0;32.05555555555556
2;32;0;0;41;58.0;0;1;11.0;43.0;1;1;35;25;51.0;4.0;42;3;8.0;1;31;0;0;60.0;3;3;6;0;34;37;0.0;40;8.0;0;41;52.0;44.0;2;0;1;3;2;3;3;3;35.75;34.53333333333333;3;2.0;34.0
2;32;35;30;39;68.0;40;1;15.0;43.0;0;1;40;30;48.0;0.0;39;6;17.0;1;35;1;2;64.0;2;6;7;0;33;36;0.0;31;17.0;1;40;52.0;40.0;1;1;1;3;2;3;3;3;34.35294117647059;35.06666666666667;3;3.0;41.166666666666664
2;36;36;45;43;54.0;35;1;15.0;50.0;0;1;42;38;55.0;0.0;41;6;17.0;0;39;1;1;63.0;1;6;7;0;33;38;0.0;38;17.0;1;41;59.0;60.0;1;1;1;3;2;3;3;3;38.470588235294116;38.53333333333333;3;2.0;37.22222222222222
2;39;34;32;42;50.0;34;1;15.0;41.0;0;1;41;38;51.0;0.0;42;6;17.0;1;40;1;3;76.0;1;6;7;0;33;38;0.0;43;17.0;1;40;50.0;36.0;1;1;1;3;2;3;3;3;36.94117647058823;38.46666666666667;3;2.0;36.111111111111114
1;35;31;8;40;58.0;3;1;15.0;53.0;0;1;0;31;59.0;0.0;37;3;9.0;1;34;2;1;52.0;2;6;7;3;34;32;8.0;31;17.0;1;38;53.0;60.0;1;0;1;3;2;3;3;3;19.058823529411764;34.8;3;1.0;26.333333333333332
2;31;30;32;38;50.0;33;1;15.0;49.0;0;1;33;30;48.0;0.0;40;6;17.0;2;37;1;2;76.0;3;6;7;0;37;34;0.0;34;17.0;2;36;47.0;53.0;1;0;1;3;2;3;3;3;32.11764705882353;35.333333333333336;3;2.0;36.388888888888886
2;36;36;42;38;58.0;30;1;15.0;43.0;0;1;38;30;58.0;0.0;36;6;17.0;3;33;2;1;68.0;3;6;7;0;30;34;0.0;34;17.0;3;34;59.0;49.0;2;0;1;3;2;3;3;3;35.88235294117647;32.86666666666667;3;2.0;36.77777777777778
2;34;30;42;40;53.0;30;1;15.0;49.0;0;1;40;35;59.0;0.0;33;6;17.0;2;38;1;2;69.0;2;6;7;0;38;35;0.0;34;17.0;3;35;52.0;69.0;1;0;1;3;2;3;3;3;34.705882352941174;36.2;3;2.0;33.44444444444444
2;32;46;30;43;54.0;31;1;15.0;47.0;0;1;38;30;55.0;0.0;40;6;17.0;0;40;1;1;69.0;1;6;7;0;30;36;0.0;34;17.0;1;41;55.0;36.0;1;1;1;3;2;3;3;3;35.0;35.6;3;2.0;39.72222222222222
2;30;33;31;42;53.0;32;1;15.0;50.0;0;1;42;31;51.0;0.0;39;6;17.0;2;35;2;2;55.0;2;6;7;0;31;34;0.0;39;17.0;1;43;59.0;37.0;1;0;1;3;2;3;3;3;34.05882352941177;35.6;3;2.0;38.611111111111114
2;36;30;31;42;57.0;36;1;15.0;49.0;0;1;37;30;76.0;0.0;41;6;17.0;2;36;1;3;52.0;2;6;7;0;30;32;0.0;35;17.0;2;43;52.0;53.0;1;0;1;3;2;3;3;3;34.0;35.333333333333336;3;2.0;37.22222222222222
2;30;45;35;45;58.0;30;1;15.0;60.0;0;1;35;37;59.0;0.0;41;6;17.0;0;40;1;1;68.0;1;6;7;0;30;39;0.0;35;17.0;1;42;53.0;60.0;1;1;1;3;2;3;3;3;35.0;38.2;3;2.0;38.666666666666664
2;31;30;40;43;58.0;35;1;15.0;50.0;0;1;30;30;55.0;0.0;38;6;17.0;1;38;2;1;59.0;3;6;7;0;35;31;0.0;33;17.0;1;41;53.0;54.0;1;1;1;3;2;3;3;3;33.35294117647059;35.86666666666667;3;2.0;35.72222222222222
2;35;31;35;37;50.0;32;2;15.0;49.0;0;1;37;34;48.0;0.0;38;6;17.0;1;37;1;1;63.0;2;6;7;0;34;34;0.0;32;17.0;1;42;50.0;45.0;1;0;1;3;2;3;3;3;33.470588235294116;36.2;3;2.0;35.5
2;30;37;30;41;69.0;34;1;15.0;56.0;0;1;37;30;51.0;0.0;34;6;17.0;3;37;1;3;60.0;3;6;7;0;36;35;0.0;30;17.0;2;42;55.0;40.0;2;1;1;3;2;3;3;3;32.76470588235294;35.6;3;2.0;37.611111111111114
2;35;41;35;39;63.0;30;2;15.0;71.0;0;1;35;31;55.0;0.0;33;6;17.0;2;38;1;2;59.0;3;6;7;0;34;33;0.0;33;17.0;1;38;59.0;49.0;1;0;1;3;2;3;3;3;34.8235294117647;34.46666666666667;3;2.0;33.833333333333336
2;31;35;40;34;63.0;32;1;15.0;60.0;0;1;38;37;55.0;0.0;38;6;17.0;2;38;1;3;51.0;2;6;7;0;30;35;0.0;33;17.0;3;34;56.0;69.0;1;0;1;3;2;3;3;3;34.64705882352941;34.86666666666667;3;2.0;37.72222222222222
1;0;0;0;32;69.0;0;0;8.0;43.0;3;1;0;22;51.0;7.0;20;0;0.0;0;25;0;0;68.0;2;0;4;0;31;35;0.0;0;0.0;0;38;53.0;53.0;0;1;0;3;2;3;3;3;0.0;28.066666666666666;3;1.0;18.0
