NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;BIOLOGIA_ICFES;NOTA_HIST;QUIMICA_ICFES;NOTA_SEM;FILOSOFIA_ICFES;IDIOMA_ICFES;LITERATURA_ICFES;NOTA_DIF;CON_MAT_ICFES;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;GENERO;EPA_UNO;VECES_DIF;VECES_DITO;VECES_SEM;VECES_CD&C;VECES_TEXTOS;CAR_UNO;LOCALIDAD;NAC_UNO;CREDITOS_DIF;NCC_UNO;CREDITOS_TEXTOS;CREDITOS_SEM;CREDITOS_ALGEBRA;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
30;30;40;30;15.0;7;44.9;35;45.83;45;48.86;35.81;61.03;30;51.49;0;1;5;0.0;0;2;5;1;1;1;1;2;20;7;4;15.0;2;1;3;33.0;2.0;34.76470588235294
30;40;40;50;15.0;7;42.7;45;47.62;45;48.86;45.94;52.45;30;51.49;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;37.0;2.0;33.23529411764706
30;40;45;45;15.0;7;52.77;40;50.85;45;53.59;45.94;50.37;30;58.94;0;1;2;0.0;1;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;36.666666666666664;2.0;31.705882352941178
40;30;45;40;15.0;7;46.76;45;57.93;45;55.96;61.22;52.54;30;58.94;0;1;3;0.0;1;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;37.666666666666664;2.0;31.823529411764707
30;40;45;50;15.0;7;53.07;40;67.52;45;58.36;54.9;50.47;30;58.94;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;37.0;2.0;35.588235294117645
35;35;40;45;15.0;7;53.07;40;52.83;50;58.36;52.09;58.8;30;56.43;0;1;2;0.0;0;2;2;1;1;1;1;2;5;7;4;15.0;2;1;3;36.666666666666664;2.0;36.1764705882353
30;40;45;30;15.0;7;54.77;35;52.57;40;42.19;65.1;61.07;30;56.46;0;1;2;0.0;0;2;2;1;1;1;1;2;6;7;4;15.0;2;1;3;34.666666666666664;2.0;32.705882352941174
30;45;50;40;15.0;7;46.76;50;52.57;50;42.19;44.71;54.6;30;61.49;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;39.333333333333336;2.0;32.94117647058823
30;35;35;40;15.0;7;51.06;40;51.1;50;46.59;47.17;46.23;30;61.53;0;1;1;0.0;0;2;2;1;1;1;1;1;6;7;4;15.0;2;1;3;34.666666666666664;2.0;31.470588235294116
30;40;45;45;15.0;7;49.05;35;52.83;45;51.14;47.17;54.54;30;58.94;0;1;1;0.0;0;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;36.0;2.0;35.35294117647059
30;35;40;35;15.0;7;57.16;40;64.8;45;53.46;62.69;54.54;30;64.24;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;34.666666666666664;2.0;32.94117647058823
15;30;40;50;8.0;5;48.79;45;49.12;50;51.28;49.63;52.54;25;51.6;2;1;2;7.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;31.666666666666668;1.0;22.727272727272727
30;40;40;30;15.0;7;42.51;35;67.0;45;46.77;49.63;50.37;40;67.01;0;1;1;0.0;0;2;2;2;1;1;1;2;11;7;4;15.0;2;1;3;37.0;2.0;35.0
40;35;45;40;15.0;7;53.07;40;54.59;50;55.86;53.32;54.6;30;58.94;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;38.0;2.0;34.705882352941174
45;40;45;45;15.0;7;65.51;40;65.03;40;53.94;49.6;55.21;30;53.42;0;1;3;0.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;39.333333333333336;2.0;31.88235294117647
30;30;40;35;15.0;7;49.05;40;54.59;45;46.59;44.71;52.45;35;64.24;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;35.333333333333336;1.0;27.941176470588236
30;35;45;40;15.0;7;51.06;40;49.37;45;34.19;50.86;48.26;30;67.13;0;1;1;0.0;0;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;35.666666666666664;2.0;32.35294117647059
30;35;40;45;15.0;7;62.36;40;53.84;50;49.38;55.84;52.97;35;49.84;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;37.0;2.0;33.23529411764706
30;30;35;45;15.0;7;51.06;40;52.83;45;55.86;50.86;54.6;30;56.43;0;1;4;0.0;0;2;4;1;1;1;1;2;7;7;4;15.0;2;1;3;34.0;1.0;22.470588235294116
35;40;45;40;15.0;7;51.06;45;58.28;45;46.59;61.22;39.08;30;53.95;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;38.0;2.0;34.705882352941174
30;35;40;35;15.0;7;42.7;40;60.27;50;48.86;48.4;58.8;35;64.24;0;1;2;0.0;0;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;36.333333333333336;2.0;35.529411764705884
30;35;45;40;15.0;7;62.35;45;67.93;50;39.64;52.09;60.56;30;58.89;0;1;1;0.0;1;2;2;1;1;1;1;1;11;7;4;15.0;2;1;3;36.666666666666664;2.0;37.705882352941174
35;40;45;35;15.0;7;44.68;40;54.3;45;44.51;50.86;54.6;30;61.49;0;1;3;0.0;0;2;2;1;1;1;1;2;5;7;4;15.0;2;1;3;37.0;2.0;31.647058823529413
35;35;50;50;15.0;7;56.82;45;50.85;50;55.96;58.06;48.26;35;67.01;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;40.333333333333336;2.0;32.64705882352941
35;35;45;50;15.0;7;61.56;40;54.59;45;46.59;52.09;50.37;35;53.95;0;1;1;0.0;1;2;2;1;1;1;1;1;7;7;4;15.0;2;1;3;38.666666666666664;2.0;35.588235294117645
15;30;40;35;8.0;5;53.95;40;43.47;45;48.41;48.43;51.21;22;58.13;2;1;6;7.0;0;1;6;3;1;1;1;3;10;7;4;15.0;2;1;3;28.866666666666667;1.0;22.5
40;35;45;50;15.0;7;44.68;45;56.08;45;42.19;59.64;54.54;30;67.01;0;1;1;0.0;1;2;1;1;1;1;1;0;16;7;4;15.0;2;1;3;39.0;2.0;32.94117647058823
30;30;45;35;15.0;7;56.75;40;55.14;50;54.45;59.9;51.14;30;64.09;0;1;1;0.0;0;2;2;1;1;1;1;1;18;7;4;15.0;2;1;3;35.0;2.0;35.05882352941177
30;45;40;45;15.0;7;51.06;30;52.83;40;46.59;49.63;54.6;35;51.49;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;36.333333333333336;2.0;34.411764705882355
40;35;40;40;15.0;7;48.79;35;56.08;35;46.77;52.09;50.37;30;51.6;0;1;2;0.0;1;2;2;1;1;1;1;2;19;7;4;15.0;2;1;3;35.666666666666664;2.0;34.411764705882355
30;35;40;35;15.0;7;55.09;35;51.1;40;48.86;39.05;56.64;30;56.43;0;1;2;0.0;1;2;3;1;1;1;1;2;19;7;4;15.0;2;1;3;33.666666666666664;2.0;32.05882352941177
30;40;40;45;15.0;7;51.06;35;54.59;40;44.29;61.22;54.6;30;56.43;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;35.0;2.0;35.588235294117645
35;45;35;50;15.0;7;57.84;35;54.29;40;46.69;39.11;54.66;35;69.18;0;1;1;0.0;1;2;1;1;1;1;1;0;16;7;4;15.0;2;1;3;37.666666666666664;2.0;34.705882352941174
30;35;40;30;15.0;7;49.05;35;60.27;40;44.29;54.9;56.64;35;53.95;0;1;2;0.0;1;2;3;2;1;1;1;3;20;7;4;15.0;2;1;3;34.666666666666664;2.0;32.94117647058823
30;40;40;40;15.0;7;47.0;35;62.42;40;48.86;47.17;46.1;30;73.76;0;1;1;0.0;0;2;1;1;1;1;1;0;15;7;4;15.0;2;1;3;34.666666666666664;2.0;31.470588235294116
30;30;30;40;15.0;7;64.97;30;57.92;40;44.33;58.45;56.57;30;56.59;0;2;1;0.0;0;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;31.333333333333332;2.0;34.705882352941174
35;45;40;50;15.0;7;44.9;35;54.59;40;51.14;52.09;52.45;35;67.13;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;38.333333333333336;2.0;40.0
30;45;35;45;15.0;7;51.06;35;52.83;40;46.59;58.06;58.84;30;64.24;0;1;1;0.0;0;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;35.0;2.0;35.294117647058826
30;30;30;40;15.0;7;50.78;30;56.08;35;42.19;50.86;61.07;30;54.03;0;2;2;0.0;0;2;2;1;1;1;1;3;9;7;4;15.0;2;1;3;31.0;2.0;31.529411764705884
40;35;35;40;15.0;7;44.9;30;51.1;40;41.95;59.64;52.45;40;67.13;0;1;1;0.0;0;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;37.333333333333336;2.0;36.76470588235294
30;40;35;45;15.0;7;55.09;30;56.4;35;53.46;43.48;50.37;35;64.24;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;34.666666666666664;2.0;32.529411764705884
30;35;35;45;15.0;7;63.55;35;57.93;40;55.96;77.14;52.45;30;67.01;0;1;2;0.0;0;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;33.666666666666664;2.0;34.8235294117647
45;35;35;50;15.0;7;53.95;30;55.7;40;46.04;57.13;55.25;40;58.13;0;1;1;0.0;0;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;39.0;2.0;37.35294117647059
30;30;25;25;12.0;5;42.7;35;49.37;35;51.14;52.09;54.6;35;64.24;2;4;2;3.0;0;2;3;2;1;4;4;6;8;7;4;15.0;2;1;3;31.333333333333332;2.0;34.8
35;35;40;40;15.0;7;48.79;30;50.85;40;34.5;53.32;52.45;30;64.16;0;1;2;0.0;1;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;34.333333333333336;2.0;33.23529411764706
30;35;40;45;15.0;7;56.82;35;50.85;40;49.02;67.51;63.42;30;54.03;0;1;2;0.0;1;2;1;1;1;1;1;1;7;7;4;15.0;2;1;3;34.333333333333336;2.0;32.94117647058823
30;35;40;50;15.0;7;53.07;35;56.4;35;41.95;77.14;58.84;30;53.95;0;1;1;0.0;1;2;2;2;1;1;1;2;10;7;4;15.0;2;1;3;34.333333333333336;2.0;37.35294117647059
30;40;40;40;15.0;7;58.93;35;56.08;40;44.51;65.1;54.6;35;56.46;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;36.0;2.0;35.588235294117645
30;35;35;35;15.0;7;46.76;35;56.08;35;49.02;48.4;43.85;30;73.57;0;1;1;0.0;0;2;1;1;1;1;1;0;15;7;4;15.0;2;1;3;32.666666666666664;2.0;31.470588235294116
30;40;35;45;15.0;7;52.77;40;50.85;40;55.96;53.32;48.26;30;61.49;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;35.0;2.0;32.35294117647059
30;30;35;35;15.0;7;52.41;40;55.14;40;44.77;53.32;51.14;30;70.38;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;33.0;2.0;35.0
30;45;35;50;15.0;7;50.78;45;49.12;45;55.96;49.63;56.7;35;56.46;0;1;2;0.0;1;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;38.333333333333336;2.0;35.705882352941174
40;35;35;40;15.0;7;37.89;30;58.28;45;53.46;49.63;61.03;35;58.94;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;36.333333333333336;2.0;33.8235294117647
31;40;35;45;15.0;7;47.0;45;54.59;30;53.46;58.06;50.37;30;61.53;0;1;5;0.0;1;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;35.2;2.0;30.941176470588236
30;40;35;30;15.0;7;61.56;40;58.28;45;48.86;65.1;63.4;30;56.43;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;34.333333333333336;2.0;32.35294117647059
30;40;35;45;15.0;7;44.68;30;45.59;40;44.51;43.48;52.45;30;67.01;0;1;3;0.0;0;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;33.666666666666664;2.0;31.11764705882353
45;35;45;50;15.0;7;57.16;40;58.28;50;51.14;54.9;54.54;30;53.95;0;1;1;0.0;1;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;39.666666666666664;1.0;24.11764705882353
25;30;40;35;12.0;6;52.77;40;54.3;35;49.02;56.48;50.47;30;56.46;1;1;3;3.0;1;2;1;1;1;1;1;1;18;7;4;15.0;2;1;3;32.333333333333336;1.0;26.6
30;40;35;45;15.0;7;53.84;30;63.57;30;44.72;40.89;52.97;40;66.5;0;1;1;0.0;0;2;2;1;1;1;1;1;16;7;4;15.0;2;1;3;35.666666666666664;2.0;34.11764705882353
40;50;40;45;15.0;7;57.16;40;56.4;40;46.59;56.48;56.7;35;70.26;0;1;1;0.0;1;2;1;1;1;1;1;0;6;7;4;15.0;2;1;3;40.333333333333336;2.0;36.76470588235294
30;35;40;45;15.0;7;55.27;35;57.25;40;43.64;48.65;62.78;30;63.76;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;34.333333333333336;2.0;33.529411764705884
30;35;40;40;15.0;7;51.92;30;48.97;40;41.05;42.2;57.32;30;58.13;0;1;1;0.0;0;2;3;1;1;1;1;1;6;7;4;15.0;2;1;3;33.333333333333336;1.0;26.176470588235293
30;35;35;35;15.0;7;59.08;30;59.09;45;42.4;53.32;53.24;30;61.22;0;1;2;0.0;0;2;2;2;1;1;1;3;7;7;4;15.0;2;1;3;32.666666666666664;2.0;32.705882352941174
30;40;35;40;15.0;7;53.07;40;64.8;30;51.14;72.32;43.85;35;70.26;0;1;1;0.0;0;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;35.333333333333336;2.0;30.294117647058822
35;35;40;40;15.0;7;49.05;35;56.4;40;44.29;53.32;46.23;30;70.26;0;1;3;0.0;0;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;35.0;1.0;28.705882352941178
30;35;35;45;15.0;7;47.0;40;56.4;45;48.86;65.1;61.03;30;51.49;0;1;1;0.0;1;2;2;1;1;1;1;1;7;7;4;15.0;2;1;3;34.666666666666664;2.0;35.0
30;45;40;45;15.0;7;49.05;40;54.59;45;48.86;53.32;54.6;30;53.95;0;1;2;0.0;1;2;1;1;1;1;1;1;12;7;4;15.0;2;1;3;36.666666666666664;2.0;37.588235294117645
30;40;40;45;15.0;7;50.78;40;57.93;45;49.02;56.48;61.07;30;56.46;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;36.0;2.0;32.35294117647059
35;35;35;30;15.0;7;55.53;40;50.87;40;49.58;53.56;47.41;30;60.48;0;1;2;0.0;0;2;1;1;1;1;1;1;19;7;4;15.0;2;1;3;34.333333333333336;1.0;22.58823529411765
35;35;35;30;15.0;7;57.84;35;53.84;45;47.08;35.21;49.15;30;56.71;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;34.0;2.0;32.1764705882353
30;35;35;35;15.0;7;52.41;30;46.68;45;46.63;46.06;65.43;30;50.65;0;1;3;0.0;0;2;2;1;1;1;1;2;18;7;4;15.0;2;1;3;32.666666666666664;2.0;35.470588235294116
30;35;40;45;15.0;7;53.07;35;60.27;40;51.14;54.9;50.47;30;58.94;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;34.333333333333336;2.0;34.1764705882353
24;25;30;39;10.0;5;59.24;30;52.46;35;49.58;62.81;63.33;30;55.8;2;1;4;5.0;0;1;3;4;2;3;2;6;10;7;4;15.0;2;1;3;29.066666666666666;1.0;18.25
25;35;30;30;12.0;6;50.07;30;55.57;30;44.72;43.48;52.97;35;52.15;1;2;4;3.0;0;2;2;1;1;1;2;4;10;7;4;15.0;2;1;3;31.0;1.0;11.333333333333334
30;30;30;30;15.0;7;51.06;30;54.59;40;46.59;69.92;52.54;40;58.94;0;1;2;0.0;0;2;2;2;1;1;1;3;20;7;4;15.0;2;1;3;33.333333333333336;2.0;33.470588235294116
30;40;0;45;13.0;6;62.46;30;50.18;35;46.43;48.92;53.89;30;51.11;0;2;3;0.0;0;2;2;1;1;1;0;3;5;6;4;13.0;2;1;3;33.07692307692308;1.0;16.2
30;35;40;45;15.0;7;53.07;35;49.37;40;58.36;48.4;52.45;30;58.94;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;34.333333333333336;2.0;32.470588235294116
30;35;35;45;15.0;7;44.68;35;50.85;35;42.19;53.32;54.6;34;54.03;0;1;2;0.0;1;2;3;1;1;1;1;2;19;7;4;15.0;2;1;3;34.4;1.0;26.058823529411764
30;40;40;45;15.0;7;44.68;40;54.3;40;55.96;62.69;58.8;30;46.62;0;1;2;0.0;1;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;35.666666666666664;2.0;34.23529411764706
30;30;35;45;15.0;7;50.99;30;37.8;40;49.72;37.38;57.88;30;50.56;0;1;3;0.0;1;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;32.333333333333336;2.0;31.352941176470587
30;30;40;30;15.0;7;46.76;40;54.3;35;46.77;62.69;48.37;30;64.16;0;2;2;0.0;0;2;2;2;2;1;2;6;14;7;4;15.0;2;1;3;33.0;2.0;34.64705882352941
35;35;40;45;15.0;7;51.06;35;49.37;35;48.86;50.86;54.6;40;56.43;0;1;2;0.0;0;2;2;1;1;1;1;2;4;7;4;15.0;2;1;3;37.666666666666664;2.0;37.23529411764706
30;40;40;45;15.0;7;57.16;40;54.59;40;51.14;56.48;46.23;30;56.43;0;1;2;0.0;1;2;1;1;1;1;1;1;12;7;4;15.0;2;1;3;35.666666666666664;2.0;37.588235294117645
41;30;30;30;15.0;7;62.19;30;59.56;30;56.42;53.32;64.83;30;57.29;0;2;3;0.0;0;2;1;1;1;1;1;2;10;7;4;15.0;2;1;3;32.2;2.0;37.470588235294116
30;40;35;40;15.0;7;44.68;30;50.85;40;42.19;45.94;50.47;30;58.94;0;1;2;0.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;33.333333333333336;2.0;34.94117647058823
30;45;40;45;15.0;7;61.56;35;58.28;45;55.86;53.32;54.6;35;56.43;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;37.333333333333336;2.0;36.470588235294116
45;45;35;45;15.0;7;49.79;30;55.55;40;48.87;35.25;54.57;45;65.19;0;1;1;0.0;0;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;41.333333333333336;1.0;28.0
35;15;30;30;13.0;6;69.14;30;60.51;30;55.13;59.92;62.72;30;72.76;1;1;2;2.0;0;1;1;3;1;1;1;2;8;7;4;15.0;2;1;3;29.0;1.0;26.875
30;30;40;45;15.0;7;50.78;40;52.57;40;51.28;67.51;50.37;35;70.11;0;1;1;0.0;0;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;35.666666666666664;2.0;33.76470588235294
35;40;40;45;15.0;7;51.5;35;52.15;35;53.66;59.9;52.83;30;54.77;0;1;4;0.0;0;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;35.666666666666664;2.0;36.35294117647059
30;45;40;45;15.0;7;58.09;35;59.25;40;48.41;44.74;57.32;30;55.71;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;35.666666666666664;2.0;34.64705882352941
30;40;40;45;15.0;7;48.87;35;48.59;40;50.07;42.2;53.5;30;60.92;0;1;1;0.0;1;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;35.0;2.0;31.058823529411764
30;30;45;45;11.0;6;49.05;30;42.01;30;44.29;44.71;52.54;20;34.66;1;1;3;4.0;1;2;6;1;1;1;1;2;20;7;4;15.0;2;1;3;30.333333333333332;1.0;21.818181818181817
40;40;45;45;15.0;7;51.06;35;47.62;40;46.59;61.22;54.54;40;64.24;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;40.333333333333336;2.0;34.94117647058823
35;40;45;45;15.0;7;57.54;30;57.67;35;48.58;67.51;56.52;30;62.56;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;35.666666666666664;2.0;34.0
35;40;35;45;15.0;7;58.93;30;50.85;40;39.79;53.32;56.64;30;54.03;0;1;2;0.0;0;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;34.666666666666664;2.0;33.64705882352941
30;35;40;45;15.0;7;55.09;35;67.52;40;48.86;53.32;52.54;30;51.49;0;2;3;0.0;1;2;2;1;1;1;1;3;10;7;4;15.0;2;1;3;34.333333333333336;2.0;33.94117647058823
30;40;45;40;15.0;7;55.79;40;48.83;40;46.69;42.2;52.97;30;45.01;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;36.0;2.0;32.76470588235294
15;30;45;35;8.0;5;50.32;30;45.7;35;41.41;42.76;54.31;20;64.15;2;1;2;7.0;0;1;2;1;1;1;1;2;19;7;4;15.0;2;1;3;27.0;1.0;23.0
30;35;45;45;15.0;7;57.16;40;52.83;40;48.86;44.71;56.7;35;53.95;0;1;5;0.0;1;2;1;1;1;1;1;1;9;7;4;15.0;2;1;3;37.0;2.0;32.05882352941177
30;40;40;45;15.0;7;52.77;35;50.85;35;46.77;58.06;56.7;30;73.57;0;1;2;0.0;0;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;34.666666666666664;2.0;36.8235294117647
35;50;45;45;15.0;7;53.65;35;53.73;45;33.5;42.76;54.57;40;68.03;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;41.0;2.0;35.0
30;40;40;45;15.0;7;47.0;35;51.1;40;36.95;49.63;48.37;30;70.26;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;35.0;2.0;33.35294117647059
34;40;45;35;15.0;7;55.63;30;41.56;35;53.93;44.92;56.52;30;57.29;0;1;3;0.0;0;2;1;1;1;1;1;1;1;7;4;15.0;2;1;3;34.8;2.0;34.294117647058826
35;35;40;45;15.0;7;51.06;40;54.59;40;53.46;56.48;48.37;30;61.53;0;1;1;0.0;1;2;2;1;1;1;1;1;18;7;4;15.0;2;1;3;36.0;2.0;33.05882352941177
30;40;40;40;15.0;7;52.77;40;52.57;35;55.96;50.86;52.54;30;46.62;0;1;1;0.0;1;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;35.0;2.0;31.235294117647058
35;35;40;45;15.0;7;47.86;40;59.56;40;53.93;52.09;60.74;30;65.19;0;1;3;0.0;1;2;2;1;1;1;1;2;5;7;4;15.0;2;1;3;36.0;2.0;31.705882352941178
38;41;44;37;15.0;7;47.0;44;52.83;37;53.46;53.32;52.45;30;53.95;0;2;3;0.0;0;2;3;2;2;2;2;7;11;7;4;15.0;2;1;3;37.733333333333334;2.0;31.88235294117647
30;45;35;40;15.0;7;51.06;40;52.83;40;53.46;54.9;46.1;30;51.49;0;1;1;0.0;1;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;35.333333333333336;2.0;32.705882352941174
30;35;40;45;15.0;7;47.62;40;47.05;35;51.15;74.73;69.87;30;52.17;0;1;1;0.0;1;2;1;1;1;1;1;0;1;7;4;15.0;2;1;3;34.666666666666664;2.0;32.8235294117647
30;35;40;40;15.0;7;48.79;40;70.24;35;49.02;61.22;54.54;33;58.94;0;1;2;0.0;0;2;3;1;1;1;1;2;9;7;4;15.0;2;1;3;35.13333333333333;2.0;36.11764705882353
35;40;40;40;15.0;7;53.95;45;50.66;40;43.59;47.21;57.32;30;58.13;0;1;1;0.0;1;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;37.0;2.0;35.1764705882353
30;35;40;35;15.0;7;55.46;40;52.15;40;48.58;53.32;54.57;30;57.34;0;1;2;0.0;0;2;3;1;1;1;1;2;11;7;4;15.0;2;1;3;34.333333333333336;2.0;35.0
33;35;40;35;15.0;7;46.13;40;51.64;35;56.81;48.65;53.24;30;70.62;0;1;4;0.0;0;2;2;1;1;1;1;2;3;7;4;15.0;2;1;3;34.6;2.0;31.823529411764707
30;40;40;45;15.0;7;54.77;40;47.38;40;49.02;47.17;54.6;36;58.94;0;1;3;0.0;1;2;3;1;1;1;1;2;18;7;4;15.0;2;1;3;37.266666666666666;1.0;30.0
30;30;40;45;15.0;7;47.86;45;48.57;40;58.95;52.09;67.22;30;65.19;0;1;2;0.0;1;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;35.0;1.0;9.181818181818182
30;30;35;40;15.0;7;53.46;35;55.74;40;45.93;46.35;54.57;30;57.34;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;32.666666666666664;2.0;31.764705882352942
30;40;40;40;15.0;7;44.9;40;56.4;40;46.59;54.9;48.26;30;70.26;0;1;1;0.0;0;2;1;1;1;1;1;0;16;7;4;15.0;2;1;3;35.333333333333336;2.0;35.11764705882353
24;30;35;30;12.0;6;48.79;40;54.3;35;34.5;42.76;43.99;30;58.94;1;1;4;3.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;31.133333333333333;1.0;17.714285714285715
35;30;30;45;15.0;7;59.85;40;64.5;40;53.93;53.32;58.49;35;65.19;0;1;4;0.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;35.333333333333336;2.0;35.11764705882353
30;35;40;45;11.0;6;44.0;40;46.68;40;52.09;52.09;57.65;25;58.5;1;1;3;4.0;1;2;3;1;1;1;1;2;19;7;4;15.0;2;1;3;33.666666666666664;2.0;34.0
37;30;40;40;15.0;7;56.82;40;54.3;40;53.59;45.94;52.45;30;51.6;0;1;3;0.0;0;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;35.4;2.0;33.588235294117645
15;0;30;40;10.0;5;42.7;40;43.97;35;36.95;33.95;54.6;30;51.49;1;1;3;3.0;0;1;2;0;1;1;1;2;7;6;4;13.0;2;1;3;29.23076923076923;1.0;14.454545454545455
40;35;45;45;15.0;7;55.09;45;49.37;40;44.29;59.64;56.64;35;61.53;0;1;1;0.0;0;2;2;1;1;1;1;1;4;7;4;15.0;2;1;3;39.666666666666664;2.0;35.35294117647059
40;45;40;40;15.0;7;53.07;40;47.62;40;58.36;54.9;54.54;30;56.43;0;1;2;0.0;0;2;2;2;1;1;1;3;10;7;4;15.0;2;1;3;38.0;2.0;36.35294117647059
30;35;40;40;15.0;7;58.93;40;50.85;40;64.01;58.06;48.26;30;61.49;0;1;2;0.0;1;2;3;2;1;1;1;3;4;7;4;15.0;2;1;3;34.666666666666664;1.0;25.647058823529413
35;35;40;40;15.0;7;49.05;40;58.28;35;44.29;52.09;48.26;30;67.13;0;1;2;0.0;0;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;35.333333333333336;2.0;34.23529411764706
30;40;40;45;15.0;7;55.53;40;59.03;40;51.78;53.56;57.14;30;55.8;0;1;1;0.0;0;2;1;2;1;1;1;1;20;7;4;15.0;2;1;3;35.666666666666664;2.0;31.470588235294116
30;40;40;45;15.0;7;55.09;50;52.83;40;53.46;58.06;48.26;31;58.94;0;1;2;0.0;1;2;4;2;1;1;1;3;20;7;4;15.0;2;1;3;37.266666666666666;2.0;34.64705882352941
30;30;40;40;15.0;7;37.04;40;53.73;40;48.87;50.66;52.61;30;62.48;0;1;1;0.0;1;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;34.0;2.0;32.88235294117647
