NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_TERMODINAMICA;NOTA_ECONOMIA_UNO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;NOTA_EE_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NOTA_METODOLOGIA;VECES_METODOLOGIA;CREDITOS_METODOLOGIA;NOTA_FISICA_TRES;VECES_FISICA_TRES;CREDITOS_FISICA_TRES;NOTA_CONTABILIDAD;VECES_CONTABILIDAD;CREDITOS_CONTABILIDAD;NOTA_PROCESOSM;VECES_PROCESOSM;CREDITOS_PROCESOSM;NOTA_ADMINISTRACION;VECES_ADMINISTRACION;CREDITOS_ADMINISTRACION;NOTA_LENGUA_UNO;VECES_LENGUA_UNO;CREDITOS_LENGUA_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;RENDIMIENTO_SEIS;PROMEDIO_SEIS
1243;26.85555555555555;37.0;28.6;35.0;3.0;32.0;0.0;23.0;0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0;36.4;0;5;5;0;3;3;0;2;30.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;38.0;1;2;38.0;1;2;3;43.0
1281;33.68888888888889;44.0;30.91176470588235;30.5;24.0;30.0;36.0;36.5625;4;26.5;40.0;43.0;30.0;20.33333333333333;32.0;30.0;35.0;0;34.73529411764706;1;17;14;3;8;7;1;2;34.0;1;1;20.5;2;3;37.0;1;2;35.0;1;3;39.0;1;2;44.0;1;2;32.0;1;2;43.0;1;2;2;32.58333333333333
1292;38.46666666666667;42.0;38.64705882352941;35.0;36.0;35.0;46.0;40.66666666666666;7;44.0;31.0;39.0;43.0;34.0;39.0;26.5;46.0;49;37.8235294117647;0;17;17;0;8;8;0;2;44.0;1;1;33.0;1;3;32.0;1;2;34.0;1;3;42.0;1;2;45.0;1;2;32.0;1;2;48.0;1;2;3;40.05882352941177
1296;37.43333333333333;42.0;35.76470588235294;39.0;30.0;30.0;34.0;30.0625;4;21.0;24.0;30.0;27.0;30.0;35.0;14.66666666666667;34.0;0;31.03921568627451;2;17;12;5;8;6;2;2;30.0;1;1;34.0;1;3;27.33333333333333;3;2;21.0;2;3;35.0;1;2;35.0;1;2;31.0;1;2;38.0;1;2;1;23.56666666666667
1297;37.33333333333334;42.0;37.35294117647059;32.0;34.0;35.0;45.0;37.77777777777778;7;31.0;38.0;40.0;36.0;30.0;35.0;31.0;38.0;45;37.76470588235294;1;17;15;2;8;7;1;2;47.0;1;1;32.0;1;3;25.0;2;2;35.0;1;3;41.0;1;2;45.0;1;2;40.0;1;2;46.0;1;2;2;37.41176470588236
1298;35.66666666666666;43.0;41.41176470588236;40.0;34.0;35.0;45.0;40.08333333333334;7;47.0;32.5;36.0;40.0;30.0;42.0;35.0;43.0;47;37.0;0;17;17;0;8;8;0;2;40.0;1;1;37.0;1;3;33.0;1;2;34.0;1;3;44.0;1;2;46.0;1;2;32.0;1;2;33.0;1;2;2;39.1764705882353
1301;34.46666666666667;41.0;34.5;33.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;38.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;38.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1305;31.0;17.0;24.41176470588235;12.0;12.0;36.0;33.0;12.0;0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1306;35.6;42.0;40.64705882352941;33.0;35.0;37.0;47.0;40.94444444444444;7;35.0;40.0;42.0;38.0;33.0;40.0;35.0;34.0;48;38.47058823529412;0;17;17;0;8;8;0;2;47.0;1;1;33.0;1;3;35.0;1;2;38.0;1;3;45.0;1;2;43.0;1;2;42.0;1;2;32.0;1;2;2;37.88235294117647
1308;36.83333333333334;49.0;37.52941176470588;35.0;30.0;35.0;44.0;38.44444444444444;7;44.0;42.0;45.0;42.0;33.0;39.0;35.0;43.0;49;38.05882352941177;0;17;17;0;8;8;0;2;36.0;1;1;31.0;1;3;41.0;1;2;34.0;1;3;41.0;1;2;42.0;1;2;39.0;1;2;45.0;1;2;2;36.79411764705883
1311;36.16666666666666;43.0;40.58823529411764;41.0;40.0;32.0;40.0;39.33333333333334;7;32.0;37.0;36.0;44.0;34.0;40.0;39.0;41.0;43;37.64705882352941;0;17;17;0;8;8;0;2;39.0;1;1;37.0;1;3;32.0;1;2;36.0;1;3;33.0;1;2;46.0;1;2;40.0;1;2;40.0;1;2;2;39.88235294117647
1312;34.63333333333333;43.0;33.41176470588236;32.0;26.66666666666667;30.0;40.0;36.5;7;32.0;36.0;44.0;32.0;30.0;41.0;30.0;36.0;48;36.0;1;17;15;2;8;7;1;2;46.0;1;1;34.0;1;3;27.5;2;2;31.0;1;3;37.0;1;2;43.0;1;2;38.0;1;2;40.0;1;2;2;36.29411764705883
1317;33.33333333333334;37.0;37.13333333333333;39.0;33.0;32.0;0.0;40.125;6;43.0;38.0;35.0;33.0;37.0;36.0;31.5;45.0;0;35.05882352941177;3;17;14;3;8;6;2;2;19.0;2;1;41.0;1;3;38.0;1;2;32.0;1;3;30.5;2;2;47.5;2;2;39.0;1;2;24.0;1;2;2;37.58823529411764
1321;31.76666666666667;42.0;30.75;31.0;30.0;0.0;0.0;0.0;0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0;41.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;41.0;1;2;0.0;0;2;0.0;0;2;0;0.0
1324;33.56666666666667;37.0;35.41176470588236;37.0;33.0;29.0;33.0;38.55555555555556;7;44.0;40.0;46.0;42.0;30.0;41.0;27.5;45.0;0;35.8235294117647;1;17;15;2;8;7;1;2;38.0;1;1;34.0;1;3;29.0;2;2;33.0;1;3;39.0;1;2;38.0;1;2;38.0;1;2;41.0;1;2;2;34.47058823529412
1332;29.96666666666667;36.0;32.2;31.0;28.0;31.0;0.0;37.3125;6;32.0;41.0;44.0;25.0;30.0;34.0;30.0;42.0;0;35.0;1;15;12;3;7;6;1;2;44.0;1;1;28.0;2;3;30.0;1;2;35.0;1;3;34.0;1;2;0.0;0;2;35.0;1;2;47.0;1;2;2;37.23529411764706
1335;29.6;38.0;32.02222222222222;31.0;34.0;27.66666666666667;0.0;30.21875;4;19.5;33.0;31.0;16.33333333333333;27.5;30.5;30.0;41.0;0;31.60294117647059;2;17;12;5;8;6;2;2;40.0;1;1;22.75;4;3;16.0;2;2;31.0;1;3;35.0;1;2;42.0;1;2;44.0;1;2;31.0;1;2;2;30.84444444444444
1336;37.93333333333333;42.0;35.35294117647059;30.0;33.0;30.0;45.0;35.91666666666666;7;31.0;32.0;49.0;36.0;30.0;34.0;32.0;43.0;46;38.47058823529412;0;17;17;0;8;8;0;2;41.0;1;1;42.0;1;3;30.0;1;2;35.0;1;3;44.0;1;2;44.0;1;2;39.0;1;2;34.0;1;2;2;37.41176470588236
1337;38.1;42.0;41.29411764705883;45.0;44.0;36.0;47.0;39.11111111111111;7;41.0;44.0;47.0;43.0;30.0;36.0;32.0;36.0;45;38.41176470588236;0;17;17;0;8;8;0;2;36.0;1;1;40.0;1;3;30.0;1;2;35.0;1;3;42.0;1;2;45.0;1;2;34.0;1;2;45.0;1;2;2;39.35294117647059
1344;37.66666666666666;44.0;39.76470588235294;30.0;42.0;38.0;46.0;40.33333333333334;7;35.0;44.0;46.0;37.0;32.0;43.0;30.0;45.0;48;36.1764705882353;0;17;17;0;8;8;0;2;42.0;1;1;36.0;1;3;30.0;1;2;33.0;1;3;39.0;1;2;41.0;1;2;37.0;1;2;36.0;1;2;2;39.58823529411764
1359;32.6;39.0;37.1764705882353;38.0;42.0;30.0;31.0;35.55555555555556;7;35.0;38.0;39.0;32.0;28.0;33.0;29.0;40.0;39;35.52941176470588;0;17;17;0;8;8;0;2;44.0;1;1;32.0;1;3;33.0;1;2;30.0;1;3;37.0;1;2;36.0;1;2;40.0;1;2;41.0;1;2;2;36.29411764705883
1364;34.6;44.0;36.0;30.0;29.0;33.0;46.0;41.11111111111111;7;30.0;44.0;37.0;37.0;33.0;38.0;27.33333333333333;38.0;0;36.44117647058823;3;17;12;5;8;6;2;2;45.0;1;1;28.5;2;3;28.0;2;2;33.0;1;3;37.0;1;2;48.0;2;2;37.0;1;2;45.0;1;2;3;40.47058823529412
1365;31.7;45.0;33.38235294117647;27.5;34.0;25.0;32.0;28.42857142857143;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1366;32.63333333333333;44.0;37.94117647058823;37.0;31.0;31.0;40.0;37.66666666666666;7;30.0;36.0;37.0;34.0;28.0;32.0;26.66666666666667;39.0;50;37.11764705882353;0;17;17;0;8;8;0;2;46.0;1;1;33.0;1;3;30.0;1;2;34.0;1;3;35.0;1;2;40.0;1;2;44.0;1;2;43.0;1;2;2;32.11764705882353
1380;34.46666666666667;43.0;39.0;38.0;41.0;33.0;35.0;41.27777777777778;7;37.0;36.0;47.0;41.0;33.0;40.0;31.5;42.0;0;40.35294117647059;0;17;17;0;8;8;0;2;48.0;1;1;35.0;1;3;37.0;1;2;33.0;1;3;42.0;1;2;45.0;1;2;46.0;1;2;47.0;1;2;2;36.11764705882353
1388;32.93333333333333;44.0;34.52941176470588;42.0;28.0;32.0;24.0;32.875;5;31.0;37.0;31.0;33.0;0.0;33.0;18.0;35.0;0;28.6;3;10;5;5;4;2;2;1;0.0;0;1;32.5;2;3;17.5;2;2;26.5;2;3;37.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;34.42857142857143
1395;35.8;41.0;34.29411764705883;30.0;26.0;30.0;39.0;40.55555555555556;7;40.0;37.0;35.0;31.0;30.0;33.0;26.0;36.0;37;33.20588235294117;1;17;14;3;8;7;1;2;46.0;1;1;27.5;2;3;30.0;1;2;30.0;1;3;32.0;1;2;34.0;1;2;35.0;1;2;42.0;1;2;3;40.6764705882353
1397;34.8;43.0;36.52941176470588;32.0;30.0;33.0;35.0;38.80555555555556;7;30.0;40.0;46.0;28.5;34.0;32.0;27.0;30.0;42;37.64705882352941;0;17;17;0;8;8;0;2;41.0;1;1;33.0;1;3;30.0;1;2;36.0;1;3;39.0;1;2;46.0;1;2;34.0;1;2;47.0;1;2;2;38.41176470588236
1419;31.76666666666667;39.0;34.14705882352941;30.5;32.0;30.0;42.0;41.5;7;37.0;41.0;42.0;38.0;34.0;36.0;32.0;43.0;48;38.52941176470588;1;17;17;0;8;8;0;2;43.0;1;1;38.0;1;3;37.5;2;2;35.0;1;3;37.0;1;2;43.0;1;2;37.0;1;2;42.0;1;2;3;43.52941176470588
1420;35.1;49.0;35.52941176470588;27.0;31.0;33.0;38.0;37.77777777777778;7;30.0;42.0;41.0;35.0;32.0;39.0;30.0;43.0;49;37.52941176470588;0;17;17;0;8;8;0;2;39.0;1;1;30.0;1;3;33.0;1;2;37.0;1;3;43.0;1;2;41.0;1;2;34.0;1;2;48.0;1;2;3;40.64705882352941
1422;31.7;36.0;36.35294117647059;34.0;31.0;34.0;44.0;36.25;6;39.0;38.0;33.0;29.0;27.0;31.0;26.0;33.0;0;34.05882352941177;1;17;15;2;8;7;1;2;44.0;1;1;33.0;1;3;22.0;4;2;32.0;1;3;40.0;1;2;39.0;1;2;31.0;1;2;38.0;1;2;2;34.91176470588236
1423;33.3;38.0;36.23529411764706;33.0;30.0;32.0;36.0;32.30555555555556;7;30.0;31.0;32.0;30.0;30.0;40.0;28.5;37.0;47;35.94117647058823;0;17;17;0;8;8;0;2;36.0;1;1;36.0;1;3;32.0;1;2;33.0;1;3;40.0;1;2;38.0;1;2;37.0;1;2;37.0;1;2;2;35.8235294117647
1449;40.56666666666667;50.0;36.73529411764706;36.0;29.5;30.0;46.0;41.22222222222222;7;34.0;39.0;47.0;38.0;30.0;42.0;35.0;43.0;48;39.88235294117647;0;17;17;0;8;8;0;2;44.0;1;1;37.0;1;3;35.0;1;2;39.0;1;3;42.0;1;2;37.0;1;2;44.0;1;2;45.0;1;2;3;41.64705882352941
1450;40.6;45.0;37.73529411764706;29.5;35.0;35.0;48.0;37.11111111111111;7;32.0;34.0;43.0;42.0;31.0;36.0;38.0;44.0;49;37.69230769230769;0;13;13;0;6;6;0;2;43.0;1;1;40.0;1;3;30.0;1;2;33.0;1;3;39.0;1;2;45.0;1;2;0.0;0;2;0.0;0;2;2;37.86666666666667
1491;33.61538461538461;0.0;30.7;30.5;24.5;31.0;0.0;33.9375;6;33.0;34.0;46.0;31.5;31.0;30.0;34.0;42.0;0;32.64705882352941;2;17;12;5;8;6;2;2;38.0;1;1;22.0;2;3;24.5;2;2;30.0;1;3;36.0;1;2;42.0;1;2;38.0;1;2;40.0;1;2;2;32.1764705882353
1495;36.76666666666667;46.0;28.52941176470588;35.0;22.5;36.0;46.0;38.33333333333334;6;35.0;44.0;31.0;0.0;30.0;38.0;34.0;38.0;39;38.91176470588236;1;17;17;0;8;8;0;2;35.5;2;1;30.0;1;3;40.0;1;2;36.0;1;3;42.0;1;2;43.0;1;2;46.0;1;2;43.0;1;2;2;34.25
1556;36.53333333333333;35.0;36.0;34.0;37.0;31.0;42.0;39.125;6;33.0;45.0;41.0;31.0;35.0;35.0;34.0;37.0;0;38.47058823529412;1;17;14;3;8;7;1;2;45.0;1;1;40.0;1;3;33.0;1;2;29.66666666666667;3;3;34.0;1;2;44.0;1;2;44.0;1;2;45.0;1;2;2;34.6
1559;33.38461538461539;0.0;31.13333333333333;30.0;29.0;31.0;0.0;31.59375;5;33.0;31.0;17.0;30.0;0.0;0.0;17.5;0.0;0;22.71428571428572;2;7;0;7;3;0;3;1;0.0;0;1;15.0;3;3;28.0;2;2;0.0;0;3;0.0;0;2;0.0;0;2;29.0;1;2;0.0;0;2;0;0.0
1565;34.30769230769231;0.0;33.06666666666667;32.0;22.0;31.0;0.0;37.0;3;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0;35.08333333333333;2;14;9;5;7;5;2;2;33.0;1;1;28.5;2;3;26.33333333333333;3;2;0.0;0;3;44.0;1;2;44.0;1;2;40.0;1;2;32.0;1;2;0;0.0
1566;39.86666666666667;40.0;32.36666666666667;32.5;26.33333333333333;29.0;0.0;33.875;4;26.5;35.0;36.0;0.0;0.0;0.0;31.0;39.0;0;35.66666666666666;1;12;12;0;6;6;0;2;38.0;1;1;30.0;1;3;32.0;1;2;0.0;0;3;43.0;1;2;43.0;1;2;32.0;2;2;0.0;0;2;1;20.8125
1567;42.07692307692308;0.0;32.86666666666667;32.0;33.0;25.5;0.0;27.57142857142857;3;24.0;30.0;2.0;20.5;0.0;0.0;23.0;0.0;0;26.6875;2;8;5;3;4;3;1;1;33.0;2;1;9.5;2;3;0.0;0;2;0.0;0;3;0.0;0;2;40.0;1;2;36.0;1;2;0.0;0;2;0;0.0
1568;41.0;42.0;32.07142857142857;34.0;21.0;30.0;45.0;30.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1571;42.53333333333333;47.0;36.55882352941177;32.0;28.5;33.0;39.0;38.25;6;27.5;33.0;46.0;34.0;30.0;35.0;31.0;44.0;49;35.4;0;15;15;0;7;7;0;2;42.0;1;1;35.0;1;3;34.0;1;2;32.0;1;3;35.0;1;2;0.0;0;2;37.0;1;2;38.0;1;2;3;40.42857142857143
1578;35.33333333333334;44.0;38.0;41.0;31.0;33.0;50.0;38.16666666666666;7;36.0;39.0;38.0;29.0;32.0;39.0;30.0;42.0;0;37.88235294117647;0;17;17;0;8;8;0;2;47.0;1;1;34.0;1;3;30.0;1;2;33.0;1;3;44.0;1;2;46.0;1;2;39.0;1;2;39.0;1;2;2;37.88235294117647
1586;35.46666666666667;38.0;31.61764705882353;28.0;26.5;30.0;38.0;34.15625;5;39.0;32.5;16.0;35.0;0.0;0.0;22.0;36.0;0;35.55555555555556;0;9;9;0;4;4;0;2;0.0;0;1;32.0;1;3;32.0;1;2;0.0;0;3;33.0;1;2;47.0;1;2;0.0;0;2;0.0;0;2;1;26.2
1587;39.8;43.0;36.23529411764706;32.0;31.0;32.0;47.0;40.5;7;35.0;43.0;46.0;31.0;31.0;35.0;30.5;46.0;0;34.2;2;15;15;0;7;7;0;2;44.0;1;1;33.0;1;3;38.0;1;2;31.66666666666667;3;3;31.5;2;2;0.0;0;2;32.0;1;2;36.0;1;2;2;37.13333333333333
1608;35.63333333333333;45.0;34.70588235294117;37.0;29.0;31.0;36.0;40.38888888888889;7;43.0;36.0;38.0;23.5;25.5;36.0;27.5;31.0;44;34.1;1;15;12;3;7;6;1;2;37.0;1;1;31.0;1;3;32.0;1;2;28.5;2;3;40.0;1;2;0.0;0;2;34.0;1;2;42.0;1;2;2;34.79411764705883
1609;37.46666666666667;45.0;39.70588235294117;40.0;32.0;40.0;47.0;41.0;7;40.0;41.0;45.0;32.0;33.0;40.0;36.0;45.0;47;42.26666666666667;0;15;15;0;7;7;0;2;47.0;1;1;43.0;1;3;45.0;1;2;36.0;1;3;0.0;0;2;45.0;1;2;45.0;1;2;40.0;1;2;2;38.2
1638;36.03333333333333;44.0;38.26666666666667;35.0;32.0;41.0;0.0;37.9375;6;35.0;36.0;48.0;33.0;29.5;0.0;27.5;32.0;0;40.71428571428572;0;14;14;0;7;7;0;2;47.0;1;1;0.0;0;3;42.0;1;2;35.0;1;3;43.0;1;2;41.0;1;2;42.0;1;2;41.0;1;2;2;36.41176470588236
1639;34.26666666666667;47.0;36.43333333333333;36.0;27.5;35.0;0.0;40.09375;6;30.5;39.0;33.0;30.0;31.0;34.0;29.0;38.0;0;36.3;1;15;12;3;7;6;1;2;31.0;1;1;29.5;2;3;32.0;1;2;39.0;1;3;35.0;1;2;46.0;1;2;41.0;1;2;0.0;0;2;2;33.2
1656;29.53846153846154;0.0;26.06666666666667;9.333333333333334;20.0;30.0;0.0;36.0;2;0.0;0.0;31.0;0.0;0.0;0.0;25.0;0.0;0;28.66666666666667;0;6;2;4;3;1;2;1;0.0;0;1;0.0;0;3;16.0;1;2;0.0;0;3;29.0;1;2;41.0;1;2;0.0;0;2;0.0;0;2;1;21.0
1661;31.34444444444444;35.0;35.11764705882353;30.0;39.0;31.0;27.0;34.38888888888889;7;30.0;34.0;34.0;26.33333333333333;33.0;37.0;31.0;40.0;0;31.0625;2;16;11;5;7;5;2;2;0.0;0;1;22.0;3;3;28.0;3;2;33.0;1;3;30.0;1;2;35.0;1;2;40.0;1;2;33.0;1;2;2;31.625
1671;39.33333333333334;46.0;36.76470588235294;35.0;33.0;37.0;40.0;37.02777777777778;7;30.5;42.0;49.0;30.0;31.0;37.0;30.0;45.0;46;39.1764705882353;0;17;17;0;8;8;0;2;45.0;1;1;34.0;1;3;38.0;1;2;35.0;1;3;42.0;1;2;46.0;1;2;38.0;1;2;43.0;1;2;2;38.5
1672;35.8;45.0;37.03333333333333;34.0;33.5;33.5;0.0;40.75;6;43.0;40.0;43.0;0.0;35.0;32.0;31.0;43.0;0;37.23076923076923;0;13;13;0;6;6;0;2;47.0;1;1;34.0;1;3;45.0;1;2;35.0;1;3;33.0;1;2;37.0;1;2;0.0;0;2;0.0;0;2;2;36.61538461538461
1677;37.0;46.0;36.70588235294117;27.0;31.0;38.0;45.0;40.625;6;38.0;41.0;41.0;30.0;30.0;39.0;31.0;44.0;0;34.06666666666667;0;15;15;0;7;7;0;2;46.0;1;1;34.0;1;3;30.0;1;2;31.0;1;3;30.0;1;2;0.0;0;2;30.0;1;2;45.0;1;2;2;37.11764705882353
1678;38.86666666666667;43.0;40.41176470588236;40.0;35.0;36.0;45.0;40.5625;6;34.0;46.0;50.0;30.0;32.0;34.0;30.0;42.0;0;42.05882352941177;0;17;17;0;8;8;0;2;44.0;1;1;35.0;1;3;50.0;1;2;34.0;1;3;43.0;1;2;47.0;1;2;45.0;1;2;47.0;1;2;2;38.70588235294117
1679;31.77777777777778;44.0;35.16666666666666;33.0;32.0;32.0;0.0;35.625;6;33.0;38.0;41.0;37.0;30.0;37.0;28.0;39.0;0;34.60714285714285;2;14;12;2;6;5;1;2;0.0;0;1;32.5;2;3;37.0;1;2;35.0;1;3;27.0;2;2;0.0;0;2;37.0;1;2;40.0;1;2;2;37.46153846153846
1680;35.73076923076923;0.0;40.26666666666667;43.0;35.0;35.0;0.0;42.5625;6;32.0;44.0;41.0;0.0;0.0;0.0;31.0;42.0;0;34.4;0;5;5;0;2;2;0;2;0.0;0;1;30.0;1;3;0.0;0;2;0.0;0;3;41.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1681;35.76666666666667;47.0;40.8235294117647;41.0;41.0;36.0;49.0;40.75;6;34.0;44.0;36.0;31.0;30.5;42.0;28.0;37.0;0;38.66666666666666;0;15;15;0;7;7;0;2;47.0;1;1;30.0;1;3;45.0;1;2;35.0;1;3;37.0;1;2;0.0;0;2;42.0;1;2;45.0;1;2;2;35.8235294117647
1682;35.4;47.0;37.1764705882353;35.0;30.0;31.0;49.0;39.33333333333334;7;38.0;40.0;38.0;31.0;30.0;36.0;31.0;38.0;0;37.64705882352941;0;17;17;0;8;8;0;2;44.0;1;1;38.0;1;3;35.0;1;2;30.0;1;3;30.0;1;2;48.0;1;2;38.0;1;2;45.0;1;2;3;40.05882352941177
1683;33.86666666666667;41.0;36.58823529411764;39.0;30.0;33.0;39.0;34.5625;6;30.0;37.0;37.0;36.0;30.0;30.0;34.0;45.0;0;35.43333333333333;2;15;13;2;7;6;1;2;45.0;1;1;30.5;2;3;33.0;1;2;35.0;1;3;29.0;2;2;0.0;0;2;39.0;1;2;44.0;1;2;2;37.88235294117647
1684;38.2;46.0;42.8235294117647;43.0;42.0;35.0;46.0;42.11111111111111;7;42.0;36.0;50.0;32.0;32.0;47.0;40.0;45.0;50;40.41176470588236;0;17;17;0;8;8;0;2;47.0;1;1;39.0;1;3;35.0;1;2;35.0;1;3;45.0;1;2;36.0;1;2;43.0;1;2;50.0;1;2;2;39.41176470588236
1686;29.62222222222222;38.0;35.97058823529412;30.5;25.0;38.0;47.0;38.25;6;42.0;37.0;32.0;30.0;35.0;39.0;30.0;41.0;0;37.35294117647059;0;17;17;0;8;8;0;2;30.0;1;1;40.0;1;3;38.0;1;2;35.0;1;3;35.0;1;2;43.0;1;2;35.0;1;2;39.0;1;2;2;34.0
1689;34.0;45.0;39.41176470588236;37.0;35.0;31.0;43.0;42.9375;6;42.0;43.0;34.0;30.0;30.0;0.0;35.0;38.0;0;36.38235294117647;1;17;17;0;8;8;0;2;37.0;1;1;30.5;2;3;32.0;1;2;36.0;1;3;40.0;1;2;38.0;1;2;39.0;1;2;42.0;1;2;2;37.69230769230769
1690;33.23333333333333;42.0;38.47058823529412;36.0;31.0;35.0;49.0;37.38888888888889;7;36.0;38.0;34.0;30.0;31.0;31.0;30.0;49.0;0;35.2;0;15;15;0;7;7;0;2;33.0;1;1;36.0;1;3;30.0;1;2;35.0;1;3;38.0;1;2;0.0;0;2;36.0;1;2;37.0;1;2;2;37.4375
1695;36.6;48.0;36.94117647058823;30.0;31.0;35.0;37.0;37.0;5;36.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1697;37.6;44.0;45.29411764705883;50.0;48.0;32.0;46.0;44.33333333333334;7;46.0;43.0;50.0;38.0;30.0;47.0;43.0;45.0;50;41.58823529411764;0;17;17;0;8;8;0;2;44.0;1;1;37.0;1;3;41.0;1;2;40.0;1;3;35.0;1;2;49.0;1;2;45.0;1;2;46.0;1;2;2;38.875
1698;36.46666666666667;47.0;38.14705882352941;33.0;31.5;32.0;49.0;38.86111111111111;7;32.5;38.0;39.0;30.0;28.5;18.0;32.0;48.0;0;40.0;0;17;17;0;8;8;0;2;47.0;1;1;31.0;1;3;45.0;1;2;30.0;1;3;45.0;1;2;46.0;1;2;41.0;1;2;48.0;1;2;1;26.82142857142857
1700;30.1;19.0;34.23529411764706;36.0;33.0;30.0;38.0;33.6875;6;30.0;40.0;33.0;30.0;27.5;36.0;28.0;42.0;0;35.70588235294117;0;17;17;0;8;8;0;2;34.0;1;1;40.0;1;3;30.0;1;2;31.0;1;3;36.0;1;2;39.0;1;2;32.0;1;2;43.0;1;2;2;31.7
1702;38.26666666666667;46.0;40.70588235294117;43.0;34.0;34.0;43.0;41.625;6;40.0;41.0;39.0;30.0;31.0;41.0;32.0;42.0;0;41.11764705882353;0;17;17;0;8;8;0;2;44.0;1;1;36.0;1;3;39.0;1;2;35.0;1;3;45.0;1;2;50.0;1;2;40.0;1;2;47.0;1;2;2;37.76470588235294
1704;38.06666666666667;45.0;41.06666666666667;40.0;45.0;31.0;0.0;41.8125;6;39.0;41.0;41.0;34.0;30.0;42.0;36.0;37.0;0;36.73333333333333;0;15;15;0;7;7;0;2;47.0;1;1;32.0;1;3;41.0;1;2;30.0;1;3;40.0;1;2;0.0;0;2;38.0;1;2;40.0;1;2;2;38.52941176470588
1705;35.13333333333333;46.0;37.76470588235294;34.0;31.0;31.0;43.0;43.22222222222222;7;42.0;40.0;50.0;34.0;30.0;38.0;34.0;46.0;0;39.76470588235294;0;17;17;0;8;8;0;2;45.0;1;1;36.0;1;3;37.0;1;2;31.0;1;3;45.0;1;2;47.0;1;2;43.0;1;2;43.0;1;2;2;37.38235294117647
1706;34.33333333333334;21.0;29.56666666666667;36.0;23.5;11.0;0.0;22.85714285714286;1;0.0;0.0;41.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1707;35.13333333333333;44.0;40.64705882352941;35.0;44.0;34.0;45.0;42.38888888888889;7;37.0;42.0;41.0;32.0;34.0;36.0;34.0;42.0;0;40.41176470588236;0;17;17;0;8;8;0;2;44.0;1;1;32.0;1;3;41.0;1;2;33.0;1;3;45.0;1;2;50.0;1;2;41.0;1;2;47.0;1;2;2;36.8235294117647
1708;38.53333333333333;45.0;42.76470588235294;42.0;45.0;35.0;46.0;42.05555555555556;7;35.0;40.0;50.0;34.0;30.0;44.0;33.0;44.0;0;41.88235294117647;0;17;17;0;8;8;0;2;50.0;1;1;37.0;1;3;35.0;1;2;37.0;1;3;45.0;1;2;47.0;1;2;48.0;1;2;45.0;1;2;2;39.33333333333334
