CON_MAT_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;FILOSOFIA_ICFES;LOCALIDAD;LITERATURA_ICFES;QUIMICA_ICFES;PG_ICFES;PROMEDIO_UNO;NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;NOTA_HIST;NOTA_SEM;NOTA_DIF;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;PROMEDIO_DOS;EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_INT;VECES_TOP;NOTA_EYB;PROMEDIO_TRES;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_ECUA;NCA_TRES;NOTA_FOTO;NOTA_CFJC;VECES_SUELOS;PROMEDIO_CUATRO;NOTA_GEOGEO;NCA_CUATRO;NOTA_PRII;EPA_CUATRO;NOTA_PROB;PROMEDIO_CINCO;NOTAS_SISC;VECES_BD;NOTA_ME;CAR_CINCO;NOTA_CARTO;VECES_CARTO;PROMEDIO_SEIS;NOTA_GEO_FIS;NOTA_L_DOS;NOTA_LEGIC;NOTA_INGECO;VECES_L_DOS;PROMEDIO_SIETE;NOTA_ECONOMET;NOTA_AVAP;NOTA_EI_UNO;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
67.28;69.93;61.52;0;52.03;16;58.33;76.27;432.88;38.733333333333334;37;37;37;39;15.0;7;47;37;38;0;1;1;0.0;35.23529411764706;2;32;33;37;30;1;43;33.94444444444444;34;42;30;31;18.0;37;36;1;39.705882352941174;32;17.0;41;2;42;34.111111111111114;30;1;30;1;36;1;37.4;30;41;43;41;2;39.875;43;43;39;42.1;3.0
64.12;66.95;55.21;1;61.84;7;58.33;65.81;426.17;36.4;33;38;37;38;15.0;7;47;41;31;0;1;1;0.0;34.11764705882353;2;35;38;30;31;1;38;37.27777777777778;36;40;33;38;18.0;42;44;1;37.11764705882353;41;17.0;35;2;30;37.05555555555556;35;1;38;0;44;1;40.4;30;45;45;36;1;42.4375;31;40;45;44.3;3.0
61.16;68.41;47.34;1;52.03;5;64.85;61.2;412.56;34.46666666666667;34;33;35;37;15.0;7;42;38;30;0;1;1;0.0;34.705882352941174;2;33;41;36;32;1;37;32.666666666666664;31;38;34;30;18.0;30;30;1;35.76470588235294;32;17.0;31;2;41;33.666666666666664;30;2;31;3;41;1;37.0;32;40;38;36;1;34.0;30;41;36;38.54545454545455;2.0
68.85;87.56;58.75;0;48.56;20;64.17;51.07;405.71;36.266666666666666;30;40;36;37;15.0;7;40;33;38;0;1;1;0.0;32.11764705882353;2;38;31;30;30;1;30;38.55555555555556;41;34;35;39;18.0;44;30;1;36.529411764705884;31;17.0;30;2;30;33.611111111111114;30;1;35;3;38;2;35.46666666666667;30;49;37;35;1;35.25;36;33;37;38.25;2.0
74.79;73.24;59.32;1;36.96;10;56.32;63.39;397.55;37.93333333333333;36;37;37;38;15.0;7;42;43;37;0;1;1;0.0;35.94117647058823;2;34;41;30;36;1;46;37.44444444444444;38;43;30;40;18.0;39;41;2;39.35294117647059;37;17.0;42;2;30;35.833333333333336;36;1;33;0;39;1;38.4;34;33;40;48;1;38.375;31;33;44;39.76923076923077;2.0
76.1;50.86;67.79;1;46.79;20;52.42;56.55;404.6;35.13333333333333;31;34;38;35;15.0;7;44;43;31;0;1;1;0.0;34.23529411764706;2;32;31;31;33;1;42;33.611111111111114;32;34;31;31;18.0;36;44;1;36.05882352941177;39;17.0;35;2;30;37.611111111111114;37;3;32;2;41;1;33.13333333333333;30;31;33;32;1;37.375;30;31;30;41.4;3.0
67.28;61.66;59.89;0;44.91;4;64.85;57.63;403.12;39.4;42;37;39;37;15.0;7;45;38;37;0;1;1;0.0;34.529411764705884;2;31;40;31;36;1;37;36.22222222222222;30;46;43;30;18.0;34;38;2;39.23529411764706;30;17.0;43;2;42;39.611111111111114;40;1;45;1;44;1;40.46666666666667;39;46;43;37;1;41.75;46;38;40;44.7;3.0
66.56;81.98;61.52;1;48.75;10;56.23;53.65;399.16;37.2;41;36;33;38;15.0;7;37;41;36;0;1;1;0.0;36.11764705882353;2;34;38;31;47;1;37;37.72222222222222;39;45;35;32;18.0;40;44;1;37.1764705882353;33;17.0;43;2;34;37.611111111111114;38;1;35;1;42;1;37.4;33;50;40;34;1;39.6875;38;36;44;38.84615384615385;2.0
55.27;56.82;55.21;0;46.43;10;58.25;59.17;396.06;38.8;42;43;40;37;15.0;7;48;33;31;0;1;1;0.0;39.23529411764706;2;44;41;31;33;1;50;38.111111111111114;34;45;37;33;18.0;42;38;2;40.1764705882353;32;17.0;46;2;41;39.55555555555556;37;1;39;2;44;1;35.46666666666667;31;37;35;36;1;38.125;42;41;30;37.375;2.0
55.27;69.93;55.79;1;44.08;20;52.31;59.53;390.96;39.4;37;38;40;38;15.0;7;44;38;40;0;1;1;0.0;38.0;2;43;34;34;37;1;38;39.0;38;50;38;34;18.0;43;40;1;38.470588235294116;35;17.0;36;2;35;38.77777777777778;30;1;38;2;41;1;37.06666666666667;36;40;38;37;1;37.625;41;39;33;39.46153846153846;2.0
70.78;68.86;55.79;1;52.03;7;54.35;61.55;395.67;37.0;30;38;40;40;15.0;7;48;37;34;0;1;1;0.0;35.8235294117647;2;38;35;33;33;1;48;37.166666666666664;38;40;32;38;18.0;39;42;1;39.1764705882353;30;17.0;39;2;36;38.666666666666664;40;1;33;0;43;1;41.13333333333333;44;37;40;39;1;42.9375;39;46;39;39.46153846153846;2.0
65.93;45.94;54.13;0;51.21;7;58.05;56.98;394.91;38.4;42;37;40;39;15.0;7;39;43;34;0;1;1;0.0;35.94117647058823;2;38;40;32;31;1;40;40.388888888888886;38;45;40;37;18.0;44;33;1;41.1764705882353;40;17.0;46;2;45;41.166666666666664;36;1;40;1;41;1;38.266666666666666;40;36;35;39;1;39.0625;37;40;37;40.69230769230769;3.0
63.76;71.12;65.04;0;47.29;14;62.78;51.89;398.73;37.86666666666667;40;39;36;39;15.0;7;48;31;33;0;1;1;0.0;33.64705882352941;2;37;32;30;33;1;40;36.888888888888886;32;50;37;32;18.0;40;38;1;38.1764705882353;30;17.0;43;2;32;37.333333333333336;33;1;33;0;38;1;36.333333333333336;31;47;34;33;1;36.6875;35;33;44;42.4;3.0
60.6;94.05;55.21;1;53.3;16;62.45;57.27;400.35;35.733333333333334;33;39;34;37;15.0;7;42;38;33;0;1;1;0.0;32.35294117647059;2;33;30;30;33;1;41;33.888888888888886;31;40;34;30;18.0;37;35;1;35.1764705882353;30;17.0;32;2;30;40.0;37;2;30;2;42;1;38.46666666666667;35;44;42;31;1;38.0625;34;40;44;43.3;3.0
74.79;65.57;55.79;1;54.39;10;56.32;54.03;391.98;36.93333333333333;32;42;40;37;15.0;7;44;41;32;0;1;1;0.0;34.1764705882353;2;33;31;31;34;1;43;39.666666666666664;45;50;37;32;18.0;43;46;1;37.94117647058823;36;17.0;44;2;37;36.166666666666664;32;1;32;0;40;1;38.8;37;41;40;34;1;39.3125;38;34;40;42.1;3.0
61.16;61.66;49.94;1;56.79;19;54.35;55.8;392.4;36.46666666666667;34;39;40;37;15.0;7;44;38;31;0;1;1;0.0;34.529411764705884;2;33;35;33;31;1;43;36.166666666666664;45;39;34;31;18.0;33;45;1;37.1764705882353;33;17.0;40;2;36;37.5;32;1;36;1;35;1;38.333333333333336;30;43;43;30;1;37.625;31;39;43;41.7;3.0
61.16;75.1;57.23;1;49.69;8;60.38;57.27;393.94;41.666666666666664;41;44;44;41;15.0;7;43;39;40;0;1;1;0.0;38.05882352941177;2;40;44;35;37;1;37;41.5;48;43;34;42;18.0;41;47;1;41.8235294117647;40;17.0;47;2;45;39.5;40;1;35;0;42;1;43.06666666666667;44;48;44;36;1;43.125;45;38;43;40.92307692307692;3.0
58.38;45.84;57.8;0;52.03;10;52.4;50.53;392.02;33.93333333333333;30;33;34;37;15.0;7;44;36;31;0;1;1;0.0;32.23529411764706;2;30;34;34;31;1;34;36.388888888888886;34;43;37;33;18.0;40;44;1;37.8235294117647;32;17.0;33;2;43;35.94444444444444;35;1;36;2;42;1;37.06666666666667;32;39;36;31;1;36.5;31;34;41;38.875;2.0
66.56;79.81;55.21;1;46.43;11;58.25;57.27;389.24;34.13333333333333;31;30;38;39;15.0;7;39;38;32;0;1;1;0.0;35.294117647058826;2;37;36;34;30;1;33;36.888888888888886;36;40;38;30;18.0;37;44;1;40.470588235294116;33;17.0;44;2;33;40.611111111111114;39;1;34;0;42;1;38.46666666666667;33;46;42;34;1;41.25;39;40;44;43.0;3.0
60.6;54.92;49.34;1;65.95;7;50.31;55.44;395.05;36.53333333333333;31;40;37;41;15.0;7;47;38;32;0;1;1;0.0;32.8235294117647;2;36;30;30;31;1;42;38.388888888888886;39;40;38;39;18.0;42;43;1;37.1764705882353;40;17.0;34;2;30;36.833333333333336;36;1;30;2;43;1;38.93333333333333;30;40;40;34;1;42.5;38;40;40;41.3;3.0
63.47;81.98;55.79;1;48.75;9;52.31;59.53;391.24;39.266666666666666;40;39;38;39;15.0;7;45;42;36;0;1;1;0.0;41.1764705882353;2;39;50;40;30;1;47;37.888888888888886;45;42;36;37;18.0;35;39;1;40.294117647058826;35;17.0;38;2;40;39.27777777777778;40;1;41;0;33;1;44.6;43;48;44;38;1;40.5;35;33;41;44.9;3.0
56.46;39.05;50.78;0;64.01;11;54.54;49.12;396.43;35.4;36;44;37;39;15.0;7;36;30;30;0;1;3;0.0;32.529411764705884;2;33;33;31;30;1;41;34.666666666666664;34;38;31;33;18.0;41;44;1;39.470588235294116;36;17.0;45;2;44;35.22222222222222;35;1;30;1;38;1;33.8;18;37;39;35;1;38.0625;36;32;42;39.81818181818182;2.0
63.47;53.27;51.3;1;60.48;5;52.31;63.39;396.47;34.666666666666664;32;33;39;36;15.0;7;45;34;30;0;1;1;0.0;35.529411764705884;2;38;32;36;35;1;38;38.55555555555556;45;43;36;34;18.0;42;37;1;38.05882352941177;33;17.0;41;2;40;34.166666666666664;33;1;30;1;37;1;39.0;32;39;42;36;1;39.4375;38;31;44;41.76923076923077;3.0
60.6;57.29;59.89;0;46.43;16;52.31;52.28;382.83;35.46666666666667;30;45;39;39;15.0;7;40;35;30;0;1;2;0.0;34.88235294117647;2;34;32;37;35;1;43;35.0;35;41;34;33;18.0;38;35;1;36.8235294117647;31;17.0;40;2;32;37.388888888888886;34;1;37;1;37;1;37.53333333333333;39;39;39;30;1;39.1875;37;32;47;40.53846153846154;3.0
54.94;59.9;54.13;0;51.21;11;56.37;51.26;384.68;36.53333333333333;33;42;37;36;15.0;7;42;39;33;0;1;1;0.0;33.470588235294116;2;34;32;32;31;1;40;34.888888888888886;37;39;32;30;18.0;43;35;1;40.05882352941177;40;17.0;45;2;31;38.388888888888886;31;1;43;1;34;1;36.333333333333336;30;37;39;32;1;40.875;36;36;46;41.7;3.0
61.16;54.45;49.34;1;47.31;16;58.33;53.65;381.06;39.06666666666667;40;35;40;35;15.0;7;41;43;39;0;1;2;0.0;35.1764705882353;2;31;38;35;31;1;35;39.166666666666664;34;41;41;42;18.0;44;41;1;37.705882352941174;42;17.0;33;2;38;36.94444444444444;40;1;31;0;44;1;39.53333333333333;30;40;43;41;1;39.8125;40;33;48;37.2;2.0
63.47;68.41;51.3;1;55.62;19;60.29;51.9;387.44;38.6;33;45;40;42;15.0;7;43;42;35;0;1;1;0.0;36.705882352941174;2;37;36;31;31;1;45;36.44444444444444;34;42;37;30;18.0;44;40;1;37.470588235294116;37;17.0;40;2;33;34.611111111111114;30;1;36;1;37;1;36.86666666666667;30;33;40;35;1;36.25;38;40;30;38.3;2.0
57.27;48.4;45.5;1;46.1;10;56.18;49.27;372.7;35.06666666666667;33;34;38;38;15.0;7;40;41;31;0;1;2;0.0;36.588235294117645;2;36;33;42;35;1;35;37.166666666666664;39;40;40;33;18.0;41;41;1;37.94117647058823;40;17.0;38;2;39;38.55555555555556;34;1;42;0;43;1;37.266666666666666;30;41;39;35;1;40.5;37;41;40;39.90909090909091;2.0
60.6;89.24;59.32;1;51.03;13;52.31;48.39;381.27;33.666666666666664;30;42;33;34;15.0;7;40;31;30;0;1;2;0.0;31.764705882352942;2;34;30;34;30;1;30;34.333333333333336;39;31;39;31;18.0;35;32;2;40.294117647058826;35;17.0;39;2;46;35.72222222222222;34;1;33;1;41;1;35.8;30;42;40;34;1;35.8125;32;35;44;38.2;2.0
65.93;58.59;51.9;1;46.38;8;56.37;53.09;377.98;36.06666666666667;32;44;39;37;15.0;7;43;32;31;0;1;3;0.0;36.294117647058826;2;34;34;38;36;1;43;39.77777777777778;38;43;31;35;18.0;41;43;1;40.470588235294116;36;17.0;47;2;40;39.05555555555556;39;1;36;1;41;1;35.266666666666666;33;40;39;34;1;38.5625;42;39;40;44.3;3.0
59.77;31.34;47.62;0;57.15;19;55.57;52.62;383.83;34.13333333333333;30;35;35;37;15.0;7;35;31;36;0;1;1;0.0;34.64705882352941;2;30;38;34;36;1;38;34.388888888888886;31;45;30;32;18.0;39;37;1;34.76470588235294;31;17.0;33;2;42;34.44444444444444;31;1;32;0;39;1;34.46666666666667;30;41;32;30;1;36.9375;30;33;34;40.0;2.0
55.69;62.13;55.79;1;56.79;15;54.35;55.8;388.86;38.733333333333334;36;44;40;41;15.0;7;44;40;34;0;1;1;0.0;35.88235294117647;2;37;35;33;30;1;35;36.72222222222222;37;38;32;40;18.0;46;38;1;36.64705882352941;44;17.0;40;2;33;37.05555555555556;36;1;30;0;42;1;38.333333333333336;30;43;40;35;1;41.1875;45;36;40;45.1;4.0
60.6;58.01;55.21;0;46.43;11;52.31;55.44;377.2;30.933333333333334;30;30;36;31;11.0;6;34;35;27;1;1;1;4.0;27.125;1;30;0;0;0;1;29;42.0;0;0;0;0;1.0;0;42;0;0.0;0;0.0;0;1;0;0.0;0;0;0;0;0;0;30.0;0;0;0;0;0;0.0;0;0;0;12.0;1.0
61.16;53.27;59.32;0;47.31;6;56.32;48.39;380.21;36.2;35;41;39;35;15.0;7;40;39;31;0;1;3;0.0;35.35294117647059;2;33;34;37;36;1;41;35.166666666666664;34;37;30;38;18.0;35;44;1;35.94117647058823;35;17.0;41;2;32;37.44444444444444;34;1;30;1;42;1;35.666666666666664;30;34;38;36;1;39.25;38;32;35;42.3;3.0
73.85;54.45;62.09;0;48.75;16;50.31;46.93;377.1;35.266666666666666;37;39;33;38;15.0;7;41;34;30;0;1;3;0.0;34.64705882352941;2;35;36;36;33;1;35;32.94444444444444;36;34;31;30;18.0;33;41;1;36.8235294117647;37;17.0;38;2;33;38.388888888888886;37;1;34;2;41;1;35.666666666666664;30;36;42;32;1;36.625;36;37;31;40.23076923076923;3.0
57.11;47.17;51.95;0;49.23;10;54.32;52.62;377.46;36.0;33;42;40;39;15.0;7;41;36;30;0;1;2;0.0;35.294117647058826;2;35;33;41;35;1;39;36.611111111111114;34;46;37;33;18.0;42;35;1;36.470588235294116;36;17.0;33;2;30;36.5;31;1;37;1;42;1;39.2;35;45;37;34;1;39.875;32;40;41;40.23076923076923;3.0
60.49;52.09;40.94;0;50.76;11;53.22;48.97;365.54;34.8;31;41;39;35;15.0;7;40;30;31;0;1;2;0.0;33.88235294117647;2;42;32;30;32;1;33;35.05555555555556;35;41;30;36;18.0;38;36;1;33.0;30;17.0;33;2;32;36.666666666666664;39;1;33;0;40;1;36.13333333333333;30;44;37;33;1;40.4375;37;40;41;38.84615384615385;2.0
50.18;55.62;43.82;0;48.75;8;50.31;52.28;366.92;36.0;40;37;37;37;15.0;7;38;35;31;0;1;3;0.0;34.88235294117647;2;31;42;33;37;1;37;35.0;36;40;34;30;18.0;43;34;1;39.588235294117645;43;17.0;37;2;33;36.72222222222222;35;1;41;0;39;1;37.46666666666667;35;40;35;33;1;41.375;44;37;40;43.4;3.0
60.6;54.45;49.94;1;46.43;7;56.23;46.93;371.97;34.06666666666667;31;36;38;34;15.0;7;40;36;30;0;1;2;0.0;33.294117647058826;2;30;33;34;35;1;37;34.666666666666664;30;45;30;32;18.0;42;36;1;31.533333333333335;30;15.0;30;2;30;34.55555555555556;37;1;30;2;35;1;35.93333333333333;40;31;38;41;1;35.8125;34;30;39;37.0;2.0
65.67;41.43;54.06;0;48.56;20;54.48;52.9;377.8;20.933333333333334;16;22;32;40;6.0;4;39;32;2;3;1;3;9.0;0.0;1;0;0;0;0;0;0;0.0;0;0;0;0;0.0;0;0;0;0.0;0;0.0;0;1;0;0.0;0;0;0;0;0;0;2.0;0;0;0;0;0;0.0;0;0;0;5.0;1.0
55.69;53.27;55.79;1;47.31;11;56.32;50.53;379.29;34.8;32;35;38;40;15.0;7;42;36;30;0;1;2;0.0;33.529411764705884;2;41;35;30;31;1;33;34.27777777777778;34;40;34;31;18.0;36;32;1;33.94117647058823;32;17.0;31;2;34;35.05555555555556;30;1;30;2;45;1;32.53333333333333;30;32;37;30;1;37.875;38;34;42;40.0;2.0
55.27;60.9;53.82;1;41.63;20;58.25;57.63;375.01;34.93333333333333;31;30;39;37;15.0;7;42;36;34;0;1;3;0.0;34.294117647058826;2;36;36;34;30;1;41;35.5;44;42;31;30;18.0;36;36;1;36.05882352941177;35;17.0;35;2;38;35.333333333333336;30;1;37;3;43;1;35.93333333333333;31;30;43;33;1;34.3125;33;37;33;34.0;2.0
59.77;41.43;41.07;1;51.75;20;56.37;48.96;367.92;35.4;35;38;38;39;15.0;7;41;33;30;0;1;2;0.0;35.0;2;45;30;30;30;1;44;35.111111111111114;35;43;31;35;18.0;32;40;1;39.11764705882353;33;17.0;41;2;42;34.0;36;1;30;1;38;1;36.46666666666667;36;39;39;30;1;36.0625;39;30;42;35.6;2.0
52.71;44.51;53.24;0;41.63;20;48.29;59.17;368.36;35.6;40;35;36;38;15.0;7;42;30;30;0;1;2;0.0;32.529411764705884;2;36;32;31;30;1;35;31.27777777777778;34;30;31;30;18.0;33;32;1;33.8235294117647;36;17.0;30;2;30;36.72222222222222;37;2;30;1;43;1;36.666666666666664;33;40;37;35;2;36.9375;39;35;34;42.6;3.0
55.27;56.82;57.8;0;48.75;20;54.28;54.03;377.15;39.93333333333333;40;39;41;37;15.0;7;38;38;42;0;1;2;0.0;37.705882352941174;2;38;35;43;32;1;31;35.888888888888886;36;45;31;30;18.0;37;41;1;39.588235294117645;38;17.0;32;2;42;35.55555555555556;30;1;32;1;39;1;39.333333333333336;32;47;42;35;1;40.875;42;30;42;40.0;2.0
67.28;58.01;55.79;0;52.03;11;56.32;45.05;377.2;36.4;41;32;37;33;15.0;7;42;36;33;0;1;3;0.0;34.94117647058823;2;35;39;31;35;1;36;36.22222222222222;30;44;39;36;18.0;32;42;2;35.35294117647059;32;17.0;30;2;42;34.77777777777778;37;1;38;3;30;1;34.2;30;34;36;31;2;34.6875;33;35;33;40.375;3.0
65.46;48.4;56.51;1;49.23;11;52.56;50.78;371.96;40.333333333333336;33;44;46;43;15.0;7;47;37;38;0;1;1;0.0;35.05882352941177;2;37;30;30;37;1;40;34.333333333333336;38;33;36;31;18.0;39;36;1;36.0;40;17.0;40;2;35;38.111111111111114;32;1;31;0;34;1;37.13333333333333;30;42;40;37;1;40.375;42;31;39;40.15384615384615;3.0
55.27;58.01;59.32;0;51.03;7;58.25;57.27;378.29;34.06666666666667;31;36;38;37;15.0;7;40;33;30;0;1;1;0.0;33.705882352941174;2;31;37;30;31;1;33;34.27777777777778;32;42;34;33;18.0;30;38;1;33.0;30;17.0;35;2;32;37.611111111111114;31;2;30;3;33;1;35.333333333333336;31;31;35;33;1;40.0625;30;39;37;43.0;3.0
64.12;53.27;55.21;1;52.03;20;52.4;59.17;380.77;34.06666666666667;30;39;38;36;15.0;7;40;31;30;0;1;2;0.0;34.529411764705884;2;37;30;40;30;1;43;34.5;33;35;40;30;18.0;32;41;1;38.0;37;17.0;30;2;41;33.388888888888886;37;1;34;2;34;1;34.0;30;37;38;35;1;38.9375;38;40;42;38.3;2.0
53.05;60.9;49.94;0;47.31;8;50.41;46.93;368.31;32.13333333333333;30;30;36;34;15.0;7;38;30;30;0;1;1;0.0;31.41176470588235;2;32;30;30;30;1;36;33.72222222222222;31;32;33;40;18.0;36;37;1;34.588235294117645;34;17.0;32;2;31;34.5;30;2;30;4;32;1;32.46666666666667;30;35;37;31;1;37.3125;34;32;42;38.1;2.0
57.88;61.66;51.88;0;41.63;11;58.25;54.03;367.76;37.6;34;39;41;41;15.0;7;43;39;34;0;1;2;0.0;37.76470588235294;2;40;40;31;31;1;45;41.111111111111114;38;47;42;39;18.0;45;44;1;39.1764705882353;38;17.0;35;2;43;40.166666666666664;37;1;35;0;44;1;39.333333333333336;39;44;37;33;1;44.0625;40;39;45;44.61538461538461;3.0
57.88;56.82;53.24;0;53.3;4;48.29;50.15;373.36;33.93333333333333;31;32;40;40;15.0;7;38;32;31;0;1;2;0.0;33.88235294117647;2;37;34;31;34;1;33;38.5;38;50;34;40;18.0;30;39;1;34.8235294117647;32;17.0;40;2;37;33.77777777777778;31;1;37;1;37;1;35.53333333333333;31;36;32;33;1;36.25;36;38;35;42.3;3.0
57.88;67.41;49.94;1;48.75;18;56.23;54.03;372.22;34.733333333333334;30;35;41;43;15.0;7;40;32;31;0;1;1;0.0;37.05882352941177;2;41;36;37;40;1;33;35.0;32;41;31;35;18.0;38;38;1;39.05882352941177;44;17.0;42;2;32;37.44444444444444;39;1;37;0;40;1;41.266666666666666;35;46;42;40;1;42.8125;35;37;45;40.8;3.0
69.96;40.54;51.3;1;51.03;7;48.29;57.27;370.34;36.4;35;36;41;40;15.0;7;43;37;31;0;1;1;0.0;39.705882352941174;2;45;39;33;39;1;42;34.666666666666664;34;30;34;37;18.0;39;36;1;40.64705882352941;41;17.0;45;2;43;43.0;41;1;45;0;42;1;43.333333333333336;38;46;45;42;1;44.375;45;39;44;44.2;3.0
57.34;55.95;53.46;0;45.93;18;56.74;57.67;375.78;33.13333333333333;30;31;31;35;15.0;7;41;34;33;0;1;3;0.0;34.05882352941177;2;32;30;34;39;1;36;35.22222222222222;36;34;35;33;18.0;30;46;1;34.0;34;17.0;30;2;31;34.666666666666664;30;2;32;1;42;1;37.4;32;40;40;34;1;37.25;30;37;40;39.8;2.0
57.88;64.24;43.16;1;55.62;8;56.23;51.9;370.31;36.6;33;35;41;42;15.0;7;40;36;35;0;1;2;0.0;36.64705882352941;2;35;30;44;35;1;46;34.72222222222222;31;37;33;37;18.0;39;43;1;41.05882352941177;42;17.0;35;2;40;37.94444444444444;37;1;35;0;41;1;43.733333333333334;44;45;44;47;1;41.4375;40;37;40;42.0;3.0
69.96;52.08;43.16;0;51.03;18;52.31;44.7;358.36;34.46666666666667;30;38;41;41;15.0;7;39;30;30;0;1;2;0.0;35.1764705882353;2;40;34;33;36;1;35;32.05555555555556;31;31;31;30;18.0;42;34;1;36.8235294117647;31;17.0;40;2;42;38.0;33;1;35;0;38;1;36.13333333333333;30;32;40;34;1;38.0;34;35;35;39.23076923076923;2.0
60.6;66.95;55.21;0;44.08;4;58.25;46.58;365.13;35.53333333333333;30;36;40;39;15.0;7;44;36;32;0;3;2;0.0;35.8235294117647;2;35;45;33;31;1;30;37.111111111111114;34;45;32;37;18.0;40;48;1;38.88235294117647;40;17.0;35;2;46;37.0;34;1;32;0;47;1;35.666666666666664;30;42;43;30;1;39.75;36;41;35;46.3;4.0
59.0;43.0;63.0;1;60.0;20;91.0;63.0;474.0;38.333333333333336;33;38;43;42;15.0;7;43;42;36;0;1;1;0.0;35.76470588235294;2;41;33;31;36;1;40;39.94444444444444;43;49;40;37;18.0;37;42;1;40.294117647058826;36;17.0;46;2;35;39.22222222222222;37;1;31;1;42;1;40.8;36;41;42;36;1;41.75;34;43;42;46.4;4.0
76.0;41.0;59.0;0;33.0;11;77.0;62.0;443.0;32.333333333333336;31;32;31;30;15.0;7;37;34;32;0;1;1;0.0;34.76470588235294;2;30;35;34;35;1;42;33.72222222222222;32;31;37;30;18.0;38;36;1;39.470588235294116;34;17.0;39;2;44;34.611111111111114;30;1;35;2;36;1;34.6;30;40;33;31;2;34.9375;35;38;30;35.0;2.0
102.0;55.0;76.0;0;44.0;19;53.0;55.0;449.0;33.4;31;34;38;40;15.0;7;35;34;30;0;1;2;0.0;32.23529411764706;2;32;30;30;30;1;37;38.27777777777778;34;45;38;36;18.0;41;37;1;40.1764705882353;42;17.0;44;2;43;36.77777777777778;30;1;43;0;37;1;36.266666666666666;34;38;43;30;1;38.75;30;40;36;39.7;2.0
76.0;50.0;63.0;0;84.0;2;58.0;67.0;483.0;35.0;32;34;38;42;15.0;7;41;37;31;0;1;2;0.0;33.23529411764706;2;36;32;32;30;1;35;37.333333333333336;35;42;37;37;18.0;40;37;1;35.1764705882353;31;17.0;30;2;38;35.166666666666664;30;2;30;4;38;1;34.4;30;35;33;36;1;37.8125;37;39;30;38.23076923076923;2.0
76.0;49.0;63.0;0;53.0;3;91.0;55.0;457.0;34.0;34;35;38;32;15.0;7;38;34;30;0;1;2;0.0;34.76470588235294;2;32;45;30;34;1;33;34.72222222222222;39;33;33;32;18.0;38;30;1;39.1764705882353;39;17.0;39;2;32;34.333333333333336;30;1;32;1;41;1;37.53333333333333;31;40;34;33;1;39.8125;37;36;38;37.54545454545455;2.0
68.0;63.0;63.0;0;84.0;3;68.0;59.0;478.0;33.13333333333333;30;35;39;34;15.0;7;36;33;30;0;1;1;0.0;31.88235294117647;2;32;30;30;36;1;31;21.77777777777778;35;34;13;4;9.0;40;30;1;30.555555555555557;0;6.0;8;2;0;4.0;0;1;0;0;0;0;39.666666666666664;0;0;0;0;0;0.0;0;0;0;30.0;1.0
76.0;55.0;68.0;0;59.0;8;63.0;67.0;452.0;32.733333333333334;31;41;33;37;15.0;7;31;31;30;0;1;1;0.0;35.1764705882353;2;34;34;40;34;1;41;35.44444444444444;36;39;33;39;18.0;37;30;1;39.705882352941174;38;17.0;46;2;42;34.388888888888886;30;1;36;1;40;1;36.06666666666667;38;36;33;37;1;41.0;43;38;45;39.1;2.0
76.0;60.0;63.0;0;59.0;9;57.0;41.0;424.0;36.333333333333336;32;41;40;46;15.0;7;41;39;30;0;1;1;0.0;36.64705882352941;2;39;40;36;30;1;40;36.27777777777778;39;38;33;39;18.0;42;32;1;36.0;37;17.0;37;2;40;36.833333333333336;32;1;33;2;42;1;33.4;30;32;40;31;1;42.25;36;36;44;38.2;2.0
63.0;43.0;63.0;0;49.0;8;78.0;56.0;437.0;33.666666666666664;31;33;38;30;15.0;7;39;38;31;0;1;1;0.0;31.058823529411764;2;32;30;31;31;1;30;35.44444444444444;40;48;33;30;18.0;30;35;1;36.294117647058826;32;17.0;33;2;43;34.666666666666664;30;2;42;2;43;1;38.166666666666664;0;44;37;30;1;26.692307692307693;1;21;38;38.2;2.0
63.0;58.0;77.0;0;54.0;10;69.0;56.0;448.0;35.06666666666667;32;36;33;30;15.0;7;37;36;38;0;1;1;0.0;44.0;2;46;42;46;44;1;44;43.77777777777778;40;50;41;44;18.0;48;47;1;40.88235294117647;31;17.0;46;2;40;40.77777777777778;30;1;43;0;46;1;42.06666666666667;35;47;42;40;1;42.5;41;39;46;41.61538461538461;3.0
69.0;58.0;63.0;1;53.0;10;68.0;59.0;435.0;37.46666666666667;30;42;42;35;15.0;7;44;41;35;0;1;1;0.0;37.11764705882353;2;30;44;31;43;1;38;37.77777777777778;39;40;33;39;18.0;41;34;1;39.88235294117647;35;17.0;43;2;32;38.27777777777778;33;1;34;0;42;1;37.53333333333333;30;35;43;33;1;41.4375;30;42;44;46.4;4.0
