CON_MAT_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;FILOSOFIA_ICFES;LOCALIDAD;LITERATURA_ICFES;QUIMICA_ICFES;PG_ICFES;PROMEDIO_UNO;NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;NOTA_HIST;NOTA_SEM;NOTA_DIF;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
67.0;45.0;57.0;1;56.0;20;53.0;59.0;407.0;34.13333333333333;31;35;39;36;15.0;7;34;31;34;0;1;3;0.0;33.111111111111114;2.0
72.0;59.0;60.0;1;50.0;6;56.0;60.0;405.0;37.266666666666666;32;41;40;47;15.0;7;43;40;32;0;1;1;0.0;39.22222222222222;2.0
61.0;57.0;62.0;1;53.0;7;53.0;62.0;410.0;38.0;40;38;38;32;15.0;7;39;40;37;0;1;2;0.0;36.44444444444444;2.0
64.0;75.0;65.0;0;45.0;8;64.0;55.0;406.0;31.533333333333335;30;33;38;30;11.0;6;38;31;26;1;1;3;4.0;9.0;1.0
70.0;57.0;59.0;0;50.0;20;59.0;57.0;406.0;32.4;29;35;32;35;12.0;6;39;32;30;1;1;3;3.0;31.11111111111111;2.0
70.0;52.0;60.0;0;47.0;6;55.0;58.0;402.0;37.6;40;37;32;35;15.0;7;43;33;38;0;2;2;0.0;34.44444444444444;2.0
52.0;53.0;63.0;1;55.0;19;58.0;58.0;416.0;33.53333333333333;30;32;39;37;15.0;7;41;32;30;0;1;2;0.0;33.55555555555556;2.0
80.0;56.0;58.0;0;37.0;10;51.0;56.0;387.0;39.86666666666667;38;46;42;34;15.0;7;42;42;37;0;1;1;0.0;43.888888888888886;3.0
64.0;72.0;57.0;0;53.0;13;53.0;59.0;402.0;36.266666666666666;31;33;41;30;15.0;7;39;43;38;0;2;2;0.0;38.22222222222222;2.0
59.0;58.0;59.0;0;54.0;10;57.0;50.0;403.0;32.266666666666666;33;39;31;30;15.0;7;32;31;30;0;1;2;0.0;33.94444444444444;2.0
58.0;57.0;58.0;0;45.0;11;64.0;58.0;400.0;38.333333333333336;30;45;46;37;15.0;7;41;44;35;0;1;1;0.0;40.888888888888886;3.0
67.0;61.0;56.0;1;48.0;7;57.0;58.0;397.0;34.266666666666666;31;35;36;33;15.0;7;37;40;33;0;1;2;0.0;37.55555555555556;2.0
64.0;57.0;61.0;0;46.0;8;55.0;52.0;396.0;39.46666666666667;36;41;41;39;15.0;7;40;45;39;0;1;1;0.0;36.5;2.0
65.0;40.0;54.0;1;36.0;7;51.0;57.0;382.0;30.666666666666668;27;30;36;37;8.0;5;40;42;22;2;1;2;7.0;26.0;1.0
65.0;58.0;64.0;0;46.0;18;58.0;54.0;400.0;37.13333333333333;35;37;39;33;15.0;7;39;41;37;0;1;1;0.0;39.55555555555556;2.0
59.0;52.0;58.0;1;60.0;20;58.0;47.0;402.0;38.0;41;38;40;36;15.0;7;41;37;34;0;1;1;0.0;38.166666666666664;2.0
67.0;68.0;54.0;0;61.0;11;57.0;55.0;405.0;37.266666666666666;40;38;42;39;15.0;7;41;34;31;0;1;2;0.0;35.888888888888886;2.0
68.0;63.0;54.0;1;50.0;8;56.0;62.0;395.0;32.46666666666667;30;39;36;31;15.0;7;30;36;30;0;1;1;0.0;25.941176470588236;1.0
58.0;63.0;56.0;1;50.0;8;58.0;57.0;395.0;37.4;31;41;43;35;15.0;7;42;45;34;0;1;1;0.0;36.5;2.0
52.0;72.0;56.0;1;58.0;5;48.0;62.0;402.0;38.6;38;40;45;31;15.0;7;41;46;34;0;1;1;0.0;38.44444444444444;2.0
68.0;94.0;56.0;0;50.0;1;54.0;52.0;392.0;38.4;35;38;37;32;15.0;7;42;37;42;0;1;1;0.0;35.44444444444444;2.0
65.0;63.0;57.0;0;47.0;11;54.0;55.0;393.0;35.0;34;38;39;37;15.0;7;30;40;33;0;1;2;0.0;37.55555555555556;2.0
55.0;59.0;59.0;0;45.0;6;55.0;50.0;392.0;36.86666666666667;30;40;43;32;15.0;7;40;37;37;0;1;1;0.0;34.05555555555556;2.0
53.0;48.0;64.0;1;50.0;10;57.0;61.0;405.0;35.4;31;38;37;33;15.0;7;36;39;36;0;1;1;0.0;32.611111111111114;2.0
74.0;56.0;58.0;0;42.0;10;52.0;58.0;386.0;36.666666666666664;42;41;39;30;15.0;7;32;42;32;0;2;3;0.0;37.22222222222222;2.0
64.0;53.0;57.0;0;56.0;7;52.0;55.0;398.0;39.2;39;38;44;37;15.0;7;40;42;37;0;1;1;0.0;37.611111111111114;2.0
68.0;45.0;53.0;0;46.0;20;54.0;55.0;386.0;36.333333333333336;34;40;39;30;15.0;7;38;39;35;0;1;1;0.0;34.94444444444444;2.0
64.0;47.0;65.0;0;58.0;7;50.0;62.0;407.0;31.333333333333332;30;31;30;34;15.0;7;37;30;30;0;1;2;0.0;26.88888888888889;1.0
56.0;65.0;61.0;0;49.0;11;70.0;51.0;398.0;34.6;30;35;40;37;15.0;7;36;42;32;0;1;2;0.0;35.77777777777778;2.0
61.0;59.0;59.0;1;47.0;4;57.0;57.0;394.0;38.93333333333333;37;40;40;39;15.0;7;43;40;37;0;1;2;0.0;34.833333333333336;2.0
67.0;46.0;56.0;1;45.0;7;59.0;55.0;390.0;33.93333333333333;31;32;36;30;15.0;7;35;36;36;0;1;2;0.0;37.22222222222222;2.0
64.0;41.0;48.0;0;59.0;18;57.0;49.0;385.0;33.6;30;35;33;37;15.0;7;37;35;33;0;1;2;0.0;27.0;1.0
55.0;55.0;54.0;1;55.0;20;55.0;54.0;398.0;34.4;34;30;44;30;15.0;7;39;30;32;0;1;2;0.0;38.111111111111114;2.0
61.16;50.1;55.79;0;56.79;11;58.33;55.8;396.38;33.333333333333336;38;30;37;30;15.0;7;31;40;30;0;1;3;0.0;32.55555555555556;2.0
70.0;51.0;54.0;0;53.0;10;59.0;58.0;395.0;34.86666666666667;34;36;39;33;15.0;7;40;38;30;0;1;2;0.0;34.666666666666664;2.0
61.0;63.0;59.0;0;47.0;18;55.0;59.0;395.0;33.0;28;39;35;31;12.0;6;37;30;32;1;1;3;3.0;15.0;1.0
58.0;63.0;54.0;1;53.0;20;61.0;56.0;395.0;29.866666666666667;24;35;40;30;8.0;5;31;34;25;2;1;2;7.0;16.0;1.0
73.57;54.9;54.77;0;39.79;10;48.26;54.3;387.26;34.6;38;35;33;32;15.0;7;39;39;30;0;1;1;0.0;36.166666666666664;2.0
52.06;49.65;57.84;1;46.69;15;60.56;54.29;371.46;47.06666666666667;50;45;45;41;15.0;7;45;45;50;0;1;1;0.0;40.111111111111114;3.0
84.0;80.0;53.0;0;75.0;11;65.0;60.0;459.0;35.46666666666667;34;40;33;32;15.0;7;44;36;32;0;1;1;0.0;37.333333333333336;2.0
81.0;60.0;58.0;0;50.0;18;55.0;62.0;447.0;33.0;37;29;37;36;9.0;5;36;36;27;2;1;1;6.0;28.0;1.0
99.0;56.0;53.0;0;53.0;16;59.0;58.0;432.0;35.86666666666667;38;40;32;37;15.0;7;42;35;31;0;1;1;0.0;36.111111111111114;2.0
73.0;60.0;54.0;0;48.0;10;63.0;67.0;431.0;34.6;37;41;36;37;11.0;6;39;39;25;1;1;1;4.0;17.0;1.0
75.0;58.0;63.0;0;54.0;4;63.0;53.0;438.0;28.733333333333334;20;35;34;35;7.0;4;33;28;26;3;1;2;8.0;18.0;1.0
73.0;61.0;56.0;0;69.0;20;60.0;60.0;442.0;37.733333333333334;33;38;40;44;15.0;7;38;39;38;0;1;1;0.0;33.388888888888886;2.0
77.0;75.0;57.0;0;47.0;11;61.0;55.0;422.0;36.06666666666667;37;41;36;39;15.0;7;42;33;30;0;1;1;0.0;36.77777777777778;2.0
69.0;56.0;56.0;0;62.0;10;63.0;52.0;430.0;27.6;24;24;32;35;6.0;4;30;35;25;3;1;3;9.0;20.0;1.0
72.0;59.0;62.0;1;53.0;20;68.0;58.0;432.0;41.666666666666664;40;45;43;39;15.0;7;43;32;43;0;1;1;0.0;34.94444444444444;2.0
78.0;75.0;51.0;1;53.0;18;60.0;65.0;420.0;37.6;39;42;43;32;15.0;7;44;37;30;0;1;1;0.0;34.888888888888886;2.0
75.0;50.0;63.0;0;49.0;20;68.0;59.0;423.0;35.46666666666667;40;32;38;30;15.0;7;41;36;31;0;1;1;0.0;36.166666666666664;2.0
61.16;58.01;67.08;0;59.25;10;56.32;68.87;443.29;34.666666666666664;35;39;32;34;15.0;7;35;33;34;0;1;2;0.0;35.8;2.0
73.0;59.0;56.0;0;45.0;2;57.0;62.0;411.0;36.2;40;41;38;32;15.0;7;39;35;30;0;1;1;0.0;35.388888888888886;2.0
78.0;50.0;65.0;0;59.0;20;67.0;52.0;429.0;36.733333333333334;37;43;38;33;15.0;7;42;41;30;0;1;1;0.0;37.333333333333336;2.0
65.0;60.0;58.0;1;50.0;20;54.0;55.0;421.0;37.733333333333334;39;42;35;37;15.0;7;42;34;35;0;1;1;0.0;35.0;2.0
78.0;58.0;51.0;1;53.0;11;50.0;60.0;406.0;37.0;33;43;40;43;15.0;7;45;37;30;0;1;1;0.0;35.666666666666664;2.0
73.0;52.0;65.0;1;50.0;8;60.0;60.0;419.0;39.46666666666667;37;46;35;42;15.0;7;46;37;37;0;1;1;0.0;37.94444444444444;2.0
82.69;42.76;53.07;0;44.29;8;56.64;64.8;402.35;36.06666666666667;36;43;38;33;15.0;7;42;30;31;0;1;1;0.0;33.44444444444444;2.0
73.0;61.0;54.0;1;56.0;8;54.0;65.0;412.0;37.266666666666666;35;40;42;42;15.0;7;45;38;30;0;1;1;0.0;35.611111111111114;2.0
69.0;43.0;58.0;0;59.0;19;57.0;55.0;414.0;20.466666666666665;16;30;31;35;7.0;4;40;22;0;3;1;2;8.0;9.0;1.0
67.0;63.0;55.0;1;51.0;8;59.0;54.0;402.0;36.46666666666667;35;41;38;38;15.0;7;44;38;30;0;1;1;0.0;37.333333333333336;2.0
74.0;56.0;52.0;1;39.0;20;55.0;64.0;395.0;36.733333333333334;34;41;38;40;15.0;7;44;31;33;0;1;1;0.0;39.72222222222222;2.0
67.0;65.0;56.0;1;47.0;20;64.0;60.0;404.0;37.666666666666664;37;45;33;42;15.0;7;43;38;33;0;1;1;0.0;34.611111111111114;2.0
64.0;63.0;59.0;0;59.0;20;52.0;51.0;410.0;41.13333333333333;38;46;39;39;15.0;7;45;40;41;0;1;1;0.0;37.833333333333336;2.0
55.0;49.0;63.0;1;54.0;10;50.0;53.0;407.0;35.46666666666667;30;37;42;40;15.0;7;42;36;31;0;1;1;0.0;33.833333333333336;2.0
67.0;51.0;53.0;1;49.0;8;53.0;63.0;401.0;40.53333333333333;37;47;42;40;15.0;7;44;35;39;0;1;1;0.0;36.166666666666664;2.0
69.0;60.0;52.0;1;50.0;18;60.0;60.0;400.0;36.8;34;42;35;34;15.0;7;43;32;36;0;1;1;0.0;20.5;1.0
67.0;57.0;52.0;0;53.0;20;52.0;58.0;402.0;37.666666666666664;40;45;35;37;15.0;7;42;36;32;0;1;1;0.0;33.388888888888886;2.0
67.0;65.0;51.0;1;60.0;7;57.0;59.0;405.0;36.06666666666667;32;37;40;43;15.0;7;40;32;34;0;1;2;0.0;36.611111111111114;2.0
65.0;50.0;57.0;1;65.0;4;70.0;49.0;415.0;35.13333333333333;31;31;40;40;15.0;7;46;40;30;0;1;2;0.0;39.0;2.0
53.0;65.0;54.0;1;55.0;8;70.0;55.0;408.0;37.6;40;33;40;45;15.0;7;44;37;32;0;1;2;0.0;35.22222222222222;2.0
69.0;43.0;51.0;0;55.0;1;61.0;52.0;398.0;35.0;37;33;39;39;15.0;7;39;33;30;0;1;2;0.0;34.888888888888886;2.0
61.0;39.0;51.0;0;35.0;4;63.0;54.0;383.0;31.4;34;31;31;42;11.0;6;38;31;24;1;1;2;4.0;10.0;1.0
63.0;52.0;48.0;1;54.0;5;62.0;63.0;402.0;37.6;42;32;39;43;15.0;7;46;41;30;0;1;3;0.0;34.666666666666664;2.0
70.0;57.0;49.0;1;43.0;8;50.0;59.0;385.0;40.4;37;33;39;41;15.0;7;44;30;48;0;1;2;0.0;34.666666666666664;2.0
72.0;77.0;57.0;1;43.0;16;65.0;59.0;399.0;35.0;30;35;39;44;15.0;7;44;35;30;0;1;2;0.0;35.2;2.0
59.0;49.0;51.0;0;54.0;9;50.0;44.0;391.0;35.4;30;34;40;43;15.0;7;48;34;30;0;1;1;0.0;36.0;2.0
58.0;60.0;62.0;1;59.0;7;57.0;62.0;411.0;37.2;30;33;39;43;15.0;7;44;41;38;0;1;2;0.0;36.22222222222222;2.0
56.0;55.0;63.0;0;53.0;8;58.0;55.0;407.0;35.6;31;38;38;40;15.0;7;41;31;34;0;1;2;0.0;34.888888888888886;2.0
69.0;47.0;55.0;1;49.0;1;69.0;41.0;391.0;29.133333333333333;20;33;39;43;8.0;5;44;34;17;2;1;2;7.0;35.0;2.0
58.0;58.0;56.0;1;65.0;10;50.0;60.0;408.0;35.2;32;31;41;44;15.0;7;43;38;30;0;1;2;0.0;34.77777777777778;2.0
64.0;68.0;58.0;1;45.0;16;57.0;65.0;399.0;39.06666666666667;32;36;42;38;15.0;7;45;34;43;0;1;1;0.0;38.611111111111114;2.0
73.0;57.0;52.0;0;46.0;7;54.0;58.0;384.0;26.066666666666666;33;26;30;37;8.0;4;33;25;13;3;1;2;7.0;15.0;1.0
67.0;52.0;47.0;0;51.0;20;50.0;66.0;392.0;32.06666666666667;30;25;41;43;13.0;6;33;30;30;1;1;2;2.0;50.0;4.0
67.0;72.0;61.0;0;56.0;8;52.0;57.0;403.0;37.86666666666667;31;37;37;42;15.0;7;37;31;45;0;1;2;0.0;35.388888888888886;2.0
42.0;60.0;54.0;1;48.0;9;74.0;54.0;399.0;38.0;38;44;41;42;15.0;7;43;38;30;0;1;2;0.0;37.333333333333336;2.0
73.0;45.0;54.0;1;43.0;7;54.0;56.0;383.0;38.8;32;44;40;42;15.0;7;43;38;38;0;1;2;0.0;33.333333333333336;2.0
69.0;54.0;57.0;0;56.0;10;43.0;62.0;395.0;35.8;34;38;38;38;15.0;7;45;35;30;0;1;2;0.0;19.0;1.0
72.0;52.0;46.0;0;55.0;11;53.0;62.0;391.0;38.53333333333333;35;41;40;43;15.0;7;38;36;39;0;1;2;0.0;36.166666666666664;2.0
56.0;55.0;62.0;0;55.0;11;59.0;62.0;405.0;34.0;33;37;31;41;15.0;7;40;34;30;0;1;2;0.0;35.333333333333336;2.0
62.53;62.69;58.96;1;51.75;18;58.25;54.54;398.05;36.733333333333334;37;41;40;43;15.0;7;41;33;30;0;1;1;0.0;35.72222222222222;2.0
48.0;45.0;57.0;1;48.0;11;70.0;54.0;393.0;37.13333333333333;37;40;41;42;15.0;7;42;38;30;0;1;2;0.0;35.388888888888886;2.0
63.87;48.43;55.79;0;51.65;8;52.97;73.56;403.88;36.13333333333333;34;42;38;43;15.0;7;39;39;30;0;1;1;0.0;33.5;2.0
65.0;80.0;56.0;0;50.0;16;50.0;58.0;390.0;33.86666666666667;41;37;37;40;11.0;6;37;35;22;1;1;3;4.0;15.0;1.0
59.0;59.0;59.0;0;50.0;11;53.0;57.0;395.0;41.0;46;45;43;40;15.0;7;44;37;34;0;1;3;0.0;35.77777777777778;2.0
58.0;51.0;50.0;0;50.0;10;59.0;52.0;386.0;30.266666666666666;30;28;36;38;9.0;5;34;30;25;2;2;2;6.0;4.0;1.0
68.0;43.0;51.0;1;45.0;20;69.0;44.0;379.0;38.86666666666667;31;40;38;42;15.0;7;47;38;40;0;1;1;0.0;36.22222222222222;2.0
55.0;51.0;69.0;0;54.0;5;55.0;59.0;408.0;35.733333333333334;36;34;38;41;15.0;7;36;31;35;0;1;2;0.0;36.111111111111114;2.0
74.0;40.0;48.0;0;47.0;4;52.0;47.0;377.0;35.0;30;35;39;39;15.0;7;45;30;32;0;1;2;0.0;37.388888888888886;2.0
67.0;60.0;56.0;0;48.0;11;57.0;53.0;387.0;35.46666666666667;36;40;38;38;15.0;7;30;30;35;0;1;2;0.0;34.77777777777778;2.0
56.0;45.0;48.0;0;53.0;17;63.0;52.0;383.0;28.866666666666667;31;31;31;37;10.0;5;35;29;20;2;1;2;5.0;37.2;2.0
69.0;54.0;52.0;0;38.0;19;47.0;58.0;371.0;35.0;32;35;34;40;15.0;7;41;33;34;0;1;2;0.0;28.333333333333332;1.0
51.0;75.0;56.0;0;50.0;3;83.0;52.0;397.0;37.333333333333336;36;36;45;38;15.0;7;45;42;30;0;1;3;0.0;37.44444444444444;2.0
61.0;63.0;59.0;1;65.0;1;61.0;51.0;398.0;37.2;34;40;45;42;15.0;7;41;38;31;0;1;2;0.0;41.166666666666664;3.0
58.0;60.0;46.0;1;42.0;18;47.0;53.0;374.0;36.2;32;41;40;41;15.0;7;40;36;32;0;1;3;0.0;35.27777777777778;2.0
69.96;56.82;43.82;1;55.62;1;52.31;50.53;375.37;36.46666666666667;41;30;40;42;15.0;7;41;40;30;0;1;3;0.0;38.27777777777778;2.0
58.0;43.0;52.0;1;62.0;18;67.0;56.0;398.0;34.53333333333333;32;30;37;44;15.0;7;43;34;31;0;2;2;0.0;35.0;2.0
70.0;51.0;46.0;0;45.0;8;53.0;47.0;368.0;32.266666666666666;38;30;30;38;11.0;6;39;30;26;1;1;2;4.0;37.333333333333336;2.0
67.0;42.0;51.0;0;49.0;20;46.0;55.0;381.0;34.86666666666667;32;40;32;38;15.0;7;43;39;30;0;1;2;0.0;35.05555555555556;2.0
58.0;94.0;58.0;1;48.0;8;58.0;57.0;391.0;37.8;32;40;44;44;15.0;7;44;43;32;0;1;1;0.0;40.666666666666664;3.0
64.0;42.0;59.0;1;47.0;20;48.0;55.0;386.0;38.333333333333336;38;40;37;38;15.0;7;41;35;38;0;1;1;0.0;38.0;2.0
61.0;60.0;54.0;0;38.0;10;57.0;56.0;372.0;34.06666666666667;30;33;33;44;15.0;7;42;33;32;0;1;2;0.0;35.72222222222222;2.0
73.0;48.0;47.0;0;50.0;14;50.0;56.0;374.0;35.86666666666667;36;31;34;42;15.0;7;40;30;37;0;1;2;0.0;33.05555555555556;2.0
58.38;50.1;55.79;0;47.31;4;58.33;54.03;383.83;36.8;37;39;40;37;15.0;7;42;34;32;0;1;2;0.0;35.44444444444444;2.0
61.0;54.0;54.0;0;50.0;11;57.0;54.0;382.0;36.4;32;41;37;42;15.0;7;42;36;33;0;1;2;0.0;36.111111111111114;2.0
58.0;83.0;56.0;1;50.0;5;63.0;52.0;388.0;36.4;35;34;44;40;15.0;7;45;35;30;0;1;2;0.0;33.388888888888886;2.0
65.0;56.0;51.0;1;56.0;8;60.0;45.0;380.0;34.53333333333333;30;37;30;40;15.0;7;41;36;34;0;1;2;0.0;13.75;1.0
63.73;48.43;62.35;0;42.25;4;58.52;54.29;381.87;39.4;43;44;31;36;15.0;7;40;32;41;0;1;1;0.0;34.94444444444444;2.0
67.0;53.0;48.0;0;47.0;8;52.0;47.0;370.0;34.46666666666667;32;31;39;44;15.0;7;41;35;30;0;1;2;0.0;38.0;2.0
58.0;59.0;62.0;1;48.0;13;63.0;56.0;391.0;33.266666666666666;30;32;38;41;15.0;7;36;36;30;0;1;2;0.0;29.333333333333332;1.0
61.0;48.0;49.0;1;53.0;7;70.0;54.0;383.0;37.46666666666667;37;38;39;43;15.0;7;44;34;33;0;1;3;0.0;40.44444444444444;3.0
64.0;45.0;45.0;0;53.0;8;49.0;59.0;384.0;35.53333333333333;36;38;35;38;15.0;7;42;37;30;0;1;2;0.0;39.77777777777778;2.0
58.0;63.0;43.0;0;50.0;14;62.0;51.0;372.0;36.733333333333334;32;30;38;41;15.0;7;44;30;40;0;1;2;0.0;32.888888888888886;2.0
53.0;40.0;47.0;1;57.0;11;57.0;57.0;382.0;37.666666666666664;35;36;42;38;15.0;7;41;40;36;0;1;2;0.0;37.888888888888886;2.0
62.0;39.0;54.0;1;50.0;5;56.0;52.0;374.0;37.0;30;41;43;42;15.0;7;43;37;33;0;1;1;0.0;39.77777777777778;2.0
55.0;59.0;50.0;1;42.0;1;59.0;51.0;371.0;31.333333333333332;16;36;36;40;12.0;6;43;32;30;1;1;3;3.0;32.0;2.0
63.0;43.0;37.0;1;45.0;8;69.0;50.0;359.0;36.666666666666664;30;40;42;32;15.0;7;45;34;35;0;1;3;0.0;36.166666666666664;2.0
62.53;45.63;49.77;0;46.79;4;61.41;50.78;368.8;35.86666666666667;36;41;37;40;15.0;7;39;36;30;0;1;1;0.0;37.833333333333336;2.0
58.0;51.0;66.0;1;54.0;8;57.0;57.0;392.0;37.86666666666667;41;39;47;42;15.0;7;38;35;30;0;1;3;0.0;35.833333333333336;2.0
58.0;59.0;41.0;0;53.0;11;57.0;56.0;371.0;37.46666666666667;38;37;39;42;15.0;7;42;38;33;0;1;3;0.0;35.77777777777778;2.0
64.0;45.0;54.0;0;56.0;10;44.0;57.0;379.0;24.866666666666667;23;22;39;37;6.0;4;41;31;8;3;1;2;9.0;8.0;1.0
61.0;75.0;51.0;0;60.0;20;53.0;63.0;388.0;35.666666666666664;31;36;40;43;15.0;7;41;37;32;0;1;1;0.0;35.2;2.0
58.0;72.0;47.0;0;48.0;11;57.0;56.0;375.0;32.666666666666664;31;35;33;37;15.0;7;37;30;30;0;1;2;0.0;21.866666666666667;1.0
58.0;50.0;50.0;1;48.0;8;52.0;54.0;370.0;34.666666666666664;33;40;38;33;15.0;7;41;30;30;0;1;1;0.0;33.166666666666664;2.0
62.0;58.0;52.0;1;45.0;20;56.0;49.0;371.0;34.13333333333333;30;30;38;39;15.0;7;41;33;33;0;1;3;0.0;36.111111111111114;2.0
61.0;48.0;54.0;0;46.0;10;63.0;34.0;369.0;34.93333333333333;30;39;35;42;15.0;7;41;38;31;0;1;3;0.0;34.333333333333336;2.0
67.0;61.0;54.0;0;45.0;4;50.0;54.0;374.0;34.2;32;42;33;32;15.0;7;42;31;30;0;1;1;0.0;23.0;1.0
58.0;56.0;54.0;1;63.0;10;55.0;49.0;389.0;33.733333333333334;31;32;36;37;15.0;7;42;36;30;0;1;2;0.0;38.77777777777778;2.0
61.16;56.82;53.82;0;42.41;19;46.27;46.93;365.38;37.6;38;41;33;37;15.0;7;43;35;36;0;1;1;0.0;36.0;2.0
64.0;50.0;54.0;0;50.0;7;55.0;54.0;384.0;33.46666666666667;32;34;34;35;15.0;7;41;33;30;0;1;3;0.0;32.05555555555556;2.0
63.47;73.24;53.24;0;53.3;10;50.31;51.9;378.91;34.53333333333333;34;36;34;32;15.0;7;35;30;36;0;1;1;0.0;33.111111111111114;2.0
64.0;50.0;54.0;0;59.0;8;55.0;55.0;383.0;34.53333333333333;31;36;35;36;15.0;7;42;31;33;0;1;2;0.0;32.388888888888886;2.0
83.0;74.0;71.0;1;61.0;20;65.0;69.0;484.0;38.333333333333336;37;38;45;47;15.0;7;43;37;32;0;1;1;0.0;36.833333333333336;2.0
68.0;57.0;55.0;0;69.0;11;64.0;65.0;462.0;37.4;33;43;47;39;15.0;7;38;39;32;0;1;1;0.0;38.77777777777778;2.0
68.0;58.0;64.0;0;66.0;8;75.0;62.0;473.0;35.06666666666667;37;38;32;39;15.0;7;40;32;31;0;1;2;0.0;36.666666666666664;2.0
75.0;47.0;56.0;0;61.0;16;57.0;68.0;452.0;37.8;41;42;42;46;15.0;7;38;34;30;0;1;1;0.0;36.72222222222222;2.0
63.0;49.0;68.0;0;69.0;7;91.0;47.0;469.0;37.46666666666667;33;37;37;42;15.0;7;41;35;39;0;1;1;0.0;35.0;2.0
80.0;77.0;69.0;1;60.0;8;67.0;66.0;460.0;42.93333333333333;43;43;45;45;15.0;7;43;40;42;0;1;1;0.0;41.0;3.0
59.0;74.0;57.0;1;48.0;20;67.0;69.0;446.0;34.93333333333333;30;33;41;32;15.0;7;42;38;33;0;1;2;0.0;37.111111111111114;2.0
68.0;80.0;62.0;1;70.0;20;71.0;65.0;462.0;38.46666666666667;43;39;41;43;15.0;7;42;41;30;0;1;3;0.0;35.27777777777778;2.0
71.0;60.0;59.0;1;59.0;11;65.0;65.0;446.0;40.53333333333333;41;38;41;39;15.0;7;43;38;41;0;1;1;0.0;34.05555555555556;2.0
86.0;43.0;63.0;0;44.0;11;58.0;58.0;426.0;38.0;33;41;42;40;15.0;7;41;31;38;0;1;1;0.0;32.888888888888886;2.0
65.0;94.0;55.0;0;62.0;6;67.0;62.0;438.0;37.46666666666667;36;43;38;31;15.0;7;41;35;36;0;1;1;0.0;36.94444444444444;2.0
78.0;57.0;62.0;1;51.0;8;65.0;70.0;434.0;40.06666666666667;36;43;44;37;15.0;7;42;42;39;0;1;1;0.0;41.388888888888886;3.0
68.0;77.0;51.0;0;65.0;19;52.0;61.0;435.0;42.0;45;44;43;47;15.0;7;48;42;34;0;1;1;0.0;38.0;2.0
76.0;53.0;55.0;1;48.0;19;58.0;55.0;423.0;40.13333333333333;40;40;45;47;15.0;7;43;39;35;0;1;2;0.0;36.666666666666664;2.0
71.0;58.0;59.0;0;61.0;10;58.0;65.0;439.0;34.666666666666664;30;40;31;35;15.0;7;40;33;35;0;1;2;0.0;39.77777777777778;2.0
64.0;66.0;63.0;0;60.0;20;63.0;62.0;444.0;36.333333333333336;44;36;37;40;15.0;7;37;33;30;0;1;1;0.0;35.05555555555556;2.0
71.0;58.0;53.0;0;37.0;18;62.0;69.0;414.0;35.0;40;32;34;32;15.0;7;42;33;31;0;1;1;0.0;37.55555555555556;2.0
65.0;80.0;57.0;0;48.0;4;64.0;52.0;421.0;36.8;39;42;37;36;15.0;7;42;37;30;0;1;2;0.0;41.22222222222222;3.0
68.0;56.0;59.0;1;59.0;11;60.0;69.0;436.0;38.6;32;38;43;43;15.0;7;42;42;38;0;1;1;0.0;39.611111111111114;2.0
71.0;71.0;53.0;1;55.0;10;68.0;54.0;424.0;36.266666666666666;35;39;38;41;15.0;7;42;40;30;0;1;2;0.0;37.5;2.0
62.0;60.0;57.0;0;59.0;11;58.0;65.0;435.0;37.06666666666667;32;39;42;34;15.0;7;41;38;36;0;1;2;0.0;37.27777777777778;2.0
71.0;65.0;56.0;0;58.0;20;66.0;68.0;435.0;34.86666666666667;31;38;36;44;15.0;7;42;34;30;0;1;1;0.0;36.72222222222222;2.0
68.0;56.0;51.0;1;52.0;20;67.0;56.0;421.0;34.53333333333333;30;33;42;32;15.0;7;43;32;32;0;1;2;0.0;33.166666666666664;2.0
71.0;83.0;53.0;0;59.0;4;56.0;62.0;428.0;35.93333333333333;33;40;37;36;15.0;7;41;40;32;0;1;1;0.0;34.111111111111114;2.0
68.0;66.0;62.0;0;53.0;7;62.0;77.0;439.0;35.8;30;39;41;40;15.0;7;43;41;30;0;1;1;0.0;37.72222222222222;2.0
74.0;58.0;51.0;0;53.0;7;60.0;59.0;416.0;33.4;39;38;33;36;11.0;6;37;32;25;1;1;2;4.0;26.0;1.0
57.0;51.0;65.0;0;49.0;19;62.0;70.0;433.0;29.2;24;33;37;37;8.0;5;36;37;20;2;1;2;7.0;9.0;1.0
74.0;56.0;59.0;0;50.0;16;58.0;65.0;421.0;38.46666666666667;33;40;34;41;15.0;7;43;35;42;0;1;3;0.0;38.72222222222222;2.0
67.0;75.0;56.0;1;42.0;11;57.0;62.0;411.0;36.2;43;36;35;39;15.0;7;36;37;31;0;1;1;0.0;33.611111111111114;2.0
62.0;58.0;55.0;0;51.0;18;60.0;66.0;424.0;35.266666666666666;33;39;38;34;15.0;7;37;40;32;0;1;1;0.0;32.611111111111114;2.0
76.0;58.0;59.0;0;60.0;18;58.0;52.0;422.0;33.86666666666667;33;37;31;35;15.0;7;36;38;32;0;1;1;0.0;34.833333333333336;2.0
