NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NOTA_ECONOMIA_DOS;VECES_ECONOMIA_DOS;CREDITOS_ECONOMIA_DOS;NOTA_PLINEAL;VECES_PLINEAL;CREDITOS_PLINEAL;NOTA_DERECHO;VECES_DERECHO;CREDITOS_DERECHO;NOTA_IECONOMICA;VECES_IECONOMICA;CREDITOS_IECONOMICA;NOTA_DISENO;VECES_DISENO;CREDITOS_DISENO;NOTA_METODOS;VECES_METODOS;CREDITOS_METODOS;NOTA_SEGURIDAD;VECES_SEGURIDAD;CREDITOS_SEGURIDAD;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE
337;35.86666666666667;27.52941176470588;30.0;9.0;28.125;27.5;0.0;0;29.16666666666667;0.0;0.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
338;35.8;37.35294117647059;30.0;40.0;34.11111111111111;30.0;33.0;38;33.88235294117647;34.0;41.0;31.0;44.0;31.0;36.02941176470588;1;17;14;3;8;7;1;2;31.0;1;2;26.5;2;3;46.0;1;1;42.0;1;2;47.0;1;2;33.0;1;3;42.0;1;2;32;1;2;2;37.86666666666667
339;37.66666666666666;34.94117647058823;30.0;42.0;33.22222222222222;30.0;43.0;35;35.0;31.0;39.0;42.0;34.0;37.0;36.8235294117647;1;17;14;3;8;7;1;2;37.0;1;2;27.0;2;3;46.0;1;1;43.0;1;2;47.0;1;2;31.0;1;3;41.0;1;2;35;1;2;3;40.13333333333333
340;35.73333333333333;31.88235294117647;30.0;41.0;34.55555555555556;27.33333333333333;34.0;39;35.70588235294117;31.0;40.0;31.0;36.0;45.0;36.29411764705883;1;17;17;0;8;8;0;2;30.0;1;2;31.0;2;3;45.0;1;1;32.0;1;2;41.0;1;2;35.0;1;3;39.0;1;2;45;1;2;2;37.6
345;40.33333333333334;36.73529411764706;35.0;46.0;34.5;30.0;43.0;44;39.70588235294117;37.0;36.0;47.0;48.0;41.0;38.5;1;17;14;3;8;7;1;2;49.0;1;2;29.5;2;3;46.0;1;1;43.0;1;2;45.0;1;2;32.0;1;3;41.0;1;2;34;1;2;3;42.6
351;39.0;33.23529411764706;30.0;40.0;35.16666666666666;30.0;34.0;48;37.1764705882353;30.0;40.0;50.0;46.0;39.0;36.64705882352941;1;17;17;0;8;8;0;2;41.0;1;2;30.0;2;3;44.0;1;1;32.0;1;2;42.0;1;2;37.0;1;3;44.0;1;2;30;1;2;2;39.13333333333333
352;39.66666666666666;38.47058823529412;30.0;42.0;36.52777777777778;35.0;34.0;40;39.23529411764706;34.0;41.0;44.0;46.0;36.0;38.1764705882353;1;17;17;0;8;8;0;2;39.0;1;2;31.0;2;3;46.0;1;1;37.0;1;2;45.0;1;2;36.0;1;3;42.0;1;2;38;1;2;2;39.8
355;39.0;36.91176470588236;30.0;40.0;31.5;30.0;32.0;0;34.46666666666667;34.0;38.0;0.0;31.0;38.0;38.08333333333334;0;12;12;0;6;6;0;2;32.0;1;2;37.0;1;3;46.0;1;1;34.0;1;2;0.0;0;2;0.0;0;3;45.0;1;2;39;1;2;2;38.0
356;37.07692307692308;32.33333333333334;30.0;0.0;32.09375;20.0;0.0;0;35.66666666666666;0.0;0.0;38.0;36.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
359;36.6;31.67647058823529;30.0;38.0;32.63888888888889;22.5;39.0;0;36.29411764705883;28.0;39.0;47.5;41.0;38.0;35.29411764705883;1;17;15;2;8;7;1;2;31.0;1;2;34.0;1;3;46.0;1;1;28.0;2;2;39.0;1;2;32.0;1;3;45.0;1;2;35;1;2;2;39.93333333333333
361;35.0;31.97058823529412;30.0;43.0;31.63888888888889;27.5;30.0;0;32.44117647058823;25.5;39.0;38.0;41.0;31.0;36.20588235294117;1;17;14;3;8;7;1;2;30.0;1;2;28.5;2;3;42.0;1;1;33.0;1;2;38.0;1;2;38.0;1;3;42.0;1;2;44;1;2;3;40.13333333333333
362;34.33333333333334;37.1764705882353;30.0;41.0;33.38888888888889;30.0;21.0;41;34.61764705882353;31.0;38.0;48.0;39.0;32.0;37.88235294117647;1;17;14;3;8;7;1;2;37.0;1;2;28.0;2;3;44.0;1;1;38.0;1;2;45.0;1;2;36.0;1;3;44.0;1;2;40;1;2;3;40.06666666666667
363;41.13333333333333;40.1764705882353;35.0;44.0;38.44444444444444;45.0;19.0;0;35.69607843137254;30.0;35.0;46.66666666666666;41.0;44.0;37.64705882352941;0;17;17;0;8;8;0;2;39.0;1;2;32.0;1;3;36.0;1;1;31.0;1;2;48.0;1;2;40.0;1;3;34.0;1;2;42;1;2;2;32.53333333333333
367;34.73333333333333;39.76470588235294;30.0;43.0;36.44444444444444;35.0;40.0;44;35.29411764705883;34.0;39.0;32.0;42.0;44.0;36.05882352941177;0;17;17;0;8;8;0;2;37.0;1;2;30.0;1;3;44.0;1;1;42.0;1;2;47.0;1;2;31.0;1;3;36.0;1;2;31;1;2;2;39.33333333333334
369;30.03333333333333;31.29411764705882;30.0;36.0;28.25;30.0;29.5;0;33.05882352941177;31.0;38.0;40.0;39.0;41.0;30.3;2;10;6;4;5;3;2;2;31.0;1;2;21.0;3;3;16.0;2;1;0.0;0;2;36.0;1;2;0.0;0;3;45.0;1;2;0;0;2;2;35.11111111111111
373;29.59444444444444;30.41176470588235;31.0;12.0;28.5;25.0;39.0;0;34.70588235294117;33.0;39.0;42.0;36.0;14.0;35.33333333333334;2;15;10;5;7;5;2;2;43.0;1;2;27.66666666666667;3;3;40.0;1;1;26.0;2;2;41.0;1;2;35.0;1;3;41.0;1;2;0;0;2;2;39.63636363636363
375;34.33333333333334;32.41176470588236;30.0;38.0;34.0;30.0;30.0;50;37.44117647058823;41.0;40.0;36.0;39.0;46.0;37.41176470588236;1;17;14;3;8;7;1;2;40.0;1;2;28.0;2;3;45.0;1;1;36.0;1;2;40.0;1;2;37.0;1;3;43.0;1;2;39;1;2;2;37.46666666666667
379;31.36363636363636;26.83333333333333;30.0;0.0;23.23076923076923;12.5;0.0;0;28.25925925925926;0.0;0.0;0.0;45.0;34.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
388;20.0;32.66666666666666;25.0;0.0;20.6;13.0;3.0;0;33.8125;0.0;35.0;0.0;43.0;0.0;41.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;41.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
393;36.8;39.23529411764706;30.0;41.0;37.77777777777778;30.0;36.0;45;36.94117647058823;34.0;36.0;39.0;41.0;43.0;38.0;0;17;17;0;8;8;0;2;45.0;1;2;31.0;1;3;44.0;1;1;43.0;1;2;47.0;1;2;33.0;1;3;38.0;1;2;32;1;2;3;41.26666666666667
394;33.93333333333333;37.41176470588236;30.0;38.0;37.61111111111111;33.0;40.0;38;34.29411764705883;34.0;39.0;39.0;41.0;33.0;34.20588235294117;1;17;14;3;8;7;1;2;35.0;1;2;28.5;2;3;43.0;1;1;34.0;1;2;30.0;1;2;35.0;1;3;43.0;1;2;32;1;2;2;37.33333333333334
398;35.53333333333333;37.64705882352941;35.0;40.0;37.66666666666666;35.0;38.0;0;35.94117647058823;31.0;38.0;44.0;40.0;37.0;34.85294117647059;2;17;12;5;8;6;2;2;42.0;1;2;25.5;2;3;40.0;1;1;29.0;2;2;47.0;1;2;30.0;1;3;40.0;1;2;35;1;2;2;36.2
403;36.66666666666666;35.8235294117647;35.0;37.0;33.55555555555556;30.0;30.0;42;36.64705882352941;30.0;39.0;50.0;39.0;49.0;35.64705882352941;1;17;17;0;8;8;0;2;37.0;1;2;31.0;1;3;44.0;1;1;31.0;2;2;38.0;1;2;37.0;1;3;39.0;1;2;34;1;2;3;40.6
410;37.0;35.58823529411764;30.0;40.0;32.02777777777778;27.5;32.0;46;37.52941176470588;33.0;41.0;48.0;40.0;39.0;36.58823529411764;1;17;14;3;8;7;1;2;34.0;1;2;26.0;2;3;40.0;1;1;43.0;1;2;44.0;1;2;36.0;1;3;45.0;1;2;32;1;2;2;37.93333333333333
414;36.86666666666667;33.05882352941177;33.0;38.0;33.44444444444444;25.0;36.0;43;32.85294117647059;30.0;36.0;49.0;37.0;32.0;37.64705882352941;1;17;14;3;8;7;1;2;40.0;1;2;28.0;2;3;34.0;1;1;40.0;1;2;46.0;1;2;36.0;1;3;43.0;1;2;38;1;2;2;34.26666666666667
415;36.66666666666666;38.1764705882353;30.0;37.0;34.55555555555556;30.0;34.0;0;33.80392156862746;31.0;37.0;46.5;39.0;30.0;37.64705882352941;0;17;17;0;8;8;0;2;37.0;1;2;32.0;1;3;45.0;1;1;39.0;1;2;41.0;1;2;33.0;1;3;41.0;1;2;42;1;2;2;37.08888888888889
416;33.46666666666667;31.97058823529412;30.0;38.0;35.19444444444444;28.33333333333333;30.0;41;38.47058823529412;31.0;40.0;50.0;45.0;43.0;37.0;0;17;17;0;8;8;0;2;46.0;1;2;30.0;1;3;40.0;1;1;32.0;1;2;39.0;1;2;39.0;1;3;42.0;1;2;32;1;2;2;39.86666666666667
418;35.06666666666667;31.41176470588235;35.0;24.5;30.52777777777778;20.66666666666667;41.0;48;36.47058823529412;30.0;41.0;45.0;45.0;40.0;34.11764705882353;2;17;12;5;8;6;2;2;49.0;1;2;25.0;2;3;40.0;1;1;30.0;1;2;42.0;1;2;33.0;1;3;37.0;1;2;25;2;2;2;40.0
421;36.33333333333334;31.52941176470588;30.0;43.0;32.33333333333334;27.5;36.0;41;37.58823529411764;39.0;47.0;45.0;39.0;31.0;36.02941176470588;1;17;14;3;8;7;1;2;35.0;1;2;29.5;2;3;45.0;1;1;37.0;1;2;34.0;1;2;37.0;1;3;39.0;1;2;39;1;2;2;39.73333333333333
422;36.0;33.6764705882353;35.0;40.0;33.88888888888889;30.0;35.0;50;37.05882352941177;33.0;39.0;50.0;42.0;35.0;38.79411764705883;1;17;14;3;8;7;1;2;42.0;1;2;26.5;2;3;45.0;1;1;36.0;1;2;45.0;1;2;37.0;1;3;43.0;1;2;46;1;2;2;38.33333333333334
429;34.0;33.14705882352941;30.0;48.0;31.94444444444444;24.66666666666667;30.0;40;36.33333333333333;31.0;39.0;50.0;43.0;34.0;34.61764705882353;1;17;15;2;8;7;1;2;32.0;1;2;31.5;2;3;37.0;1;1;48.0;1;2;39.0;1;2;37.0;1;3;41.0;1;2;13;1;2;2;39.4
434;34.46666666666667;31.33333333333333;27.5;0.0;27.609375;28.0;0.0;0;30.63636363636364;0.0;39.0;36.0;41.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;30.0
436;34.46666666666667;33.58823529411764;35.0;43.0;32.83333333333334;30.0;38.0;40;34.64705882352941;33.0;39.0;45.0;37.0;31.0;34.26470588235294;1;17;14;3;8;7;1;2;32.0;1;2;26.5;2;3;40.0;1;1;32.0;1;2;38.0;1;2;37.0;1;3;41.0;1;2;33;1;2;2;39.0
443;39.73333333333333;36.91176470588236;30.0;45.0;33.66666666666666;31.0;30.0;45;35.41176470588236;33.0;37.0;50.0;39.0;34.0;36.41176470588236;0;17;17;0;8;8;0;2;36.0;1;2;32.0;1;3;35.0;1;1;30.0;1;2;42.0;1;2;34.0;1;3;43.0;1;2;42;1;2;2;37.13333333333333
446;37.0;33.16666666666666;30.0;0.0;34.53125;40.0;32.0;0;22.875;0.0;25.0;0.0;0.0;0.0;27.5;0;8;3;5;4;2;2;1;24.0;1;2;17.0;1;3;39.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;41.0;1;2;0;0;2;1;30.0
449;33.8;37.29411764705883;35.0;42.0;38.33333333333334;30.0;39.0;49;36.88235294117647;33.0;40.0;50.0;32.0;46.0;38.23529411764706;0;17;17;0;8;8;0;2;38.0;1;2;32.0;1;3;44.0;1;1;31.0;1;2;46.0;1;2;34.0;1;3;44.0;1;2;45;1;2;3;40.8
453;40.8;38.88235294117647;35.0;38.0;37.83333333333334;35.0;30.0;40;35.41176470588236;33.0;41.0;50.0;30.0;34.0;36.70588235294117;0;17;17;0;8;8;0;2;37.0;1;2;30.0;1;3;47.0;1;1;38.0;1;2;40.0;1;2;35.0;1;3;34.0;1;2;42;1;2;2;38.13333333333333
455;43.33333333333334;42.05882352941177;45.0;45.0;43.88888888888889;40.0;37.0;47;41.05882352941177;38.0;45.0;46.0;40.0;46.0;44.35294117647059;0;17;17;0;8;8;0;2;49.0;1;2;41.0;1;3;48.0;1;1;40.0;1;2;50.0;1;2;41.0;1;3;45.0;1;2;46;1;2;4;46.0
457;34.4;29.32333333333333;35.0;0.0;32.92857142857143;0.0;0.0;0;30.64285714285714;0.0;0.0;0.0;41.0;31.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
475;35.46666666666667;35.64705882352941;30.0;38.0;36.58333333333334;27.5;36.0;33;35.35294117647059;35.0;40.0;32.0;38.0;31.0;37.94117647058823;0;17;17;0;8;8;0;2;45.0;1;2;30.0;1;3;32.0;1;1;31.0;1;2;46.0;1;2;35.0;1;3;43.0;1;2;44;1;2;2;36.8
478;32.4;32.35294117647059;30.0;31.0;38.02777777777778;30.5;35.0;0;33.91176470588236;35.0;37.0;35.0;41.0;35.0;37.14705882352941;1;17;17;0;8;8;0;2;33.0;1;2;33.5;2;3;43.0;1;1;33.0;1;2;38.0;1;2;38.0;1;3;38.0;1;2;45;1;2;2;39.06666666666667
515;37.13333333333333;39.35294117647059;45.0;42.0;35.63888888888889;31.0;48.0;0;36.8235294117647;29.0;41.0;40.0;43.0;38.0;35.41176470588236;2;17;15;2;8;7;1;2;33.0;1;2;34.0;2;3;47.0;1;1;22.5;2;2;40.0;1;2;32.0;1;3;40.0;1;2;43;1;2;2;39.0
516;37.13333333333333;38.23529411764706;35.0;50.0;38.22222222222222;35.0;45.0;0;38.35294117647059;37.0;45.0;42.0;47.0;43.0;38.47058823529412;1;17;14;3;8;7;1;2;43.0;1;2;27.0;2;3;43.0;1;1;30.0;1;2;45.0;1;2;38.0;1;3;42.0;1;2;48;1;2;3;41.33333333333334
525;31.15384615384615;31.26666666666667;30.0;0.0;28.1875;38.0;31.0;0;29.9;30.0;36.0;0.0;0.0;0.0;19.72727272727273;1;11;5;6;5;2;3;1;0.0;0;2;30.0;1;3;3.0;2;1;0.0;0;2;13.0;1;2;6.0;1;3;40.0;1;2;0;0;2;2;36.0
526;34.46666666666667;34.35294117647059;38.0;39.0;36.6875;35.0;35.0;0;40.5;35.5;37.0;45.0;45.0;34.0;35.47058823529412;0;17;17;0;8;8;0;2;30.0;1;2;36.0;1;3;34.0;1;1;40.0;1;2;37.0;1;2;33.0;1;3;43.0;1;2;31;1;2;2;35.66666666666666
530;35.38461538461539;33.0;33.0;0.0;20.3125;0.0;20.0;0;36.22222222222222;0.0;38.0;0.0;44.0;33.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
543;37.46666666666667;29.47058823529412;35.0;31.0;29.19444444444444;43.0;36.0;0;28.67777777777778;30.0;37.0;0.0;16.0;28.33333333333333;34.70588235294117;0;17;17;0;8;8;0;2;30.0;1;2;30.0;1;3;45.0;1;1;32.0;1;2;40.0;1;2;35.0;1;3;31.0;1;2;42;1;2;2;32.0
566;35.66666666666666;33.58823529411764;32.0;38.0;32.86111111111111;30.0;28.0;45;34.29411764705883;35.0;36.0;40.5;43.0;34.0;34.07843137254902;2;17;12;5;8;6;2;2;25.66666666666667;3;2;25.33333333333333;3;3;41.0;1;1;35.0;1;2;42.0;1;2;31.0;1;3;37.0;1;2;45;1;2;2;37.33333333333334
567;37.33333333333334;37.3235294117647;35.0;41.0;39.44444444444444;35.0;42.0;43;40.23529411764706;37.0;48.0;49.0;40.0;48.0;40.5;1;17;14;3;8;7;1;2;47.0;1;2;29.5;2;3;41.0;1;1;41.0;1;2;44.0;1;2;39.0;1;3;46.0;1;2;43;1;2;3;42.13333333333333
568;34.73333333333333;35.64705882352941;30.0;34.0;27.92592592592593;29.0;30.0;1;32.46666666666667;32.0;32.0;0.0;30.0;33.0;35.06666666666667;0;15;15;0;7;7;0;2;37.0;1;2;35.0;1;3;40.0;1;1;32.0;1;2;35.0;1;2;37.0;1;3;31.0;1;2;0;0;2;2;35.90909090909091
569;35.26666666666667;37.3235294117647;30.0;37.0;36.05555555555556;32.0;37.0;0;37.0;30.0;42.0;45.0;40.0;42.0;33.47058823529412;2;17;12;5;8;6;2;2;27.0;2;2;23.0;2;3;38.0;1;1;30.0;1;2;39.0;1;2;34.0;1;3;41.0;1;2;43;1;2;3;41.06666666666667
570;38.2;38.29411764705883;31.5;46.0;39.0;38.0;39.0;43;40.11764705882353;33.0;42.0;46.0;41.0;44.0;41.41176470588236;0;17;17;0;8;8;0;2;45.0;1;2;38.0;1;3;40.0;1;1;44.0;1;2;43.0;1;2;38.0;1;3;44.0;1;2;42;1;2;3;40.8
571;32.53846153846154;31.66666666666667;30.0;0.0;27.96875;33.0;30.0;0;23.26666666666667;1.0;0.0;41.0;41.0;0.0;0.0;0;3;0;3;1;0;1;1;0.0;0;2;0.0;1;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;12.66666666666667
572;33.93333333333333;36.8235294117647;30.0;42.0;36.61111111111111;35.0;31.0;42;38.47058823529412;30.0;42.0;50.0;46.0;43.0;32.8235294117647;2;17;13;4;8;6;2;2;37.0;1;2;34.0;1;3;39.0;1;1;25.5;2;2;28.0;2;2;32.0;1;3;35.0;1;2;35;1;2;2;38.73333333333333
574;36.4;34.41176470588236;34.0;33.0;35.86111111111111;34.0;34.0;44;36.94117647058823;30.0;38.0;40.0;43.0;42.0;39.23529411764706;1;17;14;3;8;7;1;2;48.0;1;2;29.0;2;3;44.0;1;1;39.0;1;2;43.0;1;2;34.0;1;3;43.0;1;2;44;1;2;3;41.13333333333333
578;37.0;39.05882352941177;30.0;42.0;39.16666666666666;45.0;34.0;49;39.11764705882353;30.0;44.0;45.0;38.0;37.0;37.35294117647059;1;17;14;3;8;7;1;2;33.0;1;2;28.0;2;3;41.0;1;1;38.0;1;2;38.0;1;2;38.0;1;3;47.0;1;2;42;1;2;2;40.0
580;36.53333333333333;38.70588235294117;31.0;41.0;35.22222222222222;28.0;34.0;50;35.70588235294117;30.0;41.0;30.0;36.0;41.0;35.64705882352941;2;17;12;5;8;6;2;2;35.0;1;2;20.0;3;3;35.0;1;1;28.5;2;2;46.0;1;2;38.0;1;3;46.0;1;2;43;1;2;3;42.33333333333334
581;28.05769230769231;31.02222222222222;23.66666666666667;0.0;33.38461538461539;31.5;0.0;0;31.21428571428572;34.0;22.5;0.0;38.0;39.0;25.22222222222222;0;9;4;5;4;2;2;1;31.0;1;2;15.0;1;3;0.0;0;1;16.0;1;2;44.0;1;2;0.0;0;3;0.0;0;2;0;0;2;2;38.0
585;36.66666666666666;36.52941176470588;31.5;46.0;36.69444444444444;31.5;36.0;44;37.0;31.0;33.0;42.0;32.0;44.0;39.58823529411764;0;17;17;0;8;8;0;2;38.0;1;2;33.0;1;3;36.0;1;1;42.0;1;2;44.0;1;2;36.0;1;3;46.0;1;2;45;1;2;3;41.06666666666667
587;35.56666666666667;36.64705882352941;36.0;49.0;38.88888888888889;35.0;33.0;50;39.14705882352941;38.0;43.0;47.0;43.0;44.0;37.76470588235294;0;17;17;0;8;8;0;2;37.0;1;2;30.0;1;3;35.0;1;1;31.0;1;2;48.0;1;2;35.0;1;3;43.0;1;2;47;1;2;2;39.66666666666666
589;32.7;34.05882352941177;34.0;30.0;34.88888888888889;25.0;32.0;0;35.35294117647059;32.0;33.0;45.0;35.0;38.0;37.70588235294117;0;17;17;0;8;8;0;2;33.0;1;2;36.0;1;3;35.0;1;1;33.0;1;2;38.0;1;2;38.0;1;3;44.0;1;2;44;1;2;2;39.6
593;35.53333333333333;33.76470588235294;35.0;39.0;36.61111111111111;36.0;34.0;50;41.29411764705883;44.0;41.0;46.0;40.0;46.0;37.29411764705883;1;17;14;3;8;7;1;2;33.0;1;2;29.0;2;3;45.0;1;1;36.0;1;2;38.0;1;2;40.0;1;3;43.0;1;2;41;1;2;3;40.53333333333333
599;31.66666666666667;28.35555555555555;28.66666666666667;0.0;37.57142857142857;0.0;0.0;0;31.5;0.0;0.0;0.0;31.0;31.0;42.66666666666666;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;46.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;41.0;1;2;0;0;2;0;0.0
605;33.73333333333333;31.35294117647059;32.5;47.0;30.97222222222222;22.33333333333333;37.0;50;35.76470588235294;34.0;36.0;36.0;43.0;48.0;39.02941176470588;1;17;14;3;8;7;1;2;43.0;1;2;29.5;2;3;42.0;1;1;41.0;1;2;46.0;1;2;35.0;1;3;44.0;1;2;40;1;2;2;39.26666666666667
607;35.26666666666667;34.73529411764706;30.0;36.0;38.05555555555556;35.0;39.0;48;41.6764705882353;38.0;41.0;50.0;45.0;50.0;38.41176470588236;1;17;14;3;8;7;1;2;46.0;1;2;24.0;2;3;46.0;1;1;44.0;1;2;44.0;1;2;37.0;1;3;41.0;1;2;37;1;2;3;43.46666666666667
608;33.93333333333333;32.76470588235294;30.0;34.0;38.77777777777778;41.0;42.0;50;39.64705882352941;35.0;40.0;35.0;43.0;46.0;38.76470588235294;0;17;17;0;8;8;0;2;44.0;1;2;34.0;1;3;41.0;1;1;35.0;1;2;37.0;1;2;38.0;1;3;38.0;1;2;47;1;2;3;43.13333333333333
609;34.66666666666666;35.1764705882353;29.5;44.0;34.41666666666666;28.5;35.0;50;37.35294117647059;34.0;43.0;42.0;43.0;34.0;35.58823529411764;1;17;14;3;8;7;1;2;39.0;1;2;26.33333333333333;3;3;37.0;1;1;36.0;1;2;32.0;1;2;39.0;1;3;42.0;1;2;37;1;2;2;37.46666666666667
614;37.73333333333333;34.88235294117647;30.0;41.0;36.61111111111111;35.0;35.0;40;40.0;39.0;44.0;46.0;41.0;37.0;38.23529411764706;0;17;17;0;8;8;0;2;42.0;1;2;37.0;1;3;38.0;1;1;36.0;1;2;41.0;1;2;37.0;1;3;41.0;1;2;35;1;2;2;39.33333333333334
615;26.76666666666667;29.35294117647059;32.0;35.0;21.8125;7.333333333333333;0.0;0;19.25;0.0;33.0;0.0;16.0;0.0;20.0;0;2;0;2;1;0;1;1;20.0;1;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;1;3.0
617;31.76923076923077;30.85333333333334;30.0;0.0;34.625;33.0;0.0;0;36.58333333333334;0.0;35.0;0.0;44.0;33.0;37.85714285714285;0;7;5;2;4;3;1;2;24.0;1;2;0.0;0;3;37.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;46.0;1;2;44;1;2;2;32.0
618;29.75641025641026;20.46666666666667;35.0;0.0;15.71428571428571;0.0;0.0;0;22.5;0.0;0.0;0.0;45.0;0.0;37.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;37.0;1;2;0;0;2;1;13.0
619;38.0;35.64705882352941;30.0;38.0;36.16666666666666;30.0;39.0;43;36.35294117647059;33.0;39.0;40.0;46.0;32.0;38.29411764705883;0;17;17;0;8;8;0;2;36.0;1;2;31.0;1;3;36.0;1;1;39.0;1;2;45.0;1;2;40.0;1;3;41.0;1;2;40;1;2;2;36.2
622;35.53333333333333;36.0;35.0;41.0;36.0;33.0;44.0;47;38.58823529411764;33.0;38.0;50.0;42.0;47.0;41.52941176470588;0;17;17;0;8;8;0;2;39.0;1;2;38.0;1;3;46.0;1;1;31.0;1;2;48.0;1;2;42.0;1;3;46.0;1;2;46;1;2;3;42.86666666666667
624;35.73333333333333;38.26470588235294;40.0;47.0;39.0;32.0;38.0;38;40.47058823529412;33.0;41.0;46.0;40.0;50.0;41.52941176470588;0;17;17;0;8;8;0;2;38.0;1;2;38.0;1;3;37.0;1;1;40.0;1;2;43.0;1;2;43.0;1;3;44.0;1;2;48;1;2;3;44.33333333333334
625;30.77777777777778;28.91176470588235;35.0;33.0;35.94444444444444;33.0;34.0;43;36.02941176470588;30.0;31.0;50.0;47.0;44.0;34.8235294117647;1;17;17;0;8;8;0;2;34.0;1;2;32.0;2;3;37.0;1;1;30.0;1;2;40.0;1;2;31.0;1;3;38.0;1;2;41;1;2;2;35.66666666666666
627;33.8;37.94117647058823;32.0;50.0;38.83333333333334;41.0;34.0;0;39.41176470588236;38.0;46.0;47.0;44.0;34.0;39.11764705882353;1;17;14;3;8;7;1;2;32.0;1;2;25.66666666666667;3;3;46.0;1;1;46.0;1;2;42.0;1;2;38.0;1;3;46.0;1;2;48;1;2;3;42.6
628;35.33333333333334;35.66666666666666;40.0;0.0;27.42857142857143;0.0;0.0;0;21.0;19.0;0.0;35.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
632;33.66666666666666;35.35294117647059;30.0;40.0;38.5;36.0;41.0;46;40.35294117647059;34.0;36.0;47.0;46.0;46.0;39.1764705882353;0;17;17;0;8;8;0;2;37.0;1;2;37.0;1;3;37.0;1;1;39.0;1;2;40.0;1;2;38.0;1;3;41.0;1;2;45;1;2;2;36.8
635;35.2;30.41176470588235;35.0;35.0;32.5625;30.0;30.0;0;34.58823529411764;30.0;34.0;37.0;42.0;38.0;38.1764705882353;1;17;15;2;8;7;1;2;37.0;1;2;39.0;1;3;39.0;1;1;24.0;2;2;39.0;1;2;39.0;1;3;44.0;1;2;44;1;2;3;41.8
637;38.2;36.23529411764706;40.0;38.0;34.63888888888889;30.0;34.0;42;36.1764705882353;32.0;36.0;50.0;42.0;31.0;40.64705882352941;0;17;17;0;8;8;0;2;41.0;1;2;39.0;1;3;37.0;1;1;36.0;1;2;39.0;1;2;39.0;1;3;46.0;1;2;48;1;2;2;38.13333333333333
639;33.53333333333333;35.3235294117647;32.5;45.0;37.83333333333334;33.0;33.0;43;37.08823529411764;38.0;39.0;30.0;44.0;37.0;39.58823529411764;0;17;17;0;8;8;0;2;37.0;1;2;38.0;1;3;44.0;1;1;33.0;1;2;47.0;1;2;35.0;1;3;46.0;1;2;42;1;2;3;41.06666666666667
