NOTA_EL_DOS;NOTA_MPI;NOTA_ME;NOTA_PYE;NOTA_ELD;VECES_ME;VECES_EL_DOS;NOTA_GEE;NOTA_CIR_TRES;VECES_PYE;PROMEDIO_DOS;VECES_ECUA;NCP_TRES;NOTA_ECUA;VECES_MPI;PROMEDIO_TRES;VECES_CIR_TRES;VECES_ELD;NOTA_CIR_DOS;NAP_TRES;NAC_TRES;NAA_TRES;NOTA_TERMO;NOTA_EL_UNO;NOTA_MULTI;VECES_GEE;NCA_TRES;CAR_TRES;NCP_DOS;NCC_TRES;NCA_DOS;EPA_TRES;VECES_TERMO;NOTA_FIS_TRES;NOTA_FIS_DOS;CREDITOS_CIR_TRES;CREDITOS_EL_DOS;CREDITOS_ELD;CREDITOS_PYE;CREDITOS_MPI;CREDITOS_ME;CREDITOS_GEE;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
0;0;30;0;0;1;0;0;0;0;34.875;1;0.0;30;0;34.666666666666664;0;0;30;0;6;6;36;30;44;0;18.0;1;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;1.0;30.0
33;0;30;39;30;1;1;30;31;1;38.4375;1;0.0;36;0;40.0;1;1;39;0;6;6;45;33;44;1;18.0;1;0.0;18.0;16.0;2;1;43;43;2;3;3;2;2;3;2;2.0;31.933333333333334
33;34;41;31;39;1;1;39;30;1;35.0625;1;0.0;49;1;37.0;1;1;36;0;6;6;32;30;44;1;18.0;0;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;35.705882352941174
42;38;38;32;0;1;1;35;45;1;37.25;1;0.0;41;1;36.166666666666664;2;0;30;0;6;6;33;42;30;1;18.0;0;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;38.57142857142857
0;0;31;0;25;1;0;0;0;0;34.375;2;0.0;35;0;34.6;0;1;0;0;5;5;34;37;35;0;15.0;3;0.0;15.0;16.0;2;1;32;32;2;3;3;2;2;3;2;1.0;28.0
32;34;39;36;38;1;1;37;30;1;37.4375;1;0.0;49;1;39.0;1;1;30;0;6;6;36;33;49;1;18.0;0;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;35.35294117647059
30;28;31;33;0;1;1;0;0;1;36.0;1;0.0;36;1;36.666666666666664;0;0;30;0;6;6;32;44;41;0;18.0;2;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;30.5
40;37;41;39;30;1;1;37;40;1;38.5;1;0.0;36;1;35.833333333333336;1;1;34;0;6;6;39;30;43;1;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;37.588235294117645
39;34;40;38;30;1;1;32;38;1;37.6875;1;0.0;38;1;37.166666666666664;1;1;38;0;6;6;43;30;40;1;18.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;35.94117647058823
43;0;7;0;34;1;1;32;30;0;34.0;1;0.0;36;0;33.166666666666664;1;1;30;0;6;6;31;30;39;2;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;1.0;28.923076923076923
0;35;29;37;24;2;0;31;22;1;36.9375;2;0.0;43;1;39.0;2;2;33;0;6;6;43;35;42;1;18.0;2;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;1.0;29.214285714285715
0;36;35;35;0;1;0;0;0;1;35.75;1;6.0;35;1;31.166666666666668;0;0;21;2;6;4;37;28;33;0;12.0;0;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;35.285714285714285
40;39;34;0;0;1;1;37;38;0;39.3125;1;0.0;40;1;38.666666666666664;1;0;39;0;6;6;36;37;47;1;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;37.5
0;32;34;32;0;2;0;0;0;1;37.625;1;6.0;36;1;32.5;0;0;22;2;6;4;41;23;43;0;12.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;32.857142857142854
34;0;43;44;32;1;1;38;44;1;39.3125;1;0.0;46;0;42.0;1;1;42;0;6;6;38;37;48;1;18.0;1;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;38.6
0;0;34;39;0;1;0;35;34;1;38.625;1;0.0;34;0;33.666666666666664;1;0;31;0;6;6;37;37;31;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;35.333333333333336
30;36;34;39;0;2;1;0;0;1;36.9375;1;0.0;37;1;34.5;0;0;40;0;6;6;37;30;32;0;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;34.2
38;40;31;31;34;1;1;36;38;1;38.4375;1;0.0;39;1;39.5;1;1;40;0;6;6;42;37;36;1;18.0;1;0.0;18.0;16.0;2;1;43;43;2;3;3;2;2;3;2;2.0;35.23529411764706
33;0;38;39;22;1;1;38;24;1;38.8125;1;0.0;38;0;38.166666666666664;1;1;34;0;6;6;36;39;40;1;18.0;0;0.0;18.0;16.0;2;1;42;42;2;3;3;2;2;3;2;2.0;32.06666666666667
0;0;38;41;34;1;0;0;38;1;40.5;1;0.0;36;0;40.0;1;1;35;0;6;6;40;40;46;0;18.0;0;0.0;18.0;16.0;2;1;43;43;2;3;3;2;2;3;2;2.0;37.4
36;0;38;45;33;1;1;44;42;1;42.1875;1;0.0;35;0;37.0;1;1;37;0;6;6;34;36;34;1;18.0;1;0.0;18.0;16.0;2;1;46;46;2;3;3;2;2;3;2;2.0;38.86666666666667
36;40;43;40;32;1;1;35;41;1;39.625;1;0.0;42;1;38.666666666666664;1;1;37;0;6;6;39;36;37;1;18.0;1;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;37.94117647058823
33;0;35;38;26;1;1;39;35;1;40.8125;1;0.0;35;0;36.166666666666664;1;1;31;0;6;6;34;39;45;1;18.0;0;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;33.733333333333334
38;0;40;39;32;1;1;38;44;1;39.5625;1;0.0;38;0;38.5;1;1;42;0;6;6;36;31;43;1;18.0;1;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;38.13333333333333
35;0;35;30;0;1;1;39;40;1;43.6875;1;0.0;34;0;33.333333333333336;1;0;31;0;6;6;31;32;30;1;18.0;0;0.0;18.0;16.0;2;1;42;42;2;3;3;2;2;3;2;2.0;35.666666666666664
0;0;0;22;0;0;0;0;0;1;32.92307692307692;1;0.0;35;0;33.0;0;0;0;0;2;2;0;0;31;0;6.0;0;3.0;6.0;10.0;2;0;0;0;2;3;3;2;2;3;2;1.0;22.0
40;0;36;43;36;1;1;41;0;1;42.0;1;0.0;42;0;40.0;0;1;33;0;6;6;39;37;48;1;18.0;0;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;38.76923076923077
43;37;41;40;38;1;1;38;41;1;36.3125;1;0.0;39;1;38.833333333333336;1;1;36;0;6;6;46;40;35;1;18.0;0;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;39.88235294117647
37;0;36;30;32;1;1;35;39;1;39.5;1;0.0;36;0;36.666666666666664;1;1;30;0;6;6;37;31;44;1;18.0;0;0.0;18.0;16.0;2;1;42;42;2;3;3;2;2;3;2;2.0;34.86666666666667
22;0;0;30;0;0;1;0;0;1;37.5;2;0.0;35;0;33.833333333333336;0;0;33;0;6;6;33;36;31;0;18.0;4;0.0;18.0;16.0;2;2;35;35;2;3;3;2;2;3;2;1.0;25.2
0;0;32;31;0;1;0;0;0;1;38.9375;1;0.0;37;0;33.333333333333336;0;0;32;0;6;6;35;33;33;0;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;31.6
41;0;34;33;35;1;1;34;34;1;38.5625;1;0.0;33;0;36.0;1;1;36;0;6;6;30;35;44;1;18.0;1;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;35.46666666666667
43;0;34;0;32;1;1;30;37;0;33.625;1;0.0;39;0;34.833333333333336;1;1;32;0;6;6;35;39;32;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;35.46153846153846
31;0;31;0;42;1;1;0;0;0;35.1875;1;3.0;39;0;33.0;0;1;25;1;6;5;31;33;36;0;15.0;0;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;34.666666666666664
31;0;31;30;0;1;1;36;32;1;33.6875;1;0.0;38;0;32.5;1;0;30;0;6;6;30;36;30;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;31.833333333333332
0;0;0;25;0;0;0;0;0;1;31.8;1;6.0;34;0;30.6;0;0;28;2;5;3;30;0;26;0;9.0;2;0.0;15.0;15.0;2;2;35;35;2;3;3;2;2;3;2;1.0;25.0
43;48;35;41;44;1;1;42;41;1;42.0625;1;0.0;40;1;42.166666666666664;1;1;41;0;6;6;46;43;41;1;18.0;0;0.0;18.0;16.0;2;1;42;42;2;3;3;2;2;3;2;3.0;41.76470588235294
23;0;30;27;0;1;1;0;0;1;32.5;1;0.0;33;0;32.666666666666664;0;0;33;0;6;6;31;31;37;0;18.0;2;0.0;18.0;16.0;2;2;31;31;2;3;3;2;2;3;2;1.0;26.625
41;0;31;0;0;1;1;0;32;0;34.375;1;0.0;33;0;33.333333333333336;1;0;34;0;6;6;31;33;35;0;18.0;3;0.0;18.0;16.0;2;2;34;34;2;3;3;2;2;3;2;2.0;35.0
31;0;30;0;0;1;1;36;31;0;35.0625;1;0.0;40;0;35.0;1;0;35;0;6;6;30;31;42;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;31.7
41;0;0;0;38;0;1;38;35;0;35.9375;2;0.0;38;0;36.166666666666664;1;1;33;0;6;6;37;38;39;1;18.0;2;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;38.3
0;0;0;40;0;0;0;0;0;1;33.25;2;6.0;28;0;28.25;0;0;0;2;4;2;15;0;37;0;6.0;2;3.0;12.0;13.0;1;1;33;33;2;3;3;2;2;3;2;2.0;40.0
0;0;37;0;0;1;0;0;0;0;36.875;1;3.0;30;0;31.166666666666668;0;0;21;1;6;5;36;30;34;0;15.0;0;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;37.0
40;0;36;40;30;1;1;41;39;1;38.5;1;0.0;34;0;33.0;1;1;38;0;6;6;31;31;31;1;18.0;0;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;37.2
0;0;30;0;0;1;0;0;24;0;34.75;2;3.0;33;0;30.0;1;0;32;1;6;5;13;38;34;0;15.0;4;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;1.0;27.6
36;0;43;40;32;1;1;33;39;1;37.9375;1;0.0;36;0;35.0;1;2;32;0;6;6;31;32;44;1;18.0;1;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;37.13333333333333
44;0;46;42;42;1;1;41;0;1;41.42857142857143;1;0.0;39;0;40.666666666666664;0;1;36;0;6;6;42;41;43;1;18.0;0;0.0;18.0;14.0;2;1;43;43;2;3;3;2;2;3;2;3.0;43.23076923076923
0;0;0;34;0;0;0;0;0;1;33.666666666666664;1;0.0;36;0;36.166666666666664;0;0;36;0;6;6;40;34;34;0;18.0;1;0.0;18.0;15.0;2;1;37;37;2;3;3;2;2;3;2;2.0;34.0
40;0;45;34;0;1;1;39;40;1;36.75;1;0.0;39;0;36.833333333333336;1;0;36;0;6;6;39;32;45;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;3.0;40.083333333333336
42;0;45;42;41;1;1;39;46;1;40.0625;1;0.0;42;0;39.833333333333336;1;1;30;0;6;6;44;36;44;1;18.0;0;0.0;18.0;16.0;2;1;43;43;2;3;3;2;2;3;2;3.0;42.53333333333333
32;0;32;0;26;1;1;0;0;0;35.0;2;0.0;36;0;35.2;0;1;0;0;5;5;31;35;35;0;15.0;2;0.0;15.0;16.0;2;1;39;39;2;3;3;2;2;3;2;1.0;30.0
36;0;35;38;30;1;1;37;35;1;37.76923076923077;1;0.0;35;0;38.0;1;1;40;0;6;6;33;37;46;1;18.0;0;0.0;18.0;13.0;2;1;37;37;2;3;3;2;2;3;2;2.0;34.86666666666667
33;30;36;39;0;1;1;36;37;1;38.0;1;0.0;44;1;38.5;1;0;32;0;6;6;38;32;44;1;18.0;0;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;35.07142857142857
42;0;49;41;31;1;1;42;35;1;37.75;1;0.0;44;0;41.666666666666664;1;1;40;0;6;6;39;39;48;1;18.0;1;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;3.0;40.13333333333333
44;0;49;41;40;1;1;41;36;1;39.75;1;0.0;45;0;42.833333333333336;1;1;43;0;6;6;43;40;47;1;18.0;0;0.0;18.0;16.0;2;1;39;39;2;3;3;2;2;3;2;3.0;42.333333333333336
0;0;28;30;0;1;0;0;30;1;33.875;2;0.0;33;0;31.833333333333332;1;0;30;0;6;6;31;32;31;0;18.0;5;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;1.0;29.142857142857142
40;0;0;32;0;0;1;0;0;1;35.0;1;3.0;30;0;33.666666666666664;0;0;19;1;6;5;36;35;45;0;15.0;1;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;36.8
40;1;0;0;0;0;1;0;0;0;34.8125;1;9.0;31;1;29.166666666666668;0;0;19;3;6;3;26;35;25;0;9.0;1;0.0;18.0;16.0;1;1;39;39;2;3;3;2;2;3;2;1.0;24.4
26;0;0;0;0;0;1;0;0;0;34.5625;1;0.0;30;0;32.0;0;0;34;0;5;5;0;32;31;0;15.0;2;0.0;15.0;16.0;2;0;33;33;2;3;3;2;2;3;2;1.0;26.0
36;0;30;30;0;1;1;0;0;1;36.875;1;0.0;34;0;40.0;0;0;41;0;6;6;42;49;41;0;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;32.25
36;0;0;32;0;0;1;0;0;1;33.9375;1;9.0;29;0;28.166666666666668;0;0;15;3;6;3;33;35;24;0;9.0;0;0.0;18.0;16.0;1;1;33;33;2;3;3;2;2;3;2;2.0;34.4
41;37;37;38;47;2;1;40;0;1;37.5;1;0.0;45;1;36.166666666666664;0;1;33;0;6;6;33;30;35;1;18.0;0;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;3.0;40.333333333333336
0;16;32;23;0;1;0;0;0;1;35.375;1;3.0;31;1;33.333333333333336;0;0;35;1;6;5;39;24;35;0;15.0;0;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;1.0;24.857142857142858
0;0;0;32;0;0;0;0;0;1;33.6875;1;3.0;33;0;31.8;0;0;28;1;5;4;0;36;32;0;12.0;3;0.0;15.0;16.0;2;0;30;30;2;3;3;2;2;3;2;2.0;32.0
38;0;32;39;0;1;1;0;0;1;35.5;1;0.0;31;0;32.4;0;0;30;0;5;5;0;31;33;0;15.0;1;0.0;15.0;16.0;2;0;37;37;2;3;3;2;2;3;2;2.0;36.0
0;0;0;22;0;0;0;0;0;1;32.5;0;3.0;0;0;29.0;0;0;0;1;2;1;28;0;0;0;3.0;1;3.0;6.0;13.0;1;2;30;30;2;3;3;2;2;3;2;1.0;22.0
0;0;17;0;0;1;0;0;0;0;35.375;1;6.0;36;0;22.8;0;0;11;2;5;3;0;0;30;0;9.0;0;0.0;15.0;16.0;1;0;37;37;2;3;3;2;2;3;2;1.0;17.0
0;36;0;35;0;0;0;0;0;1;34.1875;2;0.0;47;1;38.0;0;0;43;0;6;6;31;32;40;0;18.0;1;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;35.5
40;42;35;35;33;1;1;39;0;1;38.5625;1;0.0;36;1;36.833333333333336;0;1;43;0;6;6;36;31;32;1;18.0;1;0.0;18.0;16.0;2;1;43;43;2;3;3;2;2;3;2;2.0;37.06666666666667
37;30;34;39;30;1;1;39;0;1;35.3125;1;0.0;45;1;38.833333333333336;0;1;48;0;6;6;31;31;44;1;18.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;34.6
30;0;0;0;30;0;1;0;0;0;33.3125;2;0.0;33;0;33.833333333333336;0;1;33;0;6;6;42;30;34;0;18.0;3;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;1.0;30.0
0;40;47;33;27;1;0;0;35;1;39.8125;1;0.0;39;1;36.333333333333336;1;1;37;0;6;6;38;33;37;0;18.0;0;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;36.5
0;0;36;0;0;1;0;0;0;0;36.3125;1;0.0;38;0;34.5;0;0;36;0;6;6;40;32;30;0;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;36.0
0;0;48;31;0;1;0;0;0;1;43.53846153846154;1;3.0;41;0;36.4;0;0;0;1;5;4;44;14;43;0;12.0;0;0.0;15.0;13.0;2;1;40;40;2;3;3;2;2;3;2;3.0;41.2
0;0;0;38;0;0;0;0;0;1;37.625;1;0.0;38;0;38.166666666666664;0;0;50;0;6;6;33;38;35;0;18.0;2;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;38.0
0;0;0;30;0;0;0;0;0;1;37.0;0;0.0;0;0;31.0;0;0;0;0;2;2;32;0;0;0;6.0;0;0.0;6.0;13.0;2;1;30;30;2;3;3;2;2;3;2;1.0;30.0
0;0;0;32;0;0;0;0;0;1;37.3125;1;0.0;35;0;35.5;0;0;33;0;6;6;40;35;35;0;18.0;2;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;32.0
0;30;32;0;0;1;0;0;0;0;36.0625;1;3.0;36;1;32.0;0;0;25;1;6;5;31;30;35;0;15.0;0;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;31.2
42;0;50;0;0;1;1;39;46;0;38.5625;1;0.0;40;0;37.0;1;0;31;0;6;6;40;34;39;1;18.0;0;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;3.0;44.6
0;0;34;38;0;1;0;0;0;1;35.2;1;0.0;35;0;37.0;0;0;40;0;6;6;40;38;39;0;18.0;0;0.0;18.0;15.0;2;1;30;30;2;3;3;2;2;3;2;2.0;35.6
0;0;0;25;0;0;0;0;0;1;32.5625;1;3.0;35;0;30.5;0;0;0;1;2;1;0;0;0;0;3.0;0;6.0;6.0;10.0;2;0;26;26;2;3;3;2;2;3;2;1.0;25.0
0;0;32;0;0;1;0;0;0;0;37.4375;1;0.0;35;0;35.5;0;0;30;0;6;6;40;37;31;0;18.0;0;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;2.0;32.0
0;0;0;20;0;0;0;0;0;1;33.1875;1;6.0;30;0;25.666666666666668;0;0;0;2;3;1;0;0;22;0;3.0;0;6.0;9.0;10.0;1;0;25;25;2;3;3;2;2;3;2;1.0;20.0
0;0;0;26;0;0;0;0;0;1;36.0;1;0.0;37;0;34.0;0;0;0;0;2;2;0;0;0;0;6.0;0;0.0;6.0;16.0;2;0;31;31;2;3;3;2;2;3;2;1.0;26.0
0;0;0;37;0;0;0;0;0;1;44.375;0;0.0;0;0;42.0;0;0;0;0;1;1;0;0;0;0;3.0;0;0.0;3.0;16.0;2;0;42;42;2;3;3;2;2;3;2;2.0;37.0
