NOTA_L_DOS;NOTA_ECONOMET;NOTA_AVAP;CAR_CINCO;NOTA_POO;NOTA_ECUA;NOTA_FOTO;NOTA_GEOGEO;NOTA_EI_UNO;VECES_ECONOMET;NOTA_PDI;NOTA_INGECO;NOTA_CFJC;NOTA_CARTO;NOTA_SUELOS;NOTA_EI_DOS;NAC_SIETE;NCA_SIETE;NAP_SIETE;NAA_SIETE;VECES_PDI;VECES_EI_UNO;NOTA_LEGIC;NCC_SIETE;VECES_EI_DOS;VECES_GEO_SAL;CAR_SIETE;VECES_AVAP;VECES_L_DOS;NOTA_PROCC;NCP_SIETE;NOTA_GEO_SAL;EPA_SIETE;NOTA_GEO_FIS;PROMEDIO_DOS;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;VECES_PROCC;CREDITOS_AVAP;CREDITOS_EI_DOS;CREDITOS_ECONOMET;CREDITOS_EI_UNO;CREDITOS_PDI;CREDITOS_PROCC;CREDITOS_GEO_SAL;RENDIMIENTO_OCHO;PROMEDIO_OCHO
44;38;30;1;30;32;41;38;39;2;35;43;36;40;36;33;7;16.0;0;7;1;1;41;16.0;1;1;1;1;1;36;0.0;34;2;30;36.23529411764706;38.611111111111114;37.2;34.9375;1;2;2;2;2;3;2;3;2.0;37.5
34;35;31;1;42;33;36;42;8;3;34;33;44;37;34;22;6;9.0;2;4;1;1;39;13.0;1;0;1;1;2;36;4.0;0;1;41;36.11764705882353;34.55555555555556;38.357142857142854;28.153846153846153;1;2;2;2;2;3;2;3;2.0;33.25
43;35;31;1;33;30;38;31;39;1;35;48;43;31;43;38;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;46;0.0;35;2;30;37.411764705882355;35.833333333333336;40.0;36.75;1;2;2;2;2;3;2;3;2.0;38.92857142857143
47;38;32;0;33;35;45;39;45;1;43;50;34;42;36;34;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;40;0.0;37;2;31;36.529411764705884;36.94444444444444;40.733333333333334;38.625;1;2;2;2;2;3;2;3;2.0;39.92857142857143
35;32;36;1;30;37;36;38;40;1;35;41;36;36;44;42;7;16.0;0;7;2;1;33;16.0;1;1;2;2;1;35;0.0;30;2;36;36.294117647058826;33.388888888888886;36.8;35.3125;1;2;2;2;2;3;2;3;2.0;33.0
44;32;34;0;34;38;43;40;39;1;34;49;35;42;34;41;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;47;0.0;38;2;36;37.23529411764706;38.388888888888886;42.13333333333333;37.625;1;2;2;2;2;3;2;3;2.0;35.714285714285715
42;36;31;0;37;30;43;34;33;1;42;50;37;43;49;45;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;49;0.0;37;2;31;37.294117647058826;39.94444444444444;39.8;39.0625;1;2;2;2;2;3;2;3;2.0;38.642857142857146
43;38;36;0;35;36;34;36;38;2;46;38;43;39;34;46;7;16.0;0;7;1;1;30;16.0;1;1;1;1;1;39;0.0;36;2;33;36.294117647058826;36.44444444444444;36.86666666666667;40.0;1;2;2;2;2;3;2;3;2.0;33.214285714285715
33;36;39;0;36;32;45;42;41;1;39;39;36;42;37;41;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;48;0.0;38;2;32;34.23529411764706;35.22222222222222;38.6;40.0625;1;2;2;2;2;3;2;3;3.0;41.07142857142857
41;34;32;0;32;38;42;40;42;1;40;50;38;44;44;39;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;39;0.0;37;2;32;36.94117647058823;39.166666666666664;39.8;37.6875;1;2;2;2;2;3;2;3;2.0;37.642857142857146
34;35;34;3;32;30;33;32;37;1;35;32;41;38;34;34;6;13.0;0;6;2;1;35;13.0;1;0;1;1;1;30;0.0;0;2;16;34.05882352941177;33.666666666666664;30.357142857142858;34.23076923076923;1;2;2;2;2;3;2;3;2.0;32.333333333333336
32;33;31;0;39;38;41;39;36;1;43;37;31;45;36;39;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;41;0.0;37;2;30;35.294117647058826;37.44444444444444;36.333333333333336;37.5;1;2;2;2;2;3;2;3;2.0;37.07142857142857
40;30;39;0;38;38;43;43;38;1;36;36;43;41;39;47;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;47;0.0;37;2;35;32.588235294117645;35.111111111111114;37.666666666666664;38.8125;1;2;2;2;2;3;2;3;2.0;37.857142857142854
31;36;32;0;40;40;36;41;44;2;44;41;34;39;40;38;6;13.0;0;6;1;1;34;13.0;1;0;1;1;1;30;0.0;0;2;32;34.411764705882355;37.5;36.733333333333334;37.84615384615385;1;2;2;2;2;3;2;3;2.0;33.916666666666664
40;43;39;0;38;30;42;42;47;1;41;50;38;44;32;39;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;47;0.0;39;2;32;35.411764705882355;39.388888888888886;38.2;41.875;1;2;2;2;2;3;2;3;3.0;41.214285714285715
43;49;31;0;32;43;39;41;45;1;45;42;45;44;37;43;7;16.0;0;7;1;1;32;16.0;1;1;0;1;1;43;0.0;39;2;32;36.411764705882355;39.77777777777778;39.06666666666667;42.125;1;2;2;2;2;3;2;3;3.0;43.57142857142857
39;37;31;1;30;33;37;39;30;2;46;39;43;35;34;38;6;13.0;0;6;1;1;40;13.0;1;0;1;1;1;46;0.0;0;2;0;37.05882352941177;36.611111111111114;40.166666666666664;38.61538461538461;1;2;2;2;2;3;2;3;2.0;36.214285714285715
36;34;30;2;41;36;38;39;42;1;39;46;35;36;36;40;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;42;0.0;37;2;30;37.0;35.94444444444444;40.266666666666666;37.75;1;2;2;2;2;3;2;3;2.0;33.785714285714285
35;33;39;0;31;32;42;37;37;1;38;37;31;42;33;41;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;48;0.0;38;2;31;32.64705882352941;37.5;38.666666666666664;39.0;1;2;2;2;2;3;2;3;3.0;41.142857142857146
46;42;31;0;37;40;42;41;42;1;37;40;35;41;36;44;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;48;0.0;36;2;37;35.94117647058823;38.5;42.666666666666664;39.5625;1;2;2;2;2;3;2;3;3.0;41.5
47;47;39;0;34;36;42;42;44;1;40;35;34;43;39;43;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;39;0.0;38;2;35;40.411764705882355;40.22222222222222;40.6;41.125;1;2;2;2;2;3;2;3;3.0;43.714285714285715
39;30;33;1;45;33;38;37;40;2;39;39;30;35;32;36;7;16.0;0;7;1;1;34;16.0;1;1;1;1;1;42;0.0;30;2;32;33.529411764705884;34.27777777777778;34.86666666666667;35.5625;1;2;2;2;2;3;2;3;2.0;36.142857142857146
34;39;34;1;37;42;32;42;42;1;45;45;38;32;33;33;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;46;0.0;34;2;30;32.411764705882355;35.77777777777778;38.93333333333333;39.0625;1;2;2;2;2;3;2;3;2.0;39.92857142857143
0;36;0;2;34;39;33;36;32;2;33;30;30;37;31;0;4;10.0;0;4;1;1;35;10.0;0;1;1;0;0;0;0.0;34;2;30;36.1764705882353;34.77777777777778;34.84615384615385;33.7;0;2;2;2;2;3;2;3;3.0;41.5
48;0;0;0;30;0;41;0;0;0;0;35;32;35;35;0;0;0.0;0;0;0;0;39;0.0;0;0;0;0;1;0;0.0;0;1;0;31.705882352941178;33.0;40.888888888888886;0.0;0;2;2;2;2;3;2;3;3.0;43.0
46;38;30;1;32;34;36;40;32;1;34;33;33;35;42;39;6;13.0;0;6;2;1;37;13.0;1;0;1;1;1;47;0.0;0;2;30;37.05882352941177;35.888888888888886;36.6;36.46153846153846;1;2;2;2;2;3;2;3;2.0;34.666666666666664
43;45;36;0;34;33;43;40;34;1;43;49;38;43;44;47;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;47;0.0;37;2;32;36.1764705882353;38.611111111111114;39.93333333333333;41.125;1;2;2;2;2;3;2;3;2.0;38.42857142857143
32;36;40;2;33;31;38;35;43;3;31;36;30;33;42;39;6;13.0;0;6;1;1;39;13.0;1;0;2;2;2;37;0.0;0;2;17;32.588235294117645;33.05555555555556;32.86666666666667;37.15384615384615;1;2;2;2;2;3;2;3;2.0;35.0
38;38;38;0;35;34;39;33;42;1;37;33;32;39;36;45;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;46;0.0;37;2;32;38.8235294117647;35.72222222222222;39.266666666666666;40.0;1;2;2;2;2;3;2;3;3.0;43.0
46;42;39;0;39;41;39;41;46;1;45;35;35;41;38;45;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;48;0.0;37;2;37;38.11764705882353;39.666666666666664;41.333333333333336;42.875;1;2;2;2;2;3;2;3;3.0;43.57142857142857
43;35;40;1;38;31;40;37;41;1;31;38;35;38;33;38;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;43;0.0;37;2;30;34.11764705882353;37.166666666666664;38.8;37.375;1;2;2;2;2;3;2;3;3.0;40.214285714285715
43;32;36;2;43;41;40;41;38;1;40;30;34;42;36;44;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;44;0.0;35;2;30;36.588235294117645;34.611111111111114;36.46666666666667;38.3125;1;2;2;2;2;3;2;3;2.0;39.07142857142857
43;40;31;1;30;31;42;43;39;2;35;46;36;38;34;49;7;16.0;0;7;1;1;33;16.0;1;1;1;1;1;47;0.0;36;2;34;31.294117647058822;35.77777777777778;38.93333333333333;39.0625;1;2;2;2;2;3;2;3;2.0;33.714285714285715
42;34;34;1;42;36;39;38;39;2;30;37;33;46;30;30;7;16.0;0;7;1;1;37;16.0;1;1;1;1;1;35;0.0;46;2;41;32.588235294117645;37.44444444444444;38.13333333333333;35.75;1;2;2;2;2;3;2;3;2.0;34.785714285714285
41;37;35;1;35;36;38;36;45;1;36;47;32;40;33;42;6;13.0;0;6;1;1;37;13.0;1;0;0;1;1;41;0.0;0;2;14;34.64705882352941;36.22222222222222;33.13333333333333;39.07692307692308;1;2;2;2;2;3;2;3;2.0;35.166666666666664
44;33;30;0;40;37;43;35;41;1;40;33;38;36;31;50;7;16.0;0;7;1;1;38;16.0;1;2;2;2;1;43;0.0;33;2;31;35.94117647058823;34.05555555555556;37.0;38.3125;1;2;2;2;2;3;2;3;2.0;39.857142857142854
33;33;31;1;34;37;40;39;30;1;39;50;32;33;36;43;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;40;0.0;33;2;35;33.470588235294116;33.666666666666664;38.06666666666667;35.625;1;2;2;2;2;3;2;3;2.0;36.5
44;41;34;2;33;32;38;40;43;2;31;33;38;35;31;42;7;16.0;0;7;1;1;34;16.0;1;1;1;1;1;42;0.0;30;2;40;34.0;33.55555555555556;36.666666666666664;36.6875;1;2;2;2;2;3;2;3;2.0;35.857142857142854
43;46;33;0;34;38;41;43;41;1;36;46;40;41;38;47;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;50;0.0;36;2;38;35.411764705882355;38.77777777777778;42.733333333333334;40.625;1;2;2;2;2;3;2;3;3.0;43.5
39;45;30;1;37;39;33;30;33;1;38;42;40;40;38;39;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;46;0.0;30;2;38;37.588235294117645;35.833333333333336;38.13333333333333;36.875;1;2;2;2;2;3;2;3;3.0;42.0
47;37;34;1;38;38;37;35;42;2;30;36;33;33;33;36;7;16.0;0;7;2;1;33;16.0;1;1;3;2;1;42;0.0;38;2;30;35.294117647058826;33.72222222222222;36.333333333333336;36.625;1;2;2;2;2;3;2;3;3.0;40.54545454545455
39;34;33;1;47;37;40;40;39;1;31;30;38;39;31;37;7;16.0;0;7;1;1;36;16.0;1;1;0;1;1;30;0.0;35;2;31;35.94117647058823;38.166666666666664;37.6;34.0;1;2;2;2;2;3;2;3;2.0;34.42857142857143
0;35;34;1;38;32;41;38;37;1;35;47;40;37;34;31;6;13.0;0;6;1;1;36;13.0;1;0;0;1;0;30;0.0;0;2;0;35.588235294117645;35.833333333333336;38.1;33.76923076923077;1;2;2;2;2;3;2;3;2.0;32.0
40;35;37;0;42;37;43;40;40;1;33;43;36;39;36;42;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;44;0.0;30;2;30;35.411764705882355;37.333333333333336;39.46666666666667;36.5625;1;2;2;2;2;3;2;3;2.0;38.5
46;47;41;0;42;45;44;35;46;1;40;49;32;43;49;41;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;44;2;32;36.529411764705884;40.333333333333336;41.46666666666667;43.875;1;2;2;2;2;3;2;3;3.0;42.92857142857143
37;30;30;2;37;39;44;36;43;2;38;34;46;33;44;47;7;16.0;0;7;1;1;38;16.0;1;1;1;1;1;42;0.0;32;2;30;34.05882352941177;37.111111111111114;35.666666666666664;37.125;1;2;2;2;2;3;2;3;2.0;36.357142857142854
39;41;42;0;32;40;41;44;44;1;42;42;36;43;36;32;7;16.0;0;7;1;1;36;16.0;1;1;0;1;1;43;0.0;34;2;30;35.05882352941177;39.5;38.06666666666667;39.5;1;2;2;2;2;3;2;3;2.0;38.285714285714285
45;42;40;0;48;39;42;42;45;1;44;50;33;42;47;48;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;48;0.0;34;2;30;35.76470588235294;37.388888888888886;41.333333333333336;42.5;1;2;2;2;2;3;2;3;3.0;40.57142857142857
41;42;30;0;45;38;42;43;46;1;42;31;33;41;43;44;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;44;0.0;43;2;32;36.411764705882355;38.72222222222222;37.666666666666664;41.6875;1;2;2;2;2;3;2;3;2.0;39.92857142857143
30;31;30;2;35;34;39;30;45;1;32;40;31;37;35;39;6;13.0;0;6;1;1;30;13.0;1;0;0;1;1;42;0.0;0;2;35;36.35294117647059;34.94444444444444;34.06666666666667;36.15384615384615;1;2;2;2;2;3;2;3;2.0;36.0
38;36;38;1;32;39;45;36;35;1;34;47;41;39;37;35;7;16.0;0;7;2;1;35;16.0;1;1;1;1;1;30;0.0;32;2;30;35.94117647058823;36.5;38.733333333333334;34.125;1;2;2;2;2;3;2;3;2.0;36.5
30;38;30;2;34;36;44;41;36;1;35;36;34;39;37;44;7;16.0;0;7;1;1;37;16.0;1;1;0;1;2;43;0.0;35;2;30;39.294117647058826;34.94444444444444;35.06666666666667;37.0;1;2;2;2;2;3;2;3;2.0;36.0
48;40;30;1;31;31;37;40;32;3;34;32;32;32;36;34;6;13.0;0;6;1;1;38;13.0;1;0;1;1;1;39;0.0;0;2;0;33.294117647058826;33.94444444444444;39.75;34.76923076923077;1;2;2;2;2;3;2;3;2.0;34.0
0;33;0;0;33;37;37;41;0;3;30;31;33;39;33;0;2;5.0;0;2;3;0;30;5.0;0;0;2;0;0;0;0.0;0;2;16;35.94117647058823;36.05555555555556;18.846153846153847;31.2;0;2;2;2;2;3;2;3;2.0;32.0
41;34;36;0;42;40;44;42;40;1;35;43;37;42;44;42;7;16.0;0;7;1;1;36;16.0;1;1;0;1;1;41;0.0;37;2;37;35.529411764705884;39.27777777777778;40.733333333333334;37.625;1;2;2;2;2;3;2;3;2.0;37.5
44;43;30;0;44;40;43;38;38;1;46;33;42;38;41;45;7;16.0;0;7;2;1;34;16.0;1;1;1;1;1;43;0.0;37;2;32;35.35294117647059;38.666666666666664;34.86666666666667;40.4375;1;2;2;2;2;3;2;3;2.0;38.714285714285715
25;33;34;1;30;30;36;41;35;2;33;32;37;33;33;30;6;13.0;0;6;1;1;34;13.0;1;0;2;2;1;39;0.0;0;2;30;32.76470588235294;33.0;31.4;33.92307692307692;1;2;2;2;2;3;2;3;2.0;37.0
40;34;37;0;48;38;36;41;39;1;32;41;37;35;35;42;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;44;0.0;37;2;30;32.94117647058823;37.611111111111114;38.6;37.4375;1;2;2;2;2;3;2;3;2.0;38.142857142857146
45;40;42;0;50;37;42;40;45;1;46;50;38;44;45;44;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;44;0.0;45;2;30;32.11764705882353;40.05555555555556;41.6;43.9375;1;2;2;2;2;3;2;3;3.0;43.285714285714285
38;36;30;1;35;35;39;39;43;2;36;35;36;33;45;41;7;16.0;0;7;1;1;37;16.0;1;1;1;1;1;40;0.0;34;2;33;36.529411764705884;34.833333333333336;36.0;36.875;1;2;2;2;2;3;2;3;2.0;35.57142857142857
41;44;41;1;35;43;39;33;46;1;44;35;33;40;43;41;7;16.0;0;7;1;1;36;16.0;1;1;0;1;1;44;0.0;45;2;37;35.294117647058826;37.888888888888886;37.2;43.6875;1;2;2;2;2;3;2;3;3.0;41.785714285714285
38;30;40;0;40;37;43;36;42;2;38;40;37;40;34;30;7;16.0;0;7;1;1;37;16.0;1;1;1;1;1;33;0.0;47;2;30;38.23529411764706;37.388888888888886;38.733333333333334;37.8125;1;2;2;2;2;3;2;3;2.0;38.214285714285715
41;41;32;0;34;36;43;42;32;1;39;42;42;44;35;33;7;16.0;0;7;1;1;36;16.0;1;1;0;1;1;47;0.0;34;2;38;32.64705882352941;37.333333333333336;40.2;36.8125;1;2;2;2;2;3;2;3;2.0;37.07142857142857
0;34;34;2;31;31;41;38;42;2;30;32;35;42;33;42;7;16.0;0;7;1;1;37;16.0;1;1;3;3;1;50;0.0;46;2;30;34.64705882352941;36.333333333333336;29.733333333333334;39.5;2;2;2;2;2;3;2;3;2.0;33.111111111111114
41;32;30;2;47;38;40;39;35;1;37;35;30;37;30;31;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;35;0.0;33;2;31;34.11764705882353;33.666666666666664;35.733333333333334;33.5;1;2;2;2;2;3;2;3;2.0;35.22222222222222
0;35;37;0;35;35;34;35;33;3;38;36;43;37;33;32;6;13.0;0;6;1;1;37;13.0;1;0;1;1;0;35;0.0;0;2;31;34.64705882352941;34.5;36.76923076923077;35.23076923076923;1;2;2;2;2;3;2;3;2.0;30.428571428571427
33;43;38;0;43;35;40;40;36;1;43;38;36;39;47;39;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;45;0.0;37;2;30;34.470588235294116;37.27777777777778;35.666666666666664;40.125;1;2;2;2;2;3;2;3;2.0;37.714285714285715
39;32;30;1;45;30;35;41;45;1;38;30;44;37;33;43;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;36;0.0;31;2;32;35.294117647058826;35.0;35.46666666666667;36.1875;1;2;2;2;2;3;2;3;2.0;33.785714285714285
35;0;0;2;35;25;38;30;14;0;31;23;30;34;31;0;3;5.0;1;2;2;1;30;7.0;0;0;1;0;1;35;2.0;0;1;0;32.529411764705884;33.07692307692308;34.25;27.285714285714285;1;2;2;2;2;3;2;3;2.0;34.0
44;43;40;1;43;38;34;30;32;1;41;44;31;46;37;36;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;42;0.0;36;2;38;37.94117647058823;40.94444444444444;42.53333333333333;38.5625;1;2;2;2;2;3;2;3;2.0;39.92857142857143
0;35;31;2;45;37;40;35;39;1;31;30;30;41;40;13;6;11.0;1;5;1;1;38;13.0;1;0;0;1;0;46;2.0;0;2;17;34.0;35.333333333333336;33.30769230769231;32.38461538461539;1;2;2;2;2;3;2;3;2.0;37.0
37;35;33;2;40;30;39;38;37;2;36;40;36;39;38;41;6;13.0;0;6;1;1;36;13.0;1;0;1;1;1;46;0.0;0;2;31;34.35294117647059;36.22222222222222;37.2;37.84615384615385;1;2;2;2;2;3;2;3;2.0;35.5
41;34;33;2;32;35;45;38;36;1;32;39;34;39;38;42;7;16.0;0;7;1;1;38;16.0;1;1;1;2;1;39;0.0;35;2;31;34.23529411764706;38.111111111111114;37.333333333333336;35.5625;1;2;2;2;2;3;2;3;2.0;37.57142857142857
41;42;30;1;32;30;43;31;45;1;34;47;43;43;40;39;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;41;0.0;30;2;39;32.705882352941174;38.611111111111114;42.2;36.625;1;2;2;2;2;3;2;3;3.0;42.142857142857146
46;41;31;0;43;44;42;44;50;2;46;50;39;47;42;43;7;16.0;0;7;2;1;32;16.0;1;1;2;1;1;40;0.0;34;2;30;41.8235294117647;43.333333333333336;41.2;40.625;1;2;2;2;2;3;2;3;2.0;39.36363636363637
0;41;30;0;34;37;43;37;42;3;36;49;45;42;38;49;7;16.0;0;7;1;1;40;16.0;1;1;1;1;0;30;0.0;35;2;36;34.411764705882355;38.22222222222222;42.46153846153846;37.3125;1;2;2;2;2;3;2;3;2.0;34.7
47;37;38;0;42;41;40;37;45;1;30;36;30;38;32;34;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;32;0.0;46;2;31;33.705882352941174;34.55555555555556;39.266666666666666;37.5;1;2;2;2;2;3;2;3;2.0;36.36363636363637
0;33;30;1;30;36;34;30;42;1;43;33;35;43;37;32;6;13.0;0;6;1;1;35;13.0;1;0;0;1;0;46;0.0;0;2;28;36.88235294117647;38.111111111111114;33.07692307692308;38.07692307692308;1;2;2;2;2;3;2;3;2.0;38.166666666666664
0;35;30;1;30;30;45;33;40;1;32;46;34;42;32;32;7;16.0;0;7;2;1;33;16.0;1;1;3;2;0;46;0.0;45;2;32;35.294117647058826;36.833333333333336;35.23076923076923;37.3125;2;2;2;2;2;3;2;3;2.0;33.36363636363637
43;44;33;0;35;43;43;31;34;1;37;40;30;44;35;36;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;46;0.0;37;2;30;31.941176470588236;40.27777777777778;38.666666666666664;38.0;1;2;2;2;2;3;2;3;2.0;40.0
44;41;39;0;50;44;45;43;47;1;37;46;40;49;40;40;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;45;0.0;36;2;41;39.470588235294116;42.0;44.06666666666667;40.1875;1;2;2;2;2;3;2;3;3.0;42.214285714285715
44;35;38;0;39;43;43;30;45;1;43;48;37;43;35;50;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;43;0.0;36;2;30;38.64705882352941;38.27777777777778;39.733333333333334;41.1875;1;2;2;2;2;3;2;3;3.0;41.285714285714285
42;40;34;1;33;34;44;39;40;1;37;32;41;41;36;41;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;38;0.0;33;2;40;35.88235294117647;37.72222222222222;41.93333333333333;37.25;1;2;2;2;2;3;2;3;2.0;38.142857142857146
42;40;33;0;45;31;46;40;42;1;36;50;36;35;42;30;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;46;0.0;32;2;30;33.94117647058823;38.27777777777778;40.4;36.625;1;2;2;2;2;3;2;3;3.0;41.285714285714285
39;35;30;2;44;30;39;41;45;1;30;32;31;45;31;40;7;16.0;0;7;1;1;39;16.0;1;1;1;1;1;46;0.0;34;2;32;37.8235294117647;35.94444444444444;36.13333333333333;36.5;2;2;2;2;2;3;2;3;2.0;33.92857142857143
35;35;34;2;38;38;41;35;30;2;34;45;30;35;35;0;5;11.0;0;5;1;1;36;11.0;0;0;2;2;1;41;0.0;0;2;6;37.294117647058826;35.388888888888886;31.666666666666668;34.72727272727273;1;2;2;2;2;3;2;3;2.0;39.333333333333336
48;41;33;0;50;39;44;42;41;1;36;46;39;48;38;50;7;16.0;0;7;1;1;34;16.0;1;1;0;1;1;47;0.0;36;2;33;34.76470588235294;42.44444444444444;42.0;40.0;1;2;2;2;2;3;2;3;2.0;39.0
43;39;38;0;43;46;47;37;41;1;30;37;37;43;40;42;7;16.0;0;7;1;1;39;16.0;1;1;1;2;1;38;0.0;39;2;36;37.64705882352941;38.72222222222222;39.666666666666664;37.6875;1;2;2;2;2;3;2;3;2.0;39.357142857142854
41;47;34;0;37;32;43;32;42;2;31;46;34;43;35;40;7;16.0;0;7;1;1;39;16.0;1;1;1;1;1;50;0.0;37;2;30;37.88235294117647;38.55555555555556;38.4;39.375;1;2;2;2;2;3;2;3;2.0;37.57142857142857
40;37;33;1;31;39;43;31;44;1;39;36;36;38;32;49;7;16.0;0;7;1;1;32;16.0;1;1;0;1;1;46;0.0;37;2;33;36.0;36.833333333333336;39.06666666666667;40.375;1;2;2;2;2;3;2;3;2.0;36.785714285714285
32;36;30;2;45;32;34;38;42;2;38;31;32;46;41;22;6;11.0;1;5;2;1;39;13.0;1;0;2;1;1;34;2.0;0;2;28;36.88235294117647;37.0;33.666666666666664;34.0;1;2;2;2;2;3;2;3;2.0;32.77777777777778
40;32;30;2;31;31;42;37;41;2;36;34;45;37;31;35;7;16.0;0;7;1;1;32;16.0;1;1;1;1;1;30;0.0;46;2;41;33.64705882352941;36.888888888888886;39.93333333333333;36.375;1;2;2;2;2;3;2;3;2.0;38.333333333333336
44;35;34;0;31;31;40;33;40;2;31;35;36;44;39;0;5;11.0;0;5;1;1;38;11.0;0;0;2;1;1;46;0.0;0;2;0;33.294117647058826;37.833333333333336;38.45454545454545;36.63636363636363;2;2;2;2;2;3;2;3;2.0;37.5
42;37;41;0;40;40;41;42;36;1;36;48;36;44;40;39;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;43;0.0;36;2;30;35.470588235294116;40.44444444444444;41.733333333333334;38.0;1;2;2;2;2;3;2;3;3.0;43.785714285714285
40;37;31;1;38;38;48;32;40;1;33;40;34;43;35;14;7;14.0;1;6;1;1;39;16.0;1;1;0;1;1;46;2.0;46;2;35;37.411764705882355;36.833333333333336;38.6;35.8125;1;2;2;2;2;3;2;3;2.0;34.285714285714285
31;22;31;1;37;37;31;40;0;3;36;31;30;33;32;0;4;5.0;2;2;1;0;35;9.0;0;0;2;1;1;15;4.0;0;1;16;31.764705882352942;33.77777777777778;31.4;27.11111111111111;2;2;2;2;2;3;2;3;2.0;34.5
0;43;36;1;30;30;37;32;41;1;33;36;33;42;37;34;6;13.0;0;6;1;1;41;13.0;1;0;0;1;0;36;0.0;0;2;29;31.941176470588236;38.44444444444444;36.083333333333336;36.84615384615385;1;2;2;2;2;3;2;3;2.0;37.333333333333336
0;38;34;0;33;39;38;37;38;3;36;32;47;37;35;30;6;13.0;0;6;2;1;35;13.0;1;0;2;1;0;30;0.0;0;2;34;34.0;34.72222222222222;35.84615384615385;34.46153846153846;1;2;2;2;2;3;2;3;2.0;37.666666666666664
46;38;30;2;44;36;37;39;31;1;31;30;34;40;33;0;5;11.0;0;5;1;1;34;11.0;0;0;1;2;1;46;0.0;0;2;0;32.8235294117647;36.0;30.833333333333332;34.81818181818182;1;2;2;2;2;3;2;3;2.0;37.25
39;38;30;1;39;47;41;43;43;1;31;48;33;39;37;43;7;16.0;0;7;2;1;39;16.0;1;1;1;1;1;46;0.0;31;2;36;34.411764705882355;36.166666666666664;39.4;36.625;1;2;2;2;2;3;2;3;2.0;39.42857142857143
47;35;41;0;40;36;43;38;39;1;38;43;37;49;34;40;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;44;0.0;37;2;31;35.470588235294116;38.77777777777778;39.13333333333333;38.9375;1;2;2;2;2;3;2;3;3.0;40.357142857142854
41;38;33;0;42;31;42;42;42;1;37;48;32;38;39;39;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;36;0.0;36;2;30;33.588235294117645;36.388888888888886;38.93333333333333;37.1875;1;2;2;2;2;3;2;3;3.0;41.0
36;44;37;0;45;35;41;40;42;1;39;43;32;47;32;39;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;42;0.0;37;2;30;33.88235294117647;37.166666666666664;37.6;39.75;1;2;2;2;2;3;2;3;2.0;39.07142857142857
0;35;31;1;43;31;36;37;44;2;32;35;42;41;36;40;6;13.0;0;6;2;1;41;13.0;1;0;2;1;0;46;0.0;0;2;14;36.0;34.333333333333336;32.46153846153846;37.53846153846154;1;2;2;2;2;3;2;3;2.0;36.666666666666664
43;40;35;1;37;37;40;36;45;1;36;49;37;41;30;41;6;13.0;0;6;1;1;34;13.0;1;0;0;1;1;46;0.0;0;2;33;34.294117647058826;35.72222222222222;37.733333333333334;40.15384615384615;1;2;2;2;2;3;2;3;3.0;40.642857142857146
