NOTA_SISDIN;NOTA_ELECPOT;PROMEDIO_SIETE;PROMEDIO_TRES;NOTA_COMDIG;NOTA_FDS;NOTA_VARCOM;CON_MAT_ICFES;NOTA_TFM;PROMEDIO_SEIS;NCC_SIETE;NOTA_COMANA;NAA_SIETE;NOTA_ECO;NCA_SIETE;VECES_COMANA;PG_ICFES;VECES_ELECPOT;NOTA_CCON;VECES_COMDIG;VECES_ADMICRO;NOTA_L_TRES;NCP_SIETE;PROMEDIO_CINCO;NAC_SIETE;CAR_SIETE;NOTA_HSE;NAP_SIETE;VECES_ECO;VECES_FDS;VECES_SISDIN;EPA_SIETE;VECES_DDM;VECES_L_TRES;CREDITOS_ELECPOT;VECES_HSE;RENDIMIENTO_OCHO;PROMEDIO_OCHO
34.0;30.0;35.46666666666667;32.02777777777778;34.0;41.0;30.0;70.26;30.0;41.3125;15.0;36.0;7;30.0;15.0;1;462.1;2;44.0;1;1;42.0;0.0;33.2;7;1;46.0;0;1;1;1;2;1;1;3;1;2.0;40.0
35.0;30.5;36.1;35.5;43.0;30.0;39.0;70.11;38.0;37.6875;15.0;30.0;7;34.0;15.0;1;481.88;2;38.0;1;1;40.0;0.0;35.06666666666667;7;1;43.0;0;1;1;1;2;1;1;3;1;2.0;37.1875
38.0;31.0;35.93333333333333;33.111111111666666;34.0;36.0;30.5;70.11;30.5;38.6875;15.0;37.0;7;32.0;15.0;1;454.68;2;40.0;1;1;43.0;0.0;31.566666666666666;7;1;46.0;0;1;1;1;2;1;1;3;1;2.0;38.46875
32.5;31.0;39.06666666666667;34.166666666666664;42.0;39.0;33.0;67.01;34.0;39.9375;15.0;36.0;7;48.0;15.0;1;464.09;1;50.0;1;1;43.0;0.0;33.63333333333333;7;1;42.0;0;1;1;2;2;1;1;3;1;3.0;44.125
21.0;22.0;31.066666666666666;36.0;37.0;31.0;36.0;67.01;34.0;24.604166666875;15.0;23.66666667;5;33.0;10.0;3;474.19;2;50.0;1;1;39.0;5.0;31.533333333333335;7;2;41.0;2;1;1;2;2;3;1;3;1;3.0;40.1875
36.0;30.0;36.46666666666667;41.44444444444444;42.0;37.0;37.0;77.8;38.0;39.25;15.0;35.0;6;28.5;13.0;1;499.93;1;50.0;1;1;46.0;2.0;37.333333333333336;7;1;36.0;1;2;1;1;2;2;1;3;1;3.0;40.40625
37.0;15.0;23.9;38.27777777777778;0.0;10.0;31.0;77.58;28.5;43.75;10.0;0.0;3;32.0;5.0;0;507.62;2;50.0;0;1;0.0;5.0;33.36666666666667;5;1;36.0;2;1;1;1;1;0;0;3;1;2.0;31.166666666666668
32.0;34.0;37.46666666666667;31.708333333333332;32.0;38.0;31.0;70.26;39.0;32.375;15.0;33.0;7;43.0;15.0;1;466.51;1;44.0;1;1;47.0;0.0;36.333333333333336;7;0;44.0;0;1;1;1;2;1;1;3;1;2.0;37.8125
40.0;30.0;36.2;31.694444444444443;36.0;33.0;30.0;70.11;30.0;36.5625;15.0;30.0;7;39.0;15.0;1;465.4;1;50.0;1;1;41.0;0.0;32.4;7;1;39.0;0;1;2;1;2;1;1;3;1;2.0;38.375
42.0;47.0;41.266666666666666;38.888888888888886;41.0;39.0;34.0;70.26;38.0;41.1875;15.0;37.0;7;36.0;15.0;1;472.77;1;50.0;1;1;41.0;0.0;36.266666666666666;7;0;39.0;0;1;1;1;2;1;1;3;1;3.0;42.3125
34.0;46.0;42.266666666666666;35.72222222222222;42.0;43.0;27.0;74.12;36.0;43.9375;15.0;42.0;7;43.0;15.0;1;467.77;1;50.0;1;1;43.0;0.0;35.0;7;0;44.0;0;1;1;1;2;1;1;3;1;2.0;39.0625
35.0;19.5;33.36666666666667;35.888888888888886;38.0;31.0;33.0;70.26;27.5;34.71875;15.0;26.5;6;33.5;12.0;2;468.45;2;37.0;1;1;43.0;3.0;31.7;7;2;43.0;1;2;1;1;2;2;1;3;1;2.0;39.375
33.0;21.0;33.30769230769231;33.0;40.0;33.0;34.0;64.16;33.0;34.249999999375;13.0;29.33333333;5;41.0;10.0;3;471.06;2;50.0;1;1;0.0;3.0;33.53333333333333;6;1;36.0;1;1;1;1;2;2;0;3;1;2.0;35.937500000625
32.0;26.5;36.7;35.138888888888886;37.0;43.0;32.0;64.24;31.0;35.8125;15.0;27.0;6;36.0;12.0;2;485.75;2;50.0;1;1;48.0;3.0;31.966666666666665;7;1;42.0;1;1;1;1;2;2;1;3;1;2.0;38.1875
32.0;23.0;32.4;33.77777777777778;35.0;36.0;32.0;70.11;24.5;36.5625;15.0;35.0;6;36.0;12.0;1;474.1;3;35.0;1;1;31.0;3.0;32.833333333333336;7;2;42.0;1;1;1;2;2;1;1;3;1;2.0;35.1875
41.0;29.0;39.06666666666667;32.333333333333336;39.0;39.0;39.0;67.01;31.66666667;39.4375;15.0;32.0;6;47.0;12.0;1;441.96;2;49.0;1;1;42.0;3.0;33.277777778;7;1;44.0;1;1;1;1;2;1;1;3;1;2.0;37.34375
45.0;42.0;43.266666666666666;40.166666666666664;43.0;45.0;37.0;70.11;40.0;45.375;15.0;42.0;7;43.0;15.0;1;476.94;1;50.0;1;1;42.0;0.0;41.13333333333333;7;0;44.0;0;1;1;1;2;1;1;3;1;4.0;45.125
38.0;26.0;36.93333333333333;37.5;38.0;45.0;36.0;70.26;34.0;38.5625;15.0;31.0;6;37.0;12.0;1;480.17;2;50.0;1;1;40.0;3.0;34.86666666666667;7;1;42.0;1;1;1;1;2;1;1;3;1;2.0;39.25
43.0;42.0;43.8;43.05555555555556;45.0;46.0;37.0;61.49;37.0;37.375;15.0;40.0;7;43.0;15.0;1;478.04;1;50.0;1;1;43.0;0.0;41.06666666666667;7;0;46.0;0;1;1;1;2;1;1;3;1;4.0;45.5
31.0;32.0;33.69230769230769;35.72222222222222;34.0;34.0;30.0;88.88;31.5;36.875;13.0;29.0;6;33.5;13.0;2;492.45;2;50.0;1;1;0.0;0.0;30.5;6;2;43.0;0;2;1;1;2;1;0;3;1;2.0;40.0
31.0;30.0;33.2;35.0;33.0;32.0;28.33333333;77.8;25.5;34.84375;15.0;37.0;6;28.5;13.0;1;490.98;1;42.0;1;1;42.0;2.0;32.166666666666664;7;1;42.0;1;2;1;1;2;1;1;3;1;2.0;39.4375
28.5;30.0;33.30769230769231;32.27777777777778;37.0;38.0;35.0;61.53;24.0;33.291666666875;13.0;24.66666667;4;27.5;9.0;3;479.09;1;43.0;1;2;0.0;4.0;29.58888888933333;6;2;44.0;2;2;1;2;2;1;0;3;1;2.0;36.15625
48.0;48.0;43.266666666666666;34.5;40.0;43.0;30.0;73.76;37.0;45.4375;15.0;43.0;7;40.0;15.0;1;470.65;1;50.0;1;1;39.0;0.0;42.2;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;42.0625
36.0;32.0;38.2;31.86111111111111;40.0;40.0;39.0;70.26;37.0;39.9375;15.0;37.0;7;32.5;15.0;1;469.52;1;38.0;1;2;50.0;0.0;36.3;7;1;40.0;0;2;1;1;2;1;1;3;1;2.0;36.4375
34.0;28.0;31.2;32.33333333388889;31.0;27.5;19.66666667;74.56;29.0;36.75;15.0;34.0;5;32.0;10.0;1;458.77;2;44.0;1;1;36.0;5.0;31.055555555999998;7;2;32.0;2;1;2;1;2;1;1;3;1;2.0;34.625
39.0;38.0;38.93333333333333;35.22222222222222;40.0;38.0;40.0;67.01;32.0;40.9375;15.0;36.0;7;36.0;15.0;1;490.84;1;50.0;1;1;41.0;0.0;34.6;7;0;42.0;0;1;1;1;2;1;1;3;1;3.0;40.9375
41.0;31.0;36.8;34.666666666666664;35.0;41.0;31.0;67.01;43.0;38.15625;15.0;38.0;7;30.0;15.0;1;469.75;1;24.5;1;1;43.0;0.0;39.8;7;0;44.0;0;1;1;1;2;1;1;3;1;2.0;37.0
35.0;27.0;36.93333333333333;35.0;40.0;43.0;42.0;70.11;37.0;39.125;15.0;32.0;6;33.0;12.0;1;504.01;2;45.0;1;1;44.0;3.0;36.93333333333333;7;1;43.0;1;1;1;1;2;1;1;3;1;3.0;40.1875
33.0;31.0;38.93333333333333;34.333333333333336;42.0;35.0;28.5;67.01;37.0;36.96875;15.0;32.0;7;47.0;15.0;1;501.71;1;42.0;1;1;43.0;0.0;35.8;7;0;49.0;0;1;1;1;2;2;1;3;1;2.0;35.59375
46.0;47.0;43.13333333333333;43.0;40.0;41.0;46.0;64.24;47.0;44.3125;15.0;41.0;7;41.0;15.0;1;463.19;1;50.0;1;1;43.0;0.0;41.733333333333334;7;0;44.0;0;1;1;1;2;1;1;3;1;3.0;40.5
33.0;33.0;35.53333333333333;30.416666666666668;40.0;33.0;35.0;67.13;29.0;34.8125;15.0;31.0;7;30.0;15.0;1;468.11;1;42.0;1;1;39.0;0.0;31.4;7;1;44.0;0;2;1;1;2;1;1;3;1;2.0;38.875
42.0;42.0;41.6;37.833333333333336;43.0;36.0;35.0;67.01;33.0;46.0625;15.0;41.0;7;38.0;15.0;1;454.29;1;50.0;1;1;47.0;0.0;38.8;7;0;43.0;0;1;1;1;2;1;1;3;1;2.0;38.25
37.0;30.0;38.06666666666667;36.111111111111114;43.0;39.0;40.0;56.43;38.0;35.75;15.0;37.0;7;34.0;15.0;1;444.52;1;43.0;1;1;44.0;0.0;34.8;7;0;44.0;0;1;1;1;2;1;1;3;1;2.0;36.125
39.0;30.0;38.4;38.666666666666664;42.0;38.0;40.0;64.24;38.0;41.4375;15.0;30.0;7;36.0;15.0;1;463.46;2;50.0;1;1;45.0;0.0;38.266666666666666;7;2;44.0;0;2;1;1;2;1;1;3;1;2.0;38.3125
29.5;25.0;33.4;33.55555555555556;32.0;36.0;27.5;61.53;33.0;34.78125;15.0;34.0;5;37.0;10.0;2;474.39;3;50.0;1;2;41.0;5.0;31.7;7;3;43.0;2;1;2;2;2;2;1;3;1;2.0;34.75
39.0;32.0;40.266666666666666;37.27777777777778;41.0;40.0;42.0;73.76;46.0;42.1875;15.0;39.0;7;47.0;15.0;1;476.36;1;43.0;1;1;45.0;0.0;36.666666666666664;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;43.9375
29.0;16.0;32.0;24.194444443888887;41.0;0.0;38.0;64.24;26.5;24.321428571428573;13.0;30.0;3;29.5;6.0;1;472.04;1;0.0;1;1;43.0;7.0;23.54444444466667;6;2;42.0;3;2;0;2;1;1;1;3;1;2.0;35.0
32.0;26.5;33.3;31.47222222222222;34.0;26.0;28.0;73.76;34.0;34.125;15.0;33.0;5;32.0;10.0;1;451.88;2;46.0;1;1;48.0;5.0;33.4;7;2;42.0;2;1;2;1;2;1;1;3;1;2.0;38.25
45.0;31.0;39.733333333333334;36.333333333333336;44.0;33.0;35.0;67.13;34.0;41.1875;15.0;32.0;7;41.0;15.0;1;459.42;1;50.0;1;1;44.0;0.0;33.9;7;0;45.0;0;1;1;1;2;1;1;3;1;2.0;39.75
40.0;33.0;38.53333333333333;37.166666666666664;43.0;32.0;39.0;67.13;44.0;42.625;15.0;30.0;7;37.5;15.0;1;484.24;1;50.0;1;1;44.0;0.0;40.93333333333333;7;1;43.0;0;2;1;1;2;1;1;3;1;2.0;37.5625
31.5;25.0;33.13333333333333;34.52777777777778;34.0;34.0;29.5;63.73;34.0;37.3125;15.0;37.0;6;30.0;12.0;1;480.95;2;49.0;1;1;44.0;3.0;31.800000000666667;7;2;41.0;1;1;1;2;2;1;1;3;1;2.0;34.875
34.0;37.0;34.4;35.94444444444444;33.0;33.0;31.5;68.11;30.0;36.39583333375;15.0;37.0;7;30.0;15.0;1;466.32;1;45.0;1;2;37.0;0.0;32.79999999933333;7;1;38.0;0;1;1;2;2;1;1;3;1;3.0;40.125
40.0;23.5;34.36666666666667;38.55555555555556;36.0;35.0;44.0;62.48;38.0;28.375;15.0;30.0;6;32.5;12.0;1;451.57;2;42.0;1;1;42.0;3.0;33.266666666666666;7;2;38.0;1;2;1;1;2;1;1;3;1;2.0;38.53125
33.5;32.0;34.53333333333333;37.72222222222222;39.0;32.0;40.0;65.27;31.0;37.125;15.0;30.0;7;32.0;15.0;1;445.05;1;50.0;1;1;37.0;0.0;32.6;7;1;36.0;0;1;1;2;2;1;1;3;1;3.0;41.0
30.0;29.0;31.533333333333335;36.94444444444444;37.0;30.0;33.0;73.57;34.0;36.0625;15.0;35.0;5;30.0;11.0;1;438.17;2;30.0;1;1;39.0;4.0;36.2;7;2;17.0;2;1;1;1;2;2;1;3;2;2.0;33.34375
34.5;24.33333333;31.933333332666667;34.75;34.0;30.0;34.0;62.48;37.0;33.5;15.0;37.0;6;33.0;12.0;1;460.16;3;40.0;1;2;38.0;3.0;34.366666667333334;7;2;33.0;1;1;1;2;2;2;1;3;1;3.0;40.1875
39.0;25.5;33.9;34.333333333333336;37.0;30.0;32.0;68.11;35.0;34.8125;15.0;32.0;6;32.0;12.0;1;448.03;2;50.0;1;1;36.0;3.0;32.46666666666667;7;1;47.0;1;1;1;1;2;1;1;3;1;2.0;39.1875
30.0;24.33333333;32.533333332666665;32.22222222222222;34.0;31.0;35.0;67.01;30.0;30.4375;15.0;30.0;6;30.5;12.0;1;483.17;3;42.0;1;1;41.0;3.0;35.86666666666667;7;2;48.0;1;2;1;1;2;2;1;3;1;2.0;35.34375
30.0;23.5;30.966666666666665;32.22222222222222;38.0;24.5;33.0;70.11;34.0;33.666666666249995;15.0;35.0;5;30.5;10.0;1;439.26;2;33.0;1;1;35.0;5.0;32.4;7;3;40.0;2;2;2;1;2;1;1;3;1;2.0;39.1875
37.0;36.0;41.8;41.05555555555556;45.0;48.0;43.0;72.55;41.0;39.0;15.0;35.0;7;37.0;15.0;1;490.42;1;50.0;1;1;47.0;0.0;40.86666666666667;7;0;46.0;0;1;1;1;2;1;1;3;1;3.0;42.6875
33.0;25.5;32.255555556;33.77777777777778;38.0;22.66666667;34.5;62.56;36.0;34.875;15.0;31.0;5;34.5;10.0;1;459.61;2;30.0;1;1;37.0;5.0;34.46666666666667;7;4;39.0;2;2;3;2;2;1;1;3;1;3.0;40.125
33.5;22.5;33.63333333333333;34.611111111111114;37.0;34.0;30.5;61.53;30.0;35.999999999375;15.0;39.0;6;36.0;12.0;1;453.64;2;48.0;1;1;40.0;3.0;31.333333333333332;7;2;39.0;1;1;1;2;2;3;1;3;1;2.0;39.625
40.0;28.0;35.6;31.25;39.0;33.0;30.0;61.49;40.0;35.375;15.0;31.0;6;42.0;12.0;1;459.35;2;35.0;1;2;30.0;3.0;34.47777777733334;7;1;43.0;1;1;1;1;2;1;1;3;1;2.0;37.9375
23.0;8.0;24.766666666;32.888888888888886;0.0;25.33333333;42.0;60.48;34.0;28.666666666;10.0;23.33333333;2;0.0;3.0;3;460.16;2;0.0;0;1;44.0;7.0;27.533333333333335;5;3;39.0;3;0;3;2;1;1;1;3;1;2.0;37.6
39.0;31.0;33.86666666666667;30.527777778333334;40.0;31.0;26.5;59.86;35.0;34.30208333375;15.0;28.5;6;26.5;13.0;2;455.67;1;33.0;1;1;34.0;2.0;32.688888889333334;7;1;34.0;1;2;1;1;2;1;1;3;1;2.0;33.71875
34.0;25.0;36.93333333333333;40.111111111111114;36.0;48.0;41.0;54.74;30.0;36.3125;15.0;34.0;6;38.0;12.0;2;459.55;2;43.0;1;1;44.0;3.0;35.46666666666667;7;1;43.0;1;1;1;1;2;1;1;3;1;2.0;38.125
40.0;26.0;34.06666666666667;32.58333333277778;34.0;38.0;38.0;65.27;26.0;36.0625;15.0;31.0;6;33.5;12.0;1;460.44;2;46.0;1;2;35.0;3.0;31.966666666666665;7;2;38.0;1;2;1;1;2;2;1;3;1;3.0;41.25
41.0;27.0;38.0;36.333333333333336;42.0;34.0;37.0;46.45;28.0;40.5;15.0;35.0;6;42.0;12.0;1;416.32;2;42.0;1;1;40.0;3.0;29.466666666666665;7;1;49.0;1;1;1;1;2;1;1;3;1;2.0;36.71875
32.5;26.66666667;33.06666666733334;34.77777777777778;36.0;32.0;38.0;64.24;30.0;37.78125;15.0;37.0;6;30.0;12.0;1;430.05;3;40.0;1;1;37.0;3.0;31.322222222666664;7;2;45.0;1;1;1;2;2;2;1;3;1;2.0;39.1875
30.0;0.0;31.571428571428573;33.97222222222222;0.0;0.0;37.0;67.13;0.0;31.375;7.0;17.0;4;34.5;7.0;1;435.76;0;42.0;0;1;31.0;0.0;39.0;4;1;30.0;0;2;0;1;2;0;1;3;1;1.0;20.0
32.0;21.5;29.5625;36.888888888888886;36.0;0.0;30.0;65.27;36.0;25.595238095714286;8.0;35.0;2;0.0;5.0;1;469.58;2;16.0;1;1;0.0;3.0;22.544444444399996;3;1;0.0;1;0;0;1;1;1;0;3;0;1.0;29.181818181818183
31.0;19.66666667;29.846153846923077;37.361111111111114;35.0;30.0;32.0;61.4;28.5;36.53125;13.0;32.0;5;34.5;10.0;1;431.92;3;45.0;1;1;0.0;3.0;32.333333333333336;6;3;33.0;1;2;1;2;1;1;0;3;1;2.0;39.1875
33.0;34.0;39.13333333333333;40.0;40.0;46.0;40.0;62.82;30.0;38.15625;15.0;28.5;7;39.0;15.0;2;449.52;1;45.0;1;1;43.0;0.0;35.56666666666667;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;40.5625
39.0;27.5;32.43333333333333;33.02777777777778;32.0;33.0;30.0;58.94;30.0;33.96875;15.0;30.5;6;34.0;12.0;2;442.66;2;41.0;2;2;31.0;3.0;27.7;7;2;34.0;1;1;1;1;2;1;1;3;1;2.0;33.53125
38.0;25.0;33.333333333333336;33.388888888888886;33.0;34.0;39.0;82.16;31.0;32.593749999375;15.0;27.0;6;31.0;12.0;2;448.93;2;26.5;1;1;40.0;3.0;35.08888888933333;7;1;40.0;1;1;1;1;2;1;1;3;1;2.0;38.4375
42.0;47.0;45.8;44.166666666666664;42.0;50.0;39.0;74.32;48.0;43.8125;15.0;45.0;7;48.0;15.0;1;459.19;1;45.0;1;1;48.0;0.0;44.93333333333333;7;0;44.0;0;1;1;1;2;1;1;3;1;4.0;46.625
39.0;30.0;31.6;35.111111111111114;33.0;25.5;39.0;61.49;25.0;32.562499999375;15.0;21.33333333;5;29.0;11.0;3;444.4;2;43.0;2;1;31.0;4.0;31.233333333333334;7;4;36.0;2;3;2;1;2;1;1;3;1;2.0;35.3125
16.0;0.0;32.416666666666664;31.47222222222222;31.0;37.0;26.66666667;64.16;37.0;31.375;12.0;34.0;5;39.0;10.0;1;461.65;0;38.0;1;3;41.0;2.0;31.866666666;6;1;30.0;1;1;1;2;2;1;1;3;1;2.0;31.45
37.0;30.0;34.6;32.916666666666664;38.0;30.0;27.0;69.99;32.0;35.0625;15.0;37.0;7;31.0;15.0;1;460.21;1;43.0;1;1;39.0;0.0;33.36666666666667;7;0;41.0;0;1;1;1;2;2;1;3;1;2.0;38.8125
32.0;30.0;32.13333333333333;33.72222222222222;39.0;15.0;43.0;62.48;30.0;29.84375;15.0;31.0;6;34.5;13.0;2;464.21;2;50.0;1;2;40.0;2.0;32.93333333333333;7;4;32.0;1;2;2;2;2;2;1;3;1;2.0;34.5
37.0;0.0;36.2;34.166666666666664;0.0;0.0;44.0;64.16;36.0;30.125;5.0;36.0;3;30.0;5.0;1;442.88;0;50.0;0;1;0.0;0.0;41.46153846153846;3;0;47.0;0;1;0;1;2;1;0;3;1;2.0;36.0
40.0;29.0;36.0;39.0;34.0;43.0;32.5;59.86;29.5;36.34375;15.0;28.0;6;33.0;12.0;2;457.37;2;46.0;1;1;37.0;3.0;32.86666666666667;7;1;45.0;1;1;1;1;2;2;1;3;1;3.0;40.25
0.0;0.0;33.466666668;29.277777778333334;0.0;0.0;38.0;73.57;33.0;22.23076923076923;5.0;9.0;2;28.66666667;3.0;1;477.59;0;41.0;0;3;37.0;2.0;23.384615385384617;3;1;36.0;1;3;0;0;2;0;1;3;1;2.0;40.0
33.0;35.0;35.8;37.55555555555556;36.0;33.0;35.0;61.53;36.0;38.5;15.0;34.0;7;38.0;15.0;1;448.1;1;41.0;1;1;39.0;0.0;36.06666666666667;7;0;38.0;0;1;1;1;2;1;1;3;1;2.0;39.875
30.0;32.0;34.86666666666667;35.94444444444444;38.0;33.0;33.0;64.16;35.0;38.8125;15.0;32.0;7;39.0;15.0;1;440.62;1;45.0;1;1;35.0;0.0;33.7;7;0;39.0;0;1;1;1;2;1;1;3;1;2.0;39.25
40.0;27.33333333;34.133333332666666;31.805555555555557;34.0;34.0;31.5;58.94;33.0;37.0;15.0;31.0;6;32.5;12.0;2;461.13;3;46.0;1;2;36.0;3.0;35.166666666666664;7;2;43.0;1;2;1;1;2;1;1;3;1;2.0;36.6875
41.0;29.0;35.8;35.111111111111114;43.0;37.0;34.0;71.05;36.0;38.375;15.0;30.0;6;30.0;12.0;1;440.37;2;42.0;1;1;30.0;3.0;34.06666666666667;7;1;45.0;1;1;1;1;2;1;1;3;1;2.0;36.625
41.0;30.0;38.8;38.611111111111114;42.0;35.0;37.0;70.23;35.0;37.375;15.0;33.0;7;40.0;15.0;1;495.36;2;49.0;1;1;45.0;0.0;37.4;7;1;44.0;0;1;1;1;2;1;1;3;1;3.0;41.375
34.0;30.5;33.166666666666664;33.083333333333336;41.0;30.0;30.5;64.24;30.0;34.3125;15.0;28.0;6;26.5;13.0;2;452.93;2;46.0;1;2;32.0;2.0;32.9;7;3;38.0;1;2;1;1;2;1;2;3;1;2.0;39.375
38.0;33.0;38.6;32.388888888888886;36.0;44.0;30.0;58.94;36.0;35.65625;15.0;29.0;7;43.0;15.0;2;448.43;1;43.0;1;2;40.0;0.0;30.955555555999997;7;0;42.0;0;1;1;1;2;2;1;3;1;2.0;37.875
36.0;32.0;38.266666666666666;33.833333333333336;39.0;34.0;38.0;66.17;32.0;40.125;15.0;39.0;7;43.0;15.0;1;484.84;1;46.0;1;1;43.0;0.0;35.666666666666664;7;0;49.0;0;1;1;1;2;1;1;3;1;2.0;39.875
39.0;32.0;36.8;33.94444444444444;41.0;32.0;33.0;74.62;35.0;34.75;15.0;37.0;7;38.0;15.0;1;509.44;2;41.0;1;1;37.0;0.0;31.98888888933333;7;1;41.0;0;1;1;1;2;1;1;3;1;3.0;40.375
41.0;41.0;42.6;39.22222222222222;41.0;43.0;39.0;75.41;37.0;39.75;15.0;36.0;7;42.0;15.0;1;488.94;1;46.0;1;1;49.0;0.0;38.46666666666667;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;43.0625
40.0;35.0;40.13333333333333;36.77777777777778;39.0;44.0;32.0;66.17;40.0;39.0;15.0;35.0;7;38.0;15.0;1;507.21;1;47.0;1;1;49.0;0.0;37.13333333333333;7;0;38.0;0;1;1;1;2;1;1;3;1;2.0;39.59375
44.0;30.0;34.4;30.805555555555557;34.0;31.0;36.0;68.39;28.5;34.5625;15.0;27.0;7;33.0;15.0;2;477.23;2;46.0;1;1;37.0;0.0;30.766666666666666;7;3;34.0;0;2;2;1;2;1;1;3;1;2.0;39.0625
21.5;38.0;34.2;29.61111111111111;37.0;26.0;34.0;78.36;41.0;40.25;15.0;32.0;5;33.0;11.0;2;535.95;1;44.0;1;1;39.0;4.0;35.42222222266666;7;3;49.0;2;2;2;2;2;1;1;3;1;2.0;36.5
41.0;38.0;41.266666666666666;37.111111111111114;38.0;47.0;41.0;71.35;39.0;43.5;15.0;41.0;7;37.0;15.0;1;478.36;1;50.0;1;1;48.0;0.0;39.46666666666667;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;44.625
0.0;0.0;35.0;33.888888888888886;0.0;0.0;30.5;82.87;36.5;19.4375;3.0;0.0;2;35.0;3.0;0;490.85;0;22.0;0;3;0.0;0.0;23.166666666666668;2;0;35.0;0;1;0;0;2;0;0;3;1;2.0;31.0
34.0;30.0;36.666666666666664;33.97222222222222;42.0;34.0;38.0;74.62;31.0;39.46875;15.0;33.0;7;33.0;15.0;1;475.72;1;49.0;1;1;42.0;0.0;32.56666666666667;7;0;48.0;0;1;1;1;2;1;1;3;1;2.0;38.6875
35.0;26.5;32.7;34.27777777777778;34.0;33.0;39.0;72.05;30.0;37.28125;15.0;31.5;6;30.0;12.0;2;490.32;2;43.0;1;1;39.0;3.0;34.8;7;1;35.0;1;1;1;1;2;1;1;3;1;2.0;38.8125
39.0;41.0;38.46666666666667;37.111111111111114;38.0;26.0;40.0;78.36;33.0;36.96875;15.0;28.5;6;42.0;13.0;2;468.03;1;31.0;1;1;41.0;2.0;37.733333333333334;7;1;44.0;1;1;2;1;2;1;1;3;1;2.0;39.0
38.0;23.0;35.46666666666667;32.75;38.0;34.0;37.0;71.35;42.0;35.34375;15.0;32.0;6;38.0;12.0;1;525.8;2;49.0;1;1;47.0;3.0;36.2;7;1;35.0;1;1;1;1;2;2;1;3;1;2.0;34.90625
40.0;38.0;39.333333333333336;35.333333333333336;34.0;35.0;31.5;82.87;42.0;40.6875;15.0;37.0;7;44.0;15.0;1;485.76;1;39.0;1;1;47.0;0.0;35.46666666666667;7;0;42.0;0;1;1;1;2;1;1;3;1;3.0;44.6875
36.0;40.0;38.8;36.22222222222222;38.0;43.0;30.0;75.41;30.0;43.4375;15.0;39.0;7;35.0;15.0;1;448.37;1;46.0;1;1;40.0;0.0;35.266666666666666;7;0;40.0;0;1;1;1;2;1;1;3;1;4.0;45.25
41.0;31.0;36.86666666666667;39.388888888888886;37.0;33.0;41.0;79.26;34.0;41.5;15.0;34.0;7;36.0;15.0;1;510.03;1;50.0;1;1;43.0;0.0;38.733333333333334;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;42.5
42.0;37.0;40.93333333333333;38.05555555555556;38.0;44.0;39.0;65.63;37.0;41.875;15.0;37.0;7;41.0;15.0;1;478.52;1;49.0;1;1;45.0;0.0;40.4;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;43.3125
44.0;30.0;39.46666666666667;35.611111111111114;39.0;45.0;34.0;78.36;30.0;43.0625;15.0;40.0;7;41.0;15.0;1;487.89;1;40.0;1;1;39.0;0.0;36.93333333333333;7;0;47.0;0;1;1;1;2;1;1;3;1;3.0;42.75
38.0;39.0;36.0;30.083333333333332;32.0;30.0;33.0;75.41;33.0;36.0625;15.0;31.0;7;34.0;15.0;1;471.33;1;33.0;2;1;41.0;0.0;31.366666666666667;7;1;41.0;0;1;1;1;2;1;1;3;1;2.0;36.5625
30.0;31.0;35.6;33.05555555555556;44.0;30.0;30.0;65.63;30.0;38.03125;15.0;38.0;7;30.0;15.0;1;527.12;1;39.0;1;1;42.0;0.0;35.93333333333333;7;0;45.0;0;1;1;1;2;2;1;3;1;3.0;41.3125
41.0;30.0;35.06666666666667;35.22222222222222;37.0;26.5;36.0;65.63;34.0;41.0;15.0;37.0;6;39.0;13.0;1;489.59;1;49.0;1;1;37.0;2.0;36.6;7;1;38.0;1;1;2;1;2;1;1;3;1;3.0;40.375
28.0;33.0;36.333333333333336;33.97222222166667;43.0;33.0;30.0;82.87;31.0;38.3125;15.0;39.0;5;25.0;11.0;1;527.58;1;50.0;1;1;50.0;4.0;34.2;7;2;45.0;2;2;1;2;2;1;1;3;1;3.0;43.8125
40.0;36.0;42.0;35.52777777777778;41.0;43.0;37.0;63.02;35.0;42.9375;15.0;40.0;7;46.0;15.0;1;511.61;1;50.0;1;1;48.0;0.0;39.666666666666664;7;0;45.0;0;1;1;1;2;1;1;3;1;3.0;41.875
38.0;34.0;36.733333333333334;33.388888888888886;30.0;34.0;36.0;74.62;32.0;40.625;15.0;36.0;7;37.0;15.0;1;490.87;1;49.0;1;1;46.0;0.0;36.53333333333333;7;0;49.0;0;1;1;1;2;1;1;3;1;2.0;40.0
41.0;33.0;35.733333333333334;34.166666666666664;38.0;30.0;31.0;75.41;36.0;38.25;15.0;34.0;7;30.0;15.0;1;496.12;1;44.0;1;1;39.0;0.0;34.233333333333334;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;40.9375
