LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;CREDITOS_DIFERENCIAL;ESTADO_FINAL;NOTA_DIFERENCIAL;VECES_DIFERENCIAL;NOTA_DIBUJO;VECES_DIBUJO;CREDITOS_DIBUJO;NOTA_QUIMICA;VECES_QUIMICA;CREDITOS_QUIMICA;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEMINARIO;VECES_SEMINARIO;CREDITOS_SEMINARIO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
0;353.0;69.0;0.0;68.0;81.0;10;39.53333333333333;0;15;15;0;7;7;0;2;4;2;33.0;1;33.0;1;2;41.0;1;3;33.0;1;1;45.0;1;2;49.0;1;1;50.0;1;2;2;37.88888888888889
0;340.0;75.0;0.0;69.0;53.0;7;32.76923076923077;0;13;7;6;6;4;2;2;4;2;28.0;1;28.0;1;2;36.0;1;3;35.0;1;1;34.0;1;2;47.0;1;1;0.0;0;2;0;0.0
0;343.0;77.0;0.0;65.0;68.0;3;38.66666666666666;0;15;15;0;7;7;0;2;4;2;30.0;1;32.0;1;2;46.0;1;3;35.0;1;1;45.0;1;2;45.0;1;1;44.0;1;2;2;36.4
0;338.0;73.0;0.0;71.0;72.0;8;37.07692307692308;0;13;13;0;6;6;0;2;4;2;31.0;1;31.0;1;2;43.0;1;3;36.0;1;1;41.0;1;2;49.0;1;1;0.0;0;2;2;35.16666666666666
0;354.0;69.0;0.0;68.0;59.0;20;33.92307692307692;1;13;13;0;6;6;0;2;4;2;32.5;2;35.0;1;2;31.0;1;3;34.0;1;1;37.0;1;2;40.0;1;1;0.0;0;2;1;27.66666666666667
0;341.0;76.0;0.0;68.0;62.0;10;26.92307692307692;0;13;4;9;6;2;4;1;4;11;22.0;1;26.0;1;2;35.0;1;3;16.0;1;1;21.0;1;2;47.0;1;1;0.0;0;2;0;0.0
0;351.0;74.0;0.0;66.0;60.0;20;36.92307692307692;1;13;13;0;6;6;0;2;4;2;33.0;2;35.0;1;2;41.0;1;3;35.0;1;1;37.0;1;2;46.0;1;1;0.0;0;2;2;33.0
0;343.0;75.0;0.0;66.0;74.0;10;36.0;0;13;13;0;6;6;0;2;4;2;35.0;1;31.0;1;2;40.0;1;3;34.0;1;1;34.0;1;2;44.0;1;1;0.0;0;2;1;12.53333333333333
0;144.0;75.0;0.0;72.0;0.0;8;33.65384615384615;1;13;10;3;6;5;1;2;4;2;37.0;1;36.0;1;2;15.5;2;3;42.0;1;1;42.0;1;2;45.0;1;1;0.0;0;2;2;37.86666666666667
0;353.0;70.0;0.0;70.0;61.0;7;33.63636363636363;0;11;11;0;6;6;0;2;4;2;0.0;0;36.0;1;2;30.0;1;3;39.0;1;1;36.0;1;2;37.0;1;1;30.0;1;2;0;0.0
0;345.0;77.0;0.0;66.0;59.0;8;25.25;0;12;9;3;5;4;1;1;4;2;30.0;1;30.0;1;2;5.0;1;3;40.0;1;1;34.0;1;2;0.0;0;1;0.0;0;2;0;0.0
0;338.0;70.0;0.0;71.0;68.0;11;34.36363636363637;0;11;11;0;6;6;0;2;4;2;0.0;0;33.0;1;2;34.0;1;3;41.0;1;1;36.0;1;2;37.0;1;1;30.0;1;2;0;0.0
0;351.0;74.0;0.0;64.0;60.0;12;29.66666666666667;0;15;11;4;7;6;1;1;4;2;16.0;1;33.0;1;2;32.0;1;3;41.0;1;1;36.0;1;2;38.0;1;1;34.0;1;2;0;0.0
0;352.0;69.0;0.0;65.0;77.0;19;26.13333333333333;0;15;6;9;7;4;3;1;4;2;18.0;1;32.0;1;2;22.0;1;3;40.0;1;1;31.0;1;2;34.0;1;1;27.0;1;2;0;0.0
0;342.0;71.0;0.0;66.0;67.0;11;25.30769230769231;0;13;6;7;6;4;2;1;4;2;20.0;1;33.0;1;2;18.0;1;3;35.0;1;1;30.0;1;2;34.0;1;1;0.0;0;2;0;0.0
0;355.0;70.0;0.0;68.0;63.0;8;32.84615384615385;0;13;13;0;6;6;0;2;4;2;30.0;1;30.0;1;2;33.0;1;3;38.0;1;1;36.0;1;2;38.0;1;1;0.0;0;2;0;0.0
0;349.0;78.0;0.0;70.0;56.0;20;7.266666666666667;0;15;0;15;7;0;7;1;4;2;2.0;1;0.0;1;2;7.0;1;3;16.0;1;1;20.0;1;2;14.0;1;1;5.0;1;2;0;0.0
0;349.0;71.0;0.0;68.0;73.0;16;27.0;0;13;9;4;6;5;1;1;4;2;13.0;1;32.0;1;2;30.0;1;3;38.0;1;1;35.0;1;2;37.0;1;1;0.0;0;2;0;0.0
0;359.0;75.0;0.0;70.0;85.0;8;29.76923076923077;0;13;9;4;6;5;1;1;4;2;21.0;1;34.0;1;2;30.0;1;3;36.0;1;1;37.0;1;2;35.0;1;1;0.0;0;2;0;0.0
0;337.0;72.0;0.0;76.0;52.0;19;28.61538461538462;0;13;6;7;6;4;2;1;4;2;24.0;1;30.0;1;2;22.0;1;3;41.0;1;1;34.0;1;2;41.0;1;1;0.0;0;2;0;0.0
0;345.0;72.0;0.0;68.0;59.0;18;31.26666666666667;0;15;10;5;7;5;2;2;4;2;30.0;1;35.0;1;2;22.0;1;3;41.0;1;1;40.0;1;2;38.0;1;1;27.0;1;2;0;0.0
0;344.0;72.0;0.0;66.0;67.0;5;10.86666666666667;0;15;0;15;7;0;7;1;4;2;9.0;1;12.0;1;2;7.0;1;3;15.0;1;1;24.0;1;2;13.0;1;1;3.0;1;2;0;0.0
0;344.0;76.0;0.0;65.0;72.0;19;34.23076923076923;0;13;13;0;6;6;0;2;4;2;31.0;1;0.0;0;2;36.0;1;3;42.0;1;1;36.0;1;2;37.0;1;1;31.0;1;2;0;0.0
0;360.0;71.0;0.0;70.0;65.0;8;36.09090909090909;0;11;11;0;6;6;0;2;4;2;0.0;0;36.0;1;2;38.0;1;3;40.0;1;1;36.0;1;2;37.0;1;1;31.0;1;2;0;0.0
0;362.0;75.0;0.0;77.0;87.0;13;17.5;0;10;4;6;4;1;3;1;4;2;30.0;1;0.0;0;2;3.0;1;3;0.0;0;1;0.0;0;2;0.0;1;1;23.0;1;2;0;0.0
0;343.0;56.0;0.0;67.0;78.0;12;28.36363636363636;0;11;6;5;6;4;2;1;4;2;0.0;0;30.0;1;2;23.0;1;3;41.0;1;1;35.0;1;2;36.0;1;1;18.0;1;2;0;0.0
0;356.0;71.0;0.0;64.0;79.0;8;36.46666666666667;0;15;15;0;7;7;0;2;4;2;33.0;1;35.0;1;2;37.0;1;3;42.0;1;1;40.0;1;2;42.0;1;1;35.0;1;2;0;0.0
0;333.0;75.0;0.0;71.0;60.0;20;33.15384615384615;0;13;13;0;6;6;0;2;4;2;30.0;1;35.0;1;2;32.0;1;3;38.0;1;1;33.0;1;2;41.0;1;1;0.0;0;2;0;0.0
0;340.0;75.0;0.0;64.0;67.0;7;34.46666666666667;0;15;15;0;7;7;0;2;4;2;31.0;1;38.0;1;2;33.0;1;3;37.0;1;1;34.0;1;2;47.0;1;1;33.0;1;2;0;0.0
0;341.0;71.0;0.0;69.0;73.0;8;37.15384615384615;0;13;13;0;6;6;0;2;4;2;37.0;1;0.0;0;2;36.0;1;3;36.0;1;1;39.0;1;2;47.0;1;1;33.0;1;2;0;0.0
0;364.0;77.0;0.0;76.0;62.0;20;36.54545454545455;0;11;11;0;6;6;0;2;4;2;0.0;0;31.0;1;2;39.0;1;3;41.0;1;1;40.0;1;2;38.0;1;1;32.0;1;2;0;0.0
0;354.0;70.0;0.0;74.0;66.0;7;34.06666666666667;0;15;9;6;7;5;2;2;4;2;24.0;1;39.0;1;2;42.0;1;3;40.0;1;1;36.0;1;2;47.0;1;1;26.0;1;2;0;0.0
0;352.0;67.0;0.0;68.0;76.0;10;35.875;0;8;8;0;5;5;0;2;4;2;0.0;0;34.0;1;2;0.0;0;3;41.0;1;1;39.0;1;2;38.0;1;1;31.0;1;2;0;0.0
0;333.0;74.0;0.0;64.0;58.0;10;34.4;0;15;15;0;7;7;0;2;4;2;30.0;1;34.0;1;2;36.0;1;3;36.0;1;1;36.0;1;2;44.0;1;1;34.0;1;2;0;0.0
0;345.0;82.0;0.0;69.0;52.0;8;34.86666666666667;0;15;15;0;7;7;0;2;4;2;35.0;1;34.0;1;2;36.0;1;3;34.0;1;1;35.0;1;2;41.0;1;1;31.0;1;2;0;0.0
0;346.0;71.0;0.0;68.0;57.0;7;39.0;0;15;15;0;7;7;0;2;4;2;39.0;1;32.0;1;2;43.0;1;3;43.0;1;1;36.0;1;2;47.0;1;1;37.0;1;2;0;0.0
0;342.0;71.0;0.0;69.0;64.0;7;37.2;0;15;15;0;7;7;0;2;4;2;36.0;1;30.0;1;2;41.0;1;3;42.0;1;1;38.0;1;2;47.0;1;1;33.0;1;2;0;0.0
0;338.0;67.0;0.0;68.0;60.0;19;30.0;0;15;7;8;7;4;3;1;4;2;25.0;1;27.0;1;2;35.0;1;3;39.0;1;1;36.0;1;2;50.0;1;1;15.0;1;2;0;0.0
0;365.0;78.0;0.0;72.0;59.0;8;13.2;0;15;0;15;7;0;7;1;4;2;10.0;1;10.0;1;2;9.0;1;3;17.0;1;1;25.0;1;2;14.0;1;1;15.0;1;2;0;0.0
0;346.0;72.0;0.0;68.0;74.0;19;40.6;0;15;15;0;7;7;0;2;4;2;46.0;1;31.0;1;2;42.0;1;3;39.0;1;1;36.0;1;2;44.0;1;1;41.0;1;2;0;0.0
0;360.0;79.0;0.0;69.0;72.0;20;6.076923076923077;0;13;0;13;6;0;6;1;4;2;9.0;1;0.0;1;2;6.0;1;3;10.0;1;1;0.0;0;2;13.0;1;1;1.0;1;2;0;0.0
0;371.0;100.0;0.0;78.0;68.0;9;29.66666666666667;0;15;11;4;7;6;1;1;4;2;16.0;1;31.0;1;2;36.0;1;3;40.0;1;1;32.0;1;2;47.0;1;1;30.0;1;2;0;0.0
0;348.0;74.0;0.0;74.0;64.0;19;29.30769230769231;0;13;9;4;6;5;1;1;4;2;19.0;1;30.0;1;2;31.0;1;3;42.0;1;1;36.0;1;2;38.0;1;1;0.0;0;2;0;0.0
0;350.0;70.0;0.0;66.0;74.0;7;24.85714285714286;0;7;4;3;4;3;1;1;4;2;0.0;0;0.0;0;2;16.0;1;3;34.0;1;1;31.0;1;2;30.0;1;1;0.0;0;2;0;0.0
0;347.0;70.0;0.0;68.0;80.0;11;31.61538461538462;0;13;9;4;6;5;1;2;4;2;22.0;1;34.0;1;2;34.0;1;3;37.0;1;1;36.0;1;2;44.0;1;1;0.0;0;2;0;0.0
0;343.0;72.0;0.0;72.0;60.0;4;29.8;0;15;11;4;7;6;1;1;4;2;13.0;1;36.0;1;2;34.0;1;3;38.0;1;1;36.0;1;2;47.0;1;1;32.0;1;2;0;0.0
0;348.0;67.0;0.0;76.0;62.0;14;30.92307692307692;0;13;7;6;6;4;2;2;4;2;25.0;1;0.0;0;2;38.0;1;3;30.0;1;1;35.0;1;2;42.0;1;1;23.0;1;2;0;0.0
0;352.0;81.0;0.0;66.0;73.0;14;31.4;0;15;11;4;7;6;1;2;4;2;15.0;1;30.0;1;2;41.0;1;3;40.0;1;1;36.0;1;2;44.0;1;1;36.0;1;2;0;0.0
0;346.0;70.0;0.0;68.0;72.0;20;34.06666666666667;0;15;13;2;7;6;1;2;4;2;33.0;1;38.0;1;2;34.0;1;3;40.0;1;1;36.0;1;2;47.0;1;1;21.0;1;2;0;0.0
0;357.0;80.0;0.0;73.0;80.0;8;34.53333333333333;0;15;15;0;7;7;0;2;4;2;30.0;1;37.0;1;2;32.0;1;3;43.0;1;1;37.0;1;2;41.0;1;1;35.0;1;2;0;0.0
0;357.0;70.0;0.0;71.0;63.0;10;34.66666666666666;0;15;15;0;7;7;0;2;4;2;30.0;1;34.0;1;2;37.0;1;3;39.0;1;1;38.0;1;2;42.0;1;1;32.0;1;2;0;0.0
0;339.0;74.0;0.0;67.0;81.0;8;30.9;0;10;6;4;5;4;1;2;4;2;23.0;1;35.0;1;2;0.0;0;3;33.0;1;1;37.0;1;2;40.0;1;1;0.0;0;2;0;0.0
0;342.0;80.0;0.0;67.0;73.0;4;36.83333333333334;0;12;8;4;6;5;1;2;4;2;25.0;1;36.0;1;2;0.0;0;3;41.0;1;1;42.0;1;2;45.0;1;1;50.0;1;2;0;0.0
0;353.0;75.0;0.0;70.0;76.0;20;27.92307692307692;0;13;7;6;6;4;2;1;4;2;20.0;1;0.0;0;2;31.0;1;3;43.0;1;1;35.0;1;2;39.0;1;1;19.0;1;2;0;0.0
0;385.0;78.0;0.0;83.0;82.0;20;28.06666666666667;0;15;11;4;7;6;1;1;4;2;16.0;1;31.0;1;2;32.0;1;3;31.0;1;1;35.0;1;2;38.0;1;1;30.0;1;2;0;0.0
0;348.0;70.0;0.0;71.0;73.0;20;11.13333333333333;0;15;0;15;7;0;7;1;4;2;10.0;1;13.0;1;2;6.0;1;3;15.0;1;1;16.0;1;2;12.0;1;1;12.0;1;2;0;0.0
0;342.0;70.0;0.0;69.0;76.0;10;9.533333333333333;0;15;0;15;7;0;7;1;4;2;2.0;1;9.0;1;2;6.0;1;3;18.0;1;1;21.0;1;2;15.0;1;1;12.0;1;2;0;0.0
0;361.0;75.0;0.0;71.0;83.0;9;34.7;0;10;6;4;5;4;1;2;4;2;26.0;1;0.0;0;2;0.0;0;3;40.0;1;1;37.0;1;2;41.0;1;1;44.0;1;2;0;0.0
0;347.0;72.0;0.0;68.0;59.0;16;30.76923076923077;0;13;6;7;6;4;2;2;4;2;26.0;1;31.0;1;2;28.0;1;3;40.0;1;1;35.0;1;2;40.0;1;1;0.0;0;2;0;0.0
0;343.0;69.0;0.0;70.0;70.0;18;37.58333333333334;0;12;10;2;6;5;1;2;4;2;31.0;1;29.0;1;2;0.0;0;3;43.0;1;1;41.0;1;2;44.0;1;1;50.0;1;2;0;0.0
0;352.0;70.0;0.0;68.0;67.0;20;32.75;0;12;6;6;6;4;2;2;4;2;24.0;1;29.0;1;2;0.0;0;3;38.0;1;1;42.0;1;2;41.0;1;1;38.0;1;2;0;0.0
0;352.0;74.0;0.0;67.0;55.0;20;32.5;0;10;8;2;5;4;1;2;4;2;31.0;1;0.0;0;2;0.0;0;3;30.0;1;1;27.0;1;2;41.0;1;1;38.0;1;2;0;0.0
0;325.0;68.0;0.0;67.0;75.0;8;34.8;0;10;10;0;5;5;0;2;4;2;30.0;1;32.0;1;2;0.0;0;3;38.0;1;1;43.0;1;2;40.0;1;1;0.0;0;2;0;0.0
0;347.0;73.0;0.0;66.0;60.0;7;30.66666666666667;0;12;4;8;6;3;3;1;4;2;29.0;1;18.0;1;2;0.0;0;3;37.0;1;1;24.0;1;2;43.0;1;1;44.0;1;2;0;0.0
0;374.0;77.0;0.0;82.0;55.0;19;38.0;0;10;10;0;5;5;0;2;4;2;30.0;1;0.0;0;2;0.0;0;3;42.0;1;1;39.0;1;2;40.0;1;1;50.0;1;2;0;0.0
0;342.0;71.0;0.0;69.0;75.0;8;12.8;0;15;1;14;7;1;6;1;4;2;7.0;1;10.0;1;2;6.0;1;3;30.0;1;1;23.0;1;2;14.0;1;1;18.0;1;2;0;0.0
0;361.0;72.0;0.0;74.0;63.0;7;35.58333333333334;0;12;8;4;6;5;1;2;4;2;25.0;1;33.0;1;2;0.0;0;3;38.0;1;1;41.0;1;2;41.0;1;1;50.0;1;2;0;0.0
0;366.0;74.0;0.0;74.0;72.0;12;37.6;0;10;6;4;5;4;1;2;4;2;27.0;1;0.0;0;2;0.0;0;3;44.0;1;1;45.0;1;2;46.0;1;1;44.0;1;2;0;0.0
0;340.0;77.0;0.0;74.0;55.0;10;44.75;0;8;8;0;5;5;0;2;4;2;0.0;0;41.0;1;2;0.0;0;3;44.0;1;1;43.0;1;2;46.0;1;1;50.0;1;2;0;0.0
0;337.0;76.0;0.0;68.0;72.0;7;32.91666666666666;0;12;6;6;6;4;2;2;4;2;23.0;1;26.0;1;2;0.0;0;3;38.0;1;1;43.0;1;2;39.0;1;1;44.0;1;2;0;0.0
0;341.0;71.0;0.0;70.0;65.0;8;30.4;0;15;11;4;7;6;1;2;4;2;20.0;1;34.0;1;2;31.0;1;3;45.0;1;1;36.0;1;2;38.0;1;1;30.0;1;2;0;0.0
0;293.0;58.0;0.0;62.0;54.0;4;35.5;0;12;8;4;6;5;1;2;4;2;21.0;1;35.0;1;2;0.0;0;3;40.0;1;1;45.0;1;2;42.0;1;1;50.0;1;2;0;0.0
0;349.0;75.0;0.0;65.0;76.0;12;31.66666666666667;0;15;8;7;7;5;2;2;4;2;18.0;1;37.0;1;2;21.0;1;3;39.0;1;1;42.0;1;2;43.0;1;1;50.0;1;2;0;0.0
0;352.0;67.0;0.0;71.0;76.0;20;31.91666666666667;0;12;6;6;6;4;2;2;4;2;17.0;1;28.0;1;2;0.0;0;3;40.0;1;1;40.0;1;2;39.0;1;1;50.0;1;2;0;0.0
0;350.0;79.0;0.0;66.0;64.0;8;11.2;0;15;0;15;7;0;7;1;4;2;6.0;1;10.0;1;2;14.0;1;3;15.0;1;1;20.0;1;2;15.0;1;1;6.0;1;2;0;0.0
0;374.0;82.0;0.0;71.0;81.0;9;17.0;0;15;0;15;7;0;7;1;4;2;13.0;1;18.0;1;2;20.0;1;3;16.0;1;1;20.0;1;2;15.0;1;1;18.0;1;2;0;0.0
0;341.0;76.0;0.0;63.0;71.0;11;37.25;0;12;8;4;6;5;1;2;4;2;26.0;1;34.0;1;2;0.0;0;3;40.0;1;1;47.0;1;2;41.0;1;1;50.0;1;2;0;0.0
0;345.0;67.0;0.0;71.0;71.0;11;33.33333333333334;0;15;12;3;7;6;1;2;4;2;31.0;1;32.0;1;2;22.0;1;3;42.0;1;1;42.0;1;2;44.0;1;1;38.0;1;2;0;0.0
0;337.0;68.0;0.0;74.0;67.0;11;27.58333333333333;0;12;6;6;6;4;2;1;4;2;14.0;1;13.0;1;2;0.0;0;3;42.0;1;1;38.0;1;2;43.0;1;1;44.0;1;2;0;0.0
0;362.0;72.0;0.0;75.0;72.0;8;37.7;0;10;6;4;5;4;1;2;4;2;26.0;1;0.0;0;2;0.0;0;3;43.0;1;1;45.0;1;2;40.0;1;1;50.0;1;2;0;0.0
0;325.0;65.0;0.0;66.0;61.0;20;31.90909090909091;0;11;6;5;6;4;2;2;4;2;0.0;0;29.0;1;2;21.0;1;3;37.0;1;1;43.0;1;2;43.0;1;1;32.0;1;2;0;0.0
0;360.0;75.0;0.0;72.0;77.0;11;8.266666666666667;0;15;0;15;7;0;7;1;4;2;5.0;1;6.0;1;2;3.0;1;3;9.0;1;1;18.0;1;2;14.0;1;1;12.0;1;2;0;0.0
0;359.0;74.0;0.0;65.0;70.0;8;22.0;0;12;2;10;6;2;4;1;4;2;12.0;1;24.0;1;2;0.0;0;3;30.0;1;1;24.0;1;2;40.0;1;1;25.0;1;2;0;0.0
0;343.0;77.0;0.0;70.0;69.0;16;32.06666666666667;0;15;11;4;7;6;1;2;4;2;20.0;1;35.0;1;2;33.0;1;3;40.0;1;1;32.0;1;2;46.0;1;1;41.0;1;2;0;0.0
0;350.0;65.0;0.0;73.0;69.0;15;38.0;0;15;15;0;7;7;0;2;4;2;36.0;1;37.0;1;2;39.0;1;3;40.0;1;1;37.0;1;2;47.0;1;1;37.0;1;2;0;0.0
0;357.0;72.0;0.0;69.0;75.0;12;29.15384615384615;0;13;7;6;6;4;2;1;4;2;25.0;1;0.0;0;2;33.0;1;3;36.0;1;1;34.0;1;2;46.0;1;1;15.0;1;2;0;0.0
0;337.0;77.0;0.0;70.0;67.0;20;34.33333333333334;0;15;15;0;7;7;0;2;4;2;30.0;1;35.0;1;2;34.0;1;3;38.0;1;1;37.0;1;2;47.0;1;1;32.0;1;2;0;0.0
0;340.0;76.0;0.0;72.0;67.0;11;29.2;0;15;11;4;7;6;1;1;4;2;19.0;1;32.0;1;2;32.0;1;3;36.0;1;1;30.0;1;2;42.0;1;1;32.0;1;2;0;0.0
0;340.0;72.0;0.0;71.0;58.0;20;26.66666666666667;0;15;9;6;7;5;2;1;4;2;13.0;1;33.0;1;2;37.0;1;3;30.0;1;1;33.0;1;2;47.0;1;1;14.0;1;2;0;0.0
0;352.0;67.0;0.0;78.0;44.0;17;37.53333333333333;0;15;15;0;7;7;0;2;4;2;33.0;1;39.0;1;2;39.0;1;3;50.0;1;1;37.0;1;2;44.0;1;1;34.0;1;2;0;0.0
0;351.0;65.0;0.0;72.0;57.0;20;30.66666666666667;0;15;11;4;7;6;1;2;4;2;22.0;1;31.0;1;2;34.0;1;3;32.0;1;1;35.0;1;2;42.0;1;1;32.0;1;2;0;0.0
0;344.0;80.0;0.0;70.0;70.0;20;37.13333333333333;0;15;15;0;7;7;0;2;4;2;30.0;1;40.0;1;2;36.0;1;3;42.0;1;1;37.0;1;2;45.0;1;1;44.0;1;2;0;0.0
0;331.0;74.0;0.0;70.0;71.0;10;35.06666666666667;0;15;15;0;7;7;0;2;4;2;31.0;1;35.0;1;2;39.0;1;3;39.0;1;1;35.0;1;2;40.0;1;1;33.0;1;2;0;0.0
0;363.0;71.0;0.0;74.0;72.0;10;39.07692307692308;0;13;13;0;6;6;0;2;4;2;33.0;1;0.0;0;2;46.0;1;3;41.0;1;1;35.0;1;2;47.0;1;1;40.0;1;2;0;0.0
0;339.0;68.0;0.0;72.0;65.0;20;34.83333333333334;0;12;12;0;6;6;0;2;4;2;32.0;1;35.0;1;2;0.0;0;3;41.0;1;1;37.0;1;2;39.0;1;1;33.0;1;2;0;0.0
0;340.0;72.0;0.0;68.0;81.0;16;35.13333333333333;0;15;11;4;7;6;1;2;4;2;29.0;1;37.0;1;2;38.0;1;3;44.0;1;1;35.0;1;2;45.0;1;1;32.0;1;2;0;0.0
0;356.0;74.0;0.0;66.0;78.0;8;29.86666666666667;0;15;9;6;7;5;2;1;4;2;20.0;1;27.0;1;2;36.0;1;3;30.0;1;1;31.0;1;2;46.0;1;1;34.0;1;2;0;0.0
0;339.0;75.0;0.0;67.0;71.0;12;37.6;0;15;15;0;7;7;0;2;4;2;41.0;1;30.0;1;2;33.0;1;3;30.0;1;1;36.0;1;2;45.0;1;1;47.0;1;2;0;0.0
0;352.0;71.0;0.0;70.0;71.0;11;32.18181818181818;0;11;9;2;6;5;1;2;4;2;0.0;0;30.0;1;2;31.0;1;3;39.0;1;1;35.0;1;2;46.0;1;1;23.0;1;2;0;0.0
0;341.0;76.0;0.0;67.0;53.0;20;29.46153846153846;0;13;9;4;6;5;1;1;4;2;15.0;1;36.0;1;2;33.0;1;3;42.0;1;1;35.0;1;2;40.0;1;1;0.0;0;2;0;0.0
0;359.0;80.0;0.0;65.0;73.0;11;36.2;0;15;15;0;7;7;0;2;4;2;33.0;1;35.0;1;2;40.0;1;3;40.0;1;1;35.0;1;2;45.0;1;1;33.0;1;2;0;0.0
0;357.0;74.0;0.0;65.0;80.0;5;10.6;0;15;0;15;7;0;7;1;4;2;7.0;1;12.0;1;2;6.0;1;3;16.0;1;1;18.0;1;2;13.0;1;1;12.0;1;2;0;0.0
0;347.0;71.0;0.0;73.0;72.0;8;37.16666666666666;0;12;12;0;6;6;0;2;4;2;35.0;1;38.0;1;2;0.0;0;3;34.0;1;1;30.0;1;2;42.0;1;1;47.0;1;2;0;0.0
0;337.0;80.0;0.0;66.0;67.0;10;23.5;0;10;4;6;5;3;2;1;4;2;16.0;1;22.0;1;2;0.0;0;3;30.0;1;1;30.0;1;2;37.0;1;1;0.0;0;2;0;0.0
0;343.0;69.0;0.0;74.0;74.0;20;25.09090909090909;0;11;4;7;5;3;2;1;4;2;14.0;1;0.0;0;2;23.0;1;3;30.0;1;1;40.0;1;2;41.0;1;1;0.0;0;2;0;0.0
0;284.0;59.0;0.0;58.0;53.0;7;25.5;0;10;6;4;5;4;1;1;4;2;14.0;1;32.0;1;2;0.0;0;3;35.0;1;1;31.0;1;2;38.0;1;1;0.0;0;2;0;0.0
0;344.0;69.0;0.0;69.0;63.0;6;37.55555555555556;0;9;7;2;4;3;1;2;4;2;42.0;1;27.0;1;2;0.0;0;3;0.0;0;1;0.0;0;2;36.0;1;1;40.0;1;2;0;0.0
0;343.0;63.0;0.0;74.0;67.0;7;21.45454545454545;0;11;2;9;5;2;3;1;4;2;17.0;1;19.0;1;2;21.0;1;3;34.0;1;1;0.0;0;2;33.0;1;1;0.0;0;2;0;0.0
0;347.0;70.0;0.0;68.0;71.0;10;33.88888888888889;0;9;9;0;4;4;0;2;4;2;33.0;1;30.0;1;2;0.0;0;3;0.0;0;1;34.0;1;2;45.0;1;1;0.0;0;2;0;0.0
0;361.0;78.0;0.0;76.0;59.0;11;17.375;0;8;1;7;4;1;3;1;4;2;19.0;1;11.0;1;2;0.0;0;3;30.0;1;1;0.0;0;2;11.0;1;1;0.0;0;2;0;0.0
0;337.0;73.0;0.0;69.0;57.0;20;36.66666666666666;0;12;12;0;6;6;0;2;4;2;31.0;1;32.0;1;2;0.0;0;3;35.0;1;1;50.0;1;2;45.0;1;1;36.0;1;2;0;0.0
0;287.0;58.0;0.0;56.0;54.0;10;34.1;0;10;10;0;5;5;0;2;4;2;32.0;1;31.0;1;2;0.0;0;3;34.0;1;1;37.0;1;2;43.0;1;1;0.0;0;2;0;0.0
0;292.0;61.0;0.0;61.0;42.0;3;35.5;0;10;10;0;5;5;0;2;4;2;33.0;1;30.0;1;2;0.0;0;3;38.0;1;1;40.0;1;2;45.0;1;1;0.0;0;2;0;0.0
0;370.0;73.0;0.0;70.0;85.0;19;33.8;0;10;10;0;5;5;0;2;4;2;36.0;1;30.0;1;2;0.0;0;3;37.0;1;1;30.0;1;2;37.0;1;1;0.0;0;2;0;0.0
0;337.0;77.0;0.0;75.0;49.0;20;23.53846153846154;0;13;6;7;6;4;2;1;4;2;8.0;1;30.0;1;2;23.0;1;3;30.0;1;1;0.0;0;2;33.0;1;1;41.0;1;2;0;0.0
0;379.0;76.0;0.0;81.0;78.0;4;33.9;0;10;10;0;5;5;0;2;4;2;30.0;1;30.0;1;2;0.0;0;3;30.0;1;1;47.0;1;2;35.0;1;1;0.0;0;2;0;0.0
0;342.0;75.0;0.0;67.0;64.0;4;30.07692307692308;0;13;10;3;6;5;1;2;4;2;32.0;1;30.0;1;2;23.0;1;3;38.0;1;1;30.0;1;2;36.0;1;1;0.0;0;2;0;0.0
0;342.0;73.0;0.0;71.0;67.0;7;23.25;0;8;2;6;4;2;2;1;4;2;18.0;1;22.0;1;2;0.0;0;3;30.0;1;1;0.0;0;2;40.0;1;1;0.0;0;2;0;0.0
0;348.0;68.0;0.0;70.0;57.0;11;15.625;0;8;0;8;4;0;4;1;4;2;16.0;1;17.0;1;2;0.0;0;3;18.0;1;1;0.0;0;2;9.0;1;1;0.0;0;2;0;0.0
0;300.0;57.0;0.0;60.0;54.0;20;11.13333333333333;0;15;0;15;7;0;7;1;4;2;10.0;1;11.0;1;2;3.0;1;3;19.0;1;1;24.0;1;2;13.0;1;1;8.0;1;2;0;0.0
0;343.0;68.0;0.0;68.0;72.0;7;25.7;0;10;6;4;5;3;2;1;4;2;33.0;1;21.0;1;2;0.0;0;3;31.0;1;1;7.0;1;2;38.0;1;1;0.0;0;2;0;0.0
0;342.0;68.0;0.0;66.0;61.0;7;7.2;0;15;0;15;7;0;7;1;4;2;1.0;1;9.0;1;2;3.0;1;3;20.0;1;1;14.0;1;2;13.0;1;1;8.0;1;2;0;0.0
