CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_DOS;NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NAC_DOS;NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;PROMEDIO_CINCO;RENDIMIENTO_CINCO
67.28;54.92;10;63.88;61.2;414.57;60.38;34.388888888888886;20.0;43.0;35.0;8;1;39.0;38.0;45.0;1;9;18.0;14.0;1;31.0;1;2;49.0;1;29.315789474210526;36.0;33.0;30.0;29.0;39.0;1;37;1;5;1;10.0;2;27.5;8;45.0;40.0;34.0;34.0;31.0;50;1;1;18.0;5;30.0;7;35.526315789473685;2.0
69.0;49.0;8;48.0;59.0;419.0;58.0;40.27777777777778;32.5;42.0;35.0;9;1;40.0;45.0;50.0;1;9;18.0;18.0;1;44.0;0;2;47.0;1;39.0;45.0;37.0;32.0;41.0;42.0;1;46;1;8;1;19.0;1;32.0;8;38.0;42.0;41.0;41.0;45.0;50;1;1;18.0;7;40.0;7;42.473684210526315;3.0
76.0;50.0;3;63.0;55.0;406.0;50.0;38.94444444444444;31.5;45.0;37.0;9;1;38.0;41.0;50.0;1;9;18.0;18.0;1;40.0;0;2;47.0;1;37.78947368421053;38.0;43.0;39.0;32.0;43.0;1;42;1;8;1;19.0;1;34.0;8;42.0;43.0;42.0;39.0;44.0;50;1;1;18.0;7;38.0;7;39.05263157894737;2.0
64.0;49.0;11;59.0;74.0;425.0;58.0;35.388888888888886;32.0;37.0;41.0;9;0;33.0;30.0;32.0;1;9;18.0;18.0;1;35.0;0;1;48.0;1;28.263157894210526;29.0;30.0;22.5;34.0;30.0;2;43;1;4;2;8.0;1;30.0;8;45.0;22.5;29.5;33.0;0.0;0;2;0;18.0;5;13.5;7;34.875;2.0
69.0;61.0;8;55.0;52.0;412.0;69.0;41.77777777777778;42.0;36.0;44.0;9;0;47.0;40.0;41.0;1;9;18.0;18.0;1;36.0;0;1;47.0;1;38.5;39.0;38.0;32.0;30.0;47.0;1;44;1;7;1;16.0;1;30.0;8;37.0;35.0;31.0;31.0;44.0;45;1;1;18.0;7;46.0;7;38.26315789473684;2.0
75.0;49.0;19;68.0;56.0;422.0;54.0;41.333333333333336;43.0;41.0;45.0;9;0;40.0;40.0;43.0;1;9;18.0;18.0;1;32.0;0;1;47.0;1;38.78947368421053;39.0;43.0;34.0;30.0;38.0;1;40;1;8;1;19.0;1;36.0;8;34.0;31.0;39.0;34.0;45.0;50;1;1;18.0;7;39.0;7;39.1578947368421;2.0
68.0;56.0;12;63.0;68.0;420.0;58.0;39.72222222222222;37.0;36.0;43.0;9;0;33.0;43.0;31.0;1;9;18.0;18.0;1;43.0;0;1;47.0;1;34.76315789473684;32.0;36.0;30.0;30.0;42.0;1;45;1;8;1;19.0;1;33.0;8;45.0;33.0;34.0;27.5;43.0;46;1;1;18.0;7;31.0;7;38.421052631578945;2.0
68.0;56.0;8;51.0;59.0;416.0;58.0;35.638888888888886;30.0;25.5;45.0;8;1;32.0;33.0;33.0;1;9;18.0;17.0;2;38.0;1;1;48.0;1;32.0;35.0;31.5;33.0;30.0;43.0;1;44;2;5;1;11.0;1;45.0;8;43.0;40.0;38.0;36.0;40.0;50;1;1;18.0;7;38.0;7;38.78947368421053;2.0
59.0;47.0;20;59.0;59.0;405.0;54.0;37.611111111111114;33.0;38.0;44.0;9;1;36.0;34.0;34.0;2;9;18.0;18.0;1;37.0;0;1;48.0;1;34.763157895263156;36.0;38.0;34.0;35.0;42.0;1;41;1;6;1;13.0;1;32.0;8;44.0;35.0;40.0;33.0;42.0;50;1;1;18.0;7;31.0;7;36.578947368421055;2.0
64.0;43.0;17;68.0;41.0;419.0;58.0;40.44444444444444;30.0;40.0;45.0;9;0;37.0;43.0;48.0;1;9;18.0;18.0;1;45.0;0;1;49.0;1;36.8421052631579;36.0;35.0;30.0;30.0;46.0;1;46;1;8;1;19.0;1;32.0;8;36.0;33.0;43.0;38.0;48.0;50;1;1;18.0;7;34.0;7;41.1578947368421;3.0
56.0;61.0;11;55.0;59.0;435.0;69.0;38.611111111111114;32.0;38.0;45.0;9;0;33.0;36.0;43.0;1;9;18.0;18.0;1;43.0;0;1;49.0;1;31.833333333333332;42.0;46.0;30.0;29.5;38.0;1;45;1;5;1;12.0;2;25.0;7;47.0;35.0;41.0;34.0;40.0;0;1;1;18.0;5;35.0;7;36.31578947368421;2.0
69.0;47.0;5;45.0;52.0;405.0;53.0;30.27777777777778;20.0;36.0;40.0;7;3;36.0;16.0;40.0;2;9;18.0;11.0;1;31.0;2;3;47.0;2;31.47368421;30.0;31.0;33.0;33.0;38.0;1;30;1;6;1;13.0;1;30.0;8;31.0;43.0;41.0;36.0;44.0;0;1;1;18.0;7;34.0;7;35.578947368421055;2.0
68.0;61.0;1;68.0;53.0;420.0;62.0;37.111111111111114;36.0;34.0;39.0;9;0;30.0;39.0;33.0;1;9;18.0;18.0;1;40.0;0;1;47.0;1;35.5;34.0;36.0;28.0;32.0;39.0;2;43;1;7;1;16.0;1;33.0;8;34.0;40.0;34.5;29.5;44.0;50;1;1;18.0;6;30.0;7;39.05263157894737;2.0
60.0;43.0;10;55.0;62.0;418.0;69.0;34.26851851833333;37.0;27.33333333;33.0;7;2;33.0;29.5;34.0;2;9;18.0;14.0;3;31.0;2;1;49.0;1;29.94736842105263;25.5;25.0;34.0;30.0;26.0;1;38;2;4;2;8.0;1;31.0;8;30.0;39.0;38.0;35.0;43.0;45;1;1;18.0;4;37.0;7;36.94736842105263;2.0
55.0;60.0;16;63.0;59.0;421.0;68.0;34.02777777777778;30.0;33.0;33.0;8;1;40.0;28.5;34.0;2;9;18.0;15.0;1;36.0;1;1;45.0;1;32.078947367894735;34.0;30.0;34.0;28.66666667;42.0;1;40;1;5;1;10.0;3;33.0;8;43.0;38.0;36.0;29.0;43.0;42;1;1;18.0;6;27.5;7;34.1578947368421;2.0
63.0;56.0;6;55.0;50.0;414.0;69.0;36.94444444444444;35.0;36.0;39.0;8;1;40.0;40.0;32.0;1;9;18.0;16.0;1;25.0;1;1;48.0;2;31.578947368947368;41.0;46.0;27.0;39.0;43.0;2;41;1;6;1;13.0;1;38.0;8;40.0;31.0;41.0;32.0;43.0;43;1;1;18.0;6;35.0;7;37.86842105263158;2.0
64.0;43.0;4;51.0;67.0;392.0;54.0;37.611111111111114;33.0;33.0;38.0;9;1;44.0;32.0;44.0;2;9;18.0;18.0;1;42.0;0;1;49.0;1;31.42105263157895;41.0;39.0;30.0;29.5;44.0;3;43;1;5;1;10.0;2;31.0;8;36.0;38.0;30.0;34.0;42.0;50;1;1;18.0;6;39.0;7;38.68421052631579;2.0
55.27;58.01;10;53.82;61.55;381.23;56.23;40.22222222222222;36.0;42.0;42.0;9;0;43.0;42.0;34.0;1;9;18.0;18.0;1;38.0;0;1;48.0;1;35.13157894736842;42.0;27.0;31.0;26.0;37.0;2;42;2;8;1;19.0;2;31.0;8;44.0;40.0;38.0;31.0;42.0;50;1;1;18.0;5;35.0;7;36.94736842105263;2.0
76.0;58.0;4;55.0;86.0;494.0;58.0;45.55555555555556;50.0;38.0;45.0;9;0;47.0;46.0;43.0;1;9;18.0;18.0;1;42.0;0;1;44.0;1;37.578947368421055;31.0;36.0;39.0;42.0;40.0;1;44;1;8;1;19.0;1;43.0;8;44.0;41.0;50.0;36.0;41.0;48;1;1;18.0;7;42.0;7;40.8421052631579;3.0
86.0;58.0;10;59.0;62.0;437.0;58.0;34.22222222222222;25.0;33.0;32.0;8;1;37.0;40.0;43.0;1;9;18.0;14.0;1;34.0;1;2;39.0;1;31.970588234117645;36.0;34.0;13.5;0.0;35.0;2;0;1;4;1;8.0;0;0.0;7;0.0;35.0;38.0;0.0;0.0;0;1;0;10.0;3;36.0;4;33.45454545454545;2.0
74.0;63.0;15;44.0;54.0;422.0;63.0;41.388888888888886;32.0;35.0;50.0;9;0;44.0;42.0;41.0;1;9;18.0;18.0;1;43.0;0;1;47.0;1;32.1578947368421;31.0;33.0;30.0;27.5;43.0;1;48;1;5;1;10.0;2;32.0;8;38.0;41.0;36.0;31.0;35.0;50;1;1;18.0;6;38.0;7;29.999999999411763;1.0
71.0;57.0;7;49.0;60.0;426.0;59.0;39.44444444444444;31.0;36.0;44.0;9;0;50.0;35.0;43.0;1;9;18.0;18.0;1;40.0;0;1;43.0;1;32.3421052631579;43.0;36.0;31.0;35.0;45.0;1;41;1;5;1;10.0;1;33.0;8;42.0;42.0;48.0;37.0;43.0;48;1;1;18.0;7;34.0;7;36.63157894736842;2.0
65.0;50.0;2;69.0;63.0;428.0;54.0;36.31481481555555;26.66666667;38.0;41.0;8;1;43.0;32.0;43.0;1;9;18.0;14.0;1;38.0;1;3;41.0;1;34.10526315789474;33.5;33.0;32.0;31.0;35.0;2;40;1;7;2;16.0;1;33.0;8;44.0;30.0;34.0;30.0;44.0;41;1;1;18.0;7;39.0;7;37.6578947368421;2.0
71.0;61.0;8;55.0;62.0;422.0;50.0;36.3125;31.0;33.0;40.0;8;0;31.0;39.0;44.0;1;8;16.0;16.0;1;0.0;0;1;39.0;0;34.64705882352941;37.0;37.0;30.0;23.5;31.0;1;0;1;7;1;17.0;2;32.0;7;45.0;34.0;36.0;0.0;0.0;0;1;0;16.0;5;35.0;6;37.0;2.0
68.0;52.0;10;53.0;65.0;427.0;57.0;37.9375;28.0;36.0;41.0;7;2;39.0;41.0;45.0;1;8;16.0;12.0;1;0.0;1;2;44.0;0;32.294117647058826;30.0;43.0;32.0;20.33333333;0.0;1;0;1;5;1;12.0;3;32.0;7;41.0;34.0;40.0;23.33333333;0.0;0;1;0;14.0;4;23.5;5;33.44117647058823;2.0
68.0;59.0;20;63.0;60.0;425.0;54.0;38.72222222222222;32.0;37.0;40.0;9;0;50.0;35.0;45.0;1;9;18.0;18.0;1;37.0;0;1;43.0;1;33.68421052631579;40.0;44.0;32.0;30.0;38.0;1;43;1;6;1;13.0;1;36.0;8;45.0;39.0;35.0;31.0;44.0;50;1;1;18.0;7;45.0;7;34.55263157894737;2.0
74.0;75.0;5;51.0;58.0;416.0;59.0;34.55555555555556;34.0;33.0;40.0;8;1;33.0;30.0;41.0;1;9;18.0;17.0;1;34.0;1;1;44.0;1;32.10526315736842;30.0;34.0;30.0;34.0;46.0;1;36;1;4;1;7.0;1;39.0;8;42.0;41.0;38.0;32.0;49.0;50;1;1;18.0;7;40.0;7;33.8421052631579;2.0
74.12;54.64;10;53.11;53.59;420.87;65.59;42.888888888888886;43.0;31.0;45.0;9;0;47.0;50.0;30.0;1;9;18.0;18.0;1;39.0;0;1;44.0;1;40.578947368421055;31.0;38.0;36.0;30.0;26.0;1;45;1;7;1;17.0;1;32.0;8;38.0;40.0;39.0;32.0;40.0;45;1;1;18.0;6;33.0;7;37.8421052631579;2.0
69.0;52.0;8;51.0;55.0;401.0;53.0;37.25;27.0;35.0;50.0;7;1;34.0;38.0;41.0;1;8;16.0;12.0;1;0.0;1;2;41.0;0;25.999999999375;0.0;15.0;0.0;0.0;0.0;0;0;1;3;0;7.0;0;0.0;6;12.0;0.0;0.0;0.0;0.0;0;0;0;3.0;0;0.0;1;26.0;1.0
63.0;83.0;9;63.0;53.0;427.0;69.0;37.44444444444444;32.0;33.0;35.0;9;0;41.0;43.0;41.0;1;9;18.0;18.0;1;31.0;0;1;49.0;1;34.6764705882353;43.0;40.0;33.0;30.0;0.0;1;0;1;6;1;14.0;1;31.0;7;39.0;33.0;48.0;36.0;0.0;0;1;0;14.0;5;38.0;5;32.714285714285715;2.0
63.0;58.0;9;63.0;59.0;427.0;63.0;40.77777777777778;31.0;41.0;43.0;9;0;47.0;42.0;43.0;1;9;18.0;18.0;1;44.0;0;1;44.0;1;35.61764705882353;38.0;41.0;32.0;40.0;50.0;2;46;1;6;1;14.0;1;37.0;7;45.0;44.0;38.0;35.0;0.0;0;1;0;18.0;7;0.0;7;35.0;2.0
63.0;58.0;16;51.0;50.0;407.0;63.0;39.77777777777778;36.0;39.0;40.0;9;0;50.0;39.0;43.0;1;9;18.0;18.0;1;33.0;0;1;43.0;1;34.44736842105263;40.0;35.0;37.0;34.0;41.0;1;42;1;7;1;16.0;1;36.0;8;44.0;44.0;49.0;42.0;47.0;48;1;1;18.0;7;37.0;7;39.473684210526315;2.0
75.0;50.0;8;61.0;57.0;394.0;50.0;38.77777777777778;31.0;38.0;39.0;9;0;49.0;36.0;44.0;1;9;18.0;18.0;1;41.0;0;1;41.0;1;34.5;44.0;35.0;38.0;29.0;44.0;1;42;1;7;1;16.0;2;39.0;8;42.0;40.0;48.0;47.0;40.0;48;1;1;18.0;6;40.0;7;38.21052631578947;2.0
74.0;57.0;20;60.0;60.0;408.0;59.0;38.27777777777778;33.0;36.0;33.0;9;1;50.0;41.0;41.0;1;9;18.0;18.0;1;38.0;0;2;38.0;1;32.28947368421053;31.0;38.0;36.0;22.0;39.0;1;40;1;5;1;10.0;2;31.5;8;35.0;32.0;35.5;34.0;42.0;50;1;1;18.0;6;40.0;7;37.10526315789474;2.0
68.0;58.0;20;68.0;53.0;426.0;58.0;37.666666666666664;30.0;34.0;43.0;9;0;30.0;43.0;42.0;1;9;18.0;18.0;1;40.0;0;1;40.0;1;30.970588235294116;35.0;30.0;30.0;34.5;0.0;1;0;1;4;1;9.0;2;31.0;7;35.0;32.0;38.0;36.0;0.0;46;2;0;14.0;5;24.5;5;36.214285714285715;2.0
75.0;68.0;10;58.0;59.0;424.0;54.0;40.166666666666664;34.0;38.0;46.0;9;0;31.0;46.0;40.0;1;9;18.0;18.0;1;42.0;0;1;44.0;1;33.921052631578945;40.0;40.0;31.5;21.0;47.0;2;42;1;6;1;13.0;2;25.0;8;38.0;38.0;43.0;38.0;42.0;50;1;1;18.0;5;36.0;7;36.315789474210526;2.0
63.0;68.0;10;51.0;56.0;413.0;63.0;36.5;30.0;37.0;38.0;9;0;34.0;36.0;33.0;1;9;18.0;18.0;1;44.0;0;1;45.0;1;33.28947368421053;37.0;29.5;30.0;25.5;46.0;1;45;2;6;1;13.0;2;35.0;8;44.0;43.0;44.0;37.0;44.0;50;1;1;18.0;5;44.0;7;39.421052631578945;2.0
68.0;55.0;22;68.0;53.0;417.0;57.0;34.44444444444444;26.0;34.0;45.0;8;3;33.5;30.0;36.0;1;9;18.0;14.0;1;33.0;1;2;44.0;2;33.37719298157895;41.0;39.0;29.0;32.0;46.0;2;29;1;6;1;14.0;1;32.0;8;38.0;26.5;33.0;33.0;45.0;50;2;1;18.0;5;33.0;7;32.3421052631579;2.0
62.0;70.0;11;49.0;56.0;389.0;52.0;36.0;30.0;34.0;40.0;8;1;29.5;38.0;41.0;1;9;18.0;16.0;1;35.0;1;1;45.0;1;33.705882352941174;34.0;41.0;35.0;29.66666667;0.0;1;39;1;7;1;17.0;3;34.0;7;38.0;39.0;40.0;36.0;47.0;43;1;1;16.0;5;45.0;6;38.6578947368421;2.0
59.0;43.0;7;55.0;59.0;423.0;62.0;32.611111111111114;30.0;35.0;35.0;8;1;34.0;24.0;39.0;2;9;18.0;15.0;1;30.0;1;1;44.0;1;24.384615384615383;30.0;33.0;0.0;0.0;8.0;0;0;1;3;1;7.0;0;0.0;5;43.0;23.0;16.0;0.0;0.0;0;1;0;7.0;2;0.0;3;31.0;2.0
63.0;58.0;7;63.0;53.0;417.0;58.0;35.44444444444444;26.5;33.0;40.0;8;1;30.0;35.0;42.0;1;9;18.0;14.0;1;42.0;1;2;44.0;1;32.86842105263158;30.0;31.0;30.0;31.5;41.0;2;50;1;5;1;10.0;2;28.5;8;44.0;41.0;41.0;37.0;42.0;45;1;1;18.0;6;32.0;7;38.421052631578945;2.0
69.0;43.0;7;55.0;52.0;394.0;54.0;31.7083333325;23.33333333;35.0;32.0;7;2;31.0;32.0;36.0;2;8;16.0;12.0;1;0.0;1;3;45.0;0;31.076923076153847;44.0;30.0;0.0;0.0;0.0;0;0;1;3;1;7.0;0;21.33333333;5;43.0;38.0;0.0;0.0;0.0;0;1;0;8.0;2;0.0;3;3.0;1.0
60.0;45.0;8;63.0;46.0;405.0;63.0;34.59375;30.0;30.0;32.0;8;1;38.0;33.5;44.0;2;8;16.0;16.0;1;0.0;0;1;43.0;0;32.75;41.0;30.0;0.0;17.0;0.0;0;0;1;5;1;13.0;2;19.0;6;42.0;22.0;0.0;0.0;0.0;0;2;0;11.0;2;0.0;4;2.0;1.0
64.0;55.0;15;68.0;55.0;410.0;58.0;32.30555555555556;26.0;31.0;35.0;7;4;31.5;24.5;37.0;2;9;18.0;11.0;2;42.0;2;2;42.0;1;33.78947368421053;30.0;36.0;34.0;30.5;47.0;1;43;1;5;1;10.0;2;32.0;8;42.0;33.0;33.0;36.0;42.0;40;1;1;18.0;7;33.0;7;32.117647059411766;2.0
75.0;68.0;5;51.0;63.0;404.0;57.0;34.55555555555556;25.5;35.0;37.0;8;2;30.0;35.0;39.0;1;9;18.0;14.0;1;41.0;1;2;45.0;1;34.31578947368421;33.5;50.0;25.0;25.5;48.0;3;45;1;7;2;16.0;2;36.0;8;43.0;38.0;37.0;36.0;45.0;49;1;1;18.0;5;31.5;7;32.921052632105265;2.0
69.0;58.0;8;63.0;55.0;413.0;63.0;32.166666666666664;31.0;34.0;33.0;8;1;32.0;38.0;41.0;1;9;18.0;16.0;1;7.0;1;1;46.0;1;31.874999999375;30.0;50.0;4.0;19.66666667;43.0;3;34;1;5;1;13.0;3;31.0;6;43.0;17.0;13.66666667;34.0;44.0;0;2;1;18.0;5;34.0;7;38.0;2.0
52.0;60.0;20;63.0;59.0;419.0;65.0;34.44444444444444;25.5;47.0;34.0;8;1;34.0;38.0;31.0;1;9;18.0;14.0;1;37.0;1;2;42.0;1;36.63157894736842;44.0;37.0;30.0;25.66666667;43.0;1;46;1;8;1;19.0;3;32.0;8;37.0;38.0;40.0;31.0;40.0;50;1;1;18.0;6;43.0;7;38.1578947368421;2.0
69.0;47.0;7;48.0;44.0;383.0;58.0;36.94444444444444;31.0;38.0;40.0;9;1;40.0;34.0;31.0;1;9;18.0;18.0;1;42.0;0;2;45.0;1;39.21052631578947;32.0;36.0;30.0;35.0;38.0;1;46;1;8;1;19.0;1;30.0;8;36.0;42.0;42.0;40.0;42.0;50;1;1;18.0;7;36.0;7;41.1578947368421;3.0
72.0;59.0;13;63.0;50.0;410.0;46.0;39.166666666666664;34.0;42.0;41.0;9;0;39.0;41.0;44.0;1;9;18.0;18.0;1;34.0;0;1;45.0;1;37.0;30.0;36.0;31.0;36.0;42.0;1;43;1;8;1;19.0;1;35.0;8;40.0;33.0;33.0;31.0;45.0;50;1;1;18.0;7;31.0;7;36.3421052631579;2.0
76.0;53.0;22;51.0;37.0;376.0;69.0;30.333333333888888;23.0;33.0;26.66666667;7;2;30.0;32.0;35.0;1;9;18.0;11.0;1;34.0;2;3;39.0;1;35.05263157894737;39.0;33.0;28.5;30.5;36.0;2;38;1;6;1;13.0;2;22.66666667;8;43.0;40.0;37.0;30.0;41.0;44;1;1;18.0;5;41.0;7;34.578947368421055;2.0
52.0;53.0;20;55.0;50.0;405.0;91.0;33.75;27.5;35.0;40.0;7;2;32.0;31.0;20.5;1;9;18.0;13.0;1;42.0;2;2;39.0;1;35.578947368421055;28.5;36.0;33.0;37.0;30.0;1;44;1;7;2;16.0;1;32.0;8;37.0;42.0;42.0;38.0;41.0;48;1;1;18.0;6;30.0;7;38.73684210526316;2.0
68.0;55.0;6;68.0;56.0;395.0;49.0;32.888888888888886;26.5;43.0;35.0;7;2;39.0;34.0;42.0;1;9;18.0;12.0;1;18.0;2;2;37.0;3;32.55555555555556;35.0;35.0;32.0;30.0;0.0;1;29;2;5;1;13.0;1;32.0;7;40.0;34.0;33.0;28.0;42.0;0;1;1;16.0;5;34.0;6;32.26315789473684;2.0
60.0;50.0;9;51.0;59.0;391.0;53.0;27.499999999444444;21.0;36.0;25.33333333;5;3;40.0;33.0;21.0;1;9;18.0;8.0;1;8.0;4;3;40.0;1;35.684210525789474;15.0;30.5;24.0;21.66666667;45.0;2;30;2;7;2;16.0;3;30.0;8;41.0;41.0;29.33333333;33.0;35.0;46;1;1;18.0;4;31.0;7;31.678571428571427;2.0
63.0;43.0;17;59.0;50.0;407.0;63.0;31.77777777777778;24.0;36.0;26.0;6;3;34.0;36.0;21.0;1;9;18.0;10.0;1;41.0;3;2;43.0;1;34.36842105263158;39.0;29.5;32.0;29.5;33.0;1;48;2;6;1;13.0;2;40.0;8;37.0;36.0;36.0;30.0;37.0;47;1;1;18.0;5;29.5;7;33.88235294117647;2.0
74.0;48.0;4;55.0;52.0;397.0;61.0;26.88888888888889;19.0;35.0;26.0;5;3;39.0;37.0;21.0;1;9;18.0;8.0;1;1.0;4;3;40.0;1;29.552631579473683;39.0;31.0;33.0;31.5;35.0;1;41;2;5;1;10.0;2;21.0;8;42.0;42.0;36.0;30.0;42.0;39;1;1;18.0;6;24.5;7;35.375;2.0
85.0;70.0;20;85.0;68.0;490.0;57.0;35.44444444444444;31.0;42.0;46.0;8;0;42.0;39.0;43.0;1;9;18.0;16.0;1;2.0;1;1;43.0;1;36.76315789473684;41.0;32.0;35.0;31.0;39.0;1;42;1;7;1;16.0;1;30.0;8;43.0;48.0;44.0;32.0;50.0;50;1;1;18.0;7;32.0;7;39.26315789473684;2.0
80.0;75.0;10;71.0;64.0;456.0;61.0;33.09375;26.0;31.0;36.0;7;2;30.0;31.5;48.0;2;8;16.0;12.0;1;0.0;1;3;36.0;0;32.4375;43.0;30.0;30.0;17.0;0.0;1;0;2;5;1;13.0;1;20.0;6;33.5;43.0;19.0;0.0;0.0;0;1;0;14.0;3;45.0;5;22.0;1.0
85.0;55.0;10;57.0;61.0;438.0;57.0;37.111111111111114;37.0;38.0;38.0;9;0;35.0;33.0;46.0;1;9;18.0;18.0;1;32.0;0;1;41.0;1;35.78947368421053;32.0;33.0;33.0;29.0;32.0;1;34;1;7;1;16.0;2;33.0;8;43.0;45.0;34.0;36.0;40.0;50;1;1;18.0;6;31.5;7;34.078947368421055;2.0
81.0;75.0;8;68.0;68.0;460.0;67.0;37.611111111111114;22.5;45.0;43.0;8;1;42.0;39.0;46.0;1;9;18.0;14.0;1;40.0;1;2;41.0;1;38.18421052631579;36.0;36.0;42.0;36.0;47.0;1;41;1;7;1;16.0;1;34.0;8;32.0;38.0;42.0;40.0;42.0;50;1;1;18.0;7;40.0;7;37.89473684210526;2.0
81.0;57.0;4;53.0;55.0;436.0;64.0;30.333333333333332;23.0;30.0;40.0;7;1;33.0;34.0;46.0;1;9;18.0;12.0;1;3.0;2;2;38.0;1;38.28947368421053;44.0;42.0;30.5;32.0;37.0;2;30;1;8;1;19.0;2;43.0;8;47.0;38.0;40.0;40.0;40.0;48;1;1;18.0;7;34.0;7;38.63157894736842;2.0
81.0;60.0;8;57.0;61.0;437.0;59.0;45.611111111111114;41.0;42.0;47.0;9;0;50.0;48.0;46.0;1;9;18.0;18.0;1;46.0;0;1;45.0;1;43.36842105263158;39.0;40.0;39.0;33.0;39.0;1;47;1;8;1;19.0;1;46.0;8;44.0;42.0;40.0;44.0;45.0;50;1;1;18.0;7;43.0;7;43.05263157894737;3.0
85.0;61.0;11;62.0;59.0;436.0;53.0;35.05555555555556;31.0;31.0;41.0;9;0;36.0;32.0;44.0;1;9;18.0;18.0;1;33.0;0;1;31.0;1;37.078947368421055;42.0;24.0;17.5;35.0;0.0;2;0;2;7;1;16.0;1;33.0;8;34.5;39.0;31.0;41.0;42.0;50;1;1;16.0;3;33.0;6;36.07142857142857;2.0
81.0;77.0;18;65.0;68.0;447.0;55.0;31.833333333333332;22.0;37.0;43.0;7;1;44.0;32.0;46.0;1;9;18.0;12.0;1;1.0;2;2;41.0;1;34.31578947368421;38.0;35.0;33.0;29.0;38.0;1;37;1;7;1;16.0;2;30.0;8;37.0;39.0;34.0;36.0;47.0;38;1;1;18.0;6;38.0;7;36.1578947368421;2.0
76.0;60.0;11;54.0;73.0;435.0;56.0;45.111111111111114;41.0;44.0;48.0;9;0;50.0;43.0;46.0;1;9;18.0;18.0;1;48.0;0;1;43.0;1;45.10526315789474;45.0;48.0;43.0;44.0;42.0;1;50;1;8;1;19.0;1;46.0;8;48.0;48.0;41.0;47.0;42.0;50;1;1;18.0;7;42.0;7;47.0;4.0
70.0;83.0;11;64.0;57.0;436.0;64.0;39.05555555555556;32.0;33.0;41.0;9;0;35.0;43.0;48.0;1;9;18.0;18.0;1;44.0;0;1;39.0;1;40.8421052631579;44.0;46.0;34.0;33.0;42.0;1;45;1;8;1;19.0;1;43.0;8;40.0;38.0;39.0;43.0;45.0;50;1;1;18.0;7;43.0;7;40.39473684210526;3.0
85.0;71.0;6;69.0;59.0;446.0;58.0;32.22222222222222;31.0;32.0;40.0;8;0;30.0;33.0;46.0;1;9;18.0;16.0;1;11.0;1;1;35.0;1;35.76315789473684;45.0;40.0;36.0;37.0;46.0;1;33;1;6;1;13.0;1;32.0;8;37.0;39.0;39.0;35.0;38.0;50;1;1;18.0;7;29.5;7;32.55263157894737;2.0
81.0;80.0;10;62.0;59.0;432.0;52.0;35.333333333333336;34.0;34.0;39.0;8;1;28.5;34.0;46.0;1;9;18.0;16.0;1;34.0;1;1;33.0;1;32.973684210526315;43.0;38.0;22.5;28.0;37.0;2;40;1;6;1;13.0;2;33.0;8;33.0;35.0;27.0;30.0;36.0;47;1;1;18.0;5;40.0;7;32.05882352941177;2.0
60.0;52.0;20;55.0;62.0;422.0;53.0;34.27777777777778;23.0;30.0;34.0;8;2;35.0;34.0;46.0;1;9;18.0;14.0;1;44.0;1;2;42.0;1;34.68421052631579;31.0;22.5;30.0;38.0;35.0;1;44;2;6;1;13.0;1;40.0;8;31.0;34.0;33.0;34.0;39.0;50;1;1;18.0;6;36.0;7;38.8421052631579;2.0
74.0;68.0;16;69.0;66.0;440.0;57.0;44.55555555555556;36.0;43.0;50.0;9;0;50.0;45.0;46.0;1;9;18.0;18.0;1;45.0;0;1;47.0;1;44.63157894736842;47.0;44.0;42.0;41.0;46.0;1;46;1;8;1;19.0;1;40.0;8;40.0;47.0;47.0;48.0;48.0;50;1;1;18.0;7;44.0;7;45.10526315789474;4.0
73.0;63.0;8;58.0;57.0;429.0;62.0;34.125;27.0;35.0;36.0;7;1;35.0;33.0;43.0;1;8;16.0;12.0;1;0.0;1;2;38.0;0;32.44444444388889;42.0;44.0;31.0;12.66666667;40.0;1;0;1;5;1;13.0;3;30.5;7;42.0;48.0;45.0;41.0;38.0;0;1;1;16.0;5;40.0;6;36.42857142857143;2.0
