NOTA_DIS_ARQ_SOFT;NOTA_EI_OP_AI;NOTA_ING_ECONOMICA;NOTA_REDES_COM_TRES;NOTA_CIBERNETICA_TRES;VECES_EI_OP_AI;VECES_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;VECES_EI_OP_BI;VECES_CIBERNETICA_TRES;NOTA_INV_OP_DOS;NOTA_F_ING_SOF;VECES_REDES_COM_TRES;NAP_SIETE;NOTA_GI_DOS;NOTA_EI_OP_BI;NOTA_INV_OP_TRES;NCA_SIETE;NOTA_REDES_COM_DOS;VECES_CIBERNETICA_DOS;NOTA_MOD_PROG_DOS;CAR_SIETE;NOTA_EI_DOS;NOTA_CIBERNETICA_UDOS;NAA_SIETE;NCC_SIETE;NOTA_ESTADISTICA;NOTA_GT_TRES;NOTA_HISTORIA_COL;VECES_REDES_COM_DOS;NCP_SEIS;NOTA_ECONOMIA;VECES_EI_DOS;NAC_SIETE;VECES_ECONOMIA;EPA_SIETE;NOTA_METODOS_NUM;NCP_SIETE;CREDITOS_CIBERNETICA_TRES;CREDITOS_EE_CUATRO;VECES_F_ING_SOF;NOTA_EE_CUATRO;CREDITOS_ING_ECONOMICA;CREDITOS_EI_OP_BI;CREDITOS_EI_OP_AI;CREDITOS_DIS_ARQ_SOFT;CREDITOS_REDES_COM_TRES;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;RENDIMIENTO_OCHO;PROMEDIO_OCHO
44.0;36.0;30.0;50.0;0.0;1;1;1;0;0;41.0;35.0;1;0;50.0;0.0;44;16.0;40;0;35.0;0;33.0;0.0;7;16.0;34.0;0;42.0;1;0.0;38.0;1;7;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;36.94444444444444;37.6578947368421;35.72222222222222;34.76470588235294;39.388888888888886;3.0;40.36363636363637
0.0;0.0;29.5;0.0;47.0;0;0;2;0;1;36.0;47.0;0;0;45.0;0.0;42;19.0;42;1;43.0;0;34.0;39.0;9;19.0;39.0;50;42.0;1;0.0;39.0;1;9;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;38.611111111111114;38.0;41.53333333333333;39.5625;40.77777777777778;2.0;38.25
0.0;0.0;39.0;45.0;46.0;0;0;1;0;1;42.0;45.0;1;0;45.0;0.0;43;18.0;43;1;33.0;0;39.0;37.0;8;18.0;31.0;0;45.0;1;0.0;39.0;1;8;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;32.52777777777778;36.473684210526315;34.937500000625;38.785714285714285;40.0;3.0;43.333333333333336
0.0;0.0;15.0;0.0;0.0;0;0;1;0;0;31.0;0.0;0;0;0.0;0.0;0;1.0;0;0;35.0;0;0.0;0.0;1;1.0;40.0;49;42.0;0;0.0;0.0;0;1;0;2;42.0;0.0;2;2;0;0;2;3;3;4;2;34.19444444444444;31.02631579;33.666666666666664;36.75;37.9;1.0;15.0
43.0;0.0;34.0;49.0;44.0;0;1;1;0;1;49.0;48.0;1;0;47.0;0.0;46;19.0;46;1;48.0;0;49.0;48.0;9;19.0;50.0;50;46.0;1;0.0;40.0;1;9;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;37.0;41.78947368421053;42.5;43.588235294117645;48.111111111111114;3.0;42.6
41.0;45.0;32.0;0.0;0.0;1;1;1;0;0;40.0;47.0;0;1;50.0;0.0;0;10.0;0;0;41.0;1;24.5;0.0;5;12.0;45.0;50;44.0;0;0.0;33.5;1;6;2;2;39.0;2.0;2;2;1;0;2;3;3;4;2;39.27777777777778;38.578947368421055;37.0;34.88235294117647;42.111111111111114;3.0;40.333333333333336
34.0;0.0;32.0;0.0;46.0;0;1;1;0;1;41.0;40.0;0;0;0.0;0.0;46;13.0;0;1;48.0;0;32.0;36.0;7;13.0;42.0;50;48.0;0;0.0;40.0;1;7;1;2;32.0;0.0;2;2;1;0;2;3;3;4;2;34.388888888888886;37.588235294117645;37.25;38.9375;41.2;2.0;36.5
0.0;0.0;32.0;0.0;0.0;0;0;1;0;0;37.0;36.0;0;1;0.0;0.0;45;13.0;42;1;46.0;0;21.0;34.0;6;15.0;40.0;0;45.0;1;0.0;41.0;1;7;1;2;40.0;2.0;2;2;1;0;2;3;3;4;2;39.44444444444444;39.578947368421055;37.4375;38.142857142857146;39.2;2.0;32.0
0.0;0.0;19.5;29.0;0.0;0;0;2;0;0;30.0;45.0;1;1;0.0;0.0;0;6.0;42;0;43.0;1;0.0;0.0;2;8.0;40.0;0;32.0;1;0.0;28.0;0;3;2;2;32.0;2.0;2;2;1;0;2;3;3;4;2;28.333333333333332;32.71052631578947;35.6875;38.63157894736842;35.2;1.0;24.25
0.0;0.0;39.0;0.0;0.0;0;0;1;0;0;50.0;47.0;0;0;0.0;0.0;0;5.0;0;0;34.0;1;0.0;0.0;2;5.0;39.0;0;45.0;0;0.0;32.5;0;2;2;2;30.0;0.0;2;2;1;0;2;3;3;4;2;33.77777777777778;33.23529411764706;32.4375;37.05263157894737;43.0;2.0;39.0
0.0;0.0;24.0;0.0;0.0;0;0;2;1;0;47.0;43.0;0;0;0.0;40.0;44;11.0;0;0;35.0;0;30.0;0.0;6;11.0;43.0;50;38.0;0;0.0;36.0;1;6;1;2;36.0;0.0;2;2;1;0;2;3;3;4;2;33.94444444444444;36.71052631578947;37.72222222222222;36.31578947368421;41.13333333333333;2.0;33.6
45.0;40.0;41.0;50.0;50.0;1;1;1;1;1;42.0;46.0;1;0;0.0;40.0;50;16.0;44;1;47.0;0;35.5;40.0;8;16.0;40.0;46;45.0;1;0.0;41.0;1;8;1;2;37.0;0.0;2;2;1;0;2;3;3;4;2;42.388888888888886;42.578947368421055;37.0;38.76470588235294;41.86666666666667;3.0;43.875
0.0;0.0;36.0;0.0;0.0;0;0;1;0;0;49.0;50.0;0;0;0.0;0.0;50;15.0;48;1;50.0;0;39.0;45.0;7;15.0;50.0;50;48.0;1;0.0;49.0;1;7;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;38.94444444444444;42.421052631578945;42.94444444444444;43.72727272727273;48.25;2.0;36.0
0.0;0.0;24.0;0.0;0.0;0;0;1;0;0;45.0;37.0;0;1;0.0;0.0;46;14.0;41;1;39.0;0;29.5;36.0;7;16.0;32.0;50;42.0;1;0.0;42.0;1;8;1;2;30.0;2.0;2;2;1;0;2;3;3;4;2;32.0;36.55882352941177;35.500000000625;35.94736842105263;39.86666666666667;1.0;24.0
49.0;45.0;39.0;48.0;0.0;1;1;1;0;0;48.0;42.0;1;0;50.0;0.0;0;17.0;48;1;49.0;0;49.0;45.0;8;17.0;37.0;50;45.0;1;0.0;41.0;1;8;1;2;36.0;0.0;2;2;1;0;2;3;3;4;2;33.611111111111114;37.94736842105263;37.72222222222222;40.26315789473684;45.388888888888886;4.0;45.90909090909091
39.0;0.0;34.0;0.0;0.0;0;1;1;0;0;48.0;43.0;0;0;0.0;0.0;45;9.0;44;0;49.0;0;0.0;0.0;4;9.0;42.0;0;42.0;1;0.0;0.0;0;4;0;2;42.0;0.0;2;2;1;0;2;3;3;4;2;37.833333333333336;36.526315789473685;36.09375;38.11764705882353;43.266666666666666;2.0;37.333333333333336
0.0;0.0;36.0;0.0;0.0;0;0;1;0;0;47.0;0.0;0;0;0.0;0.0;0;2.0;0;0;44.0;0;42.0;0.0;1;2.0;0.0;0;47.0;0;0.0;0.0;1;1;0;2;42.0;0.0;2;2;0;0;2;3;3;4;2;37.22222222222222;41.78947368421053;36.392857142857146;40.38461538461539;45.0;2.0;36.0
0.0;0.0;30.0;0.0;0.0;0;0;1;0;0;35.0;47.0;0;0;0.0;0.0;0;9.0;38;0;38.0;0;0.0;0.0;4;9.0;44.0;0;45.0;1;0.0;42.0;0;4;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;33.69444444444444;33.64705882352941;33.75;34.0;41.3;1.0;30.0
0.0;0.0;36.0;41.0;0.0;0;0;1;0;0;38.0;47.0;1;0;0.0;0.0;0;9.0;41;0;38.0;0;0.0;0.0;4;9.0;44.0;0;40.0;1;0.0;30.0;0;4;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;35.0;34.23684210526316;35.34375;35.35294117647059;41.6;2.0;38.5
46.0;0.0;43.0;0.0;0.0;0;1;1;0;0;39.0;46.0;0;0;0.0;0.0;0;14.0;36;1;36.0;0;38.0;46.0;7;14.0;43.0;50;30.0;1;0.0;44.0;1;7;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;30.11111111111111;37.473684210526315;38.111111111111114;36.31578947368421;39.94444444444444;3.0;45.0
49.0;0.0;50.0;49.0;0.0;0;1;1;0;0;41.0;43.0;1;0;50.0;0.0;0;15.0;45;0;33.0;0;41.0;0.0;7;15.0;43.0;50;44.0;1;0.0;36.0;1;7;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;36.5;39.21052631578947;39.05555555555556;36.94117647058823;43.611111111111114;4.0;49.25
0.0;0.0;35.0;46.0;0.0;0;0;1;0;0;40.0;45.0;1;0;0.0;0.0;0;14.0;40;1;44.0;0;42.0;43.0;7;14.0;44.0;50;41.0;1;0.0;45.0;1;7;1;2;34.0;0.0;2;2;1;0;2;3;3;4;2;34.72222222222222;37.13157894736842;38.5;40.35294117647059;40.6;3.0;40.5
49.0;0.0;30.0;0.0;0.0;0;1;1;0;0;35.0;48.0;0;0;0.0;0.0;0;5.0;0;0;36.0;0;0.0;0.0;3;5.0;39.0;45;30.0;0;0.0;0.0;0;3;0;2;31.0;0.0;2;2;1;0;2;3;3;4;2;36.05555555555556;37.21052631526316;36.8125;33.26470588235294;36.0;3.0;42.666666666666664
46.0;0.0;36.0;0.0;0.0;0;1;1;0;0;47.0;46.0;0;0;0.0;0.0;0;11.0;0;1;40.0;0;43.0;36.0;6;11.0;40.0;50;38.0;0;0.0;38.0;1;6;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;29.444444444444443;38.23684210526316;37.94444444444444;38.78947368421053;41.75;3.0;42.666666666666664
49.0;0.0;34.0;0.0;46.0;0;1;1;0;1;36.0;42.0;0;0;0.0;0.0;47;13.0;48;0;40.0;0;30.0;0.0;6;13.0;43.0;0;42.0;1;0.0;42.0;1;6;1;2;37.0;0.0;2;2;1;0;2;3;3;4;2;33.833333333333336;39.421052631578945;39.05555555555556;40.36842105263158;39.61538461538461;3.0;44.5
46.0;0.0;44.0;0.0;0.0;0;1;1;0;0;48.0;43.0;0;0;0.0;0.0;46;9.0;0;0;44.0;0;0.0;0.0;5;9.0;50.0;50;42.0;0;0.0;40.0;0;5;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;36.074074073333335;35.94736842105263;38.333333333333336;36.705882352941174;45.125;4.0;45.333333333333336
49.0;0.0;36.0;0.0;0.0;0;1;2;1;0;46.0;42.0;0;0;0.0;33.0;0;5.0;0;0;38.0;0;0.0;0.0;2;5.0;0.0;0;35.0;0;0.0;30.0;0;2;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;30.61111111111111;34.97222222222222;36.44444444388889;38.785714285714285;39.142857142857146;3.0;40.77777777777778
0.0;0.0;24.0;0.0;0.0;0;0;1;0;0;36.0;47.0;0;0;0.0;0.0;0;12.0;44;0;31.0;0;31.0;0.0;6;12.0;37.0;46;30.0;1;0.0;40.0;1;6;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;32.05555555555556;33.76315789473684;36.80555555555556;33.38235294117647;36.2;1.0;24.0
48.0;0.0;26.0;42.0;0.0;0;1;1;0;0;35.0;46.0;1;0;45.0;0.0;0;16.0;38;1;34.0;0;35.0;37.0;7;16.0;43.0;0;44.0;1;0.0;43.0;1;7;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;30.125;34.23529411764706;35.642857142857146;33.94117647058823;40.333333333333336;3.0;41.0
0.0;0.0;39.0;0.0;0.0;0;0;1;0;0;48.0;47.0;0;0;0.0;0.0;0;8.0;0;0;46.0;1;42.0;0.0;4;8.0;45.0;50;34.0;0;0.0;35.0;1;4;2;2;37.0;0.0;2;2;1;0;2;3;3;4;2;30.61111111111111;40.31578947368421;39.0;40.76315789473684;41.733333333333334;2.0;39.0
28.0;0.0;39.0;0.0;0.0;0;1;2;0;0;45.0;43.0;0;1;0.0;0.0;0;3.0;0;0;36.0;1;0.0;0.0;1;5.0;41.0;0;47.0;0;0.0;27.33333333;0;2;3;2;33.0;2.0;2;2;1;0;2;3;3;4;2;35.01851851833333;35.63157894789474;36.5;39.642857142857146;40.31818181818182;2.0;31.666666666666668
0.0;0.0;0.0;44.0;0.0;0;0;0;0;0;33.0;38.0;1;0;0.0;0.0;0;11.0;48;1;36.0;0;0.0;34.0;5;11.0;41.0;0;46.0;1;0.0;40.0;0;5;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;36.388888888888886;41.64705882352941;37.285714285714285;38.05882352941177;37.6;3.0;44.0
0.0;0.0;30.0;0.0;0.0;0;0;1;0;0;47.0;44.0;0;0;50.0;0.0;0;16.0;45;1;49.0;0;33.0;35.0;7;16.0;43.0;0;37.0;1;0.0;40.0;1;7;1;2;33.0;0.0;2;2;1;0;2;3;3;4;2;33.888888888888886;37.1578947368421;36.416666666666664;37.8421052631579;41.46666666666667;1.0;30.0
0.0;0.0;25.0;0.0;0.0;0;0;2;0;0;40.0;43.0;0;0;0.0;0.0;0;13.0;47;1;35.0;0;34.0;35.0;6;13.0;39.0;50;32.0;1;0.0;37.0;1;6;1;2;35.0;0.0;2;2;1;0;2;3;3;4;2;32.43055555555556;38.526315789473685;39.333333333333336;37.0625;36.333333333333336;1.0;25.0
0.0;50.0;0.0;50.0;50.0;1;0;0;0;1;49.0;43.0;1;0;0.0;0.0;50;15.0;47;1;49.0;0;46.0;48.0;7;15.0;48.0;0;48.0;1;0.0;46.0;1;7;1;2;39.0;0.0;2;2;1;0;2;3;3;4;2;39.333333333333336;43.36842105263158;44.333333333333336;44.578947368421055;45.06666666666667;4.0;50.0
45.0;0.0;33.0;39.0;0.0;0;1;1;0;0;40.0;45.0;1;0;0.0;0.0;46;13.0;43;0;46.0;0;35.0;0.0;6;13.0;42.0;0;34.0;1;0.0;40.0;1;6;1;2;35.0;0.0;2;2;1;0;2;3;3;4;2;32.77777777777778;38.60526315789474;37.0;37.0;36.4;3.0;40.5
0.0;0.0;0.0;50.0;48.0;0;0;0;0;1;42.0;44.0;1;0;0.0;0.0;46;13.0;48;1;49.0;0;0.0;50.0;6;13.0;45.0;0;48.0;1;0.0;44.0;0;6;1;2;44.0;0.0;2;2;1;0;2;3;3;4;2;46.55555555555556;46.68421052631579;43.611111111111114;45.07142857142857;46.083333333333336;4.0;49.0
0.0;40.0;0.0;0.0;43.0;1;0;0;0;1;40.0;44.0;0;0;0.0;0.0;0;14.0;47;1;45.0;0;46.0;45.0;7;14.0;43.0;49;45.0;1;0.0;32.0;1;7;1;2;33.0;0.0;2;2;1;0;2;3;3;4;2;43.5;42.0;38.5;41.294117647058826;43.083333333333336;3.0;41.2
0.0;50.0;0.0;0.0;0.0;1;0;0;0;0;48.0;41.0;0;0;0.0;0.0;0;7.0;0;1;49.0;0;0.0;50.0;3;7.0;43.0;0;45.0;0;0.0;41.0;0;3;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;40.888888888888886;42.421052631578945;42.27777777777778;43.0;43.916666666666664;4.0;50.0
50.0;0.0;0.0;44.0;0.0;0;1;0;0;0;47.0;43.0;1;0;0.0;0.0;0;11.0;46;0;49.0;0;35.0;0.0;5;11.0;43.0;0;42.0;1;0.0;43.0;1;5;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;35.55555555555556;40.1578947368421;37.47222222222222;41.36842105263158;43.46666666666667;4.0;48.0
0.0;0.0;50.0;0.0;0.0;0;0;1;0;0;47.0;44.0;0;0;0.0;0.0;0;5.0;0;0;36.0;0;36.0;0.0;2;5.0;0.0;0;42.0;0;0.0;0.0;1;2;0;2;42.0;0.0;2;2;1;0;2;3;3;4;2;42.375;39.26315789473684;36.25;38.875;43.0;4.0;50.0
0.0;43.0;0.0;0.0;0.0;1;0;0;0;0;44.0;47.0;0;0;0.0;0.0;0;6.0;0;0;36.0;0;34.0;0.0;3;6.0;33.0;48;32.0;0;0.0;0.0;1;3;0;2;30.0;0.0;2;2;1;0;2;3;3;4;2;36.388888888888886;40.31578947368421;38.72222222222222;41.25;40.45454545454545;3.0;43.0
0.0;0.0;40.0;0.0;0.0;0;0;1;0;0;45.0;0.0;0;0;0.0;0.0;0;3.0;0;0;37.0;0;0.0;0.0;2;3.0;43.0;50;30.0;0;0.0;31.0;0;2;1;2;30.0;0.0;2;2;0;0;2;3;3;4;2;37.94444444444444;35.578947367894735;35.02777777777778;32.035714285714285;41.72727272727273;2.0;40.0
0.0;0.0;0.0;44.0;0.0;0;0;0;0;0;48.0;43.0;1;0;0.0;0.0;0;11.0;47;1;49.0;0;0.0;46.0;5;11.0;42.0;0;44.0;1;0.0;43.0;0;5;1;2;39.0;0.0;2;2;1;0;2;3;3;4;2;38.22222222222222;39.1578947368421;40.94444444444444;43.23529411764706;45.0;3.0;44.0
0.0;0.0;50.0;50.0;0.0;0;0;1;0;0;48.0;44.0;1;0;0.0;0.0;46;15.0;50;1;50.0;0;34.0;47.0;7;15.0;43.0;0;45.0;1;0.0;39.0;1;7;1;2;37.0;0.0;2;2;1;0;2;3;3;4;2;40.72222222222222;43.111111111111114;39.375;43.0;45.86666666666667;4.0;50.0
0.0;0.0;0.0;0.0;40.0;0;0;0;0;1;36.0;44.0;0;0;0.0;0.0;0;11.0;38;1;49.0;0;0.0;43.0;5;11.0;38.0;50;35.5;1;0.0;42.0;0;5;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;35.55555555555556;39.473684210526315;37.625;41.285714285714285;37.916666666666664;2.0;40.0
0.0;0.0;24.5;0.0;0.0;0;0;2;0;0;0.0;0.0;0;0;0.0;0.0;0;5.0;43;0;0.0;0;0.0;0.0;2;5.0;40.0;0;50.0;1;0.0;40.0;0;2;1;2;42.0;0.0;2;2;0;0;2;3;3;4;2;37.333333333333336;33.64705882411765;34.3;37.857142857142854;41.42857142857143;1.0;24.5
0.0;0.0;38.0;43.0;0.0;0;0;1;0;0;43.0;48.0;1;0;0.0;0.0;43;15.0;48;1;47.0;0;41.0;37.0;7;15.0;0.0;0;46.0;1;0.0;42.0;1;7;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;42.4375;42.26315789473684;38.875;37.411764705882355;42.333333333333336;3.0;40.5
0.0;0.0;32.0;0.0;0.0;0;0;1;0;0;46.0;47.0;0;0;0.0;0.0;0;8.0;0;0;40.0;0;41.0;0.0;4;8.0;39.0;50;46.0;0;0.0;45.0;1;4;1;2;34.0;0.0;2;2;1;0;2;3;3;4;2;35.8125;37.89473684210526;35.6875;39.92857142857143;41.583333333333336;2.0;32.0
0.0;0.0;39.0;0.0;0.0;0;0;1;0;0;0.0;0.0;0;0;0.0;0.0;0;2.0;0;0;0.0;1;0.0;0.0;1;2.0;42.0;0;42.0;0;0.0;31.5;0;1;2;2;41.0;0.0;2;2;0;0;2;3;3;4;2;36.888888888888886;33.88235294117647;34.65384615384615;43.0;42.0;2.0;39.0
46.0;50.0;50.0;0.0;0.0;1;1;1;0;0;38.0;44.0;0;0;50.0;0.0;0;10.0;0;0;30.0;0;36.0;0.0;4;10.0;43.0;0;43.0;0;0.0;41.0;1;4;1;2;31.0;0.0;2;2;1;0;2;3;3;4;2;40.05555555555556;43.421052631578945;32.375;33.5;41.53333333333333;4.0;48.22222222222222
0.0;0.0;10.0;0.0;0.0;0;0;1;0;0;0.0;0.0;0;1;0.0;0.0;0;0.0;0;0;0.0;1;0.0;0.0;0;2.0;31.0;0;37.0;0;0.0;15.5;0;1;2;1;37.0;2.0;2;2;0;0;2;3;3;4;2;30.444444444444443;30.694444444444443;28.083333333333332;34.0;33.4;1.0;10.0
0.0;0.0;45.0;0.0;0.0;0;0;1;0;0;45.0;42.0;0;0;0.0;0.0;0;6.0;0;0;34.0;0;0.0;0.0;3;6.0;35.0;50;43.0;0;0.0;38.0;0;3;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;36.333333333333336;37.94736842105263;36.47222222222222;41.9375;39.833333333333336;3.0;45.0
0.0;40.0;50.0;0.0;0.0;1;0;1;0;0;42.0;0.0;0;0;0.0;0.0;0;2.0;0;0;34.0;0;0.0;0.0;1;2.0;44.0;0;40.0;0;0.0;33.0;0;1;1;2;43.0;0.0;2;2;0;0;2;3;3;4;2;33.30555555555556;37.526315789473685;33.15625;37.36842105263158;41.5;3.0;44.0
0.0;0.0;45.0;0.0;0.0;0;0;1;0;0;43.0;44.0;0;0;0.0;0.0;0;13.0;48;1;49.0;0;32.0;38.0;6;13.0;41.0;50;43.0;1;0.0;44.0;1;6;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;34.72222222222222;37.63157894736842;40.55555555555556;43.0;42.733333333333334;3.0;45.0
0.0;0.0;40.0;0.0;0.0;0;0;1;0;0;44.0;41.0;0;0;0.0;0.0;0;5.0;0;0;49.0;0;0.0;0.0;2;5.0;41.0;0;34.0;0;0.0;40.0;0;2;1;2;31.0;0.0;2;2;1;0;2;3;3;4;2;38.0;38.94736842105263;35.40625;39.642857142857146;40.25;2.0;40.0
0.0;0.0;0.0;47.0;0.0;0;0;0;0;0;48.0;44.0;1;0;0.0;0.0;46;13.0;47;0;49.0;0;30.0;0.0;6;13.0;41.0;0;44.0;1;0.0;43.0;1;6;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;36.111111111111114;39.166666666666664;40.111111111111114;40.785714285714285;45.333333333333336;4.0;47.0
0.0;0.0;47.0;0.0;0.0;0;0;1;0;0;45.0;38.0;0;0;0.0;0.0;0;5.0;0;0;33.0;0;0.0;0.0;2;5.0;36.0;0;39.0;0;0.0;42.0;0;2;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;34.1875;36.388888888888886;33.4375;35.0;38.1;4.0;47.0
0.0;0.0;48.0;0.0;0.0;0;0;1;0;0;46.0;0.0;0;0;0.0;0.0;0;3.0;0;0;49.0;0;0.0;0.0;2;3.0;45.0;50;38.0;0;0.0;38.0;0;2;1;2;44.0;0.0;2;2;0;0;2;3;3;4;2;38.611111111111114;43.10526315789474;42.5625;43.411764705882355;44.46153846153846;4.0;48.0
0.0;0.0;44.0;0.0;0.0;0;0;1;0;0;45.0;0.0;0;0;0.0;0.0;0;1.0;0;0;44.0;0;0.0;0.0;1;1.0;40.0;40;38.0;0;0.0;0.0;0;1;0;2;34.0;0.0;2;2;0;0;2;3;3;4;2;37.5;38.18421052631579;37.833333333333336;38.529411764705884;42.46153846153846;3.0;44.0
50.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0.0;50.0;0;0;0.0;0.0;0;3.0;0;0;42.0;0;0.0;0.0;1;3.0;0.0;0;46.0;0;0.0;0.0;0;1;0;2;31.0;0.0;2;2;1;0;2;3;3;4;2;42.0;39.46666666666667;34.77272727272727;39.785714285714285;46.0;4.0;50.0
0.0;0.0;44.0;0.0;0.0;0;0;1;0;0;40.0;0.0;0;0;0.0;0.0;0;2.0;0;0;38.0;0;0.0;0.0;1;2.0;43.0;0;31.0;0;0.0;36.0;0;1;1;2;45.0;0.0;2;2;0;0;2;3;3;4;2;34.166666666666664;37.8235294117647;34.9375;38.875;38.875;3.0;44.0
0.0;0.0;50.0;0.0;0.0;0;0;1;0;0;48.0;0.0;0;0;0.0;0.0;0;3.0;0;0;40.0;0;0.0;0.0;2;3.0;41.0;40;47.0;0;0.0;42.0;0;2;1;2;46.0;0.0;2;2;0;0;2;3;3;4;2;35.333333333333336;40.36842105263158;41.388888888888886;41.1578947368421;46.07692307692308;4.0;50.0
0.0;0.0;4.5;0.0;0.0;0;0;2;0;0;0.0;0.0;0;0;0.0;0.0;0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0.0;0.0;0;0;0;1;30.0;0.0;2;2;0;0;2;3;3;4;2;40.75;6.46875;0.0;0.0;0.0;1.0;4.5
0.0;0.0;31.0;0.0;0.0;0;0;1;0;0;35.0;17.0;0;1;0.0;0.0;0;1.0;0;0;31.0;0;0.0;0.0;1;4.0;45.0;50;0.0;0;0.0;0.0;0;2;0;1;0.0;3.0;2;2;1;0;2;3;3;4;2;35.111111111111114;29.058823529411764;19.0;38.5;40.0;2.0;31.0
0.0;0.0;40.0;0.0;0.0;0;0;1;0;0;0.0;0.0;0;0;0.0;0.0;0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0.0;0.0;0;0;0;1;44.0;0.0;2;2;0;0;2;3;3;4;2;36.3125;33.28125;30.1;0.0;0.0;2.0;40.0
0.0;0.0;42.0;0.0;0.0;0;0;1;0;0;0.0;38.0;0;0;0.0;0.0;0;3.0;0;0;0.0;0;0.0;0.0;1;3.0;0.0;0;0.0;0;0.0;0.0;0;1;0;2;42.0;0.0;2;2;1;0;2;3;3;4;2;40.8125;36.714285714285715;40.375;40.25;44.0;3.0;42.0
