NOTA_GEOGEO;NOTA_TOP;NCA_CUATRO;NOTA_SUELOS;NOTA_POO;NOTA_PRII;NOTA_FOTO;EPA_CUATRO;LITERATURA_ICFES;NOTA_PROGB;NOTA_PROB;NOTA_ECUA;NOTA_CFJC;NOTA_FIS_UNO;NCC_CUATRO;NOTA_L_UNO;NAA_CUATRO;NAC_CUATRO;NCP_CUATRO;NOTA_CCON;IDIOMA_ICFES;VECES_FIS_TRES;VECES_GEOGEO;VECES_PROB;NOTA_HIST;VECES_GH&F;VECES_L_UNO;VECES_PRII;NOTA_FIS_DOS;VECES_SUELOS;NOTA_GH&F;NOTA_FIS_TRES;NOTA_EYB;NOTA_DIF;NCA_TRES;NAP_CUATRO;VECES_CCON;CAR_CUATRO;CREDITOS_L_UNO;CREDITOS_CCON;CREDITOS_PROB;CREDITOS_PRII;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;PROMEDIO_CUATRO;CREDITOS_GH&F;CREDITOS_GEOGEO;CREDITOS_FIS_TRES;RENDIMIENTO_CINCO;PROMEDIO_CINCO
0;36;9.0;35;15;31;41;2;63.0;40;2;25;32;36;11.0;43;4;5;2.0;32;59.0;0;0;1;36;1;1;1;37;2;40;0;40;30;9.0;1;1;0;2;1;2;3;35.05882352941177;33.266666666666666;29.333333333333332;30.454545454545453;3;3;3;2.0;40.0
42;33;17.0;44;42;37;44;2;70.0;47;50;40;37;30;17.0;40;7;7;0.0;44;48.0;1;1;1;44;1;1;1;42;1;48;31;41;33;18.0;0;1;0;2;1;2;3;35.529411764705884;37.46666666666667;40.44444444444444;41.05882352941177;3;3;3;2.0;39.27777777777778
38;36;17.0;41;44;47;43;2;49.0;43;41;40;42;30;17.0;40;7;7;0.0;45;45.0;1;1;1;42;1;1;1;41;1;41;36;35;30;18.0;0;1;0;2;1;2;3;35.35294117647059;35.53333333333333;39.77777777777778;40.76470588235294;3;3;3;2.0;38.666666666666664
41;31;15.0;33;30;42;36;2;62.0;30;42;30;37;36;15.0;0;6;6;0.0;44;63.0;1;2;1;44;1;0;1;35;1;36;37;31;40;18.0;0;1;1;2;1;2;3;32.76470588235294;36.733333333333334;32.888888888888886;39.733333333333334;3;3;3;2.0;33.0
41;34;17.0;35;48;38;36;2;57.0;30;44;38;37;33;17.0;35;7;7;0.0;43;40.0;1;1;1;41;1;1;1;30;1;46;35;43;36;18.0;0;1;0;2;1;2;3;32.94117647058823;37.666666666666664;37.888888888888886;40.05882352941177;3;3;3;2.0;37.611111111111114
40;35;17.0;45;50;45;42;2;56.0;31;35;37;38;30;17.0;44;7;7;0.0;47;39.0;1;1;1;43;1;1;1;36;1;45;40;39;33;18.0;0;1;0;2;1;2;3;32.11764705882353;37.0;39.77777777777778;42.05882352941177;3;3;3;3.0;40.05555555555556
39;33;17.0;45;35;42;39;2;69.0;47;40;35;36;33;17.0;46;7;7;0.0;47;43.0;1;1;1;45;1;1;1;34;1;42;42;39;35;18.0;0;1;0;2;1;2;3;36.529411764705884;36.666666666666664;36.166666666666664;42.0;3;3;3;2.0;34.833333333333336
33;33;17.0;43;35;37;39;2;61.41;41;33;43;33;33;17.0;41;7;7;0.0;36;45.63;1;1;1;39;1;1;1;36;1;44;41;42;30;18.0;0;1;0;2;1;2;3;35.294117647058826;35.86666666666667;37.833333333333336;38.1764705882353;3;3;3;2.0;37.888888888888886
36;42;17.0;34;40;33;43;2;57.0;48;30;37;37;31;17.0;41;7;7;0.0;44;51.0;1;3;1;38;1;1;1;30;1;46;43;37;30;18.0;0;1;1;2;1;2;3;38.23529411764706;37.86666666666667;35.833333333333336;38.8235294117647;3;3;3;2.0;37.388888888888886
42;30;17.0;35;34;46;43;2;57.0;35;50;36;42;30;17.0;43;7;7;0.0;47;59.0;1;1;2;42;1;1;1;35;1;43;45;39;33;18.0;0;1;1;2;1;2;3;32.64705882352941;37.46666666666667;35.77777777777778;44.76470588235294;3;3;3;2.0;37.333333333333336
32;30;12.0;36;43;31;38;2;53.0;30;42;0;32;30;12.0;0;5;5;0.0;46;75.0;0;1;1;41;1;0;1;30;1;42;0;40;32;15.0;0;1;0;2;1;2;3;32.05882352941177;35.666666666666664;35.2;37.083333333333336;3;3;3;2.0;36.666666666666664
22;33;4.0;31;35;24;34;1;57.0;30;0;0;35;30;10.0;0;2;4;6.0;47;72.0;0;1;0;37;1;0;1;6;1;33;0;30;30;9.0;2;1;0;2;1;2;3;32.64705882352941;32.666666666666664;21.866666666666667;28.4;3;3;3;1.0;30.0
38;36;17.0;33;31;35;41;2;52.0;33;39;31;35;34;17.0;37;7;7;0.0;41;50.0;1;1;1;41;1;1;1;32;1;46;39;41;30;18.0;0;1;0;2;1;2;3;34.64705882352941;34.666666666666664;33.166666666666664;39.23529411764706;3;3;3;2.0;36.333333333333336
39;33;17.0;30;47;37;40;2;56.0;35;42;38;30;31;17.0;41;7;7;0.0;45;58.0;1;1;1;41;1;1;1;34;1;41;30;47;33;18.0;0;1;0;2;1;2;3;34.11764705882353;34.13333333333333;36.111111111111114;38.35294117647059;3;3;3;2.0;33.666666666666664
35;30;17.0;33;35;37;34;2;63.0;43;43;35;43;32;17.0;36;7;7;0.0;50;48.0;1;1;1;41;1;1;1;32;1;49;30;35;31;18.0;0;1;0;2;1;2;3;34.64705882352941;34.93333333333333;34.333333333333336;38.88235294117647;3;3;3;2.0;34.5
0;30;9.0;31;0;45;39;2;50.0;32;41;0;36;0;9.0;0;4;4;0.0;43;61.0;0;0;1;42;1;0;1;0;1;39;0;31;30;6.0;0;1;0;2;1;2;3;32.07142857142857;34.2;23.0;41.888888888888886;3;3;3;1.0;18.8
40;38;17.0;47;43;39;40;2;55.0;30;36;35;36;30;17.0;43;7;7;0.0;38;56.0;1;1;1;42;1;1;1;36;1;47;34;47;30;18.0;0;1;0;2;1;2;3;34.470588235294116;33.733333333333334;38.77777777777778;39.76470588235294;3;3;3;2.0;37.27777777777778
41;35;17.0;33;45;31;35;2;46.27;35;32;30;44;35;17.0;37;7;7;0.0;34;56.82;1;1;1;43;1;1;1;40;1;48;34;30;36;18.0;0;1;0;2;1;2;3;35.294117647058826;37.6;36.0;37.294117647058826;3;3;3;2.0;35.0
20;34;9.0;34;32;42;30;2;55.0;30;38;39;31;37;12.0;0;4;5;3.0;40;50.0;0;1;1;41;1;0;1;27;1;48;0;38;30;15.0;1;1;0;2;1;2;3;33.23529411764706;33.46666666666667;32.05555555555556;37.166666666666664;3;3;3;2.0;32.23076923076923
0;39;2.0;34;34;0;31;1;50.31;42;0;0;32;26;6.0;43;1;3;4.0;9;73.24;0;0;0;35;1;1;0;0;2;10;0;31;36;9.0;2;2;1;2;1;2;3;32.76470588235294;34.53333333333333;33.111111111111114;20.833333333333332;3;3;3;2.0;34.0
30;32;14.0;31;35;36;38;2;55.0;31;30;25;30;37;14.0;35;6;6;0.0;49;50.0;0;2;3;42;1;1;1;38;2;41;0;35;33;15.0;0;1;2;2;1;2;3;32.529411764705884;34.53333333333333;32.388888888888886;35.714285714285715;3;3;3;2.0;33.07692307692308
30;38;17.0;37;43;37;34;2;65.0;37;33;38;31;43;17.0;48;7;7;0.0;48;74.0;1;1;1;43;1;1;1;38;1;31;38;42;32;18.0;0;1;0;2;1;2;3;37.94117647058823;38.333333333333336;36.833333333333336;36.35294117647059;3;3;3;3.0;40.94444444444444
35;35;15.0;40;45;33;40;2;64.0;35;38;37;30;34;15.0;0;6;6;0.0;47;57.0;1;2;1;38;1;0;1;37;1;44;33;40;32;18.0;0;1;1;2;1;2;3;34.0;37.4;38.77777777777778;37.2;3;3;3;2.0;35.333333333333336
38;32;17.0;38;40;42;39;2;75.0;35;45;30;36;33;17.0;30;7;7;0.0;31;58.0;1;1;1;40;1;1;1;39;1;42;37;34;31;18.0;0;2;1;2;1;2;3;34.35294117647059;35.06666666666667;36.666666666666664;38.705882352941174;3;3;3;2.0;36.22222222222222
38;37;17.0;38;32;48;45;2;57.0;33;44;35;34;33;17.0;44;7;7;0.0;47;47.0;1;1;2;38;1;1;1;40;1;45;30;42;30;18.0;0;1;1;2;1;2;3;34.23529411764706;37.8;36.72222222222222;41.529411764705884;3;3;3;2.0;38.111111111111114
31;33;17.0;40;32;34;43;2;91.0;31;47;30;43;33;17.0;43;7;7;0.0;46;49.0;1;1;1;41;1;1;1;35;1;44;36;38;39;18.0;0;1;0;2;1;2;3;32.705882352941174;37.46666666666667;35.0;38.88235294117647;3;3;3;2.0;38.611111111111114
44;40;17.0;42;43;36;42;2;67.0;39;50;44;39;43;17.0;46;7;7;0.0;48;77.0;1;1;1;43;1;1;1;44;1;38;35;42;42;18.0;0;1;0;2;1;2;3;41.8235294117647;42.93333333333333;41.0;41.11764705882353;3;3;3;3.0;43.333333333333336
37;32;15.0;38;34;44;43;2;67.0;35;43;37;45;32;15.0;0;6;6;0.0;36;74.0;1;1;1;42;1;0;1;34;1;43;36;39;33;18.0;0;1;0;2;1;2;3;34.411764705882355;34.93333333333333;37.111111111111114;40.13333333333333;3;3;3;2.0;38.22222222222222
37;30;17.0;32;42;32;40;2;71.0;34;44;41;30;34;17.0;44;7;7;0.0;31;80.0;1;1;1;42;1;1;1;30;1;38;30;45;30;18.0;0;1;0;2;1;2;3;33.705882352941174;38.46666666666667;35.27777777777778;36.35294117647059;3;3;3;2.0;34.55555555555556
30;37;15.0;37;30;35;34;2;65.0;36;34;36;35;42;15.0;0;6;6;0.0;46;60.0;1;1;1;43;1;0;1;37;1;45;40;42;41;18.0;0;1;0;2;1;2;3;36.88235294117647;40.53333333333333;34.05555555555556;37.6;3;3;3;2.0;38.111111111111114
33;30;15.0;32;30;42;45;2;58.0;41;47;30;34;36;17.0;0;6;7;2.0;46;43.0;1;1;2;41;1;1;1;34;1;39;40;36;38;18.0;1;1;1;2;1;2;3;35.294117647058826;38.0;32.888888888888886;35.411764705882355;3;3;3;2.0;36.833333333333336
31;30;15.0;35;35;40;43;2;67.0;30;45;43;30;33;15.0;0;6;6;0.0;41;94.0;1;1;1;41;1;0;1;39;1;40;41;33;36;18.0;0;1;0;2;1;2;3;31.941176470588236;37.46666666666667;36.94444444444444;39.13333333333333;3;3;3;3.0;40.27777777777778
43;40;17.0;40;50;49;45;2;65.0;41;50;44;40;37;17.0;46;7;7;0.0;49;57.0;1;1;1;42;1;1;1;39;1;45;43;40;39;18.0;0;1;0;2;1;2;3;39.470588235294116;40.06666666666667;41.388888888888886;45.94117647058823;3;3;3;3.0;42.0
30;39;17.0;35;39;39;43;2;52.0;44;47;43;37;32;17.0;40;7;7;0.0;49;77.0;1;1;1;48;1;1;1;33;1;41;45;42;34;18.0;0;1;0;2;1;2;3;38.64705882352941;42.0;38.0;40.470588235294116;3;3;3;2.0;38.27777777777778
39;39;17.0;36;33;41;44;2;58.0;31;35;34;41;31;17.0;46;7;7;0.0;47;53.0;1;1;1;43;1;1;1;34;1;39;36;35;35;18.0;0;1;0;2;1;2;3;35.88235294117647;40.13333333333333;36.666666666666664;39.64705882352941;3;3;3;2.0;37.72222222222222
40;32;17.0;42;45;30;46;2;58.0;30;47;31;36;44;17.0;41;7;7;0.0;47;58.0;1;1;1;40;1;1;1;32;2;40;39;38;35;18.0;0;1;0;2;1;2;3;33.94117647058823;34.666666666666664;39.77777777777778;39.411764705882355;3;3;3;2.0;38.27777777777778
41;40;17.0;31;44;31;39;2;63.0;40;34;30;31;33;17.0;43;7;7;0.0;38;66.0;1;1;1;37;1;1;1;34;1;43;36;44;30;18.0;0;1;0;2;1;2;3;37.8235294117647;36.333333333333336;35.05555555555556;37.94117647058823;3;3;3;2.0;35.94444444444444
35;34;17.0;35;38;30;41;2;62.0;45;43;38;30;43;17.0;41;7;7;0.0;31;58.0;1;1;1;42;1;1;1;40;1;42;34;41;31;18.0;0;1;0;2;1;2;3;37.294117647058826;35.0;37.55555555555556;36.588235294117645;3;3;3;2.0;35.388888888888886
42;36;17.0;38;50;49;44;2;64.0;31;49;39;39;37;17.0;48;7;7;0.0;49;80.0;1;1;1;42;1;1;1;37;1;44;43;42;30;18.0;0;1;0;2;1;2;3;34.76470588235294;36.8;41.22222222222222;45.705882352941174;3;3;3;3.0;42.44444444444444
37;41;17.0;40;43;36;47;2;60.0;34;39;46;37;38;17.0;39;7;7;0.0;32;56.0;1;1;1;42;1;1;1;31;1;41;32;44;38;18.0;0;1;0;2;1;2;3;37.64705882352941;38.6;39.611111111111114;36.8235294117647;3;3;3;2.0;38.72222222222222
32;39;17.0;35;37;37;43;2;68.0;30;45;32;34;32;17.0;44;7;7;0.0;36;71.0;1;1;1;42;1;1;1;42;1;43;35;46;30;18.0;0;1;0;2;1;2;3;37.88235294117647;36.266666666666666;37.5;38.529411764705884;3;3;3;2.0;38.55555555555556
31;38;17.0;32;31;36;43;2;58.0;34;30;39;36;35;17.0;43;7;7;0.0;46;60.0;1;1;1;41;1;1;1;33;1;44;39;39;36;18.0;0;1;0;2;1;2;3;36.0;37.06666666666667;37.27777777777778;37.76470588235294;3;3;3;2.0;36.833333333333336
38;30;17.0;41;45;39;34;2;66.0;32;32;32;32;49;17.0;44;7;7;0.0;43;65.0;1;1;1;42;1;1;1;39;1;30;38;45;30;18.0;0;1;0;2;1;2;3;36.88235294117647;34.86666666666667;36.72222222222222;37.05882352941177;3;3;3;2.0;37.0
37;30;17.0;31;31;41;42;2;67.0;40;39;31;45;33;17.0;35;7;7;0.0;46;56.0;1;1;1;43;1;1;1;32;1;43;41;37;32;18.0;0;1;0;2;1;2;3;33.64705882352941;34.53333333333333;33.166666666666664;40.0;3;3;3;2.0;36.888888888888886
33;35;17.0;39;31;32;40;2;56.0;30;31;31;36;34;17.0;48;7;7;0.0;47;83.0;1;1;1;41;1;1;1;34;1;44;37;37;32;18.0;0;1;0;2;1;2;3;33.294117647058826;35.93333333333333;34.111111111111114;37.8235294117647;3;3;3;2.0;37.833333333333336
42;36;17.0;40;40;45;41;2;62.0;37;40;40;36;31;17.0;45;7;7;0.0;46;66.0;1;1;1;43;1;1;1;36;1;40;40;48;30;18.0;0;1;0;2;1;2;3;35.470588235294116;35.8;37.72222222222222;42.1764705882353;3;3;3;3.0;40.44444444444444
32;39;17.0;35;38;31;48;2;58.0;39;47;38;34;40;17.0;45;7;7;0.0;49;56.0;1;1;1;43;1;1;1;37;1;43;39;33;42;18.0;0;1;0;2;1;2;3;37.411764705882355;38.46666666666667;38.72222222222222;39.294117647058826;3;3;3;2.0;36.833333333333336
40;37;17.0;32;37;30;31;2;57.0;30;48;37;30;30;17.0;45;7;7;0.0;34;75.0;1;1;1;36;1;1;1;35;1;36;34;30;31;18.0;0;1;0;2;1;2;3;31.764705882352942;36.2;33.611111111111114;37.64705882352941;3;3;3;2.0;33.77777777777778
32;35;17.0;37;30;33;37;2;60.0;31;31;30;33;32;17.0;47;7;7;0.0;36;58.0;1;1;1;37;1;1;1;32;1;44;37;33;32;18.0;0;1;0;2;1;2;3;31.941176470588236;35.266666666666666;32.611111111111114;37.05882352941177;3;3;3;2.0;38.44444444444444
37;30;17.0;35;33;31;38;2;58.0;33;42;39;47;33;17.0;46;7;7;0.0;39;58.0;1;3;1;36;1;1;1;30;1;41;40;37;32;18.0;0;1;1;2;1;2;3;34.0;33.86666666666667;34.833333333333336;38.94117647058823;3;3;3;2.0;34.72222222222222
39;33;17.0;33;44;30;37;2;52.0;32;39;36;34;35;17.0;43;7;7;0.0;45;66.0;1;1;1;42;1;2;1;30;1;35;35;36;35;18.0;0;1;1;2;1;2;3;32.8235294117647;36.333333333333336;35.0;36.8235294117647;3;3;3;2.0;36.0
43;38;17.0;37;39;47;41;2;65.0;32;45;47;33;34;17.0;42;7;7;0.0;47;43.0;1;2;1;41;1;1;1;39;1;42;41;30;35;18.0;0;1;1;2;1;2;3;34.411764705882355;38.4;39.05555555555556;43.529411764705884;3;3;3;2.0;36.166666666666664
38;36;17.0;34;40;45;43;2;50.0;30;41;36;37;35;17.0;50;7;7;0.0;49;89.0;1;1;1;42;1;1;1;35;1;40;40;30;39;18.0;0;1;0;2;1;2;3;35.470588235294116;39.2;36.0;42.35294117647059;3;3;3;2.0;38.77777777777778
42;32;17.0;39;42;36;42;2;62.0;30;43;31;32;35;17.0;50;7;7;0.0;40;71.0;1;1;1;34;1;1;1;35;1;44;40;47;33;18.0;0;1;0;2;1;2;3;33.588235294117645;38.8;36.27777777777778;41.88235294117647;3;3;3;2.0;36.388888888888886
40;38;17.0;32;45;44;41;2;62.0;30;43;35;32;30;17.0;45;7;7;0.0;45;77.0;1;1;1;40;1;1;1;34;1;40;45;33;34;18.0;0;1;0;2;1;2;3;33.88235294117647;38.733333333333334;37.5;42.8235294117647;3;3;3;2.0;37.166666666666664
37;36;17.0;36;43;32;36;2;62.0;34;48;31;42;38;17.0;48;7;7;0.0;45;71.0;1;1;2;30;1;1;1;38;1;41;37;33;39;18.0;0;1;1;2;1;2;3;36.0;35.53333333333333;36.166666666666664;39.88235294117647;3;3;3;2.0;34.333333333333336
36;31;17.0;30;37;34;40;2;68.0;37;48;37;37;35;17.0;46;7;7;0.0;49;47.0;1;1;1;42;1;1;1;35;1;37;36;44;31;18.0;0;1;0;2;1;2;3;34.294117647058826;33.46666666666667;36.166666666666664;39.1764705882353;3;3;3;2.0;35.72222222222222
39;41;17.0;34;35;44;41;2;60.0;31;43;39;31;30;17.0;48;7;7;0.0;49;60.0;1;1;1;42;1;1;1;38;1;37;40;32;40;18.0;0;1;0;2;1;2;3;35.529411764705884;39.6;37.111111111111114;41.8235294117647;3;3;3;2.0;36.77777777777778
41;37;17.0;35;36;35;46;2;53.0;42;34;42;33;40;17.0;46;7;7;0.0;40;52.0;1;1;1;43;1;1;1;42;1;35;39;48;33;18.0;0;1;0;2;1;2;3;38.470588235294116;38.666666666666664;39.44444444444444;38.23529411764706;3;3;3;2.0;37.166666666666664
37;34;17.0;43;37;36;43;2;56.0;38;41;43;35;30;17.0;48;7;7;0.0;49;60.0;1;1;1;43;1;1;1;45;1;41;37;41;33;18.0;0;1;0;2;1;2;3;34.11764705882353;38.46666666666667;41.888888888888886;40.0;3;3;3;2.0;39.666666666666664
38;38;17.0;34;38;37;46;2;71.0;36;35;36;35;34;17.0;41;7;7;0.0;45;80.0;1;1;1;42;1;1;1;31;1;43;37;30;31;18.0;0;1;0;2;1;2;3;34.76470588235294;35.13333333333333;35.72222222222222;38.94117647058823;3;3;3;2.0;38.0
37;34;17.0;32;50;30;41;2;62.0;44;44;39;46;34;17.0;40;7;7;0.0;41;57.0;1;2;1;41;1;1;1;38;1;42;32;40;32;18.0;0;1;1;2;1;2;3;37.0;35.666666666666664;38.94444444444444;37.1764705882353;3;3;3;2.0;36.72222222222222
38;30;12.0;37;30;39;30;2;69.0;33;30;38;33;32;15.0;0;5;6;3.0;36;77.0;2;1;3;41;1;0;2;33;1;35;11;42;35;18.0;1;1;3;2;1;2;3;33.88235294117647;34.46666666666667;33.666666666666664;31.0;3;3;3;2.0;32.84615384615385
30;40;17.0;39;50;31;44;2;50.0;39;47;44;30;45;17.0;44;7;7;0.0;49;58.0;1;1;1;42;1;1;1;34;1;44;41;40;36;18.0;0;1;0;2;1;2;3;39.470588235294116;38.333333333333336;40.388888888888886;39.35294117647059;3;3;3;2.0;37.611111111111114
23;30;9.0;30;44;32;38;2;56.0;30;14;13;35;30;14.0;38;4;6;5.0;46;63.0;0;1;2;41;1;1;1;14;2;46;0;45;30;9.0;2;1;1;2;1;2;3;31.764705882352942;34.13333333333333;25.5;32.357142857142854;3;3;3;1.0;29.0
40;34;17.0;44;40;48;45;2;46.0;39;47;39;34;34;17.0;43;7;7;0.0;42;75.0;1;1;1;37;1;1;1;38;1;46;43;40;30;18.0;0;1;0;2;1;2;3;36.11764705882353;35.13333333333333;40.888888888888886;44.294117647058826;3;3;3;2.0;40.0
39;32;17.0;32;37;36;36;2;54.0;45;48;41;42;41;17.0;44;7;7;0.0;45;43.0;2;1;1;41;1;1;1;36;1;41;42;30;34;18.0;0;1;1;2;1;2;3;35.470588235294116;36.13333333333333;35.833333333333336;41.35294117647059;3;3;3;2.0;37.94444444444444
33;30;17.0;33;30;30;36;2;56.0;34;30;30;31;33;17.0;36;7;7;0.0;40;50.0;1;1;1;40;1;1;1;40;1;34;36;42;42;18.0;0;1;0;2;1;2;3;33.705882352941174;35.93333333333333;32.888888888888886;33.588235294117645;3;3;3;2.0;34.166666666666664
31;39;15.0;30;32;38;35;2;54.28;34;31;32;35;34;15.0;0;6;6;0.0;46;67.41;1;1;1;33;1;0;1;34;1;44;39;36;42;18.0;0;1;0;2;1;2;3;34.76470588235294;36.46666666666667;32.5;37.6;3;3;3;2.0;37.166666666666664
30;37;17.0;40;35;30;39;2;54.0;30;41;35;35;39;17.0;45;7;7;0.0;46;56.0;1;1;1;38;1;1;1;34;1;42;35;41;34;18.0;0;1;0;2;1;2;3;36.588235294117645;36.6;35.27777777777778;37.0;3;3;3;2.0;36.111111111111114
30;40;17.0;40;50;38;43;2;61.0;35;42;44;30;34;17.0;42;7;7;0.0;46;75.0;1;1;1;43;1;1;1;32;1;44;43;31;30;18.0;0;1;0;2;1;2;3;34.705882352941174;35.733333333333334;40.27777777777778;39.94117647058823;3;3;3;3.0;41.333333333333336
37;35;17.0;35;32;31;35;2;54.0;32;30;30;37;35;17.0;45;7;7;0.0;45;56.0;1;1;1;45;1;1;1;31;1;44;33;44;32;18.0;0;1;0;2;1;2;3;35.529411764705884;39.0;33.611111111111114;37.05882352941177;3;3;3;2.0;39.5
41;37;17.0;32;40;32;44;2;62.0;36;48;36;35;32;17.0;48;7;7;0.0;46;63.0;1;1;1;42;1;1;1;33;1;37;36;38;32;18.0;0;1;0;2;1;2;3;34.470588235294116;38.13333333333333;36.5;39.76470588235294;3;3;3;2.0;35.77777777777778
38;36;15.0;35;38;35;36;2;58.0;35;36;35;33;39;15.0;0;6;6;0.0;42;43.0;1;1;1;34;1;0;1;35;1;34;37;33;34;18.0;0;1;0;2;1;2;3;35.8235294117647;35.8;34.833333333333336;36.4;3;3;3;2.0;35.72222222222222
41;30;17.0;34;30;30;38;2;48.0;30;32;41;33;39;17.0;44;7;7;0.0;49;43.0;1;1;1;36;1;1;1;38;1;37;40;40;30;18.0;0;1;0;2;1;2;3;33.64705882352941;33.0;35.05555555555556;37.94117647058823;3;3;3;2.0;31.944444444444443
37;35;17.0;36;40;46;43;2;58.0;30;30;36;31;34;17.0;40;7;7;0.0;38;43.0;1;1;1;42;1;1;1;39;1;33;36;32;31;18.0;0;2;1;2;1;2;3;32.0;34.333333333333336;37.5;37.294117647058826;3;3;3;2.0;34.0
39;38;17.0;34;36;43;43;2;58.0;30;45;38;45;44;17.0;46;7;7;0.0;46;50.0;1;1;1;42;1;1;1;40;1;45;43;43;33;18.0;0;1;0;2;1;2;3;38.588235294117645;37.6;38.111111111111114;43.411764705882355;3;3;3;2.0;38.72222222222222
30;30;17.0;37;30;35;32;2;60.0;36;30;36;30;31;17.0;38;7;7;0.0;47;59.0;1;2;2;42;1;1;1;34;1;43;32;41;33;18.0;0;1;2;2;1;2;3;32.529411764705884;35.46666666666667;33.888888888888886;35.470588235294116;3;3;3;2.0;32.94444444444444
38;31;17.0;34;40;33;43;2;62.0;35;30;42;33;31;17.0;37;7;7;0.0;45;53.0;1;2;1;39;1;1;1;30;1;33;36;46;32;18.0;0;1;1;2;1;2;3;34.0;34.2;36.27777777777778;35.23529411764706;3;3;3;2.0;35.833333333333336
37;37;17.0;38;43;33;35;2;60.0;37;44;33;34;34;17.0;42;7;7;0.0;45;42.0;1;1;1;36;1;1;1;34;1;44;41;39;35;18.0;0;1;0;2;1;2;3;35.470588235294116;37.53333333333333;36.94444444444444;40.11764705882353;3;3;3;2.0;37.333333333333336
39;34;17.0;39;42;30;36;2;61.0;30;35;32;33;30;17.0;47;7;7;0.0;45;70.0;1;2;1;44;1;1;1;30;1;44;30;38;30;18.0;0;1;1;2;1;2;3;32.1764705882353;37.93333333333333;34.666666666666664;37.529411764705884;3;3;3;2.0;35.333333333333336
43;33;17.0;34;40;44;40;2;58.0;30;43;33;38;38;17.0;48;7;7;0.0;46;77.0;1;1;1;40;1;1;1;35;1;45;39;33;30;18.0;0;1;0;2;1;2;3;33.35294117647059;38.333333333333336;36.22222222222222;43.588235294117645;3;3;3;2.0;38.0
30;30;17.0;33;30;39;42;2;56.0;31;43;36;41;30;17.0;44;7;7;0.0;39;54.0;1;1;1;39;1;1;1;36;1;43;41;41;36;18.0;0;1;0;2;1;2;3;33.411764705882355;34.666666666666664;35.27777777777778;39.529411764705884;3;3;3;2.0;37.0
38;36;17.0;34;39;35;42;2;62.0;37;49;31;30;35;17.0;33;7;7;0.0;45;50.0;1;1;1;43;1;1;1;32;1;42;33;34;30;18.0;0;1;0;2;1;2;3;34.529411764705884;36.13333333333333;34.166666666666664;38.411764705882355;3;3;3;1.0;28.77777777777778
30;34;17.0;35;35;46;45;2;50.0;43;42;41;30;35;17.0;48;7;7;0.0;45;49.0;1;1;1;40;1;1;1;39;1;38;46;36;32;18.0;0;1;0;2;1;2;3;40.23529411764706;37.53333333333333;39.0;41.470588235294116;3;3;3;2.0;39.833333333333336
38;33;17.0;31;33;30;38;2;56.0;35;30;37;36;36;17.0;40;7;7;0.0;37;59.0;1;1;1;41;1;1;1;38;1;38;36;41;30;18.0;0;1;0;2;1;2;3;35.1764705882353;33.53333333333333;36.22222222222222;35.470588235294116;3;3;3;2.0;38.0
40;41;17.0;41;47;42;42;2;56.0;40;44;40;37;36;17.0;45;7;7;0.0;47;57.0;1;1;1;40;1;1;1;37;1;43;40;40;32;18.0;0;1;0;2;1;2;3;37.35294117647059;39.266666666666666;40.55555555555556;42.35294117647059;3;3;3;3.0;41.44444444444444
37;36;15.0;37;45;32;34;2;63.0;36;32;31;34;36;15.0;0;6;6;0.0;30;61.0;1;1;3;40;1;0;1;30;1;37;37;31;32;18.0;0;1;1;2;1;2;3;34.705882352941174;34.46666666666667;34.5;34.86666666666667;3;3;3;2.0;30.88888888888889
31;37;17.0;33;33;45;37;2;46.16;32;45;36;35;32;17.0;32;7;7;0.0;49;59.67;1;1;1;42;1;1;1;34;1;41;42;31;43;18.0;0;2;1;2;1;2;3;34.705882352941174;39.0;33.72222222222222;40.0;3;3;3;2.0;35.666666666666664
40;31;17.0;31;35;30;39;2;48.0;30;38;30;33;34;17.0;42;7;7;0.0;43;48.0;1;1;1;39;1;1;1;45;1;39;40;42;33;18.0;0;1;0;2;1;2;3;32.294117647058826;36.86666666666667;34.666666666666664;38.23529411764706;3;3;3;2.0;33.05555555555556
33;30;17.0;30;30;41;30;2;46.0;40;35;30;31;35;17.0;39;7;7;0.0;32;30.0;1;2;1;40;1;1;1;30;1;41;36;32;32;18.0;0;1;1;2;1;2;3;34.11764705882353;34.8;30.055555555555557;37.23529411764706;3;3;3;2.0;32.05555555555556
36;31;17.0;33;38;30;39;2;52.0;33;47;32;30;32;17.0;33;7;7;0.0;38;46.0;1;1;1;40;1;1;1;31;1;36;37;32;35;18.0;0;1;0;2;1;2;3;32.1764705882353;35.86666666666667;34.833333333333336;36.1764705882353;3;3;3;2.0;37.27777777777778
40;30;17.0;36;39;30;39;2;60.0;36;48;37;33;36;17.0;48;7;7;0.0;32;89.0;2;1;1;49;1;1;1;37;1;40;32;33;33;18.0;0;1;1;2;1;2;3;33.35294117647059;38.46666666666667;36.833333333333336;38.23529411764706;3;3;3;2.0;33.833333333333336
40;35;15.0;45;33;40;37;2;59.0;35;38;39;34;42;15.0;0;6;6;0.0;45;63.0;3;1;2;39;1;0;1;37;1;30;30;36;41;18.0;0;1;2;2;1;2;3;36.35294117647059;42.06666666666667;36.666666666666664;36.06666666666667;3;3;3;2.0;34.666666666666664
