NOTA_SUELOS;NOTAS_SISC;NOTA_TOP;NOTA_GEOGEO;NOTA_POO;VECES_BD;NOTA_ME;NOTA_ECUA;CAR_CINCO;NOTA_PROGB;NOTA_FOTO;NOTA_CARTO;LITERATURA_ICFES;VECES_CARTO;NOTA_CFJC;VECES_SISC;NCA_CUATRO;NOTA_PROB;NOTA_AGEO;NOTA_BD;NOTA_PRII;NOTA_ECO_UNO;VECES_ME;VECES_EST;NAC_CINCO;NCA_CINCO;NCC_CINCO;EPA_CINCO;EPA_CUATRO;NAP_CINCO;NAA_CINCO;VECES_ECO_UNO;VECES_AGEO;NOTA_EST;NCP_CINCO;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;PROMEDIO_CUATRO;PROMEDIO_CINCO;CREDITOS_ECO_UNO;CREDITOS_EST;CREDITOS_BD;CREDITOS_AGEO;CREDITOS_ME;CREDITOS_SISC;CREDITOS_CARTO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
0;0;0;0;0;0;0;0;0;0;0;0;43.93;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;35.0;26.8;0.0;0.0;0.0;2;2;3;3;2;3;3;1.0;5.0
38;30;43;35;50;1;38;34;2;34;43;41;52.31;1;40;1;17.0;35;37;36;36;47;1;1;7;18.0;18.0;2;2;0;7;2;2;48;0.0;38.0;39.4;39.0;38.470588235294116;38.77777777777778;2;2;3;3;2;3;3;2.0;37.06666666666667
38;40;38;30;40;1;33;38;0;35;39;43;54.35;1;42;1;17.0;36;37;38;39;31;1;1;7;18.0;18.0;2;2;0;7;1;1;47;0.0;35.8235294117647;37.0;37.166666666666664;39.1764705882353;38.666666666666664;2;2;3;3;2;3;3;3.0;41.13333333333333
38;36;38;40;45;1;40;37;1;40;44;41;58.05;1;33;1;17.0;45;40;48;46;38;1;1;7;18.0;18.0;2;2;0;7;1;2;45;0.0;35.94117647058823;38.4;40.388888888888886;41.1764705882353;41.166666666666664;2;2;3;3;2;3;3;2.0;38.266666666666666
32;33;37;30;50;1;33;32;0;32;40;38;62.78;1;38;1;17.0;32;41;34;43;47;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;33.64705882352941;37.86666666666667;36.888888888888886;38.1764705882353;37.333333333333336;2;2;3;3;2;3;3;2.0;36.333333333333336
31;37;33;30;40;2;30;30;2;30;37;42;62.45;1;35;1;17.0;30;42;35;32;48;2;1;7;18.0;18.0;2;2;0;7;1;1;48;0.0;32.35294117647059;35.733333333333334;33.888888888888886;35.1764705882353;40.0;2;2;3;3;2;3;3;2.0;38.46666666666667
45;32;33;36;50;1;32;32;0;31;43;40;56.32;1;46;1;17.0;37;34;35;44;36;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;34.1764705882353;36.93333333333333;39.666666666666664;37.94117647058823;36.166666666666664;2;2;3;3;2;3;3;2.0;38.8
45;32;33;33;39;1;36;31;1;35;33;35;54.35;1;45;1;17.0;36;37;35;40;47;1;1;7;18.0;18.0;2;2;0;7;1;2;46;0.0;34.529411764705884;36.46666666666667;36.166666666666664;37.1764705882353;37.5;2;2;3;3;2;3;3;2.0;38.333333333333336
48;40;40;40;43;1;35;42;0;44;41;42;60.38;1;47;1;17.0;45;42;35;47;42;1;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;38.05882352941177;41.666666666666664;41.5;41.8235294117647;39.5;2;2;3;3;2;3;3;3.0;43.06666666666667
34;35;30;32;43;1;36;33;2;34;40;42;52.4;1;44;1;17.0;43;30;36;33;41;2;1;7;18.0;18.0;2;2;0;7;2;1;32;0.0;32.23529411764706;33.93333333333333;36.388888888888886;37.8235294117647;35.94444444444444;2;2;3;3;2;3;3;2.0;37.06666666666667
36;39;37;33;40;1;34;30;0;36;37;42;58.25;1;44;1;17.0;33;40;48;44;30;1;1;7;18.0;18.0;2;2;0;7;1;1;48;0.0;35.294117647058826;34.13333333333333;36.888888888888886;40.470588235294116;40.611111111111114;2;2;3;3;2;3;3;2.0;38.46666666666667
39;36;36;40;40;1;30;39;2;30;42;43;50.31;1;43;1;17.0;30;31;39;34;31;2;1;7;18.0;18.0;2;2;0;7;1;2;47;0.0;32.8235294117647;36.53333333333333;38.388888888888886;37.1764705882353;36.833333333333336;2;2;3;3;2;3;3;2.0;38.93333333333333
45;40;39;35;42;1;41;37;0;50;35;33;52.31;1;39;1;17.0;40;36;40;38;43;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;41.1764705882353;39.266666666666666;37.888888888888886;40.294117647058826;39.27777777777778;2;2;3;3;2;3;3;3.0;44.6
34;35;33;36;38;1;30;33;1;33;41;38;54.54;1;44;1;17.0;44;33;30;45;40;4;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;32.529411764705884;35.4;34.666666666666664;39.470588235294116;35.22222222222222;2;2;3;3;2;3;3;2.0;33.8
45;33;38;33;43;1;30;34;1;32;42;37;52.31;1;37;1;17.0;40;30;35;41;42;1;1;7;18.0;18.0;2;2;0;7;2;1;33;0.0;35.529411764705884;34.666666666666664;38.55555555555556;38.05882352941177;34.166666666666664;2;2;3;3;2;3;3;2.0;39.0
0;0;16;0;0;0;0;0;0;8;0;0;52.97;0;34;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;21.0;30.733333333333334;34.0;0.0;0.0;2;2;3;3;2;3;3;3.0;44.0
35;34;34;31;41;1;37;33;1;32;38;37;52.31;1;35;1;17.0;32;36;38;40;33;2;1;7;18.0;18.0;2;2;0;7;1;1;49;0.0;34.88235294117647;35.46666666666667;35.0;36.8235294117647;37.388888888888886;2;2;3;3;2;3;3;2.0;37.53333333333333
37;31;34;40;39;1;43;30;1;32;43;34;56.37;1;35;1;17.0;31;36;36;45;48;1;1;7;18.0;18.0;2;2;0;7;2;1;49;0.0;33.470588235294116;36.53333333333333;34.888888888888886;40.05882352941177;38.388888888888886;2;2;3;3;2;3;3;2.0;36.333333333333336
31;31;34;0;42;0;0;0;0;35;34;33;46.27;1;37;1;9.0;0;0;0;32;0;0;0;2;6.0;6.0;2;2;0;2;0;0;0;0.0;34.35294117647059;33.0;31.75;35.333333333333336;32.0;2;2;3;3;2;3;3;3.0;40.8
34;40;31;42;41;1;31;42;0;38;44;44;58.33;1;41;1;17.0;38;39;32;33;37;1;1;7;18.0;18.0;2;2;0;7;1;1;32;0.0;35.1764705882353;39.06666666666667;39.166666666666664;37.705882352941174;36.94444444444444;2;2;3;3;2;3;3;2.0;39.53333333333333
34;30;37;37;42;1;36;30;1;36;44;37;60.29;1;40;1;17.0;33;34;30;40;46;1;1;7;18.0;18.0;2;2;0;7;1;2;33;0.0;36.705882352941174;38.6;36.44444444444444;37.470588235294116;34.611111111111114;2;2;3;3;2;3;3;2.0;36.86666666666667
39;34;36;40;40;1;42;33;0;33;41;43;56.18;1;41;1;17.0;39;34;37;38;46;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;36.588235294117645;35.06666666666667;37.166666666666664;37.94117647058823;38.55555555555556;2;2;3;3;2;3;3;2.0;37.266666666666666
39;34;34;35;31;1;33;31;1;30;35;41;52.31;1;32;1;17.0;46;30;32;39;40;1;1;7;18.0;18.0;2;2;0;7;1;2;43;0.0;31.764705882352942;33.666666666666664;34.333333333333336;40.294117647058826;35.72222222222222;2;2;3;3;2;3;3;2.0;35.8
38;39;34;36;43;1;36;35;1;34;41;41;56.37;1;43;1;17.0;40;31;38;47;49;1;1;7;18.0;18.0;2;2;0;7;1;2;43;0.0;36.294117647058826;36.06666666666667;39.77777777777778;40.470588235294116;39.05555555555556;2;2;3;3;2;3;3;2.0;35.266666666666666
31;31;30;31;45;1;32;32;0;38;39;39;55.57;1;37;1;17.0;42;32;32;33;33;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;34.64705882352941;34.13333333333333;34.388888888888886;34.76470588235294;34.44444444444444;2;2;3;3;2;3;3;2.0;34.46666666666667
37;36;37;44;38;1;30;40;0;35;46;42;54.35;1;38;1;17.0;33;32;39;40;48;1;1;7;18.0;18.0;2;2;0;7;1;1;32;0.0;35.88235294117647;38.733333333333334;36.72222222222222;36.64705882352941;37.05555555555556;2;2;3;3;2;3;3;2.0;38.333333333333336
0;0;30;0;0;0;0;0;0;0;0;0;52.31;0;42;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;27.125;30.933333333333334;42.0;0.0;0.0;2;2;3;3;2;3;3;1.0;30.0
34;34;33;35;37;1;30;38;1;34;35;42;56.32;1;44;1;17.0;32;37;37;41;49;2;1;7;18.0;18.0;2;2;0;7;1;1;33;0.0;35.35294117647059;36.2;35.166666666666664;35.94117647058823;37.44444444444444;2;2;3;3;2;3;3;2.0;35.666666666666664
36;37;35;37;34;1;34;30;2;36;33;41;50.31;1;41;1;17.0;33;35;48;38;33;1;2;7;18.0;18.0;2;2;0;7;2;1;37;0.0;34.64705882352941;35.266666666666666;32.94444444444444;36.8235294117647;38.388888888888886;2;2;3;3;2;3;3;2.0;35.666666666666664
34;31;35;36;46;1;37;33;1;33;42;42;54.32;1;35;1;17.0;30;33;31;33;37;2;1;7;18.0;18.0;2;2;0;7;1;1;49;0.0;35.294117647058826;36.0;36.611111111111114;36.470588235294116;36.5;2;2;3;3;2;3;3;2.0;39.2
35;39;42;30;41;1;33;36;0;32;38;40;53.22;1;36;1;17.0;32;30;35;33;36;1;1;7;18.0;18.0;2;2;0;7;1;1;45;0.0;33.88235294117647;34.8;35.05555555555556;33.0;36.666666666666664;2;2;3;3;2;3;3;2.0;36.13333333333333
36;35;31;43;40;1;41;30;0;42;43;39;50.31;1;34;1;17.0;33;36;37;37;36;1;1;7;18.0;18.0;2;2;0;7;1;1;33;0.0;34.88235294117647;36.0;35.0;39.588235294117645;36.72222222222222;2;2;3;3;2;3;3;2.0;37.46666666666667
30;37;30;30;45;1;30;32;2;33;42;35;56.23;1;36;1;15.0;30;31;35;30;40;3;1;7;18.0;18.0;2;2;0;7;2;1;34;0.0;33.294117647058826;34.06666666666667;34.666666666666664;31.533333333333335;34.55555555555556;2;2;3;3;2;3;3;2.0;35.93333333333333
43;30;34;0;37;2;0;0;2;44;36;35;56.32;1;40;1;9.0;0;0;30;39;36;0;0;4;11.0;11.0;2;2;0;4;2;0;0;0.0;34.35294117647059;35.86666666666667;39.111111111111114;38.333333333333336;32.45454545454545;2;2;3;3;2;3;3;2.0;36.8
0;0;0;0;0;0;0;0;0;0;0;0;54.48;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;0.0;20.933333333333334;0.0;0.0;0.0;2;2;3;3;2;3;3;1.0;2.0
32;0;36;23;45;0;0;30;1;34;38;0;54.35;0;30;0;1.0;0;0;0;0;22;0;0;1;0.0;2.0;1;1;1;0;2;0;0;2.0;34.470588235294116;35.0;35.05555555555556;27.75;22.0;2;2;3;3;2;3;3;4.0;48.0
34;30;41;32;40;1;30;31;2;35;36;45;56.32;1;32;1;17.0;34;32;38;31;36;3;1;7;18.0;18.0;2;2;0;7;2;1;32;0.0;33.529411764705884;34.8;34.27777777777778;33.94117647058823;35.05555555555556;2;2;3;3;2;3;3;2.0;32.53333333333333
44;30;36;35;42;1;37;30;3;36;36;43;58.25;1;36;1;17.0;38;30;33;35;37;1;3;7;18.0;18.0;2;2;0;7;2;2;40;0.0;34.294117647058826;34.93333333333333;35.5;36.05882352941177;35.333333333333336;2;2;3;3;2;3;3;2.0;35.93333333333333
35;36;45;33;43;1;30;35;1;30;32;38;56.37;1;40;1;17.0;42;33;31;41;34;1;1;7;18.0;18.0;2;2;0;7;2;1;35;0.0;35.0;35.4;35.111111111111114;39.11764705882353;34.0;2;2;3;3;2;3;3;2.0;36.46666666666667
34;37;36;36;30;2;30;30;1;32;33;43;48.29;1;32;1;17.0;30;35;30;30;39;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;32.529411764705884;35.6;31.27777777777778;33.8235294117647;36.72222222222222;2;2;3;3;2;3;3;2.0;36.666666666666664
36;30;38;38;45;1;32;30;1;35;37;39;54.28;1;41;1;17.0;42;36;35;32;30;1;1;7;18.0;18.0;2;2;0;7;1;2;48;0.0;37.705882352941174;39.93333333333333;35.888888888888886;39.588235294117645;35.55555555555556;2;2;3;3;2;3;3;2.0;39.333333333333336
0;0;15;0;0;0;0;0;0;21;0;0;52.54;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;10.363636363636363;27.533333333333335;0.0;0.0;0.0;2;2;3;3;2;3;3;1.0;30.0
30;37;35;32;44;1;38;36;3;39;32;30;56.32;1;42;1;17.0;42;31;30;30;42;3;1;7;18.0;18.0;2;2;0;7;2;3;41;0.0;34.94117647058823;36.4;36.22222222222222;35.35294117647059;34.77777777777778;2;2;3;3;2;3;3;2.0;34.2
38;32;37;40;33;1;31;31;0;30;39;34;52.56;1;36;1;17.0;35;37;41;40;48;1;1;7;18.0;18.0;2;2;0;7;1;1;48;0.0;35.05882352941177;40.333333333333336;34.333333333333336;36.0;38.111111111111114;2;2;3;3;2;3;3;2.0;37.13333333333333
32;31;31;30;42;2;30;33;3;37;30;33;58.25;1;38;1;17.0;32;35;48;35;39;2;1;7;18.0;18.0;2;2;0;7;2;1;49;0.0;33.705882352941174;34.06666666666667;34.27777777777778;33.0;37.611111111111114;2;2;3;3;2;3;3;2.0;35.333333333333336
33;37;37;37;35;1;34;30;2;30;32;34;52.4;1;41;1;17.0;41;32;32;30;34;3;1;7;18.0;18.0;2;2;0;7;1;2;30;0.0;34.529411764705884;34.06666666666667;34.5;38.0;33.388888888888886;2;2;3;3;2;3;3;2.0;34.0
31;30;32;34;32;2;30;40;4;30;36;32;50.41;1;37;1;17.0;31;33;38;32;36;1;2;7;18.0;18.0;2;2;0;7;2;2;45;0.0;31.41176470588235;32.13333333333333;33.72222222222222;34.588235294117645;34.5;2;2;3;3;2;3;3;2.0;32.46666666666667
38;37;40;38;47;1;35;39;0;40;45;44;58.25;1;44;1;17.0;43;37;41;35;41;1;1;7;18.0;18.0;2;2;0;7;1;1;47;0.0;37.76470588235294;37.6;41.111111111111114;39.1764705882353;40.166666666666664;2;2;3;3;2;3;3;2.0;39.333333333333336
38;31;37;32;50;1;37;40;1;34;30;37;48.29;1;39;1;17.0;37;30;30;40;36;1;1;7;18.0;18.0;2;2;0;7;2;1;39;0.0;33.88235294117647;33.93333333333333;38.5;34.8235294117647;33.77777777777778;2;2;3;3;2;3;3;2.0;35.53333333333333
32;39;41;44;41;1;37;35;0;36;38;40;56.23;1;38;1;17.0;32;30;43;42;30;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;37.05882352941177;34.733333333333334;35.0;39.05882352941177;37.44444444444444;2;2;3;3;2;3;3;3.0;41.266666666666666
34;41;45;41;30;1;45;37;0;39;39;42;48.29;1;36;1;17.0;43;39;46;45;43;1;1;7;18.0;18.0;2;2;0;7;1;1;47;0.0;39.705882352941174;36.4;34.666666666666664;40.64705882352941;43.0;2;2;3;3;2;3;3;3.0;43.333333333333336
36;30;32;34;34;2;32;33;1;30;30;42;56.74;1;46;1;17.0;31;37;33;30;34;1;1;7;18.0;18.0;2;2;0;7;1;1;33;0.0;34.05882352941177;33.13333333333333;35.22222222222222;34.0;34.666666666666664;2;2;3;3;2;3;3;2.0;37.4
31;37;35;42;37;1;35;37;0;30;39;41;56.23;1;43;1;17.0;40;36;37;35;41;1;1;7;18.0;18.0;2;2;0;7;1;1;39;0.0;36.64705882352941;36.6;34.72222222222222;41.05882352941177;37.94444444444444;2;2;3;3;2;3;3;3.0;43.733333333333334
31;33;40;31;31;1;35;30;0;34;42;38;52.31;1;34;1;17.0;42;42;35;40;37;1;1;7;18.0;18.0;2;2;0;7;1;1;48;0.0;35.1764705882353;34.46666666666667;32.05555555555556;36.8235294117647;38.0;2;2;3;3;2;3;3;2.0;36.13333333333333
34;34;35;40;45;1;32;37;0;45;40;47;58.25;1;48;1;17.0;46;38;33;35;36;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;35.8235294117647;35.53333333333333;37.111111111111114;38.88235294117647;37.0;2;2;3;3;2;3;3;2.0;35.666666666666664
34;0;30;0;0;0;0;0;0;30;12;0;52.31;0;30;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;25.941176470588236;32.46666666666667;26.0;0.0;0.0;2;2;3;3;2;3;3;2.0;37.0
34;39;38;35;47;1;31;31;0;36;30;43;62.55;1;43;1;17.0;41;0;32;34;30;1;0;5;13.0;13.0;2;2;0;5;1;0;0;0.0;33.88235294117647;36.93333333333333;35.388888888888886;38.0;35.69230769230769;2;2;3;3;2;3;3;2.0;35.857142857142854
34;30;33;33;39;2;32;32;5;34;45;45;50.41;2;30;1;17.0;44;30;48;31;34;1;2;7;18.0;18.0;2;2;0;7;3;2;38;0.0;33.294117647058826;36.0;34.666666666666664;36.588235294117645;37.05555555555556;2;2;3;3;2;3;3;2.0;33.46666666666667
43;37;41;36;49;1;31;37;1;33;37;42;91.0;1;42;1;17.0;35;39;46;46;30;2;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;35.76470588235294;38.333333333333336;39.94444444444444;40.294117647058826;39.22222222222222;2;2;3;3;2;3;3;3.0;40.8
32;30;30;34;31;1;35;30;2;35;38;36;77.0;1;36;1;17.0;44;31;32;39;45;2;2;7;18.0;18.0;2;2;0;7;1;1;38;0.0;34.76470588235294;32.333333333333336;33.72222222222222;39.470588235294116;34.611111111111114;2;2;3;3;2;3;3;2.0;34.6
34;30;32;42;45;1;43;36;0;30;41;37;53.0;1;37;1;17.0;43;37;44;44;30;1;1;7;18.0;18.0;2;2;0;7;1;1;36;0.0;32.23529411764706;33.4;38.27777777777778;40.1764705882353;36.77777777777778;2;2;3;3;2;3;3;2.0;36.266666666666666
35;30;36;31;42;2;30;37;4;32;40;38;58.0;1;37;1;17.0;38;30;37;30;43;3;2;7;18.0;18.0;2;2;0;7;2;1;41;0.0;33.23529411764706;35.0;37.333333333333336;35.1764705882353;35.166666666666664;2;2;3;3;2;3;3;2.0;34.4
39;30;32;39;33;1;32;32;1;45;38;41;91.0;1;30;1;17.0;32;30;33;39;37;2;1;7;18.0;18.0;2;2;0;7;1;1;39;0.0;34.76470588235294;34.0;34.72222222222222;39.1764705882353;34.333333333333336;2;2;3;3;2;3;3;2.0;37.53333333333333
35;0;32;0;34;1;0;4;0;30;40;0;68.0;0;30;0;6.0;0;0;4;8;0;0;0;1;0.0;3.0;1;2;1;0;0;0;0;3.0;31.88235294117647;33.13333333333333;21.77777777777778;30.555555555555557;4.0;2;2;3;3;2;3;3;2.0;39.666666666666664
36;30;34;38;39;1;36;39;1;34;37;40;63.0;1;30;1;17.0;42;35;32;46;32;1;1;7;18.0;18.0;2;2;0;7;2;1;36;0.0;35.1764705882353;32.733333333333334;35.44444444444444;39.705882352941174;34.388888888888886;2;2;3;3;2;3;3;2.0;36.06666666666667
39;32;39;37;38;1;33;39;2;40;42;42;57.0;1;32;1;17.0;40;31;48;37;34;2;1;7;18.0;18.0;2;2;0;7;2;1;35;0.0;36.64705882352941;36.333333333333336;36.27777777777778;36.0;36.833333333333336;2;2;3;3;2;3;3;2.0;33.4
40;30;32;32;48;2;42;30;2;30;30;43;78.0;1;35;1;17.0;43;32;35;33;30;3;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;31.058823529411764;33.666666666666664;35.44444444444444;36.294117647058826;34.666666666666664;2;2;3;3;2;3;3;2.0;38.166666666666664
40;30;46;31;50;1;43;44;0;42;48;46;69.0;1;47;1;17.0;40;39;43;46;44;1;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;44.0;35.06666666666667;43.77777777777778;40.88235294117647;40.77777777777778;2;2;3;3;2;3;3;3.0;42.06666666666667
39;33;30;35;40;1;34;39;0;44;41;42;68.0;1;34;1;17.0;32;30;48;43;32;1;1;7;18.0;18.0;2;2;0;7;1;1;49;0.0;37.11764705882353;37.46666666666667;37.77777777777778;39.88235294117647;38.27777777777778;2;2;3;3;2;3;3;2.0;37.53333333333333
48;39;42;36;43;1;48;50;0;41;48;41;63.0;1;38;1;17.0;49;35;39;48;40;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;42.05882352941177;37.8;45.44444444444444;44.470588235294116;40.55555555555556;2;2;3;3;2;3;3;3.0;43.4
43;30;45;39;30;2;30;38;2;37;32;37;58.0;1;31;1;17.0;44;42;37;34;30;2;1;7;18.0;18.0;2;2;0;7;1;1;34;0.0;37.1764705882353;33.06666666666667;36.27777777777778;36.76470588235294;34.77777777777778;2;2;3;3;2;3;3;2.0;37.46666666666667
35;39;34;40;31;1;32;37;0;37;39;45;63.0;1;31;1;17.0;36;33;43;36;44;1;1;7;18.0;18.0;2;2;0;7;1;1;47;0.0;36.35294117647059;34.06666666666667;33.888888888888886;38.88235294117647;40.333333333333336;2;2;3;3;2;3;3;3.0;40.93333333333333
43;35;34;35;49;1;40;44;0;35;48;47;57.0;1;49;1;17.0;31;34;46;46;43;1;1;7;18.0;18.0;2;2;0;7;1;1;45;0.0;36.35294117647059;38.13333333333333;43.388888888888886;42.1764705882353;41.22222222222222;2;2;3;3;2;3;3;3.0;42.13333333333333
36;33;39;40;47;1;40;36;1;30;45;43;69.0;1;39;1;17.0;36;46;36;46;36;1;1;7;18.0;18.0;2;2;0;7;1;2;49;0.0;37.1764705882353;37.0;38.5;40.94117647058823;40.22222222222222;2;2;3;3;2;3;3;3.0;42.46666666666667
45;38;40;37;39;1;33;34;0;37;39;38;69.0;1;38;1;17.0;31;31;38;41;33;1;1;7;18.0;18.0;2;2;0;7;1;1;38;0.0;35.35294117647059;37.06666666666667;36.44444444444444;39.411764705882355;35.72222222222222;2;2;3;3;2;3;3;2.0;37.86666666666667
42;41;35;38;37;1;37;40;0;38;38;41;63.0;1;44;1;17.0;33;31;41;38;30;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;39.294117647058826;36.6;38.333333333333336;39.529411764705884;38.22222222222222;2;2;3;3;2;3;3;2.0;38.93333333333333
34;30;30;39;46;2;30;39;1;30;32;42;57.0;1;36;1;17.0;45;30;36;30;46;1;1;7;18.0;18.0;2;2;0;7;1;1;36;0.0;33.11764705882353;33.733333333333334;35.888888888888886;39.0;35.44444444444444;2;2;3;3;2;3;3;2.0;35.733333333333334
40;36;35;32;40;1;30;36;1;30;40;40;63.0;1;37;1;17.0;37;34;31;32;41;1;1;7;18.0;18.0;2;2;0;7;2;1;30;0.0;31.647058823529413;32.46666666666667;37.0;35.94117647058823;34.72222222222222;2;2;3;3;2;3;3;2.0;39.93333333333333
36;38;34;45;42;1;32;32;0;35;38;38;63.0;1;38;1;17.0;50;31;37;43;40;1;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;33.529411764705884;34.333333333333336;35.333333333333336;41.94117647058823;36.55555555555556;2;2;3;3;2;3;3;2.0;37.53333333333333
35;34;32;43;38;1;30;30;2;30;44;38;78.0;1;40;1;17.0;44;38;37;45;32;1;1;7;18.0;18.0;2;2;0;7;2;2;31;0.0;34.1764705882353;34.666666666666664;34.94444444444444;40.35294117647059;34.833333333333336;2;2;3;3;2;3;3;2.0;36.86666666666667
43;31;39;38;35;1;37;33;1;36;36;41;62.0;1;36;1;17.0;33;35;48;47;38;1;1;7;18.0;18.0;2;2;0;7;1;2;47;0.0;34.705882352941174;34.266666666666666;35.833333333333336;40.294117647058826;39.388888888888886;2;2;3;3;2;3;3;2.0;36.6
42;32;36;36;45;2;30;39;2;31;45;38;50.0;1;37;1;17.0;35;32;30;41;34;1;1;7;18.0;18.0;2;2;0;7;2;1;41;0.0;33.294117647058826;34.0;39.55555555555556;39.76470588235294;33.666666666666664;2;2;3;3;2;3;3;2.0;34.2
38;39;30;40;48;1;41;34;0;40;43;42;57.0;1;30;1;17.0;41;37;33;41;41;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;34.1764705882353;40.2;38.611111111111114;40.470588235294116;39.388888888888886;2;2;3;3;2;3;3;2.0;38.86666666666667
44;39;36;34;38;1;38;41;0;30;43;46;68.0;1;36;1;17.0;37;34;38;46;35;1;1;7;18.0;18.0;2;2;0;7;1;1;49;0.0;32.88235294117647;37.13333333333333;38.611111111111114;38.94117647058823;39.72222222222222;2;2;3;3;2;3;3;2.0;39.6
43;38;35;38;42;1;33;31;0;47;42;44;63.0;1;42;1;17.0;34;33;33;43;30;1;1;7;18.0;18.0;2;2;0;7;1;1;45;0.0;39.11764705882353;38.13333333333333;37.5;40.1764705882353;36.666666666666664;2;2;3;3;2;3;3;2.0;38.06666666666667
46;35;30;36;37;1;30;30;2;30;34;37;69.0;1;37;1;17.0;45;30;42;39;44;2;2;7;18.0;18.0;2;2;0;7;1;1;44;0.0;34.11764705882353;34.86666666666667;36.166666666666664;39.94117647058823;37.111111111111114;2;2;3;3;2;3;3;3.0;40.6
42;32;30;35;40;1;30;35;2;31;42;45;78.0;1;38;1;17.0;44;37;34;48;44;1;2;7;18.0;18.0;2;2;0;7;2;1;34;0.0;32.23529411764706;34.666666666666664;36.611111111111114;43.0;36.666666666666664;2;2;3;3;2;3;3;2.0;36.93333333333333
34;31;33;43;45;1;34;37;0;44;34;43;63.0;1;38;1;17.0;45;30;44;38;42;1;1;7;18.0;18.0;2;2;0;7;1;1;38;0.0;35.94117647058823;39.333333333333336;36.05555555555556;42.470588235294116;37.333333333333336;2;2;3;3;2;3;3;2.0;38.06666666666667
41;34;30;34;47;1;48;41;1;40;40;39;62.0;1;34;1;17.0;35;33;37;43;30;1;1;7;18.0;18.0;2;2;0;7;2;1;33;0.0;36.23529411764706;37.46666666666667;39.833333333333336;39.23529411764706;36.166666666666664;2;2;3;3;2;3;3;2.0;38.0
48;38;44;46;50;1;46;46;0;48;45;48;62.0;1;38;1;17.0;50;42;44;48;42;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;44.11764705882353;39.6;47.111111111111114;46.64705882352941;43.55555555555556;2;2;3;3;2;3;3;4.0;45.2
36;34;37;36;32;1;32;38;1;40;44;42;58.0;1;42;1;17.0;44;30;37;42;34;1;1;7;18.0;18.0;2;2;0;7;2;1;35;0.0;35.529411764705884;34.4;35.55555555555556;40.35294117647059;35.05555555555556;2;2;3;3;2;3;3;2.0;35.4
0;0;17;0;0;0;0;0;0;21;0;0;69.0;0;39;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;23.333333333333332;29.733333333333334;39.0;20.0;0.0;2;2;3;3;2;3;3;1.0;15.0
34;34;30;37;40;1;31;40;0;41;47;40;57.0;1;34;1;17.0;31;43;34;35;37;1;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;36.23529411764706;35.06666666666667;37.44444444444444;37.588235294117645;37.27777777777778;2;2;3;3;2;3;3;2.0;38.06666666666667
0;0;10;0;0;0;0;0;0;26;0;0;54.0;0;13;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;22.5;30.0;13.0;0.0;0.0;2;2;3;3;2;3;3;1.0;5.0
34;0;30;0;0;0;0;0;1;26;42;0;63.0;0;42;0;1.0;0;0;0;16;27;0;0;1;0.0;2.0;1;1;1;0;3;0;0;2.0;29.88235294117647;35.733333333333334;38.0;17.428571428571427;27.0;2;2;3;3;2;3;3;1.0;26.0
37;38;38;42;41;1;40;35;1;40;44;41;63.0;1;38;1;17.0;32;32;32;45;30;1;1;7;18.0;18.0;2;2;0;7;1;2;47;0.0;36.705882352941174;38.93333333333333;37.5;42.0;36.833333333333336;2;2;3;3;2;3;3;2.0;36.13333333333333
