NOTA_F_ING_SOF;NOTA_GT_TRES;NOTA_ECONOMIA;NOTA_EI_DOS;NOTA_REDES_COM_DOS;VECES_ECONOMIA;NOTA_CIBERNETICA_UDOS;NOTA_INV_OP_TRES;NOTA_INV_OP_DOS;NOTA_HISTORIA_COL;VECES_F_ING_SOF;VECES_REDES_COM_DOS;NOTA_METODOS_NUM;VECES_EI_DOS;VECES_CIBERNETICA_DOS;NOTA_ESTADISTICA;NCP_SEIS;NOTA_MOD_PROG_DOS;NOTA_GI_DOS;NOTA_FUND_IA;CAR_CINCO;VECES_GT_TRES;NOTA_CIENCIAS_COMP_DOS;VECES_CIENCIAS_COMP_DOS;NAP_SEIS;NAC_SEIS;NAA_SEIS;EPA_SEIS;CAR_SEIS;VECES_FUND_IA;VECES_GI_DOS;VECES_INV_OP_TRES;VECES_GI_UNO;VECES_HISTORIA_COL;VECES_INV_OP_DOS;VECES_CIBERNETICA_UNO;NOTA_GI_UNO;NOTA_CIBERNETICA_UNO;NCC_SEIS;NCA_SEIS;NOTA_REDES_COM_UNO;VECES_REDES_COM_UNO;VECES_ESTADISTICA;VECES_FISICA_TRES;CREDITOS_GI_DOS;CREDITOS_ECONOMIA;CREDITOS_INV_OP_TRES;CREDITOS_GT_TRES;CREDITOS_F_ING_SOF;CREDITOS_FUND_IA;CREDITOS_EI_DOS;CREDITOS_REDES_COM_DOS;CREDITOS_CIBERNETICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;PROMEDIO_CINCO;RENDIMIENTO_SIETE;PROMEDIO_SIETE
42.0;50;45.0;32.0;45;1;47.0;45;45.0;46.0;1;1;39.0;1;1;36.0;0.0;42.0;50.0;43.0;0;1;35.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;43.0;18.0;18.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;35.0;39.63157894736842;32.0;41.05263157894737;3.0;44.31578947368421
47.0;50;36.0;38.0;43;1;46.0;0;40.0;37.0;1;1;37.0;1;1;25.0;5.0;43.0;50.0;44.0;0;1;37.0;1;2;7;5;2;2;1;1;0;1;1;1;1;50;39.0;18.0;13.0;22.5;2;2;1;3;2;2;1;3;1;2;3;2;32.44444444444444;37.473684210526315;35.8125;41.0;3.0;44.35294117647059
43.0;0;35.0;37.0;0;1;0.0;36;46.0;33.0;1;0;32.0;1;0;42.0;0.0;35.0;0.0;0.0;1;0;37.0;1;0;5;5;2;0;0;0;1;1;1;1;0;43;0.0;14.0;14.0;0.0;0;1;3;3;2;2;1;3;1;2;3;2;32.94444444444444;32.763157895263156;32.0;31.82352941117647;2.0;38.333333333333336
38.0;50;35.0;31.0;41;1;49.0;41;37.0;38.0;1;1;42.0;1;1;37.0;0.0;35.0;0.0;43.0;0;1;34.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;46.0;15.0;15.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;30.61111111111111;35.6578947368421;34.0;36.05263157894737;3.0;40.125
47.0;38;43.0;50.0;43;1;39.0;45;45.0;41.0;1;1;43.0;1;1;37.0;0.0;46.0;50.0;42.0;0;1;39.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;40.0;18.0;18.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;40.77777777777778;39.473684210526315;39.0;36.88235294117647;3.0;44.94736842105263
0.0;38;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0;41.0;0;0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;31.875;35.9;36.54545454545455;0.0;2.0;38.0
48.0;50;47.0;41.0;44;1;42.0;46;45.0;37.0;1;1;43.0;1;1;39.0;0.0;47.0;50.0;43.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;41.0;18.0;18.0;50.0;1;1;0;3;2;2;1;3;1;2;3;2;33.77777777777778;41.421052631578945;38.0;43.5;4.0;45.8421052631579
47.0;50;45.0;43.0;45;1;43.0;46;40.0;35.0;1;1;43.0;1;1;34.0;3.0;42.0;50.0;41.0;0;1;21.5;2;1;7;6;2;1;1;1;1;1;1;1;1;50;35.0;18.0;15.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;36.05555555555556;37.526315789473685;36.25;38.11764705882353;4.0;45.8421052631579
45.0;40;41.0;31.66666;39;1;45.0;41;36.0;40.0;1;1;31.0;1;1;37.0;0.0;45.0;50.0;43.0;0;1;35.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;44.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;35.333333333333336;37.78947368368421;37.0;37.411764705882355;3.0;42.22806947368421
0.0;50;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0;42.0;0;0;31.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0.0;3.0;3.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;31.78125;31.210526315789473;24.84375;0.0;4.0;50.0
18.0;0;3.0;0.0;0;1;0.0;0;32.0;35.0;1;0;31.0;0;0;36.0;3.0;27.0;0.0;0.0;3;0;21.0;1;1;5;4;2;0;0;0;0;0;1;1;0;0;0.0;13.0;10.0;30.0;1;1;2;3;2;2;1;3;1;2;3;2;30.305555555555557;27.605263158421053;32.61538461538461;27.764705882941175;1.0;12.0
43.0;44;39.0;31.0;45;1;42.0;41;40.0;38.0;1;1;34.0;1;1;39.0;0.0;37.0;0.0;37.0;2;1;37.0;1;0;7;7;2;0;1;0;1;1;1;1;1;47;41.0;18.0;18.0;45.0;1;1;2;3;2;2;1;3;1;2;3;2;35.05555555555556;38.078947368421055;34.611111111111114;34.63157894736842;3.0;40.6875
47.0;50;47.0;50.0;50;1;50.0;49;47.0;46.0;1;1;46.0;1;1;45.0;0.0;49.0;50.0;43.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;43.0;18.0;18.0;50.0;1;1;1;3;2;2;1;3;1;2;3;2;42.166666666666664;45.473684210526315;41.611111111111114;44.64705882352941;4.0;48.73684210526316
46.0;50;35.0;50.0;45;1;40.0;47;43.0;30.0;1;1;37.0;1;1;33.0;0.0;47.0;50.0;42.0;1;1;36.0;1;0;7;7;2;0;1;1;1;1;1;1;1;44;37.0;18.0;18.0;40.0;1;1;2;3;2;2;1;3;1;2;3;2;32.166666666666664;36.205882352941174;37.166666666666664;38.921052631578945;4.0;45.21052631578947
0.0;50;0.0;0.0;0;0;0.0;0;0.0;30.0;0;0;8.0;0;0;0.0;0.0;0.0;0.0;0.0;1;1;0.0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0.0;2.0;2.0;0.0;0;0;2;3;2;2;1;3;1;2;3;2;29.666666666666668;32.470588235294116;32.3125;21.6;4.0;50.0
46.0;48;41.0;47.0;42;1;47.0;47;48.0;37.0;1;1;46.0;1;1;35.0;0.0;48.0;50.0;43.0;0;1;40.0;1;0;7;7;2;0;1;1;1;1;1;1;1;44;40.0;18.0;18.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;40.166666666666664;38.86842105263158;42.77777777777778;38.31578947368421;4.0;45.73684210526316
46.0;50;37.0;30.0;44;1;0.0;0;38.0;33.0;1;1;31.0;1;0;40.0;0.0;41.0;50.0;0.0;2;1;39.0;1;0;6;6;2;0;0;1;0;1;1;1;0;50;0.0;16.0;16.0;36.0;1;1;3;3;2;2;1;3;1;2;3;2;37.666666666666664;40.578947368421055;40.333333333333336;34.32352941235294;3.0;43.142857142857146
42.0;50;38.0;46.0;42;1;45.0;42;40.0;41.0;1;1;30.0;1;1;49.0;0.0;45.0;0.0;45.0;1;1;40.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;47.0;15.0;15.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;41.05555555555556;34.31578947368421;32.6875;37.029411764705884;3.0;43.0625
39.0;0;43.0;0.0;39;1;0.0;0;0.0;42.0;1;1;32.0;0;0;44.0;0.0;32.0;0.0;41.0;0;0;41.0;1;0;4;4;2;0;1;0;0;0;1;0;0;0;0.0;10.0;10.0;32.0;1;1;1;3;2;2;1;3;1;2;3;2;31.47222222222222;31.236842105263158;34.583333333333336;34.0;3.0;40.111111111111114
0.0;0;31.0;0.0;0;1;0.0;44;44.0;43.0;0;0;41.0;0;0;42.0;2.0;38.0;0.0;33.0;0;0;38.0;1;1;6;5;2;0;1;0;1;0;1;1;1;0;40.0;15.0;13.0;20.0;1;1;0;3;2;2;1;3;1;2;3;2;33.90625;30.588235294705882;31.071428570714286;33.857142857142854;2.0;36.6
0.0;50;37.0;24.5;0;1;0.0;0;44.0;30.0;0;0;33.0;1;0;46.0;2.0;33.0;0.0;43.0;0;1;0.0;0;1;5;4;2;1;1;0;0;0;1;1;1;0;35.0;12.0;10.0;27.5;2;1;0;3;2;2;1;3;1;2;3;2;28.38888888888889;31.441176470588236;33.84375;35.8125;2.0;36.0
0.0;40;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0;41.0;0;0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;31.5625;27.105263156842103;22.8125;0.0;2.0;40.0
0.0;0;35.0;0.0;31;1;0.0;0;0.0;46.0;0;1;41.0;0;0;36.0;0.0;30.5;0.0;0.0;2;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;36.729166667499996;34.0;32.642857142857146;27.571428571428573;2.0;32.6
0.0;0;31.0;0.0;0;1;0.0;0;0.0;38.0;0;0;40.0;0;0;41.0;0.0;42.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;34.166666666666664;25.562500000625;32.40625;32.11764705882353;2.0;31.0
45.0;0;41.0;49.0;44;1;45.0;43;41.0;37.0;1;1;42.0;1;1;38.0;0.0;45.0;45.0;42.0;0;0;40.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;38.0;18.0;18.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;29.5;37.21052631578947;36.5;39.23529411764706;3.0;44.44444444444444
0.0;50;0.0;35.0;34;0;0.0;0;30.0;30.0;0;1;34.0;1;0;23.0;3.0;32.0;0.0;0.0;2;1;0.0;0;1;5;4;2;1;0;0;0;0;1;1;1;0;35.0;12.0;9.0;38.0;1;3;0;3;2;2;1;3;1;2;3;2;34.6875;34.3421052631579;28.625000000625;31.785714286428572;2.0;37.0
44.0;38;34.0;37.0;45;1;33.0;43;37.0;38.0;1;1;42.0;1;1;36.0;0.0;36.0;45.0;43.0;1;1;39.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;33.0;18.0;18.0;43.0;1;1;1;3;2;2;1;3;1;2;3;2;29.38888888888889;31.368421053157896;35.22222222222222;35.94736842105263;3.0;40.89473684210526
0.0;50;37.0;27.5;42;1;39.0;0;38.0;44.0;0;1;30.0;1;1;35.0;0.0;34.0;50.0;43.0;0;1;38.0;1;0;6;6;2;0;1;1;0;0;1;1;1;0;39.0;15.0;15.0;30.0;1;1;0;3;2;2;1;3;1;2;3;2;29.0625;28.578947368947368;32.625000000625;36.75;3.0;41.142857142857146
43.0;50;31.0;0.0;0;1;0.0;0;34.0;35.0;1;0;40.0;0;0;35.0;0.0;36.0;0.0;0.0;1;1;0.0;0;0;5;5;2;1;0;0;0;0;1;1;1;0;39.0;12.0;12.0;30.0;1;2;0;3;2;2;1;3;1;2;3;2;33.05555555555556;27.823529411764707;30.859375;33.67857142857143;3.0;40.166666666666664
42.0;0;37.0;33.0;43;1;39.0;43;40.0;43.0;1;1;34.0;1;1;37.0;0.0;37.0;0.0;0.0;1;0;34.5;2;0;7;7;2;1;0;0;1;1;1;1;1;49;40.0;18.0;18.0;49.0;1;1;2;3;2;2;1;3;1;2;3;2;31.166666666666668;34.07894736894737;35.22222222222222;37.473684210526315;2.0;39.92857142857143
47.0;0;35.0;0.0;33;1;0.0;0;35.0;38.0;1;1;40.0;0;0;40.0;0.0;36.0;0.0;36.0;0;0;0.0;0;0;4;4;2;0;1;0;0;0;1;1;0;0;0.0;10.0;10.0;30.0;1;1;0;3;2;2;1;3;1;2;3;2;31.481481482222218;34.28947368421053;35.138888888888886;38.625;2.0;38.44444444444444
0.0;38;31.5;0.0;0;2;0.0;43;40.0;44.0;0;0;29.5;0;0;41.0;0.0;35.0;50.0;40.0;0;1;0.0;0;0;4;4;2;0;1;1;1;0;1;1;0;0;0.0;10.0;10.0;31.0;1;1;0;3;2;2;1;3;1;2;3;2;25.25925926;34.6578947368421;33.30555555555556;35.214285714285715;3.0;41.888888888888886
50.0;0;37.0;34.0;42;1;45.0;0;48.0;47.0;1;1;36.0;1;1;49.0;0.0;42.0;0.0;44.0;0;0;34.0;1;0;7;7;2;0;1;0;0;1;1;1;1;45;40.0;18.0;18.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;40.888888888888886;40.22222222222222;38.44444444444444;39.76470588235294;3.0;42.46153846153846
38.0;50;39.0;30.0;47;1;34.0;41;40.0;30.0;1;1;47.0;1;1;32.0;0.0;46.0;50.0;38.0;0;1;39.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;38.0;18.0;18.0;33.0;1;1;1;3;2;2;1;3;1;2;3;2;35.94444444444444;35.315789474210526;31.3125;36.94117647058823;3.0;41.10526315789474
38.0;50;41.0;50.0;44;1;39.0;42;35.0;47.0;1;1;36.0;1;1;42.0;0.0;40.0;48.0;44.0;1;1;38.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;37.0;18.0;18.0;42.0;1;1;3;3;2;2;1;3;1;2;3;2;34.55555555555556;35.88235294117647;32.90625;36.368421053157896;3.0;43.578947368421055
7.0;40;0.0;0.0;0;0;0.0;0;40.0;0.0;1;0;30.0;0;0;24.0;3.0;34.0;0.0;0.0;1;1;0.0;0;1;3;2;2;0;0;0;0;0;0;1;0;0;0.0;8.0;5.0;32.0;1;1;0;3;2;2;1;3;1;2;3;2;36.0;33.026315788947365;30.312499999375;33.42857142857143;1.0;15.25
0.0;50;37.0;31.0;0;1;37.5;0;40.0;31.0;0;0;40.0;1;2;37.0;2.0;30.0;45.0;0.0;1;1;0.0;0;1;6;5;2;1;0;1;0;1;1;1;1;45;41.0;15.0;13.0;28.0;2;1;2;3;2;2;1;3;1;2;3;2;32.02777777777778;37.10526315789474;33.583333333333336;35.05882352941177;2.0;39.6
30.0;40;38.0;27.5;0;1;0.0;0;36.0;44.0;1;0;30.0;1;0;39.0;0.0;34.0;45.0;0.0;1;1;34.0;2;0;7;7;2;1;0;1;0;1;1;1;1;45;32.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;32.388888888888886;32.973684210526315;33.6875;34.23529411764706;2.0;36.0
0.0;0;36.0;0.0;0;1;0.0;0;46.0;47.0;0;0;34.0;0;0;48.0;0.0;43.0;0.0;0.0;0;0;0.0;0;0;4;4;2;0;0;0;0;0;1;1;1;0;39.0;10.0;10.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;37.72222222222222;36.21052631578947;39.27777777777778;39.94117647058823;2.0;36.0
35.0;0;38.0;33.0;40;1;0.0;44;41.0;42.0;1;1;41.0;1;0;34.0;0.0;35.0;50.0;45.0;1;0;36.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;36.0;18.0;18.0;35.0;1;1;2;3;2;2;1;3;1;2;3;2;36.94444444444444;37.6578947368421;35.72222222222222;34.76470588235294;3.0;40.625
47.0;50;39.0;34.0;42;1;39.0;42;36.0;42.0;1;1;43.0;1;1;39.0;0.0;43.0;45.0;41.0;0;1;40.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;39.0;18.0;18.0;46.0;1;1;0;3;2;2;1;3;1;2;3;2;38.611111111111114;38.0;41.53333333333333;39.5625;3.0;42.1578947368421
43.0;40;41.0;0.0;0;1;36.0;42;40.0;46.0;1;0;31.0;0;1;48.0;0.0;34.0;0.0;35.0;1;1;40.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;30.0;15.0;15.0;35.0;1;1;0;3;2;2;1;3;1;2;3;2;31.52777777777778;34.05263157894737;32.47222222166667;36.25;3.0;40.18181818181818
45.0;0;39.0;39.0;43;1;37.0;43;42.0;45.0;1;1;40.0;1;1;31.0;0.0;33.0;45.0;41.0;0;0;0.0;0;0;6;6;2;0;1;1;1;1;1;1;1;45;37.0;15.0;15.0;41.0;1;1;0;3;2;2;1;3;1;2;3;2;32.52777777777778;36.473684210526315;34.937500000625;38.785714285714285;3.0;42.0
0.0;49;0.0;0.0;0;0;0.0;0;31.0;42.0;0;0;42.0;0;0;40.0;0.0;35.0;0.0;0.0;0;1;0.0;0;0;4;4;2;0;0;0;0;0;1;1;1;0;41.0;10.0;10.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;34.19444444444444;31.02631579;33.666666666666664;36.75;4.0;49.0
47.0;50;44.0;35.0;46;1;38.0;50;49.0;50.0;1;1;40.0;1;1;50.0;0.0;50.0;50.0;43.0;0;1;42.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;35.0;1;1;1;3;2;2;1;3;1;2;3;2;40.111111111111114;41.8421052631579;41.111111111111114;42.8421052631579;4.0;45.05263157894737
48.0;50;40.0;49.0;46;1;48.0;46;49.0;46.0;1;1;44.0;1;1;50.0;0.0;48.0;47.0;45.0;0;1;45.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;46.0;18.0;18.0;50.0;1;1;1;3;2;2;1;3;1;2;3;2;37.0;41.78947368421053;42.5;43.588235294117645;4.0;46.526315789473685
0.0;0;32.5;0.0;0;2;0.0;0;39.0;26.5;0;0;37.0;0;0;44.0;2.0;35.0;0.0;0.0;1;0;0.0;0;1;3;2;2;1;0;0;0;0;2;1;0;0;0.0;8.0;6.0;0.0;0;1;3;3;2;2;1;3;1;2;3;2;36.111111111111114;35.36842105263158;34.94444444444444;35.94736842105263;2.0;32.5
43.0;0;37.0;0.0;0;1;0.0;0;42.0;34.0;1;0;44.0;0;0;39.0;0.0;46.0;0.0;0.0;2;0;0.0;0;0;4;4;2;0;0;0;0;0;1;1;1;0;32.0;10.0;10.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;36.611111111111114;33.78947368421053;37.111111111111114;35.0;3.0;40.6
46.0;50;43.0;43.0;46;1;45.0;50;49.0;50.0;1;1;39.0;1;1;50.0;0.0;50.0;50.0;43.0;0;1;41.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;50.0;18.0;18.0;42.0;1;1;1;3;2;2;1;3;1;2;3;2;40.333333333333336;45.421052631578945;43.666666666666664;44.0;4.0;46.36842105263158
47.0;50;33.5;24.5;0;2;0.0;0;40.0;44.0;1;0;39.0;1;0;45.0;0.0;41.0;50.0;46.0;0;1;41.0;1;0;7;7;2;0;1;1;0;1;1;1;1;50;31.0;18.0;18.0;40.0;1;1;1;3;2;2;1;3;1;2;3;2;39.27777777777778;38.578947368421055;37.0;34.88235294117647;3.0;41.916666666666664
0.0;0;36.0;0.0;0;1;0.0;0;0.0;37.0;0;0;30.0;0;0;43.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0.0;5.0;5.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;25.083333333333332;30.916666667222223;35.55555555555556;30.0;2.0;36.0
40.0;50;40.0;32.0;0;1;36.0;46;41.0;48.0;1;0;32.0;1;1;42.0;0.0;48.0;0.0;46.0;0;1;35.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;48.0;15.0;15.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;34.388888888888886;37.588235294117645;37.25;38.9375;3.0;40.30769230769231
34.0;0;0.0;0.0;0;0;0.0;0;37.0;45.0;1;0;36.0;0;0;14.0;3.0;30.0;0.0;0.0;1;0;0.0;0;1;4;3;2;0;0;0;0;0;1;1;0;0;0.0;10.0;7.0;31.0;1;1;3;3;2;2;1;3;1;2;3;2;31.88888888888889;32.3125;33.52777777777778;29.941176471176473;2.0;34.0
36.0;0;41.0;21.0;42;1;34.0;45;37.0;45.0;1;1;40.0;1;1;40.0;0.0;46.0;0.0;40.0;0;0;43.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;37.0;15.0;15.0;32.0;1;1;0;3;2;2;1;3;1;2;3;2;39.44444444444444;39.578947368421055;37.4375;38.142857142857146;2.0;37.06666666666667
45.0;50;43.0;32.0;46;1;44.0;50;49.0;49.0;1;1;38.0;1;1;50.0;0.0;50.0;50.0;41.0;0;1;41.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;50.0;18.0;18.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;37.94444444444444;39.0;42.111111111111114;43.529411764705884;3.0;44.8421052631579
45.0;0;28.0;0.0;42;2;0.0;0;30.0;32.0;1;1;32.0;0;0;40.0;0.0;43.0;0.0;0.0;1;0;0.0;0;0;4;4;2;1;0;0;0;0;2;1;0;0;0.0;10.0;10.0;39.0;1;1;1;3;2;2;1;3;1;2;3;2;28.333333333333332;32.71052631578947;35.6875;38.63157894736842;2.0;39.625
43.0;0;36.0;0.0;0;1;0.0;0;42.0;34.0;1;0;42.0;0;0;34.0;0.0;39.0;0.0;0.0;1;0;0.0;0;0;4;4;2;0;0;0;0;1;1;1;0;40;0.0;11.0;11.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;32.333333333333336;33.39473684210526;34.666666666666664;37.0;3.0;40.2
47.0;0;32.5;0.0;0;2;0.0;0;50.0;45.0;1;0;30.0;0;0;39.0;0.0;34.0;0.0;0.0;1;0;38.0;1;0;6;6;2;0;0;0;0;1;1;1;1;47;38.0;16.0;16.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;33.77777777777778;33.23529411764706;32.4375;37.05263157894737;3.0;41.2
50.0;50;44.0;37.0;47;1;0.0;46;45.0;37.0;1;1;42.0;1;0;50.0;0.0;44.0;0.0;43.0;0;1;39.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;38.0;15.0;15.0;35.0;1;1;0;3;2;2;1;3;1;2;3;2;35.375;35.921052631578945;35.312499999375;38.92857142857143;4.0;45.57142857142857
43.0;50;36.0;30.0;0;1;0.0;44;47.0;38.0;1;0;36.0;1;0;43.0;0.0;35.0;0.0;40.0;0;1;41.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;35.0;15.0;15.0;39.0;1;1;1;3;2;2;1;3;1;2;3;2;33.94444444444444;36.71052631578947;37.72222222222222;36.31578947368421;2.0;39.90909090909091
46.0;46;41.0;35.5;44;1;40.0;50;42.0;45.0;1;1;37.0;1;1;40.0;0.0;47.0;0.0;43.0;0;1;44.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;42.0;15.0;15.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;42.388888888888886;42.578947368421055;37.0;38.76470588235294;3.0;43.25
50.0;50;49.0;39.0;48;1;45.0;50;49.0;48.0;1;1;44.0;1;1;50.0;0.0;50.0;0.0;0.0;0;1;0.0;0;0;5;5;2;0;0;0;1;0;1;1;1;0;50.0;12.0;12.0;43.0;1;1;0;3;2;2;1;3;1;2;3;2;38.94444444444444;42.421052631578945;42.94444444444444;43.72727272727273;4.0;47.333333333333336
0.0;0;0.0;0.0;0;0;0.0;0;0.0;44.0;0;0;0.0;0;0;0.0;0.0;16.0;0.0;39.0;0;0;0.0;0;0;1;1;2;0;1;0;0;0;1;0;0;0;0.0;2.0;2.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;33.27777777777778;28.529411764705884;27.71875;16.0;2.0;39.0
37.0;40;0.0;0.0;0;0;0.0;45;40.0;43.0;1;0;42.0;0;0;34.0;0.0;37.0;0.0;0.0;0;1;30.0;1;0;6;6;2;0;0;0;1;0;1;1;1;0;36.0;15.0;15.0;30.0;1;1;0;3;2;2;1;3;1;2;3;2;35.05555555555556;33.10526315789474;33.1875;34.0;3.0;40.166666666666664
37.0;50;42.0;29.5;41;1;36.0;46;45.0;42.0;1;1;30.0;1;1;32.0;0.0;39.0;0.0;43.0;0;1;43.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;34.0;15.0;15.0;43.0;1;1;1;3;2;2;1;3;1;2;3;2;32.0;36.55882352941177;35.500000000625;35.94736842105263;2.0;39.625
0.0;50;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0;10.0;0;0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;36.25;35.529411764705884;24.125;5.0;4.0;50.0
42.0;50;41.0;49.0;48;1;45.0;0;48.0;45.0;1;1;36.0;1;1;37.0;0.0;49.0;50.0;43.0;0;1;42.0;1;0;7;7;2;0;1;1;0;1;1;1;1;50;50.0;18.0;18.0;48.0;1;1;1;3;2;2;1;3;1;2;3;2;33.611111111111114;37.94736842105263;37.72222222222222;40.26315789473684;4.0;46.05882352941177
0.0;47;44.0;40.0;0;1;0.0;0;50.0;0.0;0;0;36.0;1;0;43.0;0.0;45.0;0.0;0.0;0;1;38.0;1;0;4;4;2;0;0;0;0;0;0;1;1;0;49.0;11.0;11.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;33.24074074000001;33.39473684157895;36.361111111111114;41.3125;3.0;43.0
41.0;50;42.0;50.0;45;1;38.0;50;49.0;49.0;1;1;36.0;1;1;46.0;0.0;50.0;50.0;43.0;0;1;43.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;49.0;18.0;18.0;35.0;1;1;1;3;2;2;1;3;1;2;3;2;41.166666666666664;43.31578947368421;41.94444444444444;43.1764705882353;4.0;45.31578947368421
43.0;0;0.0;0.0;44;0;0.0;45;48.0;42.0;1;1;42.0;0;0;42.0;0.0;49.0;0.0;37.0;0;0;39.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;47.0;15.0;15.0;42.0;1;1;1;3;2;2;1;3;1;2;3;2;37.833333333333336;36.526315789473685;36.09375;38.11764705882353;3.0;43.111111111111114
0.0;0;0.0;42.0;0;0;0.0;0;47.0;47.0;0;0;42.0;1;0;0.0;0.0;44.0;0.0;0.0;0;0;0.0;0;0;3;3;2;0;0;0;0;0;1;1;0;0;0.0;7.0;7.0;40.0;1;0;0;3;2;2;1;3;1;2;3;2;37.22222222222222;41.78947368421053;36.392857142857146;40.38461538461539;3.0;42.0
47.0;0;42.0;0.0;38;1;0.0;0;35.0;45.0;1;1;42.0;0;0;44.0;0.0;38.0;0.0;43.0;0;0;0.0;0;0;4;4;2;0;1;0;0;0;1;1;1;0;43.0;10.0;10.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;33.69444444444444;33.64705882352941;33.75;34.0;3.0;42.44444444444444
47.0;0;30.0;0.0;41;1;0.0;0;38.0;40.0;1;1;42.0;0;0;44.0;0.0;38.0;0.0;41.0;0;0;0.0;0;0;4;4;2;0;1;0;0;0;1;1;0;0;0.0;10.0;10.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;35.0;34.23684210526316;35.34375;35.35294117647059;3.0;40.55555555555556
