RENDIMIENTO_DOS;NOTA_POO;NOTA_INT;NOTA_FIS_DOS;NOTA_EYB;NOTA_DEM;NOTA_CIR_UNO;NOTA_HCI;VECES_INT;VECES_FIS_DOS;PROMEDIO_UNO;PG_ICFES;NCA_UNO;EPA_UNO;NAP_UNO;NCP_UNO;IDIOMA_ICFES;VECES_POO;NAA_UNO;VECES_CIR_UNO;VECES_EYB;VECES_DEM;CAR_UNO;QUIMICA_ICFES;ANO_INGRESO;GENERO;NCC_UNO;VECES_HCI;BIOLOGIA_ICFES;NAC_UNO;APT_VERB_ICFES;PROMEDIO_DOS;FILOSOFIA_ICFES;FISICA_ICFES;CREDITOS_HCI
2.0;31;38;30;35;43;30;50;1;1;37.588235294117645;430.0;17.0;2;0;0.0;80.0;1;7;2;1;1;0;77.0;2014;0;17.0;1;65.0;7;63.0;34.375;55.0;60.0;1
2.0;42;34;42;45;43;30;47;2;1;38.11764705882353;407.0;17.0;2;0;0.0;59.0;1;7;1;1;1;1;57.0;2014;0;17.0;1;54.0;7;53.0;39.0;53.0;65.0;1
1.0;29;31;20;0;0;0;48;1;1;36.875;400.0;13.0;2;1;3.0;66.0;2;5;0;0;0;2;56.0;2014;1;16.0;1;49.0;6;58.0;28.8;55.0;70.0;1
2.0;43;30;37;43;42;30;48;2;2;35.705882352941174;432.0;17.0;2;0;0.0;60.0;1;7;2;1;1;1;58.0;2014;0;17.0;1;63.0;7;68.0;37.25;59.0;51.0;1
2.0;45;30;35;44;36;30;50;1;2;34.705882352941174;418.0;17.0;2;0;0.0;77.0;1;7;2;1;1;1;62.0;2014;0;17.0;1;55.0;7;60.0;37.125;51.0;59.0;1
2.0;41;30;32;46;47;32;50;1;1;39.588235294117645;432.0;17.0;2;0;0.0;63.0;1;7;1;1;1;0;88.0;2014;0;17.0;1;57.0;7;52.0;37.125;59.0;56.0;1
2.0;35;32;34;33;44;30;49;2;2;35.94117647058823;415.0;17.0;2;0;0.0;59.0;1;7;2;1;1;1;56.0;2014;1;17.0;1;59.0;7;58.0;34.5;50.0;59.0;1
2.0;50;41;30;37;46;34;48;1;1;35.588235294117645;397.0;17.0;2;0;0.0;46.0;1;7;1;1;1;0;62.0;2014;0;17.0;1;49.0;7;50.0;39.5625;43.0;70.0;1
2.0;47;25;34;33;42;17;45;3;1;35.705882352941174;409.0;17.0;2;0;0.0;45.0;2;7;1;1;1;2;69.0;2014;0;17.0;1;55.0;7;58.0;32.625;48.0;62.0;1
2.0;40;42;30;38;48;30;46;2;2;37.11764705882353;403.0;17.0;2;0;0.0;49.0;1;7;3;1;1;0;57.0;2014;1;17.0;1;65.0;7;59.0;37.25;33.0;56.0;1
2.0;42;32;31;31;49;30;49;2;2;35.8235294117647;388.0;17.0;2;0;0.0;50.0;1;7;1;1;1;0;56.0;2014;0;17.0;1;53.0;7;54.0;35.3125;37.0;70.0;1
1.0;0;0;0;0;18;0;21;0;0;28.294117647058822;399.0;10.0;1;2;7.0;40.0;1;5;0;0;1;1;53.0;2014;0;17.0;1;53.0;7;56.0;7.8;45.0;59.0;1
2.0;33;31;33;41;37;33;49;2;2;33.588235294117645;397.0;17.0;2;0;0.0;51.0;1;7;2;1;1;0;52.0;2014;0;17.0;1;57.0;7;58.0;34.875;39.0;56.0;1
1.0;36;11;0;41;42;8;50;1;1;37.8235294117647;409.0;17.0;2;0;0.0;56.0;1;7;1;1;1;1;77.0;2014;1;17.0;1;53.0;7;56.0;21.1875;49.0;59.0;1
2.0;35;37;37;33;39;30;50;1;2;39.411764705882355;402.8;17.0;2;0;0.0;52.08;1;7;2;1;1;0;55.44;2014;0;17.0;1;49.34;7;60.38;35.75;56.79;62.03;1
2.0;30;30;30;41;42;19;49;1;2;34.76470588235294;408.0;17.0;2;0;0.0;57.0;1;7;2;1;1;0;57.0;2014;1;17.0;1;55.0;7;64.0;31.25;51.0;62.0;1
2.0;34;0;0;34;34;0;48;0;0;32.35294117647059;407.0;14.0;2;1;3.0;56.0;1;6;0;1;1;1;59.0;2014;1;17.0;1;57.0;7;60.0;36.0;55.0;66.0;1
1.0;11;9;0;30;39;9;48;2;0;31.764705882352942;396.0;14.0;2;1;3.0;56.0;2;6;2;1;1;1;52.0;2014;0;17.0;1;55.0;7;52.0;18.0;50.0;70.0;1
1.0;0;23;0;0;0;0;0;1;0;34.11764705882353;407.93;14.0;2;1;3.0;79.55;0;6;0;0;0;0;57.93;2014;0;17.0;0;58.93;7;41.48;23.0;49.02;65.6;1
1.0;0;0;0;14;10;0;0;0;0;23.705882352941178;400.0;7.0;1;3;10.0;45.0;0;4;0;1;1;5;56.0;2014;0;17.0;0;55.0;7;54.0;12.666666666666666;50.0;74.0;1
2.0;40;31;31;47;44;37;50;1;1;38.23529411764706;393.0;17.0;2;0;0.0;52.0;1;7;1;1;1;0;54.0;2014;1;17.0;1;49.0;7;62.0;37.8125;43.0;66.0;1
2.0;45;43;30;30;42;38;48;2;1;37.1764705882353;417.0;17.0;2;0;0.0;50.0;1;7;2;1;1;2;62.0;2014;0;17.0;1;53.0;7;58.0;38.625;62.0;59.0;1
1.0;0;18;19;33;33;0;0;1;1;29.294117647058822;416.0;13.0;1;2;4.0;42.0;0;5;0;1;1;1;65.0;2014;0;17.0;0;59.0;7;56.0;23.333333333333332;59.0;62.0;1
1.0;12;0;0;41;12;0;50;2;2;36.1764705882353;413.0;14.0;2;1;3.0;55.0;2;6;0;1;2;1;59.0;2014;0;17.0;1;59.0;7;44.0;13.846153846153847;59.0;60.0;1
2.0;36;32;35;39;45;34;50;1;1;38.76470588235294;399.0;17.0;2;0;0.0;48.0;1;7;2;1;1;0;56.0;2014;0;17.0;1;62.0;7;47.0;36.5;51.0;66.0;1
2.0;38;34;38;37;47;35;49;2;1;40.94117647058823;421.0;17.0;2;0;0.0;43.0;1;7;2;1;1;0;59.0;2014;1;17.0;1;58.0;7;69.0;37.8125;60.0;52.0;1
2.0;38;32;33;44;38;32;50;3;2;38.11764705882353;399.0;17.0;2;0;0.0;80.0;3;7;1;1;1;1;53.0;2014;0;17.0;1;51.0;7;52.0;36.3125;56.0;56.0;1
1.0;30;27;17;43;41;16;50;2;2;34.94117647058823;396.0;17.0;2;0;0.0;59.0;1;7;2;1;1;0;54.0;2014;0;17.0;1;58.0;7;52.0;27.9375;50.0;63.0;1
2.0;32;0;0;0;30;0;0;0;0;31.41176470588235;386.0;10.0;2;2;7.0;54.0;1;5;0;0;1;2;56.0;2014;0;17.0;0;49.0;7;56.0;31.5;46.0;66.0;1
2.0;35;36;30;35;42;36;45;2;2;39.64705882352941;411.82;17.0;2;0;0.0;69.93;1;7;3;1;1;0;51.9;2014;0;17.0;1;57.23;7;64.72;35.5;58.0;54.74;1
2.0;36;33;33;38;45;33;48;2;2;35.88235294117647;414.0;17.0;2;0;0.0;46.0;1;7;2;1;1;0;69.0;2014;0;17.0;1;62.0;7;67.0;35.875;48.0;50.0;1
1.0;42;20;14;15;34;16;45;3;3;34.94117647058823;377.0;17.0;2;0;0.0;45.0;1;7;2;2;1;1;59.0;2014;0;17.0;1;57.0;7;48.0;24.0625;34.0;66.0;1
2.0;32;30;30;47;44;37;47;2;2;36.8235294117647;403.0;17.0;2;0;0.0;53.0;2;7;3;1;1;0;55.0;2014;0;17.0;1;55.0;7;56.0;35.75;53.0;50.0;1
1.0;30;32;24;19;0;0;48;2;2;34.588235294117645;402.0;14.0;2;1;3.0;60.0;1;6;0;1;0;2;61.0;2014;1;17.0;1;51.0;7;58.0;28.666666666666668;52.0;56.0;1
1.0;11;0;0;30;38;0;46;0;0;30.529411764705884;380.0;10.0;2;2;7.0;54.0;1;5;0;1;1;3;57.0;2014;0;17.0;1;53.0;7;52.0;25.285714285714285;41.0;56.0;1
3.0;44;37;32;48;36;41;47;2;1;39.05882352941177;408.0;17.0;2;0;0.0;56.0;1;7;3;1;1;1;62.0;2014;0;17.0;1;60.0;7;60.0;40.0625;51.0;56.0;1
2.0;35;31;40;36;45;33;44;1;2;39.35294117647059;400.69;17.0;2;0;0.0;45.2;1;7;2;1;1;0;55.14;2014;0;17.0;1;56.75;7;65.43;36.125;52.09;58.4;1
2.0;37;0;0;28;30;0;45;0;0;33.05882352941177;413.0;10.0;2;2;7.0;45.0;1;5;0;1;1;2;55.0;2014;0;17.0;1;48.0;7;69.0;34.57142857142857;53.0;47.0;1
2.0;32;32;30;36;43;36;49;2;2;36.470588235294116;403.0;17.0;2;0;0.0;46.0;1;7;2;1;1;0;62.0;2014;0;17.0;1;51.0;7;56.0;34.625;59.0;56.0;1
1.0;7;2;9;2;13;0;17;2;1;30.705882352941178;396.0;14.0;2;1;3.0;48.0;1;6;0;2;2;1;54.0;2014;0;17.0;1;59.0;7;54.0;6.769230769230769;50.0;53.0;1
2.0;39;30;36;34;44;32;45;3;3;36.23529411764706;396.04;17.0;2;0;0.0;66.95;1;7;2;1;1;0;59.17;2014;0;17.0;1;47.34;7;64.85;35.5;49.69;52.29;1
1.0;31;25;26;34;34;2;40;3;3;36.529411764705884;415.0;17.0;2;0;0.0;65.0;1;7;1;1;1;1;57.0;2014;0;17.0;1;64.0;7;55.0;24.625;53.0;57.0;1
2.0;36;31;30;39;46;35;50;1;1;39.0;413.0;17.0;2;0;0.0;50.0;1;7;3;1;1;0;55.0;2014;0;17.0;1;55.0;7;60.0;35.625;63.0;53.0;1
2.0;34;38;32;43;37;40;47;2;1;37.411764705882355;386.0;17.0;2;0;0.0;43.0;1;7;2;1;1;0;54.0;2014;0;17.0;1;55.0;7;58.0;37.625;46.0;59.0;1
2.0;34;31;30;39;41;30;46;2;4;36.588235294117645;392.0;17.0;2;0;0.0;71.0;1;7;3;1;1;0;48.0;2014;0;17.0;1;53.0;7;76.0;33.75;44.0;59.0;1
1.0;0;2;0;7;20;5;16;2;0;25.764705882352942;415.59;9.0;1;3;8.0;74.73;0;4;2;2;2;3;60.27;2014;0;17.0;1;61.56;7;52.45;7.1;55.86;53.11;1
3.0;0;0;0;39;39;0;50;0;0;30.647058823529413;399.0;14.0;2;1;3.0;52.0;0;6;0;1;1;1;62.0;2014;1;17.0;1;58.0;7;58.0;41.75;54.0;65.0;1
2.0;41;33;39;42;41;30;45;1;1;35.94117647058823;407.0;17.0;2;0;0.0;63.0;2;7;2;1;1;1;55.0;2014;0;17.0;1;55.0;7;56.0;37.4375;62.0;53.0;1
2.0;35;35;37;39;34;34;50;2;1;33.23529411764706;409.0;17.0;2;0;0.0;51.0;1;7;2;1;1;2;69.0;2014;0;17.0;1;57.0;7;52.0;36.5625;58.0;50.0;1
2.0;32;30;27;46;44;30;49;1;3;35.11764705882353;354.0;17.0;2;0;0.0;46.0;1;7;1;1;1;1;50.0;2014;0;17.0;1;49.0;7;48.0;33.875;36.0;62.0;1
1.0;30;0;0;0;0;0;22;0;0;29.823529411764707;371.0;10.0;1;2;7.0;60.0;1;5;0;0;0;1;49.0;2014;0;17.0;1;58.0;7;58.0;28.0;49.0;59.0;1
2.0;36;43;33;43;45;40;49;1;1;39.470588235294116;359.0;17.0;2;0;0.0;46.0;1;7;2;1;1;0;57.0;2014;0;17.0;1;51.0;7;55.0;39.75;42.0;44.0;1
3.0;32;40;43;35;49;43;50;1;1;44.94117647058823;532.0;17.0;2;0;0.0;67.0;1;7;1;1;1;0;71.0;2014;0;17.0;1;56.0;7;61.0;40.1875;70.0;110.0;1
1.0;0;35;7;0;0;4;0;1;1;41.35294117647059;496.0;17.0;2;0;0.0;80.0;0;7;1;0;0;0;62.0;2014;0;17.0;1;68.0;7;69.0;13.8;83.0;75.0;1
2.0;30;30;36;36;42;30;46;1;3;36.64705882352941;436.0;17.0;2;0;0.0;56.0;3;7;2;1;1;1;59.0;2014;0;17.0;1;56.0;7;61.0;33.625;52.0;81.0;1
1.0;3;3;0;0;0;0;5;1;1;33.588235294117645;455.0;17.0;2;0;0.0;58.0;1;7;0;0;1;0;61.0;2014;0;17.0;1;50.0;7;63.0;2.090909090909091;61.0;77.0;1
3.0;36;41;35;50;46;38;49;1;1;38.0;462.0;17.0;2;0;0.0;71.0;1;7;1;1;1;1;89.0;2014;0;17.0;1;55.0;7;52.0;40.3125;56.0;65.0;1
2.0;32;33;32;40;38;40;37;1;1;32.588235294117645;446.0;17.0;2;0;0.0;72.0;1;7;1;1;1;4;68.0;2014;0;17.0;1;58.0;7;61.0;35.375;48.0;65.0;1
2.0;0;25;26;30;43;33;41;1;1;34.0;429.0;17.0;2;0;0.0;54.0;0;7;1;1;1;0;69.0;2014;0;17.0;1;64.0;7;54.0;30.46153846153846;51.0;74.0;1
2.0;40;38;32;35;36;32;49;1;1;34.88235294117647;446.0;17.0;2;0;0.0;54.0;1;7;1;1;1;2;65.0;2014;0;17.0;1;76.0;7;56.0;36.3125;53.0;66.0;1
2.0;32;35;30;43;30;38;50;1;1;33.411764705882355;431.0;17.0;2;0;0.0;57.0;1;7;1;1;1;3;69.0;2014;0;17.0;1;55.0;7;56.0;35.6875;51.0;66.0;1
1.0;0;0;0;13;30;0;0;0;0;17.823529411764707;418.0;4.0;1;4;13.0;53.0;0;3;0;1;1;4;59.0;2014;0;17.0;0;48.0;7;62.0;18.666666666666668;49.0;56.0;1
2.0;38;40;32;42;30;34;40;1;1;35.35294117647059;424.0;17.0;2;0;0.0;52.0;2;7;2;1;1;3;65.0;2014;0;17.0;1;59.0;7;58.0;36.625;50.0;70.0;1
2.0;32;30;33;41;37;31;43;1;2;36.76470588235294;421.0;17.0;2;0;0.0;51.0;1;7;1;1;2;3;54.0;2014;0;17.0;1;57.0;7;54.0;33.75;53.0;70.0;1
1.0;12;0;0;22;10;0;13;0;0;24.529411764705884;419.0;7.0;1;3;10.0;83.0;1;4;0;1;1;3;51.0;2014;0;17.0;1;60.0;7;62.0;14.714285714285714;54.0;65.0;1
2.0;32;0;0;42;39;0;50;0;0;41.23529411764706;416.0;17.0;2;0;0.0;73.0;1;7;0;1;1;1;64.0;2014;1;17.0;1;47.0;7;55.0;38.42857142857143;58.0;68.0;1
2.0;48;39;34;34;44;37;50;1;1;38.411764705882355;436.0;17.0;2;0;0.0;47.0;1;7;1;1;1;2;56.0;2014;0;17.0;1;67.0;7;62.0;39.75;61.0;70.0;1
2.0;30;33;30;37;34;34;36;1;2;35.88235294117647;404.0;17.0;2;0;0.0;41.0;2;7;3;1;1;3;61.0;2014;0;17.0;1;43.0;7;66.0;32.8125;50.0;65.0;1
1.0;33;6;19;31;19;0;10;1;1;34.94117647058823;413.0;17.0;2;0;0.0;37.0;1;7;0;1;1;1;62.0;2014;0;17.0;1;60.0;7;58.0;20.384615384615383;48.0;73.0;1
2.0;30;35;30;33;33;33;50;1;1;34.35294117647059;410.0;17.0;2;0;0.0;53.0;1;7;2;1;1;2;55.0;2014;0;17.0;1;56.0;7;59.0;33.3125;40.0;52.0;1
1.0;31;1;0;30;43;18;48;3;2;37.705882352941174;411.0;17.0;2;0;0.0;70.0;1;7;3;1;1;2;61.0;2014;0;17.0;1;59.0;7;53.0;18.8125;43.0;67.0;1
2.0;31;32;38;45;41;41;50;1;1;38.0;415.1;17.0;2;0;0.0;54.45;1;7;1;1;1;2;61.2;2014;0;17.0;1;55.21;7;58.25;37.9375;48.75;62.03;1
1.0;0;0;0;0;33;0;14;0;0;23.823529411764707;407.0;7.0;1;3;10.0;60.0;0;4;0;0;1;4;54.0;2014;0;17.0;1;57.0;7;60.0;23.5;52.0;66.0;1
2.0;45;36;32;44;37;32;50;1;1;37.529411764705884;405.0;17.0;2;0;0.0;48.0;1;7;1;1;1;2;65.0;2014;0;17.0;1;53.0;7;47.0;38.125;47.0;74.0;1
1.0;6;0;0;0;17;0;0;0;0;28.647058823529413;406.0;7.0;1;3;10.0;47.0;1;4;0;1;1;3;55.0;2014;0;17.0;1;56.0;7;63.0;5.0;53.0;72.0;1
1.0;6;0;0;23;33;0;0;0;0;35.94117647058823;421.56;17.0;2;0;0.0;44.92;1;7;0;1;1;1;55.74;2014;0;17.0;0;55.46;7;60.74;16.166666666666668;56.17;53.74;1
4.0;45;0;0;48;40;0;50;0;0;36.88235294117647;421.0;17.0;2;0;0.0;66.0;1;7;0;1;1;1;62.0;2014;1;17.0;1;62.0;7;58.0;45.857142857142854;51.0;62.0;1
2.0;28;0;0;32;33;0;35;0;0;33.529411764705884;420.0;14.0;2;1;3.0;56.0;1;6;0;1;1;2;62.0;2014;0;17.0;1;62.0;7;50.0;30.857142857142858;56.0;59.0;1
2.0;33;41;33;39;33;30;40;2;2;37.588235294117645;410.0;17.0;2;0;0.0;43.0;1;7;2;1;1;3;55.0;2014;0;17.0;1;51.0;7;60.0;35.125;56.0;69.0;1
2.0;35;35;22;39;43;34;50;2;1;36.8235294117647;393.0;17.0;2;0;0.0;57.0;1;7;1;1;1;0;53.0;2014;0;17.0;1;58.0;7;51.0;34.3125;40.0;68.0;1
2.0;45;43;31;41;42;33;45;2;1;33.529411764705884;412.0;17.0;2;0;0.0;59.0;1;7;1;1;1;1;59.0;2014;0;17.0;1;57.0;7;62.0;39.0625;43.0;56.0;1
2.0;41;36;32;35;36;35;35;3;1;31.294117647058822;410.0;17.0;2;0;0.0;59.0;1;7;3;1;1;3;59.0;2014;0;17.0;1;46.0;7;60.0;35.8125;59.0;62.0;1
2.0;46;30;31;37;47;31;40;1;2;33.64705882352941;412.0;17.0;2;0;0.0;61.0;1;7;1;1;1;0;50.0;2014;0;17.0;1;57.0;7;67.0;35.9375;62.0;53.0;1
2.0;40;30;31;32;44;36;39;2;1;33.470588235294116;418.0;17.0;2;0;0.0;52.0;1;7;2;1;1;2;54.0;2014;0;17.0;1;55.0;7;62.0;34.875;66.0;62.0;1
1.0;0;0;0;15;0;0;0;0;0;24.294117647058822;395.0;7.0;1;3;10.0;60.0;0;4;0;1;0;3;57.0;2014;1;17.0;0;41.0;7;61.0;15.0;48.0;68.0;1
2.0;45;32;30;33;47;30;50;2;2;37.411764705882355;421.0;17.0;2;0;0.0;63.0;1;7;2;1;1;0;59.0;2014;1;17.0;1;59.0;7;65.0;35.875;59.0;56.0;1
2.0;0;31;32;38;42;35;50;1;1;38.8235294117647;406.0;17.0;2;0;0.0;34.0;0;7;1;1;1;0;59.0;2014;0;17.0;1;56.0;7;55.0;35.53846153846154;53.0;59.0;1
1.0;20;11;8;34;36;13;41;3;3;33.588235294117645;405.0;17.0;2;0;0.0;72.0;2;7;3;1;1;3;57.0;2014;0;17.0;2;51.0;7;55.0;18.8125;51.0;51.0;1
2.0;41;30;0;34;38;0;42;1;0;34.705882352941174;405.0;17.0;2;0;0.0;52.0;1;7;0;1;1;3;57.0;2014;1;17.0;1;53.0;7;56.0;36.1;54.0;65.0;1
2.0;33;30;40;38;39;37;36;2;3;33.94117647058823;409.0;17.0;2;0;0.0;68.0;2;7;1;2;1;2;76.0;2014;0;17.0;1;55.0;7;50.0;35.6875;50.0;62.0;1
2.0;39;31;36;36;42;31;39;2;2;36.0;388.0;17.0;2;0;0.0;54.0;2;7;1;1;1;0;53.0;2014;0;17.0;1;52.0;7;57.0;35.25;46.0;72.0;1
2.0;37;30;32;41;44;33;50;1;1;43.0;412.0;17.0;2;0;0.0;63.0;1;7;1;1;1;0;62.0;2014;0;17.0;1;64.0;7;56.0;35.75;48.0;53.0;1
1.0;0;0;0;15;35;0;13;0;0;28.41176470588235;411.0;11.0;1;2;6.0;53.0;0;5;0;1;1;3;52.0;2014;0;17.0;1;63.0;7;69.0;19.5;49.0;59.0;1
2.0;34;44;36;41;47;30;40;1;1;37.76470588235294;403.0;17.0;2;0;0.0;60.0;1;7;1;1;1;0;59.0;2014;0;17.0;1;58.0;7;54.0;37.5625;49.0;62.0;1
1.0;0;0;0;3;13;0;0;0;0;26.41176470588235;398.0;7.0;1;3;10.0;43.0;1;4;0;1;1;3;54.0;2014;0;17.0;0;67.0;7;56.0;3.1666666666666665;36.0;59.0;1
2.0;43;38;30;31;42;36;44;1;1;36.64705882352941;407.0;17.0;2;0;0.0;53.0;1;7;2;1;1;2;59.0;2014;0;17.0;1;53.0;7;65.0;36.8125;53.0;53.0;1
2.0;39;32;30;38;39;31;50;1;1;38.705882352941174;395.0;17.0;2;0;0.0;50.0;1;7;1;1;1;0;56.0;2014;1;17.0;1;53.0;7;54.0;35.0625;50.0;62.0;1
1.0;30;3;1;30;40;0;10;1;1;34.1764705882353;409.34;17.0;2;0;0.0;52.09;3;7;0;2;1;2;59.56;2014;0;17.0;1;55.63;7;56.74;16.307692307692307;48.87;60.63;1
2.0;31;30;31;35;43;31;47;1;1;37.8235294117647;388.0;17.0;2;0;0.0;54.0;1;7;1;1;1;0;55.0;2014;0;17.0;1;54.0;7;51.0;33.0625;48.0;62.0;1
2.0;41;30;37;33;39;36;38;1;1;33.705882352941174;412.0;17.0;2;0;0.0;53.0;1;7;2;1;1;2;50.0;2014;0;17.0;1;63.0;7;63.0;35.9375;60.0;56.0;1
1.0;45;2;16;40;38;7;40;1;1;35.411764705882355;399.0;17.0;2;0;0.0;53.0;2;7;1;1;1;2;57.0;2014;0;17.0;1;53.0;7;58.0;23.0;49.0;59.0;1
2.0;37;36;35;35;45;38;42;2;2;38.8235294117647;385.0;17.0;2;0;0.0;43.0;1;7;2;1;1;0;56.0;2014;0;17.0;1;47.0;7;58.0;37.1875;40.0;66.0;1
2.0;35;33;31;31;40;33;39;1;2;36.588235294117645;395.0;17.0;2;0;0.0;63.0;1;7;1;1;1;2;51.0;2014;0;17.0;1;55.0;7;66.0;33.5625;46.0;63.0;1
3.0;47;38;38;35;40;38;49;1;1;43.1764705882353;421.0;17.0;2;0;0.0;51.0;1;7;1;1;1;0;66.0;2014;0;17.0;1;64.0;7;57.0;40.125;54.0;48.0;1
2.0;30;35;33;42;41;30;34;2;2;35.0;398.0;17.0;2;0;0.0;53.0;1;7;1;1;1;0;61.0;2014;1;17.0;1;50.0;7;55.0;33.9375;50.0;62.0;1
2.0;43;30;38;40;40;34;50;1;1;41.1764705882353;387.0;17.0;2;0;0.0;48.0;1;7;1;1;1;0;65.0;2014;0;17.0;1;51.0;7;56.0;37.8125;44.0;59.0;1
2.0;37;31;34;38;42;32;40;1;2;39.11764705882353;387.0;17.0;2;0;0.0;52.0;1;7;1;1;1;3;56.0;2014;0;17.0;1;57.0;7;56.0;35.0;44.0;62.0;1
2.0;37;38;30;41;36;30;34;2;2;36.1764705882353;393.0;17.0;2;0;0.0;43.0;1;7;1;1;1;2;59.0;2014;1;17.0;1;53.0;7;58.0;34.8125;46.0;59.0;1
2.0;37;33;30;41;37;32;43;2;2;33.1764705882353;379.0;17.0;2;0;0.0;43.0;1;7;2;1;1;2;50.0;2014;1;17.0;1;47.0;7;59.0;34.875;53.0;68.0;1
2.0;42;30;33;43;42;32;43;1;1;38.88235294117647;388.0;17.0;2;0;0.0;50.0;1;7;2;1;1;2;54.0;2014;1;17.0;1;47.0;7;64.0;36.375;48.0;62.0;1
2.0;45;36;37;44;46;37;40;1;1;36.470588235294116;380.0;17.0;2;0;0.0;80.0;1;7;2;1;1;2;57.0;2014;0;17.0;1;48.0;7;55.0;39.9375;46.0;59.0;1
1.0;13;0;0;37;0;0;35;0;0;26.647058823529413;384.0;7.0;1;3;10.0;54.0;1;4;0;1;1;4;51.0;2014;0;17.0;1;53.0;7;52.0;21.142857142857142;56.0;65.0;1
2.0;38;31;32;32;41;39;40;1;2;40.05882352941177;393.1;17.0;2;0;0.0;66.95;2;7;2;1;1;0;66.12;2014;0;17.0;1;57.8;7;56.23;35.3125;48.75;54.57;1
2.0;45;36;32;30;40;30;45;2;2;33.23529411764706;391.0;17.0;2;0;0.0;75.0;1;7;1;1;1;2;58.0;2014;0;17.0;1;54.0;7;56.0;35.875;50.0;50.0;1
1.0;32;0;0;15;13;0;30;0;0;28.941176470588236;380.0;7.0;1;3;10.0;56.0;1;4;0;1;1;3;57.0;2014;0;17.0;1;53.0;7;48.0;24.142857142857142;43.0;62.0;1
2.0;32;35;32;44;45;30;39;1;2;34.23529411764706;382.0;17.0;2;0;0.0;30.0;1;7;1;1;1;6;52.0;2014;0;17.0;1;51.0;7;49.0;34.9375;48.0;59.0;1
3.0;45;0;0;44;40;0;40;0;0;30.941176470588236;388.0;7.0;1;3;10.0;40.0;1;4;0;1;1;3;55.0;2014;0;17.0;1;63.0;7;53.0;43.285714285714285;42.0;54.0;1
2.0;42;40;37;39;40;32;37;2;1;36.88235294117647;394.0;17.0;2;0;0.0;47.0;1;7;1;1;1;0;55.0;2014;0;17.0;1;56.0;7;52.0;38.0;50.0;50.0;1
2.0;37;40;35;39;40;30;39;2;1;36.705882352941174;386.74;17.0;2;0;0.0;54.45;2;7;1;1;1;0;57.63;2014;0;17.0;1;49.94;7;58.33;36.4375;49.69;54.57;1
1.0;2;0;0;24;37;0;0;0;0;26.58823529411765;362.0;7.0;1;3;10.0;47.0;1;4;0;1;1;3;41.0;2014;1;17.0;0;49.0;7;48.0;15.166666666666666;56.0;70.0;1
2.0;42;30;36;38;44;33;46;1;1;40.529411764705884;391.34;17.0;2;0;0.0;60.9;1;7;1;1;1;2;59.53;2014;0;17.0;1;49.94;7;50.41;36.8125;52.03;54.57;1
1.0;10;0;0;0;40;0;0;0;0;34.64705882352941;361.0;17.0;2;0;0.0;48.0;1;7;0;0;1;2;52.0;2014;0;17.0;0;49.0;7;43.0;17.5;40.0;66.0;1
2.0;30;32;33;36;37;35;41;1;1;33.35294117647059;384.0;17.0;2;0;0.0;68.0;1;7;3;1;1;3;54.0;2014;0;17.0;1;51.0;7;58.0;33.75;58.0;53.0;1
2.0;37;32;32;41;35;33;33;1;2;36.470588235294116;387.29;17.0;2;0;0.0;73.68;1;7;2;1;1;0;48.39;2014;0;17.0;1;57.23;7;56.32;34.5;54.39;57.16;1
1.0;20;0;0;38;34;0;39;0;0;25.647058823529413;378.0;7.0;1;3;10.0;42.0;1;4;0;1;1;3;62.0;2014;0;17.0;1;48.0;7;60.0;29.857142857142858;43.0;53.0;1
2.0;30;30;32;36;40;30;43;1;1;35.470588235294116;373.0;17.0;2;0;0.0;71.0;2;7;1;1;1;2;59.0;2014;0;17.0;1;60.0;7;48.0;32.5625;33.0;59.0;1
2.0;37;32;34;32;39;42;39;2;2;36.23529411764706;371.0;17.0;2;0;0.0;53.0;1;7;2;1;1;0;57.0;2014;1;17.0;1;47.0;7;45.0;36.0625;44.0;53.0;1
2.0;42;34;36;46;40;37;49;1;1;36.529411764705884;374.0;17.0;2;0;0.0;33.0;1;7;2;1;1;1;53.0;2014;1;17.0;1;48.0;7;52.0;39.25;45.0;62.0;1
1.0;30;31;23;29;40;21;40;1;1;34.88235294117647;387.0;17.0;2;0;0.0;68.0;1;7;1;2;1;3;59.0;2014;0;17.0;1;59.0;7;55.0;28.3125;45.0;55.0;1
1.0;30;0;0;22;31;0;0;0;0;32.529411764705884;360.0;13.0;2;1;4.0;43.0;1;6;0;1;1;2;45.0;2014;0;17.0;0;49.0;7;45.0;27.5;48.0;66.0;1
2.0;38;38;34;36;36;30;47;2;2;37.588235294117645;370.0;17.0;2;0;0.0;48.0;1;7;2;1;1;0;50.0;2014;0;17.0;1;43.0;7;53.0;35.9375;50.0;62.0;1
2.0;37;30;40;41;44;31;43;2;2;36.64705882352941;382.52;17.0;2;0;0.0;44.71;1;7;3;1;1;3;56.08;2014;0;17.0;1;50.78;7;48.37;36.4375;46.77;53.43;1
1.0;20;4;1;17;40;11;0;1;1;36.294117647058826;380.0;17.0;2;0;0.0;47.0;2;7;1;1;1;1;53.0;2014;0;17.0;1;58.0;7;52.0;11.375;43.0;47.0;1
1.0;18;0;0;20;37;0;0;0;0;25.705882352941178;365.0;7.0;1;3;10.0;51.0;1;4;0;1;1;3;48.0;2014;0;17.0;1;44.0;7;59.0;18.714285714285715;45.0;52.0;1
