CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_DOS;NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NAC_DOS;NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;PROMEDIO_TRES;NOTA_PROB;NOTA_CIENCIAS_COMP_UNO;NOTA_MOD_PROG_DOS;NOTA_ARQ_COMP;NOTA_INV_OP_UNO;NOTA_FISICA_TRES;VECES_INV_OP_UNO;VECES_PROB;VECES_MOD_PROG_DOS;VECES_FISICA_TRES;NOTA_HISTORIA_COL;NOTA_ESTADISTICA;NOTA_CIBERNETICA_UNO;NOTA_INV_OP_DOS;NOTA_REDES_COM_UNO;NOTA_GI_UNO;VECES_HISTORIA_COL;VECES_CIBERNETICA_UNO;NOTA_CIENCIAS_COMP_DOS;VECES_REDES_COM_UNO;VECES_GI_UNO;VECES_ESTADISTICA;VECES_CIENCIAS_COMP_DOS;VECES_INV_OP_DOS;CAR_CINCO;PROMEDIO_CINCO;NOTA_F_ING_SOF;NOTA_GT_TRES;NOTA_ECONOMIA;NOTA_EI_DOS;NOTA_REDES_COM_DOS;VECES_ECONOMIA;NOTA_CIBERNETICA_UDOS;NOTA_INV_OP_TRES;VECES_F_ING_SOF;VECES_REDES_COM_DOS;VECES_EI_DOS;VECES_CIBERNETICA_DOS;NCP_SEIS;NOTA_GI_DOS;PROMEDIO_SEIS;NOTA_DIS_ARQ_SOFT;NOTA_EI_OP_AI;NOTA_ING_ECONOMICA;NOTA_REDES_COM_TRES;NOTA_CIBERNETICA_TRES;VECES_EI_OP_AI;VECES_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;VECES_EI_OP_BI;VECES_CIBERNETICA_TRES;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
70.0;51.0;11;56.0;56.0;410.0;57.0;33.94444444444444;39.0;32.0;39.0;8;0;32.0;41.0;38.0;1;9;18.0;16.0;1;3.0;1;1;34.0;1;34.526315789473685;33.5;36.0;32.0;33.0;39.0;1;40;1;7;2;16.0;1;34.0;8;33.0;37.0;44.0;38.0;42.0;45;1;1;18.0;7;40.0;7;35.0;33.0;36.0;50.0;35.0;41.0;30.0;1;1;1;1;46.0;35.0;40.0;46.0;38.0;50;1;1;47.0;1;1;1;1;1;0;38.0;41.0;50;37.0;40.0;37;1;36.0;38;1;1;1;1;0.0;50.0;43.44444444444444;32.0;40.0;36.5;46.0;36.0;1;1;2;0;1;44.333333333333336;3.0
63.0;47.0;11;59.0;53.0;418.0;58.0;35.5;31.0;36.0;38.0;9;0;30.0;31.0;47.0;1;9;18.0;18.0;1;43.0;0;1;35.0;1;35.578947368421055;41.0;42.0;31.0;35.0;30.0;1;45;1;6;1;13.0;1;19.33333333;8;42.0;47.0;32.0;40.0;43.0;45;1;1;18.0;6;42.0;7;34.111111110555555;39.0;30.0;47.0;40.0;32.0;32.0;1;1;1;1;38.0;44.0;47.0;42.0;43.0;50;1;1;47.0;1;1;1;1;1;0;37.473684210526315;39.0;50;38.0;35.0;41;1;48.0;47;1;1;1;1;0.0;45.0;44.72222222222222;50.0;50.0;32.0;47.0;45.0;1;1;1;0;1;44.75;3.0
74.0;68.0;13;63.0;56.0;412.0;57.0;27.75;25.0;39.0;32.0;4;0;27.0;14.0;41.0;1;8;16.0;6.0;1;0.0;4;1;28.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;48.0;4.0
85.0;65.0;10;56.0;65.0;403.0;44.0;40.72222222222222;35.0;36.0;50.0;9;0;32.0;42.0;40.0;1;9;18.0;18.0;1;45.0;0;1;43.0;1;35.44736842105263;43.0;38.0;32.0;26.5;46.0;1;46;1;8;1;19.0;2;35.0;8;32.0;44.0;40.0;37.0;42.0;50;1;1;18.0;6;39.0;7;36.916666666666664;34.0;41.0;50.0;44.0;35.0;32.0;1;1;1;1;42.0;33.0;49.0;44.0;46.0;50;1;1;43.0;1;1;1;1;1;0;40.10526315789474;41.0;50;45.0;37.0;47;1;34.0;47;1;1;1;1;0.0;50.0;43.55555555555556;42.0;37.0;38.0;44.0;50.0;1;1;1;0;1;43.25;3.0
73.0;65.0;11;57.0;64.0;405.0;46.0;28.092592593333332;24.0;36.0;23.0;5;5;26.0;20.66666667;43.0;3;9;18.0;6.0;1;37.0;4;3;30.66666667;1;40.68421052631579;31.0;46.0;31.0;28.5;37.0;1;43;1;8;1;19.0;2;38.0;8;42.0;31.0;28.5;31.0;43.0;50;1;1;18.0;6;30.0;7;36.25;32.0;36.0;45.0;36.0;39.0;43.0;1;1;1;1;39.0;40.0;41.0;40.0;41.0;45;1;1;39.0;1;1;1;1;1;0;39.21052631578947;39.0;50;38.0;31.0;45;1;38.0;42;1;1;1;1;0.0;50.0;40.77777777777778;48.0;35.0;39.0;44.0;42.0;1;1;1;1;1;43.25;3.0
73.0;56.0;8;66.0;52.0;394.0;50.0;36.611111111111114;33.0;39.0;38.0;9;0;31.0;38.0;47.0;1;9;18.0;18.0;1;31.0;0;1;41.0;1;37.89473684210526;41.0;42.0;31.0;30.0;37.0;1;33;1;8;1;19.0;2;31.0;8;43.0;40.0;34.0;37.0;40.0;50;1;1;18.0;7;37.0;7;34.666666666666664;35.0;30.0;50.0;43.0;40.0;38.0;1;1;1;1;39.0;30.0;41.0;43.0;31.0;45;1;1;36.0;1;1;1;1;1;0;39.526315789473685;46.0;50;41.0;32.0;41;1;36.0;39;1;1;1;1;0.0;0.0;38.0;44.0;33.0;37.0;36.0;44.0;1;1;1;0;1;40.25;3.0
61.0;75.0;10;60.0;60.0;416.0;61.0;37.55555555555556;32.0;38.0;38.0;9;0;32.0;35.0;47.0;1;9;18.0;18.0;1;45.0;0;1;44.0;1;35.23684210526316;42.0;44.0;31.0;32.0;42.0;1;47;1;7;1;16.0;1;32.0;8;41.0;48.0;33.0;41.0;46.0;50;1;1;18.0;7;43.0;7;37.72222222222222;37.0;34.0;49.0;41.0;36.0;44.0;1;1;1;1;39.0;44.0;49.0;44.0;45.0;50;1;1;50.0;1;1;1;1;1;0;40.8421052631579;41.0;50;46.0;37.0;43;1;50.0;47;1;1;1;1;0.0;45.0;46.111111111111114;50.0;48.0;43.0;48.0;45.0;1;1;1;0;1;45.75;4.0
72.0;77.0;10;49.0;59.0;396.0;58.0;29.00000000125;24.66666667;36.0;36.0;5;4;22.66666667;20.0;43.0;2;8;16.0;7.0;1;0.0;3;3;32.0;0;15.571428571428571;0.0;0.0;0.0;0.0;16.0;0;0;0;1;0;2.0;0;0.0;3;0.0;0.0;0.0;0.0;0.0;0;0;0;2.0;0;0.0;1;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;44.0;3.0
85.0;60.0;10;54.0;58.0;396.0;53.0;42.833333333333336;39.0;42.0;42.0;9;0;35.0;49.0;47.0;1;9;18.0;18.0;1;46.0;0;1;44.0;1;44.94736842105263;40.0;49.0;44.0;47.0;48.0;1;46;1;8;1;19.0;1;39.0;8;42.0;47.0;47.0;50.0;44.0;50;1;1;18.0;7;44.0;7;44.72222222222222;50.0;45.0;50.0;44.0;44.0;46.0;1;1;1;1;45.0;49.0;46.0;46.0;45.0;50;1;1;49.0;1;1;1;1;1;0;46.78947368421053;49.0;50;47.0;46.0;48;1;45.0;50;1;1;1;1;0.0;50.0;47.44444444444444;49.0;49.0;47.0;50.0;50.0;1;1;1;0;1;47.333333333333336;4.0
67.0;72.0;7;54.0;65.0;412.0;57.0;28.38888888888889;28.0;40.0;30.0;6;2;30.0;24.0;47.0;2;9;18.0;9.0;1;3.0;3;2;39.0;1;35.81578947368421;46.0;48.0;37.0;26.33333333;39.0;1;31;1;6;1;13.0;3;33.0;8;29.5;37.0;32.0;39.0;46.0;39;1;1;18.0;6;38.0;7;36.94444444388889;30.0;43.0;42.0;36.0;31.0;34.0;1;1;1;1;40.0;36.0;34.0;38.0;42.0;45;1;1;32.0;1;1;1;1;1;0;35.68421052631579;43.0;44;39.0;34.0;45;1;37.0;40;1;1;1;1;0.0;47.0;38.05555555555556;49.0;43.0;30.0;30.0;40.0;1;1;1;1;1;40.125;3.0
67.0;63.0;18;57.0;52.0;403.0;57.0;25.781250000625;16.0;30.0;14.66666667;5;3;32.0;29.5;47.0;2;8;16.0;6.0;1;0.0;3;3;32.0;0;19.0625;0.0;0.0;0.0;0.0;17.0;0;0;0;1;0;2.0;0;0.0;3;0.0;0.0;0.0;0.0;0.0;0;0;0;2.0;0;0.0;1;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;48.0;4.0
73.85;60.44;18;45.29;57.27;384.73;60.29;45.666666666666664;49.0;37.0;50.0;9;0;34.0;50.0;47.0;1;9;18.0;18.0;1;44.0;0;1;41.0;1;43.68421052631579;41.0;46.0;37.0;36.0;36.0;1;47;1;8;1;19.0;1;39.0;8;38.0;47.0;46.0;46.0;44.0;50;1;1;18.0;7;38.0;7;40.111111111111114;47.0;41.0;50.0;42.0;42.0;33.0;1;1;1;1;42.0;38.0;46.0;47.0;44.0;50;1;1;46.0;1;1;1;1;1;0;43.31578947368421;38.0;50;45.0;41.0;47;1;37.0;44;1;1;1;1;0.0;50.0;44.833333333333336;46.0;49.0;50.0;44.0;50.0;1;1;1;0;1;43.666666666666664;3.0
64.0;57.0;5;61.0;59.0;396.0;53.0;32.875;24.0;37.0;33.0;7;2;33.0;37.0;35.0;1;8;16.0;12.0;1;0.0;1;2;37.0;0;30.624999999375;35.0;0.0;0.0;0.0;33.0;0;0;0;4;1;10.0;0;31.0;6;0.0;0.0;0.0;0.0;0.0;0;0;0;7.0;3;0.0;3;32.714285714285715;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;50.0;4.0
73.0;63.0;10;60.0;56.0;411.0;57.0;39.111111111111114;32.0;48.0;44.0;9;0;36.0;32.0;50.0;1;9;18.0;18.0;1;44.0;0;1;43.0;1;41.05263157894737;45.0;44.0;34.0;44.0;42.0;1;45;1;8;1;19.0;1;37.0;8;43.0;45.0;42.0;41.0;42.0;47;1;1;18.0;7;40.0;7;41.166666666666664;40.0;40.0;48.0;46.0;41.0;45.0;1;1;1;1;46.0;44.0;43.0;45.0;47.0;50;1;1;49.0;1;1;1;1;1;0;43.473684210526315;45.0;50;42.0;42.0;45;1;40.0;43;1;1;1;1;0.0;50.0;46.44444444444444;37.0;45.0;36.0;37.0;48.0;1;1;1;0;1;43.333333333333336;3.0
61.0;43.0;7;57.0;54.0;407.0;57.0;28.375;6.5;46.0;31.0;7;1;35.0;30.0;50.0;1;8;16.0;12.0;1;0.0;1;2;36.0;0;5.375;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;3;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;38.0;2.0
67.0;89.0;2;62.0;59.0;408.0;59.0;42.666666666666664;38.0;48.0;42.0;9;0;46.0;38.0;50.0;1;9;18.0;18.0;1;46.0;0;1;45.0;1;45.78947368421053;45.0;46.0;46.0;47.0;46.0;1;48;1;8;1;19.0;1;44.0;8;44.0;47.0;47.0;50.0;44.0;45;1;1;18.0;7;44.0;7;45.94444444444444;50.0;41.0;50.0;44.0;44.0;46.0;1;1;1;1;42.0;45.0;49.0;46.0;43.0;50;1;1;49.0;1;1;1;1;1;0;46.26315789473684;48.0;50;48.0;46.0;48;1;44.0;50;1;1;1;1;0.0;50.0;46.55555555555556;50.0;50.0;43.0;50.0;49.0;1;1;1;0;1;49.0;4.0
64.0;59.0;11;52.0;57.0;399.0;52.0;35.111111111111114;24.5;44.0;40.0;8;1;35.0;32.0;40.0;1;9;18.0;14.0;1;38.0;1;2;42.0;1;36.73684210526316;34.0;42.0;34.0;23.0;42.0;1;38;1;7;1;16.0;2;31.0;8;41.0;34.0;37.0;37.0;44.0;50;1;1;18.0;6;32.0;7;34.333333333333336;33.0;32.0;46.0;40.0;30.0;39.0;1;1;1;1;33.0;42.0;36.0;41.0;38.0;50;1;1;44.0;1;1;1;1;1;0;37.1578947368421;35.0;50;36.0;35.0;40;1;44.0;45;1;1;1;1;0.0;50.0;41.388888888888886;48.0;37.0;34.0;37.0;45.0;1;1;1;1;1;41.0;3.0
65.0;65.0;6;69.0;63.0;420.0;68.0;33.666666666666664;23.5;31.0;35.0;8;1;40.0;30.0;50.0;1;9;18.0;14.0;1;35.0;1;2;41.0;1;40.31578947368421;45.0;44.0;30.0;23.5;44.0;1;44;1;8;1;19.0;2;24.33333333;8;41.0;41.0;30.0;35.0;47.0;45;1;1;18.0;5;30.5;7;35.08333333277778;38.0;30.0;39.0;40.0;30.0;30.0;1;1;1;1;33.0;34.0;49.0;39.0;30.0;50;1;1;46.0;1;1;1;1;1;0;35.526315789473685;40.0;50;40.0;32.0;46;1;40.0;44;1;1;1;1;0.0;0.0;40.611111111111114;47.0;34.0;50.0;45.0;44.0;1;1;1;1;1;40.125;3.0
67.0;55.0;8;62.0;59.0;414.0;57.0;31.1875;28.5;37.0;36.0;5;3;33.0;27.5;18.5;2;8;16.0;8.0;1;0.0;3;2;32.0;0;26.0625;30.0;13.0;0.5;0.0;14.0;2;0;2;2;1;4.0;0;0.0;6;0.0;4.0;0.0;0.0;0.0;0;1;0;10.0;1;0.0;4;12.85;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;31.0;2.0
70.0;63.0;22;54.0;55.0;392.0;57.0;37.166666666666664;29.5;43.0;37.0;8;1;35.0;36.0;40.0;1;9;18.0;14.0;1;45.0;1;2;41.0;1;37.8421052631579;45.0;45.0;31.0;33.0;41.0;1;48;1;8;1;19.0;1;36.0;8;43.0;45.0;44.0;42.0;44.0;46;1;1;18.0;7;31.0;7;39.05555555555556;36.0;39.0;49.0;41.0;43.0;31.0;1;1;1;1;45.0;46.0;43.0;45.0;47.0;50;1;1;47.0;1;1;1;1;1;0;40.73684210526316;48.0;39;36.0;40.0;41;1;44.0;46;1;1;1;1;0.0;50.0;46.333333333333336;41.0;43.0;47.0;36.0;36.0;1;1;1;0;1;41.0;3.0
80.0;77.0;7;59.0;57.0;400.0;52.0;34.27777777777778;29.5;47.0;44.0;7;1;36.0;32.0;50.0;1;9;18.0;12.0;1;9.0;2;2;40.0;1;37.5;33.0;31.0;21.0;33.0;45.0;2;47;1;7;1;16.0;1;41.0;8;41.0;35.0;32.0;38.0;47.0;46;1;1;18.0;6;40.0;7;34.888888888888886;50.0;33.0;47.0;42.0;38.0;35.0;1;1;1;1;47.0;36.0;44.0;41.0;42.0;0;1;1;42.0;1;0;1;1;1;0;41.526315789473685;45.0;50;45.0;48.0;49;1;44.0;41;1;1;1;1;0.0;0.0;41.53333333333333;38.0;43.0;46.0;39.0;50.0;1;1;1;0;1;42.333333333333336;3.0
61.0;51.0;10;62.0;64.0;393.0;52.0;31.75;22.0;43.0;31.0;7;2;35.0;28.5;40.0;2;9;18.0;11.0;1;37.0;2;2;37.0;1;29.78125;35.0;30.0;0.0;0.0;0.0;0;0;1;3;1;7.0;0;27.0;6;31.0;34.0;0.0;0.0;0.0;0;1;0;8.0;2;0.0;3;30.125;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;32.0;2.0
64.0;75.0;4;57.0;54.0;397.0;52.0;34.55555555555556;34.0;45.0;35.0;8;0;39.0;40.0;50.0;1;9;18.0;16.0;1;0.0;1;1;43.0;1;35.1578947368421;34.0;42.0;35.0;41.0;46.0;1;42;1;7;1;16.0;1;31.0;8;41.0;37.0;40.0;44.0;41.0;50;1;1;18.0;7;37.0;7;38.388888888888886;40.0;34.0;48.0;39.0;41.0;43.0;1;1;1;1;45.0;41.0;49.0;45.0;50.0;50;1;1;47.0;1;1;1;1;1;0;41.26315789473684;48.0;50;37.0;43.0;41;1;43.0;45;1;1;1;1;0.0;50.0;46.5;50.0;50.0;42.0;49.0;34.0;1;1;1;0;1;44.0;3.0
67.0;50.0;10;57.0;61.0;413.0;55.0;31.77777777777778;30.0;43.0;30.0;8;0;40.0;34.0;30.0;1;9;18.0;16.0;1;14.0;1;1;37.0;1;37.8421052631579;39.0;32.0;33.0;35.0;46.0;1;41;1;6;1;13.0;1;31.0;8;31.0;41.0;44.0;33.0;37.0;42;1;1;18.0;7;36.5;7;35.833333333333336;39.0;35.0;33.0;30.0;39.0;35.0;1;1;1;1;39.0;41.0;38.0;42.0;32.0;41;1;1;41.0;1;1;1;1;1;0;36.1578947368421;37.0;42;42.0;33.0;42;1;43.0;45;1;1;1;1;0.0;0.0;39.611111111111114;47.0;42.0;32.0;45.0;31.0;1;1;1;1;2;38.75;2.0
74.0;57.0;19;64.0;57.0;400.0;50.0;9.53125;11.5;7.0;10.5;0;8;9.0;13.5;0.0;2;8;16.0;0.0;2;0.0;8;2;9.5;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;41.0;3.0
52.0;60.0;11;59.0;55.0;396.0;59.0;36.72222222222222;29.0;48.0;33.5;7;3;44.0;39.0;20.5;1;9;18.0;13.0;1;45.0;2;2;42.0;1;36.94736842105263;45.0;33.0;21.5;31.0;44.0;2;46;1;7;1;16.0;1;36.0;8;44.0;37.0;39.0;40.0;44.0;48;1;1;18.0;6;43.0;7;35.25;45.0;32.0;43.0;45.0;35.0;37.0;1;1;1;1;25.5;45.0;36.0;40.0;49.0;50;2;1;39.0;1;1;1;1;1;1;39.89473684210526;41.0;50;36.0;49.0;40;1;37.0;46;1;1;1;2;2.0;45.0;41.27777777777778;38.0;41.0;31.0;45.0;24.5;1;1;2;0;2;40.75;3.0
84.0;72.0;14;57.0;71.0;471.0;74.0;36.0;33.5;41.0;46.0;8;1;38.0;39.0;36.0;1;9;18.0;16.0;1;14.0;1;2;38.0;1;38.94736842105263;40.0;41.0;36.0;34.0;50.0;1;41;1;8;1;19.0;1;41.0;8;42.0;40.0;38.0;34.0;42.0;50;1;1;18.0;7;32.0;7;39.888888888888886;35.0;40.0;46.0;37.0;40.0;38.0;1;1;1;1;32.0;36.0;42.0;40.0;41.0;50;1;1;38.0;1;1;1;1;1;0;39.8421052631579;38.0;45;38.0;43.0;41;1;39.0;38;1;1;1;1;0.0;0.0;40.111111111111114;43.0;45.0;33.0;45.0;46.0;1;1;1;0;1;41.5;3.0
84.0;54.0;20;52.0;65.0;463.0;60.0;27.6875;20.5;35.0;38.0;6;1;34.0;10.0;45.0;1;8;16.0;9.0;1;0.0;2;2;31.0;0;36.8;0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;5.0;0;0.0;2;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;42.0;3.0
84.0;59.0;11;56.0;62.0;469.0;70.0;31.77777777777778;30.0;33.0;41.0;8;0;40.0;30.0;40.0;1;9;18.0;16.0;1;4.0;1;1;35.0;1;39.68421052631579;43.0;39.0;34.0;36.0;40.0;1;46;1;8;1;19.0;1;37.0;8;42.0;43.0;39.0;43.0;45.0;50;1;1;18.0;7;38.0;7;38.666666666666664;35.0;39.0;50.0;39.0;42.0;35.0;1;1;1;1;42.0;39.0;42.0;44.0;45.0;50;1;1;44.0;1;1;1;1;1;0;40.78947368421053;44.0;36;34.0;46.0;46;1;36.0;46;1;1;1;1;0.0;50.0;43.833333333333336;47.0;40.0;38.0;45.0;45.0;1;1;2;1;1;42.2;3.0
68.0;61.0;7;77.0;50.0;478.0;77.0;36.72222222222222;32.0;37.0;46.0;8;0;50.0;41.0;45.0;1;9;18.0;16.0;1;5.0;1;1;42.0;1;43.473684210526315;41.0;42.0;35.0;28.0;47.0;1;38;1;8;1;19.0;2;39.0;8;42.0;36.0;41.0;36.0;39.0;50;1;1;18.0;6;31.0;7;38.0;38.0;30.0;34.0;42.0;42.0;40.0;1;1;1;1;38.0;41.0;42.0;44.0;36.0;50;1;1;44.0;1;1;1;1;1;0;38.21052631578947;44.0;50;42.0;43.0;42;1;41.0;38;1;1;1;1;0.0;50.0;42.72222222222222;39.0;40.0;46.0;45.0;44.0;1;1;1;1;1;36.75;2.0
69.0;58.0;22;59.0;65.0;440.0;54.0;37.94444444444444;30.0;44.0;40.0;8;0;49.0;41.0;44.0;1;9;18.0;16.0;1;24.0;1;1;40.0;1;40.26315789473684;46.0;30.0;30.0;24.0;46.0;1;42;1;8;1;19.0;2;29.0;8;41.0;50.0;46.0;40.0;43.0;50;1;1;18.0;5;33.0;7;33.72222222222222;38.0;46.0;38.0;41.0;36.0;36.0;1;1;1;1;43.0;46.0;48.0;41.0;38.0;50;1;1;31.5;1;1;1;2;1;0;39.578947368421055;48.0;50;33.0;33.0;34;1;43.0;47;1;1;1;1;0.0;50.0;42.416666666666664;47.0;48.0;50.0;46.0;46.0;1;1;1;0;1;45.25;4.0
75.0;47.0;8;63.0;47.0;429.0;78.0;0.1875;0.0;0.0;1.0;0;0;0.0;0.0;0.0;1;8;16.0;0.0;1;0.0;8;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;42.0;3.0
91.0;80.0;8;48.0;59.0;425.0;55.0;40.55555555555556;35.5;38.0;46.0;9;1;47.0;43.0;34.0;1;9;18.0;18.0;1;34.0;0;2;44.0;1;39.473684210526315;42.0;40.0;36.0;24.0;44.0;1;43;1;8;1;19.0;2;37.0;8;33.0;43.0;32.0;40.0;46.0;42;1;1;18.0;6;36.0;7;37.166666666666664;35.0;37.0;50.0;41.0;42.0;36.0;1;1;1;1;45.0;42.0;42.0;44.0;45.0;50;1;1;44.0;1;1;1;1;1;0;40.421052631578945;44.0;50;37.0;40.0;46;1;37.0;46;1;1;1;1;0.0;50.0;44.666666666666664;47.0;40.0;32.0;39.0;45.0;1;1;2;1;1;40.5;3.0
76.0;56.0;11;58.0;62.0;437.0;63.0;34.46875;33.5;33.0;38.0;8;2;32.0;35.0;37.0;1;8;16.0;16.0;1;0.0;0;2;33.0;0;30.058823528823527;45.0;40.0;22.5;0.0;0.0;2;0;1;6;1;14.0;0;23.5;7;0.0;33.0;36.0;0.0;0.0;0;1;0;11.0;2;26.5;4;31.636363636363637;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;32.0;2.0
73.0;45.0;20;59.0;62.0;426.0;57.0;27.666666666666668;30.0;30.0;42.0;6;2;20.5;21.0;45.0;2;9;18.0;11.0;1;3.0;3;1;31.0;1;37.94736842105263;43.0;40.0;17.33333333;25.75;39.0;3;35;1;8;1;19.0;4;32.0;8;42.0;37.0;32.0;23.0;42.0;50;1;1;18.0;5;30.5;7;32.180555555;32.0;44.0;46.0;39.0;29.5;0.0;2;1;1;0;30.0;30.0;33.0;45.0;30.0;41;1;1;45.0;1;1;1;1;1;1;38.65625;32.0;44;36.0;42.0;45;1;31.0;42;1;1;1;1;0.0;0.0;37.166666666666664;41.0;33.0;32.0;40.0;42.0;1;1;1;1;1;33.666666666666664;2.0
75.0;45.0;10;55.0;56.0;431.0;54.0;28.72222222222222;30.0;27.0;40.0;7;2;32.0;30.0;32.0;1;9;18.0;15.0;2;0.0;2;1;34.0;1;33.78947368368421;35.0;27.0;30.0;24.5;41.0;1;36;2;7;1;16.0;2;30.0;8;33.0;37.0;46.0;37.0;42.0;46;1;1;18.0;5;38.0;7;31.02777777777778;33.0;33.0;47.0;36.0;32.0;32.0;1;1;1;1;31.0;39.0;39.0;41.0;41.0;49;1;1;35.0;1;1;1;1;1;1;35.73684210526316;46.0;47;39.0;50.0;42;1;36.0;46;1;1;1;1;0.0;45.0;39.666666666666664;31.5;0.0;34.0;40.0;0.0;0;2;1;0;0;37.0;2.0
