NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;IDIOMA_ICFES;VECES_CATEDRA_DEM;NOTA_EE_UNO;PG_ICFES;NAP_UNO;VECES_DIFERENCIAL;CON_MAT_ICFES;NOTA_CATEDRA_CON;VECES_EE_UNO;NOTA_CATEDRA_FJC;NCP_UNO;LOCALIDAD_COLEGIO;EPA_UNO;VECES_PROG_BASICA;BIOLOGIA_ICFES;LITERATURA_ICFES;VECES_TEXTOS;VECES_CATEDRA_CON;VECES_CATEDRA_FJC;VECES_SEMINARIO;QUIMICA_ICFES;CREDITOS_PROG_BASICA;CREDITOS_LOGICA;CREDITOS_CATEDRA_FJC;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
30.0;46.0;33.0;9;1;38.0;30.0;50.0;1;9;18.0;18.0;53.0;1;43.0;432.0;0;2;59.0;50.0;1;49.0;0.0;8;2;1;63.0;78.0;1;1;1;1;53.0;3;3;1;37.0;2.0;35.60526315789474
27.5;46.0;33.0;7;1;36.0;41.0;43.0;1;8;16.0;12.0;63.0;1;0.0;440.0;1;2;68.0;48.0;0;47.0;4.0;16;2;1;77.0;54.0;1;1;1;1;59.0;3;3;1;36.75;1.0;20.21875
33.5;41.0;35.0;9;1;40.0;34.0;50.0;1;9;18.0;18.0;55.0;1;36.0;418.0;0;2;64.0;49.0;1;47.0;0.0;6;2;1;63.0;68.0;1;1;1;1;62.0;3;3;1;37.77777777777778;2.0;34.26315789473684
24.5;45.0;32.0;7;1;37.0;36.0;45.0;1;8;16.0;12.0;66.0;1;0.0;443.0;1;2;63.0;50.0;0;43.0;4.0;4;2;1;63.0;50.0;1;1;1;1;53.0;3;3;1;34.9375;1.0;29.90625
24.33333333;43.0;36.0;8;1;40.0;42.0;50.0;1;9;18.0;14.0;55.0;1;32.0;424.0;1;3;56.0;48.0;1;45.0;4.0;1;2;1;45.0;63.0;1;1;1;1;55.0;3;3;1;36.74074074000001;2.0;36.21052631578947
27.5;44.0;37.0;8;1;41.0;37.0;48.0;1;9;18.0;14.0;66.0;1;33.0;436.0;1;2;68.0;49.0;1;45.0;4.0;8;2;1;77.0;58.0;1;1;1;1;50.0;3;3;1;37.0;2.0;35.89473684210526
24.0;31.0;29.0;6;2;36.0;31.0;30.0;1;9;18.0;9.0;53.0;1;21.0;440.0;3;2;63.0;45.0;1;36.0;9.0;7;1;2;63.0;53.0;1;1;1;1;53.0;3;3;1;29.555555555555557;1.0;23.46875
20.0;43.0;35.0;8;1;39.0;38.0;45.0;1;9;18.0;14.0;54.92;1;31.0;414.57;1;2;67.28;49.0;1;43.0;4.0;10;2;1;63.88;60.38;1;1;1;1;61.2;3;3;1;34.388888888888886;1.0;29.315789474210526
23.5;47.0;30.0;8;1;40.0;41.0;50.0;1;9;18.0;14.0;43.0;1;38.0;406.0;1;2;55.0;50.0;1;44.0;4.0;8;2;1;55.0;57.0;1;1;1;1;47.0;3;3;1;36.333333333333336;2.0;33.68181818181818
20.0;35.0;31.0;6;3;37.0;33.0;18.5;1;9;18.0;11.0;45.0;1;12.0;402.0;3;3;69.0;50.0;1;41.0;7.0;5;1;2;58.0;57.0;1;1;1;2;37.0;3;3;1;28.583333333333332;1.0;24.3
30.0;42.0;36.0;9;0;40.0;40.0;42.0;1;9;18.0;18.0;58.0;1;43.0;420.0;0;1;59.0;50.0;1;43.0;0.0;11;2;1;59.0;63.0;1;1;1;1;56.0;3;3;1;38.388888888888886;2.0;30.571428571428573
32.5;42.0;35.0;9;1;40.0;45.0;50.0;1;9;18.0;18.0;49.0;1;44.0;419.0;0;2;69.0;47.0;1;48.0;0.0;8;2;1;48.0;58.0;1;1;1;1;59.0;3;3;1;40.27777777777778;2.0;39.0
31.5;45.0;37.0;9;1;38.0;41.0;50.0;1;9;18.0;18.0;50.0;1;40.0;406.0;0;2;76.0;47.0;1;43.0;0.0;3;2;1;63.0;50.0;1;1;1;1;55.0;3;3;1;38.94444444444444;2.0;37.78947368421053
38.0;32.0;36.0;8;0;36.0;33.0;40.0;1;9;18.0;16.0;52.0;1;17.0;416.0;1;1;68.0;48.0;1;41.0;2.0;10;2;1;63.0;46.0;1;1;1;1;59.0;3;3;1;34.77777777777778;1.0;3.03125
32.0;37.0;41.0;9;0;33.0;30.0;32.0;1;9;18.0;18.0;49.0;1;35.0;425.0;0;1;64.0;48.0;1;43.0;0.0;11;2;1;59.0;58.0;1;1;1;1;74.0;3;3;1;35.388888888888886;1.0;28.263157894210526
42.0;36.0;44.0;9;0;47.0;40.0;41.0;1;9;18.0;18.0;61.0;1;36.0;412.0;0;1;69.0;47.0;1;42.0;0.0;8;2;1;55.0;69.0;1;1;1;1;52.0;3;3;1;41.77777777777778;2.0;38.5
43.0;41.0;45.0;9;0;40.0;40.0;43.0;1;9;18.0;18.0;49.0;1;32.0;422.0;0;1;75.0;47.0;1;42.0;0.0;19;2;1;68.0;54.0;1;1;1;1;56.0;3;3;1;41.333333333333336;2.0;38.78947368421053
34.0;38.0;44.0;9;0;40.0;35.0;42.0;1;9;18.0;18.0;68.0;1;36.0;434.0;0;1;60.0;47.0;1;41.0;0.0;7;2;1;63.0;58.0;1;1;1;1;58.0;3;3;1;38.5;1.0;24.343750000625
37.0;36.0;43.0;9;0;33.0;43.0;31.0;1;9;18.0;18.0;56.0;1;43.0;420.0;0;1;68.0;47.0;1;43.0;0.0;12;2;1;63.0;58.0;1;1;1;1;68.0;3;3;1;39.72222222222222;2.0;34.76315789473684
20.66666667;22.0;38.0;6;4;33.0;22.5;33.5;2;9;18.0;10.0;63.0;2;50.0;405.0;3;3;60.0;47.0;1;42.0;8.0;9;1;1;51.0;63.0;1;1;1;2;44.0;3;3;1;31.925925926666665;1.0;19.0
30.0;37.0;43.0;8;0;36.0;32.0;42.0;1;9;18.0;16.0;41.0;1;3.0;415.0;1;1;59.0;47.0;1;41.0;2.0;10;2;1;58.0;68.0;1;1;1;1;44.0;3;3;1;32.77777777777778;1.0;3.2916666662500003
30.0;25.5;45.0;8;1;32.0;33.0;33.0;1;9;18.0;17.0;56.0;2;38.0;416.0;1;1;68.0;48.0;1;41.0;1.0;8;2;1;51.0;58.0;1;1;1;1;59.0;3;3;1;35.638888888888886;2.0;32.0
33.0;38.0;44.0;9;1;36.0;34.0;34.0;2;9;18.0;18.0;47.0;1;37.0;405.0;0;1;59.0;48.0;1;45.0;0.0;20;2;1;59.0;54.0;1;1;1;1;59.0;3;3;1;37.611111111111114;2.0;34.763157895263156
38.0;0.0;41.0;5;3;10.0;4.0;30.0;3;8;16.0;10.0;53.0;3;0.0;402.0;3;1;75.0;47.0;0;34.0;6.0;10;1;1;48.0;49.0;2;1;1;1;53.0;3;3;1;26.125;1.0;2.25
38.0;36.0;42.0;8;1;33.0;30.5;42.0;2;8;16.0;16.0;53.0;1;0.0;422.0;0;1;68.0;47.0;0;43.0;0.0;9;2;1;63.0;63.0;1;1;1;1;50.0;3;3;1;37.71875;1.0;26.392857142857142
30.0;40.0;45.0;9;0;37.0;43.0;48.0;1;9;18.0;18.0;43.0;1;45.0;419.0;0;1;64.0;49.0;1;43.0;0.0;17;2;1;68.0;58.0;1;1;1;1;41.0;3;3;1;40.44444444444444;2.0;36.8421052631579
33.0;12.33333333;39.0;6;2;13.5;30.0;43.0;1;8;16.0;13.0;53.0;3;0.0;430.0;2;1;64.0;48.0;0;40.0;3.0;7;2;1;63.0;69.0;2;1;1;1;52.0;3;3;1;31.833333333125;1.0;13.6875
32.0;38.0;45.0;9;0;33.0;36.0;43.0;1;9;18.0;18.0;61.0;1;43.0;435.0;0;1;56.0;49.0;1;42.0;0.0;11;2;1;55.0;69.0;1;1;1;1;59.0;3;3;1;38.611111111111114;2.0;31.833333333333332
20.0;36.0;40.0;7;3;36.0;16.0;40.0;2;9;18.0;11.0;47.0;1;31.0;405.0;2;3;69.0;47.0;2;40.0;7.0;5;2;1;45.0;53.0;1;1;1;1;52.0;3;3;1;30.27777777777778;2.0;31.47368421
36.0;29.0;35.0;6;2;33.0;23.5;40.0;2;8;16.0;12.0;62.13;2;0.0;408.53;2;1;70.78;47.0;0;41.0;4.0;20;2;1;55.79;56.32;1;1;1;1;68.87;3;3;1;33.90625;1.0;22.107142857142858
14.66666667;30.0;42.0;7;2;33.0;16.33333333;40.0;3;9;18.0;11.0;45.0;1;50.0;379.0;2;3;64.0;47.0;1;38.0;7.0;13;2;1;41.0;50.0;1;1;1;1;55.0;3;3;1;30.814814815000002;1.0;11.821428571428571
30.0;31.0;38.0;9;0;37.0;34.0;43.0;1;9;18.0;18.0;60.9;1;34.0;410.0;0;1;73.85;48.0;1;42.0;0.0;22;2;1;59.89;56.23;1;1;1;1;66.12;3;3;1;35.666666666666664;2.0;32.4375
36.0;34.0;39.0;9;0;30.0;39.0;33.0;1;9;18.0;18.0;61.0;1;40.0;420.0;0;1;68.0;47.0;1;36.0;0.0;1;2;1;68.0;62.0;1;1;1;1;53.0;3;3;1;37.111111111111114;2.0;35.5
28.33333333;30.0;30.0;7;2;40.0;27.0;41.0;2;9;18.0;11.0;43.0;1;31.0;401.0;2;3;68.0;48.0;1;39.0;7.0;8;2;1;51.0;58.0;1;1;1;1;44.0;3;3;1;32.46296296222223;1.0;23.25
37.0;27.33333333;33.0;7;2;33.0;29.5;34.0;2;9;18.0;14.0;43.0;3;31.0;418.0;2;1;60.0;49.0;1;43.0;4.0;10;2;1;55.0;69.0;1;1;1;1;62.0;3;3;1;34.26851851833333;1.0;29.94736842105263
30.0;33.0;33.0;8;1;40.0;28.5;34.0;2;9;18.0;15.0;60.0;1;36.0;421.0;1;1;55.0;45.0;1;44.0;3.0;16;2;1;63.0;68.0;1;1;1;1;59.0;3;3;1;34.02777777777778;2.0;32.078947367894735
30.0;31.0;36.0;8;1;36.0;25.5;34.0;2;9;18.0;15.0;50.0;1;32.0;440.0;1;1;55.0;48.0;1;41.0;3.0;6;2;1;76.0;62.0;1;1;1;1;59.0;3;3;1;33.02777777777778;1.0;29.41176470588235
26.0;30.0;35.0;6;3;43.0;24.5;32.0;2;8;16.0;9.0;53.0;1;0.0;409.0;2;2;60.0;48.0;0;42.0;7.0;16;2;2;55.0;69.0;1;1;1;1;49.0;3;3;1;32.53125;1.0;29.285714285714285
35.0;36.0;39.0;8;1;40.0;40.0;32.0;1;9;18.0;16.0;56.0;1;25.0;414.0;1;1;63.0;48.0;2;42.0;2.0;6;2;1;55.0;69.0;1;1;1;1;50.0;3;3;1;36.94444444444444;2.0;31.578947368947368
18.66666667;36.0;32.0;6;2;36.0;22.0;34.0;2;9;18.0;9.0;52.0;1;22.0;410.0;3;3;60.0;45.0;1;40.0;9.0;21;1;1;63.0;54.0;1;1;1;1;52.0;3;3;1;28.203703704444443;1.0;28.882352940588234
33.0;33.0;38.0;9;1;44.0;32.0;44.0;2;9;18.0;18.0;43.0;1;42.0;392.0;0;1;64.0;49.0;1;37.0;0.0;4;2;1;51.0;54.0;1;1;1;1;67.0;3;3;1;37.611111111111114;2.0;31.42105263157895
34.0;36.0;36.0;8;1;40.0;30.0;34.0;2;8;16.0;16.0;41.0;1;0.0;378.0;0;1;69.0;46.0;0;42.0;0.0;8;2;1;55.0;46.0;1;1;1;1;50.0;3;3;1;35.75;2.0;30.18749999875
34.0;39.0;40.0;8;0;40.0;30.0;43.0;1;8;16.0;16.0;39.0;1;0.0;365.0;0;1;55.0;48.0;0;39.0;0.0;11;2;1;51.0;58.0;1;1;1;1;53.0;3;3;1;37.1875;1.0;24.43750000125
33.0;19.5;40.0;6;2;16.33333333;31.0;34.0;1;8;16.0;13.0;47.0;2;0.0;411.0;2;1;86.0;47.0;0;38.0;3.0;8;2;1;55.0;50.0;3;1;1;1;49.0;3;3;1;32.26041666625;1.0;20.384615384615383
34.0;8.0;32.0;6;3;11.33333333;32.0;33.0;2;8;16.0;13.0;58.0;3;0.0;474.0;2;1;59.0;46.0;0;42.0;3.0;10;1;1;90.0;69.0;3;1;1;1;59.0;3;3;1;29.979166666250002;1.0;19.0
36.0;42.0;42.0;9;0;43.0;42.0;34.0;1;9;18.0;18.0;58.01;1;38.0;381.23;0;1;55.27;48.0;1;42.0;0.0;10;2;1;53.82;56.23;1;1;1;1;61.55;3;3;1;40.22222222222222;2.0;35.13157894736842
21.33333333;31.0;35.0;7;3;30.0;27.5;34.0;2;9;18.0;11.0;54.45;2;50.0;363.03;2;3;55.69;48.0;1;40.0;7.0;11;2;1;57.23;44.05;1;1;1;1;55.44;3;3;1;32.54629629555556;1.0;20.5
50.0;38.0;45.0;9;0;47.0;46.0;43.0;1;9;18.0;18.0;58.0;1;42.0;494.0;0;1;76.0;44.0;1;44.0;0.0;4;2;1;55.0;58.0;1;1;1;1;86.0;3;3;1;45.55555555555556;2.0;37.578947368421055
33.0;33.0;41.0;8;0;30.0;34.0;32.0;1;8;16.0;16.0;71.0;1;0.0;448.0;0;1;86.0;36.0;0;43.0;0.0;11;2;1;41.0;68.0;1;1;1;1;58.0;3;3;1;35.0625;1.0;7.0
25.0;33.0;32.0;8;1;37.0;40.0;43.0;1;9;18.0;14.0;58.0;1;34.0;437.0;1;2;86.0;39.0;1;43.0;4.0;10;2;1;59.0;58.0;1;1;1;1;62.0;3;3;1;34.22222222222222;2.0;31.970588234117645
24.0;34.0;37.0;7;1;43.0;30.0;36.0;1;8;16.0;12.0;77.0;1;0.0;429.0;1;2;79.0;41.0;0;43.0;4.0;14;2;1;58.0;61.0;1;1;1;1;52.0;3;3;1;33.5625;1.0;17.5937500000625
32.0;35.0;50.0;9;0;44.0;42.0;41.0;1;9;18.0;18.0;63.0;1;43.0;422.0;0;1;74.0;47.0;1;44.0;0.0;15;2;1;44.0;63.0;1;1;1;1;54.0;3;3;1;41.388888888888886;2.0;32.1578947368421
13.5;36.0;35.0;7;1;37.0;30.0;43.0;1;8;16.0;12.0;55.0;1;0.0;422.0;1;2;75.0;36.0;0;40.0;4.0;8;1;1;54.0;61.0;1;1;1;1;53.0;3;3;1;29.875;1.0;9.384615384615385
30.0;35.0;38.0;8;0;30.0;30.0;34.0;1;8;16.0;16.0;74.0;1;0.0;464.0;0;1;69.0;39.0;0;35.0;0.0;20;2;1;76.0;63.0;1;1;1;1;55.0;3;3;1;32.9375;1.0;9.214285714285714
31.0;36.0;44.0;9;0;50.0;35.0;43.0;1;9;18.0;18.0;57.0;1;40.0;426.0;0;1;71.0;43.0;1;47.0;0.0;7;2;1;49.0;59.0;1;1;1;1;60.0;3;3;1;39.44444444444444;2.0;32.3421052631579
18.33333333;17.33333333;50.0;6;2;30.0;40.0;40.0;1;8;16.0;11.0;60.0;3;0.0;430.0;2;3;75.0;40.0;0;42.0;5.0;12;2;1;63.0;77.0;1;1;1;1;53.0;3;3;1;33.916666665625;1.0;26.23076923076923
21.0;19.5;31.0;5;4;23.0;37.0;41.0;1;9;18.0;9.0;92.0;2;12.0;415.0;4;2;79.0;31.0;1;39.0;9.0;11;1;2;55.0;61.0;2;1;1;1;52.0;3;3;1;27.13888888888889;1.0;16.678571428571427
26.66666667;38.0;41.0;8;1;43.0;32.0;43.0;1;9;18.0;14.0;50.0;1;38.0;428.0;1;3;65.0;41.0;1;44.0;4.0;2;2;1;69.0;54.0;1;1;1;1;63.0;3;3;1;36.31481481555555;2.0;34.10526315789474
6.333333333;8.333333333;37.0;4;4;37.0;31.0;30.0;1;8;16.0;9.0;57.0;3;0.0;417.0;4;3;68.0;15.0;0;4.0;7.0;13;1;1;61.0;48.0;1;3;3;1;59.0;3;3;1;22.5416666665625;1.0;4.5
31.0;33.0;40.0;8;0;31.0;39.0;44.0;1;8;16.0;16.0;61.0;1;0.0;422.0;0;1;71.0;39.0;0;42.0;0.0;8;2;1;55.0;50.0;1;1;1;1;62.0;3;3;1;36.3125;2.0;34.64705882352941
10.0;40.0;32.0;7;1;40.0;30.0;44.0;1;8;16.0;12.0;47.0;1;0.0;422.0;1;2;69.0;37.0;0;40.0;4.0;10;1;1;55.0;54.0;1;1;1;1;59.0;3;3;1;29.1875;1.0;4.909090909090909
18.5;32.0;31.0;6;2;34.0;20.5;34.0;2;8;16.0;9.0;43.0;1;0.0;424.0;2;2;75.0;30.0;0;43.0;7.0;11;1;1;55.0;50.0;1;1;1;1;59.0;3;3;1;27.21875;1.0;29.999999999375
26.0;37.0;38.0;7;1;35.0;33.0;43.0;1;8;16.0;12.0;58.0;1;0.0;429.0;1;2;68.0;36.0;0;44.0;4.0;20;2;1;69.0;54.0;1;1;1;1;63.0;3;3;1;34.1875;1.0;8.142857142857142
9.5;30.0;36.0;5;2;21.0;13.5;32.0;2;8;16.0;7.0;96.0;1;0.0;422.0;3;2;65.0;32.0;0;34.0;9.0;21;1;1;58.0;57.0;1;1;1;1;61.0;3;3;1;22.28125;1.0;2.4545454545454546
28.0;36.0;41.0;7;2;39.0;41.0;45.0;1;8;16.0;12.0;52.0;1;0.0;427.0;1;2;68.0;44.0;0;46.0;4.0;10;2;1;53.0;57.0;2;1;1;1;65.0;3;3;1;37.9375;2.0;32.294117647058826
32.0;37.0;40.0;9;0;50.0;35.0;45.0;1;9;18.0;18.0;59.0;1;37.0;425.0;0;1;68.0;43.0;1;45.0;0.0;20;2;1;63.0;54.0;1;1;1;1;60.0;3;3;1;38.72222222222222;2.0;33.68421052631579
34.0;33.0;40.0;8;1;33.0;30.0;41.0;1;9;18.0;17.0;75.0;1;34.0;416.0;1;1;74.0;44.0;1;24.0;1.0;5;2;1;51.0;59.0;1;1;2;1;58.0;3;3;1;34.55555555555556;2.0;32.10526315736842
43.0;31.0;45.0;9;0;47.0;50.0;30.0;1;9;18.0;18.0;54.64;1;39.0;420.87;0;1;74.12;44.0;1;38.0;0.0;10;2;1;53.11;65.59;1;1;1;1;53.59;3;3;1;42.888888888888886;3.0;40.578947368421055
27.0;35.0;50.0;7;1;34.0;38.0;41.0;1;8;16.0;12.0;52.0;1;0.0;401.0;1;2;69.0;41.0;0;39.0;4.0;8;2;1;51.0;53.0;1;1;1;1;55.0;3;3;1;37.25;1.0;25.999999999375
32.0;33.0;35.0;9;0;41.0;43.0;41.0;1;9;18.0;18.0;83.0;1;31.0;427.0;0;1;63.0;49.0;1;45.0;0.0;9;2;1;63.0;69.0;1;1;1;1;53.0;3;3;1;37.44444444444444;2.0;34.6764705882353
15.0;23.0;32.0;5;3;11.66666667;39.0;33.0;1;8;16.0;9.0;50.0;2;0.0;424.0;3;3;68.0;43.0;0;45.0;7.0;18;1;1;55.0;63.0;3;1;1;1;68.0;3;3;1;27.520833333749998;1.0;22.076923076923077
31.0;41.0;43.0;9;0;47.0;42.0;43.0;1;9;18.0;18.0;58.0;1;44.0;427.0;0;1;63.0;44.0;1;45.0;0.0;9;2;1;63.0;63.0;1;1;1;1;59.0;3;3;1;40.77777777777778;2.0;35.61764705882353
36.0;39.0;40.0;9;0;50.0;39.0;43.0;1;9;18.0;18.0;58.0;1;33.0;407.0;0;1;63.0;43.0;1;44.0;0.0;16;2;1;51.0;63.0;1;1;1;1;50.0;3;3;1;39.77777777777778;2.0;34.44736842105263
25.0;38.0;30.0;7;1;39.0;32.0;43.0;1;8;16.0;12.0;56.0;1;0.0;418.0;1;2;69.0;43.0;0;45.0;4.0;14;2;1;55.0;78.0;1;1;1;1;52.0;3;3;1;33.3125;2.0;31.333333334
18.33333333;31.0;18.66666667;4;4;8.666666667;28.5;44.0;2;9;18.0;4.0;47.0;1;0.0;410.0;5;3;68.0;37.0;1;34.0;14.0;8;1;3;58.0;63.0;3;1;1;1;53.0;3;3;1;21.00925925911111;2.0;30.5
31.0;38.0;39.0;9;0;49.0;36.0;44.0;1;9;18.0;18.0;50.0;1;41.0;394.0;0;1;75.0;41.0;1;46.0;0.0;8;2;1;61.0;50.0;1;1;1;1;57.0;3;3;1;38.77777777777778;2.0;34.5
33.0;36.0;33.0;9;1;50.0;41.0;41.0;1;9;18.0;18.0;57.0;1;38.0;408.0;0;2;74.0;38.0;1;44.0;0.0;20;2;1;60.0;59.0;1;1;1;1;60.0;3;3;1;38.27777777777778;2.0;32.28947368421053
31.0;45.0;34.0;8;0;43.0;31.0;44.0;1;9;18.0;16.0;55.0;1;3.0;421.0;1;1;63.0;41.0;1;45.0;2.0;20;2;1;58.0;58.0;1;1;1;1;56.0;3;3;1;32.55555555555556;1.0;25.406250000625
24.0;31.0;34.0;6;2;17.5;39.0;43.0;1;8;16.0;10.0;47.0;1;0.0;412.0;2;2;75.0;42.0;0;44.0;6.0;20;2;1;63.0;45.0;2;1;1;1;41.0;3;3;1;31.875;1.0;19.636363636363637
30.0;34.0;43.0;9;0;30.0;43.0;42.0;1;9;18.0;18.0;58.0;1;40.0;426.0;0;1;68.0;40.0;1;44.0;0.0;20;2;1;68.0;58.0;1;1;1;1;53.0;3;3;1;37.666666666666664;2.0;30.970588235294116
16.33333333;38.0;35.0;7;1;47.0;37.0;43.0;1;8;16.0;12.0;51.0;1;0.0;418.0;1;3;65.0;41.0;0;44.0;4.0;10;2;1;62.0;63.0;1;1;1;1;54.0;3;3;1;33.833333332500004;1.0;12.25
24.5;34.0;31.0;6;2;32.0;16.5;42.0;2;8;16.0;9.0;52.0;1;0.0;410.0;2;2;75.0;41.0;0;45.0;7.0;20;1;1;58.0;63.0;1;1;1;1;56.0;3;3;1;29.15625;1.0;6.636363636363637
34.0;38.0;46.0;9;0;31.0;46.0;40.0;1;9;18.0;18.0;68.0;1;42.0;424.0;0;1;75.0;44.0;1;43.0;0.0;10;2;1;58.0;54.0;1;1;1;1;59.0;3;3;1;40.166666666666664;2.0;33.921052631578945
30.0;36.0;36.0;9;0;32.0;36.0;37.0;1;9;18.0;18.0;58.0;1;35.0;428.0;0;1;59.0;45.0;1;44.0;0.0;8;2;1;59.0;63.0;1;1;1;1;56.0;3;3;1;35.111111111111114;2.0;30.781249999375
30.0;37.0;38.0;9;0;34.0;36.0;33.0;1;9;18.0;18.0;68.0;1;44.0;413.0;0;1;63.0;45.0;1;44.0;0.0;10;2;1;51.0;63.0;1;1;1;1;56.0;3;3;1;36.5;2.0;33.28947368421053
26.0;34.0;45.0;8;3;33.5;30.0;36.0;1;9;18.0;14.0;55.0;1;33.0;417.0;1;2;68.0;44.0;2;44.0;4.0;22;2;1;68.0;57.0;2;1;1;1;53.0;3;3;1;34.44444444444444;2.0;33.37719298157895
25.5;36.0;40.0;7;1;31.0;39.0;44.0;1;8;16.0;12.0;47.0;1;0.0;408.0;1;2;76.0;45.0;0;45.0;4.0;7;2;1;51.0;69.0;1;1;1;1;49.0;3;3;1;35.6875;1.0;28.281249999375
30.0;34.0;40.0;8;1;29.5;38.0;41.0;1;9;18.0;16.0;70.0;1;35.0;389.0;1;1;62.0;45.0;1;45.0;2.0;11;2;1;49.0;52.0;2;1;1;1;56.0;3;3;1;36.0;2.0;33.705882352941174
31.0;35.0;34.0;8;1;33.5;30.0;38.0;1;9;18.0;16.0;43.0;1;12.0;394.0;1;1;66.0;47.0;1;43.0;2.0;10;2;1;49.0;54.0;2;1;1;1;58.0;3;3;1;31.666666666666668;2.0;31.78125
30.0;30.0;43.0;8;1;33.0;30.0;36.0;1;8;16.0;16.0;58.01;1;0.0;414.74;0;1;66.56;41.0;0;40.0;0.0;10;2;1;55.21;52.31;2;1;1;1;63.39;3;3;1;34.5;1.0;12.964285714285714
22.66666667;31.0;40.0;7;3;29.5;30.5;33.0;2;9;18.0;12.0;43.0;1;39.0;386.0;2;3;68.0;43.0;1;41.0;6.0;22;2;1;55.0;50.0;2;1;1;1;50.0;3;3;1;32.62037037111111;1.0;27.73076923076923
14.5;38.0;44.0;7;1;32.0;31.0;36.0;1;8;16.0;12.0;83.0;1;0.0;426.0;1;2;63.0;45.0;0;43.0;4.0;15;2;1;68.0;69.0;1;1;1;1;50.0;3;3;1;31.8125;1.0;6.090909090909091
30.0;32.0;36.0;8;0;35.0;39.0;40.0;1;8;16.0;16.0;56.0;1;0.0;415.0;0;1;75.0;44.0;0;44.0;0.0;11;2;1;55.0;49.0;1;1;1;1;50.0;3;3;1;35.9375;1.0;26.357142857142858
26.0;36.0;36.0;6;2;31.0;26.5;40.0;2;8;16.0;9.0;43.0;1;0.0;407.0;2;2;60.0;45.0;0;44.0;7.0;20;2;1;55.0;69.0;1;1;1;1;67.0;3;3;1;32.40625;1.0;25.34375
30.0;35.0;35.0;8;1;34.0;24.0;39.0;2;9;18.0;15.0;43.0;1;30.0;423.0;1;1;59.0;44.0;1;44.0;3.0;7;2;1;55.0;62.0;1;1;1;1;59.0;3;3;1;32.611111111111114;1.0;24.384615384615383
30.0;33.0;41.0;7;1;30.0;25.5;43.0;2;8;16.0;13.0;52.0;1;0.0;416.0;1;1;68.0;44.0;0;44.0;3.0;10;2;1;48.0;63.0;1;1;1;1;53.0;3;3;1;33.96875;1.0;24.59375
24.33333333;32.0;35.0;6;2;19.0;35.0;36.0;1;8;16.0;10.0;36.0;1;0.0;396.0;2;3;64.0;43.0;0;42.0;6.0;7;2;1;55.0;62.0;3;1;1;1;52.0;3;3;1;31.1458333325;1.0;12.954545454545455
11.0;33.0;38.0;6;2;35.0;20.5;36.0;2;8;16.0;9.0;68.0;1;0.0;421.0;2;2;62.0;42.0;0;40.0;7.0;7;1;1;63.0;61.0;1;1;1;1;53.0;3;3;1;27.53125;1.0;7.7272727272727275
26.0;33.0;41.0;8;2;30.0;30.0;42.0;2;9;18.0;14.0;49.0;1;40.0;413.0;1;2;68.0;44.0;1;43.0;4.0;7;2;1;63.0;69.0;1;1;1;1;53.0;3;3;1;34.388888888888886;1.0;24.625
26.5;33.0;40.0;8;1;30.0;35.0;42.0;1;9;18.0;14.0;58.0;1;42.0;417.0;1;2;63.0;44.0;1;44.0;4.0;7;2;1;63.0;58.0;1;1;1;1;53.0;3;3;1;35.44444444444444;2.0;32.86842105263158
23.33333333;35.0;32.0;7;2;31.0;32.0;36.0;2;8;16.0;12.0;43.0;1;0.0;394.0;1;3;69.0;45.0;0;44.0;4.0;7;2;1;55.0;54.0;1;1;1;1;52.0;3;3;1;31.7083333325;2.0;31.076923076153847
21.0;33.0;33.0;6;2;36.0;28.5;35.0;2;8;16.0;9.0;56.0;1;0.0;443.0;2;3;64.0;42.0;0;43.0;7.0;15;2;1;63.0;62.0;1;1;1;1;55.0;3;3;1;30.84375;1.0;27.5
30.0;36.0;33.0;8;1;30.0;35.0;35.0;1;8;16.0;16.0;50.0;1;0.0;397.0;0;1;60.0;44.0;0;44.0;0.0;20;2;1;51.0;50.0;2;1;1;1;59.0;3;3;1;33.9375;2.0;32.71875
31.0;35.0;40.0;9;1;34.5;32.0;44.0;1;9;18.0;18.0;52.0;1;41.0;397.0;0;1;83.0;43.0;1;44.0;0.0;20;2;1;53.0;44.0;2;1;1;1;55.0;3;3;1;36.5;2.0;30.9375
30.0;36.0;19.5;7;2;35.5;30.0;34.0;1;9;18.0;13.0;43.0;1;0.0;411.0;2;1;64.0;43.0;1;45.0;5.0;21;1;2;51.0;49.0;2;1;1;1;44.0;3;3;1;27.63888888888889;2.0;32.9
18.0;36.0;35.0;6;2;26.0;30.5;33.0;2;8;16.0;10.0;36.0;1;0.0;385.0;2;2;63.0;45.0;0;43.0;6.0;15;1;1;48.0;68.0;1;1;1;1;47.0;3;3;1;29.84375;1.0;27.545454545454547
30.0;30.0;32.0;8;1;38.0;33.5;44.0;2;8;16.0;16.0;45.0;1;0.0;405.0;0;1;60.0;43.0;0;44.0;0.0;8;2;1;63.0;63.0;1;1;1;1;46.0;3;3;1;34.59375;2.0;32.75
