NOTA_STG;PROMEDIO_SEIS;NOTA_C_UNO;NOTA_FDS;PROMEDIO_OCHO;NOTA_ELECPOT;NOTA_INSIND;NOTA_SISDIN;NAP_OCHO;NOTA_INGECO;NOTA_TFM;NOTA_EI_IA;VECES_EI_IA;CREDITOS_EI_IA;NOTA_EI_IIA;VECES_EI_IIA;CREDITOS_EI_IIA;NOTA_EI_IIIA;VECES_EI_IIIA;CREDITOS_EI_IIIA;NOTA_TRABGRAD;VECES_TRABGRAD;CREDITOS_TRABGRAD;NOTA_TV;VECES_TV;CREDITOS_TV;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
40.0;44.3125;33.0;41.0;40.5;47.0;39.0;46.0;0;45.0;47.0;35.5;3;3;49.0;1;3;38.0;2;3;40.0;1;3;35.0;0;3;47.0;1;2;41.535714285714285;2;14.0;17.0;3.0;5;6;1;2;3.0;40.1
45.0;34.8125;36.0;33.0;38.875;33.0;39.0;33.0;0;32.5;29.0;44.0;1;3;42.0;3;3;42.0;0;3;45.0;1;3;36.0;0;3;45.0;1;2;43.90909090909091;1;11.0;17.0;6.0;4;6;2;2;3.0;40.333333333333336
50.0;46.0625;33.0;36.0;38.25;42.0;30.0;42.0;0;35.0;33.0;34.0;2;3;45.0;2;3;43.0;0;3;50.0;1;3;37.0;0;3;48.0;1;2;43.90909090909091;2;11.0;17.0;6.0;4;6;2;2;3.0;44.333333333333336
43.0;35.75;25.0;39.0;36.125;30.0;37.0;37.0;1;37.0;38.0;38.0;1;3;39.0;1;3;41.0;2;3;43.0;1;3;38.0;0;3;47.0;1;2;41.214285714285715;1;14.0;17.0;3.0;5;6;1;2;2.0;37.6
45.0;41.4375;30.0;38.0;38.3125;30.0;37.0;39.0;0;38.0;38.0;47.0;2;3;33.0;2;3;41.0;0;3;45.0;1;3;35.0;0;3;45.0;1;2;42.27272727272727;2;11.0;17.0;6.0;4;6;2;2;2.0;36.666666666666664
42.0;34.78125;36.0;36.0;34.75;25.0;30.0;29.5;0;31.0;33.0;42.0;2;3;36.0;3;3;38.0;0;3;42.0;1;3;32.0;0;3;31.0;2;2;38.36363636363637;3;11.0;17.0;6.0;4;6;2;2;2.0;37.708333333333336
50.0;42.1875;40.0;40.0;43.9375;32.0;48.0;39.0;0;40.0;46.0;46.0;1;3;48.0;2;3;45.0;1;3;50.0;1;3;43.0;0;3;45.0;1;2;46.92857142857143;1;14.0;17.0;3.0;5;6;1;2;4.0;45.46666666666667
45.0;34.125;32.0;26.0;38.25;26.5;43.0;32.0;0;39.0;34.0;44.0;1;3;40.0;2;3;38.0;0;3;45.0;1;3;35.0;0;3;48.0;1;2;43.90909090909091;1;11.0;17.0;6.0;4;6;2;2;3.0;41.266666666666666
50.0;41.1875;33.0;33.0;39.75;31.0;32.0;45.0;0;46.0;34.0;46.0;2;3;44.0;2;3;43.0;0;3;50.0;1;3;34.0;0;3;50.0;2;2;47.27272727272727;3;11.0;17.0;6.0;4;6;2;2;4.0;45.166666666666664
45.0;42.625;33.0;32.0;37.5625;33.0;36.0;40.0;0;33.0;44.0;47.0;2;3;31.0;2;3;41.0;0;3;45.0;1;3;34.0;0;3;45.0;1;2;41.72727272727273;2;11.0;17.0;6.0;4;6;2;2;2.0;35.6
45.0;37.3125;22.0;34.0;34.875;25.0;38.0;31.5;1;39.0;34.0;34.0;2;3;40.0;1;3;40.0;1;3;45.0;1;3;34.0;0;3;39.0;2;2;39.642857142857146;2;14.0;17.0;3.0;5;6;1;2;3.0;43.46666666666667
46.0;36.39583333375;43.0;33.0;40.125;37.0;44.0;34.0;0;38.0;30.0;44.0;2;3;39.0;2;3;38.0;0;3;46.0;1;3;39.0;0;3;45.0;2;2;43.36363636363637;3;11.0;17.0;6.0;4;6;2;2;3.0;44.166666666666664
45.0;28.375;31.5;35.0;38.53125;23.5;43.0;40.0;0;39.0;38.0;34.0;1;3;39.0;2;3;33.0;2;3;45.0;1;3;37.0;1;3;43.0;1;2;38.23529411764706;2;17.0;17.0;0.0;6;6;0;2;3.0;41.333333333333336
44.0;37.125;34.0;32.0;41.0;32.0;47.0;33.5;0;48.0;31.0;47.0;2;3;47.0;2;3;46.0;0;3;44.0;1;3;41.0;0;3;45.0;1;2;45.81818181818182;2;11.0;17.0;6.0;4;6;2;2;2.0;36.875
25.0;36.0625;20.5;30.0;33.34375;29.0;40.0;30.0;2;37.0;34.0;43.0;2;3;34.0;2;3;35.0;1;3;25.0;1;3;38.0;0;3;45.0;2;2;35.785714285714285;3;14.0;14.0;0.0;5;5;0;2;3.0;43.666666666666664
40.0;33.5;42.0;30.0;40.1875;24.33333333;38.0;34.5;0;35.0;37.0;37.0;0;3;43.0;2;3;27.5;3;3;40.0;1;3;39.0;0;3;36.0;0;2;36.833333333333336;2;9.0;14.0;5.0;3;5;2;2;2.0;36.666666666666664
0.0;33.111111111111114;0.0;0.0;0.0;0.0;0.0;41.0;0;0.0;33.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;26.666666666666668
0.0;19.77777777777778;0.0;0.0;0.0;0.0;0.0;34.0;0;0.0;31.5;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;30.0
43.0;34.8125;44.0;30.0;39.1875;25.5;41.0;39.0;0;31.0;35.0;43.0;0;3;35.0;2;3;41.0;2;3;43.0;1;3;36.0;0;3;45.0;0;2;39.666666666666664;2;9.0;17.0;8.0;3;6;3;2;2.0;38.6
45.0;30.4375;32.0;31.0;35.34375;24.33333333;31.5;30.0;0;34.0;30.0;43.0;3;3;43.0;2;3;43.0;0;3;45.0;1;3;31.0;0;3;47.0;2;2;44.27272727272727;3;11.0;17.0;6.0;4;6;2;2;1.0;25.916666665833333
45.0;33.666666666249995;46.0;24.5;39.1875;23.5;39.0;30.0;0;32.0;34.0;44.0;0;3;34.0;2;3;39.0;2;3;45.0;1;3;35.0;0;3;33.0;0;2;39.333333333333336;2;9.0;17.0;8.0;3;6;3;2;2.0;37.93333333333333
43.0;39.0;39.0;48.0;42.6875;36.0;44.0;37.0;0;43.0;41.0;44.0;2;3;44.0;2;3;44.0;0;3;43.0;1;3;41.0;0;3;45.0;1;2;43.90909090909091;2;11.0;17.0;6.0;4;6;2;2;2.0;39.666666666666664
50.0;34.875;46.0;22.66666667;40.125;25.5;39.0;33.0;0;35.0;36.0;44.0;1;3;36.0;3;3;41.0;1;3;50.0;1;3;39.0;0;3;35.0;1;2;41.642857142857146;1;14.0;17.0;3.0;5;6;1;2;2.0;36.0
50.0;35.999999999375;40.0;34.0;39.625;22.5;40.0;33.5;0;37.0;30.0;44.0;2;3;34.0;2;3;42.0;0;3;50.0;1;3;39.0;0;3;45.0;3;2;43.09090909090909;3;11.0;17.0;6.0;4;6;2;2;3.0;40.166666666666664
47.0;35.375;31.0;33.0;37.9375;28.0;38.0;40.0;0;38.0;40.0;45.0;1;3;42.0;3;3;40.0;1;3;47.0;1;3;38.0;0;3;40.0;1;2;43.0;1;14.0;17.0;3.0;5;6;1;2;3.0;43.375
0.0;28.666666666;30.0;25.33333333;37.6;8.0;0.0;23.0;0;0.0;34.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;26.0
35.0;34.30208333375;32.0;31.0;33.71875;31.0;28.5;39.0;1;36.0;35.0;45.0;1;3;35.0;2;3;41.0;2;3;35.0;1;3;41.0;0;3;32.0;1;2;38.0;2;14.0;17.0;3.0;5;6;1;2;2.0;36.833333333333336
37.0;36.3125;39.0;48.0;38.125;25.0;38.0;34.0;0;36.0;30.0;43.0;2;3;44.0;2;3;44.0;0;3;37.0;1;3;36.0;0;3;45.0;1;2;42.0;2;11.0;17.0;6.0;4;6;2;2;3.0;42.733333333333334
47.0;36.0625;45.0;38.0;41.25;26.0;44.0;40.0;0;39.0;26.0;45.0;1;3;37.0;2;3;46.0;1;3;47.0;1;3;31.0;0;3;48.0;1;2;44.357142857142854;1;14.0;17.0;3.0;5;6;1;2;3.0;42.86666666666667
39.0;40.5;34.5;34.0;36.71875;27.0;41.0;41.0;0;37.0;28.0;43.0;2;3;42.0;2;3;42.0;0;3;39.0;1;3;40.0;0;3;50.0;2;2;42.90909090909091;3;11.0;17.0;6.0;4;6;2;2;3.0;41.208333333333336
41.0;37.78125;42.0;32.0;39.1875;26.66666667;37.0;32.5;0;47.0;30.0;47.0;2;3;41.0;3;3;39.0;0;3;41.0;1;3;35.0;0;3;50.0;2;2;44.27272727272727;3;11.0;17.0;6.0;4;6;2;2;3.0;42.041666666666664
45.0;36.53125;34.0;30.0;39.1875;19.66666667;37.0;31.0;0;39.0;28.5;46.0;0;3;39.0;2;3;40.0;1;3;45.0;1;3;40.0;0;3;50.0;0;2;41.333333333333336;1;9.0;17.0;8.0;3;6;3;2;3.0;40.44444444388889
47.0;38.15625;35.0;46.0;40.5625;34.0;47.0;33.0;0;39.0;30.0;42.0;1;3;41.0;1;3;34.0;1;3;47.0;1;3;38.0;0;3;48.0;1;2;42.0;0;14.0;17.0;3.0;5;6;1;2;2.0;37.19444444444444
31.0;33.96875;39.0;33.0;33.53125;27.5;30.0;39.0;1;35.0;30.0;44.0;2;3;34.0;3;3;42.0;0;3;31.0;2;3;36.0;0;3;43.0;2;2;37.54545454545455;4;11.0;17.0;6.0;4;6;2;2;2.0;33.0
45.0;32.593749999375;30.0;34.0;38.4375;25.0;42.0;38.0;0;43.0;31.0;42.0;1;3;41.0;2;3;30.0;1;3;45.0;1;3;37.0;0;3;48.0;1;2;40.714285714285715;1;14.0;17.0;3.0;5;6;1;2;3.0;40.833333333333336
48.0;43.8125;49.0;50.0;46.625;47.0;46.0;42.0;0;45.0;48.0;37.0;1;3;48.0;2;3;43.0;1;3;48.0;1;3;40.0;0;3;48.0;1;2;44.57142857142857;1;14.0;17.0;3.0;5;6;1;2;3.0;43.06666666666667
48.0;32.562499999375;32.0;25.5;35.3125;30.0;30.0;39.0;0;34.0;25.0;45.0;1;3;42.0;3;3;44.0;0;3;48.0;2;3;35.0;0;3;50.0;1;2;45.90909090909091;2;11.0;17.0;6.0;4;6;2;2;3.0;40.25
0.0;31.375;28.0;37.0;31.45;0.0;0.0;16.0;2;41.0;37.0;40.0;1;3;38.0;2;3;29.0;2;3;0.0;1;3;35.0;0;3;32.0;1;2;27.5;2;14.0;11.0;3.0;5;4;1;1;2.0;38.55555555555556
48.0;35.0625;39.0;30.0;38.8125;30.0;33.0;37.0;0;36.0;32.0;45.0;2;3;42.0;3;3;41.0;0;3;48.0;1;3;39.0;0;3;47.0;2;2;45.36363636363637;3;11.0;17.0;6.0;4;6;2;2;3.0;41.708333333333336
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;24.0
36.0;29.84375;33.0;15.0;34.5;30.0;31.0;32.0;0;32.0;30.0;44.0;1;3;40.0;3;3;43.0;0;3;36.0;1;3;38.0;0;3;46.0;1;2;41.09090909090909;1;11.0;17.0;6.0;4;6;2;2;4.0;45.083333333333336
0.0;30.125;0.0;0.0;36.0;0.0;0.0;37.0;0;36.0;36.0;47.0;0;3;0.0;1;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3.0;3.0;0.0;1;1;0;1;1.0;25.333333333333332
50.0;36.34375;43.0;43.0;40.25;29.0;41.0;40.0;0;31.0;29.5;47.0;2;3;42.0;2;3;41.0;1;3;50.0;1;3;37.0;0;3;50.0;2;2;45.714285714285715;3;14.0;17.0;3.0;5;6;1;2;3.0;43.916666666666664
0.0;22.23076923076923;0.0;0.0;40.0;0.0;0.0;0.0;0;40.0;33.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;20.666666666666668
45.0;38.5;38.0;33.0;39.875;35.0;45.0;33.0;0;41.0;36.0;47.0;2;3;41.0;3;3;42.0;0;3;45.0;1;3;43.0;0;3;48.0;2;2;45.0;3;11.0;17.0;6.0;4;6;2;2;3.0;44.833333333333336
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;20.0
50.0;38.8125;33.0;33.0;39.25;32.0;43.0;30.0;0;36.0;35.0;41.0;0;3;31.0;4;3;47.0;1;3;50.0;1;3;40.0;0;3;31.0;0;2;42.666666666666664;1;9.0;17.0;8.0;3;6;3;2;2.0;39.8
48.0;37.0;33.0;34.0;36.6875;27.33333333;32.0;40.0;0;44.0;33.0;44.0;0;3;33.0;2;3;31.0;2;3;48.0;1;3;42.0;0;3;50.0;0;2;37.333333333333336;2;9.0;17.0;8.0;3;6;3;2;4.0;45.46666666666667
0.0;39.5;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;31.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;30.0
39.0;38.375;30.0;37.0;36.625;29.0;41.0;41.0;0;34.0;36.0;43.0;1;3;41.0;2;3;30.0;2;3;39.0;1;3;38.0;0;3;50.0;1;2;39.92857142857143;2;14.0;17.0;3.0;5;6;1;2;3.0;41.36666666666667
48.0;37.375;35.0;35.0;41.375;30.0;43.0;41.0;0;43.0;35.0;47.0;0;3;42.0;3;3;39.0;1;3;48.0;1;3;32.0;0;3;39.0;0;2;43.0;1;9.0;17.0;8.0;3;6;3;2;2.0;38.6
47.0;34.3125;43.0;30.0;39.375;30.5;42.0;34.0;0;34.0;30.0;45.0;2;3;28.0;2;3;41.0;2;3;47.0;1;3;38.0;0;3;45.0;2;2;40.92857142857143;4;14.0;14.0;0.0;5;5;0;2;1.0;27.166666666666668
35.0;35.65625;43.0;44.0;37.875;33.0;34.0;38.0;0;31.0;36.0;47.0;1;3;40.0;3;3;40.0;0;3;35.0;1;3;38.0;0;3;39.0;1;2;40.36363636363637;1;11.0;17.0;6.0;4;6;2;2;2.0;34.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;12.666666666666666
41.0;40.125;37.0;34.0;39.875;32.0;43.0;36.0;0;44.0;32.0;45.0;2;3;43.0;1;3;30.0;1;3;41.0;1;3;47.0;0;3;50.0;1;2;41.214285714285715;1;14.0;17.0;3.0;5;6;1;2;3.0;41.666666666666664
34.0;34.75;42.0;32.0;40.375;32.0;37.0;39.0;0;48.0;35.0;44.0;2;3;32.0;4;3;44.0;0;3;34.0;1;3;43.0;0;3;47.0;1;2;38.54545454545455;2;11.0;17.0;6.0;4;6;2;2;3.0;44.77777777777778
47.0;39.75;40.0;43.0;43.0625;41.0;43.0;41.0;0;45.0;37.0;47.0;1;3;45.0;2;3;32.0;1;3;47.0;1;3;43.0;0;3;50.0;1;2;43.785714285714285;1;14.0;17.0;3.0;5;6;1;2;3.0;44.733333333333334
46.0;39.0;34.5;44.0;39.59375;35.0;44.0;40.0;0;41.0;40.0;46.0;3;3;32.0;2;3;45.0;0;3;46.0;1;3;45.0;0;3;44.0;2;2;41.81818181818182;3;11.0;17.0;6.0;4;6;2;2;2.0;38.416666666666664
42.0;34.5625;40.0;31.0;39.0625;30.0;30.0;44.0;0;46.0;28.5;44.0;1;3;44.0;4;3;43.0;0;3;42.0;1;3;38.0;0;3;36.0;1;2;42.0;1;11.0;17.0;6.0;4;6;2;2;3.0;42.0
47.0;40.25;36.0;26.0;36.5;38.0;37.0;21.5;0;33.0;41.0;45.0;0;3;41.0;4;3;29.5;2;3;47.0;1;3;40.0;0;3;44.0;0;2;39.166666666666664;2;9.0;14.0;5.0;3;5;2;2;3.0;43.93333333333333
48.0;43.5;45.0;47.0;44.625;38.0;47.0;41.0;0;45.0;39.0;46.0;1;3;46.0;2;3;46.0;1;3;48.0;1;3;48.0;0;3;42.0;1;2;45.857142857142854;1;14.0;17.0;3.0;5;6;1;2;4.0;46.4
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;10.666666666666666
50.0;39.46875;30.0;34.0;38.6875;30.0;41.0;34.0;0;34.0;31.0;47.0;2;3;46.0;2;3;38.0;0;3;50.0;1;3;42.0;0;3;47.0;2;2;47.54545454545455;3;11.0;17.0;6.0;4;6;2;2;3.0;41.93333333333333
50.0;37.28125;36.0;33.0;38.8125;26.5;39.0;35.0;0;36.0;30.0;45.0;3;3;44.0;1;3;42.0;0;3;50.0;1;3;40.0;0;3;45.0;2;2;46.09090909090909;2;11.0;17.0;6.0;4;6;2;2;2.0;36.5
31.0;36.96875;42.0;26.0;39.0;41.0;34.0;39.0;0;35.0;33.0;41.0;3;3;43.0;1;3;43.0;0;3;31.0;1;3;31.0;0;3;36.0;2;2;37.90909090909091;2;11.0;17.0;6.0;4;6;2;2;3.0;41.13333333333333
4.5;35.34375;37.0;34.0;34.90625;23.0;33.0;38.0;1;38.0;42.0;35.0;2;3;44.0;2;3;36.0;1;3;4.5;1;3;35.5;0;3;48.0;1;2;32.464285714285715;2;14.0;14.0;0.0;5;5;0;2;1.0;23.708333333333332
50.0;40.6875;45.0;35.0;44.6875;38.0;44.0;40.0;0;46.0;42.0;42.0;2;3;49.0;1;3;32.0;1;3;50.0;1;3;41.0;0;3;43.0;2;2;43.214285714285715;2;14.0;17.0;3.0;5;6;1;2;3.0;43.733333333333334
48.0;43.4375;45.0;43.0;45.25;40.0;43.0;36.0;0;42.0;30.0;46.0;2;3;40.0;3;3;35.0;0;3;48.0;1;3;34.0;0;3;45.0;1;2;44.72727272727273;2;11.0;17.0;6.0;4;6;2;2;3.0;43.666666666666664
45.0;41.5;44.0;33.0;42.5;31.0;41.0;41.0;0;44.0;34.0;40.0;2;3;48.0;2;3;42.0;1;3;45.0;1;3;42.0;0;3;48.0;1;2;44.357142857142854;2;14.0;17.0;3.0;5;6;1;2;3.0;43.25
45.0;41.875;46.0;44.0;43.3125;37.0;39.0;42.0;0;40.0;37.0;36.0;3;3;44.0;1;3;42.0;1;3;45.0;1;3;42.0;0;3;48.0;2;2;42.642857142857146;2;14.0;17.0;3.0;5;6;1;2;3.0;43.75
50.0;43.0625;44.0;45.0;42.75;30.0;39.0;44.0;0;45.0;30.0;35.0;2;3;45.0;2;3;49.0;0;3;50.0;1;3;43.0;0;3;46.0;1;2;43.81818181818182;2;11.0;17.0;6.0;4;6;2;2;3.0;43.166666666666664
34.0;36.0625;36.0;30.0;36.5625;39.0;37.0;38.0;0;35.0;33.0;43.0;1;3;44.0;3;3;40.0;1;3;34.0;2;3;38.0;0;3;43.0;1;2;40.642857142857146;2;14.0;17.0;3.0;5;6;1;2;4.0;45.916666666666664
50.0;38.03125;44.0;30.0;41.3125;31.0;39.0;30.0;0;34.0;30.0;46.0;1;3;47.0;3;3;42.0;1;3;50.0;1;3;40.0;0;3;46.0;1;2;46.214285714285715;1;14.0;17.0;3.0;5;6;1;2;3.0;40.916666666666664
47.0;41.0;40.0;26.5;40.375;30.0;43.0;41.0;0;38.0;34.0;46.0;1;3;40.0;3;3;42.0;1;3;47.0;1;3;39.0;0;3;33.0;1;2;42.214285714285715;1;14.0;17.0;3.0;5;6;1;2;3.0;44.291666666666664
50.0;38.3125;45.0;33.0;43.8125;33.0;44.0;28.0;0;47.0;31.0;44.0;1;3;44.0;3;3;42.0;0;3;50.0;1;3;34.0;0;3;45.0;1;2;45.81818181818182;1;11.0;17.0;6.0;4;6;2;2;4.0;45.666666666666664
48.0;42.9375;33.0;43.0;41.875;36.0;45.0;40.0;0;46.0;35.0;46.0;2;3;45.0;2;3;48.0;1;3;48.0;1;3;38.0;0;3;44.0;2;2;46.357142857142854;3;14.0;17.0;3.0;5;6;1;2;3.0;44.166666666666664
50.0;40.625;32.0;34.0;40.0;34.0;41.0;38.0;0;44.0;32.0;43.0;3;3;41.0;3;3;44.0;0;3;50.0;1;3;33.0;0;3;48.0;2;2;45.27272727272727;3;11.0;17.0;6.0;4;6;2;2;3.0;41.333333333333336
39.0;38.25;42.0;30.0;40.9375;33.0;43.0;41.0;0;46.0;36.0;44.0;2;3;42.0;2;3;39.0;0;3;39.0;1;3;35.0;0;3;48.0;1;2;42.81818181818182;2;11.0;17.0;6.0;4;6;2;2;3.0;42.3
40.0;31.75;36.0;36.0;35.5625;31.0;34.0;40.0;0;35.0;29.0;44.0;2;3;32.0;3;3;44.0;0;3;40.0;1;3;33.0;0;3;44.0;1;2;39.63636363636363;2;11.0;17.0;6.0;4;6;2;2;4.0;45.416666666666664
27.0;35.718749999375;30.0;34.0;35.785714285714285;32.0;32.0;37.0;1;39.0;30.0;44.0;2;3;30.0;3;3;42.0;0;3;27.0;2;3;41.0;0;3;44.0;1;2;35.54545454545455;3;11.0;14.0;3.0;4;5;1;2;2.0;40.0
39.0;39.5625;46.0;32.5;41.0625;42.0;36.0;42.0;0;46.0;30.0;44.0;2;3;42.0;3;3;45.0;0;3;39.0;1;3;42.0;0;3;48.0;1;2;42.81818181818182;2;11.0;17.0;6.0;4;6;2;2;2.0;38.625
50.0;39.09375;32.5;34.0;40.46875;30.0;42.0;39.0;0;44.0;34.0;43.0;2;3;39.0;2;3;44.0;1;3;50.0;1;3;37.0;0;3;45.0;2;2;44.142857142857146;3;14.0;17.0;3.0;5;6;1;2;3.0;41.166666666666664
25.5;33.218750000625;32.0;17.5;35.78125;30.0;35.0;38.0;1;47.0;36.0;44.0;2;3;36.0;2;3;36.0;2;3;25.5;1;3;38.0;0;3;44.0;1;2;36.607142857142854;3;14.0;14.0;0.0;5;5;0;2;3.0;44.583333333333336
50.0;39.5625;45.0;32.0;38.25;36.0;41.0;38.0;1;27.0;36.0;46.0;1;3;46.0;3;3;46.0;1;3;50.0;1;3;44.0;0;3;50.0;1;2;47.42857142857143;1;14.0;17.0;3.0;5;6;1;2;3.0;40.583333333333336
45.0;34.625000000625;45.0;30.0;39.5;35.0;32.0;39.0;0;39.0;29.0;33.0;3;3;33.0;2;3;44.0;0;3;45.0;1;3;42.0;0;3;39.0;2;2;37.36363636363637;3;11.0;17.0;6.0;4;6;2;2;2.0;39.916666666666664
44.0;35.875;42.0;35.0;39.5625;31.0;34.0;37.0;0;40.0;30.0;45.0;2;3;34.0;2;3;40.0;0;3;44.0;1;3;36.0;0;3;48.0;1;2;42.27272727272727;2;11.0;17.0;6.0;4;6;2;2;3.0;40.833333333333336
45.0;35.0;36.0;18.0;38.6875;31.5;42.0;31.0;0;36.0;38.0;45.0;1;3;47.0;2;3;33.0;1;3;45.0;1;3;35.0;0;3;45.0;1;2;42.857142857142854;1;14.0;17.0;3.0;5;6;1;2;4.0;47.0
44.0;40.0;39.0;34.0;41.75;36.0;45.0;39.0;0;44.0;31.0;46.0;3;3;45.0;1;3;45.0;0;3;44.0;1;3;44.0;0;3;44.0;2;2;44.81818181818182;2;11.0;17.0;6.0;4;6;2;2;2.0;39.666666666666664
0.0;13.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;0.0;0;2.0;0.0;2.0;1;0;1;1;2.0;32.0
48.0;41.375;39.0;34.0;40.3125;31.5;43.0;42.0;0;41.0;43.0;38.0;2;3;40.0;2;3;50.0;0;3;48.0;1;3;36.0;0;3;45.0;1;2;42.54545454545455;2;11.0;17.0;6.0;4;6;2;2;2.0;35.791666666666664
48.0;41.75;45.0;37.0;44.8125;39.0;44.0;42.0;0;46.0;33.0;49.0;1;3;49.0;2;3;35.0;1;3;48.0;1;3;43.0;0;3;50.0;1;2;45.92857142857143;1;14.0;17.0;3.0;5;6;1;2;3.0;44.53333333333333
50.0;41.625;45.0;31.0;43.25;38.0;42.0;41.0;0;47.0;32.0;46.0;1;3;44.0;3;3;43.0;0;3;50.0;1;3;37.0;0;3;42.0;1;2;45.81818181818182;1;11.0;17.0;6.0;4;6;2;2;4.0;48.0
48.0;38.625;35.0;32.0;39.6875;31.0;43.0;34.0;0;35.0;30.0;49.0;1;3;43.0;2;3;41.0;0;3;48.0;1;3;39.0;0;3;45.0;1;2;46.36363636363637;1;11.0;17.0;6.0;4;6;2;2;3.0;40.2
41.0;32.46875;26.5;30.0;34.1875;16.0;38.0;32.5;2;31.0;33.0;32.0;2;3;43.0;4;3;43.0;0;3;41.0;1;3;40.0;0;3;40.0;1;2;38.90909090909091;2;11.0;17.0;6.0;4;6;2;2;2.0;33.8333333325
0.0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;9.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;20.0
30.0;39.375;34.0;30.0;35.875;33.0;40.0;31.0;0;37.0;34.0;30.0;3;3;42.0;1;3;39.0;0;3;30.0;1;3;36.0;0;3;45.0;2;2;36.0;2;11.0;17.0;6.0;4;6;2;2;2.0;39.75
47.0;42.125;33.0;45.0;39.625;39.0;42.0;39.0;0;41.0;42.0;44.0;1;3;42.0;2;3;37.0;1;3;47.0;1;3;43.0;0;3;47.0;1;2;43.142857142857146;1;14.0;17.0;3.0;5;6;1;2;3.0;43.53333333333333
45.0;35.4375;38.0;30.0;40.625;37.0;41.0;36.0;0;38.0;33.0;43.0;1;3;45.0;2;3;35.0;1;3;45.0;1;3;44.0;0;3;39.0;1;2;41.57142857142857;1;14.0;17.0;3.0;5;6;1;2;3.0;42.93333333333333
48.0;41.0;44.0;47.0;44.6875;43.0;46.0;41.0;0;46.0;36.0;39.0;2;3;43.0;2;3;42.0;0;3;48.0;1;3;34.0;0;3;45.0;1;2;43.63636363636363;2;11.0;17.0;6.0;4;6;2;2;3.0;41.833333333333336
50.0;41.3125;44.0;44.0;43.875;30.0;42.0;42.0;0;40.0;35.0;46.0;1;3;44.0;2;3;35.0;1;3;50.0;1;3;43.0;0;3;47.0;1;2;44.214285714285715;1;14.0;17.0;3.0;5;6;1;2;4.0;48.2
38.0;39.125;45.0;37.0;40.375;33.0;41.0;40.0;0;42.0;35.0;42.0;1;3;30.5;1;3;43.0;2;3;38.0;1;3;38.0;0;3;35.0;1;2;37.892857142857146;1;14.0;17.0;3.0;5;6;1;2;3.0;42.0
45.0;38.6875;48.0;32.0;41.8125;29.0;39.0;32.0;0;37.0;28.5;48.0;3;3;36.0;3;3;46.0;0;3;45.0;1;3;40.0;0;3;38.0;2;2;42.09090909090909;3;11.0;17.0;6.0;4;6;2;2;4.0;45.22222222222222
40.0;41.5;47.0;30.0;41.8125;29.5;41.0;46.0;0;36.0;34.0;46.0;1;3;34.0;2;3;42.0;2;3;40.0;1;3;39.0;0;3;50.0;1;2;41.857142857142854;2;14.0;17.0;3.0;5;6;1;2;3.0;43.333333333333336
