CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
71.0;47.0;6;59.0;65.0;420.0;52.0;36.05555555555556;26.0;43.0;40.0;8;1;41.0;38.0;47.0;1;9;18.0;14.0;1;31.0;1;2;44.0;1;29.8125;1.0
74.0;66.0;10;55.0;62.0;407.0;62.0;32.833333333333336;22.5;35.0;38.0;8;1;32.0;33.0;37.0;1;9;18.0;14.0;1;39.0;1;2;40.0;1;30.125;2.0
76.0;56.0;8;68.0;50.0;408.0;50.0;39.0;37.0;38.0;39.0;8;0;37.0;46.0;37.0;1;8;16.0;16.0;1;0.0;0;1;40.0;0;7.538461538461538;1.0
65.0;51.0;7;53.0;69.0;420.0;52.0;34.666666666666664;31.0;37.0;43.0;8;0;42.0;41.0;40.0;1;9;18.0;16.0;1;6.0;1;1;41.0;1;33.111111111666666;2.0
68.0;80.0;11;53.0;52.0;402.0;60.0;29.22222222222222;26.0;35.0;34.0;7;1;37.0;31.0;34.0;1;9;18.0;12.0;1;4.0;2;2;43.0;1;36.888888888888886;2.0
75.0;57.0;1;55.0;54.0;396.0;48.0;31.083333333333332;31.0;33.0;34.0;7;1;33.0;43.0;27.5;1;9;18.0;15.0;1;2.0;2;1;44.0;1;33.888888889444445;2.0
60.0;46.0;18;60.0;62.0;413.0;56.0;31.0625;23.0;35.0;38.0;7;1;37.0;30.0;30.0;1;8;16.0;12.0;1;0.0;1;2;31.0;0;28.0;1.0
68.0;58.0;10;53.0;56.0;402.0;54.0;30.34375;21.0;39.0;34.0;6;2;39.0;28.5;30.0;2;8;16.0;9.0;1;0.0;2;3;35.0;0;35.0;2.0
60.0;58.0;8;55.0;56.0;404.0;62.0;30.5625;19.0;36.0;36.0;7;1;33.0;32.0;34.0;1;8;16.0;12.0;1;0.0;1;3;39.0;0;33.8;2.0
67.0;51.0;20;58.0;60.0;412.0;48.0;39.27777777777778;35.0;43.0;34.0;9;0;38.0;45.0;47.0;1;9;18.0;18.0;1;41.0;0;1;47.0;1;38.30769230769231;2.0
71.0;53.0;7;55.0;65.0;408.0;52.0;33.888888888888886;24.5;43.0;32.0;8;1;39.0;36.0;48.0;1;9;18.0;14.0;1;32.0;1;2;44.0;1;33.94444444444444;2.0
71.0;71.0;17;58.0;66.0;431.0;52.0;35.0;41.0;40.0;39.0;8;0;38.0;40.0;35.0;1;9;18.0;16.0;1;2.0;1;1;42.0;1;35.611111111111114;2.0
71.0;63.0;7;64.0;59.0;426.0;65.0;37.94444444444444;29.0;38.0;39.0;8;1;38.0;46.0;41.0;1;9;18.0;14.0;1;42.0;1;2;41.0;1;36.111111111111114;2.0
60.0;53.0;10;68.0;52.0;431.0;57.0;11.62962963;16.0;12.5;5.0;1;4;15.66666667;4.5;15.0;2;9;18.0;1.0;2;8.0;8;1;35.0;1;5.0;1.0
65.0;53.0;8;57.0;59.0;415.0;58.0;38.0;27.5;49.0;36.0;8;1;41.0;44.0;49.0;1;9;18.0;14.0;1;36.0;1;2;44.0;1;37.72222222222222;2.0
60.0;45.0;7;60.0;53.0;407.0;56.0;31.0;23.5;37.0;30.0;7;2;33.0;30.0;41.0;1;8;16.0;12.0;1;0.0;1;2;46.0;0;32.53125;2.0
62.0;43.0;20;62.0;70.0;412.0;56.0;38.94444444444444;31.0;45.0;41.0;9;0;36.0;44.0;48.0;1;9;18.0;18.0;1;40.0;0;1;44.0;1;34.55555555555556;2.0
71.0;66.0;11;51.0;57.0;421.0;65.0;33.638888888888886;28.5;41.0;35.5;8;2;38.0;33.0;31.0;1;9;18.0;14.0;1;32.0;1;2;42.0;1;34.0;2.0
55.0;43.0;4;51.0;53.0;368.0;54.0;38.666666666666664;30.5;39.0;44.0;9;1;38.0;40.0;40.0;1;9;18.0;18.0;1;45.0;0;2;42.0;1;37.111111111111114;2.0
55.0;51.0;18;53.0;59.0;361.0;50.0;30.28125;13.0;41.0;38.0;7;2;35.0;33.5;33.0;2;8;16.0;12.0;1;0.0;1;3;38.0;0;35.5;2.0
60.0;71.0;3;62.0;55.0;393.0;54.0;34.5;26.5;41.0;30.0;8;1;39.0;35.0;48.0;1;9;18.0;14.0;1;36.0;1;2;46.0;1;36.44444444444444;2.0
68.0;60.0;7;60.0;66.0;427.0;54.0;30.11111111111111;26.0;39.0;31.0;7;1;40.0;37.0;30.0;1;9;18.0;12.0;1;4.0;2;2;44.0;1;34.27777777777778;2.0
99.0;53.0;16;57.0;76.0;480.0;65.0;39.888888888888886;38.0;45.0;50.0;8;0;50.0;46.0;45.0;1;9;18.0;16.0;1;8.0;1;1;37.0;1;38.166666666666664;2.0
81.0;75.0;10;50.0;67.0;455.0;71.0;35.0;33.0;37.0;45.0;8;0;43.0;40.0;41.0;1;9;18.0;16.0;1;5.0;1;1;30.0;1;32.0;2.0
65.0;58.0;3;58.0;70.0;457.0;75.0;32.44444444444444;31.0;35.0;38.0;8;1;40.0;38.0;40.0;1;9;18.0;16.0;1;0.0;1;2;40.0;1;35.8125;2.0
78.0;77.0;20;67.0;66.0;444.0;66.0;30.8125;22.5;32.0;34.0;6;2;26.5;35.0;44.0;1;8;16.0;10.0;1;0.0;2;2;34.0;0;18.25;1.0
71.0;57.0;10;53.0;54.0;419.0;62.0;32.94444444444444;30.0;32.0;37.0;8;0;33.0;36.0;45.0;1;9;18.0;16.0;1;25.0;1;1;30.0;1;32.0;2.0
78.0;52.0;15;62.0;65.0;436.0;60.0;30.61111111111111;25.0;39.0;38.0;7;1;32.0;39.0;44.0;1;9;18.0;12.0;1;4.0;2;2;30.0;1;34.0;2.0
68.0;47.0;10;63.0;57.0;427.0;53.0;40.77777777777778;35.0;40.0;48.0;9;0;50.0;43.0;41.0;1;9;18.0;18.0;1;37.0;0;1;33.0;1;39.0;2.0
75.0;50.0;8;62.0;70.0;433.0;54.0;31.875;24.0;35.0;35.0;7;1;30.0;36.0;43.0;1;8;16.0;12.0;1;0.0;1;2;31.0;0;36.54545454545455;2.0
75.0;49.0;3;55.0;63.0;414.0;54.0;33.77777777777778;29.5;38.0;44.0;7;1;40.0;39.0;45.0;1;9;18.0;12.0;1;4.0;2;2;34.0;1;38.0;2.0
69.0;63.0;1;59.0;66.0;428.0;58.0;36.05555555555556;29.0;37.0;43.0;8;1;40.0;36.0;39.0;1;9;18.0;14.0;1;35.0;1;2;30.0;1;36.25;2.0
77.0;47.0;11;63.0;59.0;436.0;57.0;35.333333333333336;30.0;43.0;39.0;9;0;37.0;37.0;41.0;1;9;18.0;18.0;1;33.0;0;1;32.0;1;37.0;2.0
68.0;83.0;7;49.0;69.0;428.0;67.0;36.888888888888886;30.0;46.0;40.0;9;0;43.0;38.0;40.0;1;9;18.0;18.0;1;35.0;0;1;32.0;1;37.142857142857146;2.0
74.0;63.0;20;58.0;70.0;429.0;60.0;31.78125;24.0;36.0;32.0;7;2;33.0;35.0;41.0;1;8;16.0;12.0;1;0.0;1;2;33.5;0;24.84375;1.0
89.0;46.0;8;53.0;52.0;398.0;65.0;30.305555555555557;24.0;35.0;38.0;7;2;33.0;37.0;40.0;1;9;18.0;12.0;1;8.0;2;3;34.5;1;32.61538461538461;2.0
68.0;59.0;8;47.0;59.0;407.0;63.0;33.44444444444444;34.0;38.0;30.0;8;0;37.0;37.0;44.0;1;9;18.0;16.0;1;17.0;1;1;38.0;1;35.3125;2.0
57.0;54.0;20;68.0;55.0;423.0;64.0;35.05555555555556;33.0;35.0;40.0;9;0;30.0;37.0;33.0;1;9;18.0;18.0;1;36.0;0;1;36.0;1;34.611111111111114;2.0
60.0;94.0;22;61.0;61.0;426.0;64.0;42.166666666666664;39.0;47.0;45.0;9;0;50.0;40.0;41.0;1;9;18.0;18.0;1;43.0;0;1;36.0;1;41.611111111111114;3.0
60.0;63.0;9;51.0;44.0;405.0;63.0;32.166666666666664;29.0;35.0;41.0;7;1;33.0;38.0;44.0;1;9;18.0;12.0;1;4.0;2;2;33.0;1;37.166666666666664;2.0
65.0;57.0;10;51.0;55.0;415.0;65.0;29.666666666666668;23.5;32.0;35.0;7;1;37.0;39.0;39.0;1;9;18.0;12.0;1;3.0;2;2;32.0;1;32.3125;2.0
65.0;89.0;7;57.0;54.0;410.0;62.0;40.166666666666664;34.0;46.0;38.0;9;0;50.0;47.0;45.0;1;9;18.0;18.0;1;37.0;0;1;34.0;1;42.77777777777778;3.0
63.47;75.1;9;51.88;68.87;414.63;58.25;37.666666666666664;33.0;45.0;41.0;9;0;37.0;41.0;46.0;1;9;18.0;18.0;1;35.0;0;1;30.0;1;40.333333333333336;3.0
65.0;58.0;11;57.0;61.0;408.0;52.0;32.8125;30.0;35.0;38.0;8;0;31.0;30.0;37.0;1;8;16.0;16.0;1;0.0;0;1;34.0;0;22.0;1.0
62.0;58.0;16;62.0;62.0;418.0;58.0;29.0;12.0;39.0;33.0;7;3;37.5;33.0;37.0;1;8;16.0;12.0;1;0.0;1;3;33.0;0;8.0;1.0
60.0;50.0;20;51.0;59.0;397.0;50.0;41.05555555555556;36.0;38.0;43.0;9;0;40.0;47.0;45.0;1;9;18.0;18.0;1;41.0;0;1;44.0;1;32.6875;2.0
57.0;58.0;20;57.0;59.0;415.0;62.0;31.47222222222222;19.5;28.5;32.0;7;3;30.0;30.0;45.0;2;9;18.0;13.0;2;50.0;2;2;34.0;1;34.583333333333336;2.0
63.0;36.0;15;48.0;47.0;385.0;68.0;33.90625;30.0;35.0;31.0;8;2;36.0;39.0;38.0;1;8;16.0;16.0;1;0.0;0;1;33.5;0;31.071428570714286;2.0
55.0;57.0;20;61.0;57.0;422.0;52.0;27.14583333325;7.333333333;35.0;31.0;7;1;33.0;31.0;41.0;1;8;16.0;12.0;1;0.0;1;3;44.0;0;34.285714285714285;2.0
80.0;59.0;9;56.0;55.0;384.0;52.0;28.38888888888889;22.5;32.0;34.0;7;3;33.0;31.0;33.0;2;9;18.0;12.0;1;8.0;2;2;42.0;1;33.84375;2.0
61.16;60.44;10;59.32;51.9;400.76;58.33;31.5625;31.0;35.0;32.0;5;3;29.0;29.0;38.0;2;8;16.0;10.0;1;0.0;3;1;28.0;0;22.8125;1.0
61.0;67.0;10;54.0;55.0;389.0;61.0;34.94444444444444;30.0;33.0;40.0;9;0;30.0;31.0;45.0;1;9;18.0;18.0;1;40.0;0;1;43.0;1;33.25;2.0
62.0;60.0;11;59.0;56.0;416.0;64.0;36.729166667499996;27.66666667;46.0;41.0;7;1;50.0;33.0;37.0;1;8;16.0;12.0;1;0.0;1;3;35.0;0;32.642857142857146;2.0
67.0;48.0;5;61.0;55.0;405.0;59.0;35.611111111111114;18.0;40.0;44.0;8;1;35.0;39.0;45.0;1;9;18.0;14.0;1;41.0;1;2;45.0;1;14.0;1.0
57.0;47.0;20;49.0;73.0;420.0;54.0;34.166666666666664;31.0;33.0;32.0;9;0;45.0;33.0;38.0;1;9;18.0;18.0;1;32.0;0;1;38.0;1;32.40625;2.0
63.0;47.0;4;49.0;54.0;388.0;56.0;29.5;24.0;33.0;35.0;7;1;36.0;38.0;37.0;1;9;18.0;12.0;1;0.0;2;2;36.0;1;36.5;2.0
68.0;45.0;10;59.0;63.0;409.0;62.0;34.6875;33.0;30.0;36.0;8;0;31.0;39.0;39.0;1;8;16.0;16.0;1;0.0;0;1;37.0;0;28.625000000625;1.0
63.0;49.0;15;60.0;59.0;428.0;61.0;29.38888888888889;30.0;36.0;30.0;8;0;35.0;30.0;45.0;1;9;18.0;16.0;1;1.0;1;1;39.0;1;35.22222222222222;2.0
75.0;56.0;6;55.0;59.0;383.0;43.0;32.15625;31.0;30.0;34.0;8;2;32.5;30.0;38.0;1;8;16.0;16.0;1;0.0;0;1;32.5;0;25.964285713571428;1.0
65.0;45.0;20;52.0;61.0;402.0;49.0;29.0625;31.0;35.0;31.0;6;3;25.0;22.0;33.0;2;8;16.0;11.0;1;0.0;2;1;33.0;0;32.625000000625;2.0
68.0;77.0;12;54.0;55.0;399.0;59.0;30.625;25.5;39.0;28.5;5;3;34.0;25.5;45.0;2;8;16.0;6.0;1;0.0;3;2;40.0;0;28.46875;1.0
65.0;57.0;16;51.0;57.0;396.0;54.0;33.05555555555556;30.0;34.0;30.0;9;0;33.0;35.0;38.0;1;9;18.0;18.0;1;35.0;0;1;37.0;1;30.859375;2.0
49.0;45.0;10;62.0;77.0;416.0;52.0;31.28125;30.0;37.0;33.0;6;2;26.5;29.5;40.0;2;8;16.0;11.0;1;0.0;2;1;32.0;0;30.071428571428573;2.0
52.0;54.0;20;49.0;50.0;398.0;60.0;31.166666666666668;30.0;35.0;30.0;8;0;37.0;39.0;38.0;1;9;18.0;16.0;1;8.0;1;1;37.0;1;35.22222222222222;2.0
64.24;50.86;10;51.06;47.62;392.24;61.03;31.481481482222218;20.66666667;34.0;33.0;8;3;38.5;34.0;33.0;1;9;18.0;14.0;1;35.0;1;3;37.0;1;35.138888888888886;2.0
62.0;39.0;8;55.0;43.0;386.0;65.0;25.25925926;18.66666667;44.0;27.5;5;4;31.0;22.5;42.0;2;9;18.0;6.0;1;7.0;4;3;35.0;1;33.30555555555556;2.0
62.0;68.0;20;62.0;53.0;403.0;58.0;40.888888888888886;29.0;50.0;43.0;8;1;45.0;44.0;50.0;1;9;18.0;14.0;1;42.0;1;2;48.0;1;38.44444444444444;2.0
61.0;41.0;4;52.0;57.0;389.0;53.0;35.94444444444444;30.0;45.0;34.0;9;0;35.0;36.0;48.0;1;9;18.0;18.0;1;38.0;0;1;46.0;1;31.3125;2.0
63.0;57.0;20;48.0;64.0;386.0;63.0;34.55555555555556;30.0;47.0;39.0;8;0;41.0;44.0;42.0;1;9;18.0;16.0;1;0.0;1;1;46.0;1;32.90625;2.0
60.0;57.0;18;53.0;62.0;393.0;54.0;36.0;24.5;37.0;40.0;7;1;41.0;39.0;45.0;1;8;16.0;12.0;1;0.0;1;2;45.0;0;30.312499999375;2.0
59.0;43.0;7;47.0;52.0;380.0;60.0;30.9375;23.0;41.0;34.0;6;2;34.0;33.0;17.0;1;8;16.0;11.0;1;0.0;2;2;45.0;0;35.0;2.0
68.0;43.0;9;43.0;52.0;364.0;48.0;32.02777777777778;27.5;36.0;29.0;7;3;34.0;32.5;37.0;2;9;18.0;11.0;1;35.0;2;2;41.0;1;33.583333333333336;2.0
57.0;48.0;10;49.0;56.0;393.0;58.0;32.388888888888886;19.5;37.0;34.0;8;1;35.0;32.0;37.0;1;9;18.0;14.0;1;45.0;1;2;41.0;1;33.6875;2.0
57.88;71.53;20;57.23;61.2;397.8;60.29;13.5625000006875;6.666666667;1.333333333;16.66666667;0;8;10.66666667;24.5;11.33333333;2;8;16.0;0.0;3;0.0;8;3;15.5;0;9.0;1.0
60.0;74.0;10;49.0;59.0;373.0;56.0;37.72222222222222;31.0;42.0;34.0;9;0;41.0;41.0;45.0;1;9;18.0;18.0;1;44.0;0;1;38.0;1;39.27777777777778;2.0
69.96;73.24;20;53.24;57.27;389.69;56.23;36.94444444444444;32.0;43.0;30.0;9;0;40.0;43.0;35.0;1;9;18.0;18.0;1;41.0;0;1;46.0;1;35.72222222222222;2.0
54.03;45.94;16;48.79;54.3;384.72;63.4;38.611111111111114;30.0;47.0;43.0;9;0;40.0;37.0;50.0;1;9;18.0;18.0;1;40.0;0;1;43.0;1;41.53333333333333;3.0
68.0;77.0;11;53.0;56.0;395.0;62.0;26.395833333125;21.0;21.33333333;19.0;4;5;32.5;34.0;24.0;1;8;16.0;7.0;3;0.0;4;2;38.0;0;42.0;3.0
54.0;48.0;4;55.0;62.0;405.0;56.0;31.52777777777778;23.0;30.0;30.0;8;4;39.5;31.0;30.0;1;9;18.0;14.0;1;41.0;1;2;35.5;1;32.47222222166667;2.0
54.0;51.0;8;49.0;56.0;373.0;58.0;32.52777777777778;21.5;40.0;31.5;8;2;34.0;32.0;42.0;1;9;18.0;14.0;1;40.0;1;2;44.0;1;34.937500000625;2.0
52.0;65.0;19;54.0;52.0;370.0;57.0;29.5;19.0;40.0;26.0;6;2;33.0;33.0;35.0;1;8;16.0;9.0;1;0.0;2;3;45.0;0;33.125;2.0
67.28;62.94;4;59.89;55.8;398.94;58.33;29.59375;26.5;34.0;26.5;5;3;32.0;32.0;17.0;1;8;16.0;8.0;1;0.0;3;2;43.0;0;18.0;1.0
59.0;43.0;20;51.0;65.0;383.0;60.0;34.19444444444444;27.5;41.0;28.5;7;2;40.0;41.0;37.0;1;9;18.0;11.0;1;31.0;2;2;42.0;1;33.666666666666664;2.0
61.0;40.0;20;50.0;47.0;367.0;51.0;32.375;26.5;40.0;25.0;6;2;37.0;37.0;33.0;1;8;16.0;9.0;1;0.0;2;2;45.0;0;13.576923076923077;1.0
100.0;93.0;7;85.0;0.0;402.0;63.0;40.111111111111114;40.0;44.0;47.0;8;0;50.0;45.0;41.0;1;9;18.0;16.0;1;4.0;1;1;45.0;1;41.111111111111114;3.0
81.0;79.0;12;79.0;0.0;372.0;72.0;36.22222222222222;30.0;32.0;37.0;9;0;37.0;40.0;39.0;1;9;18.0;18.0;1;42.0;0;1;40.0;1;28.374999999375;1.0
79.0;88.0;20;77.0;0.0;381.0;72.0;36.0625;31.0;36.0;40.0;8;0;33.0;36.0;40.0;1;8;16.0;16.0;1;0.0;0;1;44.0;0;23.062500000625;1.0
77.0;93.0;10;76.0;0.0;376.0;67.0;37.0;30.0;35.0;38.0;9;1;40.0;40.0;33.0;1;9;18.0;18.0;1;43.0;0;1;42.0;1;42.5;3.0
72.0;77.0;8;84.0;0.0;365.0;72.0;36.111111111111114;30.0;41.0;47.0;8;0;48.0;41.0;39.0;1;9;18.0;16.0;1;1.0;1;1;45.0;1;34.94444444444444;2.0
87.0;65.0;11;79.0;0.0;347.0;52.0;36.611111111111114;26.0;32.0;42.0;8;1;40.0;40.0;36.0;1;9;18.0;14.0;1;40.0;1;2;42.0;1;37.111111111111114;2.0
85.0;84.0;13;71.0;0.0;370.0;54.0;40.333333333333336;43.0;43.0;50.0;8;0;50.0;42.0;39.0;1;9;18.0;16.0;1;4.0;1;1;44.0;1;43.666666666666664;3.0
75.0;84.0;18;78.0;0.0;366.0;72.0;34.4375;25.0;37.0;38.0;7;1;40.0;35.0;39.0;1;8;16.0;12.0;1;0.0;1;2;43.0;0;33.0;2.0
83.0;71.0;11;66.0;0.0;376.0;78.0;39.27777777777778;30.0;38.0;45.0;9;0;50.0;43.0;43.0;1;9;18.0;18.0;1;33.0;0;1;40.0;1;37.0;2.0
81.0;79.0;20;75.0;0.0;359.0;65.0;35.583333333333336;31.0;27.0;37.0;7;2;44.0;37.0;37.0;1;9;18.0;16.0;2;36.0;2;1;42.0;1;34.375;2.0
77.0;71.0;20;79.0;0.0;361.0;60.0;25.083333333333332;17.0;27.5;29.0;3;6;23.5;17.0;38.0;2;9;18.0;4.0;2;36.0;6;2;33.0;1;35.55555555555556;2.0
81.0;75.0;20;68.0;0.0;367.0;75.0;34.388888888888886;30.0;39.0;46.0;8;0;40.0;40.0;42.0;1;9;18.0;16.0;1;0.0;1;1;42.0;1;37.25;2.0
79.0;61.0;20;77.0;0.0;351.0;67.0;34.5;26.5;37.0;41.0;8;1;32.0;36.0;40.0;1;9;18.0;14.0;1;33.0;1;2;40.0;1;32.71875;2.0
72.0;64.0;12;80.0;0.0;357.0;72.0;31.88888888888889;29.5;39.0;41.0;7;1;37.0;36.0;39.0;1;9;18.0;12.0;1;0.0;2;2;37.0;1;33.52777777777778;2.0
81.0;61.0;11;73.0;0.0;356.0;63.0;39.44444444444444;37.0;36.0;47.0;9;0;40.0;39.0;41.0;1;9;18.0;18.0;1;37.0;0;1;40.0;1;37.4375;2.0
81.0;69.0;1;73.0;0.0;353.0;65.0;37.94444444444444;30.0;39.0;37.0;9;0;47.0;40.0;36.0;1;9;18.0;18.0;1;41.0;0;1;44.0;1;42.111111111111114;3.0
81.0;64.0;5;69.0;0.0;358.0;72.0;28.333333333333332;25.5;28.0;35.0;6;2;30.0;35.0;35.0;1;9;18.0;11.0;2;0.0;3;2;39.0;1;35.6875;2.0
75.0;84.0;14;76.0;0.0;358.0;60.0;32.333333333333336;32.0;35.0;38.0;8;0;30.0;37.0;43.0;1;9;18.0;16.0;1;9.0;1;1;37.0;1;34.666666666666664;2.0
79.0;73.0;14;73.0;0.0;353.0;63.0;33.77777777777778;30.0;36.0;47.0;8;0;34.0;37.0;42.0;1;9;18.0;16.0;1;5.0;1;1;46.0;1;32.4375;2.0
72.0;73.0;11;78.0;0.0;353.0;65.0;38.44444444444444;30.0;39.0;39.0;9;0;43.0;40.0;42.0;1;9;18.0;18.0;1;47.0;0;1;42.0;1;20.65;1.0
74.0;48.0;7;75.0;0.0;353.0;72.0;35.375;26.5;35.0;32.0;7;1;47.0;39.0;41.0;1;8;16.0;12.0;1;0.0;1;2;40.0;0;35.312499999375;2.0
75.0;71.0;22;72.0;0.0;358.0;65.0;33.94444444444444;31.0;37.0;43.0;8;0;34.0;40.0;47.0;1;9;18.0;16.0;1;4.0;1;1;41.0;1;37.72222222222222;2.0
69.0;85.0;8;78.0;0.0;355.0;65.0;42.388888888888886;40.0;37.0;45.0;9;0;47.0;44.0;43.0;1;9;18.0;18.0;1;40.0;0;1;45.0;1;37.0;2.0
69.0;75.0;10;75.0;0.0;359.0;75.0;32.28125;25.5;28.5;34.0;6;2;32.0;35.0;37.0;1;8;16.0;11.0;2;0.0;2;2;40.0;0;39.0;2.0
81.0;65.0;18;74.0;0.0;339.0;58.0;38.94444444444444;32.0;40.0;40.0;9;0;45.0;41.0;41.0;1;9;18.0;18.0;1;38.0;0;1;42.0;1;42.94444444444444;3.0
75.0;71.0;6;69.0;0.0;361.0;72.0;33.27777777777778;26.5;30.0;33.0;8;1;34.0;39.0;44.0;1;9;18.0;14.0;1;31.0;1;2;40.0;1;27.71875;1.0
74.0;57.0;8;74.0;0.0;350.0;69.0;35.05555555555556;25.0;31.0;39.0;8;1;35.0;39.0;37.0;1;9;18.0;14.0;1;43.0;1;2;42.0;1;33.1875;2.0
72.0;70.0;10;71.0;0.0;356.0;78.0;32.0;32.0;30.0;41.0;8;0;33.0;38.0;43.0;1;9;18.0;16.0;1;0.0;1;1;38.0;1;35.500000000625;2.0
70.0;79.0;8;77.0;0.0;350.0;63.0;36.25;28.5;34.0;40.0;7;1;34.0;41.0;37.0;1;8;16.0;12.0;1;0.0;1;2;44.0;0;24.125;1.0
74.0;49.0;9;78.0;0.0;343.0;60.0;33.611111111111114;30.0;32.0;43.0;8;0;41.0;42.0;39.0;1;9;18.0;16.0;1;1.0;1;1;44.0;1;37.72222222222222;2.0
81.0;73.0;9;70.0;0.0;341.0;61.0;33.24074074000001;26.33333333;35.0;33.0;8;1;33.0;36.0;37.0;1;9;18.0;14.0;1;36.0;1;3;46.0;1;36.361111111111114;2.0
77.0;53.0;8;72.0;0.0;346.0;69.0;41.166666666666664;37.0;37.0;46.0;9;0;44.0;42.0;41.0;1;9;18.0;18.0;1;43.0;0;1;43.0;1;41.94444444444444;3.0
67.0;82.0;8;75.0;0.0;358.0;72.0;37.833333333333336;30.5;39.0;40.0;9;1;35.0;37.0;40.0;1;9;18.0;18.0;1;50.0;0;2;43.0;1;36.09375;2.0
67.0;93.0;19;73.0;0.0;363.0;69.0;37.22222222222222;37.5;39.0;40.0;8;1;44.0;44.0;43.0;1;9;18.0;16.0;1;7.0;1;2;43.0;1;36.392857142857146;2.0
75.0;68.0;11;73.0;0.0;347.0;63.0;33.69444444444444;25.5;31.5;38.0;8;3;34.5;30.0;40.0;1;9;18.0;14.0;2;44.0;1;2;37.0;1;33.75;2.0
66.0;82.0;22;72.0;0.0;364.0;75.0;35.0;25.5;37.0;37.0;8;1;36.0;38.0;32.0;1;9;18.0;14.0;1;44.0;1;2;41.0;1;35.34375;2.0
74.0;59.0;11;72.0;0.0;348.0;67.0;30.11111111111111;28.0;33.0;32.0;7;1;34.0;33.0;45.0;1;9;18.0;12.0;1;9.0;2;2;41.0;1;38.111111111111114;2.0
74.0;69.0;6;76.0;0.0;337.0;58.0;36.5;30.0;33.0;40.0;9;0;36.0;31.0;45.0;1;9;18.0;18.0;1;48.0;0;1;44.0;1;39.05555555555556;2.0
74.0;63.0;20;69.0;0.0;350.0;72.0;34.72222222222222;25.0;40.0;36.0;8;1;33.0;34.0;45.0;1;9;18.0;14.0;1;39.0;1;2;46.0;1;38.5;2.0
74.0;68.0;22;74.0;0.0;341.0;60.0;36.05555555555556;25.5;38.0;36.0;8;1;34.0;40.0;45.0;1;9;18.0;14.0;1;45.0;1;2;43.0;1;36.8125;2.0
75.0;82.0;11;69.0;0.0;348.0;63.0;30.375;19.0;37.0;32.0;7;1;33.0;33.0;31.0;1;8;16.0;12.0;1;0.0;1;2;43.0;0;22.181818181818183;1.0
79.0;56.0;18;68.0;0.0;342.0;61.0;31.4375;20.0;31.0;33.0;7;1;34.0;33.0;45.0;1;8;16.0;12.0;1;0.0;1;2;47.0;0;37.6;2.0
75.0;56.0;18;73.0;0.0;340.0;58.0;29.885416666875;19.5;35.0;34.0;6;3;30.0;32.5;33.0;2;8;16.0;11.0;1;0.0;2;2;43.0;0;39.0;2.0
74.0;59.0;20;70.0;0.0;343.0;67.0;29.444444444444443;25.5;36.0;35.0;7;1;31.0;37.0;33.0;1;9;18.0;12.0;1;2.0;2;2;43.0;1;37.94444444444444;2.0
70.0;60.0;1;76.0;0.0;336.0;67.0;33.833333333333336;33.0;37.0;38.0;8;0;33.0;44.0;40.0;1;9;18.0;16.0;1;5.0;1;1;39.0;1;39.05555555555556;2.0
72.0;66.0;8;69.0;0.0;346.0;67.0;36.074074073333335;26.33333333;38.0;37.0;8;1;32.0;35.0;45.0;1;9;18.0;14.0;1;47.0;1;3;48.0;1;38.333333333333336;2.0
67.0;82.0;6;70.0;0.0;355.0;65.0;30.61111111111111;25.5;34.0;35.0;7;1;36.0;40.0;33.0;1;9;18.0;12.0;1;5.0;2;2;40.0;1;36.44444444388889;2.0
72.0;65.0;11;73.0;0.0;337.0;58.0;32.05555555555556;22.5;32.0;35.0;8;1;33.0;30.0;45.0;1;9;18.0;14.0;1;41.0;1;2;37.0;1;36.80555555555556;2.0
71.0;74.0;11;49.0;69.0;441.0;58.0;29.1875;19.0;32.0;28.5;5;4;28.5;35.5;33.0;2;8;16.0;7.0;1;0.0;3;2;43.0;0;29.0;1.0
74.0;57.0;20;67.0;65.0;446.0;54.0;36.25;30.0;33.0;37.0;8;0;37.0;41.0;40.0;1;8;16.0;16.0;1;0.0;0;1;40.0;0;34.09090909090909;2.0
78.0;74.0;20;57.0;62.0;444.0;62.0;25.36111111111111;22.0;39.0;28.5;5;3;30.0;20.0;31.0;2;9;18.0;6.0;1;5.0;4;2;42.0;1;19.727272726363637;1.0
62.0;51.0;20;49.0;59.0;410.0;54.0;30.125;23.0;30.0;33.0;7;1;30.0;30.0;45.0;1;8;16.0;12.0;1;0.0;1;2;36.0;0;35.642857142857146;2.0
75.0;60.0;12;63.0;53.0;430.0;77.0;31.555555555555557;21.5;30.0;39.0;8;1;31.0;31.0;32.0;1;9;18.0;14.0;1;42.0;1;2;33.0;1;33.218749999375;2.0
