NUMERO;PROMEDIO_CINCO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NOTA_GRAFOS;PROMEDIO_OCHO;NCC_OCHO;NOTA_LOG_UNO;NOTA_CALIDAD_DOS;NOTA_LENGUA_DOS;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NOTA_GRADO_UNO;VECES_GRADO_UNO;CREDITOS_GRADO_UNO;NOTA_LOG_DOS;VECES_LOG_DOS;CREDITOS_LOG_DOS;NOTA_DECISION;VECES_DECISION;CREDITOS_DECISION;NOTA_PRODUCCION;VECES_PRODUCCION;CREDITOS_PRODUCCION;NOTA_FINANZAS;VECES_FINANZAS;CREDITOS_FINANZAS;NOTA_GIT;VECES_GIT;CREDITOS_GIT;NOTA_GTH;VECES_GTH;CREDITOS_GTH;NOTA_HISTORIA;VECES_HISTORIA;CREDITOS_HISTORIA;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
854;39.23529411764706;41.05882352941177;43.0;44.46666666666667;42.0;41.64285714285715;14;41.0;45.0;45.0;38.4375;0;16;16;0;8;8;0;2;50.0;1;1;45.0;1;2;30.0;1;2;31.0;1;3;35.0;1;2;42.0;1;2;47.0;1;2;37.0;1;2;3;40.05555555555556
860;40.94117647058823;42.05882352941177;37.0;44.2;46.0;42.92857142857143;14;45.0;47.0;42.0;39.25;1;16;14;2;8;7;1;2;44.0;1;1;38.0;1;2;40.0;1;2;38.0;1;3;28.0;2;2;40.0;1;2;46.0;1;2;43.0;1;2;3;43.77777777777778
868;43.11764705882353;39.23529411764706;37.0;44.2;46.0;42.21428571428572;14;46.0;47.0;44.0;39.4375;0;16;16;0;8;8;0;2;50.0;1;1;37.0;1;2;32.0;1;2;37.0;1;3;30.0;1;2;45.0;1;2;46.0;1;2;45.0;1;2;3;42.72222222222222
876;41.64705882352941;40.58823529411764;37.0;46.93333333333333;50.0;43.07142857142857;14;43.0;45.0;45.0;41.8125;1;16;16;0;8;8;0;2;50.0;1;1;44.0;1;2;37.0;2;2;43.0;1;3;32.0;1;2;45.0;1;2;45.0;1;2;42.0;1;2;3;43.72222222222222
881;42.88235294117647;41.58823529411764;45.0;45.6;47.0;43.21428571428572;14;46.0;50.0;45.0;40.6875;1;16;14;2;8;7;1;2;43.0;1;1;45.0;1;2;27.5;2;2;37.0;1;3;40.0;1;2;43.0;1;2;47.0;1;2;46.0;1;2;3;42.61111111111111
885;37.52941176470588;40.88235294117647;47.0;38.06666666666667;40.0;41.14285714285715;14;39.0;46.0;46.0;38.0625;0;16;16;0;8;8;0;2;50.0;1;1;40.0;1;2;43.0;1;2;33.0;1;3;30.0;1;2;42.0;1;2;32.0;1;2;43.0;1;2;2;37.11111111111111
887;43.23529411764706;39.52941176470588;39.0;46.33333333333334;45.0;44.21428571428572;14;31.0;50.0;48.0;43.5625;0;16;16;0;8;8;0;2;50.0;1;1;45.0;1;2;41.0;1;2;45.0;1;3;45.0;1;2;40.0;1;2;42.0;1;2;43.0;1;2;3;41.0
890;38.0;39.1764705882353;38.0;41.8;44.0;41.71428571428572;14;40.0;46.0;41.0;37.3125;0;16;16;0;8;8;0;2;45.0;1;1;36.0;1;2;32.0;1;2;34.0;1;3;31.0;1;2;44.0;1;2;38.0;1;2;44.0;1;2;3;40.16666666666666
891;34.76470588235294;36.0;30.0;37.11111111111111;37.0;34.92857142857143;14;23.0;37.0;36.0;33.59375;2;16;11;5;8;6;2;2;40.0;1;1;31.0;1;2;41.0;1;2;27.5;2;3;29.5;2;2;38.0;1;2;34.0;1;2;34.0;1;2;2;37.71875
894;36.29411764705883;36.79411764705883;39.0;39.73333333333333;35.0;38.85714285714285;14;38.0;44.0;41.0;35.4375;2;16;14;2;8;7;1;2;50.0;1;1;40.0;1;2;33.0;2;2;31.0;1;3;28.0;2;2;34.0;1;2;41.0;1;2;36.0;1;2;2;36.40740740740741
903;37.05882352941177;36.58823529411764;39.0;40.6;38.0;38.28571428571428;14;39.0;44.0;44.0;35.5;1;16;14;2;8;7;1;2;44.0;1;1;30.0;1;2;34.0;1;2;42.0;1;3;25.0;3;2;40.0;1;2;31.0;1;2;39.0;1;2;2;39.0
911;40.0;41.3235294117647;45.0;43.73333333333333;44.0;44.0;14;38.0;46.0;39.0;37.1875;0;16;16;0;8;8;0;2;45.0;1;1;41.0;1;2;31.0;1;2;34.0;1;3;30.0;1;2;41.0;1;2;44.0;1;2;37.0;1;2;3;43.5
912;40.41176470588236;36.35294117647059;34.0;41.46666666666667;45.0;42.78571428571428;14;44.0;46.0;42.0;38.8125;0;16;16;0;8;8;0;2;50.0;1;1;34.0;1;2;39.0;1;2;33.0;1;3;31.0;1;2;45.0;1;2;44.0;1;2;43.0;1;2;3;41.55555555555556
919;38.76470588235294;41.05882352941177;39.0;44.2;49.0;45.57142857142857;14;41.0;48.0;44.0;40.875;0;16;16;0;8;8;0;2;50.0;1;1;40.0;1;2;45.0;1;2;38.0;1;3;32.0;1;2;43.0;1;2;42.0;1;2;43.0;1;2;3;42.16666666666666
922;44.35294117647059;43.35294117647059;46.0;45.06666666666667;46.0;44.14285714285715;14;38.0;43.0;49.0;41.1875;1;16;14;2;8;7;1;2;50.0;1;1;44.0;1;2;28.0;2;2;37.0;1;3;34.0;1;2;50.0;1;2;50.0;1;2;43.0;1;2;3;42.0
927;35.0;34.35294117647059;25.5;37.93333333333333;33.0;39.0;12;32.0;41.0;36.0;31.02222222222223;3;15;8;7;7;4;3;1;0.0;0;1;33.0;1;2;20.0;2;2;26.0;2;3;23.66666666666667;3;2;43.0;1;2;32.0;1;2;42.0;1;2;2;33.0
929;35.11764705882353;35.47058823529412;31.0;38.53333333333333;42.0;38.85714285714285;14;35.0;42.0;39.0;36.1875;1;16;14;2;8;7;1;2;45.0;1;1;38.0;1;2;35.0;1;2;33.0;1;3;27.5;2;2;42.0;1;2;38.0;1;2;37.0;1;2;2;37.88888888888889
934;39.05882352941177;38.70588235294117;32.0;43.86666666666667;47.0;44.0;14;45.0;45.0;48.0;37.875;2;16;11;5;8;6;2;2;50.0;1;1;44.0;1;2;36.0;1;2;29.33333333333333;3;3;28.0;2;2;40.0;1;2;43.0;1;2;43.0;1;2;3;40.44444444444444
935;40.1764705882353;38.35294117647059;41.0;43.26666666666667;47.0;42.92857142857143;14;44.0;47.0;47.0;39.6875;0;16;16;0;8;8;0;2;48.0;1;1;49.0;1;2;31.0;1;2;39.0;1;3;43.0;1;2;31.0;1;2;50.0;1;2;31.0;1;2;3;41.77777777777778
940;33.11764705882353;32.64705882352941;30.0;37.4;31.5;36.57142857142857;14;25.0;45.0;38.0;33.9375;1;16;14;2;8;7;1;2;45.0;1;1;32.0;1;2;30.0;1;2;34.0;1;3;25.0;3;2;36.0;1;2;39.0;1;2;36.0;1;2;2;32.375
941;37.11764705882353;36.20588235294117;38.0;42.13333333333333;46.0;38.28571428571428;14;31.0;46.0;41.0;37.6875;0;16;16;0;8;8;0;2;45.0;1;1;41.0;1;2;30.0;1;2;36.0;1;3;32.0;1;2;40.0;1;2;44.0;1;2;38.0;1;2;2;39.61111111111111
944;37.5;35.47058823529412;38.0;39.86666666666667;42.0;37.78571428571428;14;33.0;39.0;42.0;35.53333333333333;1;15;13;2;7;6;1;2;0.0;0;1;35.0;1;2;28.0;2;2;37.0;1;3;30.0;1;2;43.0;1;2;39.0;1;2;36.0;1;2;2;37.625
946;36.1764705882353;36.64705882352941;33.0;40.4;28.0;36.39285714285715;14;31.0;37.0;33.0;34.109375;2;16;13;3;8;7;1;2;45.0;1;1;32.0;1;2;36.0;1;2;25.25;4;3;31.5;2;2;43.0;1;2;36.0;1;2;34.0;1;2;2;39.61111111111111
948;40.64705882352941;40.41176470588236;41.0;40.86666666666667;39.0;43.28571428571428;14;39.0;43.0;41.0;35.8;0;15;15;0;7;7;0;2;0.0;0;1;39.0;1;2;33.0;1;2;31.0;1;3;34.0;1;2;45.0;1;2;40.0;1;2;31.0;1;2;2;38.0625
951;40.35294117647059;43.58823529411764;45.0;44.0;46.0;44.35714285714285;14;43.0;48.0;44.0;40.5625;0;16;16;0;8;8;0;2;49.0;1;1;45.0;1;2;40.0;1;2;30.0;1;3;45.0;1;2;38.0;1;2;43.0;1;2;44.0;1;2;3;43.83333333333334
954;35.29411764705883;39.94117647058823;39.0;39.06666666666667;38.0;37.96428571428572;14;31.0;46.0;38.0;37.3125;1;16;16;0;8;8;0;2;50.0;1;1;40.0;1;2;30.0;2;2;37.0;1;3;33.0;1;2;42.0;1;2;30.0;1;2;43.0;1;2;3;41.83333333333334
955;38.94117647058823;41.41176470588236;39.0;42.8;46.0;40.14285714285715;14;38.0;43.0;48.0;39.4375;1;16;16;0;8;8;0;2;45.0;1;1;42.0;1;2;41.0;1;2;32.0;1;3;30.0;2;2;40.0;1;2;45.0;1;2;47.0;1;2;3;42.33333333333334
956;35.35294117647059;32.70588235294117;26.0;34.86666666666667;35.0;35.0;10;30.0;40.0;41.0;32.4;1;10;8;2;5;4;1;2;0.0;0;1;0.0;0;2;19.0;3;2;0.0;0;3;35.0;1;2;33.0;1;2;38.0;1;2;37.0;1;2;2;39.33333333333334
958;33.94117647058823;33.23529411764706;35.0;35.66666666666666;36.0;34.71428571428572;14;25.0;41.0;36.0;34.72916666666666;1;16;14;2;8;7;1;2;45.0;1;1;36.0;1;2;21.33333333333333;3;2;32.0;1;3;30.0;1;2;38.0;1;2;45.0;1;2;37.0;1;2;2;37.33333333333334
962;39.0;41.0;35.0;45.46666666666667;47.0;41.57142857142857;14;42.0;50.0;32.0;36.71875;1;16;14;2;8;7;1;2;47.0;1;1;43.0;1;2;26.25;4;2;30.0;1;3;34.0;1;2;39.0;1;2;43.0;1;2;40.0;1;2;3;41.77777777777778
963;35.76470588235294;36.8235294117647;30.0;37.26666666666667;46.0;39.71428571428572;14;43.0;41.0;32.0;31.5625;1;16;15;1;8;7;1;2;23.0;2;1;33.0;1;2;30.0;1;2;30.0;1;3;31.0;1;2;31.0;1;2;31.0;1;2;40.0;1;2;2;35.61111111111111
964;40.23529411764706;38.88235294117647;39.0;43.33333333333334;46.0;42.28571428571428;14;45.0;44.0;46.0;35.6875;2;16;14;2;8;7;1;2;50.0;1;1;31.0;1;2;30.0;1;2;32.0;2;3;26.5;2;2;44.0;1;2;43.0;1;2;38.0;1;2;4;45.44444444444444
966;35.94117647058823;38.29411764705883;38.0;40.66666666666666;45.0;33.17857142857143;14;25.0;34.0;42.0;35.8;2;15;11;4;7;5;2;2;0.0;0;1;36.0;1;2;40.0;1;2;43.0;1;3;23.5;2;2;40.0;1;2;37.0;1;2;27.5;2;2;2;37.4375
969;36.02941176470588;38.20588235294117;34.0;43.06666666666667;40.0;36.28571428571428;14;36.5;46.0;23.5;36.53333333333333;0;15;15;0;7;7;0;2;0.0;0;1;42.0;1;2;35.0;1;2;34.0;1;3;33.0;1;2;34.0;1;2;41.0;1;2;38.0;1;2;2;39.1875
970;31.28571428571428;28.9;36.0;38.5;38.0;36.0;2;36.0;0.0;0.0;19.0;0;2;0;2;1;0;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;19.0;1;2;0.0;0;2;0.0;0;2;0;0.0
973;41.05882352941177;40.94117647058823;41.0;42.13333333333333;46.0;41.57142857142857;14;44.0;43.0;39.0;37.78125;1;16;13;3;8;7;1;2;44.0;1;1;37.0;1;2;45.0;1;2;29.5;2;3;31.0;1;2;42.0;1;2;41.0;1;2;40.0;1;2;3;44.33333333333334
976;37.6764705882353;39.11764705882353;33.0;42.0;40.0;39.71428571428572;14;41.0;43.0;43.0;39.8125;0;16;16;0;8;8;0;2;45.0;1;1;31.0;1;2;44.0;1;2;44.0;1;3;30.0;1;2;40.0;1;2;42.0;1;2;43.0;1;2;3;40.38888888888889
978;34.88235294117647;35.5;30.0;40.33333333333334;29.5;36.35714285714285;14;36.0;38.0;42.0;37.08333333333334;1;16;14;2;8;7;1;2;50.0;1;1;35.0;1;2;31.0;1;2;38.0;1;3;24.66666666666667;3;2;47.0;1;2;42.0;1;2;35.0;1;2;3;41.83333333333334
984;41.58823529411764;41.70588235294117;41.0;44.33333333333334;46.0;41.60714285714285;14;37.0;48.0;44.0;37.65625;1;16;13;3;8;7;1;2;50.0;1;1;34.0;1;2;36.0;1;2;29.5;2;3;30.0;1;2;46.0;1;2;41.0;1;2;45.0;1;2;3;42.61111111111111
988;37.41176470588236;39.35294117647059;36.0;38.3;43.0;40.14285714285715;14;45.0;43.0;46.0;38.9375;0;16;16;0;8;8;0;2;45.0;1;1;35.0;1;2;44.0;1;2;34.0;1;3;30.0;1;2;40.0;1;2;43.0;1;2;46.0;1;2;3;42.16666666666666
989;39.94117647058823;36.76470588235294;30.0;41.26666666666667;44.0;40.28571428571428;14;30.0;45.0;38.0;36.625;1;16;14;2;8;7;1;2;48.0;1;1;30.0;1;2;42.0;1;2;34.0;1;3;27.0;2;2;42.0;1;2;40.0;1;2;37.0;1;2;2;37.72222222222222
996;38.29411764705883;41.64705882352941;44.0;42.4;46.0;39.35714285714285;14;42.0;42.0;48.0;37.875;0;16;16;0;8;8;0;2;45.0;1;1;38.0;1;2;35.0;1;2;33.0;1;3;31.0;1;2;43.0;1;2;45.0;1;2;39.0;1;2;3;42.11111111111111
998;41.8235294117647;37.76470588235294;35.0;44.06666666666667;47.0;44.42857142857143;14;44.0;45.0;47.0;35.71875;2;16;16;0;8;8;0;2;47.0;1;1;36.0;1;2;30.0;1;2;31.5;2;3;30.0;2;2;41.0;1;2;44.0;1;2;34.0;1;2;3;44.83333333333334
999;38.76470588235294;37.23529411764706;29.5;39.53333333333333;40.0;37.11904761904761;14;29.33333333333333;39.0;40.0;33.5;2;16;14;2;8;7;1;2;50.0;1;1;31.0;1;2;30.0;2;2;34.0;1;3;26.0;2;2;30.0;1;2;35.0;1;2;40.0;1;2;2;36.27777777777778
1002;37.6764705882353;40.64705882352941;33.0;43.4;46.0;42.71428571428572;14;38.0;43.0;47.0;36.125;1;16;13;3;8;7;1;2;50.0;1;1;34.0;1;2;39.0;1;2;28.0;2;3;30.0;1;2;40.0;1;2;42.0;1;2;37.0;1;2;2;36.33333333333334
1007;37.88235294117647;40.23529411764706;37.0;42.2;44.0;41.71428571428572;14;33.0;46.0;48.0;39.6875;0;16;16;0;8;8;0;2;50.0;1;1;35.0;1;2;33.0;1;2;43.0;1;3;34.0;1;2;38.0;1;2;44.0;1;2;44.0;1;2;3;41.38888888888889
1008;39.52941176470588;36.94117647058823;45.0;42.6;47.0;39.07142857142857;14;34.0;35.0;38.0;38.625;1;16;16;0;8;8;0;2;50.0;1;1;39.0;1;2;35.5;2;2;43.0;1;3;30.0;1;2;41.0;1;2;32.0;1;2;42.0;1;2;3;41.88888888888889
1010;37.47058823529412;38.88235294117647;32.0;39.86666666666667;43.0;38.17857142857143;14;39.0;42.0;43.0;36.875;2;16;14;2;8;7;1;2;45.0;1;1;40.0;1;2;31.5;2;2;30.0;1;3;29.0;2;2;43.0;1;2;42.0;1;2;42.0;1;2;3;43.05555555555556
1011;32.02941176470588;35.47058823529412;30.0;35.86666666666667;29.0;35.92857142857143;14;30.0;43.0;41.0;31.25;2;16;11;5;8;6;2;2;50.0;1;1;32.0;1;2;20.25;4;2;22.5;2;3;30.0;1;2;32.0;1;2;42.0;1;2;35.0;1;2;2;37.11111111111111
1013;32.68181818181818;31.58333333333333;30.0;25.36363636363636;39.0;30.625;8;30.0;0.0;0.0;11.0;2;13;2;11;6;1;5;1;0.0;0;1;0.0;1;2;2.5;2;2;0.0;1;3;0.0;1;2;40.0;1;2;0.0;0;2;29.0;2;2;0;0.0
1021;38.35294117647059;36.52941176470588;32.0;39.26666666666667;43.0;42.07142857142857;14;39.0;42.0;37.0;37.125;0;16;16;0;8;8;0;2;45.0;1;1;31.0;1;2;37.0;1;2;35.0;1;3;30.0;1;2;38.0;1;2;46.0;1;2;40.0;1;2;2;34.55555555555556
1023;36.1764705882353;40.29411764705883;47.0;39.46666666666667;41.0;39.92857142857143;14;36.0;45.0;42.0;35.09375;2;16;12;4;8;6;2;2;45.0;1;1;42.0;1;2;23.25;4;2;33.0;1;3;28.5;2;2;40.0;1;2;39.0;1;2;36.0;1;2;2;39.0
1025;37.29411764705883;38.29411764705883;44.0;43.06666666666667;43.0;38.71428571428572;14;23.0;42.0;46.0;28.73333333333333;3;15;8;7;7;4;3;1;0.0;0;1;38.0;1;2;13.0;4;2;21.0;2;3;20.0;4;2;33.0;1;2;40.0;1;2;40.0;1;2;2;35.18181818181818
1026;37.70588235294117;39.88235294117647;43.0;42.93333333333333;41.0;44.85714285714285;14;40.0;44.0;45.0;37.875;1;16;14;2;8;7;1;2;45.0;1;1;34.0;1;2;40.0;1;2;41.0;1;3;28.0;2;2;30.0;1;2;41.0;1;2;46.0;1;2;3;42.0
1027;37.23529411764706;40.76470588235294;36.0;44.53333333333333;46.0;40.78571428571428;14;41.0;43.0;35.0;36.1875;1;16;16;0;8;8;0;2;50.0;1;1;39.0;1;2;31.5;2;2;30.0;1;3;32.0;1;2;30.0;1;2;41.0;1;2;46.0;1;2;3;42.05555555555556
1030;34.44117647058823;37.23529411764706;30.0;37.26666666666667;33.0;35.92857142857143;14;24.5;42.0;34.0;36.5625;0;16;16;0;8;8;0;2;45.0;1;1;36.0;1;2;40.0;1;2;30.0;1;3;30.0;1;2;45.0;1;2;36.0;1;2;38.0;1;2;2;36.27777777777778
1031;42.8235294117647;43.58823529411764;44.0;45.93333333333333;49.0;44.71428571428572;14;44.0;50.0;46.0;40.8125;0;16;16;0;8;8;0;2;50.0;1;1;41.0;1;2;30.0;1;2;43.0;1;3;40.0;1;2;42.0;1;2;40.0;1;2;44.0;1;2;3;43.4375
1038;35.11764705882353;33.70588235294117;31.5;36.4;38.0;36.14285714285715;14;30.0;36.0;45.0;37.90909090909091;1;11;9;2;6;5;1;2;50.0;1;1;0.0;0;2;23.5;4;2;0.0;0;3;34.0;1;2;45.0;1;2;38.0;1;2;43.0;1;2;2;31.73333333333333
1040;35.76470588235294;36.70588235294117;30.5;37.53333333333333;43.0;43.0;14;38.0;43.0;42.0;30.3125;3;16;13;3;8;6;2;2;0.0;2;1;31.5;2;2;27.5;2;2;31.0;1;3;30.0;1;2;35.0;1;2;38.0;1;2;34.0;1;2;2;31.58333333333333
1043;36.4;34.47058823529412;30.0;38.46666666666667;30.0;34.83333333333334;12;36.0;35.0;0.0;35.8;1;15;13;2;7;6;1;2;0.0;0;1;34.0;1;2;25.5;4;2;32.0;1;3;40.0;1;2;44.0;1;2;34.0;1;2;43.0;1;2;2;34.4375
1057;37.02941176470588;37.35294117647059;31.0;39.66666666666666;38.0;34.60714285714285;14;38.0;30.0;37.0;32.1;2;15;10;5;7;5;2;2;0.0;0;1;34.0;1;2;25.5;2;2;17.5;2;3;33.0;1;2;41.0;1;2;40.0;1;2;41.0;1;2;2;37.9375
1064;40.58333333333334;43.66666666666666;50.0;41.5;0.0;36.0;5;0.0;0.0;45.0;30.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;2;39.0
1073;36.76470588235294;36.8235294117647;31.0;39.4;46.0;38.0;14;34.0;43.0;37.0;34.78125;2;16;14;2;8;7;1;2;45.0;1;1;30.0;1;2;30.0;1;2;30.5;2;3;28.0;2;2;37.0;1;2;39.0;1;2;46.0;1;2;3;41.55555555555556
1082;34.0;33.76470588235294;30.0;37.0;33.0;36.78571428571428;14;36.0;43.0;44.0;31.21875;2;16;13;3;8;6;2;2;0.0;1;1;40.0;1;2;31.0;1;2;30.5;2;3;23.0;3;2;42.0;1;2;38.0;1;2;30.0;1;2;2;32.57142857142857
1093;31.67647058823529;35.1764705882353;33.0;36.75;42.0;38.0;8;34.0;0.0;46.0;25.66666666666667;1;9;2;7;4;1;3;1;0.0;0;1;36.0;1;2;27.5;2;2;24.0;1;3;16.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1094;30.17647058823529;30.91666666666667;17.0;32.45454545454545;30.0;31.5;6;33.0;0.0;0.0;22.51515151515152;3;11;5;6;5;2;3;1;0.0;0;1;15.0;2;2;13.33333333333333;3;2;31.0;1;3;0.0;0;2;8.0;2;2;0.0;0;2;41.0;1;2;0;0.0
1097;31.51960784313726;36.58333333333334;37.0;40.85714285714285;38.0;20.0;10;17.0;20.0;36.0;25.2;0;10;4;6;5;2;3;1;0.0;0;1;0.0;0;2;8.0;1;2;0.0;0;3;15.0;1;2;39.0;1;2;27.0;1;2;37.0;1;2;1;16.0
1098;40.23529411764706;41.1764705882353;33.0;41.2;43.0;41.28571428571428;14;43.0;44.0;43.0;39.9375;0;16;16;0;8;8;0;2;45.0;1;1;46.0;1;2;41.0;1;2;32.0;1;3;30.0;1;2;47.0;1;2;42.0;1;2;43.0;1;2;2;37.66666666666666
1101;33.20588235294117;39.1764705882353;47.0;38.73333333333333;45.0;35.42857142857143;14;30.0;37.0;39.0;39.0;0;16;16;0;8;8;0;2;43.0;1;1;41.0;1;2;35.0;1;2;37.0;1;3;36.0;1;2;45.0;1;2;42.0;1;2;36.0;1;2;2;37.05555555555556
1104;33.58823529411764;37.05882352941177;32.0;35.8;42.0;42.07142857142857;14;36.0;41.0;47.0;36.75;2;16;14;2;8;7;1;2;50.0;1;1;30.0;1;2;30.0;2;2;43.0;1;3;27.5;2;2;45.0;1;2;39.0;1;2;33.0;1;2;2;30.16666666666667
1105;41.11764705882353;41.64705882352941;43.0;40.53333333333333;44.0;43.85714285714285;14;44.0;50.0;42.0;44.8125;0;16;16;0;8;8;0;2;45.0;1;1;45.0;1;2;45.0;1;2;50.0;1;3;39.0;1;2;41.0;1;2;45.0;1;2;46.0;1;2;3;42.0
1106;39.41176470588236;39.35294117647059;44.0;43.26666666666667;33.0;40.60714285714285;14;44.0;44.0;42.0;40.125;0;16;16;0;8;8;0;2;40.0;1;1;47.0;1;2;42.0;1;2;34.0;1;3;31.0;1;2;45.0;1;2;45.0;1;2;40.0;1;2;3;40.66666666666666
1121;38.73529411764706;34.55882352941177;34.0;42.23076923076923;39.0;37.0;11;30.0;38.0;46.0;28.36363636363636;1;11;6;5;5;3;2;1;0.0;0;1;0.0;0;2;25.0;2;2;12.0;1;3;0.0;0;2;37.0;1;2;38.0;1;2;38.0;1;2;3;42.0
1126;38.58823529411764;40.70588235294117;36.0;42.2;42.0;43.07142857142857;14;38.0;44.0;43.0;36.6875;0;16;16;0;8;8;0;2;45.0;1;1;35.0;1;2;35.0;1;2;32.0;1;3;30.0;1;2;44.0;1;2;39.0;1;2;40.0;1;2;2;36.77777777777778
1127;42.76470588235294;40.8235294117647;43.0;41.6;46.0;40.57142857142857;14;45.0;50.0;41.0;40.9375;0;16;16;0;8;8;0;2;42.0;1;1;45.0;1;2;33.0;1;2;45.0;1;3;36.0;1;2;42.0;1;2;45.0;1;2;38.0;1;2;3;42.0
1131;35.70588235294117;39.76470588235294;38.0;42.4;45.0;44.5;14;34.0;45.0;43.0;42.1875;0;16;16;0;8;8;0;2;50.0;1;1;41.0;1;2;43.0;1;2;43.0;1;3;31.0;1;2;46.0;1;2;43.0;1;2;44.0;1;2;3;40.61111111111111
1134;40.14705882352941;41.35294117647059;46.0;43.8;44.0;43.07142857142857;14;42.0;50.0;50.0;41.875;0;16;16;0;8;8;0;2;50.0;1;1;43.0;1;2;40.0;1;2;44.0;1;3;30.0;1;2;43.0;1;2;41.0;1;2;47.0;1;2;3;41.33333333333334
1136;35.3;33.94117647058823;30.0;38.4;37.0;35.70833333333334;12;27.0;40.0;0.0;34.4;0;15;15;0;7;7;0;2;0.0;0;1;33.0;1;2;30.0;1;2;30.0;1;3;32.0;1;2;42.0;1;2;40.0;1;2;36.0;1;2;2;33.28125
1141;34.88235294117647;40.29411764705883;38.0;40.93333333333333;42.0;38.5;14;32.0;43.0;36.0;32.84375;3;16;9;7;8;5;3;1;50.0;1;1;40.0;1;2;29.0;2;2;22.5;2;3;27.0;2;2;31.0;1;2;39.0;1;2;38.0;1;2;2;38.05555555555556
1145;34.8235294117647;37.41176470588236;36.0;39.86666666666667;30.0;39.64285714285715;14;40.0;41.0;41.0;31.34375;1;16;12;4;8;6;2;2;0.0;1;1;39.0;1;2;30.0;1;2;28.5;2;3;30.0;1;2;40.0;1;2;36.0;1;2;33.0;1;2;2;33.19444444444444
1147;37.05882352941177;36.58823529411764;38.0;39.53333333333333;40.0;37.64285714285715;14;41.0;43.0;43.0;35.9375;0;16;15;1;8;7;1;2;0.0;1;1;39.0;1;2;30.0;1;2;37.0;1;3;47.0;1;2;38.0;1;2;42.0;1;2;36.0;1;2;2;32.6875
1152;32.11764705882353;37.70588235294117;50.0;37.2;37.0;33.42857142857143;14;29.0;38.0;43.0;32.28125;2;16;11;5;8;6;2;2;40.0;1;1;32.0;1;2;28.0;2;2;27.5;2;3;35.0;1;2;35.0;1;2;33.0;1;2;34.0;1;2;2;30.57142857142857
1156;34.41176470588236;36.11764705882353;36.0;39.0;35.0;37.42857142857143;14;25.0;45.0;42.0;35.52083333333334;2;16;12;4;8;6;2;2;50.0;1;1;33.0;1;2;19.66666666666667;3;2;35.0;1;3;29.0;2;2;44.0;1;2;34.0;1;2;47.0;1;2;1;28.16666666666667
1159;36.05882352941177;38.52941176470588;38.0;40.86666666666667;43.0;37.21428571428572;14;35.0;37.0;45.0;37.1875;1;16;14;2;8;7;1;2;50.0;1;1;42.0;1;2;35.0;1;2;37.0;1;3;29.0;2;2;47.0;1;2;32.0;1;2;32.0;1;2;2;33.44444444444444
1165;39.64705882352941;44.0;40.0;43.6;49.0;45.14285714285715;14;43.0;46.0;44.0;41.6875;0;16;16;0;8;8;0;2;49.0;1;1;37.0;1;2;48.0;1;2;38.0;1;3;30.0;1;2;47.0;1;2;42.0;1;2;48.0;1;2;4;46.625
1167;38.76470588235294;40.11764705882353;36.0;40.5;41.0;42.14285714285715;14;39.0;45.0;48.0;40.5625;0;16;16;0;8;8;0;2;49.0;1;1;45.0;1;2;42.0;1;2;34.0;1;3;30.0;1;2;46.0;1;2;43.0;1;2;43.0;1;2;3;43.83333333333334
1171;34.52941176470588;37.78571428571428;41.0;39.93333333333333;45.0;38.57142857142857;14;34.0;44.0;39.0;33.8;2;15;11;4;7;5;2;2;0.0;0;1;22.5;2;2;16.0;2;2;36.0;1;3;44.0;1;2;46.0;1;2;37.0;1;2;34.0;1;2;2;37.15384615384615
1173;37.88235294117647;38.52941176470588;32.0;41.53333333333333;33.0;40.92857142857143;14;45.0;48.0;47.0;39.09375;2;16;13;3;8;7;1;2;50.0;1;1;44.0;1;2;32.0;1;2;25.5;2;3;33.5;2;2;48.0;1;2;43.0;1;2;49.0;1;2;3;44.66666666666666
1174;41.8235294117647;40.64705882352941;46.0;43.53333333333333;37.0;44.78571428571428;14;42.0;48.0;43.0;41.375;0;16;16;0;8;8;0;2;50.0;1;1;50.0;1;2;34.0;1;2;42.0;1;3;32.0;1;2;41.0;1;2;42.0;1;2;44.0;1;2;3;43.22222222222222
1178;36.47058823529412;36.23529411764706;35.0;41.53333333333333;47.0;39.92857142857143;14;37.0;41.0;45.0;35.73333333333333;2;15;12;3;7;6;1;2;0.0;0;1;41.0;1;2;30.0;1;2;25.66666666666667;3;3;31.5;2;2;47.0;1;2;35.0;1;2;45.0;1;2;2;38.16666666666666
