CON_MAT_ICFES;QUIMICA_ICFES;PG_ICFES;FISICA_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;LOCALIDAD;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIF;EPA_UNO;NOTA_PROGB;NOTA_FIS_UNO;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;PROMEDIO_DOS;NAA_DOS;NOTA_INT;VECES_INT;NCA_DOS;NOTA_FIS_DOS;CAR_DOS;PROMEDIO_TRES;NCA_TRES;NOTA_FIS_TRES;NOTA_EL_UNO;VECES_FIS_TRES;NOTA_DEM;PROMEDIO_CINCO;RENDIMIENTO_CINCO
68.0;59.0;437.0;65.0;52.0;69.0;0;11;68.0;36.214285714285715;30.0;2;37.0;36.0;0.0;44.0;44.0;0;31.11764705882353;5;30.0;1;14.0;31.0;1;36.94444444444444;18.0;40.0;36.0;1;40.0;31.066666666666666;2.0
78.55;94.78;453.73;54.57;63.4;62.09;0;4;54.28;37.42857142857143;42.0;2;33.0;37.0;0.0;33.0;43.0;0;37.1764705882353;6;38.0;1;17.0;47.0;0;32.5;16.0;35.0;38.0;1;46.0;24.777777777333334;1.0
65.0;56.0;439.0;72.0;61.0;60.0;0;18;61.0;36.785714285714285;30.0;2;39.0;39.0;0.0;41.0;44.0;0;32.470588235294116;5;30.0;1;14.0;32.0;1;35.166666666666664;18.0;41.0;30.0;1;40.0;30.666666666666668;2.0
79.0;62.0;436.0;60.0;59.0;60.0;1;7;59.0;41.5;45.0;2;44.0;31.0;0.0;42.0;47.0;0;37.588235294117645;6;33.0;1;17.0;37.0;0;40.666666666666664;18.0;42.0;39.0;1;43.0;34.666666666666664;2.0
72.55;59.25;436.59;66.74;55.84;79.45;0;16;55.25;38.642857142857146;38.0;2;40.0;39.0;0.0;39.0;43.0;0;34.14705882352941;6;34.0;1;17.0;32.0;1;32.25;18.0;30.0;30.0;2;43.0;33.233333333333334;2.0
75.0;60.0;425.0;69.0;60.0;63.0;0;11;54.0;30.833333334285715;25.66666667;2;32.0;29.0;7.0;36.0;42.0;2;30.17647058882353;4;32.0;1;12.0;30.0;2;20.266666666666666;7.0;0.0;32.0;0;31.0;3.0;1.0
60.0;62.0;453.0;63.0;50.0;51.0;0;10;77.0;36.285714285;36.0;2;41.0;28.33333333;3.0;40.0;44.0;1;34.23529411705882;5;31.0;1;14.0;40.0;2;35.111111111111114;18.0;30.0;34.0;1;47.0;33.9;2.0
85.0;67.0;455.0;45.0;49.0;59.0;0;11;62.0;31.11904762;22.66666667;2;32.0;30.0;4.0;42.0;42.0;1;27.735294118235295;3;30.0;1;8.0;28.5;4;32.25;9.0;31.0;27.5;2;41.0;25.1;1.0
79.0;54.0;427.0;59.0;60.0;62.0;1;6;57.0;39.07142857142857;34.0;2;41.0;41.0;0.0;46.0;43.0;0;38.705882352941174;6;37.0;1;17.0;36.0;0;31.86111111111111;18.0;34.0;32.0;1;35.0;33.79999999933333;2.0
74.0;55.0;427.0;60.0;51.0;58.0;1;20;63.0;39.214285714285715;37.0;2;47.0;34.0;0.0;38.0;40.0;0;35.5;6;30.0;1;17.0;31.5;1;34.0;18.0;36.0;30.0;1;44.0;34.21111111066667;2.0
75.0;56.0;407.0;65.0;43.0;51.0;0;20;54.0;38.42857142857143;32.0;2;45.0;35.0;0.0;41.0;46.0;0;37.294117647058826;6;32.0;1;17.0;34.0;0;39.27777777777778;18.0;43.0;37.0;1;39.0;37.06666666666667;2.0
64.0;74.0;423.0;63.0;45.0;58.0;0;6;63.0;40.642857142857146;36.0;2;45.0;42.0;0.0;39.0;44.0;0;33.5;6;30.5;2;17.0;33.0;1;32.80555555555556;15.0;31.0;31.0;1;47.0;39.2;2.0
69.0;59.0;430.0;59.0;71.0;68.0;0;6;62.0;35.785714285714285;31.0;2;42.0;37.0;0.0;30.0;40.0;0;26.647058824705883;2;23.0;3;5.0;20.66666667;4;32.77777777777778;15.0;39.0;34.5;1;38.0;38.8;2.0
65.0;58.0;401.0;71.0;50.0;57.0;0;17;59.0;35.857142857142854;32.0;2;44.0;30.0;0.0;37.0;42.0;0;32.3235294117647;6;31.0;1;17.0;31.0;1;38.05555555555556;18.0;38.0;35.0;1;38.0;36.0;2.0
75.0;52.0;404.0;65.0;57.0;53.0;0;1;52.0;36.214285714285715;35.0;2;37.0;35.0;0.0;37.0;44.0;0;31.764705882352942;6;31.0;2;17.0;31.0;3;33.083333333333336;15.0;35.0;30.0;1;44.0;35.4;2.0
81.33;63.77;425.64;48.41;69.01;61.57;0;10;61.2;36.357142857142854;30.0;2;41.0;38.0;0.0;38.0;42.0;0;33.11764705882353;5;39.0;1;14.0;28.0;1;34.97222222222222;15.0;40.0;30.5;1;44.0;31.8;2.0
74.0;52.0;405.0;62.0;50.0;55.0;0;9;56.0;36.357142857142854;30.0;2;43.0;34.0;0.0;35.0;44.0;0;30.91176470588235;5;30.0;1;14.0;31.5;2;32.138888888888886;12.0;27.0;24.5;2;38.0;35.333333333333336;2.0
64.0;62.0;436.0;51.0;63.0;55.0;0;4;77.0;37.357142857142854;38.0;2;38.0;30.0;0.0;41.0;43.0;0;31.764705882352942;4;24.5;2;11.0;36.0;2;36.666666666666664;18.0;39.0;33.0;1;38.0;33.555555555999995;2.0
70.78;55.8;407.66;61.79;69.93;57.8;0;14;58.33;34.285714285714285;27.5;2;41.0;30.0;4.0;37.0;43.0;1;28.441176470588236;3;28.5;2;9.0;20.0;4;31.25;12.0;37.0;26.5;1;35.5;31.833333334;2.0
69.0;50.0;397.0;63.0;60.0;55.0;0;15;63.0;33.0;30.0;2;39.0;31.0;0.0;30.0;42.0;0;33.470588235294116;6;33.0;2;17.0;31.0;3;38.388888888888886;18.0;31.0;37.0;1;38.0;36.06666666666667;2.0
59.0;47.0;403.0;70.0;58.0;51.0;1;8;63.0;37.357142857142854;38.0;2;35.0;36.0;0.0;39.0;43.0;0;30.764705882352942;5;29.0;2;14.0;30.0;3;35.861111111111114;18.0;31.0;32.0;1;42.0;37.6;2.0
59.0;57.0;402.0;69.0;52.0;53.0;0;11;59.0;33.08333333428571;26.66666667;2;32.0;30.5;4.0;44.0;40.0;1;33.794117647058826;4;36.0;1;11.0;37.0;2;33.52777777777778;15.0;36.0;30.0;1;30.0;35.36666666666667;2.0
71.0;60.0;404.0;55.0;80.0;49.0;0;20;63.0;39.857142857142854;39.0;2;43.0;38.0;0.0;36.0;45.0;0;32.529411764705884;6;30.0;1;17.0;30.0;0;36.666666666666664;18.0;41.0;31.0;1;44.0;38.4;2.0
64.0;59.0;409.0;59.0;43.0;51.0;1;20;63.0;35.214285714285715;36.0;2;33.0;30.0;0.0;40.0;44.0;0;34.76470588235294;6;31.0;1;17.0;33.0;0;32.91666666722222;12.0;33.0;27.66666667;1;32.0;35.93333333333333;2.0
65.0;60.0;412.0;62.0;72.0;60.0;0;9;52.0;36.57142857142857;33.0;2;36.0;31.0;0.0;47.0;43.0;0;33.6764705882353;5;27.5;2;14.0;36.0;1;34.916666666666664;15.0;38.0;29.5;1;34.0;36.93333333333333;2.0
68.0;47.0;405.0;60.0;53.0;63.0;1;10;54.0;34.57142857142857;30.0;2;37.0;30.0;0.0;40.0;42.0;0;30.147058823529413;4;30.0;1;11.0;36.0;2;34.75;12.0;23.0;36.0;2;44.0;34.93333333333333;2.0
65.0;56.0;399.0;62.0;56.0;60.0;0;1;52.0;38.785714285714285;35.0;2;43.0;40.0;0.0;36.0;39.0;0;29.441176470588236;5;30.0;1;14.0;33.0;1;35.47222222222222;18.0;34.0;35.0;1;39.0;34.56666666666667;2.0
60.0;55.0;406.0;59.0;68.0;59.0;1;11;63.0;39.642857142857146;30.0;2;47.0;41.0;0.0;44.0;44.0;0;35.411764705882355;6;30.0;1;17.0;40.0;0;37.47222222222222;18.0;30.5;35.0;2;50.0;37.93333333333333;2.0
75.0;65.0;428.0;62.0;83.0;57.0;0;18;56.0;40.785714285714285;40.0;2;45.0;34.0;0.0;41.0;50.0;0;33.08823529470588;4;26.66666667;3;11.0;29.5;3;35.916666666666664;15.0;38.0;29.5;1;42.0;34.53333333333333;2.0
62.0;60.0;422.0;59.0;59.0;60.0;0;8;61.0;38.857142857142854;33.0;2;42.0;36.0;0.0;46.0;44.0;0;36.35294117647059;6;34.0;1;17.0;41.0;0;36.5;18.0;34.0;39.0;2;41.0;33.46666666666667;2.0
63.0;63.0;381.0;52.0;41.0;59.0;0;10;54.0;33.857142857142854;27.0;2;36.0;31.0;4.0;40.0;43.0;1;33.794117647058826;4;26.5;2;11.0;35.0;3;36.75000000055556;15.0;32.0;39.0;1;45.0;34.355555556;2.0
63.0;59.0;419.0;49.0;55.0;59.0;0;20;58.0;41.285714285714285;38.0;2;46.0;40.0;0.0;41.0;44.0;0;39.05882352941177;6;33.0;1;17.0;41.0;0;41.27777777777778;18.0;43.0;41.0;1;44.0;40.13333333333333;3.0
91.0;62.0;475.0;72.0;59.0;58.0;0;10;61.0;40.785714285714285;42.0;2;39.0;40.0;0.0;38.0;44.0;0;40.94117647058823;6;47.0;1;17.0;38.0;0;43.888888888888886;18.0;41.0;43.0;1;40.0;39.8;2.0
97.0;60.0;467.0;64.0;83.0;63.0;0;3;71.0;37.642857142857146;34.0;2;45.0;31.0;0.0;39.0;45.0;0;31.352941176470587;5;30.0;1;14.0;33.5;2;33.861111111111114;15.0;28.5;37.0;2;40.0;34.0;2.0
81.0;65.0;456.0;69.0;77.0;56.0;0;7;70.0;36.107142857142854;40.0;2;40.0;32.0;1.0;35.0;26.5;1;29.676470588235293;3;30.0;1;9.0;38.0;4;36.611111111111114;18.0;32.0;35.0;1;31.0;36.755555556;2.0
91.0;64.0;460.0;57.0;68.0;59.0;0;20;64.0;41.714285714285715;35.0;2;44.0;43.0;0.0;50.0;46.0;0;39.529411764705884;6;33.0;1;17.0;42.0;0;41.166666666666664;18.0;44.0;43.0;1;44.0;38.46666666666667;2.0
74.0;70.0;473.0;67.0;89.0;73.0;0;8;64.0;36.642857142857146;30.0;2;34.0;41.0;0.0;44.0;44.0;0;34.64705882352941;6;31.0;1;17.0;31.0;2;36.55555555555556;18.0;38.0;30.0;1;44.0;34.93333333333333;2.0
96.0;59.0;441.0;62.0;65.0;59.0;0;10;53.0;38.5;32.0;2;38.0;39.0;0.0;44.0;45.0;0;39.0;6;41.0;1;17.0;40.0;0;40.22222222222222;18.0;41.0;30.0;1;48.0;35.13333333333333;2.0
91.0;73.0;444.0;65.0;75.0;52.0;1;18;53.0;37.5;39.0;2;32.0;35.0;0.0;44.0;47.0;0;32.411764705882355;5;30.0;1;14.0;30.0;2;37.333333333333336;12.0;41.0;29.5;1;48.0;35.13333333333333;2.0
90.0;58.0;452.0;61.0;63.0;72.0;0;20;61.0;38.714285714285715;33.0;2;39.0;40.0;0.0;42.0;47.0;0;39.411764705882355;6;40.0;1;17.0;37.0;0;39.0;18.0;40.0;36.0;1;45.0;35.8;2.0
84.0;61.0;445.0;66.0;96.0;63.0;0;20;63.0;35.57142857142857;38.0;2;32.0;33.0;0.0;39.0;38.0;0;29.617647058235292;3;34.0;1;8.0;26.33333333;3;29.611111111666666;11.0;27.5;32.0;2;19.5;23.41111111066667;1.0
76.0;64.0;462.0;65.0;61.0;71.0;0;8;63.0;38.642857142857146;33.0;2;42.0;38.0;0.0;41.0;45.0;0;32.529411764705884;6;36.0;1;17.0;32.0;0;38.22222222222222;18.0;38.0;35.0;1;49.0;32.755555556;2.0
77.0;61.0;438.0;73.0;80.0;59.0;0;9;52.0;39.785714285714285;31.0;2;39.0;43.0;0.0;46.0;48.0;0;33.64705882352941;6;30.0;1;17.0;34.0;1;36.55555555555556;18.0;33.0;32.0;1;44.0;38.0;2.0
69.0;62.0;462.0;68.0;66.0;68.0;0;20;58.0;36.857142857142854;32.0;2;43.0;33.0;0.0;41.0;45.0;0;31.764705881764705;4;32.0;1;11.0;33.0;2;32.416666666666664;9.0;35.0;27.5;1;42.0;33.644444444;2.0
85.0;63.0;454.0;55.0;48.0;69.0;0;8;67.0;34.785714285714285;30.0;2;35.0;36.0;0.0;39.0;36.0;0;32.1764705882353;6;36.0;1;17.0;31.0;2;39.333333333333336;18.0;37.0;39.0;1;37.0;39.666666666666664;2.0
85.0;59.0;443.0;60.0;59.0;61.0;0;4;61.0;38.785714285714285;30.0;2;45.0;41.0;0.0;41.0;45.0;0;33.205882352941174;5;33.0;1;14.0;32.0;2;37.388888888888886;18.0;31.0;42.0;1;47.0;38.13333333333333;2.0
90.0;73.0;438.0;57.0;83.0;57.0;0;12;58.0;37.714285714285715;34.0;2;38.0;36.0;0.0;46.0;41.0;0;23.058823529411764;0;23.0;2;0.0;26.33333333;6;32.80555555555556;12.0;32.0;39.0;1;43.0;26.966666666666665;1.0
90.0;58.0;424.0;64.0;52.0;58.0;0;11;53.0;36.92857142857143;35.0;2;33.0;39.0;0.0;38.0;39.0;0;31.38235294117647;5;30.0;1;14.0;30.0;1;33.916666666666664;15.0;39.0;21.5;1;43.0;35.38888888933333;2.0
74.0;82.0;457.0;62.0;53.0;71.0;0;20;55.0;33.785714285714285;32.0;2;35.0;30.0;0.0;37.0;37.0;0;32.64705882352941;4;25.0;2;11.0;29.0;4;32.5;18.0;31.0;30.0;2;43.0;36.86666666666667;2.0
77.0;60.0;438.0;66.0;83.0;68.0;0;10;64.0;35.357142857142854;32.0;2;32.0;35.0;0.0;43.0;45.0;0;35.94117647058823;6;35.0;1;17.0;36.0;1;38.611111111111114;18.0;42.0;39.0;1;45.0;40.333333333333336;3.0
81.0;59.0;446.0;65.0;80.0;64.0;0;8;55.0;35.42857142857143;32.0;2;41.0;30.0;0.0;38.0;41.0;0;29.941176470588236;4;28.5;2;12.0;30.0;3;32.22222222222222;15.0;30.0;30.0;1;41.0;36.733333333333334;2.0
77.0;61.0;441.0;65.0;75.0;62.0;0;13;61.0;36.42857142857143;30.0;2;37.0;35.0;0.0;47.0;46.0;0;31.38235294117647;5;30.0;1;14.0;33.0;2;36.22222222222222;15.0;42.0;29.0;1;41.0;33.555555555999995;2.0
85.0;55.0;416.0;70.0;59.0;54.0;1;20;50.0;36.0;33.0;2;44.0;27.0;3.0;40.0;45.0;1;30.794117647058822;5;30.0;1;14.0;30.0;2;34.30555555555556;12.0;40.0;31.0;1;36.0;35.06666666666667;2.0
76.0;66.0;449.0;60.0;83.0;73.0;0;20;63.0;39.714285714285715;37.0;2;43.0;39.0;0.0;40.0;42.0;0;36.14705882352941;6;38.0;1;17.0;34.0;1;38.72222222222222;18.0;40.0;31.0;1;44.0;33.46666666666667;2.0
77.0;55.0;446.0;61.0;94.0;77.0;0;10;64.0;37.92857142857143;31.0;2;41.0;39.0;0.0;38.0;44.0;0;33.88235294117647;6;32.0;1;17.0;30.0;0;32.80555555555556;12.0;32.0;31.0;1;44.0;35.13333333333333;2.0
80.0;55.0;432.0;65.0;63.0;59.0;0;3;52.0;37.357142857142854;31.0;2;40.0;37.0;0.0;44.0;45.0;0;36.588235294117645;6;32.0;1;17.0;34.0;1;38.638888888888886;18.0;36.0;33.5;1;44.0;38.93333333333333;2.0
73.0;67.0;436.0;67.0;75.0;64.0;0;11;55.0;37.785714285714285;32.0;2;37.0;40.0;0.0;45.0;42.0;0;35.73529411764706;6;39.0;1;17.0;36.0;2;37.416666666666664;18.0;37.0;30.5;1;41.0;36.666666666666664;2.0
77.0;56.0;431.0;64.0;77.0;52.0;1;10;57.0;35.5;35.0;2;33.0;35.0;0.0;38.0;41.0;0;32.85294117647059;4;36.0;1;11.0;34.5;3;37.55555555555556;18.0;35.0;41.0;1;42.0;32.266666666666666;2.0
74.0;60.0;438.0;66.0;57.0;68.0;0;20;55.0;39.285714285714285;35.0;2;36.0;42.0;0.0;46.0;46.0;0;35.35294117647059;6;31.0;1;17.0;36.0;0;34.94444444444444;18.0;34.0;31.0;1;41.0;37.46666666666667;2.0
70.0;62.0;438.0;66.0;75.0;58.0;0;19;61.0;38.214285714285715;32.0;2;38.0;37.0;0.0;45.0;45.0;0;32.705882352941174;6;31.0;1;17.0;30.0;1;35.27777777777778;18.0;30.0;40.0;1;42.0;32.233333333333334;2.0
80.0;64.0;426.0;62.0;48.0;59.0;0;11;54.0;39.42857142857143;37.0;2;39.0;35.0;0.0;46.0;46.0;0;30.264705882352942;4;30.0;1;11.0;32.0;3;27.333333333888888;7.0;28.66666667;27.5;3;37.0;28.155555556;1.0
77.0;73.0;427.0;65.0;57.0;59.0;0;6;48.0;35.42857142857143;27.0;2;42.0;35.0;4.0;39.0;47.0;1;31.94117647;4;31.0;1;11.0;33.0;2;35.02777777777778;18.0;31.5;41.0;2;44.0;37.333333333333336;2.0
80.0;65.0;437.0;59.0;58.0;60.0;0;10;56.0;35.142857142857146;30.5;2;37.0;33.0;0.0;40.0;42.0;0;37.05882352941177;6;36.0;1;17.0;36.0;0;33.5;18.0;30.0;30.0;1;45.0;33.7;2.0
68.0;59.0;444.0;62.0;63.0;59.0;1;9;68.0;39.92857142857143;45.0;2;38.0;35.0;0.0;38.0;38.0;0;31.735294117647058;5;33.0;1;14.0;30.0;2;34.97222222222222;15.0;42.0;38.0;1;35.0;33.46666666666667;2.0
64.0;57.0;432.0;73.0;50.0;69.0;0;9;57.0;33.92857142857143;26.5;2;30.0;32.0;4.0;46.0;49.0;1;30.500000000588237;3;37.0;1;8.0;28.66666667;3;34.94444444444444;18.0;30.0;34.0;1;43.0;31.066666666666666;2.0
67.0;63.0;440.0;65.0;57.0;61.0;0;20;67.0;36.57142857142857;37.0;2;32.0;33.0;0.0;43.0;46.0;0;32.26470588235294;4;29.0;2;11.0;33.0;2;30.444444444444443;6.0;29.0;23.0;2;44.0;31.133333333333333;2.0
70.0;61.0;430.0;67.0;60.0;67.0;0;8;55.0;35.857142857142854;32.0;2;35.0;33.0;0.0;47.0;41.0;0;33.794117647058826;6;34.0;1;17.0;30.0;1;34.638888888888886;15.0;34.0;28.5;1;39.0;34.46666666666667;2.0
64.0;61.0;422.0;74.0;68.0;59.0;1;11;57.0;36.0;30.0;2;36.0;39.0;0.0;41.0;44.0;0;34.705882352941174;6;35.0;1;17.0;32.0;0;39.44444444444444;18.0;39.0;30.0;1;47.0;38.266666666666666;2.0
77.0;55.0;417.0;62.0;56.0;54.0;0;1;64.0;35.92857142857143;30.0;2;39.0;32.0;0.0;42.0;47.0;0;34.470588235294116;6;33.0;1;17.0;33.0;1;35.25;18.0;34.0;34.5;1;42.0;37.03333333333333;2.0
76.0;62.0;437.0;59.0;65.0;63.0;0;20;60.0;38.42857142857143;34.0;2;38.0;36.0;0.0;46.0;44.0;0;37.8235294117647;6;39.0;1;17.0;39.0;0;39.388888888888886;18.0;39.0;33.0;1;42.0;41.06666666666667;3.0
56.0;61.0;436.0;67.0;53.0;59.0;0;20;74.0;34.285714285714285;32.0;2;33.0;30.0;0.0;38.0;40.0;0;32.47058823470588;4;28.5;2;11.0;30.33333333;4;33.02777777777778;15.0;31.0;27.5;1;43.0;34.43333333333333;2.0
77.0;66.0;421.0;62.0;48.0;64.0;0;7;57.0;34.464285714285715;31.0;2;36.0;30.5;0.0;40.0;39.0;0;32.0;4;23.0;2;11.0;36.0;2;33.05555555555556;15.0;30.5;30.0;2;40.0;40.63333333333333;3.0
73.0;62.0;432.0;61.0;72.0;63.0;0;5;57.0;27.630952380714284;24.0;1;32.0;29.0;9.0;37.0;15.33333333;4;30.794117647058822;2;40.0;1;5.0;28.0;4;31.72222222222222;15.0;40.0;24.0;1;35.0;34.4;2.0
70.0;58.0;440.0;64.0;55.0;66.0;0;15;50.0;34.75;32.0;2;36.0;31.5;0.0;37.0;36.0;0;28.235294117647058;3;30.0;1;8.0;32.0;4;35.666666666666664;18.0;43.0;32.0;1;41.0;35.4;2.0
74.0;55.0;427.0;64.0;52.0;61.0;0;19;55.0;40.0;35.0;2;43.0;40.0;0.0;45.0;42.0;0;33.529411764705884;5;36.0;1;14.0;23.0;1;32.416666666666664;15.0;30.0;21.5;2;41.0;33.333333333333336;2.0
70.0;55.0;429.0;60.0;72.0;55.0;0;20;67.0;39.714285714285715;30.0;2;47.0;39.0;0.0;48.0;48.0;0;35.88235294117647;6;35.0;1;17.0;32.0;0;36.111111111111114;18.0;31.0;30.0;1;49.0;35.6;2.0
64.0;63.0;419.0;70.0;65.0;55.0;1;10;61.0;40.42857142857143;37.0;2;44.0;38.0;0.0;44.0;48.0;0;34.94117647058823;6;35.0;1;17.0;36.0;0;36.611111111111114;18.0;35.0;30.0;1;50.0;35.3;2.0
77.0;61.0;406.0;65.0;77.0;53.0;0;8;55.0;31.976190475714287;30.0;2;41.0;25.33333333;4.0;39.0;16.66666667;2;27.29411764764706;3;26.0;3;8.0;30.0;3;32.416666666666664;18.0;31.0;33.5;2;43.0;36.06666666666667;2.0
77.0;54.0;419.0;62.0;56.0;64.0;0;1;57.0;35.357142857142854;33.0;2;35.0;33.0;0.0;38.0;39.0;0;35.05882352941177;6;33.0;1;17.0;32.0;1;34.861111111111114;15.0;41.0;28.0;1;30.0;35.333333334;2.0
68.0;52.0;410.0;67.0;65.0;54.0;0;10;65.0;35.642857142857146;33.0;2;37.0;31.0;0.0;38.0;39.0;0;33.0;6;32.0;1;17.0;32.0;0;35.5;18.0;32.0;33.0;1;42.0;36.333333333333336;2.0
77.0;70.0;429.0;53.0;59.0;59.0;0;11;67.0;40.92857142857143;42.0;2;38.0;41.0;0.0;41.0;39.0;0;39.1764705882353;6;43.0;1;17.0;34.0;0;41.611111111111114;18.0;40.0;42.0;1;46.0;39.333333333333336;2.0
74.0;55.0;416.0;65.0;56.0;64.0;0;6;52.0;35.57142857142857;31.0;2;41.0;34.0;0.0;36.0;44.0;0;37.76470588235294;6;34.0;1;17.0;30.0;0;35.44444444444444;18.0;34.0;31.0;1;44.0;34.53333333333333;2.0
73.0;62.0;421.0;61.0;72.0;56.0;0;19;62.0;35.142857142857146;30.0;2;37.0;30.0;0.0;45.0;43.0;0;32.5;5;31.0;1;14.0;30.0;1;32.94444444444444;12.0;36.0;28.0;1;45.0;40.2;3.0
65.0;65.0;427.0;57.0;72.0;63.0;1;15;68.0;40.214285714285715;40.0;2;38.0;41.0;0.0;39.0;40.0;0;35.26470588235294;6;34.0;1;17.0;35.0;1;37.611111111111114;18.0;40.0;31.0;1;47.0;37.6;2.0
60.6;59.53;409.78;54.57;60.9;57.8;0;1;50.31;41.214285714285715;37.0;2;40.0;43.0;0.0;44.0;47.0;0;34.94117647;5;38.0;1;14.0;33.0;1;30.277777778333334;13.0;36.0;29.66666667;1;42.0;7.8;1.0
62.82;48.97;371.53;54.12;0.0;45.64;1;6;55.25;40.214285714285715;35.0;2;48.0;43.0;0.0;40.0;35.0;0;37.05882352941177;6;32.0;1;17.0;39.0;0;39.94444444444444;18.0;33.0;42.0;1;48.0;36.56666666666667;2.0
81.0;51.0;409.0;53.0;68.0;57.0;0;20;67.0;32.357142857142854;30.0;2;33.0;28.0;3.0;36.0;38.0;1;28.441176470588236;3;31.5;2;8.0;26.0;5;34.55555555555556;15.0;36.0;30.0;1;42.0;36.93333333333333;2.0
78.0;62.0;480.0;90.0;57.0;56.0;0;7;63.0;35.57142857142857;28.5;2;47.0;32.0;4.0;39.0;36.0;1;30.0;3;28.5;2;8.0;28.0;5;35.0;18.0;34.0;32.0;1;45.0;26.333333333333332;1.0
74.79;83.24;477.01;67.16;68.41;73.09;0;16;58.33;41.57142857142857;38.0;2;45.0;44.0;0.0;40.0;38.0;0;40.411764705882355;6;37.0;1;17.0;46.0;0;34.833333333333336;16.0;31.0;37.0;1;45.0;39.13333333333333;2.0
73.0;62.0;456.0;74.0;60.0;57.0;0;19;67.0;38.285714285714285;35.0;2;43.0;37.0;0.0;39.0;35.0;0;39.23529411764706;6;33.0;1;17.0;38.0;0;38.72222222222222;18.0;32.0;39.0;1;49.0;37.4;2.0
73.0;60.0;451.0;64.0;55.0;61.0;0;11;57.0;36.357142857142854;36.0;2;30.0;38.0;0.0;41.0;34.0;0;34.970588235294116;5;33.0;2;14.0;41.0;2;37.666666666666664;18.0;34.0;30.0;1;46.0;41.666666666666664;3.0
73.0;67.0;440.0;60.0;80.0;62.0;0;13;75.0;36.285714285714285;30.5;2;36.0;39.0;0.0;41.0;34.0;0;37.8235294117647;6;31.0;1;17.0;35.0;0;35.083333333333336;15.0;40.0;27.5;1;50.0;32.86666666666667;2.0
77.0;64.0;427.0;72.0;51.0;68.0;0;11;46.0;33.0;26.5;2;43.0;29.0;7.0;36.0;38.0;2;31.441176471176473;5;31.5;2;14.0;33.0;3;33.55555555555556;12.0;29.5;33.0;2;46.0;29.244444444000003;1.0
91.0;60.0;437.0;50.0;51.0;62.0;1;20;60.0;37.464285714285715;29.5;2;47.0;36.0;4.0;41.0;42.0;1;35.588235294117645;6;32.0;1;17.0;35.0;0;36.44444444444444;18.0;36.0;36.0;1;39.0;35.8;2.0
78.0;52.0;411.0;66.0;89.0;52.0;1;10;57.0;38.285714285714285;30.0;2;48.0;36.0;0.0;43.0;39.0;0;33.76470588235294;6;32.0;2;17.0;35.0;2;36.166666666666664;18.0;39.0;30.0;1;47.0;30.733333333333334;2.0
76.0;55.0;436.0;55.0;50.0;63.0;0;19;63.0;42.0;36.0;2;50.0;43.0;0.0;44.0;36.0;0;37.411764705882355;6;34.0;1;17.0;39.0;0;27.833333333333332;9.0;30.0;42.0;1;16.0;19.307692307692307;1.0
76.0;62.0;437.0;52.0;75.0;69.0;0;11;68.0;32.25;26.0;2;37.0;30.5;4.0;36.0;42.0;1;29.0;2;29.5;2;5.0;28.5;4;35.361111111111114;15.0;32.0;28.5;1;40.0;29.166666666666668;1.0
65.0;54.0;439.0;55.0;65.0;59.0;0;10;78.0;34.07142857142857;30.0;2;37.0;30.0;0.0;39.0;39.0;0;35.23529411764706;6;32.0;1;17.0;37.0;1;34.80555555555556;15.0;33.0;32.0;1;43.0;35.86666666666667;2.0
64.0;60.0;442.0;61.0;53.0;63.0;0;20;57.0;36.42857142857143;36.0;2;39.0;33.0;0.0;37.0;40.0;0;31.764705882352942;4;26.0;2;11.0;34.0;2;31.36111111111111;12.0;23.0;34.0;2;45.0;34.46666666666667;2.0
68.62;58.69;397.99;70.27;58.59;47.62;0;16;54.48;36.42857142857143;37.0;2;33.0;38.0;0.0;37.0;33.0;0;31.1;4;29.5;2;12.0;31.0;1;28.083333333333332;16.0;32.0;30.0;2;39.0;26.727272727272727;1.0
67.0;64.0;421.0;65.0;68.0;71.0;0;20;55.0;39.142857142857146;35.0;2;39.0;39.0;0.0;46.0;43.0;0;38.294117647058826;6;34.0;1;17.0;40.0;0;32.97222222222222;15.0;32.0;30.0;1;50.0;40.5;3.0
73.0;62.0;418.0;59.0;77.0;52.0;0;16;55.0;31.357142857142858;32.0;2;26.0;30.0;3.0;40.0;30.0;1;33.882352940588234;4;30.0;1;11.0;32.5;3;31.444444444444443;12.0;33.0;24.5;1;43.0;32.599999999333335;2.0
79.0;57.0;406.0;58.0;56.0;58.0;0;16;58.0;42.0;38.0;2;46.0;40.0;0.0;46.0;40.0;0;41.705882352941174;6;43.0;1;17.0;42.0;0;40.611111111111114;18.0;46.0;43.0;1;35.0;42.2;3.0
74.0;52.0;386.0;66.0;43.0;46.0;0;18;54.0;32.90476190571429;26.66666667;2;37.0;31.0;4.0;38.0;40.0;1;30.941176470588236;5;30.0;1;14.0;33.0;1;34.97222222222222;12.0;38.0;28.0;1;44.0;35.13333333333333;2.0
73.0;52.0;409.0;60.0;48.0;59.0;0;12;57.0;35.214285714285715;37.0;2;30.0;33.0;0.0;41.0;31.0;0;30.088235294705882;4;30.0;1;11.0;32.0;2;29.194444443888887;6.0;35.0;23.0;1;42.0;34.43333333333333;2.0
