NOTA_STG;PROMEDIO_SEIS;NOTA_C_UNO;NOTA_FDS;PROMEDIO_OCHO;NOTA_ELECPOT;NOTA_INSIND;NOTA_SISDIN;NAP_OCHO;NOTA_INGECO;NOTA_TFM;NOTA_VARCOM;NOTA_TELEC_UNO;NAC_OCHO;NOTA_TELEMA_UNO;VECES_STG;CON_MAT_ICFES;NCA_OCHO;NCC_OCHO;PROMEDIO_SIETE;PROMEDIO_TRES;CAR_OCHO;NOTA_COMDIG;NOTAS_BDATOS;NCP_OCHO;NAA_OCHO;NOTA_BIOING_UNO;NCC_SIETE;EPA_OCHO;VECES_INSIND;VECES_BDATOS;VECES_TELEC_UNO;VECES_INGECO;VECES_C_UNO;VECES_BIOING_UNO;VECES_TELEMA_UNO;CREDITOS_STG;CREDITOS_BIOING_UNO;CREDITOS_C_UNO;CREDITOS_INGECO;CREDITOS_TELEC_UNO;CREDITOS_BDATOS;CREDITOS_TELEMA_UNO;CREDITOS_INSIND;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
44.0;40.28125;44.0;43.0;43.25;37.0;48.0;42.0;0;43.0;45.0;45.0;42.0;7;32.0;1;75.0;16.0;16.0;40.4;35.138888888888886;0;43.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.785714285714285
50.0;40.34375;48.0;35.0;46.3125;45.0;46.0;43.0;0;45.0;36.0;35.0;47.0;7;41.0;1;63.0;16.0;16.0;43.333333333333336;36.94444444444444;0;42.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.357142857142854
50.0;41.4375;48.0;43.0;46.125;44.0;46.0;43.0;0;46.0;34.0;48.0;44.0;7;43.0;1;85.0;16.0;16.0;44.0;39.44444444444444;0;44.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.07142857142857
44.0;41.875;35.0;40.0;36.75;33.0;32.0;39.0;0;38.0;33.0;29.0;37.0;7;30.0;1;76.0;16.0;16.0;39.06666666666667;34.583333333333336;0;40.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.45454545454545
47.0;41.78125;43.0;32.0;42.75;39.0;48.0;31.0;0;37.0;37.0;28.5;36.0;7;43.0;1;76.0;16.0;16.0;38.2;38.05555555555556;0;35.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.90909090909091
43.0;39.25;35.0;40.0;38.6875;30.0;35.0;35.0;0;45.0;37.0;27.0;40.0;7;30.0;1;85.0;16.0;16.0;36.266666666666666;33.0;0;40.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.90909090909091
44.0;38.4375;47.0;36.0;42.5625;39.0;41.0;44.0;0;46.0;47.0;43.0;39.0;7;39.0;1;75.0;16.0;16.0;42.4;40.05555555555556;0;41.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.142857142857146
39.0;36.28125;36.0;37.0;41.875;31.0;39.0;42.0;0;43.0;31.0;32.0;46.0;7;43.0;1;69.0;16.0;16.0;35.13333333333333;35.30555555555556;0;38.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.0
49.0;38.5;31.0;44.0;37.25;24.66666667;34.0;32.0;0;36.0;30.0;20.5;42.0;7;33.0;1;75.0;16.0;16.0;35.933333334000004;32.80555555555556;0;34.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.714285714285715
45.0;40.0;45.0;45.0;41.3125;36.0;41.0;42.0;0;43.0;47.0;33.0;38.0;7;35.0;1;76.0;16.0;16.0;40.333333333333336;35.0;0;42.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.833333333333336
45.0;40.125;44.0;31.0;40.3125;33.0;33.0;35.0;0;35.0;31.0;29.0;41.0;7;44.0;1;68.0;16.0;16.0;36.6;32.25;0;37.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.5
45.0;39.375;43.0;38.0;44.4375;39.0;48.0;38.0;0;40.0;32.0;35.0;43.0;7;44.0;1;63.0;16.0;16.0;40.06666666666667;39.27777777777778;0;42.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.857142857142854
43.0;38.125;43.0;32.0;40.4375;34.0;35.0;40.0;0;42.0;43.0;33.0;40.0;7;35.0;1;75.0;16.0;16.0;38.86666666666667;38.166666666666664;0;45.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
39.0;36.40625;31.5;30.0;35.59375;30.0;32.0;32.0;0;38.0;27.33333333;32.0;34.0;7;33.0;1;76.0;16.0;16.0;32.666666666666664;32.94444444444444;1;34.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;2.0;34.72727272727273
46.0;30.125;37.0;30.0;35.5;30.0;30.0;28.5;0;30.0;29.5;32.0;37.0;7;31.0;1;86.0;16.0;16.0;34.86666666666667;34.111111111666666;1;36.0;0.0;0.0;7;44.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.666666666666664
43.0;37.625;34.0;22.5;38.0625;37.0;35.0;40.0;0;42.0;35.0;31.0;37.0;7;34.0;1;60.0;16.0;16.0;36.266666666666666;35.611111111111114;0;39.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.75
40.0;43.3125;33.0;43.0;39.625;35.0;39.0;38.0;0;34.0;30.5;28.5;40.0;7;49.0;1;75.0;16.0;16.0;38.266666666666666;36.0;0;40.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.07142857142857
27.5;36.3125;35.0;25.5;34.3125;28.0;27.5;30.0;2;37.0;33.0;31.0;34.0;7;33.0;2;63.0;12.0;16.0;31.066666666666666;29.972222222777777;3;36.0;0.0;4.0;5;46.0;15.0;2;2;0;2;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.95454545454545
47.0;40.125;44.0;20.0;40.6875;35.0;34.0;33.0;0;40.0;30.0;34.5;40.0;7;37.0;1;59.0;16.0;16.0;34.13333333333333;33.72222222222222;0;39.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.54545454545455
48.0;39.1875;45.0;43.0;41.8125;42.0;40.0;37.0;0;40.0;31.0;37.0;42.0;7;36.0;1;69.0;16.0;16.0;41.06666666666667;37.611111111111114;0;43.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.333333333333336
49.0;39.375;43.0;23.0;42.875;38.0;39.0;39.0;0;39.0;45.0;43.0;43.0;7;44.0;1;76.0;16.0;16.0;37.333333333333336;39.55555555555556;0;42.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.18181818181818
44.0;39.34375;34.0;34.0;40.8125;36.0;42.0;36.0;0;41.0;44.0;29.5;41.0;7;42.0;1;86.0;16.0;16.0;35.666666666666664;38.94444444444444;0;40.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.333333333333336
50.0;42.0625;43.0;46.0;44.375;38.0;45.0;39.0;0;42.0;32.0;42.0;44.0;7;42.0;1;76.0;16.0;16.0;42.266666666666666;36.05555555555556;0;44.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.72727272727273
50.0;41.5625;47.0;34.0;45.125;40.0;45.0;42.0;0;36.0;48.0;39.0;46.0;7;46.0;1;76.0;16.0;16.0;38.733333333333334;38.333333333333336;0;41.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.333333333333336
40.0;41.0;47.0;43.0;42.5;37.0;40.0;31.0;0;35.0;30.0;29.33333333;41.0;7;46.0;1;68.0;16.0;16.0;39.6;34.05555555555556;0;38.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.0
39.0;37.4375;36.0;35.0;35.875;32.0;32.0;37.0;0;30.0;34.0;32.0;39.0;7;30.0;1;86.0;16.0;16.0;37.333333333333336;34.611111111111114;0;37.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.72727272727273
43.0;35.21875;35.0;27.0;36.125;31.5;30.0;28.5;0;39.0;29.5;31.0;36.0;7;31.0;1;69.0;16.0;16.0;32.1;34.5;0;30.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.142857142857146
42.0;41.46875;37.0;37.0;35.9375;29.0;30.0;38.0;0;32.0;30.0;25.5;38.0;7;31.0;1;63.0;16.0;16.0;34.06666666666667;32.083333333333336;0;32.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.25
45.0;39.875;48.0;43.0;45.875;36.0;46.0;41.0;0;45.0;31.0;40.0;43.0;7;47.0;1;81.17;16.0;16.0;40.6;38.888888888888886;0;41.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.857142857142854
48.0;40.1875;48.0;44.0;44.25;34.0;41.0;43.0;0;45.0;48.0;33.0;43.0;7;39.0;1;75.0;16.0;16.0;41.666666666666664;36.69444444444444;0;40.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.857142857142854
38.0;32.75;45.0;17.5;37.0625;30.0;31.0;35.0;0;38.0;30.0;39.0;31.0;7;32.0;1;63.0;16.0;16.0;32.8;39.27777777777778;1;34.0;0.0;0.0;7;47.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.45454545454545
43.0;38.0;30.0;35.0;34.8125;30.0;30.0;31.0;0;34.0;32.0;30.0;32.0;7;40.0;1;76.0;16.0;16.0;34.86666666666667;33.47222222222222;0;35.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.63636363636363
33.0;40.03125;44.0;28.0;41.75;34.0;39.0;37.0;0;46.0;47.0;38.0;40.0;7;43.0;1;55.0;16.0;16.0;36.13333333333333;34.138888888888886;0;36.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.81818181818182
50.0;42.59375;31.5;30.0;40.34375;32.0;36.0;33.0;0;45.0;31.0;23.5;45.0;7;37.0;1;60.6;16.0;16.0;34.0;33.44444444444444;1;37.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;4.0;48.18181818181818
36.0;37.78125;41.0;36.0;39.25;32.0;35.0;38.0;0;44.0;24.5;32.33333333;38.0;7;39.0;1;84.0;16.0;16.0;36.333333333333336;34.888888888888886;0;34.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.54545454545455
48.0;39.875;35.0;34.0;42.0;37.0;37.0;34.0;0;43.0;47.0;26.5;48.0;7;41.0;1;89.0;16.0;16.0;38.4;39.44444444444444;0;38.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.0
45.0;40.0625;30.0;33.0;40.4375;32.0;34.0;41.0;0;45.0;30.0;30.0;46.0;7;43.0;1;74.0;16.0;16.0;38.2;34.166666666666664;0;42.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;40.0
45.0;33.59375;34.0;30.0;36.46875;34.0;31.5;32.0;0;37.0;17.0;27.0;36.0;7;33.0;1;100.0;16.0;16.0;34.46666666666667;29.694444444444443;1;38.0;0.0;0.0;7;47.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.357142857142854
0.0;38.291666666666664;0.0;36.0;28.4;23.5;0.0;12.0;1;26.0;32.0;17.33333333;30.0;2;0.0;0;65.0;3.0;5.0;28.884615384615383;34.638888888888886;1;37.0;0.0;2.0;1;0.0;13.0;1;0;0;1;2;0;0;0;1;2;3;2;3;2;2;3;1.0;8.125
48.0;39.0625;30.0;43.0;36.6875;32.5;31.0;33.0;0;33.0;30.0;31.0;40.0;7;37.0;1;79.0;16.0;16.0;37.233333333333334;35.388888888888886;1;42.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;4.0;46.18181818181818
34.0;34.6875;33.0;33.0;35.75;36.0;36.0;30.0;0;36.0;31.0;27.0;33.0;7;36.0;1;68.0;16.0;16.0;35.46666666666667;36.94444444444444;0;35.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;40.0
0.0;22.153846153076923;0.0;31.0;34.0;31.0;26.0;13.5;1;35.0;20.0;32.0;36.0;5;32.0;0;78.55;9.0;12.0;30.53846153846154;32.5;1;35.0;0.0;3.0;4;44.0;13.0;2;2;0;1;1;0;1;1;1;2;3;2;3;2;2;3;1.0;15.0
33.0;34.96875;32.0;35.0;33.1875;31.0;32.0;31.0;0;32.0;25.5;28.0;30.0;7;32.0;1;65.0;16.0;16.0;32.733333333333334;35.166666666666664;0;38.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.285714285714285
47.0;40.25;43.0;40.0;44.9375;38.0;47.0;38.0;0;43.0;31.0;36.0;44.0;7;44.0;1;79.0;16.0;16.0;39.733333333333334;40.666666666666664;0;40.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.333333333333336
43.0;36.75;36.0;36.0;34.3125;30.0;30.0;32.0;0;30.0;31.0;25.33333333;32.0;7;32.0;1;72.55;16.0;16.0;32.17777777733333;32.25;0;31.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;27.666666666666668
45.0;37.75;38.0;37.0;38.25;33.0;36.0;39.0;0;33.0;33.0;26.0;39.0;7;34.0;1;60.0;16.0;16.0;35.93333333333333;35.111111111111114;0;30.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.81818181818182
40.0;35.6875;32.0;41.0;40.5;30.0;38.0;40.0;0;42.0;32.33333333;33.0;44.0;7;44.0;1;79.0;16.0;16.0;35.733333333333334;31.86111111111111;1;39.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;2.0;37.5
45.0;41.875;35.0;38.0;40.375;37.0;37.0;38.0;0;45.0;36.0;28.5;37.0;7;44.0;1;74.0;16.0;16.0;38.86666666666667;34.0;0;39.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.142857142857146
45.0;42.75;31.0;43.0;40.4375;40.0;39.0;40.0;0;44.0;34.0;37.0;42.0;7;41.0;1;75.0;16.0;16.0;42.86666666666667;39.27777777777778;0;49.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
48.0;43.3125;30.0;43.0;37.875;30.0;34.0;33.0;0;33.0;35.0;33.0;42.0;7;39.0;1;64.0;16.0;16.0;36.6;32.80555555555556;0;40.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.72727272727273
46.0;44.9375;41.0;37.0;41.125;45.0;40.0;35.0;0;36.0;31.0;32.0;43.0;7;42.0;1;69.0;16.0;16.0;41.2;32.77777777777778;0;43.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.27272727272727
40.0;33.46875;39.0;32.0;38.1875;27.0;32.0;33.0;0;38.0;34.0;28.66666667;38.0;7;35.0;1;65.0;16.0;16.0;34.13333333333333;38.05555555555556;0;35.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.45454545454545
42.0;37.9375;30.5;35.0;35.65625;23.0;33.0;32.0;0;35.0;39.0;21.5;36.0;7;36.0;1;75.0;16.0;16.0;33.0;33.083333333333336;1;34.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;2.0;38.0
40.0;39.09375;39.0;36.0;36.6875;33.5;31.0;33.0;0;36.0;19.0;28.66666667;35.0;7;37.0;1;81.33;16.0;16.0;33.56666666666667;34.97222222222222;0;31.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.09090909090909
48.0;42.125;34.0;35.0;39.6875;31.0;37.0;35.0;0;38.0;39.0;24.0;42.0;7;39.0;1;74.0;16.0;16.0;36.53333333333333;32.138888888888886;0;42.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.5
47.0;38.0;36.0;32.0;36.71875;32.0;30.5;39.0;0;35.0;38.0;27.0;39.0;7;30.0;1;64.0;16.0;16.0;37.2;36.666666666666664;1;43.0;0.0;0.0;7;47.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.142857142857146
0.0;37.84615384615385;10.0;34.0;30.583333333333332;30.0;0.0;30.0;1;33.0;29.66666667;33.0;41.0;5;37.0;0;70.78;9.0;12.0;32.666666666666664;31.25;0;32.0;0.0;3.0;4;37.0;15.0;2;0;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;29.09090909090909
43.0;38.03125;35.0;46.0;35.875;39.0;42.0;36.0;0;30.0;32.0;39.0;32.0;7;36.0;1;69.0;16.0;16.0;40.0;38.388888888888886;2;38.0;0.0;0.0;7;36.0;15.0;2;1;0;2;1;1;2;1;1;2;3;2;3;2;2;3;3.0;40.54545454545455
46.0;39.4375;34.0;45.0;36.75;38.0;42.0;36.0;0;35.0;33.0;32.0;30.0;7;32.0;1;59.0;16.0;16.0;40.46666666666667;35.861111111111114;0;38.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.5
44.0;39.375;35.0;38.0;36.8125;30.0;33.0;32.0;0;35.0;35.0;33.0;33.0;7;37.0;1;59.0;16.0;16.0;32.53333333333333;33.52777777777778;0;32.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.09090909090909
45.0;41.1875;44.0;46.0;44.625;33.0;41.0;40.0;0;47.0;38.0;36.0;44.0;7;46.0;1;71.0;16.0;16.0;40.6;36.666666666666664;0;49.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.0
45.0;36.5625;35.0;40.0;37.0625;28.5;32.0;35.0;0;36.0;42.0;23.5;41.0;7;30.0;1;64.0;16.0;16.0;35.03333333333333;32.91666666722222;0;33.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.81818181818182
42.0;37.5625;36.0;32.0;35.9375;31.0;30.0;35.0;0;37.0;35.0;27.5;31.0;7;38.0;1;65.0;16.0;16.0;35.0;34.916666666666664;0;42.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.92857142857143
3.0;29.609375;25.0;27.0;30.692307692307693;27.0;0.0;31.0;2;36.0;27.0;21.66666667;37.0;6;31.0;1;68.0;9.0;13.0;32.46153846153846;34.75;0;37.0;0.0;4.0;4;38.0;13.0;2;0;0;1;1;1;1;1;1;2;3;2;3;2;2;3;1.0;24.0
40.0;35.937499999375;31.0;30.0;35.65625;29.0;30.5;32.0;0;45.0;29.5;28.0;34.0;7;36.0;1;65.0;16.0;16.0;34.333333333333336;35.47222222222222;1;34.0;0.0;0.0;7;41.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.0
48.0;42.6875;43.0;46.0;46.1875;39.0;47.0;41.0;0;44.0;34.0;30.0;47.0;7;48.0;1;60.0;16.0;16.0;41.4;37.47222222222222;0;49.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.72727272727273
45.0;35.625;45.0;40.0;41.8125;36.0;32.0;37.0;0;40.0;30.0;34.0;45.0;7;42.0;1;75.0;16.0;16.0;36.93333333333333;35.916666666666664;0;42.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;45.0
47.0;40.75;31.0;47.0;38.0625;31.0;34.0;38.0;0;34.0;31.0;30.0;41.0;7;40.0;1;62.0;16.0;16.0;38.46666666666667;36.5;0;40.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.72727272727273
46.0;36.25;31.0;32.0;34.500000000625;28.5;23.66666667;37.0;1;35.0;32.0;37.0;42.0;7;31.0;1;63.0;13.0;16.0;34.63333333333333;36.75000000055556;1;38.0;0.0;3.0;6;42.0;15.0;2;3;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.642857142857146
46.0;41.75;34.0;46.0;41.625;45.0;36.0;34.0;0;41.0;38.0;37.0;50.0;7;41.0;1;63.0;16.0;16.0;43.733333333333334;41.27777777777778;0;49.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.333333333333336
43.0;41.3125;39.0;44.0;40.4375;41.0;42.0;32.0;0;41.0;35.0;30.0;39.0;7;34.0;1;91.0;16.0;16.0;40.666666666666664;43.888888888888886;0;42.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.09090909090909
42.0;42.4375;35.0;41.0;42.5625;35.0;43.0;37.0;0;46.0;31.0;31.0;47.0;7;42.0;1;97.0;16.0;16.0;41.266666666666666;33.861111111111114;0;42.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.63636363636363
43.0;38.78125;41.0;33.0;38.5;42.0;35.0;33.0;0;40.0;30.0;30.0;41.0;7;31.0;1;81.0;16.0;16.0;36.8;36.611111111111114;0;36.0;0.0;0.0;7;40.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.90909090909091
47.0;41.9375;40.0;39.0;43.625;40.0;41.0;39.0;0;44.0;38.0;39.0;44.0;7;47.0;1;91.0;16.0;16.0;40.13333333333333;41.166666666666664;0;40.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.25
41.0;41.8125;36.0;37.0;38.9375;36.0;43.0;31.0;0;37.0;34.0;31.5;37.0;7;34.0;1;74.0;16.0;16.0;36.266666666666666;36.55555555555556;0;38.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.214285714285715
40.0;41.625;34.0;41.0;40.375;37.0;39.0;40.0;0;41.0;38.0;33.0;43.0;7;42.0;1;96.0;16.0;16.0;38.6;40.22222222222222;0;37.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.785714285714285
45.0;40.625;38.0;30.0;39.625;35.0;35.0;36.0;0;43.0;31.0;25.33333333;44.0;7;34.0;1;91.0;16.0;16.0;38.333333333333336;37.333333333333336;0;35.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.5
45.0;43.25;39.0;47.0;44.1875;41.0;46.0;42.0;0;46.0;32.0;34.0;45.0;7;42.0;1;90.0;16.0;16.0;43.53333333333333;39.0;0;47.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;45.0
43.0;40.5;41.0;29.0;39.1875;31.0;35.0;38.0;0;36.0;31.0;29.66666667;44.0;7;36.0;1;76.0;16.0;16.0;34.86666666666667;38.22222222222222;0;36.0;0.0;0.0;7;40.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.92857142857143
45.0;41.75;38.0;41.0;40.4375;30.0;34.0;34.0;0;43.0;40.0;27.5;44.0;7;36.0;1;77.0;16.0;16.0;38.733333333333334;36.55555555555556;0;42.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.63636363636363
44.0;36.59375;20.0;31.0;33.92307692307692;30.0;0.0;30.0;1;38.0;31.0;30.0;37.0;6;30.0;1;69.0;10.0;13.0;31.57777777733333;32.416666666666664;0;31.0;0.0;3.0;5;45.0;15.0;2;0;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.357142857142854
42.0;43.25;39.0;44.0;43.125;45.0;48.0;33.0;0;47.0;32.0;31.0;35.0;7;47.0;1;85.0;16.0;16.0;41.666666666666664;39.333333333333336;0;41.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.27272727272727
45.0;42.5;41.0;37.0;37.75;33.0;36.0;35.0;0;38.0;32.0;35.0;30.0;7;34.0;1;85.0;16.0;16.0;35.6;37.388888888888886;0;32.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.27272727272727
35.0;30.96875;21.0;33.0;33.714285714285715;31.0;31.0;22.5;1;42.0;27.0;30.0;35.0;6;0.0;1;90.0;11.0;14.0;27.366666666666667;32.80555555555556;0;19.5;0.0;3.0;5;46.0;15.0;2;1;0;1;1;1;1;0;1;2;3;2;3;2;2;3;2.0;35.90909090909091
47.0;35.0625;40.0;43.0;41.375;39.0;37.0;38.0;0;42.0;29.5;21.66666667;46.0;7;32.0;1;90.0;16.0;16.0;40.666666666666664;33.916666666666664;0;40.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.357142857142854
31.0;30.428571428571427;24.5;32.0;32.09375;29.0;23.0;33.0;2;36.0;32.0;30.0;38.0;7;32.0;1;74.0;10.0;16.0;32.23076923076923;32.5;1;36.0;0.0;6.0;5;45.0;13.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;1.0;29.5
41.0;39.75;36.0;33.0;39.625;35.0;41.0;36.0;0;39.0;37.0;29.0;42.0;7;35.0;1;77.0;16.0;16.0;38.06666666666667;38.611111111111114;0;36.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
42.0;36.875;34.0;30.0;36.875;31.0;30.0;27.5;0;41.0;40.0;33.0;36.0;7;39.0;1;81.0;16.0;16.0;31.866666666666667;32.22222222222222;0;38.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.357142857142854
