NOTA_HISTORIA_COL;NOTA_ESTADISTICA;NOTA_CIBERNETICA_UNO;NOTA_INV_OP_DOS;NOTA_REDES_COM_UNO;NOTA_GI_UNO;VECES_HISTORIA_COL;VECES_CIBERNETICA_UNO;NOTA_CIENCIAS_COMP_DOS;VECES_REDES_COM_UNO;VECES_GI_UNO;VECES_ESTADISTICA;NOTA_MOD_PROG_DOS;VECES_CIENCIAS_COMP_DOS;VECES_INV_OP_DOS;CAR_CINCO;NOTA_METODOS_NUM;VECES_FISICA_TRES;NOTA_MOD_PROG_UNO;NOTA_PROB;NAC_CINCO;NOTA_ARQ_COMP;NOTA_CIENCIAS_COMP_UNO;NOTA_FISICA_TRES;NCA_CINCO;NCC_CINCO;NOTA_INV_OP_UNO;VECES_MOD_PROG_DOS;VECES_INV_OP_UNO;NCP_CINCO;NAA_CINCO;EPA_CINCO;NAP_CINCO;VECES_PROB;CREDITOS_ESTADISTICA;CREDITOS_HISTORIA_COL;CREDITOS_GI_UNO;CREDITOS_CIENCIAS_COMP_DOS;CREDITOS_INV_OP_DOS;CREDITOS_CIBERNETICA_UNO;CREDITOS_REDES_COM_UNO;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;RENDIMIENTO_SEIS;PROMEDIO_SEIS
45.0;32.0;44.0;40.0;48.0;50;1;1;31.0;1;1;1;36.0;1;1;2;45.0;1;35.0;34.0;7;34.0;33.5;34.0;19.0;19.0;30.0;2;1;0.0;7;2;0;1;3;2;3;3;3;2;2;38.72222222222222;33.68421052631579;37.111111111111114;3.0;40.72222222222222
19.0;34.0;32.0;32.0;32.0;50;2;1;38.0;1;1;1;32.0;1;1;1;42.0;1;38.0;38.0;7;33.0;30.0;30.0;19.0;19.0;37.0;2;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.55555555555556;32.10526315736842;35.27777777777778;2.0;34.888888888888886
19.5;34.0;5.0;31.0;18.5;50;2;2;32.0;2;1;1;42.0;1;1;0;38.0;1;39.0;38.0;7;37.0;35.0;32.0;19.0;19.0;38.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;42.888888888888886;40.578947368421055;34.0;1.0;29.27777777777778
21.0;34.0;7.0;0.0;31.0;0;1;1;0.0;1;0;1;49.0;0;0;0;39.0;1;48.0;22.0;5;43.0;34.0;19.0;8.0;14.0;0.0;1;0;6.0;3;2;2;1;3;2;3;3;3;2;2;37.44444444444444;34.6764705882353;34.857142857142854;1.0;24.444444444444443
0.0;30.0;0.0;0.0;0.0;0;0;0;0.0;0;0;1;0.0;0;0;0;45.0;1;38.0;0.0;2;0.0;40.0;30.0;6.0;6.0;0.0;0;0;0.0;2;2;0;0;3;2;3;3;3;2;2;40.77777777777778;35.61764705882353;39.888888888888886;1.0;30.0
42.0;35.0;42.0;45.0;40.0;49;1;1;38.0;1;1;1;48.0;1;1;1;44.0;2;49.0;37.0;7;38.0;37.0;35.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;39.77777777777778;34.44736842105263;37.333333333333336;3.0;41.611111111111114
43.0;46.0;42.0;45.0;30.0;43;1;1;40.0;1;1;1;48.0;1;1;0;42.0;1;48.0;40.0;7;38.0;37.0;30.0;19.0;19.0;33.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;38.77777777777778;34.5;37.94444444444444;3.0;41.77777777777778
43.0;34.0;32.0;33.0;35.0;50;1;1;36.0;1;1;1;30.0;1;1;1;35.0;1;35.5;38.0;7;37.0;39.0;37.0;19.0;19.0;39.0;2;1;0.0;7;2;0;1;3;2;3;3;3;2;2;38.27777777777778;32.28947368421053;33.47222222222222;2.0;37.72222222222222
1.333333333;33.0;40.0;32.0;41.0;50;3;1;30.0;1;1;1;37.0;1;1;0;35.0;0;38.0;31.0;5;36.0;34.0;0.0;14.0;14.0;43.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;37.666666666666664;30.970588235294116;31.892857142857142;2.0;33.314814814777776
34.0;32.0;35.0;44.0;46.0;43;1;1;35.5;1;1;1;36.0;2;1;1;38.0;1;43.0;25.66666667;7;39.0;31.0;35.0;16.0;19.0;43.0;1;1;3.0;6;2;1;3;3;2;3;3;3;2;2;40.166666666666664;33.921052631578945;33.916666666666664;2.0;38.52777777777778
43.0;42.0;41.0;45.0;40.0;50;1;1;39.0;1;1;1;49.0;1;1;0;44.0;1;44.0;34.0;7;40.0;30.0;36.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;36.5;33.28947368421053;34.22222222222222;3.0;43.111111111111114
34.0;40.0;40.0;42.0;22.5;44;1;1;27.0;2;1;1;25.5;2;1;2;38.0;1;33.0;32.0;7;35.0;33.0;32.0;16.0;19.0;35.0;2;1;3.0;6;2;1;1;3;2;3;3;3;2;2;34.44444444444444;33.37719298157895;34.888888888888886;2.0;36.22222222222222
38.0;35.0;36.0;42.0;35.0;49;1;1;41.0;1;1;1;44.0;1;1;1;38.0;1;40.0;32.5;7;38.0;37.0;39.0;19.0;19.0;41.0;1;1;0.0;7;2;0;2;3;2;3;3;3;2;2;36.0;33.705882352941174;35.312500000625;2.0;39.94444444444444
48.0;42.0;40.0;42.0;46.0;50;1;1;33.0;1;1;1;38.0;1;1;0;44.0;1;41.0;32.0;7;39.0;37.0;34.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.44444444444444;32.86842105263158;33.611111111111114;3.0;42.72222222222222
43.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;44.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;27.63888888888889;32.9;25.846153846153847;3.0;43.0
0.0;0.0;0.0;0.0;0.0;50;0;0;0.0;0;1;0;0.0;0;0;0;42.0;0;0.0;0.0;1;2.0;0.0;0.0;0.0;2.0;0.0;0;0;2.0;0;1;1;0;3;2;3;3;3;2;2;34.59375;32.75;25.454545454545453;4.0;50.0
19.0;40.0;42.0;36.0;39.0;0;3;1;25.5;1;0;1;36.0;2;1;1;42.0;3;33.0;31.0;6;41.0;32.0;20.66666667;14.0;17.0;35.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;32.30555555555556;33.78947368421053;35.416666666666664;2.0;33.63333333333333
48.0;38.0;34.0;43.0;46.0;50;1;1;45.0;1;1;1;34.0;1;1;3;43.0;1;37.0;26.66666667;7;30.0;20.5;34.0;13.0;19.0;42.0;2;1;6.0;5;2;2;3;3;2;3;3;3;2;2;34.55555555555556;34.31578947368421;36.80555555555556;3.0;43.55555555555556
42.0;24.0;0.0;42.0;6.0;0;1;0;0.0;2;0;2;0.0;0;1;0;43.0;0;13.66666667;33.0;2;0.0;0.0;0.0;6.0;6.0;43.0;0;1;0.0;2;2;0;1;3;2;3;3;3;2;2;32.166666666666664;31.874999999375;29.333333333888888;1.0;29.4
45.0;36.0;39.0;47.0;42.0;50;1;1;41.0;1;1;1;45.0;1;1;0;37.0;1;40.0;35.0;7;37.0;34.0;30.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.44444444444444;36.63157894736842;35.55555555611111;3.0;43.0
40.0;42.0;45.0;42.0;48.0;50;1;1;41.0;1;1;1;48.0;1;1;0;36.0;1;42.0;39.0;7;48.0;37.0;31.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;36.94444444444444;39.21052631578947;34.72222222222222;3.0;43.94444444444444
45.0;43.0;50.0;40.0;45.0;50;1;1;38.0;1;1;1;49.0;1;1;1;40.0;2;33.0;33.0;7;36.0;33.0;29.5;16.0;19.0;31.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;39.166666666666664;37.0;35.77777777777778;3.0;44.05555555555556
35.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;26.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;33.888888888888886;25.91176470588235;20.96153846153846;2.0;35.0
30.0;40.0;29.5;33.0;45.0;45;1;2;38.0;1;1;1;44.0;1;1;2;43.0;1;37.0;24.66666667;7;38.0;32.0;40.0;13.0;19.0;22.33333333;1;3;6.0;5;2;2;3;3;2;3;3;3;2;2;30.333333333888888;35.05263157894737;31.666666667222223;2.0;37.611111111111114
43.0;41.0;47.0;41.0;48.0;50;1;1;42.0;1;1;1;50.0;1;1;0;37.0;1;42.0;32.0;7;38.0;37.0;31.0;19.0;19.0;40.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.75;35.578947368421055;34.388888888888886;3.0;44.333333333333336
38.0;36.0;42.0;35.0;40.0;0;1;1;32.0;1;0;1;34.0;1;1;1;40.0;1;33.0;33.0;7;37.0;30.0;30.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.888888888888886;32.55555555555556;32.1875;2.0;36.6
44.0;34.0;22.0;34.0;12.5;46;1;2;0.0;2;1;1;23.5;0;1;1;41.0;0;29.33333333;30.0;5;0.0;35.0;0.0;11.0;14.0;34.0;2;1;3.0;4;2;1;1;3;2;3;3;3;2;2;27.499999999444444;35.684210525789474;27.694444445000002;2.0;33.266666666666666
44.0;28.0;34.0;36.0;45.0;50;1;1;38.0;1;1;2;36.0;1;1;0;37.0;1;36.0;30.0;6;39.0;30.0;32.0;17.0;17.0;38.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;31.77777777777778;34.36842105263158;35.166666666666664;2.0;39.0
44.0;40.0;35.0;38.0;44.0;45;1;1;39.0;1;1;1;39.0;1;1;1;42.0;0;36.0;37.0;6;37.0;31.0;0.0;13.0;16.0;29.0;1;2;3.0;5;2;1;1;3;2;3;3;3;2;2;26.88888888888889;29.552631579473683;32.19444444444444;3.0;40.666666666666664
39.0;30.0;43.0;45.0;49.0;50;1;1;40.0;1;1;1;47.0;1;1;0;43.0;1;44.0;30.0;7;41.0;32.0;39.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.44444444444444;36.76315789473684;34.888888888888886;3.0;42.05555555555556
35.0;31.0;36.0;42.0;34.0;45;1;1;36.0;1;1;1;38.0;1;1;1;43.0;2;34.0;30.0;7;40.0;33.0;28.5;16.0;19.0;33.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;37.111111111111114;35.78947368421053;32.22222222222222;2.0;37.333333333333336
42.0;41.0;45.0;45.0;30.5;50;1;1;36.0;2;1;1;34.0;1;1;0;32.0;1;42.0;36.0;7;38.0;35.0;40.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;37.611111111111114;38.18421052631579;38.44444444444444;3.0;41.72222222222222
34.0;34.0;45.0;44.0;35.0;50;1;1;36.0;1;1;1;37.0;1;1;0;47.0;1;40.0;33.0;7;34.0;40.0;40.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;30.333333333333332;38.28947368421053;36.916666666666664;2.0;40.0
48.0;40.0;45.0;45.0;49.0;50;1;1;45.0;1;1;1;47.0;1;1;0;44.0;1;40.0;43.0;7;45.0;41.0;40.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;45.611111111111114;43.36842105263158;40.22222222222222;4.0;45.77777777777778
0.0;35.0;41.0;37.0;40.0;50;0;1;45.0;1;1;1;50.0;1;1;0;34.5;0;31.0;30.0;5;38.0;33.0;0.0;14.0;14.0;30.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;35.05555555555556;37.078947368421055;25.78125;3.0;41.4375
42.0;34.0;37.0;40.0;32.0;36;1;1;44.0;1;1;1;38.0;1;1;1;37.0;2;34.0;31.0;7;43.0;30.0;31.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;31.833333333333332;34.31578947368421;33.72222222222222;2.0;38.0
48.0;0.0;49.0;50.0;50.0;50;1;1;48.0;1;1;0;50.0;1;1;0;48.0;1;41.0;47.0;6;50.0;45.0;43.0;17.0;17.0;48.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;45.111111111111114;45.10526315789474;45.388888888888886;4.0;49.2
45.0;35.0;43.0;44.0;45.0;45;1;1;44.0;1;1;1;48.0;1;1;1;40.0;2;39.0;33.0;7;43.0;38.0;29.5;16.0;19.0;48.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;39.05555555555556;40.8421052631579;40.55555555555556;3.0;42.77777777777778
44.0;22.0;45.0;47.0;44.0;0;1;1;37.0;1;0;2;43.0;1;1;1;37.0;1;39.0;30.0;7;33.0;32.0;33.0;16.0;19.0;23.5;1;2;3.0;6;2;1;1;3;2;3;3;3;2;2;32.22222222222222;35.76315789473684;37.94444444444444;2.0;38.93333333333333
28.0;37.0;40.0;34.0;18.66666667;0;2;1;30.0;3;0;1;33.0;1;1;1;33.0;1;27.0;32.0;6;34.0;27.0;37.0;14.0;17.0;30.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;35.333333333333336;32.973684210526315;33.583333333333336;2.0;31.755555555999997
36.0;44.0;49.0;45.0;26.0;40;1;1;38.0;2;1;1;38.0;1;1;0;31.0;1;33.0;39.0;7;41.0;34.0;40.0;19.0;19.0;37.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.27777777777778;34.68421052631579;33.97222222222222;3.0;40.166666666666664
45.0;46.0;49.0;48.0;44.0;50;1;1;49.0;1;1;1;50.0;1;1;0;40.0;1;47.0;46.0;7;47.0;42.0;41.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;44.55555555555556;44.63157894736842;43.27777777777778;4.0;47.5
46.0;33.0;0.0;47.0;41.0;41;1;0;40.0;1;1;1;34.0;1;1;0;42.0;0;45.0;34.0;5;39.0;35.0;0.0;14.0;14.0;41.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;34.125;32.44444444388889;32.406250000625;3.0;41.0625
39.0;34.0;30.0;36.0;31.0;50;1;1;38.0;1;1;1;41.0;1;1;1;41.0;2;30.0;36.0;7;39.0;30.0;27.0;16.0;19.0;30.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;25.694444444444443;30.10526315736842;31.833333333333332;2.0;37.44444444444444
33.0;31.0;40.0;40.0;33.0;41;1;1;35.0;1;1;1;34.0;2;1;1;30.0;2;35.0;32.0;7;39.0;30.0;25.5;16.0;19.0;38.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;34.333333333333336;36.588235294117645;33.83333333277778;2.0;36.27777777777778
45.0;38.0;45.0;46.0;41.0;50;1;1;34.0;1;1;1;47.0;1;1;0;31.0;1;39.0;40.0;7;41.0;37.0;34.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.29629629555556;37.421052631578945;37.916666666666664;3.0;42.55555555555556
37.0;45.0;49.0;50.0;46.0;50;1;1;48.0;1;1;1;50.0;1;1;0;50.0;1;47.0;38.0;7;45.0;42.0;41.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;46.388888888888886;45.473684210526315;41.111111111111114;4.0;46.833333333333336
45.0;35.0;49.0;46.0;49.0;50;1;1;48.0;1;1;1;49.0;1;1;0;42.0;1;48.0;34.0;7;45.0;38.0;33.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;41.44444444444444;39.68421052631579;40.27777777777778;4.0;45.72222222222222
39.0;38.0;40.0;45.0;44.0;45;1;1;39.0;1;1;1;50.0;1;1;1;33.0;1;32.0;42.0;7;40.0;30.5;41.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;30.055555555555557;37.31578947368421;33.05555555555556;3.0;41.5
45.0;34.0;33.0;39.0;44.0;0;1;1;34.0;1;0;1;28.5;1;1;3;42.0;0;32.0;22.5;6;43.0;34.0;0.0;10.0;16.0;32.0;2;1;6.0;4;2;2;2;3;2;3;3;3;2;2;29.055555555555557;33.263157895263156;31.777777778333334;2.0;37.666666666666664
49.0;33.0;39.0;46.0;39.0;41;1;1;35.0;1;1;1;49.0;1;1;0;42.0;1;37.0;30.0;7;38.0;36.0;40.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.19444444444444;32.578947367894735;37.55555555555556;2.0;39.94444444444444
43.0;44.0;49.0;45.0;41.0;50;1;1;48.0;1;1;1;49.0;1;1;0;42.0;1;46.0;47.0;7;44.0;38.0;41.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;39.44444444444444;38.05263157894737;37.166666666666664;4.0;45.94444444444444
30.5;36.0;30.0;33.0;37.0;41;2;1;30.0;1;1;1;36.0;1;1;1;32.0;0;40.0;35.0;6;38.0;27.5;0.0;13.0;16.0;30.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;30.194444444444443;31.236842105789474;28.805555555555557;2.0;34.166666666666664
28.0;36.0;39.0;41.0;39.0;0;2;1;41.0;1;0;1;31.0;1;1;0;42.0;1;44.0;35.0;7;35.0;36.0;38.0;19.0;19.0;31.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;26.444444444444443;32.44736842105263;31.583333333333332;2.0;37.733333333333334
47.0;40.0;50.0;45.0;46.0;50;1;1;44.0;1;1;1;50.0;1;1;0;32.0;1;34.0;32.0;7;37.0;44.0;39.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;36.166666666666664;34.71052631578947;37.22222222222222;4.0;45.72222222222222
48.0;35.0;50.0;50.0;48.0;50;1;1;45.0;1;1;1;50.0;1;1;0;34.0;1;40.0;36.0;7;44.0;35.0;32.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;39.333333333333336;37.63157894736842;36.083333333333336;4.0;46.22222222222222
46.0;35.0;40.0;46.0;38.0;50;1;1;47.0;1;1;1;50.0;1;1;0;33.0;1;44.0;33.0;7;35.0;36.0;30.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.94444444444444;34.526315789473685;35.0;3.0;43.44444444444444
38.0;44.0;47.0;42.0;43.0;50;1;1;47.0;1;1;1;47.0;1;1;0;42.0;1;32.0;39.0;7;40.0;30.0;32.0;19.0;19.0;32.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.5;35.578947368421055;34.111111110555555;3.0;44.72222222222222
42.0;33.0;49.0;44.0;46.0;50;1;1;43.0;1;1;1;50.0;1;1;0;32.0;1;40.0;34.0;7;44.0;41.0;32.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;40.72222222222222;35.44736842105263;36.916666666666664;3.0;43.55555555555556
39.0;40.0;41.0;40.0;41.0;45;1;1;39.0;1;1;1;45.0;1;1;0;42.0;1;28.5;32.0;7;36.0;36.0;43.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;28.092592593333332;40.68421052631579;36.25;3.0;40.77777777777778
39.0;30.0;41.0;43.0;31.0;45;1;1;36.0;1;1;1;50.0;1;1;0;43.0;1;34.0;35.0;7;43.0;30.0;38.0;19.0;19.0;40.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;36.611111111111114;37.89473684210526;34.666666666666664;2.0;38.0
39.0;44.0;49.0;44.0;45.0;50;1;1;50.0;1;1;1;49.0;1;1;0;41.0;1;33.0;37.0;7;41.0;34.0;44.0;19.0;19.0;36.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;37.55555555555556;35.23684210526316;37.72222222222222;4.0;46.111111111111114
45.0;49.0;46.0;46.0;45.0;50;1;1;49.0;1;1;1;50.0;1;1;0;42.0;1;47.0;50.0;7;44.0;45.0;46.0;19.0;19.0;44.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;42.833333333333336;44.94736842105263;44.72222222222222;4.0;47.44444444444444
40.0;36.0;34.0;38.0;42.0;45;1;1;32.0;1;1;1;42.0;1;1;0;29.5;1;32.0;30.0;7;36.0;43.0;34.0;19.0;19.0;31.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;28.38888888888889;35.81578947368421;36.94444444388889;2.0;38.05555555555556
42.0;38.0;46.0;47.0;44.0;50;1;1;46.0;1;1;1;50.0;1;1;0;38.0;1;46.0;47.0;7;42.0;41.0;33.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;45.666666666666664;43.68421052631579;40.111111111111114;3.0;44.833333333333336
46.0;44.0;43.0;45.0;47.0;50;1;1;49.0;1;1;1;48.0;1;1;0;43.0;1;42.0;40.0;7;46.0;40.0;45.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;39.111111111111114;41.05263157894737;41.166666666666664;4.0;46.44444444444444
42.0;45.0;49.0;46.0;43.0;50;1;1;49.0;1;1;1;50.0;1;1;0;44.0;1;47.0;50.0;7;44.0;41.0;46.0;19.0;19.0;44.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;42.666666666666664;45.78947368421053;45.94444444444444;4.0;46.55555555555556
33.0;42.0;36.0;41.0;38.0;50;1;1;44.0;1;1;1;46.0;1;1;0;41.0;1;37.0;33.0;7;40.0;32.0;39.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.111111111111114;36.73684210526316;34.333333333333336;3.0;41.388888888888886
33.0;34.0;49.0;39.0;30.0;50;1;1;46.0;1;1;1;39.0;1;1;0;41.0;1;30.0;38.0;7;40.0;30.0;30.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.666666666666664;40.31578947368421;35.08333333277778;3.0;40.611111111111114
45.0;46.0;43.0;45.0;47.0;50;1;1;47.0;1;1;1;49.0;1;1;0;43.0;1;44.0;36.0;7;41.0;39.0;31.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;37.166666666666664;37.8421052631579;39.05555555555556;4.0;46.333333333333336
47.0;36.0;44.0;41.0;42.0;0;1;1;42.0;1;0;1;47.0;1;1;0;41.0;1;32.0;50.0;7;42.0;33.0;35.0;19.0;19.0;38.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.27777777777778;37.5;34.888888888888886;3.0;41.53333333333333
45.0;41.0;49.0;45.0;50.0;50;1;1;47.0;1;1;1;48.0;1;1;0;41.0;1;40.0;40.0;7;39.0;34.0;43.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.55555555555556;35.1578947368421;38.388888888888886;4.0;46.5
39.0;41.0;38.0;42.0;32.0;41;1;1;41.0;1;1;1;33.0;1;1;0;31.0;1;44.0;39.0;7;30.0;35.0;35.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;31.77777777777778;37.8421052631579;35.833333333333336;2.0;39.611111111111114
25.5;45.0;36.0;40.0;49.0;50;2;1;39.0;1;1;1;43.0;1;1;1;44.0;1;39.0;45.0;7;45.0;32.0;37.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;36.72222222222222;36.94736842105263;35.25;3.0;41.27777777777778
32.0;36.0;42.0;40.0;41.0;50;1;1;38.0;1;1;1;46.0;1;1;0;42.0;1;38.0;35.0;7;37.0;40.0;38.0;19.0;19.0;40.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;36.0;38.94736842105263;39.888888888888886;3.0;40.111111111111114
42.0;39.0;42.0;44.0;45.0;50;1;1;44.0;1;1;1;50.0;1;1;0;42.0;1;39.0;35.0;7;39.0;39.0;35.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;31.77777777777778;39.68421052631579;38.666666666666664;3.0;43.833333333333336
38.0;41.0;42.0;44.0;36.0;50;1;1;44.0;1;1;1;34.0;1;1;0;42.0;1;41.0;38.0;7;42.0;30.0;40.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;36.72222222222222;43.473684210526315;38.0;3.0;42.72222222222222
43.0;46.0;48.0;41.0;38.0;50;1;1;31.5;1;1;1;38.0;2;1;0;41.0;1;46.0;38.0;7;41.0;46.0;36.0;19.0;19.0;36.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;37.94444444444444;40.26315789473684;33.72222222222222;3.0;42.416666666666664
45.0;42.0;42.0;44.0;45.0;50;1;1;44.0;1;1;1;50.0;1;1;0;33.0;1;32.0;35.0;7;41.0;37.0;36.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;40.55555555555556;39.473684210526315;37.166666666666664;3.0;44.666666666666664
30.0;30.0;33.0;45.0;30.0;41;1;1;45.0;1;1;1;46.0;1;1;1;42.0;0;32.0;32.0;6;39.0;44.0;0.0;13.0;16.0;29.5;1;2;3.0;5;2;1;1;3;2;3;3;3;2;2;27.666666666666668;37.94736842105263;32.180555555;2.0;37.166666666666664
31.0;39.0;39.0;41.0;41.0;49;1;1;35.0;1;1;1;47.0;1;1;1;33.0;1;46.0;33.0;7;36.0;33.0;32.0;19.0;19.0;32.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;28.72222222222222;33.78947368368421;31.02777777777778;2.0;39.666666666666664
36.0;35.0;37.0;40.0;30.5;50;2;1;30.0;2;1;1;44.0;1;1;0;40.0;1;36.0;33.0;7;37.0;30.0;43.0;19.0;19.0;33.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.44444444444444;39.00000000052631;35.44444444444444;2.0;37.333333333333336
37.0;33.0;42.0;42.0;39.0;50;1;1;39.0;1;1;1;48.0;1;1;2;42.0;2;42.0;36.0;7;40.0;34.0;29.5;16.0;19.0;30.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;35.833333333333336;38.921052631578945;34.55555555555556;3.0;40.44444444444444
48.0;36.0;44.0;41.0;44.0;50;1;1;38.0;1;1;1;48.0;1;1;0;32.0;1;45.0;31.0;7;42.0;33.0;30.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;29.0;35.10526315789474;33.111111111111114;3.0;42.611111111111114
40.0;39.0;44.0;41.0;39.0;45;1;1;36.0;1;1;1;34.0;1;1;0;42.0;1;41.0;42.0;7;34.0;36.0;33.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;28.52777777777778;33.78947368368421;34.111111111111114;3.0;40.5
49.0;40.0;38.0;40.0;45.0;50;1;1;42.0;1;1;1;49.0;1;1;0;44.0;1;34.0;33.0;7;40.0;38.0;36.0;19.0;19.0;38.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;37.166666666666664;37.0;35.71875;3.0;43.333333333333336
44.0;43.0;49.0;43.0;40.0;50;1;1;44.0;1;1;1;50.0;1;1;0;41.0;1;39.0;39.0;7;39.0;32.0;40.0;19.0;19.0;40.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.94444444444444;39.578947368421055;37.72222222222222;3.0;44.77777777777778
33.0;30.0;0.0;13.0;0.0;0;1;0;0.0;0;0;1;46.0;0;1;0;34.5;0;44.0;36.0;5;36.0;38.0;0.0;14.0;14.0;34.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;33.791666667499996;31.42105263157895;30.678571428571427;1.0;24.375
