NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES
1895;20;409.0;63.0;65.0;55.0;39.0;20;34.83333333333334;2;15;1;6;1;2;33.0;33.0;32.0;40.0;38.0;24.5;44.0;36.0;1;17;14;3;7;6;1;2;28.0;2;3;34.0;1;3;35.0;1;3;34.0;1;2;39.0;1;1;42.0;1;3;44.0;1;2;2;38.0
1898;20;282.0;66.0;0.0;54.0;56.0;5;29.69230769230769;3;13;9;3;3;11;25.5;27.5;26.0;35.0;37.0;42.0;0.0;29.93333333333333;2;15;9;6;6;4;2;1;23.0;2;3;21.66666666666667;3;3;32.0;1;3;35.0;1;2;32.0;1;1;39.0;1;3;0.0;0;2;2;36.71428571428572
2163;20;473.0;73.0;70.0;68.0;94.0;8;33.48717948717949;1;13;2;5;1;9;32.0;30.0;42.0;38.0;22.66666666666667;38.0;0.0;6.238095238095239;5;14;0;14;5;0;5;1;4.666666666666667;3;3;5.666666666666667;3;3;4.333333333333333;3;3;7.666666666666667;3;2;0.0;0;1;9.333333333333334;3;3;0.0;0;2;0;0.0
2167;20;416.0;75.0;66.0;51.0;75.0;10;34.73333333333333;0;15;0;7;0;2;32.0;39.0;32.0;39.0;35.0;30.0;40.0;31.9;2;15;9;6;6;4;2;2;24.5;2;3;25.0;3;3;32.0;1;3;33.0;1;2;39.0;1;1;43.0;1;3;0.0;0;2;2;39.85714285714285
36;21;482.52;75.27;61.41;55.99;57.13;20;31.53846153846154;0;13;0;6;0;1;30.0;30.0;30.0;40.0;30.0;40.0;0.0;29.375;3;12;6;6;4;2;2;1;35.0;2;3;20.0;4;3;27.5;2;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1;26.81818181818182
75;0;465.46;69.99;64.0;53.95;53.32;2;29.06666666666667;2;15;6;5;2;5;22.5;30.0;30.0;35.0;35.0;35.0;28.0;36.3125;0;16;16;0;6;6;0;2;35.0;1;3;35.0;1;3;30.0;1;3;42.0;1;2;0.0;0;1;35.0;1;3;46.0;1;2;2;34.4
972;21;441.0;76.0;59.0;58.0;63.0;20;21.30769230769231;0;13;9;3;3;9;14.0;22.0;10.0;36.0;35.0;41.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0;0.0
1059;20;454.97;70.78;57.16;69.49;71.98;20;37.6;0;15;0;7;0;5;32.0;47.0;30.0;38.0;43.0;42.0;43.0;37.41176470588236;0;17;17;0;7;7;0;2;36.0;1;3;30.0;1;3;36.0;1;3;33.0;1;2;41.0;1;1;49.0;1;3;38.0;1;2;3;41.77777777777778
38;20;462.28;65.16;64.0;53.95;57.13;20;35.13333333333333;0;15;0;7;0;5;30.0;40.0;35.0;40.0;30.0;40.0;41.0;36.875;0;16;16;0;6;6;0;2;30.0;1;3;45.0;1;3;35.0;1;3;30.0;1;2;0.0;0;1;40.0;1;3;40.0;1;2;2;37.06666666666667
49;21;471.41;75.27;61.41;53.95;47.21;20;20.0;0;9;9;0;4;10;20.0;0.0;20.0;15.0;0.0;25.0;0.0;15.0;0;3;0;3;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;0;0.0
184;20;448.69;62.82;66.74;67.71;40.88;20;25.55555555555556;0;9;4;3;1;10;15.0;0.0;30.0;40.0;0.0;40.0;0.0;26.25;0;4;3;1;2;1;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;15.0;1;1;30.0;1;3;0.0;0;2;0;0.0
1476;20;431.0;74.0;69.0;55.0;48.0;20;36.06666666666667;1;15;0;7;0;11;31.0;33.0;37.0;43.0;38.0;41.0;40.0;32.82222222222222;3;15;10;5;6;4;2;2;32.0;3;3;24.0;2;3;33.0;1;3;28.66666666666667;3;2;42.0;1;1;42.0;1;3;0.0;0;2;2;35.46875
1597;20;418.0;71.0;65.0;55.0;71.0;20;35.93333333333333;0;15;0;7;0;2;31.0;36.0;33.0;40.0;50.0;44.0;30.0;33.76666666666667;3;15;9;6;6;4;2;2;27.33333333333333;3;3;25.5;2;3;32.0;1;3;30.0;2;2;42.0;1;1;50.0;1;3;0.0;0;2;2;37.125
58;20;456.26;67.54;58.93;51.92;58.45;20;36.06666666666667;0;15;0;7;0;5;30.0;40.0;35.0;45.0;40.0;45.0;33.0;37.1875;0;16;16;0;6;6;0;2;35.0;1;3;30.0;1;3;35.0;1;3;35.0;1;2;0.0;0;1;45.0;1;3;45.0;1;2;2;37.4
64;20;480.59;65.25;65.89;63.27;53.56;20;38.0;0;15;0;7;0;5;35.0;50.0;30.0;40.0;40.0;40.0;40.0;33.4375;0;16;16;0;6;6;0;2;30.0;1;3;30.0;1;3;35.0;1;3;30.0;1;2;0.0;0;1;40.0;1;3;35.0;1;2;3;40.33333333333334
1172;20;374.0;52.0;55.0;51.0;43.0;11;25.80769230769231;2;13;5;4;2;9;30.0;17.5;11.5;38.0;39.0;30.0;0.0;6.75;0;12;0;12;4;0;4;1;2.0;1;3;5.0;1;3;9.0;1;3;0.0;0;2;0.0;0;1;11.0;1;3;0.0;0;2;0;0.0
65;0;480.49;72.55;51.73;62.54;67.6;1;38.0;0;15;0;7;0;5;30.0;40.0;35.0;45.0;45.0;40.0;45.0;35.5;2;16;16;0;6;6;0;2;32.5;2;3;32.5;2;3;30.0;1;3;35.0;1;2;0.0;0;1;45.0;1;3;39.0;1;2;2;39.86666666666667
1547;20;363.0;55.0;53.0;48.0;50.0;20;34.66666666666666;2;15;4;6;1;13;29.0;30.0;32.0;41.0;50.0;45.0;31.0;27.08823529411765;4;17;6;11;7;3;4;1;16.66666666666667;3;3;17.5;2;3;22.0;2;3;27.0;2;2;31.0;1;1;37.0;1;3;48.0;1;2;2;33.84375
73;20;411.24;50.54;44.26;58.09;43.48;20;28.65384615384615;2;13;7;4;2;1;20.0;30.0;27.5;40.0;35.0;40.0;0.0;28.61111111111111;2;9;3;6;3;1;2;1;23.33333333333333;3;3;0.0;0;3;27.5;2;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;2;37.5
150;20;413.87;39.38;58.68;55.53;0.0;18;29.66666666666667;1;15;2;6;1;1;30.0;15.0;30.0;35.0;30.0;40.0;35.0;28.54166666666667;2;12;6;6;4;2;2;1;30.0;1;3;27.5;2;3;16.66666666666667;3;3;0.0;0;2;0.0;0;1;40.0;1;3;0.0;0;2;1;20.0
695;20;401.25;65.63;50.64;53.19;45.84;20;16.0;3;13;10;2;4;9;12.0;30.0;9.666666666666666;30.0;14.0;13.0;0.0;2.0;0;6;0;6;2;0;2;1;4.0;1;3;0.0;0;3;0.0;1;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;2;40.0
917;20;364.77;58.13;49.32;53.95;47.21;8;30.46666666666667;4;15;8;4;3;4;24.0;32.0;22.33333333333333;35.0;40.0;25.0;45.0;37.0;0;1;1;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;37.0;1;1;0.0;0;3;0.0;0;2;0;0.0
1282;20;390.0;67.0;52.0;52.0;60.0;20;33.06666666666667;2;15;7;5;2;2;28.0;33.0;23.0;37.0;42.0;46.0;41.0;29.79411764705882;2;17;11;6;7;5;2;1;19.66666666666667;3;3;33.0;1;3;19.5;2;3;35.0;1;2;38.0;1;1;40.0;1;3;31.0;1;2;2;36.94444444444444
76;20;492.59;72.55;61.41;65.0;88.67;20;24.44444444444444;0;9;4;3;1;1;15.0;0.0;30.0;35.0;0.0;35.0;0.0;35.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;0;0.0
105;0;465.76;67.54;54.12;60.25;88.67;10;33.02222222222222;1;15;4;6;1;5;23.33333333333333;40.0;35.0;30.0;30.0;35.0;46.0;32.53125;1;16;13;3;6;5;1;2;35.0;1;3;35.0;1;3;27.5;2;3;30.0;1;2;0.0;0;1;30.0;1;3;39.0;1;2;2;35.73333333333333
163;20;414.12;65.16;58.93;55.99;42.2;6;32.0;2;15;6;5;2;5;25.0;25.0;30.0;30.0;50.0;40.0;35.0;34.6875;1;16;14;2;6;5;1;2;40.0;1;3;30.0;1;3;35.0;1;3;22.0;3;2;0.0;0;1;40.0;1;3;38.0;1;2;3;40.66666666666666
557;20;457.44;67.01;55.86;58.93;47.17;20;35.77777777777779;1;15;4;6;1;1;26.66666666666667;40.0;40.0;40.0;35.0;30.0;45.0;30.72549019607843;4;17;8;9;7;4;3;1;22.5;2;3;25.66666666666667;3;3;27.5;2;3;30.66666666666667;3;2;40.0;1;1;40.0;1;3;37.0;1;2;2;30.3125
980;20;418.0;85.0;65.0;55.0;50.0;20;34.26666666666667;1;15;2;6;1;5;35.0;28.0;30.0;36.0;41.0;38.0;36.0;33.91176470588236;2;17;12;5;7;5;2;2;26.5;2;3;30.0;1;3;31.0;1;3;29.5;2;2;38.0;1;1;41.0;1;3;47.0;1;2;2;39.22222222222222
86;21;449.22;69.99;61.41;55.99;58.45;20;32.08888888888889;2;15;4;6;1;5;23.33333333333333;30.0;30.0;35.0;45.0;45.0;34.0;32.75;2;16;10;6;6;4;2;2;26.66666666666667;3;3;25.0;2;3;40.0;1;3;32.0;1;2;0.0;0;1;35.0;1;3;40.0;1;2;2;33.2
123;20;458.59;67.77;53.97;59.24;49.6;20;32.93333333333333;1;15;4;6;1;5;22.5;35.0;35.0;35.0;35.0;40.0;42.0;32.65625;2;16;10;6;6;4;2;2;30.0;1;3;25.0;2;3;27.5;2;3;35.0;1;2;0.0;0;1;45.0;1;3;35.0;1;2;2;38.2
237;20;446.79;72.5;53.45;50.07;42.2;5;39.0;0;15;0;7;0;5;30.0;45.0;45.0;40.0;35.0;40.0;45.0;36.5625;0;16;16;0;6;6;0;2;35.0;1;3;30.0;1;3;35.0;1;3;35.0;1;2;0.0;0;1;45.0;1;3;40.0;1;2;3;41.13333333333333
353;20;457.45;65.16;56.51;62.54;53.32;20;33.40909090909091;1;11;3;4;1;1;30.0;45.0;27.5;35.0;0.0;40.0;0.0;24.11111111111111;3;15;7;8;6;3;3;1;15.25;4;3;14.75;4;3;30.0;1;3;23.33333333333333;3;2;45.0;1;1;30.0;1;3;0.0;0;2;2;35.0
452;20;480.94;64.24;50.58;63.98;72.32;20;38.86666666666667;0;15;0;7;0;5;35.0;45.0;30.0;40.0;40.0;45.0;49.0;37.76470588235294;0;17;17;0;7;7;0;2;30.0;1;3;45.0;1;3;40.0;1;3;30.0;1;2;40.0;1;1;45.0;1;3;31.0;1;2;2;38.55555555555556
471;20;453.88;73.57;55.86;50.78;72.32;20;35.13333333333333;1;15;4;6;1;5;25.0;40.0;35.0;40.0;40.0;40.0;41.0;37.64705882352941;0;17;17;0;7;7;0;2;35.0;1;3;45.0;1;3;30.0;1;3;35.0;1;2;35.0;1;1;45.0;1;3;35.0;1;2;2;34.375
583;20;452.32;62.82;69.69;55.99;58.45;20;38.0;1;15;0;7;0;5;32.5;40.0;40.0;45.0;40.0;35.0;40.0;39.88235294117647;0;17;17;0;7;7;0;2;45.0;1;3;38.0;1;3;40.0;1;3;34.0;1;2;40.0;1;1;43.0;1;3;36.0;1;2;2;34.88888888888889
755;20;480.92;78.36;69.98;63.2;62.94;20;29.66666666666667;2;15;7;5;2;9;22.5;40.0;18.33333333333333;40.0;41.0;30.0;34.0;24.2;2;10;4;6;4;2;2;1;10.33333333333333;3;3;24.33333333333333;3;3;36.0;1;3;0.0;0;2;30.0;1;1;0.0;0;3;0.0;0;2;1;27.5
824;20;430.36;66.56;61.79;59.89;48.42;20;35.0;1;15;0;7;0;5;30.5;40.0;34.0;33.0;39.0;32.0;39.0;33.47058823529412;2;17;13;4;7;5;2;2;35.0;1;3;18.0;2;3;34.0;1;3;39.0;1;2;19.0;3;1;49.0;1;3;32.0;1;2;2;39.61111111111111
983;20;436.0;76.0;59.0;55.0;71.0;20;34.26666666666667;2;15;7;5;2;5;29.0;33.0;26.0;37.0;44.0;37.0;46.0;37.85294117647059;1;17;17;0;7;7;0;2;30.0;1;3;41.0;1;3;36.5;2;3;42.0;1;2;41.0;1;1;40.0;1;3;38.0;1;2;2;39.0
1004;20;440.0;64.0;63.0;63.0;66.0;20;30.33333333333333;3;15;7;5;2;2;28.5;31.0;24.66666666666667;37.0;35.0;34.0;32.0;32.0;3;17;11;6;7;5;2;2;30.0;2;3;29.0;2;3;29.0;2;3;30.0;1;2;35.0;1;1;39.0;1;3;34.0;1;2;2;35.02777777777778
1005;20;430.0;75.0;60.0;68.0;50.0;20;35.6;1;15;0;7;0;5;32.0;33.0;36.0;40.0;36.0;30.0;45.0;33.26470588235294;3;17;11;6;7;5;2;2;31.5;2;3;20.0;2;3;28.33333333333333;3;3;31.0;1;2;38.0;1;1;46.0;1;3;44.0;1;2;2;37.94444444444444
1017;20;431.0;68.0;65.0;59.0;52.0;20;35.1;2;15;4;5;2;5;36.0;36.0;29.0;39.0;36.0;28.5;42.0;37.85294117647059;1;17;14;3;7;6;1;2;33.0;1;3;31.0;1;3;29.5;2;3;44.0;1;2;40.0;1;1;49.0;1;3;44.0;1;2;2;40.0
1186;20;459.0;80.0;61.0;60.0;51.0;20;37.2;0;15;0;7;0;2;30.0;45.0;30.0;39.0;42.0;45.0;45.0;35.58823529411764;1;17;17;0;7;7;0;2;32.0;1;3;30.0;1;3;41.0;1;3;30.0;1;2;46.0;1;1;38.0;2;3;38.0;1;2;2;36.72222222222222
1328;20;439.0;64.0;55.0;61.0;70.0;20;37.8;2;15;0;7;0;2;31.5;42.0;44.0;33.0;35.0;34.0;44.0;37.35294117647059;0;17;17;0;7;7;0;2;30.0;1;3;32.0;1;3;40.0;1;3;33.0;1;2;36.0;1;1;47.0;1;3;43.0;1;2;2;38.61111111111111
1368;20;422.0;67.0;57.0;61.0;59.0;10;29.2;2;15;5;5;2;9;14.0;39.0;30.0;39.0;40.0;29.0;33.0;11.27272727272727;0;11;0;11;4;0;4;1;10.0;1;3;0.0;0;3;15.0;1;3;5.0;1;2;0.0;0;1;13.0;1;3;0.0;0;2;0;0.0
1425;20;493.0;78.0;87.0;64.0;63.0;20;16.30769230769231;0;13;12;1;5;9;17.0;14.0;11.0;41.0;16.0;10.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0;0.0
1462;20;438.0;65.0;74.0;51.0;57.0;20;37.6;1;15;0;7;0;11;35.0;32.0;41.0;42.0;39.0;33.0;42.0;38.29411764705883;0;17;17;0;7;7;0;2;41.0;1;3;30.0;1;3;38.0;1;3;34.0;1;2;37.0;1;1;43.0;1;3;45.0;1;2;2;37.52777777777778
1464;20;447.0;68.0;70.0;57.0;59.0;20;17.81818181818182;0;11;11;0;5;9;14.0;18.0;0.0;20.0;15.0;0.0;27.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0;0.0
1503;20;408.0;68.0;80.0;55.0;57.0;20;20.92307692307692;3;13;9;2;4;9;13.5;18.0;38.0;42.0;13.0;0.0;0.0;7.5;0;6;0;6;2;0;2;1;0.0;0;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;0.0;1;3;0.0;0;2;0;0.0
1890;20;421.0;76.0;53.0;61.0;53.0;20;31.87179487179487;2;13;1;5;1;9;31.0;31.0;31.0;37.0;37.0;24.33333333333333;0.0;30.13333333333333;3;15;6;9;6;3;3;1;26.0;2;3;25.66666666666667;3;3;28.0;3;3;31.0;1;2;31.0;1;1;40.0;1;3;0.0;0;2;2;39.14285714285715
94;20;480.4;65.16;56.51;60.25;47.21;20;33.55555555555556;1;15;4;6;1;10;23.33333333333333;35.0;30.0;40.0;45.0;40.0;40.0;27.67857142857143;2;14;8;6;5;3;2;1;22.5;2;3;15.0;2;3;30.0;1;3;0.0;0;2;0.0;0;1;35.0;1;3;40.0;1;2;1;30.0
1426;20;484.0;78.0;87.0;62.0;54.0;20;15.38461538461539;0;13;13;0;6;9;19.0;14.0;8.0;17.0;20.0;15.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0;0.0
99;10;460.95;60.49;66.74;55.99;58.45;10;22.63636363636364;3;11;7;2;3;10;13.75;27.5;30.0;14.0;0.0;35.0;0.0;18.63333333333333;3;9;3;6;3;1;2;1;13.4;5;3;0.0;0;3;7.5;2;3;0.0;0;2;0.0;0;1;35.0;2;3;0.0;0;2;2;35.0
1381;20;399.0;77.0;54.0;58.0;59.0;20;32.23333333333333;2;15;5;5;2;2;26.0;38.0;30.0;39.0;41.0;24.5;34.0;37.94117647058823;0;17;17;0;7;7;0;2;33.0;1;3;36.0;1;3;35.0;1;3;40.0;1;2;37.0;1;1;42.0;1;3;45.0;1;2;2;36.72222222222222
2161;20;397.0;74.0;55.0;54.0;50.0;20;35.86666666666667;0;15;0;7;0;2;31.0;32.0;34.0;41.0;42.0;31.0;46.0;38.4;0;15;15;0;6;6;0;2;40.0;1;3;45.0;1;3;31.0;1;3;36.0;1;2;42.0;1;1;38.0;1;3;0.0;0;2;2;38.5
109;20;453.98;58.13;64.0;60.25;50.87;20;24.54545454545455;1;11;6;3;2;10;15.0;0.0;35.0;35.0;15.0;40.0;0.0;18.33333333333333;1;9;0;9;3;0;3;1;15.0;1;3;0.0;0;3;20.0;1;3;0.0;0;2;0.0;0;1;20.0;2;3;0.0;0;2;0;0.0
121;20;457.46;78.22;46.84;58.09;58.45;10;31.24444444444445;3;15;4;6;1;5;21.66666666666667;32.5;30.0;40.0;40.0;35.0;36.0;27.65625;3;16;7;9;6;3;3;1;25.0;2;3;25.0;2;3;30.0;1;3;30.0;1;2;0.0;0;1;27.5;2;3;30.0;1;2;1;29.1
124;20;440.62;58.13;61.41;51.92;49.65;13;29.61538461538462;1;13;4;5;1;10;17.5;0.0;30.0;35.0;35.0;40.0;40.0;30.0;1;6;3;3;2;1;1;2;0.0;0;3;0.0;0;3;25.0;1;3;0.0;0;2;0.0;0;1;35.0;2;3;0.0;0;2;0;0.0
447;20;421.91;53.2;58.93;60.25;39.54;8;15.0;0;11;11;0;5;1;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;20.0
1438;20;463.0;89.0;62.0;55.0;63.0;20;40.4;0;15;0;7;0;2;40.0;43.0;34.0;40.0;41.0;46.0;45.0;39.52941176470588;0;17;17;0;7;7;0;2;48.0;1;3;33.0;1;3;38.0;1;3;31.0;1;2;37.0;1;1;46.0;1;3;39.0;1;2;2;39.88888888888889
144;20;445.13;55.8;65.89;50.05;41.7;20;15.0;0;9;9;0;4;10;15.0;0.0;15.0;15.0;0.0;15.0;0.0;15.0;0;3;0;3;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;15.0;1;3;0.0;0;2;0;0.0
370;20;445.74;69.99;51.73;62.54;62.69;20;33.02222222222222;1;15;4;6;1;5;23.33333333333333;35.0;30.0;35.0;46.0;35.0;40.0;35.94117647058823;1;17;17;0;7;7;0;2;35.0;1;3;30.0;1;3;30.0;2;3;35.0;1;2;40.0;1;1;40.0;1;3;48.0;1;2;2;32.80555555555556
392;20;452.96;54.43;58.23;55.79;71.53;5;36.33333333333334;1;15;4;6;1;5;25.0;40.0;35.0;45.0;40.0;35.0;50.0;36.8235294117647;0;17;17;0;7;7;0;2;40.0;1;3;30.0;1;3;30.0;1;3;35.0;1;2;50.0;1;1;40.0;1;3;43.0;1;2;2;38.55555555555556
866;20;415.71;66.56;54.74;57.23;71.98;20;38.93333333333333;0;15;0;7;0;5;37.0;38.0;31.0;46.0;50.0;39.0;41.0;38.05882352941177;0;17;17;0;7;7;0;2;36.0;1;3;30.0;1;3;37.0;1;3;34.0;1;2;44.0;1;1;46.0;1;3;44.0;1;2;2;37.11111111111111
882;20;407.28;64.12;57.16;51.3;77.13;20;36.4;0;15;0;7;0;10;36.0;36.0;30.0;42.0;44.0;34.0;38.0;33.76470588235294;1;17;17;0;7;7;0;2;30.0;1;3;30.0;1;3;30.0;2;3;30.0;1;2;36.0;1;1;38.0;1;3;47.0;1;2;2;34.11111111111111
1196;20;433.0;97.0;53.0;59.0;77.0;20;32.9;1;15;3;6;1;2;30.0;38.0;27.5;35.0;36.0;44.0;32.0;37.64705882352941;0;17;17;0;7;7;0;2;30.0;1;3;31.0;1;3;37.0;1;3;33.0;1;2;45.0;1;1;47.0;1;3;47.0;1;2;2;38.72222222222222
1290;20;352.0;46.0;48.0;54.0;53.0;20;33.36666666666667;2;15;7;5;2;2;23.5;34.0;22.5;42.0;42.0;45.0;50.0;34.97058823529412;1;17;14;3;7;6;1;2;28.5;2;3;33.0;1;3;34.0;1;3;36.0;1;2;38.0;1;1;42.0;1;3;36.0;1;2;3;40.16666666666666
1624;20;384.0;74.0;74.0;53.0;74.0;20;32.73333333333333;1;15;3;6;1;2;30.0;32.0;27.0;37.0;37.0;41.0;37.0;38.47058823529412;0;17;17;0;7;7;0;2;41.0;1;3;31.0;1;3;31.0;1;3;33.0;1;2;47.0;1;1;44.0;1;3;50.0;1;2;3;40.4375
1653;20;429.0;60.0;62.0;62.0;77.0;20;38.16666666666666;1;15;0;7;0;2;39.0;32.0;34.5;39.0;39.0;32.0;50.0;37.6764705882353;1;17;17;0;7;7;0;2;35.0;1;3;31.5;2;3;35.0;1;3;33.0;1;2;45.0;1;1;45.0;1;3;45.0;1;2;3;40.05555555555556
1933;20;348.0;70.0;0.0;70.0;53.0;20;31.0;4;13;1;5;1;3;30.0;32.5;32.0;33.0;30.0;29.0;0.0;33.3;1;15;12;3;6;5;1;2;30.0;1;3;26.5;2;3;30.0;1;3;34.0;1;2;43.0;1;1;43.0;1;3;0.0;0;2;2;35.59375
147;20;453.44;62.82;58.93;53.95;54.57;8;27.43846153846154;2;13;7;4;2;10;14.8;0.0;27.5;30.0;35.0;45.0;35.0;32.21875;2;8;5;3;3;2;1;2;19.25;4;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;40.0;3;3;40.0;1;2;1;26.66666666666667
268;0;442.51;61.4;60.61;62.36;69.48;2;39.2;0;15;0;7;0;5;30.0;40.0;45.0;40.0;40.0;45.0;44.0;35.625;0;16;16;0;6;6;0;2;35.0;1;3;30.0;1;3;35.0;1;3;35.0;1;2;0.0;0;1;40.0;1;3;40.0;1;2;2;38.93333333333333
387;20;466.71;67.33;58.7;58.72;52.42;15;25.20238095238095;3;15;8;3;4;1;45.0;35.0;12.42857142857143;30.0;12.0;18.75;9.0;22.74725274725275;4;13;4;9;5;2;3;1;12.33333333333333;6;3;9.571428571428571;7;3;21.66666666666667;3;3;0.0;0;2;45.0;1;1;40.0;2;3;0.0;0;2;1;17.85714285714286
2365;0;398.0;63.0;72.0;54.0;48.0;10;37.13333333333333;2;15;3;6;1;2;33.5;38.0;29.0;42.0;45.0;40.0;44.0;37.29411764705883;0;17;17;0;7;7;0;2;40.0;1;3;30.0;1;3;37.0;1;3;30.0;1;2;34.0;1;1;49.0;1;3;36.0;1;2;2;38.8
149;20;444.16;69.99;54.12;47.79;62.69;20;31.83333333333333;2;15;7;5;2;1;20.0;40.0;27.5;35.0;40.0;40.0;40.0;15.65625;3;12;3;9;4;1;3;1;10.0;7;3;5.5;4;3;12.125;8;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1;21.25
792;20;492.33;74.62;60.57;66.77;73.68;20;38.2;0;15;0;7;0;5;40.0;35.0;35.0;40.0;39.0;30.0;45.0;36.64705882352941;3;17;14;3;7;6;1;2;29.0;2;3;37.0;1;3;34.0;2;3;34.5;2;2;42.0;1;1;42.0;1;3;43.0;1;2;2;39.88888888888889
152;20;493.16;75.27;58.93;74.54;111.94;8;36.81818181818182;0;11;0;5;0;1;30.0;0.0;40.0;35.0;0.0;40.0;45.0;40.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;40.0;1;3;0.0;0;2;0;0.0
249;20;453.25;65.16;58.93;58.09;64.23;20;39.66666666666666;1;15;4;6;1;5;27.5;40.0;45.0;40.0;50.0;40.0;45.0;36.0;0;16;16;0;6;6;0;2;35.0;1;3;35.0;1;3;30.0;1;3;38.0;1;2;0.0;0;1;40.0;1;3;40.0;1;2;2;36.73333333333333
250;20;461.41;60.49;58.93;53.95;65.86;20;38.26666666666667;0;15;0;7;0;5;35.0;40.0;35.0;35.0;40.0;40.0;47.0;37.8125;0;16;16;0;6;6;0;2;35.0;1;3;30.0;1;3;35.0;1;3;40.0;1;2;0.0;0;1;45.0;1;3;45.0;1;2;3;42.66666666666666
329;20;451.91;61.4;58.23;55.79;53.32;20;33.36666666666667;2;15;7;5;2;5;27.5;35.0;27.5;40.0;30.0;40.0;49.0;34.25;2;16;13;3;6;5;1;2;30.0;2;3;30.0;1;3;28.33333333333333;3;3;34.0;1;2;0.0;0;1;45.0;1;3;40.0;1;2;2;30.73333333333333
332;20;468.92;65.16;64.0;58.09;62.69;13;24.59047619047619;3;15;9;3;4;1;27.5;35.0;30.0;35.0;15.5;18.85714285714286;7.0;26.18333333333333;2;15;7;8;6;3;3;1;30.0;1;3;23.75;4;3;22.5;2;3;13.0;1;2;45.0;1;1;31.0;1;3;0.0;0;2;1;14.5
588;20;461.37;65.16;56.51;58.09;62.69;20;33.53333333333333;1;15;2;6;1;5;30.0;45.0;30.0;50.0;15.0;35.0;44.0;36.38235294117647;1;17;17;0;7;7;0;2;35.0;1;3;30.0;1;3;31.5;2;3;35.0;1;2;45.0;1;1;46.0;1;3;38.0;1;2;2;38.61111111111111
726;20;480.47;69.01;69.98;68.87;71.53;20;38.53333333333333;0;15;0;7;0;5;35.0;45.0;30.0;40.0;43.0;40.0;46.0;37.58823529411764;0;17;17;0;7;7;0;2;30.0;1;3;39.0;1;3;34.0;1;3;38.0;1;2;42.0;1;1;44.0;1;3;40.0;1;2;2;37.77777777777778
