PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;IDIOMA_ICFES;RENDIMIENTO_UNO;PROMEDIO_UNO;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;LOCALIDAD;CAR_UNO;NCC_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS;PROMEDIO_TRES;RENDIMIENTO_TRES
481.76;79.26;60.76;66.48;55.62;2.0;30.53846153846154;5;68.87;5;2;13.0;4;27.5;30.0;30.0;45.0;40.0;12.0;0.0;1.0;28.75;11.928571428571429;1.0
490.58;79.26;60.76;69.14;64.24;2.0;40.0;11;71.9;11;0;11.0;5;45.0;40.0;35.0;40.0;0.0;35.0;0.0;0.0;0.0;40.0;2.0
466.01;75.41;69.98;61.43;57.29;1.0;23.26923076923077;7;68.87;7;3;13.0;3;13.5;30.0;21.5;40.0;31.0;22.0;0.0;1.0;20.83333333333333;30.0;1.0
475.49;113.46;37.96;54.1;44.51;1.0;15.0;20;55.09;5;0;11.0;0;15.0;15.0;15.0;15.0;0.0;15.0;0.0;0.0;0.0;15.0;1.0
457.6;75.41;69.72;72.45;62.94;2.0;33.18181818181818;9;61.28;8;0;11.0;5;30.0;35.0;35.0;40.0;0.0;30.0;0.0;0.0;0.0;35.0;2.0
478.92;63.02;73.09;86.89;77.13;3.0;40.13333333333333;1;65.98;1;0;15.0;7;40.0;40.0;40.0;40.0;44.0;30.0;42.0;2.0;34.588235294117645;37.16666666666666;2.0
465.46;68.39;73.09;75.02;75.1;1.0;29.90000000000007;20;60.48;10;4;15.0;3;25.5;35.0;24.666666666667;45.0;26.0;25.5;40.0;2.0;34.294117647058826;32.666666666666664;2.0
471.77;78.36;66.93;69.14;58.01;2.0;31.69696969696973;14;63.2;8;1;11.0;4;35.0;35.0;30.0;35.0;0.0;13.666666666667;0.0;1.0;26.119047619047503;7.636363636363637;1.0
451.04;97.5;50.84;58.82;70.18;2.0;37.8;7;51.93;8;0;15.0;7;30.0;41.0;32.0;41.0;44.0;50.0;45.0;2.0;35.588235294117645;37.888888888888886;2.0
422.76;97.66;60.45;59.1;48.4;2.0;32.15384615384615;7;45.4;9;2;13.0;4;28.5;37.0;34.0;41.0;26.5;34.0;0.0;1.0;22.0;40.0;2.0
435.28;81.17;69.66;47.49;59.9;2.0;40.0;11;64.2;7;0;6.0;2;44.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0
438.37;81.33;66.65;58.82;72.06;2.0;33.53333333333333;13;56.48;16;1;15.0;6;25.5;42.0;32.0;38.0;32.0;45.0;37.0;2.0;32.399999999999935;35.57142857142857;2.0
434.86;87.14;56.13;61.02;61.22;2.0;35.6;8;54.18;8;0;15.0;7;31.0;38.0;31.0;39.0;45.0;50.0;31.0;2.0;35.794117647058826;36.52777777777778;2.0
459.4;81.47;52.83;66.93;59.9;3.0;43.07692307692308;20;64.43;20;0;13.0;6;43.0;40.0;42.0;40.0;46.0;50.0;0.0;2.0;38.266666666666666;0.0;0.0
432.26;76.37;63.37;66.74;72.06;2.0;38.0;10;58.75;16;0;15.0;7;36.0;36.0;33.0;36.0;43.0;45.0;44.0;2.0;36.41176470588236;38.0;2.0
444.43;81.33;58.25;54.64;59.9;2.0;39.46666666666667;13;61.57;12;0;15.0;7;35.0;39.0;34.0;42.0;47.0;50.0;43.0;2.0;38.70588235294117;37.11111111111112;2.0
447.34;77.8;55.56;56.4;62.69;2.0;38.93333333333333;17;59.3;11;0;15.0;7;30.0;45.0;38.0;42.0;42.0;50.0;42.0;2.0;37.88235294117647;41.16666666666666;3.0
421.58;87.76;57.81;66.93;62.69;2.0;38.6;11;49.71;11;0;15.0;7;41.0;34.0;36.0;39.0;37.0;50.0;38.0;2.0;32.06666666666667;0.0;0.0
437.48;76.65;57.81;59.1;72.06;2.0;39.93333333333333;4;67.72;4;0;15.0;7;39.0;40.0;35.0;42.0;40.0;50.0;43.0;2.0;37.588235294117645;37.388888888888886;2.0
441.78;72.36;57.99;58.89;72.06;1.0;13.5;20;71.35;17;4;13.0;1;5.5;35.0;8.5;26.0;10.5;11.0;0.0;0.0;0.0;3.5;1.0
430.56;70.78;64.55;61.2;52.08;2.0;31.46153846153846;20;61.52;20;2;13.0;4;25.5;37.0;28.0;30.0;37.0;45.0;0.0;1.0;24.23333333333333;35.6;2.0
439.72;64.12;61.79;66.12;89.24;2.0;34.733333333333334;10;64.45;16;0;15.0;7;30.0;30.0;34.0;33.0;37.0;50.0;41.0;1.0;28.2;24.15625;1.0
410.89;84.71;56.97;63.72;79.4;2.0;33.0888888888888;20;53.82;20;1;15.0;6;23.333333333333;30.0;33.0;31.0;38.0;45.0;46.0;2.0;32.13333333333333;40.85714285714285;3.0
414.33;81.33;58.25;58.82;79.55;1.0;7.384615384615385;20;51.93;20;0;13.0;0;6.0;11.0;4.0;14.0;9.0;6.0;0.0;0.0;0.0;0.0;0.0
429.61;76.37;55.49;66.74;79.55;2.0;39.0;18;51.87;14;0;15.0;7;37.0;37.0;37.0;42.0;39.0;50.0;41.0;3.0;40.23529411764706;40.833333333333336;3.0
440.77;79.59;49.76;57.27;64.7;2.0;38.86666666666667;7;66.5;19;0;15.0;7;39.0;38.0;34.0;42.0;40.0;45.0;41.0;2.0;35.61764705882353;36.833333333333336;2.0
415.37;76.37;60.6;56.77;53.32;3.0;40.73333333333333;10;51.87;10;0;15.0;7;38.0;39.0;35.0;44.0;41.0;50.0;50.0;2.0;36.1764705882353;38.94444444444444;2.0
427.05;67.28;61.79;66.12;52.08;3.0;40.06666666666667;20;59.89;20;0;15.0;7;36.0;41.0;34.0;39.0;44.0;50.0;48.0;2.0;34.38235294117647;37.333333333333336;2.0
429.31;69.96;56.97;68.87;79.4;2.0;35.92307692307692;18;55.79;19;0;13.0;6;32.0;43.0;31.0;39.0;38.0;45.0;0.0;2.0;34.11538461538461;0.0;0.0
430.36;66.56;61.79;83.48;48.42;2.0;35.0;20;59.89;20;1;15.0;7;30.5;40.0;34.0;33.0;39.0;32.0;39.0;2.0;33.47058823529412;39.61111111111112;2.0
425.22;87.61;48.41;54.64;83.41;2.0;36.13333333333333;11;61.57;2;0;15.0;7;34.0;41.0;31.0;35.0;39.0;50.0;34.0;2.0;36.17647058823536;36.80555555555556;2.0
413.23;74.79;59.37;63.72;75.1;3.0;40.266666666666666;8;64.45;8;0;15.0;7;36.0;45.0;36.0;44.0;38.0;50.0;46.0;2.0;36.85294117647059;36.55555555555556;2.0
429.98;62.84;63.43;60.85;57.84;3.0;40.73333333333333;8;61.19;8;0;15.0;7;32.0;45.0;34.0;47.0;47.0;50.0;50.0;2.0;36.55882352941177;36.55555555555556;2.0
425.73;73.85;57.16;53.65;77.13;1.0;24.166666666666583;11;69.49;20;2;12.0;3;13.5;34.0;20.333333333333;45.0;31.0;0.0;0.0;1.0;17.5;0.0;0.0
433.88;76.53;48.41;54.64;62.69;2.0;38.6;17;61.57;4;1;15.0;6;35.0;42.0;28.0;35.0;43.0;50.0;50.0;2.0;32.86666666666667;36.03125;2.0
417.78;70.78;59.37;57.63;47.15;1.0;24.570512820512832;20;59.89;20;2;13.0;4;4.6666666666667;37.0;21.25;31.0;41.0;50.0;0.0;1.0;21.83333333333333;0.0;0.0
419.74;65.67;60.6;66.74;75.8;2.0;39.6;20;61.35;20;0;15.0;7;36.0;41.0;34.0;36.0;46.0;50.0;44.0;2.0;33.294117647058826;33.15740740740744;2.0
414.97;76.65;55.29;53.09;57.27;2.0;38.2;9;56.46;9;0;15.0;7;35.0;38.0;31.0;38.0;40.0;50.0;48.0;2.0;35.529411764705884;35.05555555555556;2.0
438.09;64.12;61.79;66.12;59.21;1.0;26.57692307692308;8;73.69;8;2;13.0;4;11.75;32.0;30.0;16.5;39.0;50.0;0.0;1.0;5.80000000000002;34.0;2.0
412.88;67.28;59.37;61.55;63.4;2.0;36.2;11;57.8;8;0;15.0;7;33.0;39.0;30.0;30.0;40.0;45.0;44.0;2.0;31.058823529411704;32.90625;2.0
421.17;69.96;56.97;55.8;64.24;1.0;26.615384615384617;10;57.8;10;1;13.0;4;12.0;43.0;17.0;36.0;40.0;45.0;0.0;1.0;3.0;17.0;1.0
431.81;64.16;58.27;59.89;72.32;1.0;22.8;9;63.55;9;2;15.0;4;18.5;35.0;11.0;34.0;35.0;45.0;8.0;1.0;27.0;0.0;0.0
413.99;74.79;54.57;57.63;55.62;1.0;22.307692307692307;11;59.89;11;1;13.0;4;4.0;38.0;15.0;30.0;39.0;45.0;0.0;1.0;5.666666666666667;34.0;2.0
415.52;67.28;59.37;59.53;59.67;1.0;11.033333333333331;15;62.09;15;4;15.0;1;0.0;30.0;15.5;14.0;14.5;0.0;8.0;0.0;0.0;0.0;0.0
416.75;79.59;52.29;59.17;81.98;2.0;36.46666666666667;8;61.52;3;1;15.0;6;29.0;42.0;30.0;35.0;40.0;50.0;46.0;2.0;34.8235294117647;39.27777777777778;2.0
420.69;68.85;57.99;56.77;62.69;2.0;34.86666666666667;8;61.35;20;1;15.0;6;22.5;39.0;31.0;36.0;45.0;50.0;43.0;2.0;35.85294117647059;38.888888888888886;2.0
434.36;65.86;55.73;58.82;64.8;2.0;34.03333333333333;12;67.75;10;1;15.0;6;30.0;36.0;29.5;33.0;35.0;45.0;41.0;2.0;33.94117647058823;38.0625;2.0
428.94;76.53;48.41;61.16;50.86;2.0;38.93333333333333;8;67.75;8;0;15.0;7;34.0;40.0;35.0;44.0;38.0;45.0;49.0;2.0;37.70588235294117;35.44444444444444;2.0
416.51;67.28;59.37;59.53;64.7;2.0;35.93333333333333;20;62.09;20;0;15.0;7;31.0;35.0;30.0;31.0;42.0;50.0;45.0;2.0;31.41176470588229;33.861111111111114;2.0
413.7;72.53;55.73;63.77;54.64;2.0;38.73333333333333;20;61.57;10;0;15.0;7;30.0;47.0;41.0;42.0;43.0;36.0;40.0;3.0;40.41176470588236;38.638888888888886;2.0
410.17;74.79;54.74;55.44;71.98;2.0;37.73333333333333;20;59.32;20;0;15.0;7;32.0;44.0;33.0;43.0;45.0;30.0;44.0;1.0;29.676470588235293;22.765625000000007;1.0
432.04;62.92;58.25;58.82;52.09;2.0;32.95;20;64.46;20;1;15.0;6;30.0;34.0;25.75;40.0;34.0;33.0;44.0;2.0;32.0;33.30555555555556;2.0
427.2;69.03;50.84;54.64;73.93;2.0;36.75555555555547;20;56.48;20;2;15.0;6;30.333333333333;44.0;29.0;44.0;46.0;31.0;44.0;2.0;34.47058823529412;41.61111111111112;3.0
384.5;80.88;56.13;52.62;48.4;1.0;21.384615384615376;19;45.47;4;2;13.0;4;10.5;37.0;4.3333333333333;43.0;37.0;32.0;0.0;1.0;9.91666666666665;17.0;1.0
407.67;60.6;59.37;66.12;46.27;1.0;29.07692307692308;4;45.94;4;1;13.0;5;32.0;38.0;8.0;40.0;40.0;30.0;0.0;1.0;15.999999999999924;35.0;2.0
413.58;69.96;57.16;57.27;61.66;2.0;37.13333333333333;8;66.5;4;1;15.0;7;33.0;41.0;33.0;41.0;39.0;37.0;44.0;2.0;34.411764705882355;38.333333333333336;2.0
410.02;79.59;49.63;61.55;53.73;2.0;37.03333333333333;6;55.79;6;1;15.0;6;36.0;45.0;26.5;42.0;39.0;30.0;46.0;2.0;34.94117647058823;40.388888888888886;3.0
420.62;73.85;49.76;65.81;70.37;3.0;40.93333333333333;20;55.21;20;0;15.0;7;34.0;46.0;36.0;45.0;49.0;43.0;46.0;2.0;32.53846153846154;0.0;0.0
444.08;57.88;52.14;72.19;94.41;2.0;39.86666666666667;20;70.07;20;0;15.0;7;35.0;46.0;37.0;44.0;49.0;35.0;39.0;2.0;38.76470588235294;38.27777777777778;2.0
420.45;67.28;54.57;63.72;71.98;3.0;40.8;15;55.79;15;0;15.0;7;31.0;44.0;41.0;47.0;48.0;36.0;49.0;2.0;38.52941176470589;36.55555555555556;2.0
389.13;69.12;63.23;53.09;66.44;1.0;12.23076923076923;8;49.71;5;0;13.0;0;19.0;20.0;4.0;14.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0
402.23;65.46;61.23;50.78;48.4;1.0;26.677777777777862;10;49.77;10;2;15.0;5;12.666666666667;37.0;12.5;40.0;43.0;30.0;41.0;1.0;20.0;0.0;0.0
411.47;70.78;56.97;52.28;58.01;2.0;33.65384615384615;8;57.8;7;2;13.0;5;30.0;43.0;25.5;44.0;40.0;31.0;0.0;1.0;20.8;14.0;1.0
405.48;67.28;59.37;61.55;66.03;1.0;21.46153846153846;10;57.8;10;0;13.0;2;8.0;24.0;22.0;33.0;38.0;24.0;0.0;0.0;0.0;0.0;0.0
418.89;64.12;57.16;57.27;75.52;1.0;19.07692307692308;20;61.52;20;2;13.0;3;6.5;36.0;10.0;38.0;34.0;14.0;0.0;1.0;10.666666666666666;0.0;0.0
414.9;66.56;54.74;61.2;62.13;2.0;36.66666666666666;18;61.52;18;0;15.0;7;31.0;41.0;30.0;43.0;40.0;37.0;47.0;2.0;38.23529411764706;37.388888888888886;2.0
411.94;73.85;54.57;61.55;57.29;1.0;27.422222222222132;20;62.09;11;3;15.0;4;16.333333333333;37.0;27.5;21.5;34.0;38.0;31.0;1.0;6.8;43.0;3.0
406.58;69.96;54.57;52.28;77.13;1.0;29.10256410256408;18;49.94;8;2;13.0;4;25.333333333333;31.0;22.666666666667;43.0;35.0;34.0;0.0;1.0;23.9;0.0;0.0
414.81;69.96;49.63;61.55;77.13;2.0;35.06666666666667;20;53.82;20;1;15.0;6;30.0;44.0;24.0;45.0;46.0;37.0;36.0;2.0;30.83333333333333;43.333333333333336;3.0
398.67;60.49;66.74;54.01;40.88;1.0;15.5;13;67.71;20;4;13.0;1;16.5;19.0;8.5;36.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0
385.92;69.99;58.93;52.34;55.84;2.0;35.19230769230769;9;49.87;20;2;13.0;5;28.5;33.0;36.5;44.0;44.0;36.0;0.0;1.0;25.5;15.384615384615383;1.0
415.71;66.56;54.74;59.17;71.98;2.0;38.93333333333333;20;57.23;20;0;15.0;7;37.0;38.0;31.0;46.0;50.0;39.0;41.0;2.0;38.05882352941177;37.11111111111112;2.0
418.89;64.12;54.57;63.72;79.4;2.0;32.733333333333334;11;59.89;11;1;15.0;6;25.0;34.0;31.0;44.0;42.0;40.0;31.0;1.0;21.791666666666668;38.0;2.0
430.92;61.16;52.14;76.54;58.47;2.0;37.6;4;64.45;4;0;15.0;7;32.0;37.0;31.0;42.0;47.0;33.0;50.0;2.0;38.8235294117647;35.833333333333336;2.0
411.45;67.28;56.97;63.72;53.73;1.0;27.53846153846146;15;53.82;19;3;13.0;3;23.0;24.0;19.333333333333;46.0;40.0;34.0;0.0;2.0;34.5;34.0;2.0
402.84;72.11;53.68;56.55;47.17;1.0;26.051282051282158;20;54.18;20;2;13.0;4;21.666666666667;30.0;17.0;39.0;35.0;32.0;0.0;1.0;25.166666666666668;38.0;2.0
403.15;74.79;52.14;63.72;68.86;1.0;26.28846153846154;18;57.8;18;3;13.0;3;20.0;27.25;21.75;30.0;40.0;32.0;0.0;1.0;15.611111111111098;0.0;0.0
384.68;84.71;49.63;48.76;60.44;1.0;10.461538461538462;8;47.96;8;0;13.0;1;10.0;0.0;3.0;5.0;33.0;16.0;0.0;0.0;0.0;0.0;0.0
395.4;65.86;60.87;56.66;57.27;1.0;12.923076923076923;20;61.57;20;0;13.0;0;8.0;13.0;12.0;14.0;21.0;18.0;0.0;0.0;0.0;0.0;0.0
389.81;69.12;60.45;51.26;73.23;2.0;34.53333333333333;14;54.13;9;0;15.0;7;30.0;38.0;31.0;45.0;38.0;36.0;36.0;1.0;25.676470588235357;0.0;0.0
401.52;69.96;56.97;48.76;69.93;1.0;29.12820512820523;20;53.82;20;1;13.0;5;15.666666666667;31.0;30.0;38.0;48.0;30.0;0.0;1.0;17.625;0.0;0.0
392.99;60.6;67.16;59.17;75.1;2.0;38.2;9;57.23;9;0;15.0;7;31.0;34.0;41.0;44.0;43.0;38.0;45.0;2.0;37.3235294117647;41.27777777777778;3.0
427.29;63.47;52.14;66.12;64.24;1.0;29.807692307692307;6;67.08;10;2;13.0;4;23.5;34.0;17.5;45.0;45.0;38.0;0.0;1.0;14.0;0.0;0.0
402.63;68.85;55.49;54.79;70.18;1.0;23.911111111111268;10;61.35;10;2;15.0;4;13.666666666667;38.0;16.666666666667;40.0;43.0;32.0;10.0;1.0;12.214285714285714;0.0;0.0
401.54;61.16;64.28;61.55;53.73;2.0;39.86666666666667;20;53.82;20;1;15.0;7;34.0;35.0;41.0;45.0;45.0;40.0;47.0;3.0;42.88235294117647;42.11111111111112;3.0
407.23;66.56;54.74;53.65;55.62;1.0;28.346153846153847;7;59.32;7;2;13.0;4;30.0;15.75;19.0;43.0;41.0;35.0;0.0;1.0;12.791666666666574;27.0;1.0
403.54;79.59;52.29;55.44;79.81;2.0;38.73333333333333;8;57.23;8;0;15.0;7;35.0;38.0;35.0;46.0;43.0;40.0;44.0;3.0;40.294117647058826;38.22222222222222;2.0
407.28;64.12;57.16;68.57;77.13;2.0;36.4;20;51.3;20;0;15.0;7;36.0;36.0;30.0;42.0;44.0;34.0;38.0;2.0;33.76470588235294;34.111111111111114;2.0
404.46;72.11;51.27;54.54;66.44;2.0;36.0;10;54.18;10;0;15.0;7;31.0;39.0;30.0;40.0;40.0;40.0;44.0;2.0;38.294117647058826;36.333333333333336;2.0
399.16;73.57;50.94;59.89;56.48;0.0;0.0;8;54.77;8;0;9.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
399.06;63.47;57.16;51.9;77.13;2.0;33.766666666666666;1;51.3;12;2;15.0;5;29.5;32.0;33.0;40.0;40.0;25.5;40.0;2.0;36.8235294117647;42.77777777777778;3.0
396.95;61.16;64.28;52.28;66.95;0.0;0.0;11;57.8;11;0;8.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
394.65;64.12;61.79;57.63;65.57;2.0;35.4;11;51.88;11;0;15.0;7;31.0;33.0;30.0;45.0;43.0;30.0;45.0;2.0;39.88235294117647;38.388888888888886;2.0
397.49;66.56;59.57;65.81;56.82;2.0;34.06666666666667;20;45.29;12;1;15.0;6;30.0;31.0;29.0;50.0;40.0;30.0;41.0;2.0;37.41176470588236;38.25;2.0
401.89;60.6;59.37;57.63;59.21;1.0;29.17948717948708;16;64.45;8;1;13.0;4;26.333333333333;31.0;26.0;30.0;36.0;32.0;0.0;1.0;27.5;29.428571428571427;1.0
405.25;62.82;54.12;55.7;58.45;2.0;32.6;7;60.25;7;2;15.0;5;27.0;33.0;28.0;32.0;41.0;41.0;38.0;2.0;34.794117647058826;35.833333333333336;2.0
383.54;70.26;60.41;54.59;83.41;2.0;32.733333333333334;11;53.07;11;2;15.0;5;32.0;37.0;27.0;26.0;30.0;30.0;46.0;2.0;33.97058823529412;36.388888888888886;2.0
403.49;63.47;56.97;52.28;60.9;2.0;30.466666666666665;20;59.89;2;3;15.0;5;26.0;30.0;20.5;40.0;38.0;31.5;42.0;2.0;32.588235294117645;35.5;2.0
404.7;62.92;58.25;50.86;42.76;1.0;25.410256410256387;8;56.48;20;5;13.0;2;22.25;26.666666666667;23.333333333333;18.0;34.0;32.0;0.0;1.0;12.0;26.0;1.0
398.62;73.85;49.63;54.03;85.05;2.0;34.333333333333336;11;62.09;11;0;15.0;7;32.0;37.0;30.0;45.0;36.0;36.0;35.0;2.0;35.588235294117645;35.72222222222228;2.0
422.22;60.6;54.74;55.44;75.52;2.0;33.2;20;63.88;4;2;15.0;5;28.5;35.0;22.0;50.0;34.0;30.0;50.0;1.0;20.285714285714214;18.5;1.0
404.66;63.47;57.16;57.27;49.66;2.0;31.33333333333333;10;63.88;10;2;15.0;5;25.0;34.0;24.0;40.0;39.0;40.0;36.0;2.0;35.8235294117647;37.69444444444444;2.0
401.63;62.92;55.73;56.66;55.95;1.0;26.733333333333267;1;64.46;1;2;15.0;5;20.0;34.0;10.333333333333;40.0;38.0;38.0;34.0;1.0;28.75;44.0;3.0
394.32;70.78;52.29;57.27;53.27;2.0;30.6;10;51.3;10;2;15.0;5;24.0;35.0;24.0;35.0;36.0;36.0;39.0;2.0;34.29411764705876;33.33333333333328;2.0
403.99;64.24;57.99;54.59;72.32;1.0;16.53846153846154;11;55.09;11;2;13.0;4;0.0;34.0;0.0;45.0;34.0;34.0;0.0;1.0;1.55;0.0;0.0
393.96;63.47;59.57;53.65;64.24;2.0;37.333333333333336;20;57.23;20;1;15.0;7;30.0;40.0;37.0;35.0;43.0;36.0;46.0;2.0;36.70588235294117;38.22222222222222;2.0
407.56;57.88;57.16;57.27;57.29;0.0;0.0;20;55.21;18;0;13.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
403.77;60.6;56.97;61.55;60.9;2.0;32.846153846153925;1;55.79;1;1;13.0;5;30.0;34.0;26.666666666667;45.0;39.0;36.0;0.0;1.0;28.58888888888896;31.260416666666625;2.0
401.22;66.56;56.97;52.28;60.44;2.0;32.8;10;57.8;10;1;15.0;6;25.0;38.0;35.0;35.0;34.0;30.0;39.0;2.0;34.35294117647059;40.05555555555556;3.0
387.29;70.78;61.79;57.63;58.01;2.0;31.533333333333264;20;53.82;11;1;15.0;6;35.0;34.0;22.333333333333;31.0;32.0;33.0;35.0;1.0;28.41176470588229;33.52777777777778;2.0
416.65;58.38;56.97;63.72;54.45;1.0;29.346153846153847;7;67.08;7;3;13.0;4;21.0;39.0;30.0;40.0;37.0;15.5;0.0;0.0;0.0;0.0;0.0
399.89;60.6;57.16;53.65;60.44;1.0;25.97435897435916;1;53.24;11;3;13.0;3;16.666666666667;40.0;22.666666666667;27.0;30.0;36.0;0.0;1.0;28.214285714285715;0.0;0.0
404.59;78.55;54.74;59.17;41.66;1.0;29.61538461538453;9;57.23;9;2;13.0;5;30.0;33.0;19.333333333333;45.0;32.0;32.0;0.0;1.0;24.464285714285715;18.0;1.0
380.41;54.88;58.25;49.03;43.48;1.0;21.884615384615383;8;51.93;8;4;13.0;2;15.75;18.0;15.5;45.0;37.0;20.0;0.0;1.0;14.666666666666666;0.0;0.0
387.93;50.46;54.74;48.39;62.94;2.0;30.133333333333333;20;51.3;20;3;15.0;4;29.5;36.0;33.0;39.0;32.5;23.0;18.0;1.0;13.733333333333333;0.0;0.0
378.38;76.37;45.81;52.9;48.86;1.0;3.8461538461538463;16;49.73;5;0;13.0;0;3.0;4.0;2.0;0.0;9.0;6.0;0.0;0.0;0.0;0.0;0.0
401.6;47.62;56.97;61.55;75.52;2.0;39.266666666666666;10;55.79;10;0;15.0;7;38.0;33.0;36.0;50.0;40.0;41.0;46.0;2.0;37.52941176470589;38.638888888888886;2.0
395.87;55.69;54.74;59.17;66.95;2.0;36.73333333333333;8;51.3;8;0;15.0;7;33.0;33.0;33.0;35.0;43.0;35.0;49.0;3.0;40.41176470588236;38.16666666666666;2.0
430.12;76.1;53.68;63.62;62.69;2.0;34.333333333333336;10;58.96;10;0;15.0;6;35.0;41.0;33.0;40.0;40.0;40.0;17.0;3.0;41.266666666666666;38.0;2.0
419.71;76.53;55.73;56.66;70.18;2.0;35.86666666666667;20;58.93;7;0;15.0;7;30.0;36.0;30.0;40.0;45.0;38.0;44.0;2.0;37.588235294117645;33.833333333333336;2.0
403.25;63.47;59.57;53.65;65.57;2.0;36.86666666666667;21;59.32;7;0;15.0;7;35.0;33.0;32.0;45.0;40.0;38.0;44.0;2.0;39.64705882352941;37.24999999999994;2.0
371.1;63.47;52.14;52.28;45.84;1.0;29.416666666666668;20;49.94;20;2;12.0;3;25.5;30.0;24.0;35.0;42.0;0.0;0.0;1.0;28.307692307692307;0.0;0.0
364.77;58.13;49.32;54.01;47.21;2.0;30.4666666666666;20;53.95;8;4;15.0;4;24.0;32.0;22.333333333333;35.0;40.0;25.0;45.0;2.0;37.0;0.0;0.0
475.0;85.0;77.0;59.0;56.0;2.0;38.4;20;59.0;20;0;15.0;7;40.0;38.0;32.0;37.0;39.0;39.0;45.0;2.0;40.0;38.55555555555556;2.0
473.0;101.0;60.0;59.0;50.0;2.0;38.2;15;63.0;14;0;15.0;7;43.0;37.0;31.0;37.0;39.0;43.0;38.0;3.0;40.94117647058823;39.0;2.0
491.0;86.0;59.0;74.0;49.0;1.0;18.76923076923077;8;68.0;8;0;13.0;1;14.0;42.0;4.0;19.0;23.0;27.0;0.0;0.0;0.0;0.0;0.0
474.0;85.0;70.0;68.0;60.0;2.0;37.333333333333336;20;58.0;20;0;15.0;7;32.0;43.0;30.0;39.0;39.0;45.0;47.0;2.0;36.76470588235294;34.611111111111114;2.0
469.0;85.0;70.0;50.0;53.0;2.0;39.4;14;63.0;20;0;15.0;7;33.0;47.0;35.0;40.0;41.0;46.0;46.0;2.0;39.94117647058823;42.11111111111112;3.0
474.0;86.0;59.0;62.0;83.0;1.0;15.076923076923077;2;58.0;14;0;13.0;2;5.0;35.0;2.0;17.0;26.0;31.0;0.0;0.0;0.0;0.0;0.0
482.0;75.0;65.0;59.0;77.0;2.0;37.0;20;68.0;20;0;15.0;7;31.0;44.0;31.0;40.0;41.0;44.0;42.0;3.0;40.52941176470589;39.05555555555556;2.0
461.0;76.0;68.0;62.0;52.0;2.0;30.33333333333333;11;68.0;11;2;15.0;5;22.0;41.0;12.0;37.0;41.0;38.0;46.0;1.0;13.333333333333334;0.0;0.0
455.0;86.0;63.0;58.0;63.0;2.0;37.76923076923077;9;68.0;9;0;13.0;6;42.0;41.0;30.0;38.0;40.0;33.0;0.0;0.0;0.0;0.0;0.0
435.0;102.0;59.0;58.0;55.0;2.0;33.79999999999993;11;63.0;9;1;15.0;6;30.0;47.0;22.333333333333;40.0;40.0;42.0;32.0;2.0;36.11764705882353;38.5;2.0
444.0;86.0;69.0;52.0;53.0;0.0;0.0;8;58.0;7;0;13.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
453.0;69.0;68.0;67.0;60.0;2.0;33.333333333333336;13;59.0;9;2;15.0;6;30.0;35.0;22.0;38.0;39.0;42.0;43.0;2.0;30.11764705882365;38.16666666666666;2.0
453.0;86.0;59.0;55.0;58.0;1.0;20.53846153846153;20;63.0;20;2;13.0;4;9.0;37.0;2.3333333333333;32.0;37.0;44.0;0.0;1.0;14.0;0.0;0.0
457.0;86.0;59.0;67.0;56.0;1.0;24.923076923076923;10;68.0;10;2;13.0;4;22.0;35.0;11.0;31.0;33.0;36.0;0.0;1.0;17.9;0.0;0.0
447.0;86.0;63.0;50.0;56.0;1.0;27.615384615384617;12;63.0;12;2;13.0;4;23.0;40.0;8.0;38.0;42.0;41.0;0.0;1.0;25.0;0.0;0.0
446.0;85.0;65.0;50.0;47.0;1.0;22.846153846153847;20;63.0;20;2;13.0;4;9.5;41.0;17.0;30.0;32.0;32.0;0.0;1.0;23.0;0.0;0.0
454.0;75.0;60.0;67.0;60.0;2.0;37.0;1;51.0;1;0;15.0;7;34.0;39.0;31.0;36.0;45.0;34.0;44.0;2.0;39.76470588235294;37.27777777777778;2.0
452.0;85.0;60.0;63.0;74.0;2.0;38.3;1;68.0;1;1;15.0;7;37.0;43.0;31.5;34.0;43.0;42.0;42.0;2.0;39.294117647058826;43.22222222222222;3.0
441.0;86.0;63.0;55.0;60.0;2.0;35.92307692307692;20;58.0;20;0;13.0;6;32.0;42.0;30.0;40.0;41.0;43.0;0.0;0.0;0.0;0.0;0.0
