CON_MAT_ICFES;QUIMICA_ICFES;PG_ICFES;FISICA_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;LOCALIDAD;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIF;EPA_UNO;NOTA_PROGB;NOTA_FIS_UNO;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
66.94;53.85;463.88;64.28;44.34;56.37;0;10;49.27;30.208333333333332;30.0;2;27.5;30.0;3.0;0.0;35.0;1;21.0;1.0
75.27;65.59;495.38;76.74;73.83;60.25;0;10;57.32;37.083333333333336;35.0;2;35.0;40.0;0.0;0.0;40.0;0;34.705882352941174;2.0
62.84;55.66;475.57;53.97;69.4;59.24;0;8;57.14;29.166666666666668;25.0;1;32.5;27.5;7.0;0.0;35.0;2;28.647058823529413;1.0
79.12;60.21;476.04;54.33;51.23;46.57;0;11;62.45;36.25;40.0;2;30.0;35.0;0.0;0.0;40.0;0;33.38235294117647;2.0
74.44;54.13;436.01;56.8;42.2;49.7;0;18;62.18;33.75;30.0;2;40.0;30.0;0.0;0.0;35.0;0;32.94117647058823;2.0
72.55;50.66;459.4;58.93;83.41;65.0;0;12;61.76;33.333333333333336;30.0;2;40.0;30.0;0.0;0.0;35.0;0;28.08823529411765;1.0
60.49;48.97;441.84;61.41;57.13;49.87;0;11;59.48;33.333333333333336;30.0;2;40.0;30.0;0.0;0.0;35.0;0;28.29411764764706;1.0
95.12;57.89;540.14;66.96;54.31;62.33;0;8;57.87;37.083333333333336;40.0;2;40.0;30.0;0.0;0.0;40.0;0;28.67647058764706;1.0
55.71;55.7;438.22;64.0;61.22;65.0;0;8;59.48;29.027777776666667;23.33333333;1;35.0;30.0;4.0;0.0;30.0;1;30.0;1.0
67.54;50.66;450.35;54.12;48.43;49.87;0;16;59.48;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
69.99;55.7;480.7;58.93;53.32;60.25;0;15;59.48;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
62.82;47.22;432.1;58.93;47.21;58.09;0;2;64.21;28.75;25.0;1;35.0;25.0;7.0;0.0;30.0;2;27.045454545454547;1.0
75.27;45.4;432.4;56.51;57.13;49.87;0;6;51.21;30.48611111;28.33333333;2;32.5;30.0;4.0;0.0;30.0;1;26.941176470588236;1.0
57.98;58.12;445.43;65.58;43.4;64.49;0;9;49.09;36.666666666666664;30.0;2;45.0;35.0;0.0;0.0;40.0;0;38.529411764705884;2.0
64.88;55.96;471.14;58.7;48.92;60.55;0;20;59.42;32.083333333333336;30.0;2;35.0;30.0;0.0;0.0;35.0;0;30.88235294117647;2.0
80.56;53.49;473.9;73.78;56.44;61.64;0;8;50.26;33.75;40.0;2;35.0;32.5;2.0;0.0;15.0;2;17.5;1.0
62.82;65.59;456.07;56.51;64.23;55.99;1;9;57.32;35.0;30.0;2;40.0;35.0;0.0;0.0;40.0;0;32.11764705882353;2.0
72.55;54.01;496.58;66.74;69.48;65.0;0;5;59.48;34.166666666666664;35.0;2;35.0;30.0;0.0;0.0;40.0;0;34.705882352941174;2.0
69.99;54.01;469.39;58.93;65.86;58.09;0;10;57.32;32.5;30.0;2;35.0;30.0;0.0;0.0;40.0;0;27.0;1.0
67.54;50.66;430.82;56.51;79.55;49.87;0;20;64.21;33.75;30.0;2;35.0;35.0;0.0;0.0;35.0;0;34.117647059411766;2.0
62.52;63.23;469.59;75.93;47.14;58.72;0;19;53.89;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
65.16;54.01;421.63;56.51;44.74;53.95;0;10;49.19;39.583333333333336;35.0;2;40.0;45.0;0.0;0.0;35.0;0;33.205882352941174;2.0
79.16;54.13;467.26;51.8;66.91;55.49;0;8;57.57;33.75;40.0;2;30.0;35.0;1.0;0.0;15.0;1;32.794117647058826;2.0
60.82;62.88;442.43;59.23;50.37;39.36;0;19;57.87;33.75;30.0;2;40.0;30.0;0.0;0.0;35.0;0;45.0;3.0
58.13;57.44;462.02;56.51;54.57;60.25;0;20;61.76;33.333333333333336;30.0;2;35.0;35.0;0.0;0.0;35.0;0;32.38235294117647;2.0
79.16;60.31;440.5;59.29;46.06;59.44;0;11;53.24;35.833333333333336;35.0;2;40.0;35.0;0.0;0.0;35.0;0;35.294117647058826;2.0
67.54;52.34;454.88;56.51;50.87;55.99;0;11;55.25;30.416666666666668;25.0;2;35.0;30.0;4.0;0.0;35.0;1;30.454545455454546;2.0
69.99;54.01;472.57;64.0;55.84;60.25;0;10;61.76;31.875;30.0;2;35.0;30.0;1.0;0.0;27.5;1;35.588235294117645;2.0
72.55;61.18;487.42;72.97;71.53;60.25;0;16;53.22;33.75;30.0;2;35.0;35.0;0.0;0.0;35.0;0;34.411764705882355;2.0
67.54;65.59;447.78;61.41;67.6;58.09;0;20;55.25;33.75;30.0;2;35.0;30.0;0.0;0.0;45.0;0;36.1764705882353;2.0
72.55;48.97;460.98;49.32;61.22;62.54;0;20;57.32;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
53.2;55.7;408.67;54.12;43.48;45.64;0;19;47.14;33.333333333333336;30.0;2;30.0;40.0;0.0;0.0;35.0;0;35.88235294117647;2.0
79.12;57.89;489.69;59.23;51.23;58.29;0;18;57.87;36.25;30.0;2;40.0;40.0;0.0;0.0;35.0;0;39.8235294117647;2.0
75.27;61.18;492.62;66.74;69.48;60.25;0;7;59.48;37.083333333333336;30.0;2;45.0;35.0;0.0;0.0;40.0;0;32.205882352941174;2.0
55.8;52.46;482.67;58.68;47.66;61.19;0;7;65.67;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
55.1;58.3;459.8;60.9;50.8;60.0;0;8;71.1;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
70.5;54.13;468.16;56.8;53.32;51.64;0;10;64.72;27.291666666666668;22.5;1;30.0;27.5;7.0;0.0;30.0;2;21.363636363636363;1.0
79.12;49.01;493.35;49.33;57.27;62.33;0;15;62.45;35.416666666666664;30.0;2;45.0;30.0;0.0;0.0;40.0;0;33.23529411764706;2.0
69.99;54.01;437.34;54.12;58.45;60.25;1;8;61.76;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
58.18;52.36;471.81;64.43;44.34;51.64;0;10;67.5;32.083333333333336;27.5;2;30.0;35.0;4.0;0.0;40.0;1;28.529411764705884;1.0
65.16;57.44;468.9;56.51;69.48;58.09;1;5;55.25;35.833333333333336;40.0;2;35.0;30.0;0.0;0.0;35.0;0;32.55882352941177;2.0
74.38;60.21;452.3;56.78;45.2;56.37;0;8;51.43;35.416666666666664;32.5;2;40.0;35.0;0.0;0.0;35.0;0;30.852941175882354;2.0
67.05;56.01;455.94;54.31;46.06;57.44;0;9;59.82;35.833333333333336;30.0;2;50.0;30.0;0.0;0.0;35.0;0;17.000000000058822;1.0
62.82;47.22;446.17;61.41;48.43;65.0;0;9;64.21;32.5;30.0;2;30.0;35.0;0.0;0.0;40.0;0;29.37500000125;1.0
75.27;61.18;482.77;58.93;62.69;55.99;0;8;57.32;40.0;35.0;2;45.0;40.0;0.0;0.0;40.0;0;39.705882352941174;2.0
74.38;54.2;429.7;61.71;33.35;50.63;0;10;49.27;31.25;30.0;2;30.0;30.0;0.0;0.0;40.0;0;31.176470588235293;2.0
72.55;47.22;436.8;56.51;44.74;53.95;0;10;57.32;34.166666666666664;30.0;2;35.0;40.0;0.0;0.0;35.0;0;19.545454545454547;1.0
65.25;57.31;487.73;86.0;62.81;55.53;0;17;57.14;41.25;40.0;2;35.0;50.0;0.0;0.0;35.0;0;37.35294117647059;2.0
66.94;50.24;470.7;54.33;53.32;58.29;1;7;57.87;32.083333333333336;22.5;2;40.0;35.0;4.0;0.0;40.0;1;29.676470588235293;1.0
60.97;56.01;479.81;64.43;56.28;47.7;0;11;57.57;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
62.82;54.01;460.74;56.51;47.21;60.25;0;1;66.94;29.166666666666668;22.5;1;30.0;30.0;4.0;0.0;35.0;1;23.863636363636363;1.0
69.99;57.44;464.79;61.41;44.74;47.79;0;20;59.48;25.416666666666668;15.0;1;30.0;30.0;4.0;0.0;35.0;1;40.0;2.0
55.71;48.97;450.69;61.41;55.84;65.0;0;16;61.76;26.180555556666665;16.66666667;1;30.0;32.5;5.0;0.0;35.0;2;45.0;3.0
67.54;61.18;473.47;56.51;61.22;60.25;0;20;49.19;29.375;25.0;1;30.0;27.5;7.0;0.0;35.0;2;29.38235294117647;1.0
67.05;45.74;453.86;64.43;55.3;53.57;0;8;55.39;25.416666666666668;15.0;1;45.0;15.0;7.0;0.0;35.0;2;40.0;2.0
53.42;65.03;485.81;56.34;55.64;68.0;0;20;63.33;30.833333333333332;22.5;2;40.0;30.0;4.0;0.0;35.0;1;27.821428572857144;1.0
62.82;52.34;447.37;58.93;38.15;58.09;0;0;57.32;32.916666666666664;25.0;2;35.0;40.0;4.0;0.0;35.0;1;30.735294117647058;2.0
79.12;60.46;481.89;56.78;55.3;52.56;0;10;57.87;33.541666666666664;27.5;2;45.0;27.5;7.0;0.0;35.0;2;31.529411764705884;2.0
70.42;54.05;432.59;61.03;41.7;63.27;0;10;37.92;16.25;15.0;1;20.0;15.0;12.0;0.0;15.0;5;25.0;1.0
66.94;58.17;428.94;54.33;48.65;46.57;0;20;62.45;28.333333333333332;25.0;1;27.5;32.5;7.0;0.0;30.0;2;30.235294117647058;2.0
69.99;54.01;431.32;54.12;49.65;58.09;0;15;53.22;27.5;25.0;1;27.5;27.5;11.0;0.0;25.0;4;30.029411764705884;2.0
65.16;61.18;451.96;49.32;54.57;51.92;0;10;59.48;30.833333333333332;30.0;2;30.0;30.0;0.0;0.0;35.0;0;31.91176470588235;2.0
67.05;52.36;445.02;56.8;61.22;57.44;0;20;48.93;35.833333333333336;40.0;2;30.0;35.0;0.0;0.0;35.0;0;30.352941177058824;2.0
60.97;50.66;441.64;59.29;47.79;53.57;0;20;57.57;31.25;30.0;2;30.0;30.0;0.0;0.0;35.0;0;26.61764705882353;1.0
55.29;57.89;435.82;61.71;51.23;54.46;1;3;60.1;32.916666666666664;30.0;2;35.0;30.0;0.0;0.0;40.0;0;36.470588235294116;2.0
60.82;52.4;436.2;56.78;42.2;52.56;0;20;57.87;29.166666666666668;25.0;1;30.0;30.0;4.0;0.0;35.0;1;35.0;2.0
53.42;54.05;455.8;61.03;49.6;59.24;0;9;61.16;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
67.05;54.13;451.68;54.31;43.48;57.44;0;10;53.24;24.291666666666668;13.5;1;27.5;30.0;7.0;0.0;35.0;2;30.0;1.0
74.44;50.66;452.11;40.67;48.65;45.62;0;10;64.72;31.458333333333332;30.0;2;30.0;32.5;0.0;0.0;35.0;0;32.35294117647059;2.0
63.9;49.0;415.69;64.43;45.2;49.7;0;6;53.24;30.833333333333332;27.5;2;30.0;30.0;4.0;0.0;35.0;1;29.264705882352942;1.0
60.82;58.17;446.86;54.33;59.25;50.63;0;8;57.87;32.5;30.0;2;35.0;30.0;0.0;0.0;40.0;0;29.08823529411765;1.0
67.54;55.7;430.3;56.51;53.32;58.09;1;8;55.25;33.125;35.0;2;27.5;35.0;3.0;0.0;35.0;1;33.8235294117647;2.0
57.98;60.51;438.79;63.26;47.14;53.42;0;1;51.43;32.5;25.0;2;45.0;30.0;4.0;0.0;35.0;1;28.235294117058825;1.0
65.39;54.01;440.25;58.93;60.24;50.92;0;10;47.92;40.0;45.0;2;40.0;35.0;0.0;0.0;35.0;0;32.05882352941177;2.0
60.49;52.34;452.2;61.41;69.48;67.71;0;20;47.14;31.666666666666668;27.5;2;35.0;30.0;4.0;0.0;35.0;1;27.058823529411764;1.0
67.54;48.97;435.84;54.12;50.87;53.95;0;20;57.32;30.0;22.5;2;35.0;30.0;4.0;0.0;35.0;1;21.363636363636363;1.0
65.25;54.05;442.95;56.34;45.71;55.53;0;20;53.3;31.25;22.5;2;40.0;30.0;4.0;0.0;40.0;1;28.676470588235293;1.0
58.15;55.66;447.55;68.47;47.66;57.36;0;12;49.43;33.75;30.0;2;35.0;30.0;0.0;0.0;40.0;0;32.5;2.0
74.38;52.01;463.79;49.33;79.55;44.37;0;20;62.45;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
63.73;59.94;480.79;57.26;81.05;51.96;1;20;58.52;32.083333333333336;30.0;2;30.0;30.0;0.0;0.0;40.0;0;32.05882352941177;2.0
56.59;59.94;445.38;61.99;69.48;60.0;1;20;56.57;33.75;30.0;2;30.0;35.0;0.0;0.0;45.0;0;33.26470588294118;2.0
72.34;46.0;469.75;47.54;76.45;60.0;0;6;58.52;31.25;32.5;2;30.0;30.0;0.0;0.0;30.0;0;22.205882352941178;1.0
90.85;69.76;532.27;55.86;55.79;69.19;0;8;65.33;32.5;30.0;2;35.0;30.0;0.0;0.0;40.0;0;25.0;1.0
80.4;57.92;476.38;57.26;76.45;60.0;1;17;56.57;36.666666666666664;35.0;2;35.0;35.0;0.0;0.0;40.0;0;33.38235294117647;2.0
59.02;57.36;475.13;60.61;69.48;64.99;1;4;60.8;41.666666666666664;40.0;2;45.0;40.0;0.0;0.0;40.0;0;35.588235294117645;2.0
58.89;56.05;484.91;57.26;71.53;60.0;0;8;58.52;31.875;30.0;2;32.5;30.0;0.0;0.0;40.0;0;30.58823529411765;2.0
67.05;60.31;471.28;59.29;71.12;61.53;1;8;64.72;38.333333333333336;40.0;2;35.0;35.0;0.0;0.0;40.0;0;37.94117647058823;2.0
76.15;52.16;462.93;58.23;44.74;57.84;0;19;54.87;43.333333333333336;45.0;2;45.0;40.0;0.0;0.0;40.0;0;39.11764705882353;2.0
59.02;53.84;443.4;63.02;52.09;57.84;0;18;54.87;37.291666666666664;32.5;2;45.0;32.5;0.0;0.0;40.0;0;33.8235294117647;2.0
70.42;62.88;471.29;46.7;52.09;56.37;0;20;57.87;42.5;45.0;2;45.0;35.0;0.0;0.0;45.0;0;37.35294117647059;2.0
66.35;64.78;482.77;61.99;65.86;55.8;1;2;60.56;32.916666666666664;30.0;2;35.0;30.0;0.0;0.0;40.0;0;34.1764705882353;2.0
76.47;47.6;456.38;58.68;47.66;50.05;0;4;61.16;16.666666666666668;15.0;1;15.0;15.0;11.0;0.0;20.0;4;15.0;1.0
76.15;59.25;454.79;55.85;53.32;51.94;1;20;54.87;35.0;35.0;2;35.0;30.0;0.0;0.0;40.0;0;38.23529411764706;2.0
69.18;56.05;440.96;57.26;57.13;55.8;0;12;52.77;33.75;32.5;2;35.0;30.0;0.0;0.0;40.0;0;29.411764705294118;1.0
69.34;57.36;445.86;53.45;71.53;50.07;0;16;54.87;27.1875;27.5;1;21.25;27.5;10.0;0.0;40.0;3;10.0;1.0
63.73;67.93;486.24;57.26;80.55;60.0;0;8;58.52;32.083333333333336;32.5;2;30.0;30.0;0.0;0.0;40.0;0;32.35294117647059;2.0
60.97;56.01;479.81;64.43;56.28;47.7;0;3;57.57;32.916666666666664;30.0;2;35.0;30.0;0.0;0.0;40.0;0;29.911764705294118;1.0
72.34;64.78;492.57;59.61;73.83;64.97;0;10;58.52;34.583333333333336;30.0;2;35.0;35.0;0.0;0.0;40.0;0;33.088235294117645;2.0
60.97;54.13;458.24;61.82;52.09;57.44;0;10;57.57;25.833333333333332;25.0;1;25.0;20.0;10.0;0.0;35.0;3;35.0;2.0
61.4;66.18;485.35;48.41;57.13;51.94;0;20;60.8;40.416666666666664;35.0;2;45.0;40.0;0.0;0.0;45.0;0;35.588235294117645;2.0
38.62;60.21;390.2;40.91;52.09;46.57;0;20;53.57;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
60.82;70.56;478.54;66.96;61.22;50.63;0;10;53.57;32.708333333333336;30.0;2;32.5;30.0;0.0;0.0;45.0;0;32.35294117647059;2.0
53.42;44.03;424.92;49.04;55.64;53.71;0;20;49.43;31.11111111;28.33333333;2;30.0;30.0;4.0;0.0;35.0;1;34.3235294117647;2.0
66.5;61.3;458.65;58.23;69.48;55.79;0;20;54.87;27.499999999166665;22.5;1;30.0;23.33333333;7.0;0.0;40.0;2;34.11764705882353;2.0
66.5;50.5;452.56;58.23;43.48;51.94;0;20;54.87;30.208333334166667;32.5;2;26.66666667;27.5;6.0;0.0;30.0;2;33.647058822941176;2.0
75.98;57.92;475.61;66.98;83.41;55.8;0;20;46.97;31.25;30.0;2;30.0;30.0;0.0;0.0;40.0;0;33.23529411764706;2.0
80.14;55.66;519.49;61.03;65.79;59.24;0;19;63.33;15.357142857142858;15.0;1;15.0;15.0;14.0;15.0;20.0;6;20.0;1.0
61.4;59.25;475.17;58.23;100.34;64.99;0;10;65.32;33.333333333333336;30.0;2;35.0;30.0;0.0;0.0;40.0;0;32.44117647058823;2.0
70.5;62.92;479.51;46.55;57.27;53.57;0;7;64.72;31.666666666666668;30.0;2;30.0;30.0;0.0;0.0;40.0;0;40.0;2.0
81.5;57.44;534.98;76.74;111.94;70.81;0;8;61.76;15.833333333333334;17.5;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
72.5;69.35;497.46;58.23;81.05;64.99;0;11;60.8;32.5;30.0;2;30.0;30.0;0.0;40.0;35.0;0;34.111111111111114;2.0
69.34;61.3;463.93;55.85;88.67;55.79;0;20;58.76;33.958333333333336;35.0;2;30.0;32.5;0.0;0.0;35.0;0;38.529411764705884;2.0
72.34;57.92;472.59;52.53;47.21;60.0;0;11;48.95;31.875;32.5;2;27.5;30.0;3.0;0.0;40.0;1;35.0;2.0
65.16;47.22;448.84;64.0;49.65;60.25;0;18;64.21;24.1666666675;25.0;1;22.5;21.66666667;11.0;0.0;30.0;4;30.0;1.0
72.34;64.78;476.54;54.91;49.65;51.96;0;8;54.66;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
58.15;70.68;512.24;63.43;62.81;63.27;0;19;65.67;37.375;35.0;2;40.0;35.0;0.0;0.0;40.0;0;37.05882352941177;2.0
63.87;55.57;466.71;63.02;71.53;60.01;1;20;52.97;22.666666666666668;22.5;1;30.0;13.5;8.0;0.0;11.5;3;29.5;1.0
69.18;57.92;465.98;57.26;48.43;62.35;0;20;52.77;37.291666666666664;40.0;2;32.5;35.0;0.0;0.0;40.0;0;34.411764705882355;2.0
56.71;59.25;460.11;60.61;53.32;64.99;0;11;54.87;15.0;15.0;1;15.0;15.0;12.0;0.0;15.0;5;15.0;1.0
63.73;59.94;428.87;64.43;47.21;60.0;0;11;48.95;35.416666666666664;35.0;2;30.0;35.0;0.0;0.0;40.0;0;31.91176470588235;2.0
69.34;55.57;454.01;58.23;53.32;60.01;0;20;47.18;30.416666666666668;30.0;2;30.0;25.0;3.0;0.0;40.0;1;32.5;2.0
62.52;63.23;469.59;75.93;47.14;58.72;0;20;53.89;34.375;30.0;2;32.5;40.0;0.0;0.0;40.0;0;29.441176470588236;1.0
75.27;52.34;465.03;64.0;43.48;53.95;0;6;49.19;30.833333333333332;27.5;2;30.0;30.0;4.0;0.0;40.0;1;31.352941176470587;2.0
72.5;69.35;485.94;50.98;52.09;60.01;1;8;67.92;35.416666666666664;35.0;2;40.0;30.0;0.0;0.0;40.0;0;30.029411764705884;2.0
56.59;47.67;407.37;57.26;26.13;50.09;0;5;48.95;27.708333333333332;27.5;1;25.0;22.5;10.0;0.0;30.0;3;15.17647058882353;1.0
79.16;54.13;444.29;54.31;49.51;55.49;1;10;57.57;35.416666666666664;30.0;2;45.0;30.0;0.0;0.0;40.0;0;32.35294117647059;2.0
60.48;59.03;482.5;58.68;45.71;65.51;0;7;59.11;36.25;32.5;2;40.0;35.0;0.0;0.0;40.0;0;31.29411764764706;2.0
57.98;60.51;444.72;65.58;56.01;56.94;0;18;56.52;37.5;35.0;2;40.0;40.0;0.0;0.0;30.0;0;50.0;4.0
61.26;59.94;458.16;61.99;47.21;60.0;0;20;52.77;35.416666666666664;27.5;2;40.0;35.0;4.0;0.0;45.0;1;37.94117647058823;2.0
89.86;54.01;417.38;58.93;57.13;58.09;0;20;55.25;22.430555556666665;16.66666667;1;35.0;20.0;9.0;0.0;22.5;4;27.5;1.0
58.89;47.67;435.89;54.91;57.13;60.0;0;11;46.97;30.833333333333332;25.0;2;35.0;30.0;4.0;0.0;40.0;1;27.647058823529413;1.0
61.4;61.3;451.52;60.61;49.65;46.32;0;11;58.76;35.0;30.0;2;40.0;35.0;0.0;0.0;35.0;0;31.470588234705883;2.0
55.09;50.65;462.91;55.5;56.31;49.88;0;20;75.15;32.916666666666664;27.5;2;40.0;30.0;4.0;0.0;40.0;1;13.181818181818182;1.0
70.42;54.05;459.47;56.34;47.66;63.27;0;8;51.38;36.666666666666664;27.5;2;45.0;40.0;4.0;0.0;35.0;1;29.58823529352941;1.0
65.16;54.01;441.97;61.41;61.22;55.99;0;20;55.25;36.666666666666664;30.0;2;45.0;35.0;0.0;0.0;40.0;0;29.70588235352941;1.0
69.34;63.57;454.75;50.98;67.6;57.84;0;5;60.8;36.25;30.0;2;40.0;40.0;0.0;0.0;35.0;0;31.470588234705883;2.0
53.42;54.05;455.88;65.89;74.16;53.71;0;8;57.14;38.75;30.0;2;50.0;35.0;0.0;0.0;45.0;0;36.1764705882353;2.0
69.34;59.25;479.16;63.02;54.57;62.36;0;5;54.87;30.625;25.0;2;35.0;27.5;7.0;0.0;40.0;2;28.235294117058825;1.0
56.71;59.25;446.06;63.02;54.57;57.84;0;20;56.79;26.875;22.5;1;30.0;27.5;8.0;0.0;25.0;3;45.0;3.0
47.5;56.01;407.67;43.72;42.2;47.7;0;19;59.82;30.416666666666668;30.0;2;35.0;20.0;3.0;0.0;40.0;1;40.0;2.0
72.5;55.57;447.37;55.85;48.43;48.2;0;11;52.97;35.166666666666664;30.0;2;40.0;35.0;0.0;0.0;35.0;0;30.294117647058822;2.0
49.77;59.94;466.31;54.91;59.81;55.8;0;5;65.04;36.666666666666664;30.0;2;45.0;35.0;0.0;0.0;40.0;0;27.529411764705884;1.0
69.18;72.11;489.39;59.61;67.6;60.0;0;20;50.87;37.5;30.0;2;45.0;40.0;0.0;0.0;35.0;0;33.44117647058823;2.0
66.5;63.57;461.76;53.45;48.43;55.79;0;20;56.79;41.666666666666664;35.0;2;50.0;40.0;0.0;0.0;45.0;0;31.323529411764707;2.0
66.35;64.78;474.41;52.53;80.55;57.84;0;1;60.56;33.214285714285715;30.0;2;35.0;30.0;0.0;40.0;35.0;0;27.352941176470587;1.0
58.15;55.66;460.85;61.03;47.66;63.27;0;19;57.14;37.5;35.0;2;40.0;35.0;0.0;0.0;40.0;0;33.23529411764706;2.0
72.55;63.27;513.32;64.0;71.53;65.0;0;8;66.94;39.583333333333336;35.0;2;45.0;40.0;0.0;0.0;40.0;0;34.23529411764706;2.0
79.16;60.31;485.86;56.8;44.34;71.85;0;8;62.18;41.666666666666664;35.0;2;50.0;40.0;0.0;0.0;45.0;0;25.0;1.0
61.4;61.3;469.22;53.45;58.45;62.36;0;20;56.79;33.958333333333336;30.0;2;40.0;27.5;3.0;0.0;40.0;1;19.98235294123529;1.0
59.02;52.16;456.32;63.02;55.84;50.07;0;4;58.76;35.416666666666664;30.0;2;40.0;35.0;0.0;0.0;40.0;0;34.85294117647059;2.0
75.98;57.92;480.03;57.26;40.89;53.85;0;1;44.91;40.0;35.0;2;45.0;40.0;0.0;0.0;40.0;0;36.1764705882353;2.0
58.89;62.19;449.33;66.98;80.55;62.35;0;2;50.87;41.666666666666664;35.0;2;45.0;45.0;0.0;0.0;45.0;0;35.294117647058826;2.0
65.16;59.25;464.16;58.93;57.13;65.0;0;7;55.25;35.833333333333336;27.5;2;45.0;35.0;4.0;0.0;40.0;1;13.014705882352942;1.0
63.73;44.28;427.5;64.43;48.43;48.23;0;11;54.66;37.5;32.5;2;45.0;35.0;0.0;0.0;40.0;0;34.411764705882355;2.0
80.4;59.94;496.37;50.09;59.81;60.0;0;21;58.52;44.583333333333336;45.0;2;45.0;45.0;0.0;0.0;40.0;0;42.35294117647059;3.0
72.34;54.29;454.19;57.26;67.6;64.97;0;10;58.52;35.833333333333336;30.0;2;40.0;35.0;0.0;0.0;40.0;0;31.852941176470587;2.0
58.18;49.0;450.08;61.82;47.79;45.62;0;10;59.82;41.25;35.0;2;50.0;40.0;0.0;0.0;40.0;0;38.8235294117647;2.0
76.15;66.18;462.76;55.85;59.81;53.84;0;11;51.08;43.333333333333336;45.0;2;45.0;40.0;0.0;0.0;40.0;0;41.470588235294116;3.0
74.44;58.05;482.14;59.29;56.28;55.49;0;11;57.57;32.5;30.0;2;30.0;30.0;0.0;0.0;45.0;0;32.14705882352941;2.0
66.5;50.5;430.04;60.61;39.11;57.84;0;16;56.79;32.916666666666664;30.0;2;35.0;32.5;1.0;0.0;27.5;1;30.941176470588236;2.0
59.02;53.84;475.13;60.61;53.32;60.01;0;18;60.8;31.875;25.0;2;35.0;32.5;4.0;0.0;40.0;1;22.5;1.0
69.34;63.57;475.4;58.23;58.45;62.36;0;9;54.87;36.25;30.0;2;40.0;40.0;0.0;0.0;35.0;0;40.588235294117645;3.0
75.98;56.05;446.63;50.09;48.43;62.35;0;20;50.87;33.75;35.0;2;35.0;30.0;0.0;0.0;35.0;0;30.823529411764707;2.0
63.87;59.25;471.79;55.85;88.67;76.56;0;9;51.08;29.375;22.5;1;35.0;27.5;7.0;0.0;40.0;2;28.352941176470587;1.0
74.38;60.21;444.57;51.86;59.25;56.37;0;17;51.43;33.541666666666664;30.0;2;35.0;32.5;0.0;0.0;40.0;0;31.617647059411766;2.0
58.89;50.94;447.58;61.99;40.89;53.85;0;12;58.52;28.750000000833335;27.5;1;35.0;21.66666667;7.0;0.0;30.0;2;30.529411764705884;2.0
81.5;54.01;457.4;58.93;62.69;53.95;0;4;57.32;40.0;40.0;2;40.0;40.0;0.0;0.0;40.0;0;41.470588235294116;3.0
54.43;52.16;410.85;48.41;40.89;57.84;0;11;47.18;25.3125;20.0;1;30.0;21.25;7.0;0.0;35.0;2;22.857142857142858;1.0
62.52;58.12;474.52;70.44;48.92;62.46;0;20;59.42;23.333333333333332;20.0;1;30.0;15.0;7.0;0.0;30.0;2;40.0;2.0
61.4;57.36;468.98;55.85;48.43;57.84;0;13;62.97;39.166666666666664;35.0;2;45.0;40.0;0.0;0.0;30.0;0;36.76470588235294;2.0
52.15;63.57;469.13;55.85;69.48;68.01;0;15;65.32;33.333333333333336;27.5;2;40.0;30.0;4.0;0.0;40.0;1;34.11764705882353;2.0
66.35;57.92;453.5;54.91;58.45;53.85;0;15;50.87;41.25;40.0;2;45.0;40.0;0.0;0.0;45.0;0;28.823529411764707;1.0
54.43;59.25;473.77;50.98;55.84;62.36;0;20;70.92;40.0;35.0;2;50.0;35.0;0.0;0.0;45.0;0;38.38235294117647;2.0
66.35;57.92;446.23;54.91;52.09;55.8;0;9;52.77;35.833333333333336;32.5;2;45.0;30.0;0.0;0.0;35.0;0;36.05882352941177;2.0
60.48;47.6;456.32;56.34;65.79;57.36;0;20;63.33;31.38888889;26.66666667;2;35.0;30.0;4.0;0.0;30.0;1;35.0;2.0
63.73;52.59;455.21;54.91;48.43;60.0;0;4;54.66;24.791666665833333;23.75;1;20.0;23.33333333;11.0;0.0;22.5;4;29.61764705882353;1.0
66.5;53.84;467.99;45.69;58.45;55.79;0;8;65.32;28.750000000833335;22.5;1;45.0;21.66666667;9.0;0.0;27.5;4;5.0;1.0
54.43;59.25;473.74;58.23;80.55;68.01;0;16;52.97;29.7916666675;27.5;1;32.5;26.66666667;7.0;0.0;35.0;2;35.705882352941174;2.0
