NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NOTA_ECONOMIA_UNO;VECES_ECONOMIA_UNO;CREDITOS_ECONOMIA_UNO;NOTA_ECUACIONES;VECES_ECUACIONES;CREDITOS_ECUACIONES;NOTA_ESTADISTICA_DOS;VECES_ESTADISTICA_DOS;CREDITOS_ESTADISTICA_DOS;NOTA_FISICA_DOS;VECES_FISICA_DOS;CREDITOS_FISICA_DOS;NOTA_MECANICA;VECES_MECANICA;CREDITOS_MECANICA;NOTA_PROCESOSQ;VECES_PROCESOSQ;CREDITOS_PROCESOSQ;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
245;38.33333333333334;40.0;35.78125;30.0;32.5;30.0;50.0;38.66666666666666;6;35.0;40.0;0.0;45.0;40.0;37.69444444444444;1;18;18;0;7;7;0;2;45.0;1;2;40.0;1;3;40.0;1;3;30.5;2;3;30.0;1;2;35.0;1;3;46;1;2;2;35.76923076923077
246;36.53846153846154;40.0;33.125;40.0;25.0;0.0;0.0;22.5;0;0.0;0.0;0.0;0.0;0.0;45.0;0;2;2;0;1;1;0;2;45.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;25.0
251;39.4;43.0;37.9375;35.0;40.0;31.0;40.0;34.6;6;35.0;40.0;0.0;31.0;30.0;31.80555555555556;1;18;15;3;7;6;1;2;35.0;1;2;30.0;1;3;30.0;1;3;30.0;1;3;35.0;1;2;27.5;2;3;40;1;2;2;34.36363636363637
252;33.16666666666666;40.0;30.125;30.0;25.33333333333333;9.5;36.0;31.27272727272727;3;15.0;35.0;0.0;37.0;0.0;34.03846153846154;1;13;10;3;5;4;1;2;40.0;1;2;0.0;0;3;40.0;1;3;30.0;1;3;35.0;1;2;27.5;2;3;0;0;2;2;31.73076923076923
253;34.56666666666667;43.0;31.44117647058824;22.5;25.0;31.5;37.0;34.16666666666666;6;25.0;37.0;37.0;35.0;44.0;36.8125;0;16;16;0;6;6;0;2;40.0;1;2;37.0;1;3;36.0;1;3;35.0;1;3;31.0;1;2;41.0;1;3;0;0;2;2;37.11764705882353
254;33.33333333333334;45.0;33.5625;30.0;30.0;31.0;45.0;36.73333333333333;6;30.0;35.0;0.0;35.0;50.0;32.11111111111111;2;18;16;2;7;6;1;2;35.0;1;2;35.0;1;3;30.0;1;3;30.0;2;3;19.5;2;2;30.0;1;3;47;1;2;2;31.54545454545455
255;33.43333333333333;50.0;30.05;23.6;33.0;30.0;34.0;32.375;4;0.0;21.66666666666667;0.0;34.0;43.0;32.0;0;8;5;3;3;2;1;2;35.0;1;2;0.0;0;3;42.0;1;3;0.0;0;3;0.0;0;2;20.0;1;3;0;0;2;2;31.0
258;34.66666666666666;45.0;33.71875;30.0;22.5;41.0;45.0;38.6;6;35.0;40.0;0.0;30.0;43.0;33.66666666666666;0;18;18;0;7;7;0;2;30.0;1;2;33.0;1;3;35.0;1;3;35.0;1;3;30.0;1;2;35.0;1;3;36;1;2;2;39.0
259;38.0;45.0;39.3125;30.0;40.0;40.0;42.0;42.6;6;40.0;45.0;0.0;45.0;46.0;38.61111111111111;0;18;18;0;7;7;0;2;40.0;1;2;35.0;1;3;35.0;1;3;40.0;1;3;30.0;1;2;45.0;1;3;45;1;2;3;40.46153846153846
261;35.0;45.0;33.21875;30.0;27.5;29.5;45.0;36.73333333333333;6;30.0;35.0;0.0;40.0;39.0;33.33333333333334;1;18;18;0;7;7;0;2;35.0;1;2;30.0;1;3;30.0;2;3;30.0;1;3;30.0;1;2;40.0;1;3;40;1;2;2;36.5
262;38.33333333333334;40.0;34.65625;30.0;30.0;36.0;50.0;40.2;6;35.0;40.0;0.0;45.0;43.0;36.11111111111111;1;18;15;3;7;6;1;2;45.0;1;2;25.0;2;3;40.0;1;3;35.0;1;3;35.0;1;2;30.0;1;3;50;1;2;2;36.95555555555555
263;33.3;46.0;38.3125;35.0;25.0;39.0;50.0;35.66666666666666;6;30.0;45.0;0.0;30.0;41.0;34.97222222222222;2;18;15;3;7;6;1;2;45.0;1;2;34.0;1;3;30.0;2;3;35.0;1;3;35.0;1;2;27.5;2;3;45;1;2;2;33.63636363636363
267;33.86666666666667;45.0;32.875;30.0;28.0;35.0;41.0;31.4;3;28.5;29.0;0.0;32.0;40.0;34.80555555555556;2;18;12;6;7;5;2;2;40.0;1;2;37.0;1;3;29.0;2;3;27.5;2;3;38.0;1;2;30.0;1;3;50;1;2;2;32.86666666666667
269;35.53333333333333;39.0;35.3125;30.0;30.0;35.0;45.0;35.13333333333333;6;35.0;30.0;0.0;40.0;41.0;37.22222222222222;0;18;18;0;7;7;0;2;45.0;1;2;35.0;1;3;40.0;1;3;30.0;1;3;40.0;1;2;35.0;1;3;40;1;2;2;35.53333333333333
270;36.33333333333334;45.0;36.25;30.0;35.0;30.0;50.0;38.93333333333333;6;35.0;45.0;0.0;40.0;44.0;37.22222222222222;0;18;18;0;7;7;0;2;45.0;1;2;30.0;1;3;40.0;1;3;35.0;1;3;35.0;1;2;35.0;1;3;45;1;2;3;40.61538461538461
271;40.33333333333334;40.0;40.0;40.0;35.0;35.0;45.0;40.46666666666667;6;45.0;50.0;0.0;36.0;40.0;40.94444444444444;0;18;18;0;7;7;0;2;45.0;1;2;40.0;1;3;40.0;1;3;40.0;1;3;35.0;1;2;45.0;1;3;41;1;2;3;43.18181818181818
272;32.5;40.0;34.875;40.0;30.0;32.0;37.0;36.13333333333333;6;30.0;40.0;0.0;30.0;45.0;32.80555555555556;2;18;18;0;7;7;0;2;35.0;1;2;30.0;1;3;30.0;2;3;32.5;2;3;30.0;1;2;35.0;1;3;39;1;2;2;36.53333333333333
273;38.8;41.0;33.5625;35.0;25.0;41.0;40.0;40.06666666666667;6;40.0;45.0;0.0;39.0;46.0;34.16666666666666;0;18;18;0;7;7;0;2;30.0;1;2;40.0;1;3;35.0;1;3;30.0;1;3;30.0;1;2;30.0;1;3;45;1;2;2;34.41025641025641
276;30.88888888888889;35.0;27.67857142857143;25.0;15.0;0.0;40.0;22.5;1;0.0;15.0;0.0;0.0;0.0;40.0;0;2;2;0;1;1;0;2;40.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;30.0
277;26.81818181818182;35.0;32.5;35.0;15.0;0.0;0.0;25.0;0;0.0;25.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
278;35.33333333333334;40.0;35.4375;30.0;35.0;40.0;41.0;38.26666666666667;6;30.0;45.0;0.0;34.0;45.0;37.22222222222222;0;18;18;0;7;7;0;2;45.0;1;2;30.0;1;3;40.0;1;3;30.0;1;3;30.0;1;2;40.0;1;3;50;1;2;2;39.61538461538461
282;41.66666666666666;45.0;36.25;30.0;35.0;35.0;45.0;39.26666666666667;6;30.0;45.0;0.0;48.0;43.0;41.38888888888889;0;18;18;0;7;7;0;2;45.0;1;2;35.0;1;3;40.0;1;3;40.0;1;3;35.0;1;2;50.0;1;3;45;1;2;2;38.87179487179487
289;30.0;35.0;26.66666666666667;19.66666666666667;22.0;0.0;0.0;22.58333333333333;0;0.0;22.66666666666667;0.0;0.0;0.0;30.0;0;2;2;0;1;1;0;2;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
290;29.61538461538462;35.0;30.38461538461538;26.66666666666667;28.33333333333333;0.0;0.0;31.36363636363636;3;29.33333333333333;31.66666666666667;0.0;36.0;0.0;30.0;0;8;8;0;3;3;0;2;30.0;1;2;0.0;0;3;30.0;1;3;0.0;0;3;0.0;0;2;30.0;1;3;0;0;2;1;27.45454545454545
294;42.0;45.0;37.34375;40.0;27.5;40.0;45.0;38.93333333333333;6;35.0;45.0;0.0;45.0;40.0;42.22222222222222;0;18;18;0;7;7;0;2;40.0;1;2;45.0;1;3;40.0;1;3;40.0;1;3;40.0;1;2;45.0;1;3;45;1;2;3;40.53846153846154
298;37.66666666666666;45.0;37.8125;35.0;30.0;40.0;45.0;37.6;6;35.0;45.0;0.0;42.0;35.0;41.22222222222222;0;18;18;0;7;7;0;2;35.0;1;2;45.0;1;3;40.0;1;3;40.0;1;3;35.0;1;2;45.0;1;3;46;1;2;3;42.15384615384615
301;40.66666666666666;45.0;40.125;30.0;45.0;40.0;41.0;38.93333333333333;6;35.0;45.0;0.0;45.0;40.0;40.83333333333334;0;18;18;0;7;7;0;2;40.0;1;2;40.0;1;3;40.0;1;3;40.0;1;3;35.0;1;2;45.0;1;3;45;1;2;3;43.46153846153846
305;37.66666666666666;45.0;32.84375;30.0;30.0;39.0;40.0;37.6;6;45.0;35.0;0.0;36.0;41.0;37.72222222222222;1;18;18;0;7;7;0;2;45.0;1;2;30.0;2;3;40.0;1;3;35.0;1;3;45.0;1;2;30.0;1;3;47;1;2;2;33.30769230769231
306;42.66666666666666;45.0;36.5625;35.0;35.0;35.0;40.0;41.86666666666667;6;40.0;45.0;0.0;35.0;45.0;43.33333333333334;0;18;18;0;7;7;0;2;50.0;1;2;45.0;1;3;40.0;1;3;40.0;1;3;35.0;1;2;45.0;1;3;50;1;2;3;42.76923076923077
308;44.46666666666667;46.0;44.375;45.0;45.0;40.0;45.0;44.26666666666667;6;45.0;50.0;0.0;38.0;43.0;44.72222222222222;0;18;18;0;7;7;0;2;45.0;1;2;45.0;1;3;45.0;1;3;45.0;1;3;40.0;1;2;50.0;1;3;40;1;2;3;41.90909090909091
309;44.0;45.0;42.3125;40.0;40.0;50.0;41.0;44.86666666666667;6;45.0;45.0;0.0;45.0;50.0;44.0;0;18;18;0;7;7;0;2;40.0;1;2;45.0;1;3;45.0;1;3;50.0;1;3;45.0;1;2;40.0;1;3;41;1;2;4;45.23076923076923
310;37.66666666666666;45.0;34.375;30.0;30.0;35.0;45.0;40.4;6;35.0;45.0;0.0;50.0;45.0;38.88888888888889;0;18;18;0;7;7;0;2;45.0;1;2;40.0;1;3;40.0;1;3;40.0;1;3;35.0;1;2;30.0;1;3;45;1;2;2;37.72727272727273
311;37.66666666666666;40.0;38.625;40.0;30.0;30.0;39.0;39.86666666666667;6;35.0;45.0;0.0;33.0;45.0;37.77777777777778;0;18;18;0;7;7;0;2;40.0;1;2;35.0;1;3;50.0;1;3;30.0;1;3;30.0;1;2;35.0;1;3;45;1;2;2;36.06666666666667
316;32.33333333333334;40.0;36.0;26.0;30.0;41.0;43.0;40.2;6;30.0;45.0;0.0;40.0;49.0;34.66666666666666;1;18;15;3;7;6;1;2;45.0;1;2;25.0;2;3;35.0;1;3;31.0;1;3;31.0;1;2;35.0;1;3;47;1;2;2;30.53333333333333
317;34.33333333333334;40.0;39.375;40.0;40.0;35.0;40.0;36.07692307692308;4;35.0;35.0;0.0;33.0;0.0;37.1875;0;16;16;0;6;6;0;2;35.0;1;2;45.0;1;3;35.0;1;3;35.0;1;3;30.0;1;2;40.0;1;3;0;0;2;2;35.0
319;29.26666666666667;35.0;33.75;30.0;30.0;0.0;0.0;33.81818181818182;4;31.0;38.0;0.0;30.0;0.0;26.4375;1;16;11;5;6;4;2;1;35.0;1;2;21.0;1;3;30.0;1;3;30.0;2;3;10.0;1;2;30.0;1;3;0;0;2;2;32.18181818181818
321;33.0;40.0;32.78125;27.5;26.66666666666667;40.0;36.0;38.86666666666667;6;40.0;30.0;0.0;35.0;42.0;33.05555555555556;3;18;15;3;7;6;1;2;40.0;1;2;30.5;2;3;33.0;1;3;34.5;2;3;31.0;1;2;25.0;2;3;42;1;2;2;34.07692307692308
323;33.63636363636363;40.0;28.75;20.0;20.0;0.0;0.0;30.0;1;0.0;0.0;0.0;0.0;0.0;40.0;0;2;2;0;1;1;0;2;40.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
326;33.18181818181818;35.0;32.5;30.0;20.0;0.0;0.0;31.25;1;0.0;35.0;0.0;0.0;0.0;45.0;0;2;2;0;1;1;0;2;45.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;29.0
327;34.0;35.0;36.90625;32.5;30.0;39.0;50.0;32.36666666666667;5;27.5;35.0;0.0;34.0;40.0;31.52777777777778;2;18;15;3;7;6;1;2;30.0;1;2;35.0;1;3;30.0;2;3;30.0;1;3;35.0;1;2;27.5;2;3;35;1;2;2;34.8
328;34.0;45.0;35.78125;35.0;27.5;39.0;41.0;36.53333333333333;6;30.0;35.0;0.0;38.0;38.0;32.72222222222222;2;18;12;6;7;5;2;2;45.0;1;2;30.0;1;3;27.5;2;3;34.0;1;3;30.0;1;2;27.5;2;3;41;1;2;2;36.96666666666667
334;36.0;50.0;32.47058823529412;30.0;25.0;35.0;41.0;34.25;7;30.0;36.0;34.5;30.0;35.0;34.77777777777778;2;18;15;3;7;6;1;2;35.0;1;2;26.0;2;3;33.0;3;3;30.0;1;3;30.0;1;2;43.0;1;3;50;1;2;2;39.1764705882353
354;36.0;40.0;33.58823529411764;30.0;28.33333333333333;30.0;33.0;31.75;4;19.5;45.0;26.5;30.0;0.0;35.5;1;16;14;2;6;5;1;2;28.5;2;2;37.0;1;3;35.0;1;3;30.0;1;3;32.0;1;2;47.0;1;3;0;0;2;2;37.94117647058823
364;29.56410256410256;0.0;32.66666666666666;30.0;30.0;30.0;0.0;8.75;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;7.5
366;35.0;40.0;36.47058823529412;35.0;25.0;40.0;45.0;33.55555555555556;6;30.0;34.0;19.0;35.0;50.0;25.0;1;18;12;6;7;5;2;1;30.0;1;2;35.0;1;3;35.0;1;3;9.666666666666666;3;3;30.0;1;2;1.0;1;3;44;1;2;3;40.16666666666666
376;34.8;44.0;35.16176470588236;33.0;32.0;30.0;39.0;29.61111111111111;4;11.0;22.0;25.0;37.0;43.0;26.5;0;4;2;2;2;1;1;1;31.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;22.0;1;2;0.0;0;3;0;0;2;2;34.0
377;32.0;40.0;30.05882352941176;22.5;27.5;35.0;33.0;31.38888888888889;6;28.0;33.0;30.0;31.0;40.0;33.21875;1;16;16;0;6;6;0;2;40.0;1;2;30.5;2;3;31.0;1;3;31.0;1;3;30.0;1;2;38.0;1;3;0;0;2;2;34.94117647058823
381;34.46666666666667;36.0;32.41176470588236;30.0;22.5;30.0;43.0;33.94444444444444;7;35.0;35.0;30.0;30.0;43.0;33.8125;0;16;16;0;6;6;0;2;46.0;1;2;30.0;1;3;32.0;1;3;31.0;1;3;34.0;1;2;34.0;1;3;0;0;2;2;34.88235294117647
382;31.9;33.0;33.44117647058823;35.0;27.5;30.0;43.0;34.11111111111111;7;35.0;38.0;35.0;30.0;40.0;36.27777777777778;0;18;18;0;7;7;0;2;45.0;1;2;34.0;1;3;36.0;1;3;41.0;1;3;30.0;1;2;36.0;1;3;31;1;2;2;35.94117647058823
383;31.88888888888889;40.0;34.1764705882353;30.0;31.33333333333333;30.0;41.0;31.30555555555556;6;30.0;27.5;31.0;32.0;37.0;34.5625;3;16;13;3;6;5;1;2;45.0;1;2;25.33333333333333;3;3;45.0;1;3;30.0;2;3;30.0;1;2;34.0;2;3;0;0;2;2;37.23529411764706
400;28.33333333333333;30.0;27.53333333333333;14.0;8.666666666666666;27.5;0.0;32.85714285714285;3;0.0;0.0;0.0;30.0;0.0;23.57142857142857;1;7;5;2;3;2;1;1;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;7.5;2;2;30.0;1;3;0;0;2;1;29.0
402;35.0;50.0;37.11764705882353;35.0;40.0;30.0;43.0;35.55555555555556;7;35.0;30.0;30.0;30.0;50.0;34.61111111111111;1;18;18;0;7;7;0;2;34.0;1;2;34.0;1;3;35.0;1;3;30.0;1;3;31.0;2;2;32.0;1;3;50;1;2;2;38.1764705882353
404;26.8;11.0;31.61764705882353;30.0;27.5;30.0;35.0;34.36111111111111;7;30.0;35.0;31.5;30.0;42.0;30.1875;3;16;8;8;6;3;3;1;26.0;2;2;25.0;2;3;31.0;1;3;25.0;3;3;37.0;1;2;38.0;1;3;0;0;2;2;34.20588235294117
407;31.43333333333333;37.0;31.11764705882353;30.0;25.0;30.0;32.0;34.61111111111111;6;40.0;40.0;27.0;30.0;41.0;30.78125;2;16;10;6;6;4;2;2;40.0;1;2;32.0;1;3;22.66666666666667;3;3;28.5;2;3;32.0;1;2;33.0;1;3;0;0;2;2;33.20588235294117
409;31.5;45.0;30.08823529411765;22.5;30.0;25.5;34.0;34.5;6;28.0;34.0;30.0;35.0;45.0;30.88888888888889;2;18;13;5;7;5;2;2;30.0;1;2;40.0;1;3;18.0;2;3;34.0;1;3;29.5;2;2;33.0;1;3;31;1;2;2;37.0
420;28.78787878787879;0.0;28.68333333333333;27.5;18.25;29.0;0.0;35.0;3;0.0;0.0;0.0;30.0;0.0;26.57142857142857;0;7;4;3;3;2;1;1;30.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;36.0;1;2;18.0;1;3;0;0;2;2;31.875
424;34.26666666666667;37.0;35.0;35.0;30.0;30.0;0.0;28.9375;4;40.0;25.5;10.5;35.0;0.0;29.0;0;5;3;2;2;1;1;1;26.0;1;2;31.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;27.0
425;37.46666666666667;46.0;34.35294117647059;30.0;25.0;35.0;37.0;35.22222222222222;7;30.0;35.0;31.33333333333333;30.0;50.0;36.4375;0;16;16;0;6;6;0;2;41.0;1;2;36.0;1;3;35.0;1;3;32.0;1;3;30.0;1;2;44.0;1;3;0;0;2;2;36.8235294117647
426;35.86666666666667;48.0;29.88235294117647;30.0;22.5;30.0;39.0;28.84722222222222;4;23.25;30.0;25.33333333333333;33.0;49.0;31.03125;2;16;10;6;6;4;2;2;35.0;1;2;23.5;2;3;21.66666666666667;3;3;32.0;1;3;30.0;1;2;45.0;1;3;0;0;2;2;33.64705882352941
427;33.88888888888889;49.0;29.38235294117647;20.0;30.0;30.0;33.0;31.19444444444444;5;24.66666666666667;27.5;30.0;31.0;36.0;33.22222222222222;1;18;15;3;7;6;1;2;35.0;1;2;15.0;2;3;45.0;1;3;31.0;1;3;31.0;1;2;39.0;1;3;38;1;2;2;34.94117647058823
428;35.2;34.0;35.8235294117647;30.0;30.0;35.0;42.0;32.83333333333334;7;30.0;30.0;30.0;35.0;43.0;34.83333333333334;1;18;18;0;7;7;0;2;31.0;1;2;40.0;1;3;40.0;1;3;30.0;2;3;30.0;1;2;31.0;1;3;41;1;2;2;37.94117647058823
431;35.2;44.0;35.05882352941177;30.0;35.0;30.0;43.0;36.88888888888889;7;30.0;45.0;30.0;30.0;47.0;35.72222222222222;1;18;18;0;7;7;0;2;45.0;1;2;30.0;1;3;40.0;1;3;35.0;1;3;30.0;1;2;30.0;2;3;44;1;2;2;38.11764705882353
432;34.13333333333333;41.0;34.58823529411764;30.0;30.0;30.0;39.0;36.44444444444444;7;35.0;45.0;30.0;30.0;43.0;34.375;0;16;16;0;6;6;0;2;45.0;1;2;30.0;1;3;35.0;1;3;35.0;1;3;35.0;1;2;30.0;1;3;0;0;2;2;37.88235294117647
433;36.83333333333334;40.0;33.94117647058823;30.0;25.0;30.0;41.0;32.55555555555556;4;28.5;35.0;28.5;27.5;40.0;35.05555555555556;0;18;18;0;7;7;0;2;35.0;1;2;35.0;1;3;30.0;1;3;33.0;1;3;30.0;1;2;47.0;1;3;33;1;2;2;36.23529411764706
435;32.8;36.0;31.91176470588235;25.0;30.0;30.0;35.0;37.88888888888889;7;34.0;41.0;33.0;35.0;44.0;35.36111111111111;1;18;15;3;7;6;1;2;35.0;1;2;35.0;1;3;29.5;2;3;33.0;1;3;30.0;1;2;42.0;1;3;44;1;2;2;35.23529411764706
437;29.63636363636364;0.0;31.59722222222222;27.5;0.0;28.33333333333333;0.0;25.0;2;0.0;0.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;0;0.0
438;35.33333333333334;50.0;35.79411764705883;35.0;32.5;30.0;43.0;37.55555555555556;7;35.0;45.0;35.0;30.0;43.0;37.72222222222222;0;18;18;0;7;7;0;2;41.0;1;2;40.0;1;3;38.0;1;3;40.0;1;3;30.0;1;2;31.0;1;3;45;1;2;2;37.23529411764706
439;37.26666666666667;46.0;36.23529411764706;30.0;30.0;30.0;43.0;33.05555555555556;7;30.0;30.0;30.5;30.0;43.0;36.77777777777778;1;18;15;3;7;6;1;2;35.0;1;2;27.0;2;3;35.0;1;3;38.0;1;3;37.0;1;2;44.0;1;3;43;1;2;2;35.8235294117647
442;38.2;44.0;38.1764705882353;30.0;35.0;35.0;47.0;35.97222222222222;5;28.5;35.0;27.33333333333333;30.0;50.0;26.34375;2;16;10;6;6;4;2;1;40.0;1;2;3.0;1;3;26.0;3;3;32.5;2;3;32.0;1;2;31.0;1;3;0;0;2;2;38.83333333333334
450;38.06666666666667;43.0;33.26470588235294;30.0;22.5;30.0;46.0;35.27777777777778;7;30.0;32.0;30.0;30.0;42.0;34.3125;1;16;16;0;6;6;0;2;44.0;1;2;30.0;2;3;32.0;1;3;40.0;1;3;31.0;1;2;31.0;1;3;0;0;2;2;38.58823529411764
451;33.2;43.0;31.26470588235294;27.0;30.0;39.0;44.0;31.94444444444444;5;31.0;29.0;32.0;30.0;48.0;38.55555555555556;1;18;18;0;7;7;0;2;44.0;1;2;35.0;1;3;47.0;1;3;34.0;1;3;33.0;2;2;32.0;1;3;48;1;2;2;38.52941176470588
454;41.6;42.0;37.41176470588236;30.0;30.0;40.0;43.0;35.5625;6;30.0;33.0;35.0;30.0;0.0;37.625;0;16;16;0;6;6;0;2;40.0;1;2;42.0;1;3;37.0;1;3;37.0;1;3;39.0;1;2;32.0;1;3;0;0;2;2;34.46153846153846
459;35.66666666666666;43.0;33.08823529411764;30.0;27.5;30.0;40.0;35.22222222222222;7;30.0;42.0;33.0;33.0;39.0;36.30555555555556;1;18;15;3;7;6;1;2;40.0;1;2;36.0;1;3;33.0;1;3;29.5;2;3;30.0;1;2;42.0;1;3;46;1;2;2;39.88235294117647
461;39.2;44.0;37.05882352941177;30.0;45.0;35.0;35.0;34.05555555555556;6;29.0;35.0;30.0;30.0;33.0;35.16666666666666;0;18;18;0;7;7;0;2;45.0;1;2;32.0;1;3;31.0;1;3;31.0;1;3;30.0;1;2;35.0;1;3;48;1;2;2;35.70588235294117
462;40.86666666666667;49.0;37.41176470588236;35.0;30.0;35.0;43.0;36.83333333333334;7;30.0;50.0;30.0;35.0;44.0;37.375;0;16;16;0;6;6;0;2;41.0;1;2;43.0;1;3;37.0;1;3;30.0;1;3;39.0;1;2;36.0;1;3;0;0;2;2;39.41176470588236
463;31.88888888888889;33.0;30.70588235294118;35.0;30.0;27.5;27.0;30.75;5;25.5;31.0;32.5;31.0;0.0;29.46875;2;16;11;5;6;4;2;1;32.0;1;2;35.0;1;3;24.5;2;3;31.0;1;3;15.5;2;2;35.0;1;3;0;0;2;2;30.07692307692308
464;29.41025641025641;0.0;33.86666666666667;30.0;36.0;30.0;0.0;30.375;4;30.0;28.0;22.66666666666667;31.0;0.0;31.30769230769231;0;13;13;0;5;5;0;2;30.0;1;2;30.0;1;3;0.0;0;3;30.0;1;3;34.0;1;2;33.0;1;3;0;0;2;2;34.5
465;38.66666666666666;50.0;31.76470588235294;30.0;22.66666666666667;30.0;41.0;35.44444444444444;6;29.5;31.5;40.0;30.0;45.0;33.83333333333334;0;18;18;0;7;7;0;2;35.0;1;2;32.0;1;3;33.0;1;3;30.0;1;3;31.0;1;2;36.0;1;3;42;1;2;2;35.47058823529412
466;40.06666666666667;43.0;41.41176470588236;40.0;45.0;35.0;47.0;38.72222222222222;7;30.0;40.0;40.0;30.0;46.0;37.83333333333334;0;18;18;0;7;7;0;2;39.0;1;2;42.0;1;3;39.0;1;3;33.0;1;3;30.0;1;2;35.0;1;3;48;1;2;3;41.41176470588236
467;37.56666666666667;48.0;37.3235294117647;35.0;27.5;45.0;46.0;36.75;6;38.0;33.0;30.0;35.0;0.0;34.25;0;16;16;0;6;6;0;2;45.0;1;2;34.0;1;3;30.0;1;3;31.0;1;3;31.0;1;2;37.0;1;3;0;0;2;2;38.0
469;44.6;42.0;42.41176470588236;40.0;45.0;40.0;38.0;40.33333333333334;7;35.0;45.0;35.0;40.0;48.0;40.33333333333334;0;18;18;0;7;7;0;2;42.0;1;2;42.0;1;3;39.0;1;3;41.0;1;3;35.0;1;2;36.0;1;3;49;1;2;3;41.1764705882353
472;38.2;44.0;35.14705882352941;35.0;30.0;35.0;45.0;36.38888888888889;7;30.0;43.0;30.0;41.0;47.0;35.36111111111111;3;18;16;2;7;6;1;2;42.0;1;2;33.5;2;3;31.0;2;3;36.0;1;3;27.0;2;2;39.0;1;3;40;1;2;2;34.05882352941177
474;34.0;25.0;31.33333333333333;30.0;23.33333333333333;35.0;0.0;19.84375;3;5.666666666666667;13.5;9.666666666666666;30.5;0.0;35.0;0;2;2;0;1;1;0;2;35.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;24.23076923076923
476;40.66666666666666;50.0;39.1764705882353;40.0;35.0;35.0;43.0;36.5;7;30.0;38.0;30.0;30.0;39.0;38.27777777777778;0;18;18;0;7;7;0;2;37.0;1;2;37.0;1;3;36.0;1;3;46.0;1;3;33.0;1;2;34.0;1;3;45;1;2;2;40.0
479;36.8;46.0;37.94117647058823;40.0;30.0;30.0;40.0;37.66666666666666;7;30.0;41.0;34.0;30.0;44.0;39.27777777777778;0;18;18;0;7;7;0;2;40.0;1;2;36.0;1;3;39.0;1;3;44.0;1;3;31.0;1;2;40.0;1;3;44;1;2;3;40.41176470588236
482;34.61538461538461;0.0;19.93333333333333;11.0;0.3333333333333333;40.0;0.0;31.35714285714286;2;0.0;0.0;0.0;30.0;0.0;8.4;1;5;0;5;2;0;2;1;21.0;2;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;3;0;0;2;1;17.0
483;35.4;38.0;33.58823529411764;30.0;25.0;37.0;31.0;34.3125;4;28.5;37.0;27.5;30.0;0.0;33.375;1;16;16;0;6;6;0;2;36.0;1;2;30.0;1;3;34.0;1;3;30.0;1;3;31.5;2;2;39.0;1;3;0;0;2;2;35.58823529411764
485;45.86666666666667;44.0;41.0;40.0;35.0;45.0;41.0;38.66666666666666;7;30.0;39.0;30.0;40.0;47.0;39.44444444444444;0;18;18;0;7;7;0;2;38.0;1;2;42.0;1;3;38.0;1;3;47.0;1;3;33.0;1;2;33.0;1;3;44;1;2;3;41.29411764705883
