PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;IDIOMA_ICFES;LOCALIDAD;RENDIMIENTO_UNO;PROMEDIO_UNO;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;CAR_UNO;NCC_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS;NCC_DOS;NCA_DOS;NAA_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_PBASICA;NOTA_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;RENDIMIENTO_CINCO;PROMEDIO_CINCO;NOTA_EE_CUATRO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;RENDIMIENTO_SEIS;PROMEDIO_SEIS;NCA_SEIS;NOTA_PLINEAL;NOTA_DISENO;NOTA_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE;NOTA_IECONOMICA;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
416.0;90.0;55.0;62.0;54.0;20;2.0;36.7;20;56.0;1;15.0;6;34.0;36.0;25.5;38.0;47.0;44.0;45.0;2.0;38.294117647058826;17.0;17.0;7;34.0;32.0;41.0;44.0;49.0;2.0;38.75;6;33.0;39.0;40.0;40.0;0.0;2.0;36.6875;37.0;30.0;36.0;33.5;43.0;2.0;39.05882352941177;0;31.0;47.0;45.0;42.0;46.0;2.0;38.8235294117647;17.0;37.0;44.0;40;3.0;42.888888888888886;44.0;5;46.0;43.0;39.0;0.0;2.0;35.5625;49.0;4.0
437.0;70.0;62.0;55.0;65.0;17;1.0;17.80769230769237;20;57.0;4;13.0;2;6.6666666666667;11.666666666667;20.5;32.0;25.0;38.0;0.0;1.0;6.888888888888889;9.0;1.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
433.0;69.0;60.0;83.0;39.0;20;2.0;34.30769230769231;8;54.0;2;13.0;5;26.5;30.0;36.0;36.0;47.0;42.0;0.0;2.0;36.142857142857146;7.0;7.0;3;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;65.0;69.0;60.0;75.0;1;2.0;35.153846153846075;1;53.0;2;13.0;6;31.0;30.0;30.333333333333;40.0;50.0;42.0;0.0;2.0;34.96666666666667;15.0;12.0;5;35.0;27.5;33.0;43.0;0.0;2.0;38.6875;6;36.0;34.0;36.0;36.0;0.0;2.0;31.854166666666625;30.0;27.0;33.0;22.333333333333;41.0;2.0;36.266666666666666;0;35.0;39.0;0.0;41.0;39.0;2.0;37.4;5.0;0.0;0.0;0;3.0;43.66666666666666;36.0;2;0.0;0.0;0.0;0.0;4.0;47.0;38.0;2.0
417.0;71.0;65.0;57.0;48.0;20;2.0;35.6666666666666;20;58.0;2;15.0;6;31.0;33.0;26.333333333333;35.0;50.0;45.0;43.0;2.0;39.05882352941177;17.0;17.0;7;42.0;34.0;33.0;43.0;46.0;2.0;38.3125;6;35.0;37.0;38.0;37.0;0.0;2.0;35.875;35.0;38.0;37.0;30.5;37.0;2.0;37.1764705882353;0;35.0;37.0;36.0;46.0;30.0;2.0;34.7;7.0;28.0;0.0;43;2.0;39.5;35.0;2;0.0;41.0;0.0;0.0;2.0;38.333333333333336;40.0;2.0
406.0;77.0;65.0;57.0;60.0;9;2.0;35.833333333333336;9;54.0;1;15.0;7;31.0;34.0;31.5;34.0;41.0;41.0;47.0;2.0;31.266666666666666;15.0;12.0;5;33.0;25.0;38.0;30.0;0.0;2.0;31.8125;3;23.5;29.5;37.0;39.0;0.0;2.0;32.09375;31.0;22.0;30.5;35.0;39.0;2.0;37.26470588235294;0;33.5;32.0;43.0;43.0;38.0;2.0;33.57142857142857;7.0;31.0;0.0;0;3.0;40.142857142857146;35.0;4;40.0;41.0;0.0;0.0;2.0;33.8;44.0;3.0
419.0;56.0;73.0;63.0;46.0;18;1.0;27.21794871794877;18;55.0;3;13.0;3;23.0;27.666666666667;24.5;34.0;31.0;37.0;0.0;1.0;26.73333333333333;15.0;7.0;3;43.0;26.0;17.0;7.0;0.0;2.0;38.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15.5;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1.0;21.33333333333333;0.0;1;0.0;0.0;0.0;0.0;2.0;36.0;22.5;1.0
434.0;68.0;62.0;53.0;58.0;11;2.0;34.7;20;60.0;2;15.0;5;29.0;30.0;25.5;39.0;50.0;39.0;45.0;2.0;33.333333333333265;15.0;9.0;4;33.0;24.333333333333;35.0;45.0;0.0;2.0;35.125;6;31.0;30.0;37.0;38.0;0.0;2.0;30.98717948717954;30.0;28.5;0.0;22.666666666667;34.0;2.0;34.4;0;32.0;36.0;0.0;36.0;44.0;2.0;37.625;8.0;33.0;0.0;42;3.0;42.0;36.0;3;0.0;42.0;0.0;0.0;4.0;47.0;40.5;3.0
418.0;71.0;62.0;66.0;56.0;11;1.0;19.692307692307693;11;60.0;0;13.0;2;17.0;17.0;14.0;30.0;21.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
427.0;78.0;53.0;57.0;89.0;14;2.0;32.76923076923077;18;55.0;0;13.0;4;41.0;21.0;12.0;41.0;50.0;43.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;70.0;62.0;61.0;60.0;9;1.0;16.53846153846154;9;62.0;0;13.0;2;11.0;16.0;13.0;30.0;14.0;42.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
306.0;74.0;0.0;0.0;54.0;8;2.0;32.53333333333327;8;56.0;3;15.0;4;24.0;27.0;26.333333333333;35.0;47.0;46.0;42.0;2.0;33.11764705882353;17.0;11.0;5;24.0;34.0;33.0;39.0;45.0;2.0;35.875;5;38.0;28.0;35.0;39.0;0.0;2.0;33.0625;33.0;28.0;34.0;36.0;34.0;2.0;35.05882352941177;0;30.0;30.0;41.0;35.0;43.0;2.0;34.86666666666667;15.0;30.0;34.0;0;3.0;40.85714285714285;30.0;4;42.0;39.0;0.0;0.0;2.0;40.0;0.0;0.0
324.0;69.0;0.0;0.0;57.0;8;2.0;34.6;20;66.0;2;15.0;6;25.5;32.0;30.0;38.0;42.0;41.0;50.0;2.0;37.8;15.0;15.0;6;37.0;36.0;39.0;44.0;0.0;3.0;40.25;6;39.0;33.0;42.0;45.0;0.0;2.0;35.0;35.0;27.0;43.0;30.0;35.0;2.0;34.94117647058823;0;30.0;33.0;43.0;33.0;43.0;2.0;37.70588235294117;17.0;39.0;36.0;39;3.0;40.45454545454545;34.0;6;43.0;40.0;38.0;0.0;2.0;37.8;41.0;3.0
307.0;64.0;0.0;0.0;55.0;5;1.0;1.4615384615384617;5;65.0;0;13.0;0;0.0;2.0;0.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
307.0;66.0;0.0;0.0;52.0;20;1.0;17.115384615384617;21;59.0;3;13.0;3;8.0;12.5;5.5;35.0;36.0;42.0;0.0;1.0;1.5;6.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
290.0;58.0;0.0;0.0;64.0;8;1.0;26.76923076923077;8;65.0;4;13.0;3;21.0;29.5;24.0;30.0;33.0;37.0;0.0;2.0;34.766666666666666;15.0;9.0;4;45.0;27.0;31.0;43.0;0.0;2.0;36.625;5;38.0;27.0;32.0;36.0;0.0;2.0;33.51041666666663;39.0;34.0;29.5;24.333333333333;40.0;2.0;30.428571428571427;0;25.0;30.0;0.0;36.0;36.0;2.0;31.416666666666668;3.0;26.5;0.0;0;2.0;38.0;31.0;2;0.0;36.0;0.0;0.0;3.0;44.0;0.0;0.0
307.0;50.0;0.0;0.0;75.0;4;1.0;24.192307692307693;18;60.0;2;13.0;4;10.5;30.0;20.5;35.0;40.0;36.0;0.0;2.0;33.083333333333336;12.0;12.0;5;31.0;0.0;31.0;32.0;0.0;1.0;9.0;0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15.0;0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
386.0;52.0;53.0;52.0;63.0;20;2.0;34.8;20;51.0;2;15.0;6;36.0;30.0;24.0;33.0;50.0;39.0;37.0;3.0;40.23529411764706;17.0;17.0;7;46.0;35.0;34.0;45.0;40.0;2.0;38.02777777777778;6;41.0;29.5;37.0;38.0;39.0;2.0;36.333333333333336;41.0;34.0;32.0;27.0;41.0;2.0;34.97058823529412;48;30.0;30.0;45.0;37.0;41.0;2.0;34.166666666666664;12.0;30.0;33.0;45;3.0;41.22222222222222;33.0;5;41.0;42.0;39.0;0.0;2.0;39.2;31.75;2.0
373.0;50.0;53.0;56.0;59.0;13;2.0;34.266666666666666;12;53.0;2;15.0;6;28.0;32.0;31.0;39.0;39.0;30.0;49.0;2.0;38.26470588235294;17.0;17.0;7;32.0;31.5;34.0;47.0;46.0;2.0;38.625000000000064;5;39.0;27.666666666667;37.0;41.0;0.0;2.0;36.6875;35.0;33.0;34.0;32.0;47.0;2.0;33.857142857142854;0;32.0;30.0;0.0;35.0;40.0;2.0;33.294117647058826;12.0;22.0;32.0;41;3.0;42.0;27.0;4;0.0;43.0;41.0;0.0;0.0;0.0;0.0;0.0
311.0;70.0;0.0;0.0;55.0;5;2.0;31.692307692307693;5;65.0;1;13.0;5;31.0;36.0;30.0;40.0;31.0;24.0;0.0;2.0;37.13333333333333;15.0;15.0;6;36.0;39.0;30.0;41.0;0.0;2.0;37.1875;6;36.0;31.0;35.0;42.0;0.0;2.0;33.23076923076923;25.0;30.0;0.0;31.5;44.0;2.0;35.2;0;0.0;0.0;36.0;31.0;39.0;1.0;30.0;2.0;0.0;0.0;0;3.0;43.0;0.0;1;0.0;0.0;0.0;0.0;3.0;42.333333333333336;0.0;0.0
310.0;69.0;0.0;0.0;56.0;8;1.0;14.423076923076923;8;65.0;5;13.0;1;9.0;32.0;11.5;14.0;13.5;12.0;0.0;0.0;0.0;7.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;76.0;59.0;58.0;47.0;7;2.0;34.96666666666667;7;48.0;1;15.0;6;32.0;35.0;34.0;31.0;33.0;27.5;50.0;2.0;32.03333333333333;15.0;12.0;5;39.0;21.5;30.5;32.0;0.0;3.0;40.25;6;43.0;50.0;37.0;41.0;0.0;2.0;34.10416666666663;37.0;30.0;32.0;28.333333333333;44.0;2.0;37.23529411764706;0;34.0;44.0;42.0;38.0;32.0;2.0;33.25;9.0;25.0;44.0;35;2.0;33.285714285714285;30.0;3;0.0;37.0;39.0;0.0;3.0;40.2;42.5;3.0
363.0;63.0;53.0;57.0;46.0;11;2.0;35.733333333333334;11;55.0;1;15.0;7;30.0;35.0;31.0;43.0;41.0;30.0;49.0;2.0;36.8235294117647;17.0;17.0;7;30.0;35.0;36.0;40.0;48.0;2.0;39.05555555555556;7;39.0;34.0;40.0;41.0;39.0;2.0;35.72222222222222;35.0;30.0;37.0;30.0;37.0;3.0;40.47058823529412;45;40.0;44.0;45.0;34.0;46.0;2.0;36.41176470588236;17.0;38.0;39.0;36;3.0;43.63636363636363;30.0;6;45.0;46.0;44.0;0.0;2.0;39.7;45.0;3.0
359.0;70.0;0.0;0.0;70.0;20;1.0;27.910256410256466;20;74.0;4;13.0;3;31.0;19.666666666667;28.5;32.0;30.0;22.0;0.0;2.0;34.399999999999935;15.0;12.0;5;40.0;25.0;30.0;43.0;0.0;2.0;33.5625;4;32.0;23.0;40.0;24.5;0.0;1.0;28.6666666666666;27.0;0.0;0.0;20.333333333333;31.0;2.0;30.375;0;0.0;30.0;0.0;0.0;0.0;2.0;32.6;3.0;0.0;0.0;0;0.0;0.0;20.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
352.0;72.0;0.0;0.0;84.0;10;2.0;31.153846153846157;10;71.0;3;13.0;4;32.5;36.0;27.5;30.0;32.0;26.5;0.0;1.0;20.0;9.0;3.0;1;7.0;0.0;0.0;30.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
358.0;74.0;0.0;0.0;58.0;19;1.0;10.538461538461538;15;70.0;0;13.0;1;2.0;12.0;6.0;19.0;15.0;38.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
317.0;61.0;0.0;0.0;62.0;20;2.0;30.423076923076923;20;67.0;3;13.0;5;30.5;33.0;31.0;30.0;30.0;24.5;0.0;2.0;33.03333333333333;15.0;12.0;5;42.0;23.5;33.0;34.0;0.0;2.0;36.5;5;41.0;29.0;38.0;40.0;0.0;2.0;33.625;36.0;30.0;37.0;27.5;38.0;2.0;32.55882352941177;0;34.0;34.0;41.0;34.0;31.0;2.0;33.833333333333336;6.0;30.0;0.0;0;2.0;39.85714285714285;36.0;4;39.0;42.0;0.0;0.0;3.0;45.0;39.0;2.0
444.0;86.0;69.0;52.0;53.0;7;1.0;12.910256410256308;7;58.0;5;13.0;1;14.333333333333;14.0;7.5;40.0;8.0;4.0;0.0;1.0;3.0;6.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
423.0;71.0;68.0;61.0;57.0;1;2.0;34.86666666666667;1;50.0;2;15.0;6;30.0;32.0;34.0;36.0;39.0;27.0;48.0;2.0;34.26470588235294;17.0;14.0;6;33.5;25.0;37.0;40.0;41.0;2.0;37.375;6;39.0;30.0;37.0;39.0;0.0;2.0;35.9375;37.0;30.0;34.0;31.0;44.0;2.0;36.64705882352941;0;31.0;32.0;50.0;46.0;41.0;2.0;36.0;10.0;31.0;0.0;39;3.0;41.333333333333336;36.0;5;39.0;43.0;0.0;0.0;3.0;40.85714285714285;46.0;4.0
362.0;67.0;0.0;0.0;79.0;10;1.0;17.76923076923077;10;73.0;0;13.0;2;13.0;31.0;16.0;30.0;17.0;5.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319.0;66.0;0.0;0.0;56.0;11;2.0;33.96666666666667;11;67.0;4;15.0;5;28.5;28.5;35.5;35.0;37.0;31.0;46.0;2.0;37.76470588235294;17.0;17.0;7;34.0;35.0;32.0;45.0;40.0;3.0;41.11111111111112;7;34.0;36.0;41.0;45.0;49.0;2.0;36.125;38.0;32.0;41.0;32.0;35.0;2.0;39.55882352941177;0;39.0;34.0;45.0;34.0;46.0;2.0;38.8235294117647;17.0;36.0;41.0;49;3.0;44.09090909090909;34.0;6;45.0;45.0;46.0;0.0;2.0;39.4;42.0;3.0
312.0;61.0;0.0;0.0;59.0;11;1.0;18.692307692307693;11;66.0;0;13.0;0;19.0;20.0;19.0;26.0;20.0;4.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462.0;55.0;60.0;75.0;41.0;10;1.0;29.346153846153847;20;68.0;3;13.0;3;25.5;23.5;35.0;31.0;36.0;24.5;0.0;1.0;25.0;2.0;0.0;0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
288.0;63.0;0.0;0.0;45.0;8;2.0;31.9;20;59.0;2;15.0;6;30.0;31.0;28.5;34.0;30.0;31.0;43.0;2.0;37.41176470588236;17.0;14.0;6;40.0;26.0;40.0;43.0;45.0;2.0;37.72222222222222;7;42.0;33.0;34.0;35.0;39.0;2.0;34.77777777777778;32.0;31.0;36.0;30.0;35.0;2.0;36.8125;47;33.0;34.0;43.0;36.0;39.0;2.0;34.76470588235294;17.0;36.0;40.0;35;2.0;39.0;34.0;6;44.0;41.0;37.0;0.0;2.0;34.1;45.0;3.0
401.36;66.56;52.14;59.53;65.57;20;1.0;28.37777777777773;20;51.88;4;15.0;3;32.0;19.333333333333;26.0;20.0;31.0;19.0;40.0;2.0;31.7333333333334;15.0;9.0;4;29.5;21.666666666667;33.0;44.0;0.0;2.0;37.1875;6;38.0;31.0;36.0;30.0;0.0;2.0;30.875;20.0;0.0;0.0;32.0;41.0;2.0;34.5;0;0.0;31.0;0.0;40.0;35.0;2.0;40.0;2.0;0.0;0.0;0;2.0;36.2;40.0;3;0.0;30.0;0.0;0.0;2.0;38.0;0.0;0.0
378.0;59.0;56.0;54.0;47.0;9;2.0;36.6;9;55.0;2;15.0;7;30.5;33.0;36.0;39.0;44.0;30.0;48.0;2.0;39.52941176470589;17.0;17.0;7;47.0;33.0;31.0;44.0;46.0;2.0;39.625;6;37.0;37.0;38.0;41.0;0.0;2.0;34.375;31.0;32.0;36.0;30.0;37.0;2.0;37.266666666666666;0;32.0;35.0;0.0;41.0;43.0;2.0;36.3235294117647;14.0;29.5;32.0;38;2.0;38.66666666666666;38.0;5;0.0;36.0;40.0;0.0;0.0;0.0;0.0;0.0
370.0;49.0;53.0;52.0;47.0;20;1.0;26.410256410256466;20;62.0;4;13.0;2;22.0;26.666666666667;25.0;35.0;34.0;24.0;0.0;2.0;32.857142857142854;7.0;4.0;2;38.0;0.0;0.0;0.0;0.0;2.0;34.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;31.0;0;0.0;0.0;32.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2.0;34.0;0.0;0.0
343.0;77.0;0.0;0.0;61.0;10;2.0;33.53333333333333;10;73.0;0;15.0;7;30.0;39.0;35.0;36.0;31.0;32.0;35.0;2.0;37.35294117647059;17.0;17.0;7;32.0;39.0;31.0;45.0;43.0;2.0;39.77777777777778;7;31.0;33.0;41.0;42.0;50.0;2.0;33.9375;35.0;30.0;37.0;34.0;35.0;2.0;36.41176470588236;0;30.0;32.0;45.0;42.0;38.0;2.0;33.4;12.0;29.0;31.0;0;2.0;39.44444444444444;30.5;5;37.0;41.0;44.0;0.0;2.0;37.142857142857146;35.0;2.0
339.0;77.0;0.0;0.0;59.0;19;1.0;28.2;20;74.0;2;15.0;4;34.0;33.0;23.0;34.0;33.0;24.0;14.0;2.0;35.03333333333333;15.0;12.0;5;37.0;27.5;33.0;44.0;0.0;2.0;31.96875;4;34.0;27.0;27.5;38.0;0.0;1.0;27.589743589743534;21.0;31.0;0.0;22.333333333333;30.0;2.0;30.764705882352946;0;29.0;31.0;40.0;32.0;35.0;2.0;33.333333333333336;1.0;0.0;0.0;0;3.0;40.2;28.5;3;0.0;38.0;0.0;0.0;3.0;42.4;37.0;2.0
352.0;69.0;0.0;0.0;66.0;20;1.0;9.423076923076923;20;75.0;5;13.0;1;5.0;5.5;6.5;17.0;7.5;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
341.0;81.0;0.0;0.0;68.0;10;1.0;28.03846153846154;10;68.0;4;13.0;4;21.0;31.0;28.0;30.0;37.0;30.5;0.0;2.0;32.4;15.0;12.0;5;33.5;25.5;32.0;38.0;0.0;2.0;37.71428571428572;3;0.0;0.0;0.0;40.0;0.0;1.0;27.0;0.0;0.0;0.0;24.0;0.0;2.0;34.42857142857143;0;0.0;34.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
347.0;75.0;0.0;0.0;67.0;18;2.0;31.07692307692308;15;72.0;2;13.0;4;29.0;37.0;32.0;30.0;30.0;28.0;0.0;2.0;34.56666666666667;15.0;15.0;6;42.0;31.0;31.0;36.0;0.0;2.0;35.625;6;35.0;32.0;37.0;39.0;0.0;2.0;32.625;31.0;30.0;33.0;30.0;38.0;2.0;31.766666666666666;0;30.0;44.0;0.0;24.0;34.0;2.0;31.96153846153846;10.0;26.5;32.0;0;3.0;41.0;30.0;3;0.0;41.0;43.0;0.0;0.0;0.0;0.0;0.0
356.0;79.0;0.0;0.0;73.0;3;2.0;32.56410256410261;17;67.0;3;13.0;5;29.5;31.666666666667;32.0;36.0;39.0;32.0;0.0;2.0;32.96666666666667;15.0;15.0;6;31.0;30.0;36.0;36.5;0.0;2.0;34.34375;5;30.0;29.0;33.0;34.0;0.0;2.0;31.692307692307693;29.5;26.5;0.0;31.0;41.0;2.0;36.46666666666667;0;33.0;25.5;0.0;44.0;40.0;2.0;30.857142857142858;11.0;14.0;33.0;0;2.0;40.0;36.0;2;0.0;41.0;39.0;0.0;3.0;42.0;0.0;0.0
351.0;72.0;0.0;0.0;64.0;20;1.0;17.923076923076923;20;75.0;0;13.0;2;15.0;27.0;9.0;32.0;15.0;30.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
355.0;75.0;0.0;0.0;73.0;16;2.0;31.602564102564;2;69.0;2;13.0;4;25.333333333333;31.0;29.5;33.0;43.0;40.0;0.0;2.0;31.5;15.0;9.0;4;32.0;20.5;34.0;44.0;0.0;2.0;33.142857142857146;2;0.0;0.0;0.0;39.0;0.0;1.0;21.0;0.0;0.0;0.0;6.0;0.0;1.0;18.25;0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;2.0;39.0;0.0;0.0
346.0;75.0;0.0;0.0;68.0;20;2.0;35.42307692307692;20;73.0;1;13.0;5;35.0;33.0;27.5;35.0;47.0;43.0;0.0;2.0;35.833333333333336;15.0;12.0;5;35.0;21.5;38.0;47.0;0.0;3.0;45.0;2;0.0;0.0;0.0;0.0;0.0;1.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
