GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_HCI;VECES_HCI;CREDITOS_HCI;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_TERMO;VECES_TERMO;CREDITOS_TERMO;NOTA_MPI;VECES_MPI;CREDITOS_MPI;NOTA_PYE;VECES_PYE;CREDITOS_PYE;NOTA_ELD;VECES_ELD;CREDITOS_ELD;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_CIR_TRES;VECES_CIR_TRES;CREDITOS_CIR_TRES;NOTA_GEE;VECES_GEE;CREDITOS_GEE;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_IYM;VECES_IYM;CREDITOS_IYM;NOTA_ASD;VECES_ASD;CREDITOS_ASD;NOTA_CEM;VECES_CEM;CREDITOS_CEM;NOTA_INSE;VECES_INSE;CREDITOS_INSE;NOTA_GENH;VECES_GENH;CREDITOS_GENH;NOTA_IO_UNO;VECES_IO_UNO;CREDITOS_IO_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_DDP;VECES_DDP;CREDITOS_DDP;NOTA_IO_DOS;VECES_IO_DOS;CREDITOS_IO_DOS;NOTA_CONEM;VECES_CONEM;CREDITOS_CONEM;NOTA_TDE;VECES_TDE;CREDITOS_TDE;NOTAS_RDC;VECES_RDC;CREDITOS_RDC;NOTA_CTRL;VECES_CTRL;CREDITOS_CTRL;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_AUTO;VECES_AUTO;CREDITOS_AUTO;NOTA_MAQEL;VECES_MAQEL;CREDITOS_MAQEL;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ASP;VECES_ASP;CREDITOS_ASP;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_SUBEL;VECES_SUBEL;CREDITOS_SUBEL;NOTA_AIELEC;VECES_AIELEC;CREDITOS_AIELEC;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_ADMIN;VECES_ADMIN;CREDITOS_ADMIN;NOTA_PROTELEC;VECES_PROTELEC;CREDITOS_PROTELEC;NOTA_TGUNO;VECES_TGUNO;CREDITOS_TGUNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
1;2;15;1;20;5;456.84;58.89;58.89;54.91;56.05;58.52;58.52;53.85;0;53.92;52.09;15;3;10;3;2009;1;8;30;1;4;40;1;3;45;1;1;40;1;2;50;1;1;35;1;3;40;1;3;40;2;3;50;1;1;50;1;3;30;1;3;35;2;3;45;1;2;40;1;1;45;1;3;30;1;3;30;1;3;35;1;3;35;1;3;35;1;3;40;1;2;30;1;2;40;1;3;30;1;3;35;1;2;30;1;2;35;1;3;45;1;3;43;1;3;45;1;2;30;1;3;44;1;2;50;1;2;31;1;2;42;1;2;44;1;3;43;1;2;34;1;3;41;1;3;42;1;2;37;1;2;42;1;2;31;1;3;30;1;2;31;1;2;30;1;3;36;2;3;30;1;3;35;1;3;42;1;2;48;1;2;39;1;1;42;1;2;35;1;3;37;1;2;38;1;3;44;1;2;50;1;2;41;1;3;46;1;1;48;1;2;39;1;2;44;1;2;46;1;2;33;1;3;35;1;3;45;1;2;37.64705882352941;0;7;7;0;2;17.0;17.0;0.0;2.0;40.3125;2;7;7;0;2;16.0;16.0;0.0;3.0;35.0;0;6;6;0;2;18.0;18.0;0.0;2.0;34.411764705882355;0;7;7;0;2;17.0;17.0;0.0;2.0;40.8235294117647;0;7;7;0;2;17.0;17.0;0.0;3.0;40.294117647058826;0;7;7;0;2;17.0;17.0;0.0;3.0;32.611111111111114;1;7;7;0;2;18.0;18.0;0.0;2.0;39.13333333333333;0;7;7;0;2;15.0;15.0;0.0;2.0;43.11764705882353;0;8;8;0;2;17.0;17.0;0.0;3.0;38.6;0;4;4;0;2;10.0;10.0;0.0;2.0
0;0;20;0;0;0;450.67;63.9;63.9;54.31;47.37;62.18;62.18;45.62;0;62.45;49.51;20;6;10;2;2009;1;8;45;1;4;35;1;3;45;1;1;35;1;2;50;1;1;35;1;3;50;1;3;40;1;3;50;1;1;50;1;3;35;1;3;35;1;3;40;1;2;45;1;1;40;1;3;35;2;3;35;1;3;35;1;3;30;1;3;35;1;3;40;1;2;35;1;2;40;1;3;30;1;3;35;1;2;35;1;2;41;1;3;49;1;3;45;1;3;43;1;2;45;1;3;40;1;2;50;1;2;45;1;2;33;1;2;43;1;3;44;1;2;45;1;3;37;1;3;38;1;2;32;1;2;35;1;2;43;1;3;31;1;2;37;1;2;31;1;3;32;1;3;30;1;3;41;1;3;47;1;2;48;1;2;47;1;1;32;1;2;38;1;3;36;1;2;44;1;3;42;1;2;48;1;2;38;1;3;44;1;1;46;1;2;38;1;2;47;1;2;0;0;2;38;1;3;46;1;3;50;1;2;41.470588235294116;0;7;7;0;2;17.0;17.0;0.0;3.0;40.9375;0;7;7;0;2;16.0;16.0;0.0;3.0;35.0;1;6;6;0;2;18.0;18.0;0.0;2.0;36.64705882352941;0;7;7;0;2;17.0;17.0;0.0;2.0;45.470588235294116;0;7;7;0;2;17.0;17.0;0.0;4.0;39.35294117647059;0;7;7;0;2;17.0;17.0;0.0;2.0;34.111111111111114;0;7;7;0;2;18.0;18.0;0.0;2.0;40.666666666666664;0;7;7;0;2;15.0;15.0;0.0;3.0;43.05882352941177;0;8;8;0;2;17.0;17.0;0.0;3.0;44.0;0;3;3;0;2;8.0;8.0;0.0;3.0
0;1;20;1;121;18;427.27;60.48;60.48;58.68;59.03;53.3;53.3;68.0;0;39.6;62.81;20;6;10;2;2009;1;5;40;1;4;50;1;3;45;1;1;0;0;2;50;1;1;45;1;3;50;1;3;50;1;3;50;1;1;50;1;3;35;1;3;40;1;3;45;1;2;45;1;1;0;0;3;0;0;3;35;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;46.0;0;6;6;0;2;15.0;15.0;0.0;4.0;44.375;0;7;7;0;2;16.0;16.0;0.0;3.0;35.0;0;1;1;0;2;3.0;3.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;1;12;1;20;5;447.11;58.89;58.89;44.84;59.94;62.71;62.71;57.84;0;46.69;54.57;12;3;10;3;2009;1;8;35;3;4;30;1;3;30;1;1;35;1;2;50;1;1;40;2;3;40;1;3;35;1;3;45;1;1;40;1;3;35;3;3;34;2;3;30;1;2;35;1;1;35;1;3;38;3;3;35;3;3;31;1;3;33;3;3;30;1;3;33;1;2;31;3;2;40;1;3;36;1;3;35;1;2;30;1;2;39;2;3;45;1;3;32;1;3;34;1;2;33;2;3;33;1;2;30;1;2;32;1;2;31;1;2;44;1;3;30;1;2;37;3;3;36;1;3;39;1;2;31;1;2;43;1;2;38;1;3;40;1;2;32;2;2;40;1;3;35;1;3;34;1;3;36;1;3;37;1;2;44;1;2;50;1;1;34;1;2;33;2;3;34;1;2;38;1;3;48;1;2;47;1;2;38;1;3;40;1;1;44;1;2;30;2;2;45;1;2;0;0;2;35;1;3;30;1;3;48;1;2;36.470588235294116;2;7;7;0;2;17.0;17.0;0.0;2.0;35.75;2;7;7;0;2;16.0;16.0;0.0;2.0;33.666666666666664;3;6;6;0;2;18.0;18.0;0.0;2.0;35.470588235294116;2;7;7;0;2;17.0;17.0;0.0;2.0;34.588235294117645;1;7;7;0;2;17.0;17.0;0.0;2.0;36.05882352941177;1;7;7;0;2;17.0;17.0;0.0;2.0;37.27777777777778;1;7;7;0;2;18.0;18.0;0.0;2.0;37.0;1;7;7;0;2;15.0;15.0;0.0;2.0;40.94117647058823;1;8;8;0;2;17.0;17.0;0.0;3.0;36.375;0;3;3;0;2;8.0;8.0;0.0;2.0
0;1;18;1;20;5;451.18;61.4;61.4;50.98;57.36;52.97;52.97;51.94;0;51.65;53.32;18;3;10;2;2009;1;5;30;2;4;35;1;3;45;1;1;0;0;2;50;1;1;30;2;3;35;1;3;15;2;3;30;1;1;0;0;3;25;3;3;15;2;3;30;1;2;20;2;1;0;0;3;0;0;3;25;3;3;0;0;3;0;0;3;0;0;3;15;1;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;34.333333333333336;2;6;6;0;2;15.0;15.0;0.0;2.0;21.153846153846153;4;6;2;4;1;13.0;3.0;10.0;1.0;25.0;1;1;0;1;1;3.0;0.0;3.0;1.0;15.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;15;1;20;5;451.79;61.26;61.26;52.53;50.94;52.77;52.77;64.97;0;48.98;65.86;18;3;10;2;2009;1;5;35;1;4;30;1;3;40;1;1;0;0;2;50;1;1;30;1;3;35;1;3;20;2;3;40;1;1;15;2;3;30;1;3;15;2;3;40;1;2;15;2;1;0;0;3;0;0;3;30;1;3;0;0;3;0;0;3;0;0;3;15;1;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;34.333333333333336;0;6;6;0;2;15.0;15.0;0.0;2.0;23.4375;4;7;3;4;1;16.0;6.0;10.0;1.0;30.0;0;1;1;0;2;3.0;3.0;0.0;1.0;15.0;0;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;20;1;260;7;449.62;54.33;54.33;50.09;57.92;62.71;62.71;64.97;0;39.26;55.84;20;6;10;1;2009;1;5;15;1;4;15;1;3;15;1;1;0;0;2;50;1;1;15;1;3;15;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;41;1;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;17.333333333333332;0;6;1;5;1;15.0;1.0;14.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;41.0;0;1;1;0;2;2.0;2.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;0;12;0;0;0;451.07;66.5;66.5;58.23;50.5;54.87;54.87;55.79;0;48.98;45.98;12;3;10;3;2009;1;2;35;3;4;35;2;3;30;1;1;40;1;2;50;1;1;40;3;3;40;1;3;30;2;3;50;1;1;35;1;3;30;2;3;30;1;3;40;1;2;45;3;1;30;2;3;33;2;3;30;2;3;37;1;3;32;1;3;36;2;3;30;1;2;33;2;2;38;1;3;30;1;3;48;1;2;39;2;2;33;1;3;40;1;3;42;1;3;31;1;2;33;2;3;32;1;2;33;1;2;39;1;2;49;1;2;47;1;3;30;1;2;44;1;3;32;1;3;43;1;2;32;2;2;46;1;2;35;1;3;33;1;2;33;2;2;33;1;3;31;2;3;34;4;3;37;1;3;34;1;2;46;1;2;45;1;1;44;1;2;30;2;3;38;2;2;36;1;3;44;1;2;43;1;2;39;1;3;46;1;1;42;1;2;35;1;2;39;1;2;0;0;2;39;1;3;34;2;3;35;2;2;37.94117647058823;3;7;7;0;2;17.0;17.0;0.0;2.0;34.375;3;7;7;0;2;16.0;16.0;0.0;2.0;33.0;4;6;6;0;2;18.0;18.0;0.0;2.0;35.470588235294116;2;7;7;0;2;17.0;17.0;0.0;2.0;36.1764705882353;1;7;7;0;2;17.0;17.0;0.0;2.0;39.8235294117647;1;7;7;0;2;17.0;17.0;0.0;2.0;34.611111111111114;3;7;7;0;2;18.0;18.0;0.0;2.0;38.0;2;7;7;0;2;15.0;15.0;0.0;2.0;39.8235294117647;0;8;8;0;2;17.0;17.0;0.0;2.0;36.125;2;3;3;0;2;8.0;8.0;0.0;2.0
0;2;11;1;20;5;432.44;64.88;64.88;63.26;55.96;51.43;51.43;53.42;0;46.43;56.01;11;5;10;3;2009;1;8;45;1;4;40;1;3;45;1;1;46;1;2;50;1;1;35;1;3;50;1;3;45;1;3;45;1;1;50;1;3;30;1;3;40;1;3;35;1;2;45;1;1;35;1;3;35;2;3;30;1;3;35;1;3;30;1;3;35;1;3;40;1;2;45;1;2;45;1;3;35;1;3;35;1;2;40;1;2;45;1;3;41;1;3;45;1;3;43;1;2;35;1;3;45;1;2;50;1;2;45;1;2;39;1;2;50;1;3;41;1;2;36;1;3;35;1;3;38;1;2;41;1;2;41;1;2;44;1;3;42;1;2;30;1;2;42;1;3;30;1;3;35;1;3;30;1;3;45;1;2;46;1;2;46;1;1;44;1;2;38;1;3;35;1;2;40;1;3;42;1;2;45;1;2;35;1;3;44;1;1;45;1;2;37;1;2;40;1;2;0;0;2;47;1;3;43;1;3;43;1;2;43.64705882352941;0;7;7;0;2;17.0;17.0;0.0;3.0;40.9375;0;7;7;0;2;16.0;16.0;0.0;3.0;33.333333333333336;1;6;6;0;2;18.0;18.0;0.0;2.0;40.88235294117647;0;7;7;0;2;17.0;17.0;0.0;3.0;42.88235294117647;0;7;7;0;2;17.0;17.0;0.0;3.0;40.05882352941177;0;7;7;0;2;17.0;17.0;0.0;3.0;37.72222222222222;0;7;7;0;2;18.0;18.0;0.0;2.0;39.333333333333336;0;7;7;0;2;15.0;15.0;0.0;2.0;40.411764705882355;0;8;8;0;2;17.0;17.0;0.0;3.0;44.5;0;3;3;0;2;8.0;8.0;0.0;3.0
0;1;9;1;20;5;412.7;58.13;58.13;56.51;55.7;64.21;64.21;40.94;0;43.59;53.32;9;4;10;3;2009;1;5;35;3;4;30;1;3;30;1;1;0;0;2;50;1;1;30;1;3;30;1;3;30;2;3;40;1;1;45;1;3;30;2;3;30;2;3;40;1;2;35;1;1;35;1;3;26;2;3;30;2;3;30;2;3;42;1;3;0;0;3;35;1;2;35;1;2;27;1;3;0;0;3;0;0;2;0;0;2;35;1;3;42;1;3;0;0;3;0;0;2;16;2;3;0;0;2;0;0;2;0;0;2;0;0;2;27;1;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;32.666666666666664;1;6;6;0;2;15.0;15.0;0.0;2.0;35.0;3;7;7;0;2;16.0;16.0;0.0;2.0;32.6;3;5;4;1;2;15.0;12.0;3.0;2.0;32.6;0;4;3;1;2;10.0;7.0;3.0;2.0;29.0;1;2;1;1;1;6.0;3.0;3.0;1.0;27.0;0;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;2;1;1;20;5;459.33;47.41;47.41;61.99;59.94;56.57;56.57;55.8;0;61.02;53.32;10;3;10;2;2009;1;5;15;2;4;35;1;3;45;1;1;0;0;2;50;1;1;30;1;3;35;1;3;0;0;3;15;1;1;30;1;3;15;1;3;0;0;3;35;1;2;25;1;1;0;0;3;0;0;3;15;1;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;30.333333333333332;1;6;5;1;2;15.0;11.0;4.0;2.0;24.5;0;5;2;3;1;10.0;5.0;5.0;1.0;15.0;0;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;4;1;20;5;417.11;54.33;54.33;59.61;44.28;50.87;50.87;55.8;0;39.64;52.09;4;4;10;2;2009;1;2;35;3;4;30;1;3;35;1;1;35;1;2;50;1;1;40;1;3;35;1;3;30;3;3;40;1;1;40;1;3;30;2;3;30;2;3;45;1;2;50;2;1;34;1;3;33;1;3;30;2;3;34;1;3;35;2;3;30;1;3;35;1;2;30;1;2;42;2;3;39;1;3;37;1;2;30;2;2;34;1;3;36;1;3;44;1;3;35;1;2;30;3;3;30;1;2;34;1;2;35;1;2;30;1;2;43;1;3;31;1;2;37;1;3;37;1;3;43;1;2;31;3;2;49;1;2;32;1;3;36;1;2;38;1;2;36;1;3;30;2;3;33;3;3;45;1;3;42;1;2;47;1;2;45;1;1;34;1;2;30;1;3;42;1;2;34;1;3;42;1;2;36;1;2;43;1;3;39;1;1;45;1;2;31;1;2;42;1;2;40;2;2;38;1;3;41;1;3;35;1;2;35.88235294117647;1;7;7;0;2;17.0;17.0;0.0;2.0;35.625;4;7;7;0;2;16.0;16.0;0.0;2.0;32.666666666666664;2;6;6;0;2;18.0;18.0;0.0;2.0;35.8235294117647;2;7;7;0;2;17.0;17.0;0.0;2.0;35.1764705882353;1;7;7;0;2;17.0;17.0;0.0;2.0;36.529411764705884;1;7;7;0;2;17.0;17.0;0.0;2.0;35.5;2;7;7;0;2;18.0;18.0;0.0;2.0;40.0;0;7;7;0;2;15.0;15.0;0.0;2.0;38.94117647058823;0;8;8;0;2;17.0;17.0;0.0;2.0;38.7;1;4;4;0;2;10.0;10.0;0.0;2.0
0;1;20;1;41;15;417.0;63.87;63.87;53.45;47.13;51.08;51.08;50.07;0;39.26;44.74;20;6;10;2;2009;1;5;35;3;4;35;1;3;35;1;1;0;0;2;50;1;1;40;3;3;35;1;3;0;0;3;45;1;1;40;1;3;35;1;3;0;0;3;35;1;2;35;1;1;0;0;3;0;0;3;35;1;3;0;0;3;0;0;3;0;0;3;40;1;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;37.0;2;6;6;0;2;15.0;15.0;0.0;2.0;37.5;0;5;5;0;2;10.0;10.0;0.0;2.0;35.0;0;1;1;0;2;3.0;3.0;0.0;2.0;40.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
