NOTA_GEO_FIS;NOTA_L_DOS;NOTA_ECUA;CAR_CINCO;NOTA_CARTO;NOTA_LEGIC;NOTA_GEOGEO;NOTA_POO;NOTA_CFJC;NOTA_INGECO;VECES_L_DOS;NOTA_SUELOS;NOTA_FOTO;NAA_SEIS;NCA_SEIS;NOTA_HSE;NOTA_SIG;NOTA_ME;NOTA_EE_UNO;NOTA_PROGB;CAR_SEIS;VECES_CARTO;NOTA_TOP;LITERATURA_ICFES;VECES_EE_UNO;NOTAS_SISC;NCP_SEIS;VECES_BD;NCC_SEIS;NAP_SEIS;VECES_GEO_FIS;VECES_SIG;NAC_SEIS;EPA_SEIS;VECES_INGECO;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_CINCO;PROMEDIO_CUATRO;PROMEDIO_SEIS;VECES_LEGIC;CREDITOS_GEO_FIS;CREDITOS_L_DOS;CREDITOS_EE_UNO;CREDITOS_INGECO;CREDITOS_LEGIC;VECES_HSE;CREDITOS_SIG;RENDIMIENTO_SIETE;PROMEDIO_SIETE
0;0;0;0;0;0;0;0;10;0;0;24;0;1;2.0;0;0;0;50;8;0;0;36;47.0;1.0;0;0.0;0;2.0;0;0;0;1;2;0;25.25;32.333333333333336;0.0;0.0;50.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;0;36;0;0;30;36;0;0.0;0;0;0;0;30;0;0;38;54.87;0.0;0;0.0;0;0.0;0;0;0;0;1;0;32.0;31.0;0.0;0.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
34;38;40;0;42;42;32;40;35;34;1;35;40;7;15.0;46;41;33;47;50;0;1;35;52.77;1.0;41;0.0;1;15.0;0;1;1;7;2;1;36.470588235294116;41.0;38.166666666666664;35.05882352941177;39.53333333333333;1;3;2;2;2;2;1;3;2.0;39.0
0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.0;0;0;0;50;15;0;0;25;54.66;1.0;0;0.0;0;2.0;0;0;0;1;2;0;25.0;27.666666666666668;0.0;0.0;50.0;0;3;2;2;2;2;0;3;0.0;0.0
32;42;35;1;37;41;38;40;40;43;1;30;34;7;15.0;38;37;30;47;40;1;1;30;47.14;1.0;33;0.0;2;15.0;0;2;1;7;2;1;32.588235294117645;36.666666666666664;34.0;37.588235294117645;39.4;1;3;2;2;2;2;1;3;2.0;39.6875
32;37;31;2;33;39;40;40;45;32;1;31;30;7;15.0;41;37;42;32;45;2;1;30;49.15;1.0;30;0.0;1;15.0;0;2;1;7;2;2;33.8235294117647;35.666666666666664;33.94444444444444;37.8235294117647;35.2;1;3;2;2;2;2;1;3;2.0;36.875
30;32;35;1;33;37;34;40;40;31;1;35;35;7;15.0;32;33;30;41;50;1;1;30;51.41;1.0;41;0.0;1;15.0;0;3;1;7;2;1;35.0;37.333333333333336;34.5;35.8235294117647;33.53333333333333;1;3;2;2;2;2;1;3;2.0;38.625
30;32;39;3;34;38;33;38;35;41;1;30;30;7;15.0;41;42;39;42;30;0;1;35;51.21;1.0;41;0.0;1;15.0;0;1;1;7;2;1;32.05882352941177;34.0;37.166666666666664;35.05882352941177;37.53333333333333;1;3;2;2;2;2;1;3;2.0;37.375
43;44;35;1;42;43;36;38;37;34;1;31;36;7;15.0;43;39;32;43;35;0;1;40;58.84;1.0;40;0.0;1;15.0;0;1;1;7;2;1;35.0;38.666666666666664;38.05555555555556;38.76470588235294;41.13333333333333;1;3;2;2;2;2;1;3;3.0;40.8125
45;39;30;0;42;38;36;35;45;43;1;40;45;7;15.0;45;35;32;50;50;1;1;40;66.94;1.0;39;0.0;1;15.0;0;2;1;7;2;1;39.11764705882353;36.666666666666664;35.166666666666664;37.470588235294116;41.666666666666664;1;3;2;2;2;2;1;3;3.0;40.4375
0;0;32;1;0;0;0;0;35;0;0;37;44;0;0.0;0;0;0;0;32;0;0;30;48.26;0.0;0;0.0;0;0.0;0;0;0;0;1;0;31.58823529411765;37.333333333333336;36.0;20.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
33;46;33;0;44;40;42;42;40;40;1;35;45;7;15.0;45;40;32;49;40;0;1;30;50.37;1.0;36;0.0;1;15.0;0;1;1;7;2;1;33.23529411764706;35.333333333333336;38.5;42.88235294117647;40.93333333333333;1;3;2;2;2;2;1;3;2.0;38.4375
36;43;36;0;34;42;40;44;30;38;1;30;39;7;15.0;44;40;42;35;45;0;1;35;50.37;1.0;32;0.0;1;15.0;0;1;1;7;2;1;34.411764705882355;40.666666666666664;36.333333333333336;39.11764705882353;39.2;1;3;2;2;2;2;1;3;2.0;38.25
31;48;31;1;38;40;32;40;41;34;1;35;30;7;15.0;48;34;37;43;30;0;1;35;48.26;1.0;40;0.0;1;15.0;0;1;1;7;2;1;36.11764705882353;37.666666666666664;37.666666666666664;37.35294117647059;38.2;1;3;2;2;2;2;1;3;3.0;42.25
0;0;0;1;0;0;0;11;0;0;0;41;36;1;2.0;14;0;0;35;35;0;0;30;56.7;1.0;0;1.0;0;3.0;1;0;0;2;1;0;25.41176470588235;34.0;10.0;32.0;28.0;0;3;2;2;2;2;1;3;0.0;0.0
36;35;46;2;42;40;36;40;31;43;2;39;30;7;15.0;48;40;42;43;30;2;1;40;54.54;1.0;33;0.0;1;15.0;0;2;1;7;2;1;35.0;39.666666666666664;35.833333333333336;37.588235294117645;39.86666666666667;1;3;2;2;2;2;1;3;2.0;36.6875
37;44;39;3;44;44;39;37;30;36;1;35;34;7;15.0;40;39;41;40;30;1;1;30;55.25;1.0;40;0.0;2;15.0;0;1;1;7;2;2;33.05882352941177;35.666666666666664;37.111111111111114;34.64705882352941;39.733333333333334;1;3;2;2;2;2;1;3;2.0;39.625
30;44;35;1;46;35;31;43;40;44;1;40;45;7;15.0;46;44;47;41;40;0;1;40;56.64;1.0;36;0.0;1;15.0;0;1;1;7;2;1;38.23529411764706;42.0;38.166666666666664;39.705882352941174;39.733333333333334;1;3;2;2;2;2;1;3;2.0;37.9375
33;45;32;0;39;41;36;38;35;41;1;35;30;7;15.0;45;41;48;49;35;0;1;40;60.24;1.0;45;0.0;1;15.0;0;1;1;7;2;1;35.0;36.666666666666664;41.55555555555556;41.529411764705884;41.266666666666666;1;3;2;2;2;2;1;3;2.0;39.5
40;31;36;2;48;35;32;50;45;31;2;37;39;7;15.0;44;40;47;40;50;1;1;30;54.6;1.0;37;0.0;1;15.0;0;1;1;7;2;1;36.23529411764706;36.666666666666664;38.05555555555556;38.294117647058826;37.2;1;3;2;2;2;2;1;3;2.0;38.25
0;0;0;0;0;0;0;0;40;0;0;17;0;1;2.0;0;0;0;31;10;0;0;30;50.37;1.0;0;0.0;0;2.0;0;0;0;1;2;0;21.529411764705884;34.0;0.0;0.0;31.0;0;3;2;2;2;2;0;3;0.0;0.0
42;44;32;0;42;44;42;41;45;34;1;35;36;7;15.0;40;35;30;44;35;0;1;30;58.76;1.0;40;0.0;1;15.0;0;1;1;7;2;1;33.8235294117647;39.333333333333336;37.05555555555556;41.529411764705884;40.2;1;3;2;2;2;2;1;3;3.0;41.375
35;41;37;1;45;41;30;50;45;42;1;40;40;7;15.0;44;42;48;50;50;0;1;40;61.07;1.0;44;0.0;1;15.0;0;1;1;7;2;1;40.294117647058826;36.666666666666664;41.111111111111114;40.529411764705884;41.53333333333333;1;3;2;2;2;2;1;3;2.0;39.9375
30;39;33;3;38;43;33;44;45;35;1;44;30;7;15.0;45;34;30;40;50;1;1;35;50.37;1.0;34;0.0;2;15.0;0;2;1;7;2;1;35.88235294117647;35.0;33.77777777777778;35.0;36.733333333333334;1;3;2;2;2;2;1;3;2.0;39.1875
30;43;33;2;41;40;36;30;30;38;1;31;33;7;15.0;45;36;40;44;35;3;1;33;58.8;1.0;31;0.0;1;15.0;0;2;2;7;2;2;34.1764705882353;35.0;40.111111111111114;36.23529411764706;38.2;1;3;2;2;2;2;1;3;2.0;37.375
35;33;37;2;33;42;34;43;30;40;1;30;38;7;15.0;46;36;41;35;35;0;1;35;55.4;1.0;39;0.0;1;15.0;0;1;1;7;2;1;34.11764705882353;37.666666666666664;37.72222222222222;39.8235294117647;37.266666666666666;1;3;2;2;2;2;1;3;2.0;39.5625
0;0;0;1;0;0;0;5;30;0;0;24;0;0;0.0;0;0;0;0;30;0;0;34;39.08;0.0;0;0.0;0;0.0;0;0;0;0;1;0;16.58823529411765;35.333333333333336;10.0;40.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
30;43;38;0;33;45;34;43;35;37;1;30;32;7;15.0;40;35;40;44;35;1;1;30;61.07;1.0;37;0.0;1;15.0;0;2;1;7;2;1;32.88235294117647;35.0;34.111111111111114;37.76470588235294;38.2;1;3;2;2;2;2;1;3;2.0;36.3125
42;34;30;3;37;40;33;43;40;34;1;32;40;7;15.0;41;37;30;30;35;0;1;30;63.4;1.0;38;0.0;2;15.0;0;1;1;7;2;1;32.05882352941177;37.0;34.94444444444444;37.64705882352941;36.93333333333333;1;3;2;2;2;2;1;3;2.0;36.125
30;42;36;0;39;40;36;36;45;38;1;35;30;7;15.0;40;33;30;33;36;0;1;30;58.84;1.0;38;0.0;1;15.0;0;1;1;7;2;1;32.0;34.0;34.72222222222222;37.411764705882355;35.666666666666664;1;3;2;2;2;2;1;3;2.0;39.125
0;0;38;2;46;42;35;36;30;17;0;42;40;3;6.0;45;30;41;19;30;1;1;43;61.03;1.0;32;4.0;1;10.0;2;0;1;5;1;2;34.76470588235294;33.0;39.27777777777778;40.6;29.1;1;3;2;2;2;2;1;3;2.0;30.727272727272727
42;36;40;1;36;36;42;45;45;39;1;30;40;7;15.0;40;32;30;43;35;0;1;35;52.45;1.0;35;0.0;1;15.0;0;1;1;7;2;1;33.23529411764706;37.0;34.72222222222222;38.411764705882355;38.0;1;3;2;2;2;2;1;3;2.0;39.0625
39;37;40;2;42;41;30;50;39;41;1;35;45;7;15.0;48;41;46;45;35;0;1;30;50.37;1.0;39;0.0;1;15.0;0;1;1;7;2;1;31.705882352941178;36.666666666666664;37.77777777777778;34.411764705882355;41.06666666666667;1;3;2;2;2;2;1;3;2.0;37.0625
32;39;36;3;42;37;30;50;43;38;1;40;34;7;15.0;47;30;33;38;30;1;1;30;52.54;1.0;38;0.0;2;15.0;0;4;1;7;2;1;31.823529411764707;37.666666666666664;38.05555555555556;35.705882352941174;35.8;1;3;2;2;2;2;1;3;2.0;37.875
30;44;44;0;43;42;33;42;40;40;1;35;45;7;15.0;44;44;32;47;40;0;1;30;50.47;1.0;41;0.0;1;15.0;0;1;1;7;2;1;35.588235294117645;37.0;39.44444444444444;41.411764705882355;40.8;1;3;2;2;2;2;1;3;3.0;41.75
32;40;39;0;41;42;33;35;45;31;1;35;43;7;15.0;46;37;49;41;45;0;1;30;58.8;1.0;39;0.0;1;15.0;0;1;1;7;2;1;36.1764705882353;36.666666666666664;39.55555555555556;38.0;37.4;1;3;2;2;2;2;1;3;2.0;39.25
30;44;30;2;37;32;35;43;40;33;1;32;33;7;15.0;47;32;30;30;35;0;1;30;61.07;1.0;39;0.0;1;15.0;0;1;1;7;2;1;32.705882352941174;34.666666666666664;34.333333333333336;35.05882352941177;34.06666666666667;1;3;2;2;2;2;1;3;2.0;39.125
31;44;30;1;43;40;30;45;35;32;1;33;40;7;15.0;48;42;47;42;30;0;1;40;54.6;1.0;31;0.0;1;15.0;0;1;1;7;2;1;32.94117647058823;39.333333333333336;38.611111111111114;38.294117647058826;38.86666666666667;1;3;2;2;2;2;1;3;2.0;39.3125
30;35;30;3;39;39;31;33;30;34;1;30;31;7;15.0;43;35;31;39;30;2;1;30;46.23;1.0;34;0.0;2;15.0;0;2;1;7;2;1;31.470588235294116;34.666666666666664;34.05555555555556;36.411764705882355;35.46666666666667;1;3;2;2;2;2;3;3;2.0;37.0
43;41;38;1;41;36;35;40;33;39;1;31;30;7;15.0;35;33;34;42;35;1;1;42;54.54;1.0;37;0.0;1;15.0;0;2;1;7;2;1;35.35294117647059;36.0;35.166666666666664;35.470588235294116;38.6;1;3;2;2;2;2;1;3;3.0;40.1875
38;33;35;1;37;42;34;45;35;41;2;30;35;7;15.0;40;36;31;41;35;1;1;30;54.54;1.0;33;0.0;1;15.0;0;1;1;7;2;1;32.94117647058823;34.666666666666664;34.5;38.11764705882353;38.4;1;3;2;2;2;2;1;3;2.0;36.375
36;40;36;1;39;42;37;31;30;45;1;35;41;7;15.0;45;40;40;36;40;0;1;30;50.37;1.0;41;0.0;1;15.0;0;1;1;7;2;1;35.0;37.0;38.94444444444444;38.8235294117647;39.93333333333333;1;3;2;2;2;2;1;3;3.0;40.4375
30;45;30;1;44;43;37;45;31;40;1;30;39;7;15.0;45;44;45;40;35;0;1;35;54.6;1.0;36;0.0;1;15.0;0;1;1;7;2;1;34.705882352941174;38.0;37.55555555555556;36.88235294117647;40.2;1;3;2;2;2;2;1;3;2.0;35.9375
0;0;0;0;0;0;0;25;0;0;0;20;19;0;0.0;0;0;0;0;45;0;0;35;55.21;0.0;0;0.0;0;0.0;0;0;0;0;1;0;31.88235294117647;39.333333333333336;13.0;30.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
34;43;37;2;38;37;30;45;40;34;1;30;40;7;15.0;48;36;42;43;40;1;1;30;48.26;1.0;30;0.0;2;15.0;0;2;1;7;2;1;32.35294117647059;35.666666666666664;34.611111111111114;34.94117647058823;38.13333333333333;1;3;2;2;2;2;1;3;2.0;37.0625
31;39;37;1;40;38;37;40;40;39;1;30;40;7;15.0;44;41;35;42;35;0;1;35;52.97;1.0;35;0.0;1;15.0;0;1;1;7;2;1;33.23529411764706;37.0;36.888888888888886;39.11764705882353;38.4;1;3;2;2;2;2;1;3;2.0;38.214285714285715
0;0;0;0;0;0;0;0;0;0;0;24;20;0;0.0;0;0;0;0;29;0;0;30;54.6;0.0;0;0.0;0;0.0;0;0;0;0;1;0;22.470588235294116;34.0;0.0;0.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
39;46;30;1;40;40;40;30;45;41;1;30;30;7;15.0;43;35;31;40;40;1;1;30;39.08;1.0;38;0.0;1;15.0;0;2;1;7;2;1;34.705882352941174;38.0;36.22222222222222;39.23529411764706;39.93333333333333;1;3;2;2;2;2;1;3;3.0;41.5
33;40;31;3;36;39;33;41;30;34;1;31;30;7;15.0;36;41;30;31;44;2;1;30;58.8;1.0;33;0.0;1;15.0;0;2;2;7;2;1;35.529411764705884;36.333333333333336;33.833333333333336;33.94117647058823;36.4;1;3;2;2;2;2;1;3;2.0;38.625
36;43;33;1;44;40;31;37;50;36;1;35;43;7;15.0;45;41;30;35;45;0;1;35;60.56;1.0;37;0.0;1;15.0;0;1;1;7;2;1;37.705882352941174;36.666666666666664;36.27777777777778;39.705882352941174;38.93333333333333;1;3;2;2;2;2;1;3;2.0;38.125
32;41;37;0;39;34;36;31;44;37;1;39;30;7;15.0;45;30;32;43;32;2;1;30;54.6;1.0;31;0.0;1;15.0;0;2;1;7;2;2;31.647058823529413;37.0;34.166666666666664;37.470588235294116;36.06666666666667;1;3;2;2;2;2;1;3;2.0;37.5
39;45;32;2;38;41;31;40;45;39;1;35;35;7;15.0;41;39;45;44;30;0;1;35;48.26;1.0;39;0.0;1;15.0;0;1;1;7;2;1;32.64705882352941;40.333333333333336;37.44444444444444;38.94117647058823;40.86666666666667;1;3;2;2;2;2;1;3;2.0;39.4375
43;45;34;0;44;40;42;50;34;38;1;30;36;7;15.0;45;42;31;45;35;0;1;35;50.37;1.0;44;0.0;1;15.0;0;1;1;7;2;1;35.588235294117645;38.666666666666664;37.666666666666664;40.0;42.4;1;3;2;2;2;2;1;3;3.0;40.1875
0;0;0;0;0;0;0;0;33;0;0;28;4;0;0.0;0;0;0;0;4;0;0;34;51.21;0.0;0;0.0;0;0.0;0;0;0;0;1;0;22.5;28.866666666666667;3.0;0.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
32;42;39;1;43;41;30;35;30;42;1;30;40;7;15.0;43;43;45;45;30;0;1;30;54.54;1.0;35;0.0;1;15.0;0;1;1;7;2;1;32.94117647058823;39.0;39.111111111111114;38.35294117647059;40.53333333333333;1;3;2;2;2;2;1;3;2.0;39.3125
30;45;34;3;44;39;35;39;45;35;1;30;34;7;15.0;47;36;37;47;40;1;1;35;51.14;1.0;38;0.0;2;15.0;0;2;1;7;2;1;35.05882352941177;35.0;36.44444444444444;36.0;38.46666666666667;1;3;2;2;2;2;1;3;2.0;38.625
39;45;42;0;47;42;41;39;40;42;1;35;42;7;15.0;44;44;30;40;35;0;1;30;54.6;1.0;45;0.0;1;15.0;0;1;1;7;2;1;34.411764705882355;36.333333333333336;40.55555555555556;42.294117647058826;42.06666666666667;1;3;2;2;2;2;1;3;3.0;40.75
42;41;40;1;35;44;37;42;50;35;1;35;31;7;15.0;41;39;31;42;40;0;1;30;50.37;1.0;35;0.0;2;15.0;0;1;1;7;2;1;34.411764705882355;35.666666666666664;34.833333333333336;37.705882352941174;40.53333333333333;1;3;2;2;2;2;1;3;2.0;38.4375
30;39;30;2;34;40;35;34;35;36;1;38;40;7;15.0;43;36;32;30;30;0;1;30;56.64;1.0;34;0.0;1;15.0;0;1;1;7;2;1;32.05882352941177;33.666666666666664;32.94444444444444;33.1764705882353;35.4;1;3;2;2;2;2;1;3;2.0;34.5
30;38;45;1;44;38;37;50;50;43;1;30;36;7;15.0;46;35;40;44;50;0;1;35;54.6;1.0;32;0.0;1;15.0;0;1;1;7;2;1;35.588235294117645;35.0;36.55555555555556;35.11764705882353;37.8;1;3;2;2;2;2;1;3;3.0;40.6875
30;33;37;0;42;42;30;43;45;44;1;35;40;7;15.0;47;37;30;35;35;0;1;40;54.66;1.0;45;0.0;1;15.0;0;1;1;7;2;1;34.705882352941174;37.666666666666664;37.44444444444444;37.8235294117647;37.06666666666667;1;3;2;2;2;2;1;3;2.0;39.9375
30;38;36;1;31;42;38;40;30;33;1;37;32;7;15.0;44;35;38;40;37;0;1;35;56.64;1.0;39;0.0;1;15.0;0;1;1;7;2;1;32.94117647058823;34.666666666666664;34.888888888888886;36.1764705882353;36.333333333333336;1;3;2;2;2;2;1;3;2.0;38.9375
34;34;36;1;39;42;39;38;40;39;1;35;34;7;15.0;34;32;39;38;35;0;1;30;46.1;1.0;40;0.0;1;15.0;0;1;1;7;2;1;31.470588235294116;34.666666666666664;38.111111111111114;36.1764705882353;35.86666666666667;1;3;2;2;2;2;1;3;3.0;41.0
32;33;37;1;34;38;34;34;40;38;1;30;34;7;15.0;35;33;31;48;34;0;1;30;56.57;1.0;30;0.0;1;15.0;0;1;1;7;2;1;34.705882352941174;31.333333333333332;34.888888888888886;37.11764705882353;36.266666666666666;1;3;2;2;2;2;1;3;2.0;38.25
34;33;39;0;45;42;30;45;40;45;1;35;40;7;15.0;47;39;36;40;40;0;1;45;52.45;1.0;46;0.0;1;15.0;0;1;1;7;2;1;40.0;38.333333333333336;41.166666666666664;38.529411764705884;39.06666666666667;1;3;2;2;2;2;1;3;3.0;42.125
39;37;38;0;41;41;37;35;35;37;1;35;40;7;15.0;48;44;34;40;35;1;1;40;58.84;1.0;32;0.0;1;15.0;0;2;1;7;2;1;35.294117647058826;35.0;38.0;39.35294117647059;40.46666666666667;1;3;2;2;2;2;1;3;3.0;40.25
31;40;31;3;40;40;34;30;31;33;1;36;35;7;15.0;34;40;33;50;30;1;1;30;61.07;1.0;30;0.0;2;15.0;0;2;1;7;2;1;31.529411764705884;31.0;35.05555555555556;36.588235294117645;38.2;1;3;2;2;2;2;1;3;2.0;39.6875
20;0;37;4;41;0;32;38;35;0;0;35;45;1;2.0;0;0;36;40;40;1;1;40;52.45;1.0;24;3.0;2;5.0;1;2;0;2;1;0;36.76470588235294;37.333333333333336;27.833333333333332;36.6;28.0;0;3;2;2;2;2;0;3;3.0;43.0
0;0;0;0;0;0;0;31;5;0;0;36;30;0;0.0;0;0;0;0;33;0;0;33;50.37;0.0;0;0.0;1;0.0;0;0;0;0;1;0;32.529411764705884;34.666666666666664;30.0;34.2;0.0;0;3;2;2;2;2;0;3;0.0;0.0
30;41;33;2;39;38;39;39;47;35;1;36;35;7;15.0;41;36;38;49;45;0;2;30;52.45;1.0;34;0.0;2;15.0;0;1;1;7;2;1;34.8235294117647;33.666666666666664;35.888888888888886;36.705882352941174;37.666666666666664;1;3;2;2;2;2;1;3;3.0;41.625
36;44;42;0;40;40;35;39;40;43;1;35;35;7;15.0;46;41;30;40;45;0;1;40;55.25;1.0;37;0.0;1;15.0;0;1;1;7;2;1;37.35294117647059;39.0;36.388888888888886;39.529411764705884;40.733333333333334;1;3;2;2;2;2;1;3;2.0;37.1875
0;0;0;0;0;0;0;0;0;0;0;37;23;0;0.0;0;0;0;4;30;0;0;31;54.6;1.0;0;2.0;0;2.0;1;0;0;1;1;0;34.8;31.333333333333332;0.0;33.0;4.0;0;3;2;2;2;2;0;3;0.0;0.0
40;41;36;2;46;40;34;30;40;41;1;30;33;7;15.0;44;39;36;46;45;0;1;30;52.45;1.0;37;0.0;1;15.0;0;1;1;7;2;1;33.23529411764706;34.333333333333336;39.22222222222222;35.88235294117647;41.13333333333333;1;3;2;2;2;2;1;3;2.0;37.0
36;46;30;2;41;42;38;43;45;39;1;30;35;7;15.0;41;33;38;40;40;0;1;30;63.42;1.0;35;0.0;1;15.0;0;1;1;7;2;1;32.94117647058823;34.333333333333336;34.666666666666664;37.35294117647059;38.8;1;3;2;2;2;2;1;3;3.0;41.4375
44;45;30;1;39;44;33;33;45;36;1;47;40;7;15.0;42;40;30;47;50;0;1;35;58.84;1.0;31;0.0;1;15.0;0;1;1;7;2;1;37.35294117647059;34.333333333333336;35.166666666666664;39.05882352941177;42.53333333333333;1;3;2;2;2;2;1;3;2.0;40.0
37;32;30;2;41;41;30;35;40;36;1;35;40;7;15.0;36;32;31;41;50;0;1;30;54.6;1.0;30;0.0;1;15.0;0;1;1;7;2;1;35.588235294117645;36.0;32.833333333333336;33.88235294117647;36.2;1;3;2;2;2;2;1;3;2.0;36.125
34;35;31;2;43;42;33;35;39;32;1;31;44;7;15.0;42;37;31;47;30;0;1;35;43.85;1.0;33;0.0;1;15.0;0;1;1;7;2;1;31.470588235294116;32.666666666666664;35.27777777777778;37.529411764705884;37.8;1;3;2;2;2;2;1;3;2.0;36.625
31;40;41;0;45;42;37;35;45;47;1;30;40;7;15.0;47;42;30;50;30;0;1;35;48.26;1.0;39;0.0;1;15.0;0;1;1;7;2;1;32.35294117647059;35.0;36.44444444444444;40.76470588235294;41.6;1;3;2;2;2;2;1;3;3.0;42.25
30;39;39;2;44;42;30;45;40;41;1;35;35;7;15.0;45;37;35;50;30;0;1;40;51.14;1.0;39;0.0;1;15.0;0;1;1;7;2;1;35.0;33.0;38.05555555555556;37.8235294117647;39.333333333333336;1;3;2;2;2;2;1;3;2.0;37.1875
30;36;32;2;40;42;40;50;38;35;1;32;38;7;15.0;44;31;38;48;35;1;1;40;56.7;1.0;36;0.0;2;15.0;0;2;1;7;2;1;35.705882352941174;38.333333333333336;38.333333333333336;40.35294117647059;36.6;1;3;2;2;2;2;1;3;2.0;37.4375
34;43;30;0;43;38;39;50;45;39;1;35;35;7;15.0;45;41;40;47;30;0;1;40;61.03;1.0;35;0.0;1;15.0;0;1;1;7;2;1;33.8235294117647;36.333333333333336;37.5;39.411764705882355;40.266666666666666;1;3;2;2;2;2;1;3;3.0;40.9375
0;0;0;1;0;0;0;0;28;0;0;35;30;0;0.0;0;0;0;0;25;0;0;40;50.37;0.0;0;0.0;0;0.0;0;0;0;0;1;0;30.941176470588236;35.2;44.0;0.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
40;40;30;1;38;42;32;50;40;40;1;30;30;7;15.0;39;37;30;42;30;1;1;40;63.4;1.0;34;0.0;1;15.0;0;2;1;7;2;1;32.35294117647059;34.333333333333336;34.72222222222222;36.294117647058826;39.86666666666667;1;3;2;2;2;2;1;3;2.0;38.25
38;38;33;0;43;38;30;39;31;38;1;31;39;7;15.0;44;32;30;30;30;0;1;30;52.45;1.0;38;0.0;1;15.0;0;1;1;7;2;1;31.11764705882353;33.666666666666664;36.94444444444444;34.8235294117647;36.13333333333333;1;3;2;2;2;2;1;3;2.0;39.8125
34;34;36;0;40;36;37;30;35;35;1;35;43;7;15.0;46;44;33;36;45;1;1;35;52.97;1.0;43;0.0;1;15.0;0;2;1;7;2;1;34.11764705882353;35.666666666666664;36.22222222222222;35.35294117647059;37.46666666666667;1;3;2;2;2;2;1;3;2.0;38.4375
33;46;40;0;42;43;32;45;45;44;1;40;40;7;15.0;46;38;40;44;35;0;1;40;56.7;1.0;38;0.0;1;15.0;0;1;1;7;2;1;36.76470588235294;40.333333333333336;38.611111111111114;42.94117647058823;40.86666666666667;1;3;2;2;2;2;1;3;3.0;41.3125
39;33;30;2;41;38;30;43;35;34;1;35;35;7;15.0;41;39;30;40;35;1;1;35;62.78;1.0;31;0.0;1;15.0;0;1;2;7;2;1;33.529411764705884;34.333333333333336;36.166666666666664;37.588235294117645;37.666666666666664;1;3;2;2;2;2;1;3;3.0;40.75
0;0;0;0;0;0;0;40;0;0;0;30;1;0;0.0;0;0;0;0;35;0;0;30;57.32;0.0;0;0.0;0;0.0;0;0;0;0;1;0;26.176470588235293;33.333333333333336;0.0;8.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
37;43;30;2;34;42;38;50;37;40;1;34;31;7;15.0;44;34;30;39;38;0;1;30;53.24;1.0;35;0.0;1;15.0;0;1;1;7;2;1;32.705882352941174;32.666666666666664;34.166666666666664;39.76470588235294;39.0;1;3;2;2;2;2;1;3;2.0;39.6875
0;0;0;0;0;0;0;0;34;0;0;31;35;1;2.0;0;0;0;38;21;0;0;34;46.23;1.0;0;0.0;0;2.0;0;0;0;1;2;0;28.705882352941178;35.0;45.0;38.0;38.0;0;3;2;2;2;2;0;3;0.0;0.0
30;44;32;1;37;42;34;35;35;43;1;30;41;7;15.0;47;43;36;44;40;0;1;40;61.03;1.0;37;0.0;1;15.0;0;1;1;7;2;1;35.0;34.666666666666664;38.333333333333336;39.35294117647059;40.8;1;3;2;2;2;2;1;3;2.0;38.375
33;39;35;1;36;40;30;35;40;44;1;35;40;7;15.0;44;35;44;49;45;1;1;40;54.6;1.0;34;0.0;1;15.0;0;2;1;7;2;1;37.588235294117645;36.666666666666664;36.5;38.88235294117647;39.46666666666667;1;3;2;2;2;2;1;3;2.0;39.625
39;36;39;0;38;42;37;50;30;42;1;35;35;7;15.0;45;43;30;35;30;0;1;35;61.07;1.0;37;0.0;1;15.0;0;1;1;7;2;1;32.35294117647059;36.0;33.833333333333336;38.35294117647059;40.06666666666667;1;3;2;2;2;2;1;3;2.0;37.6875
0;0;0;0;0;0;0;0;2;0;0;19;15;0;0.0;0;0;0;17;9;0;0;35;47.41;1.0;0;2.0;0;2.0;1;0;0;1;1;0;22.58823529411765;34.333333333333336;0.0;0.0;17.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;31;0;0;0;0;14;20;0;0;10;35;0;0.0;0;0;0;0;34;0;0;35;49.15;;0;0.0;0;0.0;0;0;0;0;1;0;32.1764705882353;34.0;0.0;19.5;0.0;0;3;2;2;2;2;0;3;0.0;0.0
30;35;31;4;33;35;40;30;45;36;1;35;31;7;15.0;42;35;33;40;35;0;1;38;65.43;1.0;37;0.0;2;15.0;0;1;1;7;2;1;35.470588235294116;32.666666666666664;33.72222222222222;34.05882352941177;35.266666666666666;1;3;2;2;2;2;1;3;2.0;37.375
37;47;32;2;32;39;38;38;36;31;1;36;38;7;15.0;48;42;36;44;40;1;1;30;50.47;1.0;43;0.0;1;15.0;0;2;1;7;2;1;34.1764705882353;34.333333333333336;36.888888888888886;41.0;40.46666666666667;1;3;2;2;2;2;1;3;3.0;40.375
