NOTA_EE_DOS;NCC_CINCO;NOTA_ADMICRO;PROMEDIO_TRES;NOTA_FCD;NAP_CINCO;NOTA_VARCOM;NOTA_TFM;PROMEDIO_CINCO;VECES_ADMICRO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;NAC_CINCO;NCA_CINCO;NOTA_EL_DOS;PROMEDIO_CUATRO;NOTA_ONDAS;EPA_CINCO;NOTA_CAMPOS;BIOLOGIA_ICFES;VECES_FOU;VECES_ONDAS;NOTA_EL_TRES;CAR_CINCO;NCP_CINCO;NAA_CINCO;NOTA_FOU;VECES_EL_TRES;VECES_TFM;NOTA_PROGAPL;NOTA_FIS_DOS;VECES_EE_DOS;VECES_FCD;CREDITOS_FOU;CREDITOS_EL_TRES;CREDITOS_EE_DOS;CREDITOS_ADMICRO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
43.0;15.0;31.0;38.55555555555556;42.0;1;44.0;38.0;33.266666666666666;1;451.57;62.48;66.01;6;12.0;27.5;38.5;32.0;2;35.0;53.65;1;1;24.0;2;3.0;5;35.0;2;2;40.0;35.0;1;1;2;3;2;3;1.0;28.375
38.0;15.0;30.0;37.72222222222222;39.0;0;40.0;31.0;32.6;1;445.05;65.27;53.74;6;15.0;33.0;37.529411764705884;35.0;2;32.0;57.54;1;1;30.0;0;0.0;6;35.0;1;1;40.0;35.0;1;1;2;3;2;3;2.0;37.125
0.0;2.0;0.0;8.166666666666666;0.0;1;0.0;0.0;0.0;0;474.32;59.93;58.78;1;0.0;0.0;24.285714285714285;0.0;1;0.0;59.74;0;0;0.0;0;2.0;0;0.0;0;0;40.0;30.0;1;0;2;3;2;3;0.0;0.0
50.0;15.0;38.0;36.94444444444444;38.0;1;33.0;34.0;36.2;1;438.17;73.57;53.43;6;12.0;38.0;38.0;35.0;2;36.0;50.78;1;1;25.0;2;3.0;5;41.0;2;2;40.0;30.0;1;1;2;3;2;3;2.0;36.0625
41.0;2.0;0.0;26.866666666666667;0.0;0;0.0;0.0;41.0;0;450.47;65.19;53.06;1;2.0;32.0;34.1;0.0;2;0.0;43.87;0;0;0.0;0;0.0;1;0.0;0;0;35.0;30.0;1;0;2;3;2;3;1.0;23.2
22.0;2.0;0.0;7.0;0.0;1;0.0;0.0;22.0;0;441.23;67.13;57.99;1;0.0;0.0;26.8;0.0;1;0.0;55.09;0;0;0.0;0;2.0;0;0.0;0;0;40.0;0.0;1;0;2;3;2;3;0.0;0.0
50.0;15.0;31.5;34.75;37.0;1;34.0;37.0;34.366666667333334;2;460.16;62.48;53.06;6;12.0;38.0;37.294117647058826;34.0;2;31.0;55.63;2;1;26.66666667;4;3.0;5;31.0;3;2;45.0;30.0;1;1;2;3;2;3;2.0;33.5
44.0;11.0;42.0;35.083333333333336;42.0;0;27.5;33.0;36.63636363636363;1;437.21;69.99;56.51;4;11.0;47.0;35.56666666666667;0.0;2;28.5;45.64;0;0;30.0;0;0.0;4;0.0;1;1;29.5;35.0;1;1;2;3;2;3;2.0;33.111111111111114
0.0;2.0;0.0;13.666666666666666;0.0;1;0.0;0.0;0.0;0;438.08;64.24;60.41;1;0.0;0.0;40.0;0.0;1;0.0;49.05;0;0;0.0;0;2.0;0;0.0;0;0;40.0;37.0;1;0;2;3;2;3;0.0;0.0
0.0;13.0;40.0;25.52777777777778;30.0;2;21.33333333;31.5;25.26923076923077;1;465.88;60.49;64.0;5;9.0;32.0;31.058823529411764;12.0;1;25.5;58.09;0;1;30.0;1;4.0;3;0.0;1;2;45.0;30.0;1;1;2;3;2;3;1.0;19.77777777777778
39.0;15.0;30.0;34.333333333333336;40.0;1;32.0;35.0;32.46666666666667;1;448.03;68.11;58.78;6;12.0;24.5;35.6764705882353;30.5;2;29.0;51.5;1;2;29.0;3;3.0;5;33.0;2;2;45.0;30.0;1;1;2;3;2;3;2.0;34.8125
42.0;15.0;37.0;32.22222222222222;36.0;0;35.0;30.0;35.86666666666667;1;483.17;67.01;58.27;6;15.0;34.0;37.588235294117645;44.0;2;50.0;69.2;1;1;31.0;0;0.0;6;36.0;1;1;35.0;45.0;1;1;2;3;2;3;2.0;30.4375
36.0;15.0;36.0;32.22222222222222;37.0;1;33.0;34.0;32.4;1;439.26;70.11;58.27;6;12.0;36.0;37.11764705882353;34.0;2;27.5;42.51;1;1;22.0;2;3.0;5;35.0;2;2;45.0;30.0;1;1;2;3;2;3;2.0;33.666666666249995
43.0;15.0;49.0;41.05555555555556;45.0;0;43.0;41.0;40.86666666666667;1;490.42;72.55;72.97;6;15.0;38.0;43.23529411764706;35.0;2;32.0;62.54;1;1;33.0;0;0.0;6;44.0;1;1;50.0;40.0;1;1;2;3;2;3;2.0;39.0
0.0;2.0;0.0;14.777777777777779;0.0;1;0.0;0.0;0.0;0;447.38;67.13;60.41;1;0.0;0.0;35.2;0.0;1;0.0;53.07;0;0;0.0;0;2.0;0;0.0;0;0;40.0;35.0;1;0;2;3;2;3;0.0;0.0
0.0;11.0;23.0;27.000000000555556;35.0;3;0.0;31.0;21.40909090909091;2;451.43;63.76;52.72;4;3.0;26.5;32.88461538461539;0.0;1;0.0;55.27;0;0;24.5;2;8.0;1;0.0;2;1;35.0;30.0;1;1;2;3;2;3;1.0;19.4
37.0;15.0;36.0;33.77777777777778;40.0;0;34.5;36.0;34.46666666666667;1;459.61;62.56;58.78;6;15.0;33.0;37.294117647058826;38.0;2;28.5;59.74;2;1;30.0;3;0.0;6;30.5;2;2;45.0;35.0;1;1;2;3;2;3;2.0;34.875
31.0;15.0;33.0;34.611111111111114;37.0;1;30.5;30.0;31.333333333333332;1;453.64;61.53;53.11;6;13.0;36.0;37.0;36.0;2;29.0;55.09;2;1;30.0;1;2.0;5;28.5;1;1;45.0;30.0;1;1;2;3;2;3;2.0;35.999999999375
46.0;15.0;31.5;31.25;40.0;1;30.0;40.0;34.47777777733334;2;459.35;61.49;60.67;6;13.0;42.0;36.11764705882353;33.0;2;30.0;54.77;3;1;32.0;2;2.0;5;24.33333333;1;1;30.0;27.5;1;1;2;3;2;3;2.0;35.375
0.0;9.0;0.0;32.72222222222222;31.0;4;32.5;25.33333333;18.07407407222222;0;439.5;70.11;50.94;4;0.0;30.0;35.35294117647059;24.33333333;1;40.0;48.79;2;3;0.0;3;9.0;0;19.0;0;3;35.0;30.0;1;2;2;3;2;3;1.0;27.0
0.0;15.0;32.0;32.888888888888886;44.0;1;42.0;34.0;27.533333333333335;1;460.16;60.48;61.03;6;13.0;30.0;40.1764705882353;30.0;1;32.0;51.89;2;1;30.0;1;2.0;5;32.5;1;1;45.0;40.0;1;1;2;3;2;3;1.0;28.666666666
39.0;15.0;30.0;30.527777778333334;32.0;1;26.5;35.0;32.688888889333334;1;455.67;59.86;53.06;6;13.0;38.0;33.529411764705884;28.66666667;2;29.0;62.19;1;3;32.0;2;2.0;5;32.0;1;2;35.0;30.0;1;2;2;3;2;3;2.0;34.30208333375
0.0;13.0;33.0;35.22222222222222;43.0;4;29.0;24.33333333;19.435897434615384;1;440.57;77.8;50.58;5;3.0;32.0;33.63333333333333;0.0;1;23.25;47.0;3;0;20.0;3;10.0;1;10.33333333;3;3;35.0;30.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;28.5;35.0;1;21.0;0.0;0.0;0;439.9;62.48;55.56;1;0.0;28.0;30.846153846153847;0.0;1;0.0;39.49;0;0;0.0;0;2.0;0;0.0;0;0;30.0;30.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;24.888888889444445;20.0;1;19.0;0.0;0.0;0;461.02;58.3;63.27;1;0.0;26.5;26.96153846153846;0.0;1;0.0;61.56;0;0;0.0;0;2.0;0;0.0;0;0;35.0;30.0;1;1;2;3;2;3;0.0;0.0
0.0;15.0;24.0;28.88888888888889;39.0;4;39.0;30.0;24.333333332666665;2;440.57;62.56;58.78;6;5.0;38.0;36.1764705882353;41.0;1;38.0;47.62;3;1;26.33333333;3;10.0;2;21.0;3;1;30.0;35.0;1;1;2;3;2;3;1.0;26.09090909090909
40.0;2.0;0.0;31.9375;0.0;0;13.0;0.0;40.0;0;487.14;72.5;58.23;1;2.0;0.0;23.2;0.0;2;0.0;84.33;0;0;0.0;0;0.0;1;0.0;0;0;30.0;28.25;1;0;2;3;2;3;0.0;0.0
40.0;15.0;36.0;40.111111111111114;46.0;0;41.0;30.0;35.46666666666667;1;459.55;54.74;63.26;6;15.0;35.0;41.94117647058823;42.0;2;30.0;47.86;1;1;36.0;0;0.0;6;31.0;1;1;50.0;40.0;1;1;2;3;2;3;2.0;36.3125
47.0;15.0;23.5;32.58333333277778;45.0;2;38.0;26.0;31.966666666666665;2;460.44;65.27;61.34;6;9.0;42.0;37.8235294117647;32.0;2;28.0;55.46;1;1;31.0;2;6.0;4;40.0;1;3;36.0;22.5;1;1;2;3;2;3;2.0;36.0625
45.0;15.0;30.0;36.333333333333336;47.0;4;37.0;28.0;29.466666666666665;1;416.32;46.45;50.58;6;5.0;32.0;37.588235294117645;25.5;1;32.0;49.05;2;2;24.0;4;10.0;2;27.5;2;2;40.0;40.0;1;1;2;3;2;3;3.0;40.5
44.0;15.0;35.0;34.77777777777778;43.0;3;38.0;30.0;31.322222222666664;1;430.05;64.24;55.56;6;8.0;23.5;36.911764705882355;24.66666667;1;33.0;47.0;2;3;28.5;3;7.0;3;26.0;2;1;40.0;35.0;1;1;2;3;2;3;2.0;37.78125
41.0;15.0;37.0;33.5;37.0;3;34.0;26.5;31.833333333333332;1;465.08;79.77;48.79;6;8.0;32.0;36.666666666666664;29.5;1;32.0;53.91;2;2;30.0;3;7.0;3;28.0;1;2;45.0;30.0;1;1;2;3;2;3;1.0;28.75
45.0;7.0;35.0;33.97222222222222;29.0;0;37.0;0.0;39.0;1;435.76;67.13;62.86;3;7.0;37.0;32.294117647058826;0.0;2;22.0;55.09;1;0;0.0;0;0.0;3;39.0;0;0;35.0;28.5;1;2;2;3;2;3;2.0;31.375
0.0;15.0;33.0;36.888888888888886;30.0;4;30.0;36.0;22.544444444399996;1;469.58;65.27;56.25;6;6.0;32.0;28.377777778000002;7.333333333;1;27.0;55.46;2;3;19.5;3;9.0;2;29.0;2;1;25.66666667;26.0;1;1;2;3;2;3;1.0;25.595238095714286
44.0;15.0;35.0;37.361111111111114;43.0;3;32.0;28.5;32.333333333333336;1;431.92;61.4;55.85;6;7.0;40.0;39.294117647058826;29.0;1;30.0;51.94;1;2;29.5;3;8.0;3;30.0;2;2;45.0;30.0;1;1;2;3;2;3;2.0;36.53125
50.0;15.0;36.0;40.0;45.0;0;40.0;30.0;35.56666666666667;1;449.52;62.82;64.0;6;15.0;30.0;41.588235294117645;39.0;2;39.0;60.25;1;1;30.5;1;0.0;6;33.0;2;1;50.0;40.0;1;1;2;3;2;3;2.0;38.15625
37.0;15.0;24.0;33.02777777777778;45.0;3;30.0;30.0;27.7;2;442.66;58.94;58.27;6;7.0;27.5;35.970588235294116;28.5;1;36.0;48.79;2;2;20.5;5;8.0;3;30.5;2;2;40.0;30.0;1;1;2;3;2;3;2.0;33.96875
47.0;15.0;35.0;33.388888888888886;41.0;1;39.0;31.0;35.08888888933333;1;448.93;82.16;45.3;6;13.0;32.0;38.64705882352941;38.0;2;34.0;64.77;3;1;33.0;1;2.0;5;29.66666667;1;1;40.0;22.5;1;1;2;3;2;3;2.0;32.593749999375
48.0;15.0;44.0;44.166666666666664;50.0;0;39.0;48.0;44.93333333333333;1;459.19;74.32;58.4;6;15.0;39.0;43.0;44.0;2;37.0;56.75;1;1;44.0;0;0.0;6;41.0;1;1;48.0;39.0;1;1;2;3;2;3;3.0;43.8125
46.0;15.0;36.0;35.111111111111114;31.0;3;39.0;25.0;31.233333333333334;1;444.4;61.49;58.27;6;7.0;32.0;34.23529411764706;23.0;1;35.0;48.79;1;2;24.5;3;8.0;3;37.0;2;2;35.0;30.0;1;1;2;3;2;3;2.0;32.562499999375
44.0;15.0;24.33333333;31.47222222222222;30.5;2;26.66666667;37.0;31.866666666;3;461.65;64.16;53.43;6;10.0;19.5;31.66666666705882;32.5;2;26.5;56.82;2;2;35.0;4;5.0;4;18.0;2;1;46.0;37.0;1;2;2;3;2;3;2.0;31.375
43.0;11.0;24.0;26.916666666666668;31.0;3;0.0;23.0;22.681818181818183;1;452.27;62.48;60.63;4;2.0;35.0;34.72727272727273;0.0;1;0.0;59.85;0;0;7.5;1;9.0;1;0.0;2;1;40.0;30.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;27.61111111111111;0.0;1;0.0;0.0;0.0;0;463.25;73.57;53.43;1;0.0;0.0;42.0;0.0;1;0.0;56.82;0;0;0.0;0;2.0;0;0.0;0;0;42.0;30.0;1;0;2;3;2;3;1.0;10.666666666666666
0.0;15.0;4.0;31.416666666666668;31.5;5;31.0;31.0;13.444444444;1;438.34;62.52;63.26;6;3.0;31.5;32.8235294117647;29.5;1;32.0;56.94;3;2;3.0;2;12.0;1;14.33333333;1;1;30.0;30.0;1;2;2;3;2;3;1.0;22.6
40.0;15.0;43.0;32.916666666666664;41.0;2;27.0;32.0;33.36666666666667;1;460.21;69.99;58.93;6;10.0;31.0;33.705882352941174;31.0;2;30.0;55.99;2;2;25.5;3;5.0;4;28.5;2;1;35.0;31.0;1;1;2;3;2;3;2.0;35.0625
0.0;2.0;0.0;17.033333333333335;0.0;1;0.0;0.0;0.0;0;453.25;64.24;50.58;1;0.0;0.0;32.0;0.0;1;0.0;51.06;0;0;0.0;0;2.0;0;0.0;0;0;40.0;35.0;1;0;2;3;2;3;0.0;0.0
44.0;15.0;32.5;33.72222222222222;38.0;1;43.0;30.0;32.93333333333333;2;464.21;62.48;55.56;6;13.0;30.5;35.55882352941177;29.5;2;32.0;51.72;1;2;30.5;3;2.0;5;34.0;2;1;35.0;34.0;1;1;2;3;2;3;1.0;29.84375
82.0;13.0;34.0;34.166666666666664;30.0;0;44.0;36.0;41.46153846153846;1;442.88;64.16;60.67;5;13.0;26.33333333;32.274509802941175;0.0;2;22.33333333;50.78;1;0;31.0;0;0.0;5;36.0;1;1;35.0;30.0;1;1;2;3;2;3;2.0;30.125
44.0;15.0;34.0;39.0;34.0;2;32.5;29.5;32.86666666666667;1;457.37;59.86;60.63;6;9.0;45.0;40.705882352941174;35.0;2;38.0;53.65;2;2;25.5;4;6.0;4;34.0;2;2;50.0;30.0;1;1;2;3;2;3;2.0;36.34375
13.0;13.0;25.66666667;29.277777778333334;34.0;3;38.0;33.0;23.384615385384617;3;477.59;73.57;45.57;5;5.0;38.0;35.88235294117647;0.0;1;25.5;66.19;1;0;10.0;2;8.0;2;36.0;3;1;35.0;28.66666667;1;1;2;3;2;3;1.0;22.23076923076923
41.0;15.0;39.0;37.55555555555556;32.0;0;35.0;36.0;36.06666666666667;1;448.1;61.53;57.99;6;15.0;31.5;34.44117647058823;37.0;2;29.0;53.07;1;1;32.0;0;0.0;6;32.0;1;1;35.0;25.5;1;1;2;3;2;3;2.0;38.5
0.0;15.0;31.0;33.833333333333336;40.0;2;28.5;34.0;26.288888889333332;1;430.25;57.29;60.63;6;11.0;34.0;34.23529411764706;33.0;1;29.5;43.87;3;2;30.0;2;4.0;4;21.66666667;1;1;30.0;30.0;1;1;2;3;2;3;1.0;28.083333333333332
0.0;2.0;0.0;23.0;0.0;1;0.0;0.0;0.0;0;429.44;71.12;56.25;1;0.0;0.0;25.0;0.0;1;0.0;49.56;0;0;0.0;0;2.0;0;0.0;0;0;40.0;28.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;11.5;0.0;1;0.0;0.0;0.0;0;431.83;54.74;47.97;1;0.0;0.0;33.619047619999996;0.0;1;0.0;57.69;0;0;0.0;0;2.0;0;0.0;0;0;40.0;31.0;1;0;2;3;2;3;0.0;0.0
38.0;15.0;31.0;35.94444444444444;43.0;1;33.0;35.0;33.7;1;440.62;64.16;53.43;6;12.0;27.5;40.3235294117647;40.0;2;37.0;46.76;2;1;26.5;2;3.0;5;36.0;2;1;50.0;35.0;1;1;2;3;2;3;2.0;38.8125
46.0;15.0;31.5;31.805555555555557;28.0;0;31.5;33.0;35.166666666666664;2;461.13;58.94;55.56;6;15.0;37.0;36.8235294117647;41.0;2;40.0;53.07;2;1;33.0;3;0.0;6;30.5;1;3;40.0;30.0;1;2;2;3;2;3;2.0;37.0
46.0;5.0;0.0;30.444444444444443;0.0;0;0.0;31.0;37.0;0;444.24;63.73;52.53;2;5.0;14.0;20.694444445;0.0;2;10.66666667;53.85;0;0;0.0;0;0.0;2;0.0;0;1;35.0;34.0;1;0;2;3;2;3;2.0;39.5
44.0;15.0;33.0;35.111111111111114;38.0;1;34.0;36.0;34.06666666666667;1;440.37;71.05;60.63;6;12.0;31.0;38.0;34.5;2;37.0;51.72;1;2;29.0;2;3.0;5;30.0;2;1;50.0;30.0;1;1;2;3;2;3;2.0;38.375
0.0;15.0;34.0;31.75;31.0;5;29.5;26.0;20.644444444666668;1;446.64;56.43;55.56;6;3.0;35.0;33.4509803917647;9.5;1;25.33333333;57.16;3;2;22.66666667;4;12.0;1;21.33333333;3;2;35.0;35.0;1;3;2;3;2;3;2.0;30.363636363636363
50.0;15.0;37.0;38.611111111111114;46.0;0;37.0;35.0;37.4;1;495.36;70.23;57.57;6;15.0;28.0;38.8235294117647;38.0;2;36.0;57.49;1;1;31.0;2;0.0;6;38.0;2;2;40.0;35.0;1;1;2;3;2;3;2.0;37.375
46.0;2.0;0.0;30.944444444444443;0.0;0;0.0;0.0;46.0;0;453.1;68.11;48.62;1;2.0;0.0;33.6;0.0;2;0.0;57.54;0;0;0.0;0;0.0;1;0.0;0;0;30.0;30.0;1;0;2;3;2;3;0.0;0.0
45.0;15.0;29.5;33.083333333333336;29.5;2;30.5;30.0;32.9;2;452.93;64.24;57.99;6;10.0;30.0;32.970588235294116;41.0;2;32.0;51.06;2;1;30.0;3;5.0;4;26.5;1;3;35.0;30.0;1;2;2;3;2;3;2.0;34.3125
42.0;15.0;29.0;32.388888888888886;40.0;4;30.0;36.0;30.955555555999997;2;448.43;58.94;55.56;6;5.0;30.0;32.705882352941174;28.5;1;28.0;57.16;3;2;27.0;4;10.0;2;23.66666667;2;1;30.0;30.0;1;1;2;3;2;3;2.0;35.65625
0.0;5.0;0.0;18.777777776666667;32.5;2;0.0;10.0;6.0;0;451.32;61.49;48.33;2;0.0;25.0;29.166666666666668;0.0;1;0.0;54.77;0;0;0.0;0;5.0;0;0.0;0;1;30.0;33.0;1;2;2;3;2;3;1.0;13.333333333333334
0.0;11.0;26.0;29.52777777777778;31.5;3;21.0;31.0;20.090909091818183;2;443.98;51.6;58.27;4;3.0;32.0;33.55882352941177;0.0;1;30.0;52.77;0;0;16.66666667;2;8.0;1;0.0;3;1;46.0;32.0;1;2;2;3;2;3;1.0;24.333333333333332
0.0;2.0;0.0;31.666666666666668;0.0;1;0.0;0.0;0.0;0;438.39;64.24;50.58;1;0.0;0.0;38.0;0.0;1;0.0;53.07;0;0;0.0;0;2.0;0;0.0;0;0;40.0;30.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;37.083333333333336;0.0;1;0.0;0.0;0.0;0;509.71;99.48;75.93;1;0.0;0.0;43.0;0.0;1;0.0;66.77;0;0;0.0;0;2.0;0;0.0;0;0;43.0;36.0;1;0;2;3;2;3;0.0;0.0
0.0;2.0;0.0;31.11111111111111;0.0;1;0.0;0.0;0.0;0;480.0;69.01;69.72;1;0.0;0.0;35.0;0.0;1;0.0;63.99;0;0;0.0;0;2.0;0;0.0;0;0;43.0;23.0;1;0;2;3;2;3;0.0;0.0
46.0;15.0;34.0;33.833333333333336;38.0;1;38.0;32.0;35.666666666666664;1;484.84;66.17;76.27;6;13.0;33.0;35.8235294117647;35.0;2;30.0;68.87;2;1;39.0;1;2.0;5;29.0;1;1;30.0;34.0;1;1;2;3;2;3;3.0;40.125
43.0;15.0;30.0;33.94444444444444;32.0;2;33.0;35.0;31.98888888933333;1;509.44;74.62;69.72;6;10.0;35.0;36.8235294117647;30.0;2;41.0;83.7;3;1;28.5;3;5.0;4;26.66666667;2;2;35.0;33.0;1;1;2;3;2;3;2.0;34.75
45.0;15.0;44.0;39.22222222222222;42.0;0;39.0;37.0;38.46666666666667;1;488.94;75.41;66.68;6;15.0;40.0;38.44117647058823;33.0;2;36.0;75.95;2;1;37.0;1;0.0;6;33.5;1;1;32.5;38.0;1;1;2;3;2;3;2.0;39.75
36.0;8.0;0.0;30.47222222222222;28.5;2;16.33333333;17.0;19.125;0;478.89;79.26;69.72;3;2.0;22.0;27.477777777333337;0.0;1;22.0;72.69;0;0;10.0;1;6.0;1;0.0;1;2;34.0;31.0;1;2;2;3;2;3;2.0;34.333333333333336
50.0;15.0;37.0;36.77777777777778;32.0;1;32.0;40.0;37.13333333333333;1;507.21;66.17;76.27;6;13.0;37.0;35.35294117647059;22.5;2;36.0;78.77;1;2;33.0;1;2.0;5;41.0;1;1;34.0;37.0;1;1;2;3;2;3;2.0;39.0
32.0;15.0;32.0;30.805555555555557;36.0;1;36.0;28.5;30.766666666666666;1;477.23;68.39;76.27;6;12.0;28.0;34.23529411764706;30.5;2;38.0;71.9;1;2;31.0;2;3.0;5;31.0;1;2;35.0;32.0;1;2;2;3;2;3;2.0;34.5625
43.0;15.0;41.0;29.61111111111111;30.0;1;34.0;41.0;35.42222222266666;1;535.95;78.36;69.72;6;13.0;36.0;33.529411764705884;30.5;2;37.0;95.26;3;2;31.0;2;2.0;5;22.66666667;1;1;28.0;33.0;1;1;2;3;2;3;3.0;40.25
46.0;15.0;42.0;37.111111111111114;34.0;0;41.0;39.0;39.46666666666667;1;478.36;71.35;66.93;6;15.0;43.0;37.294117647058826;36.0;2;35.0;65.98;1;1;39.0;0;0.0;6;34.0;1;1;33.0;32.0;1;1;2;3;2;3;3.0;43.5
0.0;2.0;0.0;13.333333333333334;0.0;1;0.0;0.0;0.0;0;516.49;66.17;69.72;1;0.0;0.0;30.0;0.0;1;0.0;79.57;0;0;0.0;0;2.0;0;0.0;0;0;30.0;33.0;1;0;2;3;2;3;0.0;0.0
0.0;15.0;14.33333333;33.888888888888886;37.0;4;30.5;36.5;23.166666666666668;3;490.85;82.87;76.27;6;5.0;33.0;34.11764705882353;41.0;1;33.0;71.9;2;1;24.66666667;4;10.0;2;19.5;3;2;33.0;34.0;1;1;2;3;2;3;1.0;19.4375
36.0;15.0;34.0;33.97222222222222;42.0;0;38.0;31.0;32.56666666666667;1;475.72;74.62;66.68;6;15.0;41.0;37.88235294117647;34.0;2;30.0;66.77;2;1;30.5;2;0.0;6;31.0;2;1;35.0;33.0;1;1;2;3;2;3;2.0;39.46875
45.0;15.0;36.0;34.27777777777778;39.0;0;39.0;30.0;34.8;1;490.32;72.05;75.93;6;15.0;28.0;35.1764705882353;31.0;2;35.0;75.95;1;1;36.0;1;0.0;6;32.0;1;2;37.0;31.0;1;1;2;3;2;3;2.0;37.28125
42.0;15.0;43.0;37.111111111111114;29.0;0;40.0;33.0;37.733333333333334;1;468.03;78.36;69.72;6;15.0;36.0;35.23529411764706;32.0;2;31.0;69.65;2;1;42.0;1;0.0;6;32.0;1;1;30.0;35.0;1;2;2;3;2;3;2.0;36.96875
0.0;15.0;34.0;28.41176470588235;34.0;3;30.0;33.0;25.377777777333336;1;486.04;79.26;63.86;6;9.0;34.0;32.733333333333334;26.5;1;29.5;65.98;3;2;30.0;2;6.0;3;18.33333333;1;1;30.0;32.0;1;1;2;3;2;3;1.0;26.0
43.0;15.0;35.0;32.75;37.0;0;37.0;42.0;36.2;1;525.8;71.35;66.68;6;15.0;37.0;37.588235294117645;34.0;2;30.0;72.69;1;2;30.0;1;0.0;6;34.0;1;1;39.0;38.0;1;1;2;3;2;3;2.0;35.34375
0.0;7.0;0.0;28.833333333333332;31.0;2;43.0;25.33333333;19.428571427142856;0;503.48;75.41;76.27;3;2.0;17.0;30.58823529411765;0.0;1;19.5;78.77;1;0;0.0;1;5.0;1;30.0;0;3;39.0;31.0;1;1;2;3;2;3;1.0;17.166666666666668
35.0;15.0;39.0;35.333333333333336;30.0;1;31.5;42.0;35.46666666666667;1;485.76;82.87;66.68;6;12.0;36.0;37.35294117647059;33.0;2;34.0;63.99;1;1;25.0;1;3.0;5;39.0;2;1;48.0;30.0;1;1;2;3;2;3;3.0;40.6875
49.0;15.0;35.0;36.22222222222222;35.0;0;30.0;30.0;35.266666666666666;1;448.37;75.41;79.58;6;15.0;36.0;34.76470588235294;34.0;2;34.0;52.34;2;2;35.0;2;0.0;6;31.5;1;1;37.0;32.0;1;1;2;3;2;3;3.0;43.4375
0.0;2.0;0.0;26.11111111111111;0.0;1;0.0;0.0;0.0;0;481.3;74.62;73.09;1;0.0;0.0;28.14285714142857;0.0;1;0.0;75.16;0;0;0.0;0;2.0;0;0.0;0;0;24.33333333;39.0;1;0;2;3;2;3;1.0;16.666666666666668
50.0;15.0;47.0;39.388888888888886;33.0;0;41.0;34.0;38.733333333333334;1;510.03;79.26;76.27;6;15.0;39.0;38.88235294117647;35.0;2;30.0;63.2;1;1;36.0;0;0.0;6;30.0;1;1;49.0;32.0;1;1;2;3;2;3;3.0;41.5
50.0;15.0;45.0;38.05555555555556;37.0;0;39.0;37.0;40.4;1;478.52;65.63;73.09;6;15.0;39.0;39.11764705882353;42.0;2;33.0;71.9;1;1;38.0;0;0.0;6;31.0;1;1;43.0;45.0;1;1;2;3;2;3;3.0;41.875
43.0;15.0;45.0;35.611111111111114;39.0;0;34.0;30.0;36.93333333333333;1;487.89;78.36;63.65;6;15.0;40.0;38.470588235294116;41.0;2;33.0;69.65;1;1;33.0;0;0.0;6;31.0;1;1;41.0;31.0;1;1;2;3;2;3;3.0;43.0625
46.0;15.0;30.0;30.083333333333332;33.0;2;33.0;33.0;31.366666666666667;1;471.33;75.41;73.09;6;10.0;37.0;35.705882352941174;30.0;2;33.0;60.48;2;1;28.5;2;5.0;4;22.0;2;1;35.0;27.33333333;1;1;2;3;2;3;2.0;36.0625
0.0;5.0;0.0;31.277777777222223;29.0;2;32.0;20.0;12.0;0;492.33;78.36;76.27;2;0.0;18.0;29.784313725882356;0.0;1;18.66666667;65.98;0;0;0.0;0;5.0;0;0.0;0;1;47.0;30.0;1;2;2;3;2;3;1.0;14.333333333333334
48.0;15.0;38.0;33.05555555555556;30.0;0;30.0;30.0;35.93333333333333;1;527.12;65.63;75.93;6;15.0;26.33333333;30.852941175882354;37.0;2;35.0;79.57;1;2;33.0;2;0.0;6;33.0;1;2;28.5;39.0;1;1;2;3;2;3;2.0;38.03125
40.0;2.0;0.0;23.666666666666668;0.0;0;0.0;0.0;40.0;0;476.66;71.35;69.98;1;2.0;0.0;18.428571428571427;0.0;2;0.0;60.48;0;0;0.0;0;0.0;1;0.0;0;0;31.0;34.0;1;0;2;3;2;3;2.0;39.0
42.0;15.0;42.0;35.22222222222222;42.0;0;36.0;34.0;36.6;1;489.59;65.63;66.93;6;15.0;40.0;37.0;33.0;2;34.0;68.87;1;1;35.0;0;0.0;6;33.0;1;1;38.0;34.0;1;1;2;3;2;3;3.0;41.0
36.0;15.0;44.0;33.97222222166667;33.0;1;30.0;31.0;34.2;1;527.58;82.87;69.98;6;13.0;38.0;33.470588235294116;31.0;2;29.0;71.9;2;1;34.0;1;2.0;5;26.0;1;1;36.0;31.0;1;2;2;3;2;3;2.0;38.3125
50.0;15.0;39.0;35.52777777777778;35.0;0;37.0;35.0;39.666666666666664;1;511.61;63.02;63.86;6;15.0;41.0;38.294117647058826;37.0;2;34.0;71.9;1;1;37.0;0;0.0;6;44.0;1;1;33.0;36.0;1;1;2;3;2;3;3.0;42.9375
