GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
0;2;10;1;19;5;433.0;75.0;75.0;65.0;56.0;63.0;63.0;48.0;0.0;60.0;47.0;10;3;9;3;2012;1;18.76923076923077
1;2;10;1;19;5;466.0;64.0;64.0;55.0;52.0;91.0;91.0;63.0;0.0;69.0;56.0;10;3;9;3;2012;2;35.23333333333333
0;2;10;1;19;5;439.0;85.0;85.0;52.0;56.0;69.0;69.0;48.0;0.0;60.0;63.0;10;3;9;3;2012;2;34.86666666666667
1;1;14;1;19;5;450.0;85.0;85.0;60.0;47.0;53.0;53.0;77.0;0.0;69.0;56.0;14;2;9;3;2012;2;36.93333333333333
1;1;12;1;19;5;456.0;63.0;63.0;65.0;56.0;68.0;68.0;59.0;0.0;69.0;63.0;12;3;9;3;2012;1;3.307692307692307
0;1;11;1;19;5;426.0;85.0;85.0;60.0;59.0;58.0;58.0;55.0;0.0;49.0;52.0;8;3;9;3;2012;2;35.03333333333333
0;1;14;1;19;5;432.0;76.0;76.0;63.0;52.0;69.0;69.0;63.0;0.0;49.0;56.0;8;3;9;3;2012;1;27.92307692307692
1;1;11;1;19;5;447.0;69.0;69.0;63.0;67.0;63.0;63.0;63.0;0.0;53.0;53.0;11;5;9;2;2012;2;35.1
1;1;14;1;19;5;439.0;86.0;86.0;59.0;55.0;50.0;50.0;55.0;0.0;69.0;47.0;19;5;9;2;2012;2;32.73076923076923
0;2;8;1;19;5;449.0;59.0;59.0;70.0;56.0;62.0;62.0;51.0;0.0;69.0;60.0;8;3;9;3;2012;2;34.30769230769231
0;2;6;1;19;5;427.0;68.0;68.0;70.0;59.0;62.0;62.0;59.0;0.0;45.0;47.0;6;5;9;2;2012;2;34.93333333333333
0;1;14;1;19;5;451.0;69.0;69.0;63.0;59.0;63.0;63.0;59.0;0.0;69.0;60.0;18;3;9;2;2012;1;12.30769230769231
0;1;18;1;19;5;444.0;86.0;86.0;55.0;52.0;54.0;54.0;68.0;0.0;60.0;52.0;18;3;9;3;2012;2;35.73333333333333
0;2;11;1;19;5;461.0;86.0;86.0;47.0;58.0;58.0;58.0;76.0;0.0;59.0;50.0;10;3;9;3;2012;2;32.51111111111111
0;2;21;1;19;5;455.0;75.0;75.0;60.0;53.0;63.0;63.0;63.0;0.0;84.0;63.0;10;3;9;2;2012;1;25.68888888888889
0;2;9;1;19;5;452.0;63.0;63.0;65.0;63.0;69.0;69.0;63.0;0.0;69.0;80.0;10;3;9;3;2012;1;13.76923076923077
1;2;11;1;19;5;422.0;59.0;59.0;76.0;59.0;69.0;69.0;58.0;0.0;49.0;60.0;10;3;9;4;2012;2;36.0
1;2;11;1;19;5;433.0;75.0;75.0;60.0;63.0;63.0;63.0;63.0;0.0;49.0;55.0;11;5;9;2;2012;2;35.0
1;2;15;1;19;5;438.0;64.0;64.0;69.0;58.0;62.0;62.0;55.0;0.0;69.0;55.0;5;6;9;2;2012;2;35.23333333333333
0;2;7;1;19;5;395.0;76.0;76.0;75.0;58.0;50.0;50.0;58.0;0.0;28.0;60.0;20;6;9;2;2012;2;31.28888888888889
1;1;4;1;19;5;429.0;69.0;69.0;68.0;67.0;57.0;57.0;63.0;0.0;49.0;49.0;4;4;9;2;2012;1;13.58888888888889
0;1;11;1;19;5;426.0;86.0;86.0;55.0;58.0;58.0;58.0;63.0;0.0;44.0;43.0;11;5;9;2;2012;2;35.26666666666667
1;1;10;1;19;5;417.0;64.0;64.0;75.0;52.0;63.0;63.0;55.0;0.0;53.0;43.0;10;3;9;2;2012;1;5.846153846153846
0;1;7;1;19;5;446.0;69.0;69.0;63.0;55.0;58.0;58.0;76.0;0.0;53.0;56.0;7;5;9;2;2012;2;32.36666666666667
0;2;7;1;19;5;418.0;85.0;85.0;56.0;59.0;62.0;62.0;48.0;0.0;49.0;53.0;7;5;9;2;2012;1;5.179487179487179
1;1;7;1;19;5;423.0;86.0;86.0;55.0;49.0;63.0;63.0;55.0;0.0;53.0;50.0;7;5;9;2;2012;2;33.93333333333333
1;2;8;1;19;5;458.0;63.0;63.0;60.0;56.0;68.0;68.0;51.0;0.0;84.0;50.0;8;3;9;2;2012;1;28.62222222222222
0;2;1;1;19;5;446.0;76.0;76.0;59.0;59.0;58.0;58.0;68.0;0.0;69.0;52.0;11;5;9;2;2012;2;31.06666666666667
1;2;11;1;19;5;461.0;68.0;68.0;60.0;53.0;63.0;63.0;68.0;0.0;84.0;61.0;10;3;9;3;2012;2;35.3
0;2;10;1;19;5;453.0;64.0;64.0;59.0;74.0;63.0;63.0;68.0;0.0;53.0;66.0;10;3;9;3;2012;2;33.86666666666667
0;2;15;1;19;5;441.0;63.0;63.0;60.0;56.0;78.0;78.0;55.0;0.0;60.0;80.0;19;5;9;2;2012;2;33.53846153846154
0;2;11;1;19;5;387.0;86.0;86.0;63.0;52.0;58.0;58.0;45.0;0.0;23.0;66.0;11;5;9;3;2012;2;30.6
0;1;4;1;19;5;431.0;69.0;69.0;69.0;55.0;50.0;50.0;63.0;0.0;59.0;49.0;18;3;9;1;2012;2;37.06666666666667
0;2;7;1;19;5;417.0;75.0;75.0;65.0;47.0;58.0;58.0;55.0;0.0;49.0;43.0;7;5;9;3;2012;1;15.92307692307692
0;2;11;1;19;5;431.0;69.0;69.0;69.0;55.0;54.0;54.0;68.0;0.0;59.0;47.0;11;5;9;3;2012;2;32.86666666666667
1;2;11;1;19;5;430.0;64.0;64.0;63.0;55.0;77.0;77.0;51.0;0.0;59.0;58.0;11;5;9;3;2012;2;30.06666666666667
1;2;4;1;19;5;427.0;76.0;76.0;59.0;55.0;68.0;68.0;55.0;0.0;60.0;50.0;4;4;9;3;2012;1;28.74444444444445
0;1;16;1;19;5;432.0;76.0;76.0;59.0;50.0;62.0;62.0;68.0;0.0;53.0;43.0;8;3;9;2;2012;2;33.6
1;2;11;1;19;5;401.0;64.0;64.0;68.0;67.0;69.0;69.0;51.0;0.0;17.0;83.0;13;1;9;4;2012;2;34.46153846153846
0;1;10;1;19;5;427.0;63.0;63.0;70.0;56.0;58.0;58.0;63.0;0.0;54.0;52.0;10;3;9;3;2012;1;24.61538461538462
1;2;7;1;19;5;415.0;76.0;76.0;63.0;55.0;62.0;62.0;55.0;0.0;53.0;49.0;8;3;9;3;2012;2;35.2
1;2;6;1;19;5;434.0;75.0;75.0;56.0;63.0;62.0;62.0;59.0;0.0;60.0;49.0;19;5;9;2;2012;2;35.7
0;2;10;1;19;5;431.0;69.0;69.0;59.0;55.0;69.0;69.0;55.0;0.0;59.0;63.0;10;3;9;3;2012;1;18.76923076923077
0;1;15;1;19;5;448.0;68.0;68.0;56.0;56.0;68.0;68.0;63.0;0.0;69.0;45.0;4;4;9;2;2012;2;36.63333333333333
1;1;16;1;19;5;419.0;60.0;60.0;75.0;55.0;57.0;57.0;68.0;0.0;48.0;60.0;16;2;9;3;2012;2;38.06666666666667
1;2;9;1;19;5;431.0;64.0;64.0;63.0;50.0;69.0;69.0;63.0;0.0;53.0;66.0;9;4;9;3;2012;2;36.2
0;2;9;1;19;5;446.0;75.0;75.0;52.0;63.0;57.0;57.0;63.0;0.0;60.0;60.0;9;4;9;3;2012;1;6.769230769230769
1;1;5;1;19;5;437.0;63.0;63.0;60.0;50.0;77.0;77.0;63.0;0.0;60.0;45.0;7;5;9;2;2012;1;27.73076923076923
0;2;5;1;19;5;417.0;75.0;75.0;60.0;56.0;62.0;62.0;51.0;0.0;54.0;52.0;5;6;9;1;2012;2;33.6
0;2;18;1;19;5;433.0;68.0;68.0;60.0;56.0;69.0;69.0;63.0;0.0;60.0;58.0;18;3;9;3;2012;2;38.93333333333333
0;2;9;1;19;5;428.0;86.0;86.0;51.0;52.0;54.0;54.0;68.0;0.0;48.0;50.0;9;4;9;3;2012;1;14.30769230769231
1;2;15;1;19;5;396.0;64.0;64.0;59.0;55.0;50.0;50.0;58.0;0.0;48.0;68.0;8;3;7;3;2012;2;33.0
0;2;14;1;19;5;429.0;51.11;51.11;48.9;48.36;62.72;62.72;64.49;0.0;50.84;45.31;8;3;7;2;2012;1;27.17948717948718
0;2;18;1;19;5;350.63;47.84;47.84;49.63;52.28;46.27;46.27;51.88;0.0;47.31;66.03;18;3;7;3;2012;2;30.66666666666667
1;1;9;1;19;5;427.0;63.0;63.0;45.0;47.0;69.0;69.0;68.0;0.0;69.0;66.0;17;2;4;2;2012;2;31.28888888888889
0;1;18;1;19;5;447.0;75.0;75.0;60.0;63.0;69.0;69.0;63.0;0.0;49.0;61.0;5;6;6;2;2012;2;30.46153846153846
0;1;10;1;19;5;431.0;75.0;75.0;56.0;56.0;54.0;54.0;68.0;0.0;60.0;58.0;10;3;6;2;2012;2;34.6
0;1;18;1;19;5;457.0;69.0;69.0;47.0;55.0;57.0;57.0;89.0;0.0;69.0;47.0;18;3;6;2;2012;1;2.0
1;2;10;1;19;5;430.0;59.0;59.0;56.0;56.0;69.0;69.0;76.0;0.0;45.0;58.0;1;5;9;3;2012;2;39.0
0;1;11;1;19;5;461.0;76.0;76.0;63.0;62.0;63.0;63.0;63.0;0.0;69.0;55.0;11;5;9;3;2012;1;30.0
0;2;1;1;19;5;464.0;63.0;63.0;65.0;63.0;78.0;78.0;69.0;0.0;54.0;52.0;1;5;9;3;2012;4;46.15384615384615
0;2;7;1;19;5;442.0;69.0;69.0;68.0;55.0;69.0;69.0;63.0;0.0;49.0;56.0;19;5;9;2;2012;2;32.56410256410256
0;2;12;1;19;5;436.0;69.0;69.0;69.0;55.0;69.0;69.0;55.0;0.0;59.0;60.0;10;3;9;3;2012;2;32.93333333333333
0;1;4;1;19;5;441.0;75.0;75.0;60.0;53.0;58.0;58.0;63.0;0.0;60.0;50.0;4;4;9;2;2012;2;30.46153846153846
0;1;8;1;19;5;427.0;69.0;69.0;69.0;49.0;63.0;63.0;55.0;0.0;69.0;60.0;8;3;9;2;2012;1;28.35897435897436
1;2;11;1;19;5;445.0;75.0;75.0;56.0;56.0;58.0;58.0;63.0;0.0;60.0;74.0;4;4;9;3;2012;3;40.66666666666666
0;2;10;1;19;5;432.0;76.0;76.0;59.0;50.0;63.0;63.0;59.0;0.0;60.0;53.0;10;3;9;3;2012;2;31.65384615384615
0;2;8;1;19;5;443.0;64.0;64.0;63.0;55.0;68.0;68.0;63.0;0.0;69.0;63.0;7;5;9;2;2012;1;14.92307692307692
0;2;13;1;19;5;440.0;68.0;68.0;65.0;68.0;50.0;50.0;76.0;0.0;53.0;53.0;10;3;9;3;2012;2;37.66666666666666
0;1;15;1;19;5;429.0;69.0;69.0;69.0;56.0;52.0;52.0;73.0;0.0;55.0;43.0;4;4;9;2;2012;2;32.61538461538461
0;1;6;1;19;5;450.0;68.0;68.0;60.0;50.0;58.0;58.0;58.0;0.0;84.0;55.0;6;5;9;2;2012;1;23.96153846153846
0;2;9;1;19;5;443.0;60.0;60.0;59.0;62.0;78.0;78.0;68.0;0.0;53.0;50.0;10;3;9;3;2012;1;25.76923076923077
0;1;4;1;19;5;410.0;64.0;64.0;69.0;46.0;69.0;69.0;58.0;0.0;44.0;58.0;4;4;9;2;2012;2;31.55555555555555
0;2;19;1;19;5;424.0;69.0;69.0;63.0;55.0;63.0;63.0;58.0;0.0;59.0;39.0;19;5;9;2;2012;2;31.28888888888889
1;1;5;1;19;5;421.0;63.0;63.0;60.0;59.0;78.0;78.0;51.0;0.0;45.0;45.0;5;6;9;1;2012;1;13.94871794871795
1;1;19;1;19;5;398.0;86.0;86.0;55.0;52.0;63.0;63.0;45.0;0.0;40.0;41.0;19;5;9;1;2012;1;29.26666666666667
0;2;1;1;19;5;403.0;86.0;86.0;59.0;44.0;58.0;58.0;55.0;0.0;53.0;43.0;10;3;9;3;2012;1;16.69230769230769
0;1;5;1;19;5;442.0;64.0;64.0;59.0;55.0;69.0;69.0;63.0;0.0;69.0;71.0;5;6;9;2;2012;1;27.70512820512821
0;1;13;1;19;5;425.0;75.0;75.0;60.0;53.0;54.0;54.0;68.0;0.0;53.0;71.0;13;1;9;3;2012;2;32.2
1;2;12;1;19;5;408.0;68.0;68.0;65.0;56.0;68.0;68.0;55.0;0.0;45.0;53.0;12;3;9;3;2012;2;33.43333333333333
1;2;7;1;19;5;431.0;69.0;69.0;55.0;49.0;78.0;78.0;51.0;0.0;69.0;60.0;7;5;9;2;2012;2;37.66666666666666
0;2;11;1;19;5;416.0;76.0;76.0;59.0;58.0;58.0;58.0;55.0;0.0;53.0;68.0;11;5;9;4;2012;2;30.61538461538462
0;2;11;1;19;5;419.0;69.0;69.0;63.0;59.0;53.0;53.0;55.0;0.0;49.0;52.0;1;5;9;3;2012;2;30.06666666666667
1;1;14;1;19;5;413.0;68.0;68.0;65.0;63.0;54.0;54.0;59.0;0.0;41.0;50.0;8;3;9;3;2012;2;38.66666666666666
1;1;10;1;19;5;427.19;77.8;77.8;53.11;67.52;52.54;52.54;57.16;0.0;53.46;56.48;10;3;9;2;2012;2;30.78888888888889
0;2;16;1;19;5;408.0;85.0;85.0;56.0;50.0;50.0;50.0;51.0;0.0;53.0;41.0;16;2;9;3;2012;2;31.32222222222222
0;2;8;1;19;5;407.0;76.0;76.0;59.0;52.0;57.0;57.0;55.0;0.0;40.0;53.0;8;3;9;3;2012;1;26.28205128205128
0;2;10;1;19;5;402.0;75.0;75.0;60.0;59.0;63.0;63.0;48.0;0.0;45.0;68.0;10;3;9;3;2012;2;34.33333333333334
1;1;6;1;19;5;429.0;64.0;64.0;59.0;52.0;69.0;69.0;63.0;0.0;53.0;43.0;18;3;9;2;2012;2;37.2
0;1;16;1;19;5;415.0;69.0;69.0;59.0;59.0;69.0;69.0;55.0;0.0;49.0;55.0;10;3;9;3;2012;2;33.55555555555556
0;2;11;1;19;5;413.0;75.0;75.0;60.0;53.0;57.0;57.0;63.0;0.0;49.0;55.0;11;5;9;3;2012;2;30.8
0;2;2;1;19;5;431.0;75.0;75.0;49.0;56.0;69.0;69.0;63.0;0.0;53.0;49.0;10;3;9;3;2012;1;20.8
1;2;19;1;19;5;405.0;69.0;69.0;68.0;47.0;54.0;54.0;59.0;0.0;53.0;50.0;19;5;9;1;2012;1;8.999999999999998
0;1;9;1;19;5;392.0;69.0;69.0;69.0;44.0;58.0;58.0;55.0;0.0;40.0;52.0;8;3;9;2;2012;1;3.461538461538462
0;1;14;1;19;5;410.0;69.0;69.0;63.0;50.0;63.0;63.0;68.0;0.0;44.0;52.0;14;2;9;2;2012;1;21.07692307692308
1;2;1;1;19;5;413.0;75.0;75.0;56.0;56.0;63.0;63.0;63.0;0.0;45.0;83.0;1;5;9;3;2012;2;34.36666666666667
0;1;7;1;19;5;402.0;64.0;64.0;69.0;52.0;63.0;63.0;58.0;0.0;48.0;45.0;20;6;9;2;2012;1;25.21794871794872
0;1;19;1;19;5;412.0;75.0;75.0;56.0;50.0;63.0;63.0;48.0;0.0;60.0;45.0;8;3;9;2;2012;1;27.23076923076923
1;1;8;1;19;5;454.0;59.0;59.0;52.0;56.0;78.0;78.0;59.0;0.0;84.0;49.0;8;3;9;2;2012;2;37.26666666666667
1;2;9;1;19;5;426.0;69.0;69.0;55.0;55.0;68.0;68.0;51.0;0.0;69.0;49.0;9;4;9;3;2012;2;37.6
0;1;8;1;19;5;415.0;63.0;63.0;65.0;44.0;63.0;63.0;55.0;0.0;60.0;58.0;8;3;9;3;2012;1;26.76666666666667
0;2;19;1;19;5;418.0;60.0;60.0;63.0;50.0;69.0;69.0;51.0;0.0;60.0;47.0;19;5;9;1;2012;1;14.5
0;2;8;1;19;5;405.0;76.0;76.0;55.0;59.0;63.0;63.0;51.0;0.0;44.0;53.0;8;3;9;2;2012;2;33.33333333333334
0;2;11;1;19;5;409.0;75.0;75.0;56.0;56.0;62.0;62.0;51.0;0.0;53.0;52.0;11;5;9;2;2012;1;27.74358974358974
1;2;8;1;19;5;428.0;64.0;64.0;59.0;52.0;63.0;63.0;63.0;0.0;59.0;52.0;8;3;9;3;2012;2;35.73333333333333
0;2;8;1;19;5;425.0;76.0;76.0;51.0;52.0;58.0;58.0;63.0;0.0;53.0;63.0;10;3;9;3;2012;2;31.23333333333333
0;2;8;1;19;5;442.0;63.0;63.0;52.0;68.0;69.0;69.0;68.0;0.0;60.0;71.0;8;3;9;2;2012;2;30.9
1;1;4;1;19;5;432.0;63.0;63.0;60.0;59.0;58.0;58.0;48.0;0.0;84.0;56.0;18;3;9;2;2012;2;31.35897435897436
0;2;11;1;19;5;429.0;68.0;68.0;52.0;59.0;69.0;69.0;68.0;0.0;53.0;74.0;16;2;9;3;2012;2;34.36666666666667
1;2;8;1;19;5;411.0;69.0;69.0;59.0;55.0;63.0;63.0;63.0;0.0;49.0;47.0;19;5;9;2;2012;2;30.05128205128205
1;1;11;1;19;5;424.0;55.0;55.0;65.0;63.0;69.0;69.0;77.0;0.0;49.0;52.0;11;5;9;2;2012;2;32.15555555555555
0;1;10;1;19;5;416.0;59.0;59.0;65.0;44.0;63.0;63.0;63.0;0.0;53.0;56.0;3;1;9;2;2012;1;29.84444444444444
0;1;12;1;19;5;409.0;68.0;68.0;60.0;56.0;57.0;57.0;59.0;0.0;45.0;53.0;8;3;9;3;2012;2;31.74444444444445
0;2;5;1;19;5;386.0;76.0;76.0;59.0;52.0;58.0;58.0;33.0;0.0;48.0;50.0;5;6;9;2;2012;1;27.46153846153846
0;1;19;1;19;5;424.0;55.0;55.0;65.0;50.0;63.0;63.0;77.0;0.0;49.0;61.0;19;5;9;1;2012;2;31.86666666666667
1;1;16;1;19;5;384.74;52.71;52.71;52.14;63.72;62.45;62.45;49.94;0.0;44.08;70.37;19;5;10;2;2012;2;35.93333333333333
0;1;10;1;19;5;387.41;55.69;55.69;52.29;48.39;58.33;58.33;59.32;0.0;49.69;94.05;7;5;7;2;2012;2;35.03333333333333
1;1;10;1;19;5;413.0;55.0;55.0;49.0;50.0;68.0;68.0;69.0;0.0;54.0;47.0;10;3;4;3;2012;1;28.92307692307692
0;1;11;1;19;5;422.0;55.0;55.0;60.0;59.0;68.0;68.0;63.0;0.0;49.0;43.0;11;5;6;2;2012;2;35.06666666666667
1;1;5;1;19;5;401.0;63.0;63.0;52.0;50.0;69.0;69.0;51.0;0.0;53.0;52.0;5;6;6;1;2012;2;31.16666666666667
1;1;15;1;19;5;409.0;55.0;55.0;56.0;53.0;63.0;63.0;59.0;0.0;54.0;58.0;18;3;6;2;2012;2;34.96666666666667
0;1;4;1;19;5;388.06;61.49;61.49;58.27;57.93;48.26;48.26;52.77;0.0;55.96;52.09;5;6;5;2;2012;1;14.44871794871795
0;1;11;1;19;5;377.0;64.0;64.0;47.0;52.0;58.0;58.0;51.0;0.0;48.0;45.0;11;5;5;2;2012;2;33.3
0;2;9;1;19;5;479.0;108.0;108.0;61.0;68.0;57.0;57.0;65.0;0.0;55.0;70.0;9;4;9;3;2013;2;39.0
1;1;6;1;19;5;464.0;77.0;77.0;78.0;73.0;64.0;64.0;54.0;0.0;59.0;68.0;19;5;9;2;2013;2;39.26666666666667
0;2;13;1;19;5;471.0;85.0;85.0;67.0;61.0;67.0;67.0;64.0;0.0;62.0;75.0;10;3;9;3;2013;2;32.80769230769231
0;2;16;1;19;5;460.0;77.0;77.0;70.0;61.0;67.0;67.0;67.0;0.0;53.0;65.0;16;2;9;3;2013;1;29.15384615384615
0;2;16;1;19;5;459.0;80.0;80.0;70.0;55.0;61.0;61.0;64.0;0.0;66.0;72.0;16;2;9;3;2013;2;36.93333333333333
0;2;19;1;19;5;467.0;91.0;91.0;52.0;62.0;74.0;74.0;63.0;0.0;60.0;61.0;19;5;9;1;2013;2;35.2
1;2;2;1;19;5;452.0;80.0;80.0;67.0;61.0;65.0;65.0;67.0;0.0;47.0;65.0;9;4;9;4;2013;3;40.8
0;1;6;1;19;5;441.0;85.0;85.0;67.0;61.0;61.0;61.0;54.0;0.0;50.0;50.0;6;5;9;3;2013;1;29.73333333333333
1;1;10;1;19;5;461.0;91.0;91.0;53.0;61.0;67.0;67.0;64.0;0.0;57.0;80.0;10;3;9;3;2013;2;37.8
0;2;11;1;19;5;442.0;90.0;90.0;62.0;64.0;57.0;57.0;62.0;0.0;47.0;70.0;11;5;9;2;2013;2;38.0
0;2;11;1;19;5;446.0;80.0;80.0;67.0;61.0;58.0;58.0;59.0;0.0;50.0;77.0;11;5;9;3;2013;2;30.76923076923077
0;1;1;1;19;5;449.0;76.0;76.0;67.0;66.0;63.0;63.0;64.0;0.0;51.0;59.0;1;5;9;3;2013;2;39.0
1;2;9;1;19;5;450.0;81.0;81.0;64.0;60.0;59.0;59.0;65.0;0.0;58.0;75.0;9;4;9;4;2013;3;41.33333333333334
0;2;8;1;19;5;421.0;90.0;90.0;66.0;53.0;56.0;56.0;56.0;0.0;45.0;58.0;8;3;9;2;2013;2;36.2
0;2;10;1;19;5;450.0;74.0;74.0;67.0;67.0;59.0;59.0;64.0;0.0;56.0;65.0;10;3;9;3;2013;2;37.6
0;2;8;1;19;5;419.0;90.0;90.0;70.0;54.0;48.0;48.0;55.0;0.0;54.0;55.0;8;3;9;3;2013;2;36.26666666666667
1;2;10;1;19;5;452.0;73.0;73.0;70.0;55.0;59.0;59.0;69.0;0.0;66.0;70.0;10;3;9;3;2013;2;30.30769230769231
0;1;14;1;19;5;426.0;90.0;90.0;59.0;54.0;67.0;67.0;62.0;0.0;40.0;56.0;7;5;9;2;2013;2;34.13333333333333
0;2;10;1;19;5;452.0;73.0;73.0;65.0;64.0;59.0;59.0;67.0;0.0;53.0;75.0;10;3;9;3;2013;2;34.61538461538461
0;1;14;1;19;5;451.0;64.0;64.0;65.0;67.0;74.0;74.0;54.0;0.0;56.0;65.0;11;5;9;3;2013;3;40.46666666666667
1;2;13;1;19;5;449.0;70.0;70.0;65.0;67.0;64.0;64.0;62.0;0.0;56.0;83.0;12;3;9;4;2013;1;7.615384615384615
0;1;14;1;19;5;426.0;90.0;90.0;55.0;61.0;57.0;57.0;50.0;0.0;39.0;61.0;16;2;9;3;2013;2;33.69230769230769
0;2;9;1;19;5;435.0;85.0;85.0;57.0;60.0;64.0;64.0;58.0;0.0;50.0;70.0;13;1;9;4;2013;1;20.80769230769231
0;1;7;1;19;5;435.0;76.0;76.0;65.0;67.0;56.0;56.0;64.0;0.0;45.0;51.0;7;5;9;2;2013;1;18.17948717948718
1;2;10;1;19;5;439.0;80.0;80.0;57.0;61.0;65.0;65.0;59.0;0.0;50.0;68.0;10;3;9;3;2013;1;28.92307692307692
1;1;15;1;19;5;435.0;81.0;81.0;61.0;58.0;57.0;57.0;63.0;0.0;50.0;68.0;4;4;9;2;2013;2;38.6
0;2;4;1;19;5;425.0;74.0;74.0;67.0;59.0;61.0;61.0;54.0;0.0;47.0;68.0;12;3;9;4;2013;1;27.61538461538462
1;2;17;1;19;5;447.0;70.0;70.0;62.0;61.0;74.0;74.0;66.0;0.0;60.0;70.0;19;5;9;3;2013;2;34.36666666666667
0;2;11;1;19;5;423.0;80.0;80.0;65.0;61.0;59.0;59.0;57.0;0.0;49.0;80.0;11;5;9;2;2013;2;35.66666666666666
1;1;11;1;19;5;443.0;74.0;74.0;60.0;64.0;64.0;64.0;71.0;0.0;42.0;55.0;11;5;9;2;2013;1;23.07692307692308
0;1;3;1;19;5;447.0;70.0;70.0;67.0;57.0;57.0;57.0;69.0;0.0;61.0;50.0;20;6;9;1;2013;1;25.23076923076923
0;2;15;1;19;5;432.0;84.0;84.0;61.0;62.0;53.0;53.0;63.0;0.0;52.0;61.0;14;2;9;3;2013;2;33.83333333333334
0;2;11;1;19;5;444.0;76.0;76.0;57.0;67.0;68.0;68.0;64.0;0.0;50.0;75.0;11;5;9;2;2013;2;31.11111111111111
0;2;8;1;19;5;441.0;77.0;77.0;61.0;69.0;57.0;57.0;66.0;0.0;53.0;51.0;8;3;9;3;2013;2;32.96666666666667
0;1;9;1;19;5;436.0;85.0;85.0;54.0;62.0;62.0;62.0;58.0;0.0;52.0;94.0;9;4;9;3;2013;1;7.076923076923077
0;1;11;1;19;5;435.0;74.0;74.0;67.0;59.0;57.0;57.0;61.0;0.0;63.0;63.0;11;5;9;3;2013;2;39.13333333333333
0;2;11;1;19;5;451.0;67.0;67.0;64.0;65.0;59.0;59.0;68.0;0.0;60.0;83.0;11;5;9;3;2013;1;20.47435897435897
0;1;19;1;19;5;437.0;74.0;74.0;62.0;57.0;61.0;61.0;64.0;0.0;51.0;56.0;19;5;9;2;2013;2;38.13333333333333
1;1;8;1;19;5;429.0;77.0;77.0;62.0;59.0;64.0;64.0;64.0;0.0;47.0;68.0;8;3;9;3;2013;1;24.15384615384615
0;1;14;1;19;5;429.0;90.0;90.0;52.0;58.0;63.0;63.0;56.0;0.0;55.0;50.0;8;3;9;2;2013;2;36.83333333333334
0;2;11;1;19;5;439.0;77.0;77.0;61.0;56.0;57.0;57.0;65.0;0.0;58.0;57.0;11;5;9;3;2013;1;28.07692307692308
1;2;5;1;19;5;439.0;74.0;74.0;59.0;60.0;64.0;64.0;56.0;0.0;58.0;56.0;5;6;9;2;2013;1;27.51282051282051
0;2;7;1;19;5;448.0;74.0;74.0;60.0;73.0;55.0;55.0;71.0;0.0;56.0;70.0;7;5;9;2;2013;2;32.86666666666667
0;2;8;1;19;5;442.0;74.0;74.0;57.0;52.0;67.0;67.0;64.0;0.0;53.0;75.0;8;3;9;3;2013;2;31.92307692307692
1;1;14;1;19;5;437.0;77.0;77.0;57.0;58.0;64.0;64.0;58.0;0.0;55.0;57.0;9;4;9;3;2013;2;35.26666666666667
0;1;4;1;19;5;433.0;76.0;76.0;59.0;67.0;63.0;63.0;58.0;0.0;53.0;49.0;4;4;9;2;2013;2;32.37777777777778
0;1;7;1;19;5;432.0;68.0;68.0;65.0;59.0;69.0;69.0;63.0;0.0;53.0;61.0;7;5;9;2;2013;1;15.28205128205128
1;2;15;1;19;5;442.0;67.0;67.0;67.0;60.0;52.0;52.0;69.0;0.0;56.0;60.0;18;3;9;3;2013;2;31.5
0;2;11;1;19;5;411.0;80.0;80.0;67.0;57.0;54.0;54.0;64.0;0.0;40.0;52.0;2;1;9;1;2013;1;11.12820512820513
0;2;9;1;19;5;424.0;85.0;85.0;57.0;57.0;55.0;55.0;57.0;0.0;50.0;83.0;9;4;9;4;2013;1;25.38461538461538
0;2;8;1;19;5;430.0;77.0;77.0;61.0;65.0;53.0;53.0;54.0;0.0;55.0;57.0;7;5;9;2;2013;1;14.76923076923077
0;2;1;1;19;5;419.0;81.0;81.0;59.0;58.0;64.0;64.0;58.0;0.0;45.0;50.0;11;5;9;3;2013;2;33.1
1;2;11;1;19;5;437.0;64.0;64.0;67.0;73.0;57.0;57.0;71.0;0.0;42.0;61.0;11;5;9;3;2013;2;38.53333333333333
1;2;11;1;19;5;436.0;75.0;75.0;60.0;59.0;62.0;62.0;68.0;0.0;53.0;63.0;11;5;9;2;2013;2;35.53333333333333
0;2;11;1;19;5;420.0;84.0;84.0;60.0;64.0;56.0;56.0;57.0;0.0;56.0;77.0;11;5;9;2;2013;2;34.6
0;1;7;1;19;5;448.0;67.0;67.0;60.0;61.0;67.0;67.0;73.0;0.0;57.0;50.0;7;5;9;1;2013;1;9.384615384615385
0;1;8;1;19;5;406.0;77.0;77.0;67.0;57.0;57.0;57.0;51.0;0.0;43.0;45.0;8;3;9;2;2013;1;29.34615384615385
