NOTA_ECUA;NOTA_TERMO;NOTA_CIR_DOS;NOTA_FIS_DOS;NOTA_EL_UNO;VECES_ECUA;NOTA_FIS_TRES;NOTA_MULTI;NCP_DOS;PROMEDIO_DOS;NCA_DOS;VECES_TERMO;VECES_EL_UNO;VECES_MULTI;VECES_CIR_DOS;NAA_DOS;NAP_DOS;EPA_DOS;VECES_CIR_UNO;VECES_FIS_TRES;NOTA_INT;NOTA_POO;NOTA_EYB;NOTA_HCI;NOTA_CIR_UNO;NCC_DOS;NAC_DOS;NOTA_DEM;VECES_FIS_DOS;VECES_INT;VECES_POO;CAR_DOS;CREDITOS_MULTI;CREDITOS_FIS_TRES;CREDITOS_CIR_DOS;CREDITOS_TERMO;CREDITOS_EL_UNO;CREDITOS_ECUA;RENDIMIENTO_TRES;PROMEDIO_TRES
30;39;32;30;35;1;30;35;0.0;35.6875;16.0;1;1;1;2;7;0;2;2;1;30;34;44;50;34;16.0;7;49;1;2;1;2;3;3;3;3;3;3;2.0;33.5
37;39;30;32;36;2;32;30;0.0;40.5625;16.0;1;1;1;2;7;0;2;2;1;33;45;46;50;45;16.0;7;42;1;1;2;2;3;3;3;3;3;3;2.0;34.0
46;42;36;40;36;1;40;37;0.0;41.0625;16.0;1;1;1;1;7;0;2;1;1;33;43;46;49;42;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;39.5
31;35;23;34;30;1;34;37;0.0;36.375;16.0;1;2;1;1;7;0;2;2;1;36;37;39;42;33;16.0;7;42;1;2;1;2;3;3;3;3;3;3;2.0;31.666666666666668
0;0;0;0;0;0;0;0;0.0;41.714285714285715;7.0;0;0;0;0;4;0;2;0;0;0;44;38;50;0;7.0;4;34;0;0;1;0;3;3;3;3;3;3;0.0;0.0
47;37;36;30;47;1;30;36;0.0;35.6875;16.0;1;2;1;1;7;0;2;1;1;31;36;44;48;32;16.0;7;48;1;1;1;0;3;3;3;3;3;3;2.0;38.833333333333336
0;0;0;0;0;0;0;0;2.0;24.25;2.0;0;0;0;0;2;1;1;0;0;0;0;11;30;0;4.0;3;45;0;0;0;0;3;3;3;3;3;3;0.0;0.0
43;36;31;31;34;1;31;36;0.0;36.0;16.0;1;1;1;2;7;0;2;1;1;32;41;36;50;31;16.0;7;49;1;1;1;0;3;3;3;3;3;3;2.0;35.166666666666664
27;38;0;37;0;1;37;30;3.0;38.6875;13.0;1;0;1;0;6;1;2;3;1;37;44;43;46;28;16.0;7;49;1;2;1;2;3;3;3;3;3;3;2.0;33.0
39;33;33;30;35;1;30;41;0.0;35.5625;16.0;1;2;3;1;7;0;2;2;1;31;36;48;38;35;16.0;7;39;1;1;2;2;3;3;3;3;3;3;2.0;35.166666666666664
30;39;30;40;30;1;40;32;0.0;37.5;16.0;1;1;1;1;7;0;2;2;2;34;34;43;50;34;16.0;7;38;2;2;1;3;3;3;3;3;3;3;2.0;33.5
41;34;30;37;31;1;37;39;0.0;39.25;16.0;1;1;2;2;7;0;2;1;1;30;46;46;50;34;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;35.333333333333336
41;41;34;37;39;1;37;42;0.0;40.3125;16.0;1;1;1;1;7;0;2;1;1;35;43;44;50;39;16.0;7;45;1;2;1;1;3;3;3;3;3;3;2.0;39.0
30;36;35;31;31;1;31;30;0.0;33.3125;16.0;2;3;1;2;7;0;2;1;1;32;32;31;46;33;16.0;7;41;1;3;1;1;3;3;3;3;3;3;2.0;32.166666666666664
35;38;36;30;39;1;30;44;0.0;37.25;16.0;1;1;1;1;7;0;2;2;1;45;30;47;50;33;16.0;7;38;1;2;1;2;3;3;3;3;3;3;2.0;37.0
38;40;34;30;36;1;30;31;0.0;34.75;16.0;1;2;1;3;7;0;2;1;1;34;30;46;45;30;16.0;7;47;1;2;1;1;3;3;3;3;3;3;2.0;34.833333333333336
38;45;22;38;30;1;38;31;0.0;35.75;16.0;1;1;1;1;7;0;2;2;3;30;38;38;46;30;16.0;7;42;3;3;1;3;3;3;3;3;3;3;2.0;34.0
37;32;26;39;31;2;39;30;0.0;38.4375;16.0;1;2;1;3;7;0;2;2;2;39;30;46;50;34;16.0;7;47;2;2;1;3;3;3;3;3;3;3;2.0;32.5
0;0;0;0;0;0;0;0;0.0;42.0;3.0;0;0;0;0;2;0;2;0;0;0;0;42;0;0;3.0;2;42;0;0;0;0;3;3;3;3;3;3;0.0;0.0
0;0;0;0;0;0;0;0;6.0;25.166666666666668;6.0;0;0;0;0;3;2;1;2;0;17;39;35;43;7;12.0;5;0;0;2;1;2;3;3;3;3;3;3;0.0;0.0
38;34;26;30;30;1;30;35;3.0;30.125;13.0;1;1;1;2;6;1;2;1;1;30;9;42;50;33;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;32.166666666666664
0;0;0;0;0;0;0;0;7.0;16.571428571428573;0.0;0;0;0;0;0;4;1;0;0;0;10;21;18;0;7.0;4;26;0;0;1;0;3;3;3;3;3;3;0.0;0.0
42;33;37;42;43;1;42;44;0.0;39.0;16.0;1;1;1;2;7;0;2;2;1;38;40;38;49;34;16.0;7;37;1;1;1;1;3;3;3;3;3;3;3.0;40.166666666666664
31;42;31;32;37;1;32;32;0.0;37.625;16.0;1;1;1;1;7;0;2;1;1;36;42;42;50;33;16.0;7;39;1;1;1;0;3;3;3;3;3;3;2.0;34.166666666666664
34;37;31;32;33;1;32;32;0.0;36.3125;16.0;2;2;2;3;7;0;2;1;1;37;38;38;49;31;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;33.166666666666664
36;38;33;38;33;1;38;38;0.0;37.5625;16.0;1;1;1;2;7;0;2;1;2;30;42;38;47;35;16.0;7;43;2;1;1;1;3;3;3;3;3;3;2.0;36.0
41;37;40;40;34;1;40;36;0.0;40.4375;16.0;1;1;1;1;7;0;2;1;1;39;47;39;50;33;16.0;7;42;1;1;1;0;3;3;3;3;3;3;2.0;38.0
35;32;32;31;36;1;31;37;0.0;35.1875;16.0;1;1;2;2;7;0;2;2;1;35;36;44;45;30;16.0;7;34;1;1;1;1;3;3;3;3;3;3;2.0;33.833333333333336
42;39;30;33;30;1;33;46;0.0;39.6875;16.0;1;1;2;1;7;0;2;1;1;38;45;44;50;34;16.0;7;47;1;1;1;0;3;3;3;3;3;3;2.0;36.666666666666664
0;0;0;0;0;0;0;0;4.0;20.571428571428573;3.0;0;0;0;0;1;3;1;0;0;0;34;9;18;0;7.0;4;6;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;37;8;0;37;5;0.0;38.375;16.0;1;1;1;1;7;0;2;1;1;39;37;35;50;36;16.0;7;47;1;1;1;0;3;3;3;3;3;3;1.0;10.0
0;0;0;3;0;0;3;0;9.0;19.6875;7.0;0;0;0;0;4;3;1;2;2;5;31;37;47;12;16.0;7;41;2;2;1;4;3;3;3;3;3;3;1.0;3.0
0;0;0;0;0;0;0;0;0.0;36.25;4.0;0;0;0;0;3;0;2;0;0;0;0;37;33;0;4.0;3;38;0;0;0;0;3;3;3;3;3;3;0.0;0.0
0;0;0;11;0;0;11;0;12.0;15.375;4.0;0;0;0;0;3;4;1;1;3;12;6;35;45;4;16.0;7;32;3;3;1;2;3;3;3;3;3;3;1.0;11.0
31;38;40;31;30;1;31;46;0.0;35.5;16.0;1;1;2;2;7;0;2;1;2;36;40;32;50;30;16.0;7;43;2;1;1;1;3;3;3;3;3;3;2.0;36.0
35;30;32;31;34;1;31;37;0.0;34.8125;16.0;1;1;1;1;7;0;2;1;1;30;35;42;50;31;16.0;7;42;1;2;1;1;3;3;3;3;3;3;2.0;33.166666666666664
32;0;0;25;0;1;25;23;6.0;29.5;10.0;0;0;1;0;5;2;1;1;2;30;32;37;45;20;16.0;7;32;2;1;1;2;3;3;3;3;3;3;1.0;26.666666666666668
0;0;0;0;0;0;0;0;6.0;21.615384615384617;7.0;0;0;0;0;4;2;1;1;0;2;38;37;39;4;13.0;6;36;0;1;2;3;3;3;3;3;3;3;0.0;0.0
35;36;33;36;42;1;36;47;0.0;35.4375;16.0;1;1;1;1;7;0;2;2;2;30;41;31;50;30;16.0;7;44;2;2;1;4;3;3;3;3;3;3;2.0;38.166666666666664
37;37;32;39;35;1;39;46;0.0;40.125;16.0;1;1;2;1;7;0;2;1;2;41;46;40;49;31;16.0;7;42;2;1;1;1;3;3;3;3;3;3;2.0;37.666666666666664
30;0;0;25;0;1;25;30;6.0;29.9375;10.0;0;0;1;0;5;2;1;2;2;30;30;30;50;28;16.0;7;30;2;1;1;2;3;3;3;3;3;3;1.0;28.333333333333332
31;38;30;30;40;1;30;42;0.0;39.375;16.0;1;1;1;1;7;0;2;1;1;38;44;43;50;37;16.0;7;47;1;1;1;0;3;3;3;3;3;3;2.0;35.166666666666664
30;31;31;30;35;1;30;36;0.0;38.5625;16.0;1;2;2;3;7;0;2;1;1;35;45;47;50;32;16.0;7;47;1;1;1;0;3;3;3;3;3;3;2.0;32.166666666666664
48;39;34;30;33;1;30;30;0.0;38.6875;16.0;1;1;1;1;7;0;2;1;1;38;36;45;50;40;16.0;7;47;1;1;1;0;3;3;3;3;3;3;2.0;35.666666666666664
0;0;0;0;0;0;0;0;0.0;38.57142857142857;7.0;0;0;0;0;4;0;2;0;0;0;34;41;50;0;7.0;4;36;0;0;1;0;3;3;3;3;3;3;0.0;0.0
48;42;32;30;33;1;30;34;0.0;39.4375;16.0;1;1;1;1;7;0;2;1;1;37;47;45;50;34;16.0;7;47;1;1;1;0;3;3;3;3;3;3;2.0;36.5
0;0;0;27;0;0;27;0;9.0;28.8125;7.0;0;0;0;0;4;3;1;2;2;20;30;38;43;25;16.0;7;36;2;2;1;3;3;3;3;3;3;3;1.0;27.0
31;34;30;31;33;1;31;48;0.0;35.0;16.0;1;1;2;2;7;0;2;1;2;30;38;44;50;30;16.0;7;35;2;1;1;1;3;3;3;3;3;3;2.0;34.5
35;34;30;30;31;1;30;31;0.0;36.6875;16.0;1;1;1;1;7;0;2;2;1;32;45;44;49;30;16.0;7;39;1;1;1;1;3;3;3;3;3;3;2.0;31.833333333333332
10;0;0;29;0;2;29;8;6.0;30.8125;10.0;0;0;2;0;5;2;2;2;2;30;39;40;49;10;16.0;7;40;2;1;1;2;3;3;3;3;3;3;1.0;15.666666666666666
45;39;35;30;33;1;30;45;0.0;35.9375;16.0;1;1;2;1;7;0;2;1;1;40;33;45;46;30;16.0;7;40;1;1;1;0;3;3;3;3;3;3;2.0;37.833333333333336
33;38;34;30;30;1;30;45;0.0;35.0625;16.0;1;1;2;1;7;0;2;1;1;40;31;37;50;32;16.0;7;38;1;1;1;0;3;3;3;3;3;3;2.0;35.0
41;34;30;34;35;1;34;41;0.0;34.75;16.0;1;1;1;1;7;0;2;2;3;31;37;39;50;30;16.0;7;32;3;2;1;3;3;3;3;3;3;3;2.0;35.833333333333336
0;0;0;0;0;0;0;0;1.0;32.714285714285715;6.0;0;0;0;0;3;1;2;0;0;0;30;37;37;0;7.0;4;28;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;31;0;0;31;0;3.0;28.6875;13.0;0;0;0;0;6;1;1;1;1;32;8;31;50;31;16.0;7;41;1;1;2;1;3;3;3;3;3;3;2.0;31.0
0;0;0;0;0;0;0;0;2.0;34.57142857142857;5.0;0;0;0;0;3;1;2;0;0;0;31;29;50;0;7.0;4;41;0;0;1;0;3;3;3;3;3;3;0.0;0.0
33;35;30;37;30;1;37;38;0.0;37.5625;16.0;1;2;2;2;7;0;2;2;2;30;41;45;49;32;16.0;7;42;2;2;1;3;3;3;3;3;3;3;2.0;33.833333333333336
37;33;37;33;32;1;33;35;0.0;34.8125;16.0;1;2;1;3;7;0;2;1;1;33;30;35;48;35;16.0;7;46;1;1;1;0;3;3;3;3;3;3;2.0;34.5
32;36;31;31;31;1;31;30;0.0;34.8125;16.0;1;1;1;1;7;0;2;2;1;37;36;32;43;34;16.0;7;36;1;3;1;3;3;3;3;3;3;3;2.0;31.833333333333332
39;34;30;33;30;1;33;41;0.0;34.3125;16.0;2;1;1;2;7;0;2;1;2;30;35;38;45;30;16.0;7;44;2;2;1;2;3;3;3;3;3;3;2.0;34.5
0;0;0;7;0;0;7;0;12.0;19.733333333333334;3.0;0;0;0;0;2;4;1;1;1;11;29;38;43;12;15.0;6;0;1;1;3;1;3;3;3;3;3;3;1.0;7.0
0;0;0;11;0;0;11;0;9.0;27.5;7.0;0;0;0;0;4;3;1;2;2;14;39;42;46;26;16.0;7;40;2;2;1;3;3;3;3;3;3;3;1.0;11.0
37;39;45;30;35;2;30;40;0.0;34.375;16.0;1;1;2;2;7;0;2;2;1;38;31;35;50;30;16.0;7;43;1;1;1;1;3;3;3;3;3;3;2.0;37.666666666666664
37;38;36;42;34;1;42;43;0.0;39.0;16.0;1;2;1;1;7;0;2;1;1;34;42;45;47;30;16.0;7;43;1;2;1;1;3;3;3;3;3;3;2.0;38.333333333333336
15;0;0;20;0;1;20;18;6.0;28.8;4.0;0;0;1;0;2;2;1;0;1;31;29;0;48;0;10.0;4;0;1;1;2;1;3;3;3;3;3;3;1.0;17.666666666666668
22;34;25;37;26;1;37;22;0.0;37.25;16.0;1;2;1;2;7;0;2;2;2;30;43;43;48;30;16.0;7;42;2;2;1;3;3;3;3;3;3;3;1.0;27.666666666666668
32;0;0;35;0;1;35;20;0.0;37.125;16.0;0;0;1;0;7;0;2;2;2;30;45;44;50;30;16.0;7;36;2;1;1;2;3;3;3;3;3;3;1.0;29.0
37;39;36;32;39;1;32;40;0.0;37.125;16.0;1;2;1;3;7;0;2;1;1;30;41;46;50;32;16.0;7;47;1;1;1;0;3;3;3;3;3;3;2.0;37.166666666666664
36;31;34;34;30;2;34;33;0.0;34.5;16.0;2;1;2;1;7;0;2;2;2;32;35;33;49;30;16.0;7;44;2;2;1;3;3;3;3;3;3;3;2.0;33.0
37;31;30;30;33;1;30;31;0.0;39.5625;16.0;1;1;1;1;7;0;2;1;1;41;50;37;48;34;16.0;7;46;1;1;1;0;3;3;3;3;3;3;2.0;32.0
0;34;0;34;0;0;34;0;6.0;32.625;10.0;1;0;0;0;5;2;2;1;1;25;47;33;45;17;16.0;7;42;1;3;2;2;3;3;3;3;3;3;2.0;34.0
30;34;30;30;46;1;30;36;0.0;37.25;16.0;1;3;1;1;7;0;2;3;2;42;40;38;46;30;16.0;7;48;2;2;1;3;3;3;3;3;3;3;2.0;34.333333333333336
33;38;36;31;33;1;31;34;0.0;35.3125;16.0;1;1;1;1;7;0;2;1;2;32;42;31;49;30;16.0;7;49;2;2;1;2;3;3;3;3;3;3;2.0;34.166666666666664
37;31;38;33;32;1;33;35;0.0;34.875;16.0;1;2;1;1;7;0;2;2;2;31;33;41;49;33;16.0;7;37;2;2;1;3;3;3;3;3;3;3;2.0;34.333333333333336
0;0;0;0;0;0;0;0;9.0;21.1875;7.0;0;0;0;0;4;3;1;1;1;11;36;41;50;8;16.0;7;42;1;1;1;0;3;3;3;3;3;3;0.0;0.0
31;31;35;37;30;1;37;42;0.0;35.75;16.0;1;1;1;1;7;0;2;2;2;37;35;33;50;30;16.0;7;39;2;1;1;2;3;3;3;3;3;3;2.0;34.333333333333336
33;0;0;30;0;1;30;36;3.0;31.25;13.0;0;0;1;0;6;1;2;2;2;30;30;41;49;19;16.0;7;42;2;1;1;2;3;3;3;3;3;3;2.0;33.0
0;0;0;0;0;0;0;0;0.0;36.0;7.0;0;0;0;0;4;0;2;0;0;0;34;34;48;0;7.0;4;34;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;0;0;0;0;0;9.0;18.0;4.0;0;0;0;0;3;3;1;2;0;9;11;30;48;9;13.0;6;39;0;2;2;3;3;3;3;3;3;3;0.0;0.0
39;37;30;31;37;1;31;30;0.0;37.8125;16.0;1;2;1;2;7;0;2;1;1;31;40;47;50;37;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;34.0
38;39;39;30;42;1;30;42;0.0;38.625;16.0;1;1;1;1;7;0;2;2;1;43;45;30;48;38;16.0;7;42;1;2;1;2;3;3;3;3;3;3;2.0;38.333333333333336
0;0;0;19;0;0;19;0;6.0;23.333333333333332;3.0;0;0;0;0;2;2;1;0;1;18;0;33;0;0;9.0;4;33;1;1;0;0;3;3;3;3;3;3;1.0;19.0
0;0;0;0;0;0;0;0;10.0;13.846153846153847;3.0;0;0;0;0;2;4;1;0;2;0;12;41;50;0;13.0;6;12;2;2;2;4;3;3;3;3;3;3;0.0;0.0
38;40;37;35;42;1;35;32;0.0;36.5;16.0;1;1;1;1;7;0;2;2;1;32;36;39;50;34;16.0;7;45;1;1;1;1;3;3;3;3;3;3;2.0;37.333333333333336
31;37;34;38;31;1;38;35;0.0;37.8125;16.0;1;1;2;2;7;0;2;2;1;34;38;37;49;35;16.0;7;47;1;2;1;2;3;3;3;3;3;3;2.0;34.333333333333336
37;37;35;33;36;1;33;40;0.0;36.3125;16.0;1;2;1;2;7;0;2;1;2;32;38;44;50;32;16.0;7;38;2;3;3;3;3;3;3;3;3;3;2.0;36.333333333333336
0;0;0;17;0;0;17;0;9.0;27.9375;7.0;0;0;0;0;4;3;1;2;2;27;30;43;50;16;16.0;7;41;2;2;1;3;3;3;3;3;3;3;1.0;17.0
36;39;8;30;23;2;30;39;0.0;35.5;16.0;1;4;2;3;7;0;2;3;2;36;35;35;45;36;16.0;7;42;2;2;1;3;3;3;3;3;3;3;1.0;29.166666666666668
30;39;30;33;36;1;33;43;0.0;35.875;16.0;1;1;2;1;7;0;2;2;2;33;36;38;48;33;16.0;7;45;2;2;1;3;3;3;3;3;3;3;2.0;35.166666666666664
0;0;0;14;0;0;14;0;11.0;24.0625;5.0;0;0;0;0;3;4;1;2;3;20;42;15;45;16;16.0;7;34;3;3;1;4;3;3;3;3;3;3;1.0;14.0
31;35;30;30;30;1;30;39;0.0;35.75;16.0;1;2;1;1;7;0;2;3;2;30;32;47;47;37;16.0;7;44;2;2;2;4;3;3;3;3;3;3;2.0;32.5
0;0;0;24;0;0;24;0;5.0;28.666666666666668;7.0;0;0;0;0;3;2;1;0;2;32;30;19;48;0;12.0;5;0;2;2;1;2;3;3;3;3;3;3;1.0;24.0
0;0;0;0;0;0;0;0;3.0;25.285714285714285;4.0;0;0;0;0;3;1;1;0;0;0;11;30;46;0;7.0;4;38;0;0;1;0;3;3;3;3;3;3;0.0;0.0
30;36;39;32;31;1;32;35;0.0;40.0625;16.0;1;2;2;2;7;0;2;3;1;37;44;48;47;41;16.0;7;36;1;2;1;2;3;3;3;3;3;3;2.0;33.833333333333336
30;35;28;40;33;1;40;44;0.0;36.125;16.0;1;2;3;1;7;0;2;2;2;31;35;36;44;33;16.0;7;45;2;1;1;2;3;3;3;3;3;3;2.0;35.0
0;0;0;0;0;0;0;0;2.0;34.57142857142857;5.0;0;0;0;0;3;1;2;0;0;0;37;28;45;0;7.0;4;30;0;0;1;0;3;3;3;3;3;3;0.0;0.0
31;35;33;30;30;1;30;30;0.0;34.625;16.0;2;1;1;2;7;0;2;2;2;32;32;36;49;36;16.0;7;43;2;2;1;3;3;3;3;3;3;3;2.0;31.5
43;30;36;36;33;1;36;30;0.0;35.5;16.0;1;2;1;2;7;0;2;2;3;30;39;34;45;32;16.0;7;44;3;3;1;3;3;3;3;3;3;3;2.0;34.666666666666664
0;0;0;26;0;0;26;0;9.0;24.625;7.0;0;0;0;0;4;3;1;1;3;25;31;34;40;2;16.0;7;34;3;3;1;2;3;3;3;3;3;3;1.0;26.0
32;37;37;30;30;1;30;34;0.0;35.625;16.0;1;2;1;2;7;0;2;3;1;31;36;39;50;35;16.0;7;46;1;1;1;1;3;3;3;3;3;3;2.0;33.333333333333336
38;38;28;32;30;2;32;34;0.0;37.625;16.0;1;2;1;3;7;0;2;2;1;38;34;43;47;40;16.0;7;37;1;2;1;2;3;3;3;3;3;3;2.0;33.333333333333336
30;38;39;30;34;1;30;40;0.0;33.75;16.0;1;2;1;1;7;0;2;3;4;31;34;39;46;30;16.0;7;41;4;2;1;3;3;3;3;3;3;3;2.0;35.166666666666664
0;0;0;0;0;0;0;0;0.0;41.75;4.0;0;0;0;0;3;0;2;0;0;0;0;39;50;0;4.0;3;39;0;0;0;0;3;3;3;3;3;3;0.0;0.0
41;34;32;39;33;2;39;35;0.0;37.4375;16.0;1;1;1;1;7;0;2;2;1;33;41;42;45;30;16.0;7;41;1;1;2;2;3;3;3;3;3;3;2.0;35.666666666666664
31;34;36;37;34;1;37;35;0.0;36.5625;16.0;1;1;1;1;7;0;2;2;1;35;35;39;50;34;16.0;7;34;1;2;1;2;3;3;3;3;3;3;2.0;34.5
31;0;7;27;28;1;27;37;3.0;33.875;13.0;0;2;2;2;6;1;2;1;3;30;32;46;49;30;16.0;7;44;3;1;1;1;3;3;3;3;3;3;1.0;26.0
43;34;31;33;36;1;33;30;0.0;39.75;16.0;1;1;1;2;7;0;2;2;1;43;36;43;49;40;16.0;7;45;1;1;1;1;3;3;3;3;3;3;2.0;34.5
44;42;45;43;32;1;43;45;0.0;40.1875;16.0;1;1;1;1;7;0;2;1;1;40;32;35;50;43;16.0;7;49;1;1;1;0;3;3;3;3;3;3;3.0;41.833333333333336
30;33;30;36;38;1;36;30;0.0;33.625;16.0;1;2;1;3;7;0;2;2;3;30;30;36;46;30;16.0;7;42;3;1;3;3;3;3;3;3;3;3;2.0;32.833333333333336
40;38;33;35;39;1;35;40;0.0;40.3125;16.0;1;1;1;1;7;0;2;1;1;41;36;50;49;38;16.0;7;46;1;1;1;0;3;3;3;3;3;3;2.0;37.5
35;37;36;32;33;1;32;44;0.0;35.375;16.0;1;1;1;1;7;0;2;1;1;33;32;40;37;40;16.0;7;38;1;1;1;0;3;3;3;3;3;3;2.0;36.166666666666664
0;0;0;26;0;0;26;0;6.0;30.46153846153846;7.0;0;0;0;0;4;2;2;1;1;25;0;30;41;33;13.0;6;43;1;1;0;0;3;3;3;3;3;3;1.0;26.0
39;30;30;32;35;1;32;37;0.0;36.3125;16.0;1;1;1;1;7;0;2;1;1;38;40;35;49;32;16.0;7;36;1;1;1;0;3;3;3;3;3;3;2.0;33.833333333333336
32;33;32;30;35;1;30;35;0.0;35.6875;16.0;1;1;1;2;7;0;2;1;1;35;32;43;50;38;16.0;7;30;1;1;1;0;3;3;3;3;3;3;2.0;32.833333333333336
35;36;30;32;32;1;32;43;0.0;36.625;16.0;2;1;1;1;7;0;2;2;1;40;38;42;40;34;16.0;7;30;1;1;2;2;3;3;3;3;3;3;2.0;34.666666666666664
40;30;30;33;38;1;33;30;0.0;33.75;16.0;1;2;1;2;7;0;2;1;2;30;32;41;43;31;16.0;7;37;2;1;1;2;3;3;3;3;3;3;2.0;33.5
0;0;0;0;0;0;0;0;0.0;38.42857142857143;7.0;0;0;0;0;4;0;2;0;0;0;32;42;50;0;7.0;4;39;0;0;1;0;3;3;3;3;3;3;0.0;0.0
35;37;31;34;36;1;34;35;0.0;39.75;16.0;1;1;1;2;7;0;2;1;1;39;48;34;50;37;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;34.666666666666664
37;32;31;30;32;2;30;44;0.0;32.8125;16.0;1;1;2;2;7;0;2;3;2;33;30;37;36;34;16.0;7;34;2;1;2;3;3;3;3;3;3;3;2.0;34.333333333333336
0;0;0;19;0;0;19;0;8.0;20.384615384615383;5.0;0;0;0;0;2;4;1;0;1;6;33;31;10;0;13.0;6;19;1;1;1;0;3;3;3;3;3;3;1.0;19.0
34;37;30;30;34;1;30;40;0.0;33.3125;16.0;1;2;1;2;7;0;2;2;1;35;30;33;50;33;16.0;7;33;1;1;1;1;3;3;3;3;3;3;2.0;34.166666666666664
0;0;0;0;0;0;0;0;9.0;18.8125;7.0;0;0;0;0;4;3;1;3;2;1;31;30;48;18;16.0;7;43;2;3;1;3;3;3;3;3;3;3;0.0;0.0
38;34;30;38;34;1;38;30;0.0;37.9375;16.0;1;1;1;1;7;0;2;1;1;32;31;45;50;41;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;34.0
34;36;37;32;36;1;32;41;0.0;38.125;16.0;1;1;1;1;7;0;2;1;1;36;45;44;50;32;16.0;7;37;1;1;1;0;3;3;3;3;3;3;2.0;36.0
0;0;0;0;0;0;0;0;0.0;45.857142857142854;7.0;0;0;0;0;4;0;2;0;0;0;45;48;50;0;7.0;4;40;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;0;0;0;0;0;3.0;30.857142857142858;4.0;0;0;0;0;3;1;2;0;0;0;28;32;35;0;7.0;4;33;0;0;1;0;3;3;3;3;3;3;0.0;0.0
26;31;25;33;43;2;33;31;0.0;35.125;16.0;1;1;1;2;7;0;2;2;2;41;33;39;40;30;16.0;7;33;2;2;1;3;3;3;3;3;3;3;2.0;31.5
0;0;0;22;0;0;22;0;3.0;34.3125;13.0;0;0;0;0;6;1;2;1;1;35;35;39;50;34;16.0;7;43;1;2;1;1;3;3;3;3;3;3;1.0;22.0
31;30;33;31;36;1;31;43;0.0;39.0625;16.0;1;1;1;1;7;0;2;1;1;43;45;41;45;33;16.0;7;42;1;2;1;1;3;3;3;3;3;3;2.0;34.0
32;30;28;32;38;1;32;32;0.0;35.8125;16.0;2;1;1;3;7;0;2;3;1;36;41;35;35;35;16.0;7;36;1;3;1;2;3;3;3;3;3;3;2.0;32.0
34;46;31;31;36;1;31;33;0.0;35.9375;16.0;1;1;1;1;7;0;2;1;2;30;46;37;40;31;16.0;7;47;2;1;1;1;3;3;3;3;3;3;2.0;35.166666666666664
32;35;30;31;30;1;31;41;0.0;34.875;16.0;1;1;1;2;7;0;2;2;1;30;40;32;39;36;16.0;7;44;1;2;1;2;3;3;3;3;3;3;2.0;33.166666666666664
42;38;34;30;45;1;30;48;0.0;35.875;16.0;1;1;1;1;7;0;2;2;2;32;45;33;50;30;16.0;7;47;2;2;1;3;3;3;3;3;3;3;2.0;39.5
0;0;0;32;0;0;32;0;0.0;35.53846153846154;13.0;0;0;0;0;6;0;2;1;1;31;0;38;50;35;13.0;6;42;1;1;0;0;3;3;3;3;3;3;2.0;32.0
0;0;0;8;0;0;8;0;12.0;18.8125;4.0;0;0;0;0;3;4;1;3;3;11;20;34;41;13;16.0;7;36;3;3;2;5;3;3;3;3;3;3;1.0;8.0
37;0;0;0;0;1;0;36;0.0;36.1;10.0;0;0;1;0;5;0;2;0;0;30;41;34;42;0;10.0;5;38;0;1;1;0;3;3;3;3;3;3;2.0;36.5
35;31;35;40;35;1;40;43;0.0;35.6875;16.0;1;1;1;2;7;0;2;1;3;30;33;38;36;37;16.0;7;39;3;2;2;4;3;3;3;3;3;3;2.0;36.5
33;32;36;36;35;1;36;31;0.0;35.25;16.0;1;1;1;2;7;0;2;1;2;31;39;36;39;31;16.0;7;42;2;2;2;3;3;3;3;3;3;3;2.0;33.833333333333336
36;44;45;32;30;1;32;50;0.0;35.75;16.0;1;1;2;2;7;0;2;1;1;30;37;41;50;33;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;39.5
38;38;35;36;40;1;36;43;0.0;37.5625;16.0;1;1;2;1;7;0;2;1;1;44;34;41;40;30;16.0;7;47;1;1;1;0;3;3;3;3;3;3;2.0;38.333333333333336
33;30;15;30;27;1;30;35;0.0;36.8125;16.0;1;2;1;2;7;0;2;2;1;38;43;31;44;36;16.0;7;42;1;1;1;1;3;3;3;3;3;3;1.0;28.333333333333332
37;32;38;30;30;2;30;30;0.0;35.0625;16.0;1;2;1;3;7;0;2;1;1;32;39;38;50;31;16.0;7;39;1;1;1;0;3;3;3;3;3;3;2.0;32.833333333333336
0;0;0;1;0;0;1;0;7.0;16.307692307692307;6.0;0;0;0;0;3;3;1;0;1;3;30;30;10;0;13.0;6;40;1;1;3;2;3;3;3;3;3;3;1.0;1.0
