NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_DOS;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;NCA_TRES;NOTA_PROG_AVANZADA;VECES_MAT_DIS;VECES_MAT_ESP;NCA_DOS;NOTA_SEGUNDA_LENGUA_TRES;NOTA_DIFERENCIAL;NOTA_MAT_ESP;VECES_METODOS_NUM;EPA_TRES;NCP_TRES;NOTA_TGS;VECES_MULTIVARIADO;VECES_PROG_AVANZADA;NOTA_FISICA_DOS;VECES_MOD_PROG_UNO;VECES_FUND_BASES;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;VECES_SEGUNDA_LENGUA_TRES;VECES_GT_DOS;CAR_TRES;NOTA_MULTIVARIADO;NOTA_EE_DOS;NOTA_ECUACIONES;NAP_TRES;NAC_DOS;VECES_TGS;CREDITOS_MOD_PROG_UNO;CREDITOS_MAT_ESP;CREDITOS_A_SISTEMAS;CREDITOS_SEGUNDA_LENGUA_TRES;CREDITOS_METODOS_NUM;CREDITOS_MAT_DIS;CREDITOS_HOMBRE;CREDITOS_GT_DOS;CREDITOS_FUND_BASES;PROMEDIO_UNO;PROMEDIO_DOS;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
40.0;31.0;41.0;32.0;43.0;43;1;1;18.0;6;6;35.0;7;15.0;46.0;1;2;13.0;21.5;35.0;27.5;1;2;3.0;41.0;1;1;27.0;1;1;43.0;2;2;1;2;39.0;41;38.0;1;8;1;3;3;2;2;1;3;1;1;2;36.94444444444444;31.578947368947368;2.0;33.47222222222222
35.0;39.0;0.0;0.0;0.0;50;1;0;15.0;5;3;0.0;6;6.0;24.0;0;0;11.0;0.0;18.66666667;0.0;1;1;9.0;37.0;1;1;0.0;0;0;30.0;0;0;1;0;20.0;47;18.0;3;7;1;3;3;2;2;1;3;1;1;2;28.203703704444443;28.882352940588234;3.0;40.75
36.0;38.0;30.0;34.0;42.0;50;1;1;18.0;5;6;39.0;7;15.0;39.0;1;1;10.0;39.0;33.0;36.0;1;2;3.0;41.0;2;1;30.0;1;1;44.0;3;1;1;2;29.5;43;31.0;1;8;1;3;3;2;2;1;3;1;1;2;37.611111111111114;31.42105263157895;2.0;36.666666666666664
35.0;0.0;25.0;0.0;0.0;0;0;0;5.0;3;2;0.0;2;5.0;38.0;0;0;7.0;0.0;34.0;0.0;1;2;0.0;35.0;0;1;0.0;1;0;0.0;0;0;0;0;0.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;35.75;30.18749999875;1.0;27.5
0.0;0.0;0.0;0.0;0.0;0;0;0;8.0;3;1;0.0;3;3.0;0.0;0;0;7.0;0.0;34.0;0.0;0;1;5.0;23.0;0;0;30.0;0;0;0.0;1;0;0;1;0.0;0;21.0;2;6;1;3;3;2;2;1;3;1;1;2;37.1875;24.43750000125;0.0;0.0
44.0;40.0;38.0;31.0;42.0;50;1;1;18.0;8;5;35.0;7;12.0;27.0;1;3;19.0;38.0;36.0;23.0;1;2;6.0;42.0;2;2;31.0;1;1;37.0;2;1;1;4;26.0;42;31.0;2;8;1;3;3;2;2;1;3;1;1;2;40.22222222222222;35.13157894736842;2.0;35.44444444444444
44.0;41.0;50.0;36.0;41.0;48;1;1;18.0;8;7;42.0;7;18.0;36.0;1;1;19.0;37.0;50.0;31.0;1;2;0.0;31.0;1;1;39.0;1;1;40.0;1;1;1;0;42.0;44;43.0;0;8;1;3;3;2;2;1;3;1;1;2;45.55555555555556;37.578947368421055;3.0;40.22222222222222
0.0;35.0;38.0;0.0;0.0;0;1;0;10.0;4;3;36.0;4;7.0;34.0;0;0;8.0;36.0;25.0;0.0;0;1;3.0;36.0;0;1;13.5;1;1;35.0;2;1;0;1;0.0;0;0.0;1;7;1;3;3;2;2;1;3;1;1;2;34.22222222222222;31.970588234117645;2.0;36.44444444444444
38.0;41.0;36.0;31.0;35.0;50;1;1;18.0;5;6;38.0;7;15.0;33.0;1;2;10.0;41.0;32.0;26.0;1;2;3.0;31.0;2;1;30.0;1;1;43.0;1;1;1;1;27.5;48;32.0;1;8;1;3;3;2;2;1;3;1;1;2;41.388888888888886;32.1578947368421;2.0;35.666666666666664
42.0;42.0;48.0;37.0;43.0;48;1;1;18.0;5;7;34.0;7;18.0;36.0;1;1;10.0;34.0;31.0;30.0;1;2;0.0;43.0;1;1;31.0;1;1;45.0;1;1;1;0;35.0;41;33.0;0;8;1;3;3;2;2;1;3;1;1;2;39.44444444444444;32.3421052631579;2.0;38.77777777777778
44.0;30.0;34.0;30.0;44.0;41;1;1;18.0;7;7;39.0;7;18.0;33.0;1;2;16.0;37.0;26.66666667;22.5;1;2;0.0;33.5;1;1;32.0;1;1;35.0;2;1;1;2;31.0;40;33.0;0;8;2;3;3;2;2;1;3;1;1;2;36.31481481555555;34.10526315789474;2.0;33.361111111111114
45.0;34.0;36.0;0.0;0.0;0;1;0;16.0;7;5;35.0;6;13.0;37.0;0;0;17.0;0.0;31.0;0.0;1;2;3.0;37.0;2;1;30.0;1;1;31.0;1;0;0;1;23.5;0;32.0;1;7;1;3;3;2;2;1;3;1;1;2;36.3125;34.64705882352941;2.0;36.375
0.0;0.0;0.0;0.0;0.0;0;0;0;8.0;2;2;0.0;3;5.0;0.0;0;0;5.0;0.0;18.5;0.0;0;1;3.0;43.0;1;0;0.0;0;0;0.0;0;0;0;0;33.0;0;15.0;1;6;1;3;3;2;2;1;3;1;1;2;27.21875;29.999999999375;0.0;0.0
41.0;34.0;40.0;23.33333333;0.0;0;1;0;14.0;5;4;23.5;5;11.0;43.0;3;3;12.0;0.0;28.0;19.66666667;1;2;3.0;30.0;3;1;32.0;1;2;0.0;1;0;0;1;20.33333333;0;32.0;1;7;1;3;3;2;2;1;3;1;1;2;37.9375;32.294117647058826;1.0;28.928571428571427
45.0;39.0;35.0;31.0;44.0;50;1;1;18.0;6;7;45.0;7;18.0;44.0;1;1;13.0;47.0;32.0;34.0;1;2;0.0;40.0;1;1;32.0;1;1;38.0;1;1;1;0;30.0;43;36.0;0;8;1;3;3;2;2;1;3;1;1;2;38.72222222222222;33.68421052631579;2.0;38.94444444444444
42.0;41.0;38.0;32.0;49.0;50;1;1;18.0;4;7;40.0;7;18.0;34.0;1;1;7.0;44.0;34.0;30.0;1;2;0.0;30.0;1;1;30.0;1;1;46.0;1;1;1;0;34.0;36;39.0;0;8;1;3;3;2;2;1;3;1;1;2;34.55555555555556;32.10526315736842;2.0;38.388888888888886
38.0;40.0;39.0;32.0;40.0;45;1;1;18.0;7;6;33.0;7;16.0;38.0;2;1;17.0;46.0;43.0;30.0;1;2;2.0;31.0;1;1;36.0;1;1;26.0;1;1;1;1;30.0;45;32.0;1;8;1;3;3;2;2;1;3;1;1;2;42.888888888888886;40.578947368421055;2.0;36.888888888888886
39.0;33.0;48.0;36.0;0.0;0;1;0;14.0;6;5;38.0;5;14.0;40.0;1;2;14.0;0.0;32.0;28.0;1;2;0.0;43.0;1;1;33.0;1;1;0.0;1;0;0;0;30.0;0;31.0;0;7;1;3;3;2;2;1;3;1;1;2;37.44444444444444;34.6764705882353;2.0;36.92857142857143
45.0;44.0;38.0;35.0;0.0;0;1;0;18.0;6;7;0.0;7;18.0;41.0;1;0;14.0;39.0;31.0;0.0;1;2;0.0;38.0;1;1;32.0;1;0;50.0;2;1;0;1;40.0;46;37.0;0;7;1;3;3;2;2;1;3;1;1;2;40.77777777777778;35.61764705882353;2.0;39.09090909090909
44.0;44.0;49.0;42.0;47.0;48;1;1;18.0;7;7;37.0;7;18.0;35.0;1;1;16.0;45.0;36.0;30.0;1;2;0.0;40.0;1;1;37.0;1;1;41.0;1;1;1;0;34.0;42;36.0;0;8;1;3;3;2;2;1;3;1;1;2;39.77777777777778;34.44736842105263;3.0;41.888888888888886
0.0;0.0;29.0;0.0;44.0;50;0;1;12.0;4;2;0.0;4;6.0;30.0;0;0;9.0;0.0;25.0;0.0;0;1;6.0;0.0;2;1;28.5;1;0;0.0;2;0;1;2;25.0;0;31.0;2;6;0;3;3;2;2;1;3;1;1;2;33.3125;31.333333334;2.0;36.2
42.0;40.0;48.0;47.0;40.0;48;1;1;18.0;7;6;40.0;7;15.0;35.0;1;1;16.0;36.0;31.0;33.0;1;2;3.0;44.0;2;1;38.0;1;1;44.0;1;1;1;1;29.0;42;39.0;1;8;1;3;3;2;2;1;3;1;1;2;38.77777777777778;34.5;3.0;41.44444444444444
35.0;32.0;35.5;34.0;42.0;50;1;1;18.0;5;6;40.0;7;15.0;38.0;1;1;10.0;26.5;33.0;33.0;1;2;3.0;31.0;2;1;36.0;2;1;39.0;1;2;1;2;22.0;40;31.5;1;8;1;3;3;2;2;1;3;1;1;2;38.27777777777778;32.28947368421053;2.0;35.083333333333336
0.0;36.0;0.0;0.0;0.0;0;1;0;10.0;2;3;0.0;4;7.0;36.0;0;0;4.0;0.0;31.0;0.0;0;1;3.0;36.0;2;1;0.0;0;0;30.0;0;0;0;1;14.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;32.55555555555556;25.406250000625;2.0;36.0
35.0;32.0;38.0;36.0;0.0;46;2;0;14.0;4;5;24.5;5;14.0;30.0;1;1;9.0;0.0;30.0;40.0;1;2;0.0;35.0;2;1;30.0;1;2;0.0;1;0;1;1;34.5;0;31.0;0;7;1;3;3;2;2;1;3;1;1;2;37.666666666666664;30.970588235294116;2.0;35.733333333333334
38.0;38.0;43.0;38.0;42.0;50;1;1;18.0;6;5;36.0;7;12.0;40.0;1;3;13.0;45.0;34.0;24.33333333;1;2;6.0;40.0;2;1;31.5;1;1;47.0;2;1;1;3;21.0;42;25.0;2;8;1;3;3;2;2;1;3;1;1;2;40.166666666666664;33.921052631578945;2.0;37.99999999944444
36.0;31.0;0.0;0.0;0.0;0;1;0;7.0;4;2;0.0;3;4.0;0.0;0;0;10.0;0.0;30.0;0.0;1;2;3.0;33.0;0;0;21.5;0;0;43.0;2;0;0;1;0.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;35.111111111111114;30.781249999375;2.0;32.666666666666664
44.0;43.0;44.0;37.0;44.0;50;1;1;18.0;6;5;44.0;7;12.0;29.5;1;1;13.0;43.0;30.0;30.0;1;2;6.0;37.0;2;2;30.0;1;1;46.0;1;1;1;2;25.5;45;35.0;2;8;1;3;3;2;2;1;3;1;1;2;36.5;33.28947368421053;3.0;40.611111111111114
38.0;26.5;33.0;33.0;45.0;50;2;1;18.0;6;5;33.0;7;13.0;39.0;1;1;14.0;46.0;26.0;30.0;1;2;5.0;41.0;1;1;29.0;1;1;46.0;2;1;1;2;32.0;29;32.0;2;8;1;3;3;2;2;1;3;1;1;2;34.44444444444444;33.37719298157895;2.0;35.111111111111114
44.0;23.0;16.0;0.0;0.0;0;1;0;16.0;4;4;13.0;6;10.0;33.5;0;0;10.0;0.0;25.5;0.0;1;1;6.0;34.0;1;2;16.0;1;1;32.0;2;0;0;2;4.0;0;30.0;2;6;1;3;3;2;2;1;3;1;1;2;35.6875;28.281249999375;1.0;20.5
38.0;39.0;40.0;36.0;47.0;43;1;1;16.0;7;5;45.0;6;13.0;41.0;1;0;17.0;0.0;30.0;0.0;1;2;3.0;34.0;3;1;35.0;1;1;0.0;1;0;1;1;29.66666667;39;34.0;1;7;1;3;3;2;2;1;3;1;1;2;36.0;33.705882352941174;3.0;40.30769230769231
35.0;0.0;0.0;0.0;0.0;0;0;0;5.0;3;1;0.0;2;2.0;0.0;0;0;7.0;30.0;22.66666667;0.0;1;1;3.0;0.0;0;0;20.0;0;0;30.0;1;1;0;0;0.0;0;0.0;1;5;0;3;3;2;2;1;3;1;1;2;32.62037037111111;27.73076923076923;2.0;31.666666666666668
43.0;0.0;0.0;0.0;0.0;0;1;0;2.0;3;1;0.0;1;2.0;0.0;0;0;7.0;0.0;26.0;0.0;1;2;0.0;31.0;0;0;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;32.40625;25.34375;1.0;14.333333333333334
43.0;23.0;16.0;0.0;0.0;0;1;0;7.0;3;2;0.0;3;5.0;33.0;0;0;7.0;0.0;30.0;0.0;1;1;2.0;30.0;0;1;0.0;1;0;8.0;0;0;0;0;0.0;0;0.0;1;5;1;3;3;2;2;1;3;1;1;2;32.611111111111114;24.384615384615383;1.0;22.833333333333332
44.0;41.0;41.0;37.0;42.0;45;1;1;18.0;5;6;32.0;7;15.0;31.0;1;1;10.0;41.0;26.5;30.0;1;2;3.0;30.0;2;1;30.0;1;1;41.0;2;1;1;3;31.5;50;28.5;1;8;1;3;3;2;2;1;3;1;1;2;35.44444444444444;32.86842105263158;2.0;37.94444444444444
43.0;38.0;0.0;0.0;0.0;0;1;0;8.0;3;2;0.0;3;5.0;30.0;0;0;7.0;0.0;23.33333333;0.0;1;2;3.0;44.0;0;1;0.0;0;0;0.0;0;0;0;1;0.0;0;21.33333333;1;5;1;3;3;2;2;1;3;1;1;2;31.7083333325;31.076923076153847;2.0;39.666666666666664
35.0;0.0;0.0;0.0;0.0;0;0;0;8.0;5;1;0.0;3;2.0;20.5;0;0;13.0;0.0;31.0;0.0;1;1;6.0;0.0;0;2;22.5;0;0;33.0;2;0;0;2;0.0;0;0.0;2;6;0;3;3;2;2;1;3;1;1;2;36.5;30.9375;2.0;35.0
44.0;22.0;0.0;13.0;0.0;0;2;0;13.0;5;3;38.0;5;7.0;14.0;1;0;12.0;0.0;30.0;0.0;1;1;6.0;40.0;1;2;31.0;0;1;0.0;1;0;0;1;17.0;35;0.0;2;6;1;3;3;2;2;1;3;1;1;2;27.63888888888889;32.9;1.0;25.375
42.0;22.0;0.0;0.0;0.0;0;2;0;11.0;5;2;0.0;4;5.0;30.0;0;0;13.0;0.0;30.0;0.0;1;1;6.0;41.0;2;1;0.0;0;0;0.0;0;0;0;2;17.0;0;19.0;2;6;1;3;3;2;2;1;3;1;1;2;34.59375;32.75;1.0;28.666666666666668
42.0;33.0;33.0;36.0;42.0;40;1;1;18.0;5;7;33.0;7;18.0;36.0;1;1;10.0;40.0;26.0;32.0;1;2;0.0;30.0;2;1;34.0;1;1;47.0;1;1;1;1;30.5;43;32.0;0;8;1;3;3;2;2;1;3;1;1;2;32.30555555555556;33.78947368421053;2.0;35.5
43.0;38.0;37.0;36.0;45.0;49;1;1;18.0;7;5;31.5;7;12.0;50.0;1;1;16.0;45.0;25.5;30.0;1;2;6.0;33.5;2;1;25.0;1;2;48.0;3;1;1;3;25.5;45;36.0;2;8;2;3;3;2;2;1;3;1;1;2;34.55555555555556;34.31578947368421;2.0;37.5
43.0;17.0;13.66666667;34.0;44.0;0;2;1;18.0;5;5;34.0;7;12.0;50.0;1;0;13.0;35.0;31.0;0.0;1;1;6.0;30.0;3;1;4.0;3;1;43.0;3;1;0;2;19.66666667;34;31.0;2;6;1;3;3;2;2;1;3;1;1;2;32.166666666666664;31.874999999375;1.0;28.714285715
37.0;38.0;40.0;31.0;40.0;50;1;1;18.0;8;6;43.0;7;15.0;37.0;1;1;19.0;35.0;25.5;36.0;1;2;3.0;44.0;3;1;30.0;1;1;43.0;1;1;1;1;25.66666667;46;32.0;1;8;1;3;3;2;2;1;3;1;1;2;34.44444444444444;36.63157894736842;2.0;37.77777777777778
36.0;42.0;42.0;40.0;42.0;50;1;1;18.0;8;7;36.0;7;18.0;36.0;1;1;19.0;43.0;31.0;33.0;1;2;0.0;32.0;1;1;30.0;1;1;38.0;1;1;1;0;35.0;46;30.0;0;8;1;3;3;2;2;1;3;1;1;2;36.94444444444444;39.21052631578947;2.0;39.72222222222222
40.0;33.0;33.0;31.0;45.0;50;1;1;18.0;8;7;31.0;7;18.0;36.0;1;1;19.0;35.0;34.0;30.0;1;2;0.0;30.0;1;1;31.0;1;1;42.0;1;1;1;0;36.0;43;35.0;0;8;1;3;3;2;2;1;3;1;1;2;39.166666666666664;37.0;2.0;34.166666666666664
35.0;39.0;0.0;0.0;0.0;50;1;0;14.0;6;1;15.0;5;2.0;16.33333333;0;0;14.0;0.0;21.33333333;0.0;1;1;12.0;43.0;1;3;9.5;0;1;0.0;2;0;1;2;15.0;0;10.0;4;7;1;3;3;2;2;1;3;1;1;2;31.3958333325;33.14705882352941;2.0;32.166666666666664
26.0;11.0;0.0;0.0;0.0;0;1;0;13.0;3;2;9.0;5;5.0;32.0;0;0;6.0;0.0;23.0;0.0;2;1;8.0;37.0;0;1;18.5;0;1;10.0;2;0;0;1;0.0;0;9.0;3;7;1;3;3;2;2;1;3;1;1;2;33.888888888888886;25.91176470588235;1.0;13.2
35.0;0.0;25.0;0.0;0.0;0;0;0;8.0;4;3;0.0;3;8.0;30.0;0;0;10.0;0.0;28.0;0.0;1;2;0.0;30.0;0;1;0.0;1;0;0.0;0;0;0;0;0.0;0;30.0;0;6;1;3;3;2;2;1;3;1;1;2;36.44444444444444;33.34375;1.0;27.5
43.0;40.0;37.0;30.0;41.0;44;1;1;18.0;6;5;41.0;7;12.0;33.0;1;0;13.0;34.0;23.0;0.0;1;2;6.0;39.0;2;1;28.5;1;1;36.0;2;1;1;3;30.5;38;22.66666667;2;8;1;3;3;2;2;1;3;1;1;2;30.333333333888888;35.05263157894737;2.0;37.266666666666666
37.0;42.0;42.0;38.0;41.0;48;1;1;18.0;7;6;30.0;7;16.0;36.0;1;1;16.0;44.0;27.5;34.0;1;2;2.0;28.5;1;1;33.0;1;1;30.0;1;1;1;1;37.0;44;32.0;1;8;2;3;3;2;2;1;3;1;1;2;33.75;35.578947368421055;2.0;38.888888888888886
42.0;40.0;7.0;0.0;0.0;0;1;0;11.0;4;2;0.0;4;5.0;38.0;0;0;10.0;0.0;22.0;0.0;1;1;6.0;39.0;0;1;8.0;1;0;0.0;1;0;0;0;0.0;0;9.0;2;6;1;3;3;2;2;1;3;1;1;2;34.22222222222222;27.37499999875;1.0;23.833333333333332
40.0;34.0;33.0;28.0;42.0;0;1;1;16.0;5;5;34.0;6;14.0;35.0;2;1;13.0;0.0;26.5;30.0;1;2;2.0;35.0;1;2;32.0;1;1;0.0;1;0;0;2;30.0;29;32.0;1;7;1;3;3;2;2;1;3;1;1;2;32.888888888888886;32.55555555555556;2.0;32.733333333333334
41.0;41.0;29.33333333;33.0;35.0;46;1;1;18.0;7;4;31.0;7;10.0;30.5;1;0;16.0;43.0;21.0;0.0;1;1;8.0;15.0;3;2;24.0;3;1;45.0;2;1;1;5;21.66666667;30;30.0;3;8;2;3;3;2;2;1;3;1;1;2;27.499999999444444;35.684210525789474;2.0;35.93333333266666
37.0;7.0;0.0;0.0;0.0;0;1;0;5.0;3;1;0.0;2;2.0;29.0;0;0;7.0;0.0;17.33333333;0.0;1;1;3.0;30.0;0;2;0.0;0;0;0.0;0;0;0;1;0.0;0;0.0;1;5;1;3;3;2;2;1;3;1;1;2;30.5208333325;27.423076922307693;1.0;17.0
0.0;35.0;0.0;0.0;0.0;0;1;0;7.0;6;2;0.0;3;4.0;0.0;0;0;14.0;39.0;25.33333333;0.0;0;2;3.0;39.0;0;0;28.0;0;0;44.0;1;1;0;0;0.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;33.351851851111114;35.42857142857143;2.0;37.0
37.0;36.0;36.0;30.0;37.0;47;1;1;18.0;6;5;29.5;7;12.0;29.5;1;2;13.0;28.5;24.0;28.5;1;2;6.0;39.0;2;2;32.0;1;2;33.0;1;2;1;2;29.5;48;40.0;2;8;1;3;3;2;2;1;3;1;1;2;31.77777777777778;34.36842105263158;2.0;32.916666666666664
0.0;8.0;5.0;0.0;0.0;0;1;0;11.0;4;1;9.0;4;3.0;33.0;0;0;10.0;0.0;30.0;0.0;0;1;8.0;9.0;1;1;0.0;1;1;0.0;0;0;0;0;5.0;0;6.0;3;6;1;3;3;2;2;1;3;1;1;2;35.125;32.625;1.0;7.0
42.0;42.0;36.0;30.0;42.0;39;1;1;18.0;5;6;24.5;7;15.0;31.0;1;0;10.0;0.0;19.0;0.0;1;2;3.0;39.0;2;2;33.0;1;2;35.0;1;0;1;3;31.5;41;21.0;1;8;1;3;3;2;2;1;3;1;1;2;26.88888888888889;29.552631579473683;2.0;34.92307692307692
43.0;48.0;44.0;32.0;50.0;50;1;1;18.0;7;7;32.0;7;18.0;32.0;1;1;16.0;43.0;31.0;30.0;1;2;0.0;41.0;1;1;35.0;1;1;39.0;1;1;1;0;31.0;42;30.0;0;8;1;3;3;2;2;1;3;1;1;2;35.44444444444444;36.76315789473684;2.0;39.27777777777778
33.5;43.0;19.0;0.0;0.0;0;1;0;14.0;5;3;45.0;5;8.0;30.0;0;0;13.0;0.0;26.0;0.0;2;1;6.0;43.0;1;2;30.0;1;1;0.0;1;0;0;1;17.0;0;20.0;2;6;1;3;3;2;2;1;3;1;1;2;33.09375;32.4375;2.0;33.3125
43.0;45.0;34.0;36.0;40.0;50;1;1;18.0;7;6;31.5;7;15.0;33.0;1;1;16.0;36.0;37.0;30.0;1;2;3.0;32.0;2;1;33.0;1;2;32.0;1;1;1;1;29.0;34;33.0;1;8;1;3;3;2;2;1;3;1;1;2;37.111111111111114;35.78947368421053;2.0;36.55555555555556
32.0;38.0;42.0;40.0;42.0;50;1;1;18.0;7;7;40.0;7;18.0;36.0;1;2;16.0;45.0;22.5;21.0;1;2;0.0;36.0;1;1;42.0;1;1;47.0;1;1;1;0;36.0;41;34.0;0;8;1;3;3;2;2;1;3;1;1;2;37.611111111111114;38.18421052631579;2.0;37.72222222222222
47.0;38.0;40.0;40.0;40.0;48;1;1;18.0;8;7;34.0;7;18.0;42.0;1;1;19.0;44.0;23.0;42.0;1;2;0.0;44.0;2;1;30.5;1;1;37.0;2;1;1;2;32.0;30;43.0;0;8;1;3;3;2;2;1;3;1;1;2;30.333333333333332;38.28947368421053;3.0;40.72222222222222
44.0;42.0;40.0;44.0;45.0;50;1;1;18.0;8;7;43.0;7;18.0;40.0;1;1;19.0;43.0;41.0;37.0;1;2;0.0;39.0;1;1;39.0;1;1;39.0;1;1;1;0;33.0;47;46.0;0;8;1;3;3;2;2;1;3;1;1;2;45.611111111111114;43.36842105263158;3.0;42.111111111111114
34.5;39.0;31.0;41.0;42.0;50;1;1;16.0;7;3;33.0;6;8.0;24.0;1;2;16.0;2.0;31.0;28.5;2;1;8.0;42.0;1;2;17.5;1;2;0.0;2;1;1;2;35.0;0;33.0;3;8;1;3;3;2;2;1;3;1;1;2;35.05555555555556;37.078947368421055;2.0;32.0
37.0;39.0;34.0;36.0;47.0;38;1;1;18.0;7;6;38.0;7;15.0;35.0;1;1;16.0;47.0;22.0;35.0;1;2;3.0;38.0;2;1;33.0;1;1;38.0;1;1;1;1;29.0;37;30.0;1;8;1;3;3;2;2;1;3;1;1;2;31.833333333333332;34.31578947368421;2.0;38.05555555555556
48.0;48.0;41.0;47.0;42.0;50;1;1;18.0;8;7;42.0;7;18.0;48.0;1;1;19.0;44.0;41.0;42.0;1;2;0.0;45.0;1;1;43.0;1;1;42.0;1;1;1;0;44.0;50;46.0;0;8;1;3;3;2;2;1;3;1;1;2;45.111111111111114;45.10526315789474;3.0;44.333333333333336
40.0;38.0;39.0;43.0;45.0;50;1;1;18.0;8;7;43.0;7;18.0;46.0;1;1;19.0;41.0;32.0;35.0;1;2;0.0;44.0;1;1;34.0;1;1;42.0;1;1;1;0;33.0;45;43.0;0;8;1;3;3;2;2;1;3;1;1;2;39.05555555555556;40.8421052631579;3.0;40.55555555555556
37.0;39.0;39.0;35.0;38.0;50;1;1;18.0;6;7;29.5;7;18.0;40.0;1;1;13.0;43.0;31.0;40.0;1;2;0.0;45.0;1;1;36.0;1;2;46.0;1;1;1;0;37.0;33;32.0;0;8;1;3;3;2;2;1;3;1;1;2;32.22222222222222;35.76315789473684;2.0;38.333333333333336
33.0;35.0;27.0;30.0;36.0;47;1;1;18.0;6;5;40.0;7;12.0;38.0;1;1;13.0;33.0;34.0;30.0;1;2;6.0;43.0;2;1;22.5;2;1;37.0;2;1;1;2;28.0;40;33.0;2;8;1;3;3;2;2;1;3;1;1;2;35.333333333333336;32.973684210526315;2.0;32.94444444444444
38.0;34.0;0.0;0.0;0.0;0;1;0;5.0;4;0;0.0;2;0.0;0.0;0;0;9.0;0.0;23.0;0.0;1;1;5.0;1.0;0;0;25.5;0;0;0.0;2;0;0;1;0.0;0;0.0;2;7;1;3;3;2;2;1;3;1;1;2;28.22916666625;26.294117647058822;2.0;35.333333333333336
31.0;34.0;33.0;34.0;39.0;50;1;1;18.0;6;6;36.0;7;15.0;22.5;1;1;13.0;44.0;23.0;31.0;1;2;3.0;31.0;1;2;30.0;1;1;35.0;1;1;1;1;38.0;44;40.0;1;8;1;3;3;2;2;1;3;1;1;2;34.27777777777778;34.68421052631579;2.0;35.666666666666664
40.0;47.0;47.0;48.0;48.0;50;1;1;18.0;8;7;44.0;7;18.0;44.0;1;1;19.0;44.0;36.0;40.0;1;2;0.0;47.0;1;1;42.0;1;1;46.0;1;1;1;0;41.0;46;40.0;0;8;1;3;3;2;2;1;3;1;1;2;44.55555555555556;44.63157894736842;4.0;45.166666666666664
42.0;48.0;45.0;41.0;38.0;0;1;1;16.0;5;5;40.0;6;13.0;44.0;1;0;13.0;0.0;27.0;0.0;1;2;3.0;42.0;3;1;31.0;1;1;40.0;1;0;0;2;12.66666667;0;30.5;1;7;1;3;3;2;2;1;3;1;1;2;34.125;32.44444444388889;3.0;42.833333333333336
41.0;36.0;30.0;30.0;32.0;45;1;1;18.0;5;4;40.0;7;9.0;30.0;1;1;10.0;36.0;18.0;34.0;1;1;9.0;43.0;2;1;26.5;1;1;50.0;2;1;1;3;27.0;30;25.5;3;8;1;3;3;2;2;1;3;1;1;2;25.694444444444443;30.10526315736842;2.0;34.666666666666664
38.0;40.0;20.5;0.0;0.0;0;1;0;9.0;3;2;40.0;3;6.0;0.0;0;0;7.0;0.0;22.5;0.0;1;1;3.0;0.0;3;0;33.0;2;1;0.0;1;0;0;1;21.66666667;0;34.0;1;6;0;3;3;2;2;1;3;1;1;2;29.5625;31.90625;2.0;32.4375
30.0;35.0;35.0;35.0;32.0;50;1;1;18.0;7;6;44.0;7;15.0;32.0;1;2;17.0;43.0;31.0;22.5;1;2;3.0;43.0;3;1;36.0;1;1;35.0;1;1;1;1;26.33333333;40;30.0;1;7;1;3;3;2;2;1;3;1;1;2;34.333333333333336;36.588235294117645;2.0;35.19444444444444
31.0;48.0;39.0;48.0;42.0;50;1;1;18.0;7;6;35.0;7;15.0;29.5;1;1;16.0;47.0;28.33333333;37.0;1;2;3.0;45.0;1;2;36.0;1;1;46.0;1;1;1;1;33.0;47;37.0;1;8;1;3;3;2;2;1;3;1;1;2;33.29629629555556;37.421052631578945;3.0;41.94444444444444
50.0;48.0;47.0;50.0;48.0;50;1;1;18.0;8;7;38.0;7;18.0;43.0;1;1;19.0;48.0;42.0;37.0;1;2;0.0;42.0;1;1;34.0;1;1;44.0;1;1;1;0;39.0;47;42.0;0;8;1;3;3;2;2;1;3;1;1;2;46.388888888888886;45.473684210526315;4.0;45.44444444444444
42.0;39.0;48.0;42.0;47.0;50;1;1;18.0;8;7;36.0;7;18.0;45.0;1;1;19.0;44.0;31.0;33.0;1;2;0.0;42.0;1;1;33.0;1;1;40.0;1;1;1;0;44.0;48;33.0;0;8;1;3;3;2;2;1;3;1;1;2;41.44444444444444;39.68421052631579;3.0;41.44444444444444
