NUMERO;PROMEDIO_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_TEXTOS;NOTA_EE_UNO;PROMEDIO_DOS;NCC_DOS;NCA_DOS;NAA_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_PBASICA;NOTA_EE_DOS;CAR_TRES;NCC_TRES;NCA_TRES;NCP_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NOTA_MULTIVARIADO;VECES_MULTIVARIADO;CREDITOS_MULTIVARIADO;NOTA_ESTADISTICA_UNO;VECES_ESTADISTICA_UNO;CREDITOS_ESTADISTICA_UNO;NOTA_TERMODINAMICA;VECES_TERMODINAMICA;CREDITOS_TERMODINAMICA;NOTA_TGS;VECES_TGS;CREDITOS_TGS;NOTA_ETICA;VECES_ETICA;CREDITOS_ETICA;NOTA_PORIENTADA;VECES_PORIENTADA;CREDITOS_PORIENTADA;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
1187;39.0;7;35.5;45.0;47.0;47.0;39.23529411764706;17;17;7;42.0;36.0;32.5;43.0;38.0;0;18;18;0;7;7;0;2;43.0;1;3;41.0;1;3;38.0;1;3;40.0;1;2;36.0;1;2;39.0;1;3;40.0;1;2;2;36.61111111111111
1189;41.33333333333334;7;38.0;45.0;42.0;50.0;40.58823529411764;17;17;7;34.0;39.0;41.0;45.0;46.0;0;18;18;0;7;7;0;2;37.0;1;3;48.0;1;3;48.0;1;3;39.0;1;2;39.0;1;2;45.0;1;3;46.0;1;2;3;43.66666666666666
1190;36.2;6;36.0;45.0;29.0;41.0;36.58823529411764;17;17;7;41.0;37.0;30.0;37.0;44.0;0;18;18;0;7;7;0;2;40.0;1;3;35.0;1;3;34.0;1;3;32.0;1;2;32.0;1;2;36.0;1;3;47.0;1;2;2;36.55555555555556
1191;37.6;7;31.0;45.0;40.0;43.0;38.29411764705883;17;17;7;37.0;35.0;43.0;37.0;37.0;1;18;18;0;7;7;0;2;43.0;1;3;45.0;1;3;43.0;1;3;34.0;2;2;38.0;1;2;37.0;1;3;45.0;1;2;2;36.41666666666666
1192;36.26666666666667;6;34.5;39.0;45.0;43.0;36.58823529411764;17;17;7;32.0;30.0;37.0;43.0;36.0;2;18;16;2;7;6;1;2;31.0;1;3;30.5;2;3;35.0;1;3;28.0;2;2;33.0;1;2;35.0;1;3;44.0;1;2;1;29.20833333333333
1193;30.30769230769231;4;30.0;24.0;50.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1194;34.13333333333333;6;34.0;36.0;37.0;40.0;34.58823529411764;17;14;6;27.0;31.0;31.0;40.0;46.0;3;18;9;9;7;4;3;1;28.5;2;3;30.0;1;3;24.0;2;3;35.0;1;2;46.0;1;2;23.0;2;3;43.0;1;2;2;32.3125
1195;34.61538461538461;5;33.0;42.0;43.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1198;40.46666666666667;7;36.0;43.0;50.0;50.0;44.47058823529412;17;17;7;50.0;43.0;36.0;47.0;49.0;0;18;18;0;7;7;0;2;45.0;1;3;49.0;1;3;42.0;1;3;33.0;1;2;38.0;1;2;40.0;1;3;49.0;1;2;3;42.77777777777778
1202;33.69230769230769;5;31.0;37.0;38.0;0.0;20.96666666666667;15;6;2;11.0;13.33333333333333;3.0;41.0;0.0;2;4;0;4;2;0;2;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;2;2;8.0;2;2;0.0;0;3;0.0;0;2;1;16.0
1206;28.92307692307692;5;30.0;34.0;40.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1207;38.6;7;34.0;42.0;43.0;44.0;39.6;15;15;6;35.0;45.0;39.0;50.0;0.0;0;16;16;0;6;6;0;2;36.0;1;3;35.0;1;3;38.0;1;3;33.0;1;2;41.0;1;2;50.0;1;3;0.0;0;2;2;38.6875
1208;27.61538461538462;3;25.0;28.0;32.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1209;34.36666666666667;6;31.0;30.0;43.0;47.0;35.35294117647059;17;17;7;33.0;30.0;39.0;37.0;43.0;2;18;15;3;7;6;1;2;30.0;2;3;28.5;2;3;41.0;1;3;43.0;1;2;50.0;1;2;37.0;1;3;45.0;1;2;2;35.83333333333334
1210;35.66666666666666;5;29.5;39.0;44.0;49.0;37.47058823529412;17;17;7;37.0;31.0;36.0;48.0;44.0;0;18;18;0;7;7;0;2;34.0;1;3;33.0;1;3;30.0;1;3;34.0;1;2;40.0;1;2;48.0;1;3;48.0;1;2;2;38.05555555555556
1211;23.07692307692308;4;16.0;30.0;41.0;0.0;0.0;1;0;0;0.0;0.0;0.0;0.0;0.0;0;2;0;2;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1212;25.23076923076923;2;23.0;27.0;34.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1213;33.83333333333334;6;30.0;33.0;38.0;43.0;36.43333333333333;15;15;6;35.0;33.0;42.0;42.0;0.0;0;16;16;0;6;6;0;2;33.0;1;3;30.0;1;3;41.0;1;3;38.0;1;2;39.0;1;2;42.0;1;3;0.0;0;2;2;34.0625
1214;31.11111111111111;6;30.0;35.0;35.0;31.0;26.23529411764706;17;10;4;30.0;11.66666666666667;27.5;42.0;2.0;0;7;7;0;3;3;0;2;0.0;0;3;0.0;0;3;0.0;0;3;34.0;1;2;33.0;1;2;30.0;1;3;0.0;0;2;1;29.71428571428572
1215;32.96666666666667;4;29.0;37.0;38.0;43.0;36.41176470588236;17;17;7;40.0;30.0;37.0;35.0;45.0;0;18;18;0;7;7;0;2;36.0;1;3;36.0;1;3;36.0;1;3;35.0;1;2;37.0;1;2;35.0;1;3;48.0;1;2;2;38.38888888888889
1217;39.13333333333333;7;40.0;34.0;42.0;45.0;40.70588235294117;17;17;7;43.0;35.0;43.0;41.0;46.0;0;18;18;0;7;7;0;2;44.0;1;3;45.0;1;3;44.0;1;3;37.0;1;2;47.0;1;2;41.0;1;3;47.0;1;2;2;39.5
1220;20.47435897435897;1;13.5;17.33333333333333;29.5;0.0;16.5;6;0;0;0.0;0.0;0.0;24.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1221;38.13333333333333;7;31.0;44.0;41.0;50.0;40.11764705882353;17;17;7;30.0;34.0;40.0;46.0;47.0;0;18;18;0;7;7;0;2;41.0;1;3;43.0;1;3;48.0;1;3;41.0;1;2;40.0;1;2;45.0;1;3;42.0;1;2;3;41.38888888888889
1222;24.15384615384615;3;10.0;30.0;42.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1223;36.83333333333334;6;39.0;38.0;37.0;43.0;30.92156862745098;17;7;3;29.5;32.5;28.33333333333333;37.0;24.0;1;18;15;3;7;6;1;2;41.0;1;3;37.0;1;3;38.0;1;3;33.0;1;2;43.0;1;2;13.33333333333333;3;3;47.0;1;2;1;27.6875
1224;28.07692307692308;4;28.5;15.0;30.0;0.0;4.0;7;0;0;1.0;0.0;0.0;7.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1225;27.51282051282051;4;20.66666666666667;31.0;38.0;0.0;16.33333333333333;15;4;2;13.0;0.0;14.0;17.0;0.0;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;32.0;1;2;31.0;1;2;0.0;0;3;0.0;0;2;2;40.0
1226;32.86666666666667;6;30.0;30.0;33.0;42.0;32.64705882352941;17;12;5;27.5;31.5;28.5;35.0;44.0;0;18;18;0;7;7;0;2;31.0;1;3;40.0;1;3;35.0;1;3;43.0;1;2;39.0;1;2;32.0;1;3;42.0;1;2;2;36.8125
1228;31.92307692307692;4;30.0;29.5;42.0;0.0;30.58333333333333;12;9;4;26.0;34.0;30.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1230;35.26666666666667;7;35.0;30.0;38.0;40.0;37.11764705882353;17;17;7;31.0;34.0;41.0;41.0;40.0;0;18;18;0;7;7;0;2;36.0;1;3;46.0;1;3;39.0;1;3;33.0;1;2;35.0;1;2;32.0;1;3;50.0;1;2;2;34.75
1231;32.37777777777778;5;27.66666666666667;30.0;42.0;44.0;37.35294117647059;17;17;7;34.0;32.0;35.0;47.0;40.0;2;18;15;3;7;6;1;2;28.5;2;3;32.5;2;3;30.0;1;3;30.0;1;2;39.0;1;2;47.0;1;3;48.0;1;2;2;33.83333333333334
1234;31.5;4;27.0;32.0;41.0;42.0;31.03333333333333;15;11;4;34.0;33.0;31.0;30.0;0.0;0;7;4;3;3;2;1;2;24.0;1;3;0.0;0;3;0.0;0;3;35.0;1;2;41.0;1;2;0.0;0;3;0.0;0;2;3;42.0
1237;25.38461538461538;3;19.5;31.0;39.0;0.0;24.75;4;1;1;0.0;0.0;0.0;21.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1239;33.1;6;30.0;37.0;36.0;41.0;37.70588235294117;17;17;7;31.0;34.0;32.0;41.0;44.0;0;18;18;0;7;7;0;2;35.0;1;3;46.0;1;3;32.0;1;3;38.0;1;2;46.0;1;2;41.0;1;3;46.0;1;2;2;36.27777777777778
1240;38.53333333333333;7;32.0;45.0;41.0;50.0;41.8235294117647;17;17;7;44.0;32.0;43.0;47.0;46.0;0;18;18;0;7;7;0;2;37.0;1;3;39.0;1;3;43.0;1;3;43.0;1;2;42.0;1;2;47.0;1;3;48.0;1;2;3;42.16666666666666
1241;35.53333333333333;7;30.0;38.0;40.0;42.0;41.11764705882353;17;17;7;47.0;36.0;34.0;47.0;47.0;0;18;18;0;7;7;0;2;35.0;1;3;45.0;1;3;46.0;1;3;43.0;1;2;48.0;1;2;47.0;1;3;45.0;1;2;2;38.72222222222222
1244;34.6;5;27.5;39.0;38.0;45.0;38.1764705882353;17;17;7;31.0;37.0;34.0;47.0;50.0;0;18;18;0;7;7;0;2;32.0;1;3;44.0;1;3;33.0;1;3;37.0;1;2;44.0;1;2;47.0;1;3;46.0;1;2;2;37.875
1247;29.34615384615385;4;31.0;30.0;33.0;0.0;12.15384615384615;13;0;0;14.0;5.5;0.0;20.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;38.0;1;2;0.0;0;3;0.0;0;2;0;0.0
1248;26.42307692307692;3;18.0;27.5;35.0;0.0;28.53571428571428;14;8;3;27.0;23.5;34.0;30.0;0.0;2;7;2;5;3;1;2;1;0.0;0;3;0.0;0;3;0.0;0;3;26.0;2;2;36.0;1;2;20.5;2;3;0.0;0;2;2;38.0
1249;29.76923076923077;3;25.0;32.0;38.0;0.0;11.66666666666667;15;1;1;14.0;2.0;2.0;26.0;0.0;0;7;2;5;3;1;2;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;38.0;1;2;8.0;1;3;0.0;0;2;0;0.0
1252;40.13333333333333;7;38.0;44.0;44.0;43.0;41.8235294117647;17;17;7;37.0;44.0;41.0;43.0;43.0;0;16;16;0;6;6;0;2;43.0;1;3;39.0;1;3;48.0;1;3;37.0;1;2;41.0;1;2;43.0;1;3;0.0;0;2;3;41.5
1253;32.04444444444444;5;25.66666666666667;37.0;37.0;38.0;34.41176470588236;17;14;6;31.0;25.0;34.0;42.0;46.0;0;18;18;0;7;7;0;2;30.0;1;3;34.0;1;3;33.0;1;3;32.0;1;2;37.0;1;2;42.0;1;3;34.0;1;2;2;35.58333333333334
1254;37.73333333333333;6;33.0;48.0;39.0;44.0;38.1875;16;16;6;33.0;37.0;37.0;36.0;45.0;0;18;13;5;7;5;2;2;38.0;1;3;25.0;1;3;35.0;1;3;39.0;1;2;36.0;1;2;31.0;1;3;12.0;1;2;3;41.2
1257;29.94871794871795;4;22.33333333333333;33.0;39.0;0.0;18.83333333333333;15;4;2;17.0;2.0;8.0;30.0;0.0;0;7;2;5;3;1;2;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;43.0;1;2;6.0;1;3;0.0;0;2;2;36.0
1258;40.53333333333333;7;42.0;42.0;41.0;45.0;42.23529411764706;17;17;7;36.0;50.0;32.0;49.0;46.0;0;18;18;0;7;7;0;2;37.0;1;3;39.0;1;3;46.0;1;3;37.0;1;2;39.0;1;2;49.0;1;3;48.0;1;2;3;41.38888888888889
1260;25.53846153846154;4;16.0;34.0;37.0;0.0;30.5;6;6;2;0.0;0.0;0.0;30.0;0.0;0;2;0;2;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;16.0;1;2;0.0;0;3;0.0;0;2;0;0.0
1261;36.1;6;30.0;43.0;41.0;47.0;37.35294117647059;17;14;6;34.0;29.0;38.0;48.0;46.0;0;18;18;0;7;7;0;2;46.0;1;3;44.0;1;3;41.0;1;3;42.0;1;2;46.0;1;2;48.0;1;3;47.0;1;2;2;35.69444444444444
1263;38.46666666666667;6;35.0;45.0;40.0;46.0;36.36666666666667;15;15;6;32.0;34.5;40.0;42.0;0.0;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;43.0;1;2;46.0;1;2;0.0;0;3;0.0;0;2;2;31.0
1266;38.23333333333333;6;30.0;49.0;41.0;50.0;37.35294117647059;17;14;6;34.0;27.0;41.0;42.0;46.0;0;18;18;0;7;7;0;2;46.0;1;3;31.0;1;3;31.0;1;3;46.0;1;2;46.0;1;2;42.0;1;3;48.0;1;2;2;36.44444444444444
1268;39.53333333333333;7;34.0;47.0;41.0;46.0;41.35294117647059;17;17;7;43.0;36.0;41.0;43.0;47.0;0;18;18;0;7;7;0;2;43.0;1;3;45.0;1;3;48.0;1;3;46.0;1;2;46.0;1;2;43.0;1;3;43.0;1;2;3;43.0
1270;35.07777777777778;5;26.66666666666667;40.0;43.0;42.0;37.8235294117647;17;17;7;30.0;36.0;37.0;42.0;44.0;0;18;18;0;7;7;0;2;43.0;1;3;33.0;1;3;35.0;1;3;34.0;1;2;37.0;1;2;33.0;1;3;36.0;1;2;2;38.5
1273;28.38461538461538;4;20.0;30.0;38.0;0.0;19.71428571428572;7;3;1;0.0;0.0;0.0;30.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1275;29.34615384615385;4;21.0;35.0;37.0;0.0;12.91666666666667;12;4;2;0.0;0.0;2.0;30.0;0.0;0;4;2;2;2;1;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;34.0;1;2;0.0;0;3;0.0;0;2;1;8.0
1276;33.3;6;25.0;45.0;35.0;38.0;31.03333333333333;15;10;4;32.0;25.0;26.0;39.0;0.0;0;7;7;0;3;3;0;2;0.0;0;3;0.0;0;3;0.0;0;3;33.0;1;2;39.0;1;2;39.0;1;3;0.0;0;2;1;28.57142857142857
1278;31.8;5;25.0;35.0;37.0;37.0;32.66666666666666;15;12;5;30.0;22.66666666666667;34.0;43.0;0.0;0;7;7;0;3;3;0;2;0.0;0;3;0.0;0;3;0.0;0;3;33.0;1;2;33.0;1;2;43.0;1;3;0.0;0;2;1;29.42857142857143
1283;35.33333333333334;5;26.0;41.0;41.0;48.0;36.1764705882353;17;17;7;32.0;33.0;31.0;45.0;43.0;0;18;18;0;7;7;0;2;32.0;1;3;44.0;1;3;42.0;1;3;35.0;1;2;32.0;1;2;45.0;1;3;44.0;1;2;2;38.44444444444444
1285;31.43589743589744;4;25.66666666666667;38.0;41.0;0.0;28.7;15;9;4;13.66666666666667;35.0;32.0;40.0;0.0;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;30.0;1;2;31.0;1;2;0.0;0;3;0.0;0;2;2;33.4
1287;33.5;6;30.0;35.0;33.0;39.0;32.02941176470588;17;12;5;35.0;24.5;33.0;38.0;23.0;3;18;12;6;7;5;2;2;27.0;2;3;31.5;2;3;43.0;1;3;35.0;1;2;41.0;1;2;22.0;2;3;37.0;1;2;1;29.58333333333333
1288;35.08888888888888;5;29.33333333333333;41.0;38.0;44.0;38.20588235294117;17;17;7;32.5;44.0;34.0;39.0;49.0;0;16;16;0;6;6;0;2;31.0;1;3;39.0;1;3;36.0;1;3;33.0;1;2;44.0;1;2;33.0;1;3;0.0;0;2;2;36.0
1291;38.86666666666667;7;35.0;40.0;36.0;43.0;33.70588235294117;17;15;6;30.0;35.0;26.5;38.0;42.0;3;18;18;0;7;7;0;2;45.0;2;3;30.0;1;3;35.0;1;3;32.0;1;2;39.0;2;2;38.0;1;3;47.0;2;2;2;36.94444444444444
1294;23.73076923076923;3;18.0;36.0;26.0;0.0;30.0;3;3;1;0.0;0.0;0.0;30.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1309;33.63333333333333;6;35.0;35.0;38.0;38.0;35.61764705882353;17;17;7;37.0;31.5;33.0;41.0;39.0;0;18;18;0;7;7;0;2;30.0;1;3;31.0;1;3;30.0;1;3;33.0;1;2;37.0;1;2;41.0;1;3;41.0;1;2;2;35.77777777777778
1310;22.66666666666667;2;27.0;15.33333333333333;19.5;33.0;19.42857142857143;7;1;1;0.0;12.0;0.0;21.0;0.0;0;2;0;2;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;27.0;1;2;0.0;0;3;0.0;0;2;0;0.0
1313;25.53846153846154;4;29.0;32.0;34.0;0.0;7.166666666666667;9;0;0;8.0;0.0;0.0;13.5;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1315;39.93333333333333;7;37.0;46.0;49.0;45.0;38.94117647058823;17;17;7;34.0;38.0;32.0;49.0;38.0;0;18;18;0;7;7;0;2;38.0;1;3;31.0;1;3;36.0;1;3;34.0;1;2;43.0;1;2;49.0;1;3;37.0;1;2;2;39.27777777777778
1319;33.73333333333333;7;31.0;32.0;33.0;40.0;32.91176470588236;17;14;6;37.0;23.5;30.0;37.0;34.0;0;18;18;0;7;7;0;2;41.0;1;3;30.0;1;3;35.0;1;3;33.0;1;2;32.0;1;2;34.0;1;3;40.0;1;2;2;33.85416666666667
1322;33.16666666666666;6;27.5;35.0;37.0;36.0;25.8;15;1;1;29.66666666666667;13.0;25.0;28.5;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;31.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;2;33.0
1323;31.85555555555555;5;27.33333333333333;31.0;30.0;48.0;33.05882352941177;17;15;6;34.0;30.0;31.0;41.0;28.0;1;18;18;0;7;7;0;2;32.5;2;3;36.0;1;3;34.0;1;3;31.0;1;2;32.0;1;2;41.0;1;3;36.0;1;2;2;34.875
1325;36.26666666666667;6;34.5;36.0;34.0;44.0;43.70588235294117;17;17;7;43.0;44.0;33.0;49.0;44.0;0;18;18;0;7;7;0;2;46.0;1;3;40.0;1;3;35.0;1;3;35.0;1;2;34.0;1;2;49.0;1;3;34.0;1;2;3;41.83333333333334
1327;28.61111111111111;4;25.66666666666667;30.0;27.0;32.0;35.11764705882353;17;17;7;30.0;37.0;30.0;40.0;34.0;1;18;18;0;7;7;0;2;31.0;2;3;41.0;1;3;30.0;1;3;30.0;1;2;38.0;1;2;30.0;1;3;35.0;1;2;2;32.25
1329;26.37179487179487;2;20.33333333333333;29.5;29.0;0.0;26.125;4;1;1;0.0;0.0;0.0;0.0;0.0;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;30.0;1;2;36.0;1;2;0.0;0;3;0.0;0;2;0;0.0
1331;30.9;5;26.5;31.0;30.0;40.0;34.08823529411764;17;14;6;31.66666666666667;26.5;31.0;44.0;44.0;0;18;18;0;7;7;0;2;36.0;1;3;44.0;1;3;41.0;1;3;33.0;1;2;31.0;1;2;40.0;1;3;48.0;1;2;2;39.27777777777778
1334;25.23076923076923;3;19.0;29.0;35.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1343;36.8;7;33.0;32.0;39.0;44.0;42.8235294117647;17;17;7;42.0;41.0;40.0;45.0;47.0;1;18;18;0;7;7;0;2;39.0;1;3;43.0;1;3;37.0;2;3;31.0;1;2;40.0;1;2;34.0;1;3;45.0;1;2;2;37.72222222222222
1345;36.13333333333333;6;33.5;35.0;38.0;43.0;37.88235294117647;17;17;7;41.0;33.0;33.0;42.0;38.0;0;18;18;0;7;7;0;2;32.0;1;3;35.0;1;3;38.0;1;3;37.0;1;2;42.0;1;2;42.0;1;3;49.0;1;2;2;37.4375
1348;27.06666666666667;3;23.0;23.0;38.0;25.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1349;27.96153846153846;3;22.0;30.0;36.0;0.0;17.2;15;3;1;25.66666666666667;3.0;18.0;8.0;0.0;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;30.0;1;2;40.0;1;2;0.0;0;3;0.0;0;2;2;35.0
1352;35.13333333333333;6;30.0;30.5;38.0;43.0;38.41176470588236;17;17;7;32.0;37.0;34.0;44.0;38.0;0;18;18;0;7;7;0;2;32.0;1;3;31.0;1;3;36.0;1;3;33.0;1;2;38.0;1;2;36.0;1;3;46.0;1;2;3;40.44444444444444
1356;30.56666666666667;5;21.5;34.0;35.0;43.0;30.82352941176471;17;14;6;30.0;28.5;34.0;33.0;30.0;1;18;15;3;7;6;1;2;34.0;1;3;17.0;2;3;36.0;1;3;34.0;1;2;42.0;1;2;33.0;1;3;38.0;1;2;2;34.61111111111111
1357;36.66666666666666;6;28.5;36.0;38.0;46.0;38.88235294117647;17;17;7;35.0;30.0;36.0;49.0;50.0;0;18;18;0;7;7;0;2;31.0;1;3;33.0;1;3;38.0;1;3;36.0;1;2;40.0;1;2;49.0;1;3;50.0;1;2;2;37.94444444444444
1358;25.05128205128205;3;14.66666666666667;35.0;23.5;0.0;26.20833333333333;12;3;1;13.0;0.0;23.0;42.0;0.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;42.0;1;3;0.0;0;2;0;0.0
1360;17.06666666666667;3;3.5;30.0;35.0;30.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1361;19.14444444444444;3;10.66666666666667;32.0;31.0;14.0;16.27272727272727;11;5;2;0.0;0.0;0.0;32.0;34.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
1362;31.18888888888889;5;25.33333333333333;33.0;34.0;38.0;35.94117647058823;17;17;7;31.0;34.0;33.0;44.0;38.0;0;18;18;0;7;7;0;2;40.0;1;3;40.0;1;3;41.0;1;3;36.0;1;2;39.0;1;2;44.0;1;3;48.0;1;2;2;37.55555555555556
1367;35.43333333333333;7;30.0;31.0;39.0;43.0;33.1764705882353;17;14;6;25.0;31.0;30.0;42.0;40.0;2;18;15;3;7;6;1;2;30.0;1;3;29.5;2;3;34.0;2;3;36.0;1;2;44.0;1;2;42.0;1;3;46.0;1;2;2;34.30555555555556
1372;32.0;5;24.0;38.0;35.0;44.0;34.02941176470588;17;11;5;36.0;23.5;37.0;49.0;38.0;2;13;10;3;5;4;1;2;36.0;1;3;0.0;0;3;10.0;2;3;30.5;2;2;41.0;1;2;49.0;1;3;0.0;0;2;1;28.28571428571428
1373;35.73333333333333;6;27.5;42.0;41.0;43.0;42.1764705882353;17;17;7;48.0;30.0;38.0;44.0;50.0;1;18;18;0;7;7;0;2;35.0;1;3;38.0;2;3;35.0;1;3;36.0;1;2;46.0;1;2;40.0;1;3;50.0;1;2;3;40.88888888888889
1374;37.06666666666667;7;32.5;42.0;37.0;45.0;43.29411764705883;17;17;7;39.0;48.0;41.0;45.0;40.0;0;18;18;0;7;7;0;2;44.0;1;3;43.0;1;3;41.0;1;3;47.0;1;2;50.0;1;2;42.0;1;3;50.0;1;2;3;41.66666666666666
1376;29.31111111111111;5;21.66666666666667;30.0;33.0;33.0;33.3;15;12;5;34.0;21.5;38.0;41.0;0.0;1;16;13;3;6;5;1;2;32.0;1;3;26.33333333333333;3;3;40.0;1;3;32.0;1;2;30.0;1;2;31.0;1;3;0.0;0;2;2;32.29166666666667
1377;31.69230769230769;4;31.0;40.0;37.0;0.0;16.23333333333333;15;1;1;21.5;9.5;4.0;13.5;0.0;0;4;2;2;2;1;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;41.0;1;2;0.0;0;3;0.0;0;2;1;11.0
1378;28.85555555555556;5;15.33333333333333;43.0;33.0;38.0;15.90909090909091;11;3;1;0.0;0.0;1.0;42.0;13.0;0;7;0;7;3;0;3;1;0.0;0;3;0.0;0;3;0.0;0;3;2.0;1;2;4.0;1;2;0.0;1;3;0.0;0;2;0;0.0
1379;28.06666666666667;3;28.5;28.0;38.0;7.0;28.92307692307692;13;9;3;34.0;19.5;0.0;30.0;0.0;1;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;30.0;2;2;41.0;1;2;0.0;0;3;0.0;0;2;3;43.0
1382;28.84615384615385;4;30.0;24.0;36.0;0.0;30.43333333333333;15;9;4;29.5;21.0;30.0;36.0;0.0;0;4;2;2;2;1;1;1;0.0;0;3;0.0;0;3;0.0;0;3;8.0;1;2;40.0;1;2;0.0;0;3;0.0;0;2;4;46.0
1383;35.96666666666667;7;34.5;33.0;43.0;41.0;36.44117647058823;17;17;7;31.0;30.5;31.0;47.0;47.0;0;18;18;0;7;7;0;2;36.0;1;3;32.0;1;3;41.0;1;3;39.0;1;2;42.0;1;2;47.0;1;3;36.0;1;2;2;35.16666666666666
